Duration_Peak,Duration_Peak.1,Duration_Peak.2,Duration_Peak.3,Duration_Peak.4,Duration_Peak.5,Duration_Peak.6,Duration_Peak.7,Duration_Peak.8,Duration_Peak.9,Duration_Peak.10,Duration_Peak
1413.392833098152,712.3163746651295,1454.1416787264548,1110.238079948521,1236.8441491330027,994.0166712435216,4962.07374866618,1540.9537717063608,419.16620437878754,428.6395913260389,296.863621301022,3769.423757131133
384.86235216485386,327.63635872235614,794.8517584278324,306.6911733022058,120.82633803948964,454.38471510594553,311.0883916578558,390.4806252216423,121.70658977279568,84.27196223607447,373.07120817979785,293.28426306798224
306.5932544310366,-55.19273577271932,135.5618381292099,780.4544373605311,173.7725797800324,605.562527333203,250.4812747332005,307.58020029279066,112.559778513125,95.9109228290684,205.87442205423469,230.24339264062417
688.028441980911,-47.338665625964005,110.30905623691967,195.63159844294267,119.53415145934466,756.7403395604604,327.3138691105325,1150.791535036843,154.07311770657657,107.54988342206234,71.67100417590324,694.9241241697162
507.8657689883023,-39.48459547920869,85.05627434462946,345.64543755553564,112.2876043512808,512.2812958530106,251.1101039602215,242.57622617731727,178.53635467335857,119.18884401505626,-66.3693168764423,420.6918346713778
369.5521175635728,-31.630525332453377,95.64100432500996,56.90997667994255,185.91094869716235,267.82225214556087,174.9063388099105,174.77111121585813,228.22635030606315,265.7202665706467,355.89975419152745,460.6192835988945
388.2917757077725,-23.776455185698065,117.6526347369939,326.64057234668326,259.5342930430439,92.94667038396364,98.70257365959944,189.27557520621468,196.40015104013688,255.66363806525905,778.1688252594972,332.2360367815169
520.3201680883473,-15.92238503894275,139.66426514897785,199.62054020066293,333.1576373889254,432.8027217397948,80.75452612509241,292.98965132069327,176.80043166876436,245.6070095598714,66.65394322759512,344.8373289256122
393.521752398928,-8.068314892187438,161.6758955609618,432.0089997874461,156.79437048864568,276.42542040727903,76.60233306529516,118.41033767737429,157.20071229739187,235.5503810544837,194.6345751453713,306.4672906493326
479.1103136884417,-0.2142447454321256,-30.174096008033008,370.5765500234812,-19.568896411634057,120.04811907476324,72.4501400054979,107.90087743002992,41.291084945677056,225.4937525490961,221.75565261771408,373.5241285776364
270.576832098972,7.639825401323186,33.53343599262952,472.2041725738445,42.94040140940804,457.489061128163,68.29794694570064,132.4777038835402,617.0737701893765,215.4371240437084,251.6211825669359,418.9565609715521
379.0674248778178,15.493895548078498,97.24096799329205,214.0132341960974,260.52954031690035,185.00689875121697,64.14575388590339,170.58142520818785,64.14266999094077,205.3804955383208,235.181098868868,506.52943357511
195.35955731542987,23.347965694833817,-2.9052702734880107,-138.33188597597095,54.46303992192239,316.47471807144905,684.6543997918625,134.81377430943394,289.8828675299957,195.3238670329331,173.4902496772766,449.5599903201052
162.04691228589934,31.20203584158912,36.96240614436324,376.5171816107946,39.27310551308985,276.500330708424,591.374015813675,158.0006399220486,293.330785608619,185.26723852754543,217.9990189522932,519.4670487075306
111.0312845459663,39.05610598834444,95.4518575083537,205.47286556208093,32.987849298836124,129.30857963332556,498.0936318354874,148.6638432273123,217.7690665569956,175.21061002215782,206.7080491266844,404.8650077989878
181.5321262715765,42.82327236384084,96.69896982580477,269.86892418928403,26.7025930845824,14.040455702331858,404.8132478572999,192.4193331110169,169.74938318300485,165.15398151677016,289.4385929938975,500.4993399491668
237.3025080123085,46.590438739337245,97.94608214325584,221.75893667960696,20.417336870328672,216.16807448551947,311.5328638791124,168.34963626122493,210.63958633452177,155.0973530113825,262.6550440942871,526.0503398053504
119.71668732241396,50.357605114833646,99.1931944607069,461.7210829837932,16.664139437306268,214.8195279606549,218.2524799009248,144.5957774500385,251.52978948603868,145.04072450599483,225.03204315502387,497.8696672247548
210.93205445323127,54.124771490330055,100.440306778158,508.9846546013933,12.91094200428386,200.9162820670801,241.5377777405432,246.21889393242589,240.3018369908069,134.9840960006072,378.81587747968274,432.4154398740083
237.401508270658,57.891937865826456,101.68741909560906,251.2526913409647,9.157744571261455,187.01303617350527,264.8230755801616,201.28265688337973,124.83121108727744,124.92746749521952,191.1385720503528,513.8896294279746
112.01073525030792,61.65910424132286,102.93453141306011,380.31737142344514,11.247999592258983,201.36200608446384,201.8186720580586,119.9260629241212,42.2934227195762,114.8708389898319,70.84102229593331,567.0416906992455
198.7854484347734,65.42627061681927,104.1816437305112,523.8850193053379,-32.71310757264021,104.30376971006292,203.4126833957744,216.1308666127373,312.5138696648942,163.07143343364697,108.06822040532784,532.4776938305024
134.07602763743142,69.19343699231567,75.80648493849255,712.223600169884,-3.330216108086613,115.86259568251732,205.0066947334902,176.23720768120245,298.95608716268737,211.27202787746205,198.090455160476,388.2185620448117
