Energy_Shape_factor,Energy_Shape_factor.1,Energy_Shape_factor.2,Energy_Shape_factor.3,Energy_Shape_factor.4,Energy_Shape_factor.5,Energy_Shape_factor.6,Energy_Shape_factor.7,Energy_Shape_factor.8,Energy_Shape_factor.9,Energy_Shape_factor.10,Energy_Shape_factor
-34.71490905581232,0.2785773587942718,-0.1918099875767858,1.0044757946945355,-2.2897350021750293,12.628047592361265,1.7159290079933331,-9.661062705495477,8.979033239944844,-2.487507381328756,27.07001430757741,-7.20108315481737
-22.236966493335142,0.0940232128309666,-0.6098831190720604,-3.141912618582168,-2.0467618180556,-7.04581042627415,-3.3801941860885623,-25.9275045111628,-5.846786273734292,-2.958182086667723,-23.019031733466367,-7.908118307145008
-9.228879291596808,-0.0905309331323387,-1.0279562505673352,-18.09426387937552,-10.649526649119473,1.0469159583789238,-7.771295111811932,-20.190231802318987,1.2435449571010793,-3.4288567920066897,-33.92999750115555,-6.779753467482853
-11.12461956742499,-0.2750850790956438,-1.44602938206261,-1.572393751758841,-1.0001876468848194,-1.6812910048835945,-5.488249092739744,-161.59012960608092,-27.589405585323803,-2.866257526041655,1.5331415377139206,-5.984495062299163
-19.2727181569279,-0.4596392250589491,-1.4046851746065991,3.5790063945737107,0.0603443742621594,49.57680433691184,-3.2052030736675547,-19.342005489400023,-7.484331451195772,-2.3036582600766207,-93.40166253293953,-7.141096256226518
-5.505554124017005,-0.6441933710222545,-1.3633409671505885,1.005881073093252,1.1208763954091383,-27.12821378418849,-4.026445110759676,80.036769754643,1.6823996445859588,-2.023002954664263,-11.087697472448411,-8.935725081122996
-9.818239544174352,-0.8287475169855596,-1.3219967596945776,-2.218003483159786,2.1814084165561174,25.648000307969056,-4.847687147851797,39.39263708315853,105.8150581902834,-1.7423476492519057,17.47985526029068,-13.218955896560873
-14.48631566710138,-1.013301662948865,-1.2806525522385668,-1.7443152790795715,-2.1322455370150792,-1.2494310897412466,-5.8489885057907,30.95151261344798,3.286012774227077,-1.4616923438395482,-236.94270056077,-21.33812446269944
-20.06715629286733,-7.208337965058568,-1.239308344782556,-7.646813757307868,-1.815810677054892,-0.1687702874201773,1.7877296409184962,-34.13303230433955,-3.5363546331809066,-1.1810370384271909,-6.769938516971347,122.03398677145763
-7.316478561921477,-6.882549545929337,-1.1979641373265453,4.821191884426924,1.0808905093119858,0.911890514900892,-1.5622600183203803,16.60463115448916,-3.9544428435227488,-0.9003817330148332,-5.690630361061823,-14.432840346426262
-27.91327078031696,-6.556761126800106,-1.1566199298705344,2.771224993639783,-8.190985826625957,1.992551317221961,-17.733069734054702,-18.217587177533275,-6.165411196902846,-0.6197264276024756,-4.00458902895776,-27.13224698711086
72.3924959000616,-6.230972707670874,-1.1152757224145238,27.4550915753511,-8.842868621861362,1.0282528198161902,-10.03150262692546,-14.22660162318627,2.306310163369828,-0.3390711221901181,-1.0217137238678464,-7.947622883726666
-7.814506100829849,-5.905184288541643,-1.073931514958513,-3.4510843500657016,-8.680760346464984,-120.89101326254244,-1.044714870590832,-31.35653849006649,-8.08242737489614,-0.0584158167777606,17.725429322614016,-9.820445631400498
-3.2382987121420705,-5.579395869412412,-1.032587307502502,-3.923732784649279,-2.5314254061092125,-8.63457996604853,1.4728796810779052,19.137503807499588,-20.354306323748936,0.2222394886345968,-7.289222277306704,-36.10648525634763
-2.184218273318506,-5.253607450283181,2.297093216325901,-20.565971703148342,1.0028511948842254,-15.261214653539785,0.6210108095035324,11.680346955691714,16.11082514302855,0.5028947940469544,9.060432823711588,-1483.300793438775
-2.6739384491829523,-4.92781903115395,1.9307494986448603,-10.286833227379352,102.02568013996282,-14.14665733118981,-0.2308580620708404,-72.58548483626197,4.322089798869807,0.7835500994593119,-13.00144861972787,-8.180543930292
-5.628031246235207,-4.602030612024718,1.5644057809638197,-11.908021429361344,-3.561066430843854,-29.78274058087516,-1.0827269336452132,-30.80553443669296,-3.3608047952506017,1.0642054048716691,16.525411029519372,-8.285111312847578
-11.520064315770464,-4.276242192895488,1.1980620632827788,-6.881907598474179,-2.04411352538521,-21.30390620253184,-1.6398509803109558,13.50215920288943,-4.933419461797233,1.032503384795595,1.7493534039320755,-20.32048672531582
-5.434645398205846,-3.950453773766256,0.8317183456017381,-6.104805710507864,-4.683940669204125,89.54974264477526,-2.1969750269766983,-10.15139391512854,-4.784450786330034,1.0008013647195202,-27.19647055375484,-15.30913569299506
-3.939284634805308,-3.624665354637025,0.4653746279206974,-46.46111127299028,7.410994025855796,-5.811475257226209,-2.001666546283191,131.00231539436834,1.3071762462161085,0.4260537036861631,-50.57632813214994,-7.402151154223892
163.7088635784744,-3.298876935507794,0.0990309102396564,-14.395389436860006,30.64382382168408,-12.525575445833264,-1.8063580655896831,17.301212765010494,-6.743196653188427,-0.1486939573471939,-10.94435154259259,-9.737019821650092
-354.0232439536768,-2.9730885163785628,-0.2673128074413839,-41.74161743898529,112.701789003258,7.567482141745279,-1.6110495848961757,-13.45347158411002,-2.0366421643179087,-0.723441618380551,2.392087131594332,-11.29695749600416
-11.002680325928823,-2.647300097249331,-0.6336565251224249,-9.78946602645084,-111.92295018525364,-14.46893401286274,-1.415741104202668,33.26732046396288,5.204867791672439,-1.298189279413908,9.5310085852646,-20.745311307671827
-6.100395409521655,-2.3215116781201,-1.0000002428034656,-22.69753203586835,-1256.076428605009,21.401763927038225,-1.2204326235091605,-17.986869442533578,-29.536357253367022,-1.872936940447265,-7.895162493934695,-11.550045884054043
-4.131787259859858,-1.9957232589908689,-1.1014066893386534,-18.91350177535829,-37.686935817958926,12.285293996363851,-1.025124142815653,-12.974153294722631,-8.597603215466714,-2.4476846014806224,31.72408052666556,-9.504320688185086
-7.7462822629277,-1.6699348398616376,-1.2028131358738414,-8.584932356014967,-29.680286230043222,-13.147806218406233,-1.2316738600613286,-23.67954628851061,15.299484313036888,-3.022432262513979,3.158961698282026,-10.04679513526776
-5.236814940390989,-1.3441464207324063,-1.3042195824090292,-21.49891812984024,-39.394874012295006,-5.216295101679705,-1.4382235773070045,-158.9167264572785,-1.9702300641095245,-3.597179923547336,9.970402615070675,-9.907205710021168
-5.991312173359727,-1.0183580016031757,-1.405626028944217,-11.97412043082828,-37.794197741312445,-7.035584375537393,-1.6447732945526805,-23.079213973064544,11.375807718983502,-4.171927584580693,2.5940811097210106,-10.567443427622967
-5.719470906513052,-1.5647819073921363,-1.507032475479405,-25.201641050103444,293.4872732327836,-5.097343488877155,-1.851323011798356,-470.9367990345169,13.844049357696376,-4.746675245614051,22.480157913898985,-10.516802083124452
-9.33796668276688,-2.1112058131810976,-1.608438922014593,-25.627319694879983,17.3080935821741,-35.36055511275,-2.950738183745276,-5.15376184777573,-7.946301169469735,1.6429720778080583,-65.8652473768353,-13.40140015607638
-8.26701333273834,-2.6576297189700586,-1.709845368549781,17.117950058879078,8.602329585972894,13.984671270648082,-4.050153355692195,15.64358966149696,-25.72511980515755,-1.7915685288715226,-19.780192289037444,-17.624374651148763
-14.16443975664962,-3.20405362475902,-1.8112518150849688,-9.32437873769512,15.597867233868444,2.0187062698828124,-5.149568527639114,3.612473458573967,83.8414876882465,-1.6951517972905796,-5.707868063985247,-29.02747664798256
12.589005495080404,-3.7504775305479807,-1.9126582616201568,5.383592938961366,22.639403249998526,21.45959543213361,-6.2489836995860335,-10.034080988940774,-8.572640610358844,-1.3860020439562886,-42.136159431053656,-35.45804709452249
11.241852884869472,-4.296901436336941,-2.0140647081553444,-10.620703338872117,25.04159366653118,-15.608605710619974,-7.348398871532953,-14.519923937147052,-2.389334773069012,-1.0768522906219975,-7.475751087509024,-27.034481973110125
12.234147096596937,-4.843325342125902,-2.1154711546905327,-9.1232018998164,22.785071386074897,34.09392069665218,-8.447814043479873,1.4971734277605877,9.836326764359438,-1.3305919784604745,62.57910884410438,-25.10971397837975
6.039503001592972,-5.389749247914863,-2.21687760122572,-9.613630323537526,19.179294546685384,-66.11062931103558,-9.547229215426793,-15.596565380082245,-8.210200394295729,-1.5843316662989508,-20.031445791909,-45.62760557909744
12.470061427772562,-5.936173153703824,-2.3182840477609084,-18.75343836027487,15.553198641845986,26.178660384604942,-10.646644387373712,-12.732383152279734,11.75229543218044,-1.838071354137428,45.11186291041677,-12.306763079741346
11.144933038101444,-6.482597059492785,-2.419690494296096,-18.2131194140678,20.78620982087169,-27.63508405902915,-11.746059559320631,-9.868200924477224,-1.8083996191954013,-2.0918110419759044,39.93738785934367,-13.855842576557606
6.886647734276949,-7.029020965281746,-2.521096940831284,-5.72870523915646,-98.12597300547326,-617.3480602288735,-12.84547473126755,-4.755620111154487,3.421789192459696,-2.345550729814381,-5.170607600267641,-9.60155327249714
15.062462727481796,-6.761060711526368,-2.6225033873664723,-12.24009891670348,-78.25705679796118,-134.33691573910744,-13.944889903214468,-4.860555364998848,17.881026950821408,-2.599290417652858,5.166387744060485,-7.486344687699827
216.9528126124765,-6.493100457770989,-2.72390983390166,-39.62383956977106,-57.67493387916895,-21.472633651638123,-12.346751205892264,-14.019890201597857,-5.206104380462024,-2.8530301054913343,-10.26626275525676,-6.670856564970825
41.96218805843692,-6.225140204015611,-2.825316280436848,-6.499712788874084,31.79443177257724,-12.910253253341317,-10.748612508570057,19.378870893538537,-4.258262835149212,-3.1067697933298115,5.833649762092497,-6.741082059659584
-125.43878366367396,-5.957179950260233,-0.8167167635791235,-531.0942027400669,-65.63637073452011,36.57538350330092,-9.150473811247853,18.561674927241377,-1.7530770316580089,-3.360509481168288,-12.963190693232557,-7.682676845916131
-125.7510655672115,-5.689219696504854,1.191882753278601,-9.41449282181687,-15.410831720628744,-29614.839514033472,-7.552335113925645,1.162282878039861,-1.0335441733371222,-3.614249169006765,29.07912202325477,-11.655285070361897
-535.1929637749973,-5.421259442749476,3.200482270136325,-7.220275043675243,-11.697951497501492,15.614636335725224,-5.954196416603439,-3.65786438722756,-3.884958774599809,-3.8679888568452414,-5.275233669633713,-7.350940639491091
-27.32864222055243,-5.153299188994097,5.20908178699405,-25.229765599807635,-9.758312101010487,28.10865163244199,-4.356057719281233,14.65701888790854,15.049200209469108,1.7347008365094343,-11.255800880070275,-6.720167976510678
-10.922838776386426,-4.885338935238719,7.217681303851775,-22.85381618007083,-7.322037817653955,50.35672405925455,-11.806669331586004,1.062514221805826,-4.56117656203286,-23.81661772821652,18.8856551448469,-8.248570861413285
-8.457502732729857,-4.617378681483341,9.226280820709498,-10.733920878682476,-12.204190585644389,21.33083632849104,-1.1977765274034242,-6.535111562560089,-1.0308004219626812,-49.36793629294247,13.43917638264495,-6.55725663159631
-6.0263949576038645,-4.349418427727962,11.234880337567224,-7.651547598135588,100.93779646638563,-11.157284807178504,48.65096971962426,3.62085912087947,-2.506629762428364,-36.7666635848198,17.622282314855724,-5.788031223992329
-8.240504531526604,-4.081458173972584,13.243479854424947,-1999.7374439399307,30.032634735060416,-10.412074786539156,-13.846331661867652,11.874176906136675,1.1549635679697978,-24.16539087669713,20.743039145967803,-5.702506655874926
-9.9809071768439,-3.813497920217206,15.25207937128267,-20.45194834684252,40.317104318995376,-8.992006147371143,-7.428884335727369,9.7824554108692,5.482531699986696,-11.564118168574469,-7.268047707819599,-5.840405069711006
-8.910551564005818,-3.5455376664618274,-1.720276736205108,-16.477065584009768,23.015497590982328,-62.63561322349263,-1.0114370095870864,2.1912632603390523,-3.7674590953837073,1.0371545395481967,11.38068879682751,-5.973712171940933
-43.075463039902125,-3.277577412706449,11.4263940930521,-5.480847108073947,18.23923741727403,10.57733369479278,3.330724935472707,12.6904943446297,219.66643229104488,-2.1285202171838007,-13.135320546026913,-8.387558708272042
-6.558471726356913,-3.0096171589510705,24.573064922309307,-23.76454619696933,-64.78924149482285,-9.87058188480986,2.217948404543073,-59.82572918627661,-33.43553551003278,-5.294194973915798,26.271095867468432,-8.832756455560677
-14.46856095388811,-2.7416569051956925,4.814352117428783,-32.32194326306722,33.40215205604212,-9.167848780911106,1.1051718736134406,13.084586839347098,3.434583330455673,1.5963569409876155,-7.022188214000026,-12.873047726828208
18.528687217643068,-2.4736966514403145,-1.0227419106254063,-9.82650749139452,-89.93273224456665,-63.28475435157837,-0.0076046573161927,-178.89346059462977,-2.7265325777331344,-1.1761140578127072,-5.593218629759949,-17.987624527850986
-16.222153619407695,-2.205736397684936,-7.003804330364607,210.4145672202688,77.85496811695066,8.386835556081877,-1.1203811882458254,-12.291713861464054,2.3147710359942124,-3.94858505661303,14.699214863903295,-530.9494528539226
-26.0207627382754,-1.937776143929557,1.580012733493888,-19.17455636531763,-28.082367546844687,12.696784343613231,2.666527642828197,2.6229149269865943,-20.188158108382893,-6.721056055413353,7.802224659069783,35.8557455789285
-13.801282404113214,-1.6698158901741786,1.4132668212155275,-36.81844577659934,-9.73116594518012,-8.45463940051059,6.4534364739022205,7.51731234020199,6.78032140849362,-9.493527054213676,-13.833137041821884,132.16379546540333
-32.52270812369788,-1.4018556364188006,1.246520908937167,-11.972924726543717,-9.91034485421172,10.159570448299808,-30.18910550213777,889.3790323301821,-6.048452417992578,-4.682353802510143,6.492387409110848,54.9114233158637
-19.517732534548013,-1.1338953826634226,1.0797749966588064,-6.706442804916577,-15.249045831553842,-49.71034817379488,-1.660468356118543,-35.24406124776739,22.67858052132187,1.3493296611055687,-12.313122425969487,61.61903846597212
-21.91598921533664,-0.8659351289080437,-1.3535119578241643,-2.196529553800352,-38.81150685934223,2765.0445319168093,6.492852906688996,-45.44347154904544,50.47380915590812,3.222286116427365,3.3719751842400587,-62.50396554410658
14.255724164699089,-0.5979748751526657,0.1367063978403588,-5.34362543680202,-14.589280795015148,32.64330872088207,2.745148845443337,-28.474049169130733,12.443129007358248,5.095242571749161,-4.845600081591127,55.39666938115072
7.082554563694393,-0.3300146213972876,1.626924753504882,-4.182732426847416,-20.19539753166591,1.0201043390904598,-1.0025552158023208,-62.64050887036619,16.412635982578006,0.1437090666211107,1.3687608713513473,-36.83489323342671
5.1278054478693695,-0.0620543676419087,3.117143109169405,-9.011513240934873,-34.28523949618167,-26.52110722926652,-1.146184715818284,-30.646395488776857,-11.99334318220346,-4.807824438506939,20.90091220816168,-40.82694039650045
9.7768007937367,0.2059058861134692,4.607361464833929,-41.924258851590544,-7.961020878214362,8.56771307170824,-1.2898142158342472,-13.280987953140311,33.03587016730816,12.01315640013214,1.3698392408077114,24.88585547567035
12.482035277887103,0.4738661398688473,6.097579820498452,4.440095918658146,-6.925264187169308,5.20777172259762,-1.4334437158502102,7.153093327490316,34.49713446202672,1.368081933355975,24.71573764058431,-16.405174813436982
4.279425490217061,0.7418263936242262,7.587798176162974,-30.834176225406484,-7.011747262006243,-11.03090191833642,-2.3735062905105444,15.037776640910645,12.830536685474666,-1.2349928388482458,12.284614875115905,-8.685738033526238
9.15107799823829,1.009786647379605,-1.0712590362227203,27.719768407756494,-7.018148268156099,-4.280142328975852,-3.313568865170879,17.05027878758718,11.87740070100334,-3.838067611052467,293.64595683097195,-9.136295636539648
-37.616397938191525,1.277746901134983,-0.8167795002873612,-28.03487461819308,-8.376397229845363,-19.030819999899624,-4.253631439831214,14.587013763110646,8.327276382352553,3.3025344104714174,-1.2810482019218628,-12.247324041404635
-269.59858240268034,1.2269238103093216,-0.562299964352002,-27.437943712714883,-8.028422883788062,-66.69674365825925,-5.193694014491547,41.9715790290793,-41.37463065214526,10.4431364319953,-10.141616676586764,-7.788616214020629
21.397902614982147,1.17610071948366,-0.3078204284166428,-17.81025264627231,-6.470478815985824,-13.225484328793245,-3.856035970828173,6.482978319928929,35.08745154692563,1.000398551964393,-1.0205842825171056,-6.597717702873776
-16.283451724188353,1.1252776286579989,-0.0533408924812837,-122.57544969531804,-3.2471810971098485,47.55689376610184,-2.518377927164797,16.527618595400085,18.42507824219791,0.2909971624368044,-1.2081424843936956,-7.107160293255738
14.471835466433198,1.0744545378323376,0.2011386434540754,37.838953643323045,-3.379281131169854,-75.51354043152695,-1.180719883501422,47.21603895023659,-58.661728207729126,-0.4184042270907842,-1.3957006862702857,-8.59263565954686
23.59635213808,1.0236314470066763,0.4556181793894347,-14.912295875105832,-4.497784358504024,-15.9454844136913,0.1569381601619524,-45.50745423766485,-105.15977520683408,-1.1278056166183728,1.20623764282292,-6.545048050378311
-13.15835719502154,0.9728083561810148,0.7100977153247938,-33.26029133831324,-5.3477933903021535,28.98076603224409,1.4945962038253278,-13326.984619686968,18.928589551765967,-1.837207006145961,1.1835218558706109,-9.945872297116498
-34.31210220721717,0.9219852653553536,0.9645772512601528,-18.244303158861506,-4.782345813809159,-8.302465387095156,1.038227395588654,-18.29443350785444,31.760202702558704,-2.54660839567355,1.1608060689183015,-11.770012700932314
971.5723281437914,0.8711621745296922,1.219056787195512,51.19694613391435,-3.661700174179261,-13.065758724918105,0.5818585873519803,47.88341036398548,36.31609278614271,-1.8914054015234951,1.1380902819659924,-11.888075645906095
5.692577535099614,0.820339083704031,0.4564836089843243,11.886646495564484,-5.9673774606625605,-104.26779932233494,0.1254897791153064,-17.926933014579863,22.167594755586165,-1.2362024073734406,-0.138549404755143,-11.117810110485992
-12.598543686977894,0.7695159928783696,-0.3060895692268635,-5.386328323093171,-100.722020038874,6.849202024248571,-0.3308790291213672,-52.49587102116853,-142.499810065706,-0.580999413223386,-1.4151890914762784,-9.673823155972809
-6.191774225978287,0.7186929020527082,-1.0686627474380512,,16.37335566966927,9.210277116909872,-0.7872478373580409,-373.2486603141197,-16.454943891112613,0.0742035809266687,-2.6918287781974137,-12.806624886003572
208.469351156272,0.6678698112270469,-1.0632392303786071,,15.411395878893943,-116.0258103127208,-1.2436166455947149,-28.404755181656533,-6.940793942677672,0.7294065750767236,-3.9684684649185495,-11.8310333355213
-4.83218305711309,0.6170467204013856,-1.0578157133191637,,-14.847768454789136,-7.375604435523552,0.3164467102876158,-41.03354873354874,-5.238938893709101,1.384609569226778,0.0706015805937738,-20.265869591643984
-3.861281024707508,0.5662236295757243,-1.0523921962597198,,-14.902829712972578,42.39054431336876,1.8765100661699468,-48.70926289807477,-10.90251823121563,2.0398125633768327,4.109671626106097,-13.173681365145384
-11.296592488686256,0.5154005387500629,-1.0351383550082685,,-15.65795387541373,20.71469589048369,2.2347040013184807,13.726977842604429,-8.824135807701486,2.6950155575268875,4.535409078631127,-11.868145891038154
-13.179580644288384,0.4645774479244016,-1.0178845137568169,,-591.8860022994835,-8.276129776661026,2.5928979364670144,-10.6095572192266,-11.995851370742953,3.3502185516769423,14.140321322022682,-9.496109993581774
-9.139924478723389,0.4137543570987403,-1.0006306725053655,,215.3650331687884,-5.668315398154575,2.951091871615548,-60.60047349054472,-6.32243109517552,4.005421545826997,3.685641651032552,-9.201175992402606
-4.490469319101628,0.3629312662730789,-16.465932636983695,,-14.094412405460128,-49.14308135688344,-8.063939941501044,23.211999104291188,-5.142378495185225,4.660624539977052,-2.6665689148074407,-8.422249183795602
-3.998580664452141,0.3121081754474175,-13.261144429534603,,-7.623525416249024,-9.152595468135914,9.900647465869078,80.63189710934081,-5.972687853468787,5.315827534127106,3.9627471829438106,-264.0079661833256
155.81034616609588,0.2612850846217562,-10.056356222085515,,-8.247742907526904,-14.869792736487955,-7.201960468826233,-35.11930623168862,-7.628364008558182,5.971030528277161,3.624338959699023,-91.05510898968954
-4.890644655749611,0.2104619937960949,-6.851568014636424,,-15.515751304531472,-8.484129303621629,-6.873551198544599,13.724170459201718,-4.950867314031203,6.626233522427215,17.890105979570553,-59.40260171496986
33.54592428374539,0.1596389029704334,-3.6467798071873343,,-35.84449399402451,-7.195260828123016,-6.545141928262964,-150.07475409320008,-372.52471832644994,7.281436516577271,-3.5500623415110124,-62.18904356206455
-10.284176236543232,0.1088158121447722,-0.4419915997382446,,-24.170383623786496,-11.830198120589753,-6.216732657981329,-6.5741439428877335,-31.27773385042256,7.936639510727325,1.959923316227959,-12.910754187308706
14.524708694359266,0.0579927213191109,2.762796607710848,,-6.986081097842786,-12.865507825326675,-5.888323387699695,-7.161520734404296,13.465922850234486,1.422877442688005,7.322079984397543,-18.98875867074669
9.617944109379884,0.0071696304934496,2.065734342449824,,-6.715480246752422,597.779838305762,-5.559914117418061,-8.723726304979301,45.6195399858881,1.1310686741982232,185.2199763336187,-19.2587110568872
12.299898397578373,-0.0436534603322116,-211.1555399724477,,-18.375806675665647,-135.42651840757804,-5.231504847136426,-5.770571039056655,17.244391343346443,0.8392599057084412,1.1442102884364806,-22.790647876504824
-9.506355059478542,-0.0944765511578731,-72.19517044022975,,-6.834388968275246,34.188347224466185,-4.903095576854792,-9.543835766835858,-16.86333791804255,0.5474511372186592,1.5725622782635238,-14.631804201006048
-39.27258078187082,-0.1452996419835344,2.5124187549226904,,-8.144707879499526,34.56732116845998,-4.574686306573158,-5.430363117470987,82.06055725004495,0.2556423687288773,-1.4613589775071394,-13.15898420863325
-45.37610245001999,-0.1961227328091956,-3.405461062726126,,-7.343672122804668,12.520138126408378,-4.246277036291524,-12.528808551007309,13.277561409837176,-0.0361663997609045,-1.548160095205886,-16.201417987325456
457.65230212166887,-0.2469458236348571,-5.745751402382122,,-9.552879023800797,25.119369329301488,-3.917867766009889,-14.513811771461258,-2622.9436294814864,-0.3279751682506866,37.6764021756733,-10.426485171446876
-32.565366964540665,-0.2977689144605184,-28.063616197671656,,-9.954635871482736,-214.63472048930748,-3.5894584957282545,-5.777202187363255,-9.667212389981126,-0.6197839367404683,10.519288743448046,-12.826386169299465
-18.61799434570598,-0.3485920052861797,-18.27860367923713,,-10.79249728298333,11.72027712682345,-3.2610492254466203,-30.342546465770628,-10.621476250200786,-0.9115927052302504,-3.889087997425214,-8.655651098792294
-34.86491616546056,-0.399415096111841,-8.493591160802598,,-11.612571014512264,111.15562756493516,-2.932639955164986,57.36486503848762,79.54135468503924,-1.2034014737200325,3.634705221255333,-12.491681327614126
176.0667242223586,-0.4502381869375023,1.291421357631929,,-13.405010515107431,-190.33283896793145,-2.604230684883351,21.95280746431049,-753.1579826293,9.091103871925393,-7.694750091839425,-10.65280054766359
482.1110306545041,-0.5010612777631638,3.779649638139919,,-37.902250332871134,30.02117513895396,-2.275821414601717,10.202109419218507,56.79626782739179,19.385609217570817,5.837710328711087,-11.830637668456902
-8.645737457178537,-0.5518843685888251,3.255438720369084,,-156.02639950398097,24.54229833386241,-1.947412144320083,12.39201250249387,153.43273540494468,83.87304297901336,-3.421501523871382,-10.491936430068362
-44.10971548625121,-0.6027074594144863,2.731227802598247,,-79.74820697973286,-15.781669904203126,-1.6190028740384488,12.690024744400423,10.8771742027362,148.3604767404559,-12.120782808371434,-9.437122488168184
10.996436105069357,-0.6535305502401478,8.892912359120874,,-30.15061173003908,-60.890606170801526,-1.2905936037568146,14.387933487173669,12.206651539116589,212.84791050189847,-7.569197874343608,-9.48363524957766
-17.702315361033726,-0.7043536410658091,2.946218377672798,,-12.521970593314055,86.67341793667288,-0.9621843334751796,35.30937557913251,7.5462990694327745,-2.3273552503858657,-3.017612940315783,-9.135182500921012
-122.9597616618159,-0.7551767318914704,2.305608350776316,,-22.553011971683706,15.856882633362485,-0.6337750631935455,31.525841729426,5.984255971119869,1.0038530431141208,-4.939278941803586,-8.033907894636735
23.466453244077726,-0.8059998227171319,1.664998323879834,,-21.48488643298483,-37.61563391308788,-0.3053657929119113,-27.334739458321145,5.609411702271469,-1.1431211611813037,-1.734578955712252,-8.612373041132143
6.073560525013497,-0.8568229135427929,1.024388296983352,,-13.809835674084766,-68.58206397816893,0.0230434773697236,-19.67383873770041,19.039059466773363,29.43565263372764,4.06331667490558,-10.458446705708914
