Amplitude_Standard_deviation,Amplitude_Standard_deviation.1,Amplitude_Standard_deviation.2,Amplitude_Standard_deviation.3,Amplitude_Standard_deviation.4,Amplitude_Standard_deviation.5,Amplitude_Standard_deviation.6,Amplitude_Standard_deviation.7,Amplitude_Standard_deviation.8,Amplitude_Standard_deviation.9,Amplitude_Standard_deviation.10,Amplitude_Standard_deviation
2.0418463571635104,2.267148117138128,4.819465381324871,8.086862356623115,0.6099792692371718,0.1915109936802563,3.191902326983021,1.7771838078408952,2.237420421704519,2.219375218958734,1.5512202849128542,3.636665438274621
1.443933938481183,1.9358854723052696,4.962553958430069,10.864424113705557,0.1164957399823259,3.346075213693829,6.0645609677269,1.8539777978500005,7.430028458825122,3.254351668764347,5.740759818291911,3.775903475002631
3.905751762037441,1.6046228274724117,4.737526803214303,9.07886221982564,0.8300825093117286,2.759429150477997,8.937219608470778,1.800712522572557,7.992344932441603,4.289328118569959,4.404124997024397,3.9389964329911193
4.196539399771899,1.273360182639553,4.512499647998537,1.466698130209216,1.5436692786411312,5.835080470240682,6.82374621156357,1.9066774093428096,5.721138572758583,4.058429181440111,2.228051501747108,4.2688137516773095
5.448032988216146,0.9420975378066948,4.287472492782769,5.455560669978075,2.257256047970534,1.685710309000063,4.710272814656363,1.5384387671360975,9.019839955016725,3.827530244310263,2.5105231270354254,4.545307827027877
2.2546222119223454,0.6108348929738363,4.062445337567003,8.954376683750308,6.852493721360421,3.561493958162651,4.293476592664325,2.481570889880106,2.730345556147522,3.596631307180415,0.8323394414726661,4.504088427950936
2.0908718838011056,6.336752588965586,3.8374181823512368,6.736413848295145,2.3766702116482445,3.497018121329861,7.32956486980844,1.537992132791605,6.096548067429932,3.3657323700505666,2.332128587956879,5.164208326940639
3.696802838390624,6.266755745047129,3.61239102713547,7.344769359199331,1.866983994660626,3.432542284497071,2.5328973464541686,1.3857162149012177,6.091354120900616,3.1348334329207184,3.3947512835825897,5.595181468928824
2.401394577253779,6.19675890112867,3.3873638719197032,5.350700819115516,9.798001943802204,3.368066447664281,1.9420821693080748,1.2354519526142127,6.049240386256492,2.90393449579087,2.8315938454828005,6.303786165147669
2.545950151122772,6.126762057210213,3.162336716703937,7.958342600188313,4.651094848794481,6.020356721955466,5.7012622218368,1.2259243332866905,6.801598794523238,2.673035558661022,0.8338461489378339,6.506191485113345
2.7973020889643867,6.056765213291754,2.9373095614881706,12.102722994367465,4.600779062518541,4.1269187789391895,2.4464856410565674,0.996415079866758,4.053841525665039,2.4421366215311737,4.935998766754975,7.361657733676152
4.360803768425838,5.986768369373297,2.712282406272404,9.231956627744744,3.6928341150433006,2.535343841872572,3.859233690928761,2.423748066968895,2.6890588545071203,2.211237684401325,4.011711567067758,6.817850075731411
4.203215852591718,5.916771525454839,8.311854278181883,6.420247221017693,1.5975787006575466,2.844527373368529,3.061956231368822,0.891557054595031,6.118882842885075,1.9803387472714773,7.711554365484887,6.388176929532146
4.870021292132226,5.846774681536381,7.533819942208503,4.618944609860655,7.782750428055958,1.449758447133521,2.2646787718088826,2.048779895716077,4.886607277568149,1.749439810141629,5.069526133557858,7.042586383405824
3.799540657348689,5.776777837617924,6.755785606235124,5.953786618788574,11.542027570686296,3.23699943327399,1.4674013122489429,2.0661110158904066,6.235115863230173,1.5185408730117806,7.869385548870584,7.686692671635078
3.792576433478303,5.706780993699466,5.977751270261744,4.712084240557604,6.695462708836414,9.168204918822578,3.5782812916979934,3.175703746055031,5.978379333447158,0.7632586425464524,3.8487116810222535,6.2423384123088335
3.972918744595504,5.636784149781008,5.1997169342883645,5.585558375729393,1.5288658303973846,4.277326065221388,5.689161271147044,2.393823360008154,5.441806360298945,0.007976412081124,2.0173908764039306,6.457965186353341
3.7289618501666486,5.56678730586255,4.421682598314985,5.146991913314726,1.0949621475673663,4.861450311891126,6.002381133912487,3.044483900059764,6.22200257034604,0.687690058772466,2.735232545959006,7.426712232458229
3.958578321637298,5.496790461944093,3.643648262341605,6.431840485630649,1.8136585719689704,4.655371418549449,6.31560099667793,1.5325440607690393,9.335486908462396,1.3674037054638082,4.362251287840513,7.961553659602527
4.173852686133956,5.426793618025634,2.865613926368225,5.960513686648467,2.4882016688243693,4.537287716242829,6.628820859443373,1.5084064937622994,7.534235900017217,2.0471173521551504,3.715954276402497,7.965483033339248
3.407748983436015,5.356796774107177,2.0875795903948458,5.707294719910594,2.691439916629763,3.930970130639952,6.942040722208816,2.9634709543957056,5.667825237248211,2.7268309988464923,2.732637818065304,9.348399403598844
3.813454068729559,5.286799930188719,1.309545254421466,5.4354699369509705,2.7733923479018148,2.7773379475210564,7.255260584974259,2.4281952634075603,6.9411362350072805,3.406544645537834,5.214332739343795,9.051002171205814
2.956373516856156,5.216803086270261,1.554290560332671,6.208381313488194,2.088106675701098,2.705117654822327,7.568480447739702,2.7077998267591603,2.185408174902342,4.086258292229177,1.5548306023511245,9.252766894456013
2.742265253932554,5.146806242351802,1.7990358662438766,5.002374857697951,1.52800021831772,5.379880278540644,7.405007028982832,1.6315393651150176,1.447146590091763,4.765971938920519,2.654030285767057,8.403146615188122
5.324680437314658,5.076809398433345,2.0437811721550823,5.666419221451687,2.234082439518118,4.112174105092955,7.241533610225963,1.991796482806872,4.717404907244989,5.4456855856118604,3.4768154181222384,8.65028796847549
4.820466091260561,5.006812554514887,2.288526478066287,3.2848808029887304,2.930670761721873,3.927581594218249,7.078060191469093,4.9287087162188,4.535448286597131,6.125399232303202,3.766884848254125,8.844775206189553
4.262299072775591,5.207907316275293,2.5332717839774928,5.280654774497377,3.6449059866660014,1.909468594237859,6.914586772712223,5.550279621657822,2.172146955539663,6.805112878994544,6.655877785030938,9.25392312118244
3.4169873095208017,5.409002078035698,2.778017089888698,5.02937293794796,2.875620717877371,1.1704433425730525,7.149186528129484,8.801229444314528,2.295452631472909,4.617193759531676,7.170582353331409,8.438443321790864
3.122204431562231,5.610096839796103,3.0227623957999032,4.353950872010944,3.185306935755666,0.5159904481973546,7.383786283546745,6.665433162018313,2.287707606582459,5.1935659228025655,2.416318222476367,8.207152464704112
2.708398171772308,5.8111916015565095,3.2675077017111085,6.211280245490669,2.511567708174943,7.05895755668172,7.618386038964005,10.240742635318734,4.177358880354248,4.230579659486295,2.0750059046130382,7.858426312227529
1.9831481359770984,6.012286363316915,3.5122530076223137,4.618758135911597,2.2157717417854377,4.2857368097421205,7.852985794381267,3.840899230913649,6.558796722863148,4.552466902102515,2.191840765859677,7.35297885945884
2.2898178774889475,6.21338112507732,3.756998313533519,4.82140760188756,2.5235101687385213,5.728714819082232,8.087585549798527,1.3462597623672907,8.810000306312833,4.874354144718735,1.9256776342702204,6.909574080604766
2.0025816955226623,6.414475886837725,4.001743619444724,5.860849165973,2.2499881737117944,4.413431060153454,8.322185305215788,9.817413924438672,1.943210855571445,5.037470651158301,2.1720447226114685,7.236428635405042
2.010134300297847,6.615570648598132,4.24648892535593,4.558922178756797,3.0167161796076902,4.499917506727454,8.556785060633048,9.65955685977806,4.340122815475371,5.200587157597868,2.4551228907124,6.7575791018022064
4.290470447774848,6.816665410358537,4.491234231267136,4.226525441746109,2.940560649078565,2.7042297775874173,8.79138481605031,8.854767797099658,2.913739207526511,5.363703664037434,2.0242881360928573,7.69476337255015
2.26134526970106,7.017760172118942,4.73597953717834,4.062872858824641,2.539366111230849,2.7354672453258764,9.025984571467571,8.049978734421254,0.9627895999115564,5.526820170477,3.67499016558802,7.60201476718743
2.774888489895423,7.2188549338793475,4.980724843089545,4.300170502482238,3.048761449490572,4.100182851242726,9.260584326884832,4.702191819427676,4.091569699812625,5.689936676916567,4.696537211924235,7.882255993311556
3.1923406767914737,7.092991062191396,5.225470149000751,4.046073532868327,3.588681806592401,2.325730475402413,9.495184082302092,5.194787102028368,6.129703238313437,5.853053183356133,2.0290962727121764,8.603880895611999
2.036780791594175,6.967127190503444,5.470215454911957,3.5172461211111807,3.315367373377172,3.466174585942584,8.406369279671818,5.34549626813227,7.933410037536532,6.016169689795698,5.168633745685969,8.430862300642863
2.99452788483599,6.841263318815493,5.714960760823161,4.220830777301196,4.791953964402532,2.815612079903117,7.317554477041542,5.4624301458535305,8.61324104426889,6.179286196235265,4.5197943824813605,8.715152664604442
2.938129276913076,6.715399447127541,5.452291268397064,4.038075821998218,4.007607185038975,2.3421647072331213,6.228739674411266,3.945303600702126,4.001751991447475,6.342402702674831,2.8759840024296284,8.275869859369088
2.7161517749140494,6.589535575439589,5.189621775970967,4.2577151205503485,3.649967169430466,2.900240836621705,5.139924871780991,4.390294075993827,1.3383214154030434,6.505519209114397,2.103316409620468,7.77058178431454
3.100526618521799,6.463671703751637,4.92695228354487,3.905136336185404,3.643266387010996,4.18312874689338,4.051110069150716,6.474623744440932,2.679881178199852,6.668635715553964,1.3094190011739393,6.627318590649724
3.214524577805101,6.337807832063685,4.664282791118773,3.0822756186124995,3.990615797461762,2.8304597936029534,2.96229526652044,7.39949456794396,2.828322425705896,4.995741524682535,2.041429555820956,6.743548047364838
3.009911856364893,6.211943960375734,4.401613298692676,3.844036743776752,4.053401005287072,5.493025322135685,8.166946243778325,0.8265140335983041,2.4556836802809565,4.302320738522369,2.6476685667821225,6.867875734972212
3.183870138363483,6.086080088687782,4.138943806266578,3.825926691959517,4.293591998197125,5.565695355960175,2.538357422033453,4.182826842270732,1.961796891163764,3.6088999523622034,4.274979334042443,6.821905201748791
2.8570914061521124,5.960216216999831,3.8762743138404816,4.26471266333126,4.10601275052604,5.518145822546253,3.016844885739284,8.436416393060856,8.229794991769412,2.8196595805808826,4.517781378129013,6.927128794212199
2.480383701559017,5.834352345311879,3.613604821414385,3.8990933334917774,5.107625190868414,5.321498394992949,0.7213399980101374,5.0250995870833375,2.3463760968016505,2.0304192087995614,4.629349775554316,6.940644639216858
2.084688613275399,5.708488473623927,3.3509353289882875,2.8073379069818785,4.495220109484864,3.24286205446392,5.263678654756503,0.7393045378446205,11.149323394108592,1.2411788370182402,1.9690245412534224,7.721391629049616
2.026746178635215,5.582624601935976,2.6455745765059904,2.1517747956619107,4.580095858085723,4.3393713340635935,9.806017311502869,5.053765464824488,7.141682156935239,0.4519384652369194,3.374922351461978,7.834154951652691
2.029129610092802,5.456760730248023,1.824174868638213,1.907118784157668,3.995271387747173,5.754585082669617,8.937955521396317,3.7715263956517417,3.3414361251523395,3.64831504693578,1.6828447913258546,7.5003798129744785
3.8025764411890233,5.330896858560072,1.002775160770437,2.057040711831787,4.365349034478335,4.596103922716196,6.845301790247731,1.9307235428376763,3.2364184590794487,6.84469162863464,1.8490566136557376,7.859528118088392
1.816406649707313,5.20503298687212,1.6298710106048415,2.033702339899498,3.7041908449296432,3.1544937695197137,4.752648059099146,2.2820252653538984,4.42604614983324,2.8736374961271114,2.555993895161188,7.076976005143535
1.8701646050753489,5.079169115184168,0.1452933139459569,3.343525776687053,4.598970649134877,5.2340103517390135,2.65999432795056,2.115275868765383,3.4817122745236606,4.146353065419836,3.070511659199166,6.524013347002772
0.9796489150176864,4.953305243496217,10.846450268930235,5.102767746859745,5.406203966752651,5.802945472578649,0.5673405968019747,0.7631950244715601,1.7212163650837218,5.419068634712561,5.113939839706673,6.906455849891806
1.1323326693776852,4.8274413718082645,5.842428128212589,2.5980137641846794,3.746776387145873,7.343610571495879,2.030807392599489,7.811940037295779,3.08172073062003,6.691784204005285,3.467332113217416,6.792256521756963
1.4896238130704598,4.7015775001203135,4.620845543590435,2.942087421263236,4.271833050150619,4.478641150969921,3.494274188397004,6.082476043585194,2.2342302271022776,7.96449977329801,2.6853516648216407,6.314942594843342
1.5359603369934576,4.575713628432362,3.399262958968281,1.571462584565227,4.288333087836007,1.4356764064857566,2.983861704990598,7.927643978405001,1.1306015350159186,5.397804593276738,1.4519628903045991,6.929329860950429
1.5701090957701798,4.44984975674441,2.177680374346126,4.273781380457176,4.033549053009739,0.4876720182817619,2.903309586925388,9.918084832785892,2.8377954040234803,2.5822752971400096,7.8423129987334095,6.8080220474333055
1.942815869816496,4.323985885056459,0.5860703057944896,5.306242228352221,3.6748782016497215,0.7474969201338721,7.887394599309466,5.439072274039503,1.433133999385101,2.171097576238226,3.4225882577603026,5.370745384764626
2.3762780464266475,4.198122013368506,1.0220711093623294,4.929949313362622,3.808997890084522,0.4887074859340112,7.510480824184553,2.195674926068103,2.945498658800581,1.7599198553364426,6.456064531012917,6.192964307151026
2.6955089270445107,4.072258141680555,1.4580719129301691,3.2553231480867213,3.575061517726516,1.246125253902303,7.133567049059639,2.1421887990714787,1.7234002671968676,2.5176039479035337,4.041601731761513,6.831439772628636
3.344588726185136,3.946394269992603,1.894072716498009,1.6500046498858638,3.481611667551914,4.3019856258634,6.975255579724755,1.3476107823071466,2.9512594368726544,3.2752880404706253,7.939458319436503,5.806117076231243
3.4748036861386824,3.8205303983046512,2.3300735200658487,1.7830014457351888,3.92841406543319,4.732567121441924,6.816944110389871,3.074392831244725,2.6840600379414514,5.660337830745182,6.496760600176509,5.460989489433237
3.7542086669962567,3.6946665266166994,2.7660743236336884,1.5207219616055434,3.540767577604526,3.244693851606117,6.658632641054987,3.180650616647287,1.2839109372064508,6.720709818000612,5.005051780322779,5.711936420169278
4.124001638204818,3.568802654928748,3.202075127201528,3.7372667536955455,3.315057113884303,0.8716926630427202,5.468605806481114,1.38871420508556,0.6708219804271862,5.807137871049913,2.8480314901245736,5.404925165221465
4.075659422384266,3.442938783240796,0.8263042041389927,4.717032021076838,3.188494004267584,5.279829914612436,4.2785789719072405,1.948301583401489,0.7661280593174814,4.893565924099214,2.235722617877072,5.245145205568426
4.223061243043599,3.317074911552844,0.8947586455654738,3.040647888277206,3.0427107095084627,5.875626611718225,3.088552137333368,2.6960532969144126,1.181005007716477,6.236842685854688,3.8217756635418345,4.8658148329079465
4.366376329567575,3.400171978289923,0.9632130869919548,2.404006509842086,4.412738222352052,2.0195562832677947,1.8985253027594948,3.368017655060122,1.351909702075076,7.580119447610161,3.173513325083998,5.41359915867703
4.754252943384898,3.4832690450270025,1.031667528418436,2.8805814388571305,4.659995177317245,4.8693978101167765,3.2297284989065584,3.0111598367357573,2.1206516277289738,5.897062775771549,0.4701701065180608,5.173549676863705
4.89487336650607,3.566366111764081,1.100121969844917,3.7857767146527768,4.157587085582112,2.930170995581817,4.560931695053622,3.1965404029998528,0.5343993966612498,5.940997904029046,0.7526677969011095,4.675623236598301
4.288305999253844,3.64946317850116,1.168576411271398,3.4078675808755627,4.938809741316049,1.672838252574533,5.892134891200685,2.8253422718097387,0.5802704503150524,5.984933032286542,1.0351654872841582,4.310415691349356
4.356301165894003,3.73256024523824,1.2370308526978793,3.813818201249272,4.680372654202834,3.1550358539278167,7.223338087347749,3.342717028697125,2.0356863173536768,6.02886816054404,2.835866551088658,4.316349927339628
5.419781959272552,3.815657311975319,1.3054852941243602,2.838667464898625,3.805269905609212,3.000632493602446,8.554541283494812,2.7817933417077705,3.8660205226947673,6.072803288801536,2.813736914507757,4.404725723517364
6.000999122437583,3.8987543787123977,1.3739397355508411,3.455345000485342,3.790148502553632,5.436082937995048,7.849109787782878,3.2371494613039973,2.645507450119979,6.116738417059032,2.7916072779268566,4.688228446147124
6.001848886009474,3.981851445449477,1.4423941769773223,3.9776330648778,3.7342295693154295,4.31876756505607,7.143678292070944,3.315313114481809,2.581350054835542,6.46943231085006,2.769477641345956,4.611795689494107
4.138566901565715,4.064948512186556,1.1823204641747846,4.708682836473723,4.764930118016012,5.169649774590093,6.43824679635901,4.532939201553882,2.072928967587613,6.822126204641087,3.54930957342818,4.642764851949851
4.369857582210467,4.148045578923635,0.9222467513722472,5.882553633713792,4.2428358907391175,4.269108250222415,5.732815300647076,4.649581088392392,1.020603774266864,7.1748200984321135,4.329141505510403,4.785488777554712
3.602961806369484,4.231142645660714,0.6621730385697097,,4.22646071274406,1.898726038372486,5.027383804935142,4.437517513896078,0.7331578224807771,7.527513992223141,5.108973437592626,4.745848974684426
1.1639914800291578,4.314239712397793,1.5085468084256215,,5.294841794808142,4.406645292410701,4.321952309223208,5.467904442969683,3.1609339993619225,7.880207886014168,5.8888053696748495,4.766843206222971
3.969569648218193,4.397336779134872,2.354920578281533,,4.338413352004675,3.6344503259179337,3.261911797946477,5.36513929574098,4.621804342736358,8.232901779805195,3.960851820806897,4.706687214293521
4.919883493853524,4.480433845871952,3.201294348137445,,4.386817814370895,5.30134026619868,2.2018712866697454,4.014297977921694,4.090892619229398,8.585595673596222,2.032898271938945,5.416313471822731
3.0692836183675176,4.56353091260903,3.774402210160949,,4.281528438973642,5.649882426029147,2.733897853772029,3.841296914461525,6.223555616396914,8.93828956738725,0.9270758891271282,5.281214616331505
4.4764563547905984,4.64662797934611,4.347510072184453,,4.040163893359275,3.106219237375412,3.2659244208743123,5.411846629296676,6.116554040096466,9.290983461178277,2.816814123294277,5.387015604328074
4.151077016284744,4.729725046083189,4.920617934207957,,3.956531604113408,3.348903069027213,3.7979509879765954,5.077659984608197,4.773207481205723,9.643677354969304,0.6906222245448035,5.164795465102031
3.162191120572946,4.812822112820268,3.793005198964552,,3.4330692709193342,3.659266329978279,2.621289609966916,5.399658482336084,4.345815512412862,9.99637124876033,7.410433017319046,5.49916851923951
0.6618025773858353,4.895919179557347,3.4083801407274428,,3.882849828654107,3.081041105270171,0.1167919416312859,3.5503597567728904,6.302898401454888,10.349065142551355,5.522606117738484,6.1404677908202006
2.978498891508109,4.979016246294426,3.0237550824903336,,3.0217445816959594,4.46752979903724,0.2437847186216445,3.5251377178868304,7.057842942208563,10.701759036342384,7.735266591276184,5.913315589825203
2.331251415342017,5.062113313031505,2.6391300242532245,,3.4261489380844834,3.480182297876392,0.2594974480890198,4.111753464613559,5.398683825002765,11.054452930133412,3.3114430357793045,5.648987687284781
3.1142270426227032,5.145210379768584,2.2545049660161154,,3.237221355592178,3.77669677108035,0.2752101775563951,7.589770787681541,2.466783989848566,11.40714682392444,6.066653071034929,5.518610265992448
1.986324115030572,5.228307446505664,1.8698799077790065,,4.338308217904117,3.532690273383161,0.2909229070237704,7.1147379939747815,3.777196133306841,11.759840717715466,2.088568235603056,6.076666510325921
2.6154798946358246,5.311404513242742,1.485254849541897,,3.7799566346274025,3.294426850092641,0.3066356364911458,8.501148868982872,2.2935471583128133,4.742700241150037,7.863490243893157,7.453145104168185
2.131477915819208,5.3945015799798215,5.01496931428523,,3.939404935427165,3.914676863807834,0.3223483659585211,6.533051393563181,2.046362249851444,4.971236174214668,4.770818604447559,5.851545221035515
2.2056416033765296,5.477598646716901,6.159732251413666,,3.926806298016148,4.947522398715316,0.3380610954258964,6.029375705794321,1.8173201046941152,5.199772107279298,3.0039631172517467,5.868579444906268
0.4021812841280276,5.560695713453979,4.427006389271448,,3.689284814296241,2.886583068165553,0.3537738248932717,4.97897320754941,1.4764541157438866,5.4283080403439286,3.287769566596447,6.058058983549231
0.3671329965221906,5.643792780191059,1.7460363987874612,,3.2739939689897306,4.932006023956304,0.369486554360647,5.61826507270121,0.6113559969253655,5.656843973408559,3.453266892347817,6.017097883611507
2.1003295297015936,5.726889846928138,10.863288023243843,,3.367203204568032,4.010091748767586,0.3851992838280224,4.385254106500706,4.4322140390933775,5.885379906473189,2.9385235786176924,5.240135216281377
1.310984767011455,5.809986913665217,12.49375280725573,,4.169418159224258,2.821271013782834,0.4009120132953977,4.573801296733095,2.7695293626084947,6.11391583953782,5.0632500893007295,4.940497158144657
0.4051617110178571,5.893083980402296,7.176250898040436,,4.25541805389178,2.387992715033525,0.416624742762773,5.3343470346652575,2.8793505092478706,6.34245177260245,3.3038196307411427,4.781769391305037
1.1083242653031862,5.976181047139376,7.405048925403639,,4.615083506329869,2.414626647461902,0.4323374722301483,5.37659728622184,1.1164446015475498,6.570987705667081,5.111904273850392,4.621190844750922
1.1125380285775768,6.059278113876454,7.633846952766842,,4.493821406410338,2.3014065673474526,0.4480502016975236,4.311643682381229,1.0325217390558583,6.799523638731712,4.544765703889982,4.651267911569186
0.2741174194183217,6.142375180613533,7.862644980130045,,4.07732821335139,2.254727677120484,0.463762931164899,4.110591552862894,1.1093407807554914,5.140657548446171,5.447085562957874,4.416588971986367
0.9113164276529756,6.225472247350613,11.068397796930537,,4.693092478541473,2.483393344807721,0.4794756606322743,6.855073873420464,0.8240366932609675,3.4817914581606315,3.468748754618039,4.3523321128217
1.3895406856702082,6.308569314087691,7.327529688017602,,6.035639584194695,3.2126809573101345,0.4951883900996496,5.643153652067377,2.071986677862656,5.497821583301288,5.183224655826067,4.120795275668479
1.349740333015385,6.391666380824771,3.586661579104668,,5.7659994246947175,2.5114803642367742,0.510901119567025,6.539967443128452,3.890460495308593,7.513851708441946,4.587977781695413,4.355639827515913
1.5944737104762765,6.47476344756185,1.478465529631279,,6.068514376298868,3.393720610918701,0.5266138490344002,5.405907706124446,7.514258716506514,9.529881833582603,6.4483110474434415,4.684822232703931
0.4699691812462006,6.557860514298929,1.6307150283638343,,7.278016966163265,3.4392286870617714,0.5423265785017756,4.922013376305011,4.358410514378124,5.173048241480453,8.30864431319147,4.114082131110184
0.2790621294784264,6.640957581036007,2.112542244235811,,7.145500779490759,3.346509567323832,0.5580393079691509,5.11980856005539,5.253838360333463,5.396864306606715,7.941069448055146,4.19504202901967
1.052363224158414,6.724054647773087,2.594369460107788,,5.900925312356723,3.206311342371136,0.5737520374365263,3.022271078093916,6.540931600934587,7.502128513833524,7.814471468608586,4.034297274959424
1.8948648046396368,6.807151714510166,3.076196675979765,,5.787292277593081,3.1467341631197865,0.5894647669039016,3.1906372043045104,3.9453617590428895,2.987913711425532,6.664122702103154,3.773420837457996
0.8837071464920301,6.890248781247244,4.085854039394267,,6.5146689193913465,2.9053763095087906,0.6051774963712768,3.66394064820505,4.574690758182383,6.3140638968766165,0.2092845282686739,3.8961183317974593
0.5811489658410145,6.973345847984325,5.095511402808768,,5.596920760196886,3.9263654950167535,0.6208902258386522,3.8044116978081486,0.5064456055106641,4.854813411820533,7.254449379813455,4.030393191305502
1.2061895971066574,7.056442914721403,6.10516876622327,,,4.2786869035593,0.6366029553060275,4.828844798643158,3.7442011408306777,5.504254911055083,9.270759948800434,5.635135388904729
2.825863167045463,6.842850592914994,7.114826129637772,,,5.165704015171404,2.146146936804967,3.8903897909964016,7.03423442640686,1.6207683474636303,5.028650111872018,5.887926427150092
2.3862792563200657,6.629258271108584,8.124483493052274,,,5.773021651499807,3.6556909183039057,3.427409707637533,5.267049554735573,1.6293682085620032,4.4433935584596345,4.055409927313951
1.2285672755489765,1.2124883219609797,9.134140856466775,,,3.6869767202476287,5.165234899802845,3.3418619856564584,5.547624833256582,2.011945445200052,4.989001968854504,3.666948174507865
0.9441700962463364,0.4481827503207165,11.331870243713064,,,3.869153148556251,6.674778881301783,3.7541977721192783,5.828200111777591,3.4253094282351344,9.494246601585198,4.273358504462916
1.5181493701154285,3.4325124417675377,9.82961466974281,,,3.3769944019164853,8.184322862800723,3.4714548510792387,6.304426603322521,5.688779605399347,5.278972993978996,5.177395739752217
2.4827283760783687,3.337592883575908,8.327359095772554,,,3.441461358632694,8.158977854788766,3.3786159967674125,7.689279984237027,4.282211493405707,4.979109248705239,4.280868938822605
2.501457170656872,3.242673325384278,6.8251035218023,,,3.2911254951031577,8.133632846776807,4.425014915995099,4.458208169258807,2.875643381412067,3.69396395159161,4.421349758337086
1.5215510665702356,3.147753767192648,5.322847947832045,,,3.1582898890326554,8.10828783876485,4.189551064936996,6.575418568149434,3.462019641023043,7.737253399010373,4.262425723837445
