Energy_Standard_deviation,Energy_Standard_deviation.1,Energy_Standard_deviation.2,Energy_Standard_deviation.3,Energy_Standard_deviation.4,Energy_Standard_deviation.5,Energy_Standard_deviation.6,Energy_Standard_deviation.7,Energy_Standard_deviation.8,Energy_Standard_deviation.9,Energy_Standard_deviation.10,Energy_Standard_deviation
36508.370184902335,35440.037871230365,2662497.793138678,,,232113.52652415543,221690.1509486537,2285788.714787942,158966.1675228194,99798.91516748093,415941.0154988353,525370.814156026
29722.611406352727,61976.87823469695,3425876.481645011,,,202339.5669789601,2128219.8948029587,782978.4805853921,227079.2966612168,101395.3523826347,207616.1625135438,579014.6394448611
51185.18396567872,88513.71859816353,4189255.170151344,,,389799.6906652175,4034749.638657264,487477.1953630578,117922.61558590358,7271.442248511366,215735.8340566297,629579.6185422641
2836.795026286227,42231.83159053919,4952633.858657676,,,197126.20596352432,5941279.382511568,618861.452155458,74497.39717911313,12036.521457264582,208504.4351693788,463539.8090829085
7850.787750044354,5330.265327075649,7316335.972170878,,,198935.29442194485,7847809.126365873,759327.4693853696,31072.17877232268,11280.837710066617,721896.7361220567,488680.9084299237
21607.515845198894,56732.322117473785,5663915.376481548,,,199927.19447415,9754338.870220177,727160.5021630578,80363.69329076835,28417.697957142103,206134.4165864964,534264.1485197587
59611.89669674389,60388.0802313505,4011494.780792218,,,231098.06226468107,9357543.426491806,824255.656136313,107954.22040314286,27560.6120566756,220550.46586207525,502546.7756607446
49484.66114452408,64043.8383452272,2359074.1851028893,,,168761.6156739845,8960747.982763434,817818.5355120222,115465.91379736444,26703.52615620909,193772.99261097607,738258.9941569462
56963.94355875741,67699.59645910391,706653.5894135594,,,156323.42488833485,8563952.539035063,1494276.2328826913,162314.10002866527,16534.35634345367,383394.7347410783,1204549.944506765
2619343.851907047,71355.35457298062,179617.9546906032,,,128559.1083250735,8167157.095306693,1157867.369298944,97653.1498110722,11554.309535499926,371931.9818337196,574956.7038138242
5225506.177288402,75011.11268685733,1065070.6522754964,,,92728.32484697622,7770361.651578321,1297497.577261779,74856.2921004488,10696.687224352612,1537218.9213341423,902901.0858512768
2205369.590341456,78666.87080073405,37382.32055203099,,,103811.60069462354,7373566.20784995,1269084.9110991205,117073.16816957617,2596.8325150148044,1051257.389624552,970709.5104843545
2264785.2736992715,82322.62891461074,39026.14105587645,,,111161.1760541569,6976770.764121579,1197913.095272037,106602.56244759836,17493.086534646467,357620.1195017685,945412.2422500552
793648.1120400394,85978.38702848746,212455.6505867793,,,106971.6451295904,6579975.320393208,1082555.5739818322,137087.1026364349,217920.1357172361,353692.2698807698,1354258.3151241464
2446976.4303449043,89634.14514236417,493176.3190281522,,,135285.80985135405,6183179.876664836,1255856.0498054312,145816.7096937726,10682.27538975904,519791.0914237503,1335929.2089119714
14367966.612597888,93289.90325624088,773896.9874695251,,,91260.44526212734,5786384.432936465,1211039.6500081453,196205.89679519343,14456.84374919781,478552.2181484514,1726804.173644127
7772576.919435564,96945.6613701176,1054617.655910898,,,68818.51218801842,5389588.989208094,1581523.694630205,247480.49047955323,14901.834201129675,433262.1424850084,1555957.283646173
1177187.2262732396,100601.41948399432,129293.53471539012,,,117454.88578605268,4992793.545479722,1811731.5003954973,249023.63756249475,15346.824653061543,345311.7467654886,1785143.0373733134
161517.4640754453,104257.177597871,1806490.7955278968,,,186493.6767858212,4595998.101751352,2061397.814117196,197333.01652293364,25784.501671093843,517171.3405710735,1874451.581496776
43041.62359394158,107912.93571174772,1705645.3589097129,,,206577.26254402488,4199202.65802298,2166266.858285108,264299.6508752575,67828.64370220665,502110.7244512154,1956974.6436697373
24906.39270859872,104795.5000328884,745061.9905754222,,,316667.97448700474,3802407.2142946096,2327416.6160890115,26452.895738669013,241940.3545258184,458239.6242818387,1075315.4787749257
17968.239768683572,101678.06435402908,2700211.6472160574,,,381553.8189608803,3405611.770566238,2570658.2739570825,200741.10434468693,255185.1566404113,414368.524112462,1058872.3307550324
11366.83506135758,98560.62867516976,688860.4939324375,,,129704.96907472258,3008816.3268378666,2812012.514584272,169712.434668923,146310.01602539857,1113293.6666001626,1189694.9706199735
16388.290583130296,95443.19299631043,931234.963508814,,,330495.2731696025,2612020.883109496,2995249.8142438107,138683.76499315907,37434.87541038583,1812218.8090878632,1127429.8021466578
12995.60601392469,92325.75731745112,1173609.4330851904,,,732764.3804863717,2215225.4393811245,3022986.9756267583,107655.09531739511,66434.25843241872,715799.486265839,979747.4444385128
114072.8315507248,89208.32163859182,849149.6840901307,,,451225.2587154306,1818429.9956527536,3092796.641210932,76626.4256416312,29928.493631713176,30727826.63178708,1196759.44084492
67720.20444652607,86090.88595973249,524689.935095071,,,285817.2577970264,1421634.5519243823,3167735.1625319533,43065.3846302921,42717.75438957412,3533849.159635341,1113593.5109053075
36058.07295942892,82973.45028087318,200230.1861000113,,,199014.97125940348,1024839.1081960108,3021885.610077238,987969.6966185162,25442.187564719712,483697.6019915533,1072499.901670402
179842.55981088555,79856.01460201386,124973.70068187828,,,186973.77726115927,881727.219169532,2831347.0693125427,823873.983048743,11649.33332313953,526888.7312610667,1162788.0525739724
423343.60928731255,76738.57892315454,49717.21526374522,,,488589.912886506,738615.3301430531,2546819.272415545,462555.0649856909,12806.803441423055,349550.7090657593,1065438.3081431547
35038.37999033977,73621.14324429522,305777.91655740223,,,2813808.245628611,595503.4411165742,2422728.1260419413,101236.1469226388,41347.926109656255,128835.31611045904,1198031.1262658187
18612.150690631468,70503.7075654359,24843.778684037206,,,316927.546293315,452391.55209009536,2364083.1901176656,24619.8843986286,40401.44074590557,203649.78880529705,1145168.197537568
59896.031374568855,67386.2718865766,953.2042044549132,,,284050.40458340023,309279.6630636165,2372366.578247775,27888.54644193816,272531.62941010174,369493.6846074721,1162874.8840726856
32696.60254202464,64268.83620771727,3261.8953010985706,,,121283.39170209377,166167.77403713763,2371948.048862136,4195.307795194532,711174.2436731928,379621.1622525758,1088821.2883795977
53550.92431529372,61151.40052885795,445.6310941817932,,,258684.27983520564,23055.885010658712,2425233.0439934186,6036.723534744911,1149816.8579362838,439052.7383511232,1154153.7870603602
26650.375474335047,58033.96484999864,8423.849301879503,,,306759.8065641198,45765.248889626586,2345624.031202808,3481.011327612012,1588459.472199375,482797.9358958656,971381.4484382112
19759.660904370427,54916.52917113932,2325.084168420674,,,144705.84007420324,68474.61276859445,2430611.6948719365,22680.733275018385,517281.7061804347,624976.0988235819,1240988.7583983643
102368.13045497768,51799.09349228,5623.749502385628,,,359074.1775123563,91183.97664756232,2158812.347351222,97691.64113644695,1239274.8943808312,692263.2139634191,1474695.825148704
42222.25415971575,48681.65781342068,13347.255964648788,,,206631.69172083767,113893.3405265302,1912170.633150095,20897.55175647506,1961268.082581228,717598.8585861742,1532438.1099309917
123881.85197677765,45564.222134561365,21070.762426911948,,,1098877.4888768636,136602.70440549805,1769815.6437411914,6117.147379468167,2683261.2707816246,636458.8285671776,1496408.345786198
64882.7615201672,42446.78645570205,3226.958568290629,,,511944.4184592696,133599.80823786004,1819087.5712187807,15086.39731666796,13313295.688522637,679113.6480768839,1488983.5327382835
66818.27724996486,39329.35077684272,378343.74287806,,,541789.6509231955,130596.91207022204,1809581.18504186,10288.060742478126,3457983.433372326,865209.7612395234,1490729.1141692356
67203.29266470137,36211.91509798341,1346272.0256792193,,,734699.7760738637,127594.01590258404,2477725.2493763384,15434.486943125752,462214.649855091,742380.8146659839,1379845.2900451303
69528.84560787171,33094.479419124094,194699.7658297568,,,651482.3695468786,124591.11973494604,2717769.335291705,7443.503720309861,62229.41254949849,755986.5098551252,1448335.3171918837
77952.63488998386,29977.04374026478,2018.5790282648384,,,690008.5702414449,121588.22356730804,2875307.0015027407,10770.475983091024,7848.4080066098895,700394.8907260342,1380389.5667092863
60548.43745224201,26859.608061405463,1690.9920807581277,,,667625.318245894,118585.32739967004,2085897.2235686465,71714.26850690927,52795.37262836248,813424.9046278911,1288184.6589588064
48776.99332499391,23742.172382546138,1363.4051332514164,,,637630.3593652198,115582.43123203202,2044766.6028095752,13322.649284016592,33442.826330344564,668266.6066346879,1166662.776467177
45683.103010807296,20624.73670368682,1035.8181857447055,,,509308.28796996217,112579.53506439402,2160416.331597974,9144.465597772,29435.288348607763,715804.7684361566,1133558.3934865573
41933.8758971804,11734.24262233548,25837.44106371818,,,384975.1359174902,109576.63889675602,2452408.982949287,71006.43855498197,62283.02533090003,761653.32447668,1137604.850973678
12204.435904232378,2843.74854098414,5301.498511220001,,,353422.70268752513,106573.742729118,2038212.944124224,66642.57143501975,43360.10545292837,519545.6043736117,1060728.8837159749
72426.59309874693,8076.571390039365,9603.110829620817,,,303990.0505193672,103570.84656148,1937309.811420153,64223.478166022855,71713.62108735004,557541.8132610047,973331.4840794482
15597.153073350482,13309.394239094589,13904.72314802163,,,590453.9973825993,100567.950393842,1961646.601471575,73247.49673625006,68369.8383524019,691576.1473122184,934859.1787148592
785980.9536719358,12774.570344286658,119950.71881876692,,,190429.38880769195,97565.054226204,1978023.333354161,50218.53646449171,70080.00124494178,627985.1127017215,873229.3640743553
407942.4827573937,12239.746449478724,225996.7144895122,,,184632.61126224368,94562.158058566,2065589.307543656,61158.63672702932,61801.43325965903,798693.0598010897,695154.098186755
2534451.077976889,11704.922554670797,332042.71016025747,,,159062.20378393828,91559.261890928,2163667.313541282,39017.84050406409,77499.56196549974,774379.5532085097,712969.5112852806
39790.42839372649,11170.098659862862,438088.70583100274,,,496700.5784097224,88556.36572328999,2203376.4166288944,79958.83461598206,75157.11048426526,1940739.80910622,763256.9127299079
29917.89269433835,10635.274765054932,29096.620019775164,,,2879887.004175368,85553.46955565199,2128190.2340862686,67666.35769642831,72814.65900303077,721316.8036248264,722196.2468947946
48287.191346457264,10100.450870247,89519.85574631827,,,,82550.57338801399,2033999.3287043888,98361.1149303158,351947.693182009,1605617.6880086295,739811.3154099807
31953.67224032716,9565.62697543907,753434.7871174841,,,,79547.67722037598,2049235.01691103,160364.27251017556,7759735.305948365,2675144.66030914,630824.556123848
52904.0640174188,9030.803080631138,766673.690204425,,,,76544.78105273798,2069177.3265390072,120393.7745740144,580603.918300883,650139.7403507001,705135.6939228657
96798.97385232252,8495.979185823206,779912.593291366,,,,73541.88488509998,2172204.197462035,96868.6777805277,858170.9979555432,1047393.1851463784,802894.6241941372
77785.41575702603,7961.155291015275,255753.37389672585,,,,70538.98871746197,2134381.218848129,93545.71409774148,30408.466887899314,1808748.743510917,791450.6862994969
78684.0730207972,7426.331396207344,1708560.1548578583,,,,67536.09254982397,2309491.6574842706,74119.82839760129,43080.90727497386,1603631.258603301,797088.059995943
409686.23063251865,6891.507501399413,1355479.1835201234,,,,64533.19638218597,2459358.08779384,67820.78816541619,38428.7580536734,779411.7301729573,903095.062859079
100457.05404776892,6356.683606591481,1002398.2121823884,,,,61530.30021454796,2430781.892339371,94620.1058624874,35513.869641090845,637058.825989274,759736.3930475836
116827.6840978541,5821.859711783551,649317.2408446535,,,,58527.40404690996,2414286.285228569,51343.08955527437,41313.17709226716,1384910.2929271306,925129.2539107644
45746.70912148168,5287.035816975619,296236.26950691856,,,,55524.50787927196,2440503.220164395,42784.4912588193,23477.115789137577,695955.635790079,958508.34131519
25185.898123557345,4752.211922167688,250423.81989156743,,,,54547.31594642369,2409434.785076752,47984.108854866,28974.30921829783,619828.3627794327,805424.2147245731
14433.250030114452,15128.150185405268,204611.3702762163,,,,53570.12401357541,2534877.651566049,74395.33254836158,30136.66087215253,679955.7688587792,839178.1127727658
7442.268549623741,38568.53687973017,158798.92066086514,,,,52592.93208072714,2484187.765978782,39810.907870399285,20629.42648113152,899420.2297381022,937902.6803527562
53998.69069511347,62008.92357405507,112986.47104551402,,,,133910.39606328134,2619752.126838169,49671.47266489574,26469.04608968466,617959.7523037471,910664.1896065456
98516.51237788417,85449.31026837997,67174.02143016289,,,,4451.879259343664,2755821.4424185725,96589.90256587634,24841.98447802921,535703.2672272921,1137863.5796342357
70041.35130485744,108889.69696270488,21361.57181481174,,,,4796.443326217053,3063191.827613033,64645.32047693306,29193.079854250274,693038.981127557,1037527.3553436066
80117.97638780907,132330.08365702978,125189.67526158284,,,,19569.58712445336,3032014.839500765,70644.50511816118,57391.823472071184,574339.9232296403,942988.5254033634
1115050.3516203675,155770.47035135468,210388.6781502386,,,,34072.22124904618,2953072.7051052004,97354.13571885046,24743.42130531949,999849.6707295713,847984.7906303903
33221.46161670925,179210.8570456796,295587.6810388943,,,,31837.300478754067,3047292.7454053373,23740.753168539428,37406.6158230186,722813.8707021077,927247.784659454
19354.637956884068,202651.2437400045,380786.6839275501,,,,52401.578770199005,2991048.5790549065,233143.69603136447,28287.634235476173,1866133.4693662825,861294.262209871
12520.657391897204,226091.6304343294,465985.68681620574,,,,4804625.904069241,3084364.400031217,1097794.8396224794,146297.16836609066,1989035.1894040648,830706.0690663932
20222.297999232225,249532.0171286543,551184.6897048615,,,,904046.886558493,3272591.35795901,19317.51878384585,31705.344398001536,465217.4005718094,771377.409222664
23952.76021627102,272972.4038229792,636383.6925935172,,,,189905.5669168388,3238344.567400469,17567.353006726746,38474.61792208182,2156669.8383454448,802897.5063754725
120929.5213684301,1176691.365058579,721582.6954821729,,,,250985.7252429805,3189400.7453997103,15151.282173165371,40481.23192889747,658064.0881094218,622371.6031772973
13020.164578655862,2080410.326294179,806781.6983708286,,,,187088.6432998303,3099704.468103871,38899.81649204111,41737.71083801935,1203200.226124888,586614.1680333248
23025.006957906782,2368515.8798689167,891980.7012594844,,,,171770.1475241373,2895595.8758352185,30562.84852635632,53515.36594084925,979078.0958583452,538414.1778088524
13975.639116719456,5852901.149512948,977179.70414814,,,,89369.29850546963,2954450.687880724,11980.080147601844,63186.88362961263,1033709.107016722,786008.9346585784
68869.30097445195,2121763.7462524,2168660.3302775435,,,,16634.56609419627,2901982.310221819,22100.67037940895,80691.0037288739,2710389.120008106,780028.0840918042
1763172.2559250384,5923694.067616569,3360140.9564069463,,,,15196.364701134124,2504756.316150653,16555.95163016111,85096.6925207626,4474938.301107504,794981.5340005239
10981.203009414834,9725624.38898074,2394105.746544253,,,,12637.946364200365,2286665.3048285567,18271.43099252298,85773.32004745214,4621203.605621193,714980.1510547204
37175.69936865934,13527554.710344909,1428070.53668156,,,,39855.372239365104,2485250.918362182,17765.561737842487,202515.03184602663,869133.9611942469,629797.4962375815
1734095.3288939367,31398111.03693603,221973.1304503292,,,,34344.402885706935,2409225.168789496,11091.43327647935,80279.21368649359,5436402.223350202,545090.6180397929
49057.91577531232,4916351.686460021,4833.613515343597,,,,22764.794721203656,2237630.998592365,15062.707092060156,72459.34832618754,,661847.8166366256
64947.1960690148,2874590.203160779,14181.029053446608,,,,39445.73081882879,2179142.731196468,15586.811136974144,69773.19227674179,,551672.0896022262
115257.19252194789,832828.7198615375,18410.9841945729,,,,3243363.3117772685,2506335.1652458822,12932.939296316888,62021.24003250038,,644863.3864171703
134642.966819074,145289.96208625165,7789.839092104679,,,,84618.51842665707,2340679.203721452,14569.973398739496,52252.01858369824,,890917.2246587977
50894.735638312144,1456098.7012999908,114180.13212801314,,,,39716.20668040455,2423903.85556242,19938.684864499875,37407.31379046776,,505974.1059053734
146727.4584859316,2064485.365627012,124219.5183156705,,,,52546.91270238305,2421377.8811033084,18893.710524529008,87108.3621236098,,549825.383794374
55000.24182472363,254461.4408092404,4071.537988874042,,,,82552.20881574223,3000544.4594349507,21761.21905610324,908411.2690085449,,593667.1407439118
63581.08849277495,63755.59530741831,776312.566448424,,,,190163.7538102855,3269678.734155556,18591.559454949747,206026.7272912691,,606484.8010109345
39952.21504983087,2995.755748170216,4740607.1645207,,,,58120.841650411545,2732813.359125485,8893.176650865636,78243.82159147959,,582694.2577293076
29898.08903244197,6114.26600167333,3998080.820411865,,,,39464.153972941946,2561818.4696394373,17635.68170333398,833025.3046264262,,611474.6187220166
71303.2948136286,14430.080740889256,3255554.47630303,,,,19441.43357805748,2518368.2508624294,23574.83601807681,660042.806747687,,605831.7488229073
44545.935913793386,22745.89548010518,2513028.132194194,,,,60083.63011675207,2620003.68713082,9745.99333967911,505649.295816233,,618073.5079066007
44324.61678887863,42333.50459266816,597961.9995433236,,,,100725.82665544664,2758331.4415351767,13809.552912137153,429473.4022247412,,628151.101253775
25120.755186905262,122592.65147733183,312726.83245762426,,,,141368.02319414125,2952751.1511455555,19621.02767778873,639505.0052800339,,714689.1316747345
373104.8470267765,214361.5788843097,41251.72470724859,,,,182010.21973283583,3005498.51534422,35045.332700609724,660522.8607584821,,766534.3976985845
140610.28550049494,729591.985045229,100656.76757382244,,,,222652.4162715304,3195473.8208629275,7043.113066681938,337547.0893521625,,793437.7412818111
14142.546308756097,1091714.4164863918,125244.9588295699,,,,263294.61281022505,3209303.775717321,16282.672976242551,427469.7403101517,,771407.9377209932
102296.42523968444,884586.9771084117,804602.8894289056,,,,303936.8093489196,3315086.2621541144,106865.5483528004,421593.0568708775,,558171.8737033419
74977.93342778213,62972.406801592944,79665.73163926229,,,,344579.0058876142,3253676.038773403,125199.83538379132,59155.65694596379,,549444.91587363
32624.34944328273,5315.31413422924,810905.9936810388,,,,385221.2024263088,3288912.2377342163,23083.29383675953,34148.87879925952,,473751.7939730157
124202.09371516953,35844.60980633025,1542146.2557228154,,,,425863.3989650034,3316056.6198347583,98540.4529239945,42931.22192360608,,472491.6713775396
113025.5435615167,66373.90547843125,570344.7320677516,,,,405188.1789764973,3365717.929743235,18116.71483578653,36338.169364346126,,451243.1691333529
87907.46194071205,96903.20115053226,26218.982449470222,,,,384512.9589879913,3196065.901420386,17022.28891546269,27763.367876911176,,1206218.9180615805
40115.33404952476,127432.49682263326,35176.28041703858,,,,363837.7389994853,3263681.52563795,26489.81002693504,12263.728921876953,,907267.1774008882
56510.37665310098,87147.81796669801,192179.24404293016,,,,343162.5190109792,2970146.6661715936,20495.403411663752,34615.41384202629,,926794.451157408
107560.74169491504,443894.00484205526,162716.66825360432,,,,775636.6235945886,3546883.639317416,231175.98347170828,36667.09807994487,,894859.0417299609
43920.30579332453,1576453.1823306468,2535480.603998837,,,,443525.26761182025,3831939.273989343,280616.89201535034,36809.44944404193,,504211.63330020406
74201.93638861166,621780.3451896489,23022.183654369608,,,,111413.91162905189,3132903.3806325104,120372.32780439862,21977.966517676123,,761464.6339455813
13939.709552366816,27296276.188301623,144671.9275278552,,,,232229.65418591315,3474821.545435278,166841.13849686112,7238699.85374311,,2564782.508246029
73172.97017874713,4270860.900281036,13353.573777409048,,,,353045.39674277446,3356623.969816976,279756.5895737118,108995.8870423,,1347757.1439908526
111020.32092611917,5243168.016709683,11905.220384765857,,,,178496.0593688126,2974852.95607908,371348.9788304117,61967.632187857496,,2893819.0857407185
58845.907234882754,6215475.133138331,692453.1371824937,,,,64046.78421527084,3168808.18698886,244279.53784928937,316399.0523762313,,2003181.980683908
75649.69963995759,1507443.1746664937,461187.9769913791,,,,44262.79339374858,3099124.265981108,161820.95103960615,57200.28054151108,,1528683.719609593
41884.018223541934,8334689.538107909,5810095.044855561,,,,24478.802572226326,2925861.805086008,172665.110100211,47885.89404768198,,2364454.428292131
357781.6109477965,15161935.901549324,6933611.784565251,,,,135389.94186887395,2925432.215214541,199051.9732737356,66639.96001189364,,791521.0080549223
15512.162883113144,3181385.572595995,76301.45566190749,,,,202992.81350534144,3027212.421505497,308579.78500053857,59182.56306721628,,509394.5568746195
155021.84006225213,510915.704292689,53342.13587794962,,,,270595.6851418089,2889057.39071159,316171.00636389834,199409.8120379512,,773242.7860520718
126350.3679202709,11778.29606284219,20823.415459063675,,,,338198.55677827634,2892335.1997981886,278361.54415804666,64812.61415917781,,1375924.3143431358
97032.40258484051,6789.3785259858505,618988.4413229328,,,,955011.19474653,2739092.496021159,238190.48908736324,221054.5693606691,,1763259.472645198
40927.85750248507,73574.81060258203,174815.419798912,,,,2815123.53284603,3534057.989388628,285863.67707009456,62966.64607946991,,867061.7291614857
37630.31517908797,52153.154458836245,348109.58426927344,,,,4675235.87094553,3737829.500646757,380218.6384216251,164574.44300407235,,1636309.8377866992
9330.33547926683,30731.498315090463,349655.733123187,,,,6535348.209045029,3582911.292601238,286339.6720604008,201562.4234474742,,2276069.217130122
12962.111545522086,9309.842171344691,877079.8182002908,,,,8395460.54714453,3897676.507231291,411785.0227575632,58638.5276668302,,912298.8545193074
24339.457396030863,10329.130999970524,1070860.1892555512,,,,10255572.885244029,3715181.623560948,341544.24243684264,69002.72096923753,,1693256.6728094013
50142.68842568937,108152.90131414654,1084430.9719946077,,,,12115685.223343529,3592966.155992153,308127.344438214,61222.45021916697,,1666316.629162521
43098.29689048651,367851.70498703606,13794400.217698593,,,,10294075.519945333,3533776.8249497805,295571.81802070944,93848.6869942467,,716210.6389307841
43168.45203336787,627550.5086599255,,,,,8472465.816547137,3266993.176212857,408533.43758708367,138954.21021352717,,949380.668584684
42835.23182889961,260053.26730631,,,,,6650856.113148941,3220699.175645936,291619.9967205171,363600.83629406657,,969794.4744261502
67756.49047819672,4145372.4408484944,,,,,4829246.409750745,2920148.1487441,210855.88664351948,191929.05904806807,,1116833.1912681009
81274.72323530556,825837.618782994,,,,,3007636.7063525487,3021091.8583056056,413155.5168717791,61699.089582485925,,1602477.758660595
46701.86017823416,1232304.846496754,,,,,1186027.0029543526,2834650.3494332195,305151.8312169344,208321.7007092824,,680239.0600737699
152503.64991937712,20370391.1457071,,,,,1005607.62748523,3111400.604011272,145583.80507489413,133464.2258823724,,1333296.493464669
34109.667969954004,14217134.989310805,,,,,825188.2520161071,2866815.112960784,349943.83226212894,272830.6523796214,,1676196.442348386
343481.0631949762,4693415.362854572,,,,,644768.8765469842,2789886.138333028,203295.051990889,166771.2893177937,,891635.8820529458
100861.35480517388,95221.3633598132,,,,,464349.5010778614,2776066.495328273,200093.52295072773,222506.6374710236,,1452021.452955851
1022034.8263459884,12099268.06743555,,,,,283930.1256087386,2685714.306800984,80894.26977980975,196818.10260523047,,3797760.3591654766
57214.90794682188,1475630.8926033687,,,,,103510.75013961572,2735879.8147183536,62406.49300307001,394979.639829795,,1435655.3342044738
163464.4059371263,10306683.655196344,,,,,206769.74866954656,2690666.290094206,325099.1009549244,92168.4086423516,,1174075.3060635717
10853.98587872121,33637.689923951606,,,,,310028.74719947745,2639393.33681521,319730.6247669758,111135.29980093474,,1106176.95687629
82791.8682948974,4332512.68194559,,,,,300364.349028578,2751591.6029733014,355566.3767575611,255848.7641294736,,946666.9195028336
140828.2274025801,68750.09428001218,,,,,32888.77727766762,2929044.258983889,293386.49600245536,594126.6034589485,,1104487.5005752365
65533.66309071618,449492.2281771873,,,,,46951.49425887946,2628521.4956682418,84134.67496584654,1011339.5321390808,,1464969.1189508291
68473.11292054219,1442935.641518799,,,,,93946.2795271735,2568862.188473947,108366.69858370505,1160382.7648093416,,930399.9616806812
116846.49358028952,1601567.8835433014,,,,,140941.06479546754,2498837.6772520323,288587.6394664362,640825.5091985724,,1021663.3812215496
135654.2868602676,168070.59624761497,,,,,74202.59304252449,2504679.594031686,279669.8119151069,1082981.8683879436,,1387736.087979774
85707.88330650628,860163.3367658262,,,,,7464.121289581428,2414782.0614194577,205904.1618531824,530910.022990332,,1266707.1315257624
67597.24142165465,119978.34814726187,,,,,19283.09856895806,2147107.0835527936,276967.2521689459,232492.85554000703,,1294134.289512327
66801.05706895473,3157188.695287194,,,,,38367.845824076925,2159359.460990371,356119.1672202963,445172.1286454617,,1381088.290494015
300326.10084731044,159143.84329173854,,,,,46151.27188848382,2288347.80885125,310641.679914727,469939.3958379076,,1333872.9171562977
43019.264402976914,,,,,,53934.69795289071,2346767.932662036,340751.48107248766,217761.1380580245,,1316287.019673452
100307.70852929068,,,,,,61718.1240172976,5177906.873323351,228260.52938816164,329336.8009133491,,1338682.5577739745
326310.35188134096,,,,,,403087.175009698,3752041.426380661,126747.22063500922,384525.0913564335,,980587.9933638488
4557301.052996299,,,,,,12474.48966993275,2497541.1610606643,434801.512343759,887113.073534267,,1407235.3921564105
78950.21304158795,,,,,,109381.60635602535,2272814.6010393603,250421.2159544339,666270.5245003329,,1469713.3072216013
735771.9102094107,,,,,,212257.8585558463,2249022.3297273824,187512.20715551337,1361178.7971855705,,1365190.4670463298
217075.12855235933,,,,,,120087.55088355018,2241093.3372158245,232143.09867443945,1817264.811896733,,1713947.3834852732
529468.8495421286,,,,,,39288.18517006834,2354691.1934823985,320054.01514581847,1745295.131019924,,1830595.477949164
2496281.9575335965,,,,,,38067.31399096135,2518428.961644871,399906.3681678978,1379536.0641394686,,2009301.0665973653
145451.23404605602,,,,,,44894.95835862158,3257768.363692544,323762.4815414619,1403841.382194641,,1814526.128309744
721606.7525827194,,,,,,19498.7802513886,3317416.349898979,352159.98208261153,1223201.177316186,,1625154.9374365385
198530.24759336573,,,,,,26654.997421739645,3159914.686638914,321886.0079264455,1167120.9807309897,,2001043.4466780445
1835048.8133703936,,,,,,19034.850835024205,3920190.964830173,190263.82459741645,671970.3087033835,,1859526.554380095
2467150.4753922657,,,,,,41462.65940300936,3672650.651493648,158303.9143439254,800132.3037141991,,2200746.7859973977
3981346.38339718,,,,,,447450.8767293097,3346800.5057585104,237677.95644958768,597830.6722529122,,1779087.8383885638
,,,,,,386829.0696155645,2887920.9736661064,97228.66662481416,3275979.6592859807,,1433124.838168688
,,,,,,4869428.989944295,2926643.9915004,173709.45491992653,2493773.862920587,,1765402.1348371273
,,,,,,3752699.626966709,3134732.713867213,71251.76299962535,2667057.3062067563,,1477199.7391040404
,,,,,,1964496.218413619,2316822.198895944,107535.35885040971,1947160.7660093096,,1944017.3788766507
,,,,,,176292.8098605294,2972103.7091299742,173395.90065067064,451447.01924616407,,2914485.385117334
,,,,,,228463.07318676385,3260116.215187852,202635.56551352027,2270683.508648592,,2968396.588322993
,,,,,,208654.47219520184,2808959.9138719924,174724.8035131134,372819.03876010206,,3460876.181182311
,,,,,,213200.4488342367,2784358.385696612,309013.8541599028,422395.8991411391,,2993179.833448863
,,,,,,179211.68257323676,3027881.0893905424,214254.84018742884,327414.62856221816,,2456914.182512253
,,,,,,133060.26015585224,2915085.623409306,183890.2120435612,536768.7080620063,,2556211.16802882
,,,,,,141756.41653873038,2491656.578683864,224727.4345482767,561093.612702076,,3482977.330265906
,,,,,,157851.353034652,2539757.5817854046,267615.3580374306,858946.9779173816,,3561604.1687390963
,,,,,,173946.28953057365,2669086.075757949,365816.487745169,925743.3861461884,,3169901.687775598
,,,,,,190041.22602649528,2428796.7549314112,518127.5870742496,918111.389444412,,2477704.027787634
,,,,,,256001.1964818012,2670830.248006333,364954.8960886638,696543.7324200155,,2414647.879654006
,,,,,,868900.3485585586,2846240.114879736,230315.65270605584,820402.1962746892,,2351833.868728615
,,,,,,1481799.500635316,3110759.316435698,245028.4212882465,633948.8854026892,,2124850.4102600627
,,,,,,4279145.43814268,2822316.880468809,203280.41277226995,757172.7637808226,,2309826.04419854
,,,,,,7076491.375650044,2762327.9663805724,83412.0679102042,754637.7631854167,,1656181.3722529144
,,,,,,7947013.564952015,3092164.1222725683,356562.91278889345,645856.1029572898,,2403597.3195723747
,,,,,,3212784.828321373,3035321.6214174214,347556.01410856453,538560.2640098743,,2549171.738891796
,,,,,,1753531.3008997503,2747082.1999347243,279241.3725593736,609800.0532364192,,2727512.248612291
,,,,,,2220736.8673676583,2563327.245054996,376267.1603074613,832334.9765195667,,2119235.525075123
,,,,,,2687942.433835566,2717082.667960578,524316.4062824652,1377824.0472668395,,2187692.032352062
,,,,,,3155148.000303474,2915239.803323633,319513.28422247386,1029818.2013415257,,2077335.484998441
,,,,,,400410.91339959984,3143647.949475745,307645.6679947068,935149.6391084336,,1636591.89949766
,,,,,,9857.306218415864,2897289.312383253,387965.7777776093,1194867.1302403708,,2245357.140127972
