Amplitude_Central_moment_6th_order,Amplitude_Central_moment_6th_order.1,Amplitude_Central_moment_6th_order.2,Amplitude_Central_moment_6th_order.3,Amplitude_Central_moment_6th_order.4,Amplitude_Central_moment_6th_order.5,Amplitude_Central_moment_6th_order.6,Amplitude_Central_moment_6th_order.7,Amplitude_Central_moment_6th_order.8,Amplitude_Central_moment_6th_order.9,Amplitude_Central_moment_6th_order.10,Amplitude_Central_moment_6th_order
1037783.8313593942,1708413.5440232249,792818.3753767043,2239523.6322447164,801282.4446264317,2036165.2061244,1614258.4685326498,741048.4729024606,1494270.2266071064,273223.90005554527,642379.1882309527,2058988.0319790952
1479828.7904821443,8655422.884927422,400383.7677382372,264423.84184039035,169381.17775881238,32502746.79867117,225024.9810663628,3610493.356564255,151344.5271078061,196374.1533677584,1053979.639122201,693756.1546168567
1406574.2685559527,48.723834341245926,7949.160099770187,3743816.054737989,409594.6611172208,26851525.09341653,284768.63125771127,301609.9690659029,14366.958099614656,134275.0285494315,2341.516740985045,998869.7632942472
6752236.177334725,539.0278178786111,93929.61421055465,237405.0175306977,42115.10260029314,21200303.38816189,1217631.5464294823,119758.3539362964,490290.3814681799,72175.90373110461,0.0135353580772652,443603.78908482566
1090391.8809749386,1029.3318014159763,179910.06832133906,1677596.0106747418,40071.49063528673,11924523.211924512,814998.7294345079,10129.913121572106,274098.2878874567,10076.778912777709,89.8111708899953,428587.1801626701
976441.17685473,1519.6357849533415,0.0010208308448425,2803.489498325513,134794.65785680182,2648743.035687135,412365.9124395335,9648.780956242175,3464243.3105735923,56466.65625434991,225272.87105563653,527285.5058624266
879476.6437340718,2009.939768490707,13140.26747828848,86549.1622804633,229517.8250783169,246.2581523527915,9733.09544455902,15969.133338835069,1011244.3182490736,52721.76762985454,450455.9309403832,231059.49300125072
725694.3818872364,2500.2437520280723,26280.53393574612,888150.649588748,324240.992299832,1179389.9298421915,15.360083264221029,263552.58842374856,703953.190356788,48976.87900535918,39.70207657024781,47232.57755906487
650745.800922964,2990.547735565437,39420.80039320375,1672958.6124701735,162126.66068381263,590840.7688000376,164163.84727575618,46956.42322534814,396662.0624645025,45231.99038086381,47774.54333092083,21956.823134113944
777639.815589952,3480.8517191028027,3784.834133919694,1404801.6614214666,12.329067793276645,2291.607757883497,328312.3344682482,1941.3904835983185,2.8910114639022697e-05,41487.10175636844,77637.03450121685,67999.3863951711
303567.4006023669,3971.155702640168,395556.06185525225,224845.93065883903,291.300994737192,566041.4496854815,492460.8216607401,7583.823638572691,3184322.2169645675,37742.21313187308,65761.87761781373,143121.74246532933
2366002.9827406914,4461.459686177533,787327.2895765848,167931.14701321212,868675.6920000646,2289.601949288897,656609.3088532321,3746.763146114513,613.3938934148701,33997.32450737771,28173.59079124362,225983.4220292472
59066.715648001096,4951.763669714898,66.22050537116054,1257.4995842078658,11.480821999869672,38871.89814954776,891851.6160379305,2462.648709131236,3729418.827174098,30252.435882882342,13639.184864364468,209786.40400964435
4102.789767786495,5442.067653252263,356.3774911852832,19010.73620752124,22511.11818451159,3623.169815338679,725195.6971571253,1925.139410587364,106878.31558443146,26507.547258386978,30988.49079250379,257503.1045741412
12829.450234039385,5932.371636789629,14897.276736882715,28748.26907686232,15007.41638892706,157.95473800113868,558539.7782763201,928.411718773029,1773363.1065215375,22762.65863389161,155853.97176313485,71814.29273324533
5688.199460907431,5393.069846619044,17849.967844926923,1597972.001491298,7503.714593342533,6.887332796008186,391883.8593955149,69081.67985871676,15841.380528711592,19017.77000939624,418994.9159078349,119587.29308215382
17261.326504693483,4853.768056448459,20802.65895297113,34815952.277830005,0.0127977580059884,62022.238357888506,225227.9405147098,1397.5261310222947,83284.20934934766,15272.88138490088,498095.53543470846,189721.8379249449
52930.13168106505,4314.466266277874,23755.350061015342,599226.3549825914,0.0251451378240748,74094.83756679247,58572.021633904704,1624.6356406506077,150727.03816998372,11527.992760405512,1153914.017410912,149473.247346708
8183.201411188866,3775.1644761072894,26708.04116905955,0.0808714138642759,0.0374925176421613,538548.1957189802,1801737.1342095165,419.0735913046594,41455.661216094806,7783.104135910144,266577.5795256444,140112.49902627946
13891.015888519229,3235.862685936705,29660.73227710376,407397.5348957976,0.0498398974602478,1003001.5538711678,3544902.2467851285,387.61813015106384,30812.968361090872,4038.215511414783,280074.9270661736,160873.63291735548
1523.4872054757464,2696.56089576612,32613.42338514797,922692.8038309816,0.3112389542630852,4.933580945149761e-05,117961.17202982388,1264.7907972409205,341.1227802932452,293.32688691941456,358.1874895731965,143920.6227741772
652.4533555240466,2157.259105595535,35566.11449319217,14377059.974272352,2.499541007561181e-06,3851.2476811979545,752200.840368895,3456.186954366462,708688.6420913495,8680.336721773148,85613.33507529716,180945.43827639072
13986.660143045605,1617.95731542495,32049.314626374697,2167915.812148058,527.1292320381326,2437.9408556096805,1386440.508707966,3903.693638373343,546090.0531062419,17067.346556626882,20006.988773426227,106203.22125739115
39760.32570197749,1078.6555252543658,28532.514759557223,9.95507256357475,1054.2584615767244,265964.3252468841,717999.3268162652,2913.560460614909,109184.21603540568,15646.089504602562,9294.920778859338,158636.38083263984
92099.63764523096,539.3537350837805,25015.714892739747,407875.0349523839,1581.387691115316,22.945506911765943,49558.144924564425,801.763214824562,3265120.5686115427,14224.83245257824,5369.977236416361,243323.53967551165
3535.396564912077,0.0519449131948358,21498.91502592228,4602236.106678271,255236.6510079196,2040.7662887076945,155146.50202406128,33416.8800556546,1367.874937010224,12803.575400553918,838.3538942737932,188759.1005375984
