Amplitude_Peak,Amplitude_Peak.1,Amplitude_Peak.2,Amplitude_Peak.3,Amplitude_Peak.4,Amplitude_Peak.5,Amplitude_Peak.6,Amplitude_Peak.7,Amplitude_Peak.8,Amplitude_Peak.9,Amplitude_Peak.10,Amplitude_Peak
20.07200154975156,15.647551784798935,16.804800232815786,17.06522181653525,13.892343509592004,17.64118794660846,21.255420317564063,15.95003319714645,17.914220055698898,11.15271340255102,15.54884573666019,24.515602937236643
21.62395470081316,15.484234022259075,12.70711616567976,10.886959681697032,7.49385038439519,17.127359185701643,11.996736676574514,19.441554937718053,8.298744107747375,7.593842655174652,15.595843485734,14.172473764018818
21.63870576883663,-3.1043778468682195,8.609432098543733,16.539241918531694,8.337845082425723,17.269966984066528,8.040759362856768,9.115304700768863,10.699609131812524,6.153679668440361,6.841264537068918,14.211799807023818
28.653540970305578,-2.0897583649257188,8.094480706141885,10.792298094658957,5.806555543210573,17.412574782431413,10.165227068773463,14.116887118075436,8.72462894680052,4.713516681706071,-2.41784432234596,17.115036687093152
17.78158531325437,-1.0751388829832185,7.579529313740037,11.388726713428122,6.080220851292734,15.529574565390735,9.101347676911267,9.714810319885732,7.167997538553136,3.2733536949717807,3.994750425533948,16.724089737112394
20.620989806273947,-0.0605194010407181,3.9312161566070793,2.85585254847674,6.48862024328166,13.64657434835006,8.037468285049073,5.122312867218259,12.12507798888889,7.3220325764417264,7.071991422309729,20.747775506073463
19.866603579549867,0.9541000809017826,4.605238147334109,7.402165976583458,6.897019635270585,7.821391012377815,6.973588893186877,8.427806769033943,12.044671291913172,6.997011284536812,10.14923241908551,21.777967699371
17.24982028388331,1.9687195628442835,5.279260138061139,10.091607240195666,7.305419027259511,13.935918061505944,-4.771490853243668,11.45628697435314,10.373707387760724,6.671989992631897,-1.836850626854729,14.902597800505728
16.761474310379153,2.983339044786783,5.953282128788169,15.020028051678487,4.23807809632058,8.569077722460296,-0.9318837617975828,6.953928311892892,8.702743483608279,6.346968700726982,11.422421246025523,12.160347650852591
17.26931561692868,3.997958526729284,3.125079571978425,11.272181736592367,1.1707371653816496,3.202237383414646,2.907723329648502,4.505187288605479,-4.535662206989245,6.021947408822067,10.786677050525142,18.536119488547847
14.664975133727651,5.012578008671785,5.718300412450817,9.660119733555756,1.8094067133628136,16.610127680881757,6.747330421094587,8.252498155350386,17.726743675747727,5.696926116917152,11.471204637441849,20.578135456056245
25.97279045192925,6.0271974906142844,8.311521252923209,10.61984055220134,11.79747457147636,5.990588491906036,10.586937512540672,9.970124137826684,3.30808550334198,5.371904825012237,9.41238515168704,23.95118030189424
11.306896740062134,7.041816972556786,1.1232848137236138,-8.4091930430066,2.305274336345386,12.763731563389696,11.493339910993823,8.550372163995721,13.286779759462162,5.046883533107321,9.281415967507224,19.070016626694965
8.225519887247918,8.056436454499286,2.6362911494249937,8.91116449020755,6.806028489721552,6.518255732626689,10.908407812792952,8.056314530790182,9.855496926829751,4.721862241202407,10.70871197061612,24.42673975501449
9.781307633819525,9.071055936441788,6.056107087007678,7.733070935558377,4.706143986875661,4.006953623845217,10.32347571459208,6.202423201167559,10.932273457446785,4.396840949297491,12.22233525764156,15.072255966914442
9.876433710793016,7.534056766566848,5.709325764677505,11.417288072213925,2.6062594840297715,1.006347005427438,9.738543616391208,11.940528975828142,7.039961734714514,4.071819657392577,13.982856576134878,18.85383184907946
10.367893306187446,5.997057596691908,5.362544442347331,18.870214604829624,0.5063749811838806,6.429318314146261,9.153611518190337,7.243398827416371,7.426960552927188,3.746798365487662,17.009036022987573,23.45393686360439
11.247215255433796,4.460058426816969,5.015763120017158,10.39178012182208,0.4893353733686365,8.482770228706931,8.568679419989463,7.360566811448857,7.8139593711398625,3.421777073582746,13.199235502805603,20.30236958277507
8.826758089556604,2.9230592569420297,4.6689817976869845,15.134994499275082,0.4722957655533923,9.30319546590873,10.258317296449356,5.612106194314444,8.651418346003691,3.096755781677832,13.338552533902952,18.03427608114885
10.14920940627518,1.38606008706709,4.32220047535681,6.669959703686302,0.4552561577381482,10.12362070311053,11.94795517290925,5.996770907918318,7.421051539425075,2.771734489772917,12.54347826140209,18.0633965664031
5.5430270762693326,-0.1509390828078487,3.975419153026637,9.94699709499374,0.9905443923435108,7.820674582018196,8.178897280251222,4.781069432078974,2.106052205991257,2.446713197868002,3.6926252893359033,18.597610111408425
6.7673426856749455,-1.6879382526827893,3.628637830696464,12.661519396755851,-1.5603153205875857,2.964148049749188,8.996821262914708,8.262686416886647,11.772838023448674,3.0648453608828325,8.335610957912714,20.179523208030936
7.224719641839182,-3.224937422557728,2.836270649396772,16.055177524544142,1.0471215938908112,4.964013969755074,9.814745245578194,8.529179535920047,11.02584721758415,3.682977523897663,6.251096875271122,15.256051998586027
7.287205331111209,-4.761936592432667,2.0439034680970805,2.3009186903242287,3.654558508369208,7.923118163218701,9.996542756938402,7.057207180405198,7.62234495881968,3.908246158120922,6.784264553613969,19.81823166474522
8.415121986533851,-6.298935762307607,1.2515362867973892,12.723286663627626,6.261995422847605,3.045636272255127,10.178340268298609,5.750086913338722,13.793183265440131,4.133514792344181,6.977817736518932,20.10258991198976
6.5168210050783335,-7.835934932182545,0.4591691054976974,14.134544432164615,7.600442074233918,1.3595099445170349,8.97650971907597,11.629408023647164,5.472843402620922,4.35878342656744,7.250032668600348,16.645557829823673
7.755985011105777,9.782348112510473,-0.3331980758019943,10.872426992246565,1.488501276994278,0.9499559946677492,15.887970767665072,12.278698710100912,10.458928094897647,4.5840520607906985,9.856887345454036,21.21169835871209
11.153131359940636,9.286329460250158,-1.1255652571016856,12.82540121130657,1.7984653782651807,0.5404020448184634,1.686650841333931,8.021104047938914,4.896851376846918,4.809320695013957,7.433631153937199,19.16807517274469
9.734560447231653,8.790310807989842,-1.9179324384013776,10.440449752987956,9.743493207737044,0.1308480949691777,5.465364344080661,5.26326882967812,12.369515198673138,5.034589329237216,6.189826139039925,18.966111470286933
9.43709428181683,8.294292155729527,-2.710299619701069,12.843123241070929,11.000399912917937,8.507455071432599,7.348473369831661,6.316122067444985,8.892735492837812,5.259857963460475,-8.364664737018526,20.0109550846284
8.9083553937731,7.798273503469212,-3.5026668010007604,15.78775161697764,8.962658752973933,11.565179705270104,1.4548882404229664,6.616291393269709,6.021641975295055,5.485126597683734,8.06620949136952,21.2268742261618
13.06290219904063,7.302254851208897,-4.295033982300453,15.382080048741557,4.677594211051847,8.625066987176154,2.6809275943633546,9.87530508550358,1.7777061652847037,5.710395231906992,11.219652750051107,20.85298551003772
