Energy_Mean,Energy_Mean.1,Energy_Mean.2,Energy_Mean.3,Energy_Mean.4,Energy_Mean.5,Energy_Mean.6,Energy_Mean.7,Energy_Mean.8,Energy_Mean.9,Energy_Mean.10,Energy_Mean
-4583.59918945571,495464.4120103368,-2372314.464289017,1064.346280224554,35156.909537419444,180836.33118675253,-200124.55222477912,-90689.56334885262,15597.943703128403,93507.11434349325,41307.38403333336,-2176.901105325878
-2200.3990178186946,533327.8347537919,1865033.5662060145,-26158.82227537204,-81299.36543082006,168948.11393019094,-8181.819811037771,1669803.013491257,-1452.4149387177097,-1659543.8351192772,6251.539161202208,32388.0591101278
-22723.796876828223,571191.257497247,2081782.657800309,-11394.91948129675,-174055.00870618844,-86859.22067207666,183760.91260270355,242188.3321071101,8569.197047905307,-3412594.784582048,-454.40034036817366,7594.795520042461
-4584.66503892095,609054.680240702,2298531.749394603,-17435.52124665728,-132219.70807107587,3185.7318821189406,-62924.36436184661,4149.393995490409,-5448.282424746659,-4915041.151905444,2601.354104580603,19037.13874333132
-4279.02322607347,646918.1029841572,2515280.8409888973,-525848.9518219404,-352703.2038006657,-1036.670519665028,-5548867.044805388,-132392.86200234725,2428.717083035237,3518998.522824032,-20496.909265189,18866.474298613284
-8016.029348203589,684781.5257276123,-198242.3816332567,-1868357.672889171,-28588.607210418784,19.18324811380561,208974.38192353272,-115181.08342126448,158.82040161939594,1827417.5755610007,319664.46908850124,-15140.57611320107
2076.544418855317,722644.9484710674,-163260.83104588988,-312722.39614064386,-89240.50201614335,14898.402164448977,-2612719.879554449,-27665.86889643782,1619.3295536509108,135836.6282979692,-410562.80109611526,20730.654961774573
5004.526758857547,760508.3712145224,-128279.28045852306,-112223.72274671691,-64626.341636121935,9196367.876783906,-5434414.14103243,-1544.4995285429573,629.0035496569116,29463.813060796805,360303.8627785456,-26992.37377021604
6939.6916987733775,798371.7939579776,-93297.72987115625,-8027.13570037049,-42966.63540877686,-460650.3546795696,-5095594.55750947,-10566.686865124624,-1971.994922816701,-76909.0021763756,121599.35941418102,-26745.756568260647
4888.615017806566,836235.2167014327,-58316.17928378942,-1693.1862888013466,-199604.5394919252,22377.82671195937,-4756774.973986508,-108084.69523044895,190.900804644378,28178.734077282657,2043504.298109912,42232.64561298241
4811.769021656196,874098.6394448878,-23334.628696422587,18301.935126818706,-212593.96454332225,34131.69014287049,-4417955.390463548,14267.171036907595,168.7853662082268,2214872.391515709,289400.61124844506,-77687.43119774031
9221.405413894743,911962.0621883428,11646.92189094422,-3281.2960266087766,-193222.5663552884,-2728.262217071552,-3443823.67544174,3210.343485784992,236.2532467759229,489864.0719040861,69557.70230909626,-163901.18080725966
3919.359509632308,949825.484931798,-79413.53479941783,7872.677145070431,-169761.93070730372,-166873.17712737923,-2469691.9604199314,5941.2139101776,310.18291704968794,-1235144.2477075371,2053.544209857775,-152481.51279699474
-1412.9198098894494,987688.907675253,-66600.01185006887,-3063.149708343376,-165990.15166319485,-47973.13086906366,-1495560.2453981233,10661.58107577431,767.5658833382446,-117915.6788964651,-127797.81958062538,-109780.59755142748
-201.8501737415617,959976.5679306566,-53786.48890071992,-1802.853322249368,-168199.12642757734,-3189.411010647004,-521428.53037631535,6968.095358173106,-156.0429533966799,999312.889914607,-20153.85056344928,-157818.3909314554
1907.629808536676,932264.22818606,-40972.96595137096,-55902.20603810445,-266199.11084892886,-69544.31333915323,-314755.0847446319,26680.683304730777,8742.891564263768,2945999.447618936,-265450.8118190457,-194226.12088528025
-2904.934100948067,904551.8884414636,-28159.443002022,-7926.098862841359,-854826.5826177606,10955.654944264152,-108081.63911294838,11873.987331438426,629.1077301883068,2338273.8908105223,-150934.42722976237,-171203.73685216883
1669.162674127534,876839.5486968672,-15345.920052673042,24993.919617283907,-766347.9263404821,-2406.611389545366,98591.80651873512,4151.4491315484765,-58.57091533346755,1730548.3340021092,-36418.04264047903,-150520.80470503282
900.4738009635498,849127.2089522708,-2532.397103324096,-4394.603339052916,-501499.15641760966,-43412.90263064239,305265.2521504186,-3139.050920733242,-664.3676640720387,1122822.777193696,20402.424565435467,-192454.2540726161
-1584.80487643765,821414.8692076744,10281.125846024865,-4505.1654971121525,-361871.6237178147,199610.8445271325,511938.697782102,-11.244955202075378,4138.900275810056,515097.2203852828,52069.786275443024,-99428.36117535298
-667.2881359406235,793702.5294630779,23094.648795373825,-93159.53480616937,-282860.69768513844,-50392.52741341866,-1061094.4469548464,-13126.87684560416,1709.1759809586054,-92628.33642313047,83737.14798545057,-75496.18601761252
18.33055812529608,765990.1897184814,35908.17174472278,60976.54276559707,-312068.20891120814,-37594.37297068919,-2634127.591691795,3818.755686522841,577.2422837990267,-68722.26596729553,115404.50969545814,-78758.63540051886
1937.0589673073648,738277.849973885,20474.86561679506,7572.850395082065,-184637.5955074342,-20355.196502889587,-4207160.736428743,-8855.044379943558,1459.5591075853,-44816.19551146059,58241.66121285064,-79910.78240110209
-1944.6982756764496,710565.5102292886,5041.559488867344,-163713.19729463334,-8240.494720502636,88255.95005036562,-5780193.881165692,-2696.0438387836884,-85.83241401221609,-20910.12505562564,1078.8127302431385,-91298.56158586477
-7232.87710522157,682853.1704846921,-10391.746639060377,,54936.14082557367,44580.05323293183,-7353227.02590264,-375.3887006612664,-6367.083153941221,2995.945400209297,-56084.03575236435,-60296.03988152187
52.54299031630842,655140.8307400957,-25711.11942666563,,56421.834295600434,-2392.942635918696,-8926260.17063959,-6678.748154890391,-24304.06075791441,26902.01585604424,-113246.88423497185,-69507.65583689939
-10469.7904156675,627428.4909954993,-41030.49221427088,,-64124.54742238733,-26482.68512729626,-3761591.375023799,-5386.384374718912,-83815.67295706787,50808.08631187919,-44621.07181661675,-34818.276490039454
-17445.54050172911,599716.1512509028,-56349.86500187613,,-103921.37960146056,5808.062931462677,1403077.4205919912,-3187.031860183459,-35544.05964309401,74714.15676771413,24004.740601738344,-57599.139802883656
-3578.9893188638257,572003.8115063063,-100931.15616843462,,-51378.50300920544,11957.889667625315,1166611.7815882931,13207.5286974416,-40166.671131485,98620.22722354908,25855.77499792672,-65574.61873046997
-13278.446260794552,544291.4717617099,-145512.4473349931,,-1121.6398414008545,-20990.717814456744,930146.1425845952,-28153.40373315756,-47982.96751859365,122526.297679384,9793.976858934957,-77188.41764950205
-17056.606984936217,516579.13201711344,-190093.7385015516,,2625.0775810728182,-39567.16825305832,693680.503580897,-4383.958357085892,-66282.8929537776,146432.36813521897,16300.758031221683,-77610.73543900484
-11720.428982813242,488866.792272517,-17290.699614417914,,-47025.28790779204,-12359.439658661036,-133120.78636957324,12974.013506773184,-79291.31950981743,170338.43859105388,-114268.31455720136,-77186.04095054646
-1823.810031195584,461154.4525279206,-2490.24620908191,,-85311.05529773793,-29179.123668751803,1572.681944503525,2548.995980048918,-60672.41879893343,194244.50904688885,27565.116505715767,-2991.2072821242728
195.6815732199792,433442.1127833241,12310.207196254094,,-73164.88467000806,-36367.53325100663,-5069.840659897622,-14942.112282683102,-58589.71962311991,218150.57950272376,108055.54858481056,-28824.84835779177
-5658.577266453595,405729.7730387277,27110.66060159009,,-38454.57365517046,-49392.70177183143,63936.15077787048,13540.463514173003,-71307.39163672262,242056.6499585588,13925.815350498167,-11903.266406410596
1693.524324273979,378017.4332941312,41911.1140069261,,-46151.87525572881,-31940.57071311427,132942.14221563857,-2128.650767722664,-146.79944546308218,265962.72041439364,-43660.95129648664,-10495.926143288674
-1796.0970028819577,350305.0935495348,56711.56741226211,,-25253.57026917309,-9378.182601584653,201948.13365340664,-46705.19585009262,-7313.290013663941,289868.7908702286,792749.1611003338,-58075.94933151118
698.4675591953273,322592.7538049384,71512.02081759811,,-77837.49067214703,-6342.739503475738,270954.1250911748,-40218.5483407612,4430.643763775384,1650313.6219867624,3697761.8228511023,-40354.51791516266
468.5636426658738,294880.4140603419,598382.2634168785,,-92114.56117135216,3594.037171484044,339960.1165289429,-16602.493970700634,1137.307985158224,-265709.2076148107,160776.18323249408,-39337.95134176242
416.5662564419269,267168.0743157455,-29372.715783758267,,-76249.44392476573,-3211.629641632956,408966.107966711,-18288.21043705955,2487.506018230382,-2181732.037216384,24998496.195292085,-33489.38698614609
-301.9121048352846,239455.734571149,-7528.509302799265,,-85254.69868210026,1850.1294222505048,477972.0994044791,-10089.462199441372,-1625.357163768648,-4097754.866817957,11617079.547801971,-51777.327289220295
-32.01955990841017,211743.3948265526,2417677.1389741767,,-128701.90131755405,2972.1829763579967,546978.0908422471,-19158.54390009117,133.69623382001038,-6013777.69641953,-2639538.850510431,-55580.25681610856
-368.55086477487816,184031.0550819561,-7934628.009569347,,-193719.2595135226,5628.603826189488,615984.0822800152,-5412.122498594612,3950.1281026392367,-7929800.526021103,-244431.5987281278,-42224.88301918885
18.085479235967693,156318.7153373597,-1090718.948672637,,-94561.59719279176,116690.62336840369,684990.0737177833,-6665.228964757254,-9.260814342162144,-9845823.355622675,4071.05322734854,-69435.96651260037
-456.6009232760319,128606.3755927632,-368303.7314171044,,-102138.7630495243,-8268.760839745684,753996.0651555514,-37184.728794268914,-3158.139561523856,-11761846.18522425,18027.594642153625,-53825.84738262487
-3398.7859246886337,100894.0358481668,381991.7091533165,,-100419.40927719204,11341.24714580227,823002.0565933195,-6803.747080811128,-360.77619186690384,-13677869.014825825,-47963.30968916156,-82928.07867924245
-310.04290369085066,73181.6961035704,1132287.1497237375,,-85039.10037776982,4113.043282426447,892008.0480310876,3503.0127114641705,25.51938423463405,-15593891.844427396,61773.46835258568,-59347.26256481067
17.43485458119002,45469.35635897389,1882582.590294158,,-65439.75525452188,-202.0716106585928,961014.0394688556,9651.529927816093,-2.361056204552288,-7278462.3725021295,-21836.87127380685,-63601.6559307482
28.99603059751024,17757.0166143775,62080.23689105635,,-28334.049118418807,31629.53134100284,1030020.0309066238,28854.836704368496,34.45626253476432,1036967.0994231356,24506.318076924315,-60906.450279162586
-4011.218835076416,-9955.32313021901,35689.77880257315,,-7216.639091355722,11529.399360470505,1099026.022344392,19062.8072682241,339.039174044104,764024.1968058378,-67780.90744306946,-62190.24353992412
-408.9667602920118,-37667.6628748154,9299.320714089945,,-12112.080709119036,-7216.844777771567,1168032.01378216,20835.754258668872,6997.85446894555,491081.2941885399,-14509.310404739152,-68442.63178689238
1245.4505204565748,-65380.0026194118,750.5867975091184,,-36438.75933811029,-3376.454149563738,1237038.0052199282,15486.193240654082,10159.06972520336,218138.39157124204,-68256.5471803967,-65166.58708239535
-762.0637873583029,-93092.3423640083,182706.30721103685,,-97627.06171975464,31132.49233674876,1306043.9966576963,6165.186150365521,10412.06417492171,-614773.4506988289,-122003.78395605423,-67819.56165285315
-61.80088360253016,-120804.6821086048,680410.8984470301,,-75368.38287223355,7614.953762959543,1375049.9880954644,7264.637917130764,14874.541647294192,71188.47751882276,-65514.95709058759,-74696.27912422609
81.66531201786852,-148517.0218532011,1178115.4896830234,,-79651.4013173186,-3120.768654962463,1444055.9795332325,-6193.080323092889,20244.457975725767,-194178.0642903632,-199900.92318583868,-66079.38709765521
714.9936007191072,-176229.3615977976,1675820.0809190166,,-123017.87079819843,-2941.1360405977225,1513061.9709710006,-9511.48746877975,4269.90517729075,14807.100143505842,93490.29629921212,-53751.91156157407
-217.96740291614887,-203941.7013423941,1066413.853623832,,-172573.4125884107,-41720.30979005342,1582067.9624087687,-14272.073384970618,-105812.79754698952,-361672.099851281,-109566.46279059412,-36788.21199781989
