Rise-Time_Clearance_factor,Rise-Time_Clearance_factor.1,Rise-Time_Clearance_factor.2,Rise-Time_Clearance_factor.3,Rise-Time_Clearance_factor.4,Rise-Time_Clearance_factor.5,Rise-Time_Clearance_factor.6,Rise-Time_Clearance_factor.7,Rise-Time_Clearance_factor.8,Rise-Time_Clearance_factor.9,Rise-Time_Clearance_factor.10,Rise-Time_Clearance_factor
44.87242092483526,4.56148910177569,12.653259960754044,15.277613157679488,5.814748654088123,7.177556487533264,36.42970074569425,12.5027533139645,5.866624442617357,5.683341878660505,4.108363015399209,91.69679077154213
7.159286623272818,0.5301098338854099,7.358354357938636,3.26154874197628,1.5922465499165557,1.475839780104392,2.80815478128418,6.491424473769246,2.8790567715840054,1.3014400862129722,8.263432882669376,5.528821930258449
8.66082578811067,1.07923203366942,2.063448755123229,2.101801813590877,0.3270392501051202,1.287584136903026,0.8397771411769233,2.726280707963939,1.4720980036711957,1.370751912494755,1.1632385144482127,1.7179781224433024
16.24442066041249,1.0503907007163606,1.4470884145041258,1.2859845016225773,2.0465894145049903,1.0993284937016603,1.3667943722608955,21.44469405815129,0.8842231078086563,1.4400637387765374,1.042126206221475,3.9738894626624224
25.037422031027955,1.0215493677633012,0.8307280738850227,1.1903101347016525,1.0127947662328325,1.104881697333221,1.4359263049624873,10.034968633508276,1.1945262856489345,1.50937556505832,-0.3762902966278621,6.612888716758964
24.970491182705747,0.9927080348102418,1.6501741014953055,1.6569642816191723,1.0313311296802612,1.1104349009647816,1.505058237664079,4.720673950721915,-0.0201511426270893,1.0711228588580266,0.6706223471168196,10.770012401141328
21.051353205825933,0.9638667018571824,1.504825586333274,2.1852248340022498,1.0498674931276897,1.4359133257935843,1.574190170365671,3.4086135792053103,1.1800051855602007,1.1070341555972785,1.717534990861501,11.08536507378031
18.61810566418482,0.935025368904123,1.3594770711712425,1.7577573256023742,1.0684038565751184,1.6771109102170338,0.9642449822109892,1.963052631510202,0.9318699681479764,1.1429454523365303,1.2659452753881708,10.419698175062
7.786454258076277,0.9061840359510636,1.2141285560092108,2.010301750262716,0.8536124278655302,1.900505900008627,0.8214408760646708,1.9805681081684072,0.6837347507357519,1.1788567490757824,15.304738151693892,16.065364517084777
23.20706600526988,0.8773427029980041,0.6138004898692824,1.1435282250771697,0.6388209991559418,2.12390088980022,0.6786367699183523,1.452653096221801,1.0580596847610269,1.2147680458150345,5.715825940075213,14.104675157715818
4.484068564516566,0.8485013700449447,0.8240390761709273,3.791725342172464,2.086681273314369,4.276953247575048,0.5358326637720339,28.042044929804185,2.0554494906995626,1.250679342554286,3.869164894240463,31.7783304835532
4.662222225530752,0.8196600370918853,1.0342776624725722,1.8362329100621693,1.7705604443183371,25.17685753426137,0.3930285576257155,19.99265252047738,1.318940134077072,1.286590639293538,3.6564261738066857,35.84178492312933
6.7269236645988455,0.7908187041388259,1.1933052032111149,1.851400163611166,3.0410015180657304,16.031663080834168,2.25321574448962,9.696734515335097,0.9876021447961024,1.32250193603279,6.96370125963753,23.66310536974647
5.716439338419046,0.7619773711857665,1.8223611563955229,6.896882287957609,2.394727132367539,5.389295666220436,2.1373242215346595,5.184296743336812,4.972690568221564,1.3584132327720415,3.746188550298101,29.17618777085925
4.14090431749787,0.733136038232707,1.4392021890980182,1.0636254876753088,2.032828816512871,16.208611192286973,2.0214326985797,9.352146929745109,1.7773258287367926,1.3943245295112938,5.01696109784341,26.09511024810846
19.649059232851148,0.7526999277869877,1.3505295165666689,0.7641641038523609,1.6709305006582027,0.1395450739046482,1.905541175624739,5.0203040590200105,1.2420796032101782,1.4302358262505457,6.600071490671455,29.77245608711384
8.26229896341688,0.7722638173412685,1.2618568440353195,1.5589276127303546,1.3090321848035344,1.3250846198564614,1.7896496526697785,4.2488833559536205,1.2885277192936255,1.4661471229897975,5.571524010128501,20.30154377336179
4.5669547262519,0.7918277068955492,1.17318417150397,1.556662969307274,1.3871755441365514,1.680879633962981,1.673758129714818,6.089051146554116,1.3349758353770729,1.5020584197290494,4.797955150965158,25.303247938247026
6.520765529929989,0.8113915964498298,1.084511498972621,1.1932551891388254,1.4653189034695684,1.179160904857798,1.4265223820154302,8.352211804429459,1.9681395782797229,1.5379697164683015,6.305460423840043,24.105908884894788
5.440811745381769,0.8309554860041105,0.9958388264412716,1.1412279210653673,1.5434622628025854,0.6774421757526149,1.1792866343160422,10.233256108652288,2.062037030270868,1.5738810132075534,5.673181702926488,24.93743333306424
3.1575389150151683,0.8505193755583913,0.9071661539099224,2.562171829386589,2.298645589222594,1.5840515476168722,7.29294998661091,5.396285975739219,3.9910018914362095,1.6097923099468052,6.955850227678137,20.26496247607107
7.8277487774144,0.870083265112672,0.818493481378573,1.693472505219284,1.5647525499578456,1.0648079584811336,4.256367542001985,8.748324093684056,2.8293897075909915,1.4480208092532811,1.6557146869775237,27.50250322117476
2.5437919698646647,0.8896471546669527,0.8603147964688622,2.2417960579709977,1.6592189431869089,4.639787374207269,1.2197850973930584,6.783365400342675,2.0263575889848124,1.286249308559757,2.0760468426932057,17.7301045462678
2.243784886812985,0.9092110442212332,0.9021361115591514,0.99830283123885,1.7536853364159717,2.069650046350431,2.0685675099087173,22.377890344647984,1.550029571084937,1.2380853868198431,3.546103852276107,24.64144325329
1.8760104091172136,0.928774933775514,0.9439574266494406,1.525932114081491,1.8481517296450345,1.148722051650996,2.917349922424376,9.052421026721309,1.8744871679159456,1.1899214650799292,5.4705866999506965,19.41372075076142
18.32161037415385,0.9483388233297948,0.9857787417397296,1.6923646732904036,0.749964272352199,0.8371999047935466,3.2407109093784707,7.734000695167886,1.0935549399204056,1.1417575433400151,19.592863211609103,25.672548297034368
2.6673099084329497,1.1481086656325046,1.027600056830019,3.192920285882077,1.177348397811692,0.6624966336337942,1.9129229632448297,10.644132292736275,2.2411017314014923,1.0935936216001014,6.3401771965533,21.90787396548299
14.583509807103836,1.0526018901077474,1.069421371920308,1.546304008187311,0.6795421974087327,0.4877933624740418,2.136715985021986,12.4005913953594,1.2578519899451246,1.0454296998601873,2.0251844129501384,18.517254821357344
3.709764854884849,0.9570951145829902,1.1112426870105971,6.027730306723208,3.170179122153768,0.3130900913142896,0.7296202092231598,11.869656805152529,1.749206476028827,0.9972657781202734,0.5455807259345631,29.86047831643583
5.735707764380447,0.8615883390582331,1.1530640021008864,1.9090383947874008,8.162583267925275,1.5774453922913017,1.9498486284972123,7.400278980466662,1.1238586317098878,0.9491018563803596,1.1999506761752388,20.83393853218714
3.5350309466804446,0.7660815635334759,1.1948853171911755,1.2414781627432994,2.5623175895785493,9.20747581018025,-0.4937063750190982,12.71351315066164,0.4214692143915543,0.9009379346404456,2.914445221966408,24.30258072597057
12.369442635410604,0.6705747880087187,1.2367066322814648,2.03631819696999,1.052144585930509,4.700140542823001,1.098595211783501,9.594994297980197,1.1197614712636694,0.8527740129005317,3.687920738207594,17.859643314768128
3.870497435772944,0.5750680124839614,1.1531994180099954,4.067977947266888,0.8928724318999357,3.811746876824236,1.133403517241678,10.411798562839063,2.790773751454214,0.8046100911606178,3.482057457404565,19.18667686771039
5.086164485560627,0.4795612369592043,1.1633089812517523,5.812893284686356,1.1336898680497614,3.246910701657742,1.168211822699855,19.27514392767114,1.6687412572137932,0.7564461694207038,3.1857613071982485,16.986929814913392
3.8004786785916864,0.3840544614344471,1.1734185444935097,4.035065700067646,1.1408609384999142,3.1635894106840814,1.203020128158032,12.659061956988374,2.809385301230777,0.7082822476807898,1.897455924620348,18.71121677970468
2.67687033422522,0.2885476859096899,1.1835281077352666,7.723947898518468,0.1625909037165649,2.272190331701573,1.4987182256786138,7.62393531575551,2.137458138154575,1.092352809000074,2.5195509477557105,18.10239390275549
13.1087653925309,0.1930409103849327,1.1936376709770236,4.685725614058517,3.198205223075301,15.20744817730175,1.7944163231991956,6.925332036877787,1.674992404692185,1.476423370319358,10.851914188794046,18.62569899804696
12.063860698629272,0.0975341348601754,1.2037472342187807,5.164772404167144,12.16183523045952,2.510602728493991,1.6749799315123006,4.477379670356138,2.020453712758741,1.4366234868773862,6.857716495969417,18.032996805263583
5.915070398408061,0.0020273593354183,1.2138567974605377,5.982501937026592,6.528262594875532,15.16628963413547,1.5555435398254056,8.572993553147542,2.098598265637031,1.3968236034354142,4.263239506764943,21.34717454744096
18.202158741223112,-0.0934794161893388,1.2239663607022948,6.87585456282972,6.260716178618439,13.521627799794691,1.4361071481385106,7.436461954338869,0.8475429468739776,1.3570237199934423,0.4928397831859706,22.176539981889803
15.295940128351576,-0.188986191714096,1.2340759239440515,6.676465263392618,7.014866284965695,10.496111793590366,1.3166707564516158,60.75541459787389,2.6285357725204888,1.3172238365514706,4.349770285573455,22.153468725155143
24.96283079828532,-0.2844929672388532,1.244185487185809,7.03253101143283,15.759241684426753,15.902934658725885,1.1972343647647208,6.116023857763903,1.6585706735231218,1.2774239531094986,1.516535939458545,23.67862744891386
4.746161805946956,-0.3799997427636103,1.2453406927251909,6.16006020964273,9.571421454304462,3.331510944773256,1.0777979730778258,44.82659529006651,8.328010633009741,1.2376240696675267,3.345475884410656,23.15394318366245
4.3634965682826135,-0.4755065182883675,1.2464958982645726,13.0135068317708,15.39787201429815,27.27044462574338,1.0299180525182003,25.504758705795183,3.774465184145592,1.1978241862255548,1.938042652475999,15.73105564448772
5.186450995212091,-0.5710132938131247,1.2476511038039546,4.567961292306297,24.01526416832116,3.3674595521178365,0.9820381319585751,55.91305690279236,1.6376949294892087,1.1580243027835828,2.4352274326263514,24.40917329989572
