Duration_Mean,Duration_Mean.1,Duration_Mean.2,Duration_Mean.3,Duration_Mean.4,Duration_Mean.5,Duration_Mean.6,Duration_Mean.7,Duration_Mean.8,Duration_Mean.9,Duration_Mean.10,Duration_Mean
-14.779792590974704,-16.068020572911642,-55.03263945502799,-40.7589875998604,-55.620988282550975,-82.09034326774295,-45.84118512805336,-12.49308816813542,-15.198473356649286,-13.39102732388882,-1.9079114548305096,-16.531730605779355
-7.5336647668948915,-45.27870141032596,-47.38024024514005,-9.885861902120316,34.91745341681042,37.65259740213801,18.64088058900241,2.6456441967477544,-7.804847112973936,5.160183089104204,-61.46614704649679,-8.7855753731805
-0.3519734361198247,-72.20544994829386,-39.7278410352521,12.657576395534065,6.924438777897279,-19.861399588361685,-93.0654599190446,-1.6950878778163203,44.46934929529784,-11.142880162675876,88.58268594590963,2.2092569574328293
23.7253694139507,-66.25707618757576,-17.651803493118592,0.7580598953340095,-44.86047662653587,-77.37539657886138,-92.32185064183466,-1.110449101483503,8.272917124337559,-27.44594341445596,13.882247462468955,-1.2169767101638
27.344469266312704,-60.308702426857664,4.424234049014913,-32.09618502622203,-6.437823831064996,0.0006482701632677,-52.44357356679287,7.870528507496571,-8.628861447824912,-43.74900666623604,-238.511454968144,13.582589700743132
26.060915153752983,-54.360328666139566,93.07783572297424,-33.49715073248376,-24.281776004191062,77.37669311918793,-12.565296491751084,17.79734568266975,7.289900321114075,54.84050406647194,-230.65336843735395,12.634680799861435
32.024980606515086,-48.41195490542147,73.3760426174667,-7.875067480500856,-42.125728177317136,36.27435848372806,27.31298058329072,11.739139995207278,-17.369523517172695,50.90976017972842,-222.79528190656387,9.857108236102992
25.451260141773847,-42.46358114470337,53.674249511959154,-23.96608263568932,-59.969680350443205,26.78956496140333,9.728197820633955,-0.0724757641820549,8.159311214083267,46.97901629298491,-25.48220436238458,4.872574897702698
30.31242492532781,-36.51520738398527,33.97245640645161,8.526685671383673,-48.39718779294651,3.2055324672196903,-60.82311498781391,-14.974606355847005,33.68814594533923,43.0482724062414,6.857906147523418,10.71448578227206
33.42919967152034,-30.56683362326717,-44.692622892402426,4.989842732090909,-36.82469523544982,-20.378500026963945,-131.37442779626176,-14.46154859827548,-9.304537143661047,39.11752851949788,10.550799272032496,9.316236763311078
