Counts_Max_Min_difference,Counts_Max_Min_difference.1,Counts_Max_Min_difference.2,Counts_Max_Min_difference.3,Counts_Max_Min_difference.4,Counts_Max_Min_difference.5,Counts_Max_Min_difference.6,Counts_Max_Min_difference.7,Counts_Max_Min_difference.8,Counts_Max_Min_difference.9,Counts_Max_Min_difference.10,Counts_Max_Min_difference
56.46307718340914,3.23274089733429,28.32897846381065,103.95529489267466,11.6742518768286,14.80592564585212,86.87509504843882,63.23056352262349,34.09827428141912,47.83444715406473,82.03182070945843,133.2054945769622
50.34751261194612,5.628668843297174,30.82527140737679,66.15833305211714,7.215941609231024,52.8830983724076,65.84311164917077,47.88898578860194,44.12807224091426,44.84006226949119,58.42319936447878,129.44604316633428
30.07797347831638,8.024596789260057,33.32156435094293,94.30857751893592,6.528183658072781,61.288363731120086,44.8111282499027,54.48981242888463,54.15787020040939,41.84567738491764,89.2964066981557,130.86750938301654
61.862284561274265,10.42052473522294,35.81785729450907,2.3913322669728245,5.840425706914538,59.31462193086595,60.656409411567765,39.464999170931605,63.035918087436464,38.851292500344094,110.2793602447893,118.64533164556876
55.883541613584526,12.816452681185824,38.3141502380752,107.74396110336924,5.152667755756295,57.34088013061181,76.50169057323284,39.85105670365785,40.29996239829588,35.85690761577055,64.12801105883361,129.4258657537775
37.1461925647895,15.212380627148708,40.81044318164134,96.6132283132756,5.431699746718579,3.733005084762876,79.2552350491136,27.42297835807483,15.630312434008292,32.862522731197004,30.125682013406024,147.1332482975655
46.48421371963589,17.608308573111593,43.30673612520748,215.3941892418605,0.1482105144391861,37.24564049911128,71.16304123854991,52.30255037941021,89.39951775942625,36.67412668932619,41.91351684339794,157.89170578135173
42.84807363099926,20.004236519074475,40.65321935308016,190.0980956757969,4.927541533284467,41.096124147403486,63.07084742798624,42.09183027391919,81.49535035198303,40.48573064745536,51.46363240084646,124.62201655504812
33.833685076821624,22.40016446503736,37.99970258095282,16.185290519807364,9.706872552129749,64.86453680544494,76.02913924757013,42.40693603580041,60.36823231850016,39.32189418607554,49.13257498138198,155.01207574398967
35.15204195737114,24.79609241100024,35.346185808825496,122.81376061653056,14.486203570975029,24.630232064860344,88.98743106715403,48.0228603271478,85.30699652516651,38.15805772469571,51.278545424924616,157.7546623806749
62.401740329394215,27.192020356963127,32.69266903669817,112.20998030626768,54.73952747895245,23.37079623756466,58.19638045549144,55.41041192973925,28.31128172000357,36.994221263315886,32.49800165028324,130.59601097729268
47.44837207147917,11.019180270283185,30.03915226457084,65.0513337348277,4.222587120247766,19.761738259098937,41.166008589118576,86.58205419871146,76.2697722886848,35.83038480193606,61.47387452727568,157.22702670983523
89.2177037628226,11.157953359584589,27.385635492443512,88.033206153757,5.885978400599596,16.15268028063321,8.448071708988616,38.57387226938705,60.745076446083175,34.66654834055623,53.79624707514874,171.02355416479955
53.72775394312112,11.296726448885996,24.732118720316187,72.7988613708535,86.95887006690225,12.543622302167485,34.63151648128818,43.92684069131165,63.21032880999534,33.50271187917641,52.0143995733962,149.1518597817528
141.68543246799285,11.4354995381874,22.07860194818885,119.91373497171011,107.91350810032044,59.02457803038021,36.72888805224889,48.1307616643403,52.48781658872235,32.33887541779659,15.561690471955288,182.7573391371758
75.59880618904742,11.574272627488805,19.42508517606153,98.21671393857724,45.29115891164875,123.46639038877346,7.733929096610814,49.16213316407227,32.3326408633954,31.17503895641676,61.07494028413932,167.1538762218412
69.64855173299254,11.713045716790209,16.771568403934204,123.57953171564463,22.681582753149765,44.25594491279763,26.97445211850484,65.05809171600522,37.22496889740478,30.011202495036933,51.0642438188586,172.05751390796033
59.35165260079592,11.851818806091613,35.10722920088692,169.23506087418866,1.934522638169267,42.226501535617,21.139393105810672,25.638740500503776,42.71068960459975,28.847366033657103,103.35123728445583,166.10593122499847
63.21050244051766,11.990591895393017,31.999306759774868,88.2196653584461,57.597254837178674,31.895254609516176,15.304334093116507,76.09122805425116,42.353040953742,27.68352957227728,88.71304803911146,177.91484050192437
68.39423805430357,12.12936498469442,28.89138431866282,125.51984676285296,63.33406798645643,42.25049861884777,9.469275080422342,55.75772030842517,68.50130435025484,26.519693110897457,64.38663064292592,178.09296324798945
57.42317235988298,12.268138073995823,25.78346187755077,72.71065164687934,30.991610693239537,247.18844337051263,38.37027865233674,47.49200193224007,74.47754959215817,19.55419244910212,32.60664272533602,171.9055754190956
69.61876296107995,12.40691116329723,22.67553943643872,74.48532960474508,25.191418229227303,115.8738300570298,67.27128222425114,91.81987017146147,50.78564105170966,12.588691787306772,51.95967562592537,183.49910981387927
77.58829574160279,12.545684252598637,19.567616995326667,123.1766065226449,24.121013187422065,104.65374227706876,62.093705894055965,55.73675618162977,41.604340085158256,13.663887701218233,57.36741939822143,172.42864890239338
69.34562321568322,12.68445734190004,16.459694554214618,106.9244500595407,42.09123917987021,101.5041342614925,56.91612956386079,38.97890390954365,162.8300553087911,14.739083615129694,80.81596354471833,180.3586920488112
78.76489313685008,12.823230431201443,13.35177211310257,112.9624938295912,71.41458077294921,77.92202207304311,51.73855323366561,53.03273947667404,64.76585371726203,15.814279529041157,36.757981992083415,182.63884359439143
76.95129927517948,12.962003520502847,10.243849671990516,84.43404218365413,78.14685404813598,123.58071162935504,46.56097690347043,225.65799744442583,86.51963818032644,16.889475442952616,46.30931839144117,157.60385389691672
117.5256933952654,13.100776609804251,7.135927230878464,114.1529664951034,81.74870007444046,88.47996872456696,41.38340057327526,56.50082875255242,54.56805037887542,17.964671356864077,61.869939675120186,176.9110938932718
60.2822475228936,13.239549699105655,9.1355976441933,95.82394873563614,80.23616343738017,110.04793317169238,36.20582424308009,145.18809263238674,42.33864070792231,19.03986727077553,41.44748714741,207.3431737136293
50.17621250503119,13.37832278840706,11.135268057508137,101.24136790905855,75.27928137048488,104.12411142609358,33.010502992634684,46.39094457349257,40.73483355375812,20.115063184687,35.90960092005028,162.35180198949666
78.9302400720727,13.517095877708469,13.134938470822972,84.15037456061734,91.38062651053588,84.74789449013227,29.81518174218928,73.32298826586242,38.404907881699785,21.19025909859846,54.14537920279916,187.4026163106508
78.41481980464806,13.655868967009871,15.134608884137808,58.322111456439146,96.08871612704972,59.182815734971385,26.61986049174388,66.85495526460957,48.358439706596485,22.26545501250992,32.58685937723358,173.35959900242804
64.54950394235412,13.879891997294685,17.134279297452643,103.88804556371312,87.04356541255898,43.41317542471493,23.42453924129848,77.05238177385564,49.59211625994757,23.340650926421382,105.6158166607168,165.75576754343254
78.43318757768733,14.103915027579498,19.13394971076748,85.43777817035617,86.31830599642785,21.57021071665874,26.739808050836256,105.63449501814124,99.58819482082475,9.169602349005752,118.69982422146684,202.9275124193166
57.47540753975831,14.327938057864314,21.13362012408232,107.51582322438382,96.33296462013254,23.24710661078953,30.05507686037404,53.478851655188734,53.87862125315236,18.588941300558787,29.29573657064111,185.25267085458847
39.32884257899433,14.551961088149127,23.133290537397155,61.893004852866056,77.27877847344223,50.79006686918929,33.370345669911806,76.80454663830378,148.20443091402942,36.81044200532145,28.6624712097878,170.48021902314272
32.59897212932922,14.77598411843394,25.13296095071199,62.50769560771343,91.67358707289978,68.59936526577786,36.68561447944958,74.6007862106961,73.70782816892029,32.42188400579421,31.4480912573323,187.0906461567405
55.25104384217224,15.000007148718757,27.132631364026828,75.52674183856698,99.6942999006826,56.969651274607465,40.00088328898736,67.51826635669931,55.040587187225455,28.033326006266982,27.11596413768372,184.1913158661896
51.77360127355692,15.224030179003568,29.132301777341667,100.01391957576767,83.04158103656371,55.81482663422508,43.31615209852514,58.762796738144985,51.26207861240579,32.6114176964178,26.63096640603584,190.17849142764305
50.43722661701791,15.448053209288382,31.13197219065649,137.31161833298677,97.11308868837703,126.98529024221996,46.631420908062914,94.0464441610248,34.54273792479793,37.189509386568616,56.08689862034264,169.98993973436586
71.66511374868664,15.672076239573196,33.131642603971336,127.09049938206353,86.1915241111092,58.593301107585646,49.94668971760069,105.72007650220468,36.557298846921086,41.76760107671943,53.08259569577668,161.25128063045025
60.21148536333981,15.896099269858013,35.131313017286175,111.7726961689192,88.04700866277759,65.78460889882334,53.26195852713847,117.39370884338456,13.015221661282323,46.34569276687024,38.832031137099776,139.81006799244227
60.90249291185943,16.120122300142825,37.13098343060101,106.38801893097974,83.16999201965737,86.18384066612745,56.577227336676245,98.12342150361698,40.69124908036693,50.92378445702106,39.70108054105355,147.92834044664278
68.12681403643032,16.05848281147993,39.13065384391584,126.72419616901496,197.70434548660265,61.4205446162958,59.892496146214015,73.85059105505795,58.12504754655121,55.50187614717187,23.05345442804688,130.9722827237562
53.29637957541173,15.996843322817032,41.13032425723068,119.13241805311714,96.03881895951815,70.70184967409708,52.7066336863169,92.09425900455548,42.97532644118034,60.07996783732269,51.073283448025904,150.77412293572013
61.20493070148453,15.935203834154136,43.12999467054552,125.44821790504596,108.54794541953352,57.84126968272325,45.52077122641978,79.38543577027721,45.97268628851079,64.65805952747351,45.99143215518699,121.32220625756652
59.84835313470853,15.87356434549124,42.22435415533475,127.65485358946415,93.48657179102366,61.59733715037654,38.334908766522666,64.93251418283802,27.350014833481,69.23615121762433,35.424343238036414,135.6144670327899
44.21563778058601,15.811924856828345,41.31871364012398,134.85783915884394,91.78277331093776,60.01401423020134,31.14904630662555,34.436407669228366,2.0680085766431127,73.81424290777514,23.383644701332138,162.9278758385943
62.6374945967832,15.750285368165446,40.4130731249132,130.480467690871,117.51234790862806,62.89808390898988,23.96318384672844,84.83597089619546,8.622935771895209,78.39233459792595,24.051091978866392,130.30719721672205
64.45554851434503,15.68864587950255,39.507432609702434,143.24392544388706,101.75837912190178,60.97413527837389,16.77732138683132,58.93074442800727,35.28424632944657,44.280554454228906,42.18374239132697,132.7057565585052
67.3389053298263,15.627006390839655,38.601792094491664,99.32489546900408,104.85898369475686,72.79598697259331,46.08888132150032,3.7687324585044912,43.22997891867586,28.56406272414845,66.98126573742647,142.9990312291005
62.25640480837562,15.56536690217676,37.696151579280894,151.97606342431237,112.72258630564473,79.3469681294278,1.1586603264341413,36.60822094063416,1.1592115520471733,12.847570994067986,91.3714605337814,117.82980888423396
60.46904921416843,15.503727413513865,36.79051106407012,121.7680372580748,151.31592508723205,81.22201069331759,51.77593896735841,84.99229658536802,53.27897857930303,11.477023297155249,85.17623359260614,154.79800481391777
76.98486672401093,15.442087924850966,35.88487054885935,97.27899747447776,134.251473519127,69.13022694288952,16.841373085541836,73.91880283452596,4.629700953070968,10.106475600242508,63.96174570137627,131.38027881552
83.2360187752441,15.38044843618807,34.97923003364858,69.86358859883595,118.28205238666672,56.80402063330493,44.17701802808477,4.2441908612701145,62.77149554942517,8.73592790332977,44.293680955130526,159.5805483075899
79.7867146103741,15.318808947525174,16.55344165496238,43.54925731753029,106.99295959808774,120.85437734595178,71.51266297062772,51.23353363580964,30.195097043702663,7.365380206417031,54.90680430798609,139.0407783645794
77.53386854691607,15.257169458862275,28.30466225697616,58.84961890506898,87.15476441001024,75.1299375030334,59.695575554235646,65.62604623375749,19.54289788513126,29.53547481566293,25.568849441016667,123.56728776945438
105.6197666264909,15.19552997019938,40.05588285898994,68.60458166522486,98.0637614077562,84.02973871886037,46.1460354339421,45.19221513375846,38.93482573128662,51.70556942490883,73.17638823034972,151.30984228229906
64.90877239826237,15.133890481536485,18.773472720424472,87.23308962296383,97.14647573504745,81.39275845041517,32.59649531364856,47.09632987595277,42.56338358605022,21.60140452180987,39.38695079297534,171.62342191559614
61.8856743410584,15.072250992873588,38.86648366464571,81.00229476617409,99.63965423371396,116.62229359255706,19.046955193355025,17.983474739605278,37.54533226447776,59.11642663297511,38.083422625327216,166.5158856331164
75.83034955183248,15.010611504210692,86.3302976244322,84.5373883631552,104.8140851930381,81.66756893028091,5.4974150730614815,29.720874932104504,33.78093097224532,96.63144874414034,73.80827855871661,189.5377948356789
56.37160117431324,14.948972015547795,17.9990038853936,64.88859691836942,686.0463183006711,61.29689777413222,11.79480035548596,68.91049357185915,44.39918735259535,134.14647085530558,78.31631505943993,189.15640292558444
73.6352977065691,14.8873325268849,12.75333839079338,69.83987437448675,122.2911573139002,59.10587991326096,18.092185637910443,64.13839270865873,42.9535038192932,171.6614929664708,9.698440825611398,149.04921252770413
72.89989532762169,14.825693038222004,7.50767289619316,40.41148225187669,111.40172922219674,47.63340686204528,51.32179602855316,89.35533963089583,18.82857764166223,60.43864228334098,18.9301142993342,196.51231704577907
63.683851494709245,14.764053549559108,2.262007401592941,62.69528247520232,144.34884407043887,14.040910289120657,33.22254968575592,84.80032325313813,57.91958124560468,23.888673761148823,40.31778027353117,131.63781506857902
74.6186259911154,14.70241406089621,4.487381832391883,74.61223773770354,103.63180564734458,13.854702094391332,47.94790634245565,55.81120898806056,43.54562907879261,22.22155531603309,55.531243650893295,175.37573128041498
81.64016155740008,14.640774572233315,7.421828315119356,106.2731075960814,93.09609758348296,7.662850798409357,32.36750858635658,51.314547095013154,50.925275027695264,20.55443687091736,61.54807365554461,168.30720519269306
66.90253645298608,14.57913508357042,10.35627479784683,63.1858481655094,87.72650800322353,13.965027243793095,16.78711083025751,44.13035139238638,30.87075825995315,19.91536146595444,27.066272739121658,198.63312624632368
60.13182507352816,14.517495594907524,13.2907212805743,54.26385060567381,99.68380181223448,111.36600081904224,18.731210525281146,47.90462258988586,45.49264964424802,19.27628606099152,73.45036887642928,148.8927871932332
69.784363672664,14.455856106244626,16.225167763301776,59.86810401278122,113.0481001257654,82.69614126431387,20.675310220304777,89.12607116080515,33.78127915541121,26.14367855950879,20.138034379964186,131.54887813802543
63.999382955873216,14.39421661758173,19.15961424602925,33.377731254414144,95.67229712811078,20.37238135598985,22.61940991532841,58.1894014593391,42.69474202047222,32.611190602644264,90.55066770860935,162.18098154750163
65.17492865348324,14.332577128918834,22.09406072875672,80.58542315391475,89.7896476478953,19.366077012818963,21.5657647849928,57.39945821916941,20.52627516529024,24.017174152249403,103.14528572446326,175.653777582754
59.73000095338922,14.270937640255935,10.40101653178538,78.06830812138229,85.77505222667995,90.55784435474796,20.512119654657177,50.2918469400601,23.114669955928893,15.423157701854546,42.5154289764133,152.84908515477008
72.30821700355597,14.20929815159304,10.94185467708354,76.19717253273232,86.87249951897256,118.66028327911428,19.458474524321563,51.09929726736237,38.29852755461172,36.73724273750172,53.18384361181448,157.45060229273292
76.71590245458552,14.580708501230964,11.482692822381695,50.82457412841225,94.94112000779154,115.93470051723726,18.404829393985946,42.632360364250445,40.670152729089686,58.05132777314888,42.164589760920194,170.3159071917458
69.72742051312063,14.952118850868889,12.023530967679855,67.57476630800747,91.28942616339252,134.040564968691,18.441063550439736,62.81314421340596,62.57414156365266,81.86870039139083,0.3858177883695965,197.68530926167924
73.60742007971831,15.323529200506812,12.564369112978014,77.31935095318704,92.20647149996516,71.36242491951859,18.477297706893527,64.31465627184694,38.492024176891775,72.77425211723114,2.5978444144617523,170.214883492096
55.0674137575656,15.694939550144737,13.105207258276174,75.88569180633287,122.04873710552152,58.12807394935224,18.51353186334732,60.677399063919104,15.314051981449266,63.67980384307146,4.809871040553908,185.51931500781973
47.95458424271375,16.066349899782658,13.646045403574332,76.08682068253376,96.94660610728288,94.43562843498654,18.54976601980111,76.35764113675975,59.7230283848495,54.58535556891178,23.15168690917167,155.25818048680523
49.84770009583453,16.43776024942058,14.18688354887249,63.60263368113758,86.2380005553343,137.34368937357343,18.5860001762549,71.12196015914803,55.87862878412449,45.49090729475209,16.00584211864038,140.6846751035531
63.12742124185867,16.809170599058504,14.727721694170649,97.82660084073464,115.82961924001494,87.70683393471512,17.893183627988694,60.286295236923,62.95641204179822,36.39645902059241,8.859997328109094,143.86628375661547
50.28757079002492,17.180580948696427,15.268559839468807,94.78388074976615,86.2148180579166,76.03808214859785,17.20036707972249,63.12611804614191,63.45664736483316,37.6740559749998,1.7141525375778048,111.50131021067904
54.87706707463597,17.55199129833435,12.9209128729136,85.24678645654811,103.025430017486,134.03120156505167,16.507550531456285,85.17666455313139,70.9134143281278,38.95165292940717,11.378945443539696,144.7488979222588
69.9052589360396,17.923401647972277,10.573265906358394,248.1256071342347,118.12885819505668,90.01664313108361,15.81473398319008,77.72438357229245,52.04914340904158,40.22924988381456,21.043738349501588,119.82069425256292
57.836740928797326,18.2948119976102,8.225618939803187,,90.91859027057434,79.48136593313053,15.121917434923876,71.3474793250015,37.02763401528277,41.506846838221946,30.708531255463484,108.29602473871654
50.78095443933023,18.666222347248123,8.260920387567294,,120.37049094164844,87.13723942714734,14.42910088665767,92.17194477232556,77.12538625127533,42.78444379262933,40.37332416142537,139.1814395732606
69.13363119454432,19.03763269688605,8.2962218353314,,126.40401762138352,81.78447828983174,13.088341681583074,88.132688513515,77.52193907495598,44.06204074703671,39.24685932631234,153.8945675831576
62.99724308613408,19.40904304652397,8.331523283095507,,96.36366598505222,94.34659208631692,11.747582476508478,80.06148805772166,74.91168729526069,45.3396377014441,38.120394491199306,114.67508087717984
51.53290196453808,19.78045339616189,14.8382968548574,,97.92719566486596,82.19588996712389,21.695111609781872,84.76410762364232,87.01500753626914,46.61723465585148,18.071019813891205,121.8168549077251
66.60927121794134,20.15186374579981,21.34507042661929,,93.32540218438164,113.15910307507934,31.642640743055267,91.6204905636552,84.08370715614566,47.89483161025886,21.94943666037397,109.35828580232469
62.44633988702534,20.52327409543774,27.851843998381188,,124.03536357656868,77.28904266394511,41.59016987632866,91.66946927661952,68.20436004650364,49.17242856466625,19.17777968355981,120.20373611017774
62.46245065205247,20.89468444507566,44.6241412476096,,95.85318817308185,79.1418504539266,56.85870018138611,85.85207856854205,62.23367362101151,50.450025519073634,70.24607709434014,91.95909579336193
18.894806062419136,21.266094794713588,42.44511929594613,,93.53265622446128,69.62777113581402,5.079307689752824,66.91929933026441,73.10148281686863,51.72762247348101,46.071779252127385,107.5833474064386
59.02103023333495,21.63750514435151,40.266097344282656,,100.49933028174836,94.62353918617411,9.635340789435936,77.56813208066777,63.83798911382008,53.0052194278884,52.670523390526455,112.63933388770148
58.39094678845713,22.008915493989434,38.087075392619184,,111.12652863664714,90.58203527959782,10.191644866530442,89.46996614395596,82.9456476623358,54.28281638229578,39.30745748625939,107.90308885072812
64.16666812516902,22.38032584362736,35.90805344095571,,100.86086271652108,100.20293359104444,10.747948943624948,72.39683088092923,54.12443643977724,55.56041333670317,58.659047578992215,105.56223306756904
58.22293992840815,22.75173619326528,33.72903148929224,,101.12404944185644,72.61936509269975,11.304253020719452,69.61454983956642,66.06996708122199,56.83801029111055,22.779156703063187,118.4305483183173
40.10867430399356,23.123146542903203,31.550009537628767,,98.82301632945872,65.6753998823166,11.860557097813958,92.15206458928112,49.74020704565228,40.74649883588182,59.34664178956601,119.95691405629849
23.80146841132296,23.494556892541127,46.91071764339116,,91.88334663911652,124.46583608462277,12.416861174908464,67.63969207265094,42.61787523203222,40.88864948635055,82.70219862228473,114.59733457068847
23.169754031106443,23.865967242179053,68.46665033537487,,107.89224713618844,106.94396748177432,12.973165252002968,64.9614609960217,36.24528140650282,41.03080013681928,27.992253434596503,119.87605250729442
12.47501910103079,24.237377591816973,62.75076385836954,,114.0440704588498,74.70219195333081,13.529469329097472,70.44583818769769,64.76521824210494,41.172950787288,35.79773847423412,104.3392305180468
11.655219193965497,24.6087879414549,30.26513417688362,,139.56055624707898,82.81662064722636,14.08577340619198,73.71296564037905,44.740703931307245,41.31510143775673,32.76274246908472,127.05738311067388
41.26815496658857,24.98019829109282,160.7368594187802,,123.73644259581272,72.59167398644843,14.642077483286483,78.24742432767532,26.773231140114845,41.45725208822546,26.889874255648067,161.61006340662647
41.06626121968227,25.351608640730745,93.4546721197317,,142.3394915140794,156.77001568641745,15.19838156038099,60.81484397205068,50.3807160423553,41.59940273869419,58.20360831062835,89.2005627121408
43.65273672600033,25.72301899036867,22.34247094079577,,132.77262186015383,125.48383822106702,15.754685637475497,76.01458253147607,54.68085760342889,41.74155338916291,35.75933838677108,98.70951846005131
46.377096137320194,26.09442934000659,30.645908622750213,,133.40074545971495,66.91201536358021,16.31098971457,79.67393461050284,11.843973877308908,41.88370403963164,26.394058404113373,94.46703971308926
46.20497710718799,26.465839689644515,38.949346304704655,,130.91531840457588,77.07938871845508,16.86729379166451,74.00260742561312,12.38927399864701,42.02585469010037,39.8745324445042,108.19512278537808
22.898876966197,26.83725003928244,47.2527839866591,,115.3852378761362,74.23384099313644,17.42359786875901,85.23549828620008,10.60328186801364,72.67637229077096,53.5428895054292,82.43566034745845
45.94250400359553,27.208660388920364,52.477952918687365,,136.41869656444806,105.85714336905144,17.979901945853516,101.85310920401238,14.102826409619052,103.32688989144155,37.32803218998501,99.430613195955
55.09437231678241,27.580070738558284,37.797141760410646,,134.15818180604384,83.68157884184112,18.536206022948026,106.38808298024172,71.9617536760292,145.69686570706307,41.86209475172515,91.8657361025046
48.60792682625653,27.95148108819621,23.11633060213393,,143.3494355919113,84.70054664592604,19.092510100042528,107.29047992917144,74.675130008324,188.0668415226846,48.7255207104223,97.58703819648588
36.08725774118862,28.32289143783413,7.89181439613711,,136.52535906374607,117.48038126598092,19.64881417713704,97.39118816136316,86.33926158957425,230.43681733830613,54.291843052628,141.0084038996382
36.37975010251064,28.694301787472057,12.743376158527482,,155.10802911043223,127.28167232195842,20.205118254231536,94.51283411389127,82.86153577093509,65.00436823665521,59.858165394833705,98.51114815499818
25.22819537934376,29.06571213710998,12.992027281618844,,152.5424164604207,93.95425934291418,20.761422331326045,105.52472551823254,83.67480544131028,16.24118010677791,27.372218634025685,104.8600732692183
28.713603865642263,29.437122486747903,13.240678404710204,,171.46926741971544,105.86378344872948,21.317726408420548,87.19378168292499,99.57611408532176,18.45495120333353,31.892746951022364,113.61571918104865
31.755064112029583,29.808532836385822,13.489329527801566,,155.96302881655163,81.20502398084581,21.874030485515053,79.90911136584086,80.88912894438857,43.92780266623498,51.95204722828685,92.37730935598444
45.28533197499078,30.17994318602375,17.96977305469849,,158.44393793963312,127.88518573102388,22.43033456260956,83.95234217580395,77.9332398377462,12.027939436425736,28.73023127636073,123.82040500657271
30.18381125616141,30.55135353566168,22.450216581595413,,382.28237422823554,97.64366006280385,22.986638639704065,104.32453088230166,38.87421456235336,36.04590060269303,51.82914144032698,103.48476269297362
34.133099373124544,30.9227638852996,26.930660108492336,,,89.05908925834412,23.54294271679857,101.0959373852449,70.76591729929083,48.28172684428208,61.54564375865608,110.2329308775771
31.034855508379927,33.50719602769466,31.41110363538926,,,91.08894777296982,28.18841427048813,88.87773889332362,73.48608134625658,60.1746861233828,43.45817463526265,126.5202909004229
48.43053530222924,36.09162817008973,35.89154716228619,,,132.2532227752818,32.833885824177685,94.36741640571113,48.7866764754893,16.609488705135053,47.17138092576505,107.844512324181
7.224202510163426,25.223515960242047,40.37199068918311,,,83.77070849350154,37.479357377867245,93.91186611858224,35.298751963326644,12.03353366604252,59.88638353358098,91.5474172838657
11.144277703306576,9.788375003863925,93.2792450050044,,,89.7646788367326,42.124828931556806,114.97798197994736,21.810827451163988,11.108967679206724,90.99887363826264,93.64301439915027
34.60834083663451,12.76132818899757,73.3279899016252,,,76.72514729147488,46.770300485246366,106.0546218055288,65.46146652410103,16.751208418658514,78.49769713078092,157.36585033399086
51.720848526207845,11.903033371819667,53.376734798246005,,,80.24179010050689,47.98458177460013,96.12225195747104,69.69915819805718,9.78066631545208,66.45659024185495,135.34674507785417
36.25295910239294,11.04473855464177,33.42547969486681,,,87.50942847568726,49.1988630639539,110.09348043022048,65.70389220928331,2.810124212245645,55.71165828265634,108.54635563473975
33.974461940258124,10.186443737463868,13.47422459148761,,,79.99948466682932,50.41314435330767,117.33930802889932,98.3171370967314,21.720482370149355,61.03524037011656,108.810184455141
69.2062239713607,9.328148920285969,5.012432898088893,,,94.2155843242731,51.62742564266143,114.45853522547588,63.061085358561904,11.635284092919871,62.40995479895494,80.50871896103212
114.69113066220422,8.469854103108066,103.04441263295784,,,89.10439700409682,52.84170693201519,113.34103434128362,71.1916864563753,31.38876246449317,66.53072604116157,108.73887396839451
115.91072979384218,7.611559285930166,21.04668455059653,,,86.12285658363612,54.05598822136896,116.00238535883456,72.88542004110988,13.147769834225173,86.55101314915532,106.60991950392128
81.83437081287059,6.753264468752265,4.730520026059786,,,102.27314385897836,55.27026951072273,132.52301098678612,76.33005617243256,16.084588586399498,48.33896324682449,100.69101812992513
56.30560403724351,5.894969651574365,47.70198109680172,,,70.89234282178464,56.48455080007649,139.00385926621098,85.11737086820432,24.941609879336028,54.55050172173402,128.9259102925217
