Energy_Central_moment_3rd_order,Energy_Central_moment_3rd_order.1,Energy_Central_moment_3rd_order.2,Energy_Central_moment_3rd_order.3,Energy_Central_moment_3rd_order.4,Energy_Central_moment_3rd_order.5,Energy_Central_moment_3rd_order.6,Energy_Central_moment_3rd_order.7,Energy_Central_moment_3rd_order.8,Energy_Central_moment_3rd_order.9,Energy_Central_moment_3rd_order.10,Energy_Central_moment_3rd_order
-6625707921260.167,-3.446425195691387e+16,-3427023175543534.5,,-1.732318450273226e+16,-1227836333384789.8,-9390848153459.72,1019248597568803.2,-6437240723545154.0,-6.27871684046118e+18,3.489567936494152e+18,5.172277834338773e+16
-347280328318.3137,-3.2897695049781424e+16,-4112427810652241.5,,-8418344219665939.0,-48366492015087.45,-8963991419211.553,3957080150262945.0,32716566328424.547,0.0,-8.759699526187342e+21,3.394766951347749e+16
11860062432.902956,-3.1331138142648976e+16,6.011685310776148e+17,,-4.8967414011583016e+16,-2.623152063986248e+19,-8537134684963.383,-647215243941011.2,8855183849072.166,8.39932902102732e+19,-7.993948618124484e+21,3.595912265362229e+16
4168914061.205076,-2.976458123551653e+16,-4.621452236240576e+19,,-5.601288405201254e+18,-4.48567330108484e+17,-8110277950715.214,-600938227208915.2,18673134874937.504,1.679865804205464e+20,-2.289351307971337e+21,3.510518226481461e+16
-7361972620.597985,-2.819802432838407e+16,-2.309910986497237e+16,,-5432603121308910.0,-32003965673911.406,-7683421216467.045,-342239363407762.2,-9970010313083.582,2.519798706308196e+20,6.28918986726101e+20,3.85284784071365e+16
-1064815486.0400954,-2.6631467421251624e+16,3.5052347908081464e+20,,-1.4653759630134848e+18,-553553983030583.0,-7256564482218.875,137135808339432.2,-61407229039.403404,3.359731608410928e+20,-1.42354244705542e+19,3.781076500875669e+16
-3983537114186.9336,-2.5064910514119176e+16,7.33692817453257e+21,,-3.5972672876606346e+18,-56765577888022.37,-6829707747970.707,-136967736977941.16,-51136022523000.03,4.19966451051366e+20,2.7276328864133184e+16,2.067463193104116e+16
-1315999267008.2195,-2.349835360698673e+16,-2.6694969011026742e+20,,-1.735884738353425e+17,1.3076277866274902e+19,-6402851013722.537,-262632762918088.8,-10702267789218.498,5.039597412616392e+20,-13825567613861.145,6.293871784303264e+16
-4849347380680.74,-2.193179669985428e+16,-7.606043806402141e+20,,-1.9099949768658173e+17,-9.358770363977566e+18,-5975994279474.368,-440095575478829.9,-20350729293233.887,5.879530314719124e+20,-2336135151072844.0,4.958582989874289e+16
-1014100521508858.6,-2.036523979272183e+16,-5.070437628313468e+20,,-2.4076395966569382e+17,2.358750363193165e+16,-5549137545226.199,193871254630247.28,-219705049508.0894,6.719463216821856e+20,0.0,8.480789288394229e+16
-1809391598955.948,-1.8798682885589384e+16,-2.5348314502247947e+20,,-1.2610370057590429e+17,-2.1048503190407386e+17,-5122280810978.03,158581644126148.75,-1043049696.5681916,7.559396118924588e+20,-4785126096058411.0,6.004167565073462e+16
49891545261.46149,-1.7232125978456936e+16,7.747278638777189e+16,,-2.0863083665198784e+17,-13869446106792.38,-4695424076729.86,-605514515567289.1,-225652029.44268924,6.872453941448611e+20,324482685555176.44,5.235649783107062e+16
-3902410336785.982,-1.5665569071324488e+16,0.0,,-4.854268340769803e+18,-4.039390467057187e+17,-4268567342481.6914,-3985372380188777.0,4367668648.481589,6.185511763972632e+20,-86206424127910.36,5.748136485767966e+16
-37714893536673.7,-1.409901216419204e+16,-329030253365.3154,,-1.5074212772283692e+18,-2.3076446004264902e+17,-3841710608233.5225,-1225766711692456.8,-27098242743142.16,-1.3608812267468347e+21,7037448848112608.0,4.925862847751987e+16
-5658089271082.628,-1.2532455257059592e+16,-658060506730.6309,,-3.211733738409184e+17,146936533961044.16,-3414853873985.353,-2248594031235552.0,-271694654772592.72,-3.340313629890933e+21,2145623953917951.2,5.234718618413798e+16
-1965542227872.4973,-1.0965898349927136e+16,-504512358557.1905,,-2.7848502087017786e+17,-1.1555046273129998e+16,-2987997139737.1846,-417893557743882.4,-251696672437284.03,-5.319746033035031e+21,1.5679479108910198e+16,3.504899989701534e+16
-3982233438151.258,-9399341442794688.0,2.77124412778029e+17,,-3.427831380760044e+18,-5.455178506943288e+19,-2561140405489.014,-55090127014360.22,-22049005626039.22,-4.5098717129677394e+18,2.9213334263902444e+16,5.185537803041066e+16
-593046993935.1317,-7832784535662240.0,1.84749608518686e+17,,-1.311989425715937e+19,-32733098027066.76,-2134283671240.8457,-1023648665651900.0,149234666912112.3,63373055923.324135,2.12741272795889e+16,5.031717568434041e+16
9013590472.48227,-6266227628529792.0,9.2374804259343e+16,,-1.4705078905946356e+19,246853873366514.84,-1707426936992.6775,205899481611431.25,-47483291529963.805,-0.25,0.0,4.076272917623972e+16
58158495914.52231,-4699670721397344.0,0.0,,-1.1087908368815229e+19,121034003135284.06,-1280570202744.5078,-139126490347927.72,71409836983459.53,0.0,-5167659902296077.0,2.459879362915116e+16
-475623521032.3472,-3133113814264896.0,9.908273142372823e+18,,-2.805731436157684e+19,-1.2983089939800592e+20,-853713468496.3379,364540386661251.2,-3.832918038431397e+16,0.0,0.0,1.1509332851569526e+16
-2535741575589.181,-1566556907132448.0,1.981654628474565e+19,,-1.003237973748852e+19,520325751405439.1,-426856734248.1699,3239536831548101.0,-20092609326034.098,-4196633971753.8047,-766220606588258.8,1.3092158799556318e+16
-31360315099715.13,0.0,2.972481942711848e+19,,,474370463046948.3,0.0,-6.360017167684783e+19,5438668970588.363,-331024231738831.3,0.0,1.5872562295691964e+16
29175069124425.75,-183063672739855.6,3.96330925694913e+19,,,46737420672173.47,0.0,-1.7539349684282916e+18,6749444249368102.0,-1022595399479604.2,-5634669649494888.0,4720963675756050.0
9762077906794.146,-366127345479711.2,4.954136571186413e+19,,,-9.490233906451027e+16,0.0,-2516794954972922.0,0.0,351294069857.5472,-506473850609527.5,-1.0711812172231862e+17
-7475700596.791035,-11131621080666.615,5.944963885423695e+19,,,-133507367745.04698,0.0,979636094101768.8,0.001953125,-1227944889377.6326,1119633517465929.2,-155987353608134.5
0.0,-0.0006256103515625,-4.02626115414744e+18,,,786022765348880.9,0.0,-1.372000448484732e+16,0.00390625,1489684408204.0898,8.579833134724485e+16,-1.458752390436373e+16
-9321747040590.148,-35723542465378.71,-3.01969586561058e+18,,,1331760526100671.2,0.0,-2.1433366021075388e+16,65683035466197.82,0.0,-2569956020603661.0,-2.2840171502242176e+16
35779679331533.914,-27384680199126.297,-2.01313057707372e+18,,,2955213253008375.0,-3006957824344378.0,-5111333915324296.0,33290362177700.8,0.001953125,-1003310029243068.0,-1116526943074082.4
18934156399290.09,-19045817932873.883,-1.0065652885368602e+18,,,-1356080711771987.0,-6013915648688756.0,6392729540931593.0,89234216024769.66,0.00390625,-1849569454370110.0,-1.1370129163641728e+17
138458369100750.77,-10706955666621.473,-192.0,,,118906106088650.56,-9020873473033134.0,-6.539246266281459e+18,622365194497820.0,0.00146484375,6.3836457810052216e+16,-9.460531358631512e+17
-7.594184690965693e+17,-2368093400369.0586,0.0,,,-358787611144388.75,-1.2027831297377512e+16,5.817328798923028e+16,82230231320470.97,-1563429302072.933,-3.219962517957357e+16,-5.026086760330902e+16
5.152823519244406e+19,5970768865883.352,-1.3731247750113587e+17,,,-143091211267564.3,-1.503478912172189e+16,-1.2882716676206589e+17,75965492516881.47,-213541419283.9149,1.5925360986050852e+18,-1.064658416247114e+17
-5.285439370374929e+18,14309631132135.766,57954514563828.12,,,-162551197319686.6,-1.8041746946066268e+16,-2.6148262630103328e+17,379962633751102.2,35842201971.62421,-1.4435603152019366e+18,-1.9396782912496803e+17
3.58801880433372e+17,22648493398388.18,-36735508745470.88,,,-693902798872602.8,-2.104870477041065e+16,-1.4580039095479722e+17,218356046904654.2,2102373774953.6948,-678456521589594.0,-2.1576396684920403e+17
448.0,30987355664640.6,-5981236053874405.0,,,-314545733411251.2,-2.4055662594755024e+16,-4.928502018733609e+16,638522757240884.8,-5290971392923290.0,6173560646707066.0,-3.417626768433421e+17
0.0,39326217930893.01,-3987490702582937.0,,,-4115227697235425.5,-2.70626204190994e+16,-2.847004649986028e+17,-5800406168778.289,-543868898020.6089,0.0,-2.671027634573238e+17
3.350257817279355e+21,47665080197145.41,-1993745351291468.5,,,-751928072416225.8,-3.006957824344378e+16,-1.4413062392766835e+17,-431765746989620.5,-1082715673582.0692,0.0,5.059373412886599e+17
1.6753007535368532e+21,56003942463397.84,0.0,,,-36371720053882.27,-3.307653606778816e+16,-1.6224568582508416e+17,1599634917267119.5,-763953289270.3209,9.2274228248339e+16,4.815970009661676e+17
3.4368979435171245e+17,64342804729650.24,-2.875,,,-1720040440320742.5,-3.6083493892132536e+16,8485653352687538.0,1475175511778365.2,-445190904958.57263,3685418582266975.0,2.4879501784539792e+17
-1530908492212710.5,72681666995902.66,-4.3389270290414034e+18,,,-5507829217878400.0,-3.909045171647691e+16,-9.557397691102008e+17,-699582311932288.9,0.0,9.772606710447418e+16,-2.1950411850390653e+17
-158653911246801.16,81020529262155.08,-1.1296847839622742e+18,,,-9765635432320482.0,-4.20974095408213e+16,-7.298138549891991e+17,1.1808732015117708e+16,19946487695690.57,1.4183111469453987e+17,8.146050562089056e+17
1527228858316.304,79090032583826.25,0.0,,,-1.2977470452820352e+17,-4.510436736516567e+16,-9.575808503685248e+17,-5576806771181.934,0.0,6.946752059677074e+16,2.582403064590736e+16
-1906763780654.217,77159535905497.4,1.3917402558855227e+19,,,-1.7279791989088947e+17,-4.811132518951005e+16,-1.2915417881004892e+18,2380531962445676.5,-4685038194807078.0,-2896073500998394.0,-9.598548492555454e+16
-141442052582.42752,75229039227168.58,-96.0,,,-188447639713846.4,-5.111828301385442e+16,-2.1966355593519245e+18,1796317054823074.5,-2356224272796479.0,-1.517312998237099e+18,7.895790332900827e+16
-74117690816.99617,73298542548839.73,1.9532116495937565e+17,,,-2.28283908362782e+16,-5.41252408381988e+16,-8.684512957303949e+17,1212102147200472.2,-27410350785880.344,-3.0317299229731994e+18,-1.593195815333695e+17
-1457405308640.6477,71368045870510.9,3.906423299187514e+17,,,-7.664446443700675e+17,-5.713219866254318e+16,-1.5939599648721823e+18,627887239577870.0,-89475891447009.22,2.3232422634394883e+17,-7.72356935724826e+16
-3234168881025758.0,69437549192182.06,2.6231673763688902e+17,,,-7.570405837404398e+16,-6.013915648688756e+16,-3.49983879526271e+17,43672331955268.125,-7277056412159.829,-7.323071304809169e+21,-5.981480056500268e+17
-751015171657763.1,67507052513853.234,1.339911453550266e+17,,,-1.245110129023107e+16,-6.314611431123194e+16,3.0326216335888497e+18,0.0,12078790527643.549,1.1996909929424069e+20,-4.718594874277763e+17
281872069421.877,65576555835524.39,5665553073164169.0,,,1509368327608855.0,-6.615307213557632e+16,3.0936746202798766e+18,2.2709982900810947e+17,-2320618560687.7305,4.82483835509312e+16,-1.0478547995202384e+17
-1.9999965033364856e+16,63646059157195.56,2832776536582084.5,,,356280633330150.5,-5.6702633259065416e+16,5.181994085366745e+18,8.98940798919346e+16,-670157283971.1108,417557762382720.0,-1.1777848058330848e+17
-2.354629247735907e+17,61715562478866.72,-0.4375,,,-4.5142086246569184e+17,-4.725219438255451e+16,3.5420193385834634e+18,4.49470399459673e+16,246766655626.7868,6552867987135459.0,-1.8864377442995168e+17
-84365292823840.25,59785065800537.89,-1874867059791384.0,,,-1.095411145260726e+20,-3.780175550604362e+16,2.193201787656061e+18,0.0,0.0,-2229425750894450.0,-9.545735414511278e+17
219533301831.4781,57854569122209.055,135849754246575.78,,,-1.6005620621051296e+17,-2.835131662953271e+16,1.991720057483495e+18,0.0068359375,14954460412737.0,-5095262260817582.0,-2.3185343919744083e+17
-185712551399973.0,55924072443880.22,-784699890.1912905,,,-5.227804220672643e+16,-1.890087775302181e+16,1.521978193150924e+18,816930692789.3307,0.0,6219775384178079.0,-3.366559189003975e+17
22153490682505.35,53993575765551.38,0.0,,,-1160094397261837.5,-9450438876510912.0,1.3504976140997663e+18,0.0,-2.079869598774175e+17,-2702054233611327.0,-2.5751460435819827e+17
-223194716330304.62,52063079087222.55,-315761721.96201503,,,-4.977494363015221e+16,0.01171875,1.1454948364459544e+18,4.57763671875e-05,-4.15973919754835e+17,-6046119379433427.0,-2.8784103370989085e+17
5649554525688.379,50132582408893.71,-1476615328009.4102,,,-8.934189445713294e+16,-243388978075271.6,1.1263932952456088e+18,-6.4849853515625e-05,-6.239608796322525e+17,-951597543827787.0,-1.4814032318164202e+17
1267694963625.191,48202085730564.88,3775444278.00369,,,-2509768424923657.0,-486777956150543.2,1.0451310526535732e+18,-0.0029296875,0.0,-3872363038659132.0,-5.010820007930899e+17
-749848087064258.5,46271589052236.04,-147501383136.10913,,,-3.240900971342849e+16,-730166934225814.8,9.845121595570929e+17,649927689685773.4,-3413.333333333333,-1.6403653025878862e+16,-4.451965475167661e+17
-51229962359383.16,44341092373907.2,-73750691568.05457,,,-7264760471774525.0,-973555912301086.4,1.1752906726342413e+18,620656952369.9143,-6826.666666666667,-7.233990325953626e+16,-5.89834391955466e+17
-301544734998113.6,42410595695578.37,0.0,,,-7.539401799238618e+18,-1216944890376358.0,1.0974533533735044e+18,-569826498819.2433,-10240.0,-6.13552525348573e+16,-8.799268311900584e+17
-105073132164720.28,40480099017249.53,-94027814702.37212,,,-3.79972855346686e+16,-1172500960864943.5,7.818354808685459e+17,-3163446895944.2744,0.0,-4.9359972351422936e+16,-5.148409484194814e+17
-185435260041649.1,38549602338920.695,-1.0658998292049478e+17,,,-4.67898206830027e+16,-1128057031353528.8,1.2181716123055798e+18,-2176330059740.5283,0.0,-1.3799390944061677e+17,-2.8140957988842458e+17
15743206537302.664,36619105660591.86,0.0,,,1.344854347588984e+16,-1083613101842114.0,1.364171769798892e+18,-7415945778168.81,7.871322431137205e+16,-9.470719281431197e+16,-2.2340890852259165e+17
-456653253654288.06,34688608982263.03,1.1059128128902282e+16,,,3077362160035335.5,-1039169172330699.6,3.459841815193502e+18,-352439282552.9317,-445464330454361.7,-1.0013259474456888e+17,-4.872891896326266e+17
-461549513457065.6,32758112303934.195,0.0,,,-9381059390157522.0,-994725242819285.0,4.506307924746412e+18,-1512222155963.4646,460913263982.4858,-8.670681496715462e+16,-6.674810235661169e+17
-61520225646470.95,30827615625605.36,-4.76837158203125e-07,,,-7630568528287413.0,-950281313307870.4,8.772434403405359e+17,-147496291080235.0,167251162967133.28,-1.1977770480417138e+17,-8.322643176605189e+17
-238990006160387.3,28897118947276.523,-9.5367431640625e-07,,,-1.0827155772188829e+17,-905837383796455.8,7.948945605894744e+17,-4396143895746.0513,1553827499545.8862,-7.944288757847493e+16,-5.6427550815886816e+17
-112305750493803.84,26966622268947.69,-1.430511474609375e-06,,,-4.922675082419095e+16,-861393454285041.1,1.8341723634272576e+18,-727198715484.4769,764737055034.3322,-8.974162522627987e+16,-4.703158474929861e+17
21280744364943.742,13485023972541.896,232933632244.1914,,,-3.2487723315245308e+16,-816949524773626.5,2.6083926485899264e+18,-272252941645911.03,170824350572375.6,-1.2183547989480189e+17,-6.789150823666118e+17
277268543234.8321,3425676136.0973587,0.0,,,-2.7745023245328884e+16,-772505595262211.9,1.845123652688209e+18,-43846593825030.45,0.0,-3.722577341489463e+16,-5.876058645955315e+17
7622569822665.626,-873553533205.417,-389531602225.8486,,,-1.6128127785750782e+16,-728061665750797.2,1.290934300958019e+18,-57812314137810.26,212044914146065.4,-9.98863610223663e+16,-3.247832439748865e+17
-2413709630356.2573,-1750532742546.9314,-779063204451.6971,,,-2.6731167813903744e+17,-683617736239382.8,1.780873146385385e+18,-597397546877296.8,224151238413697.6,-6.812228428702328e+16,-2.701202496413853e+17
-5.639194921497975e+17,-1667660480475.409,-1.2255556406653308e+16,,,-7412707108280560.0,-639173806727968.1,1.4783190654258816e+18,-620694941625.7546,1710631549025.8157,-1.2211015934992274e+17,-2.850232042668911e+17
-1.1555272788316534e+17,-1584788218403.8862,-2.4510333750102164e+16,,,-1.8682148214296748e+16,-594729877216553.5,1.5956544801041009e+18,-29738664291412.84,-22251332371997.984,-1.4647694676929878e+17,-1.4966625611992608e+17
-1.8029022639629408e+19,-1501915956332.3638,-3.6765111093551016e+16,,,-712474284192121.8,-550285947705138.9,9.334593814036612e+17,-10052351957901.297,536974176622637.75,-1.3691774516406144e+17,-1.342108956140348e+17
-6494846215286.339,-1419043694260.8413,-4.901988843699987e+16,,,-4.551149492391864e+17,-505842018193724.25,1.7612857980586537e+18,69059130576951.96,268487088311318.88,-1.4714251348890905e+19,-1.4311708880546462e+17
-13944046541675.176,-1336171432189.3186,-51195286048670.22,,,-6.585244988415754e+19,-461398088682309.6,1.9837585067910047e+18,-134057138636085.31,0.0,-7.625864289286626e+16,-1.6329865614564912e+17
-67505418190627.73,-1253299170117.796,-230661625237607.44,,,,-416954159170895.0,1.5363737996738076e+18,-1205684986228305.8,7410157984622310.0,-4.724106696623915e+18,-1.0882684655824986e+17
-2565382814530.0684,-1170426908046.2734,0.0,,,,-372510229659480.4,2.095385875609968e+18,747751398288829.1,2.3918992566053188e+19,6.575976741469703e+19,-1.2576251434299136e+17
-22625233471749.305,-1087554645974.751,9.497835753192256e+16,,,,-328066300148065.75,1.820070937174145e+18,-117519086260144.14,-6.531371840103354e+16,-6.282315943541732e+16,-1.6917324085996915e+17
-200082854071255.84,-1004682383903.2284,1.8995671506384512e+17,,,,-283622370636651.25,2.112223846229508e+18,-726398451110448.5,1.2812398023918495e+18,-2.991093893705017e+17,-1.1408200113768496e+17
-60118379514338.5,-921810121831.7058,-6.0,,,,-239178441125236.62,2.3620653965735685e+18,-28031006815567.75,-1408152579029.9216,-2.8018487206027505e+18,-1.6857977001066608e+17
-84789012003720.38,-838937859760.1833,1.9746942234245868e+18,,,,-194734511613822.0,2.535241186656774e+18,347805647332378.6,-45178457865936.74,-6.430872362879606e+18,-1.7383482969381654e+17
-1.7542745791898326e+17,-756065597688.6608,1.4831126686193595e+18,,,,-150290582102407.38,2.873940456438451e+18,-123093500363707.44,-13014828651671.326,-1.5801266276150925e+17,-1.8478470146078867e+17
-116505445669827.66,-673193335617.1382,9.915311138141326e+17,,,,-105846652590992.77,2.365718876147972e+18,-1352302886273891.5,5166586820347.694,-1.1945215870982637e+17,-1.4865030678054346e+17
-233140036650571.1,-590321073545.6157,4.999495590089055e+17,,,,-61402723079578.25,3.1736053770160814e+18,-191439431373159.25,-3213426157357.4907,-1.1849093700070826e+19,-7.070208521453453e+17
36014517091372.84,-507448811474.093,8368004203678368.0,,,,-16958793568163.46,4.0669230945568737e+18,-83946013623118.36,-1487743991990.0789,-2.8559311077544902e+17,-4.348137213045112e+17
911499072883.544,-424576549402.5707,6973336836398640.0,,,,-16751064607100.057,2.4103193659803003e+18,-172136829971305.38,-7894729983136.059,-7.741629574479891e+16,-3.046195748172045e+17
-611244603073.7047,-21228081558037.395,5578669469118912.0,,,,-16543335646036.648,2.4060951465881083e+18,-575500873295838.2,-15275355076970.977,-1.6830926507807155e+17,-1.634042648745909e+17
44401903772.979935,-19298255961852.176,4184002101839184.0,,,,-16335606684973.242,2.334719493054755e+18,-75247804604494.92,1024322298893.477,-2.630206598659357e+18,-4.5995007821369126e+17
-446274457305765.8,-17368430365666.96,2789334734559456.0,,,,-878918112033241.0,2.319153038128543e+18,-378111901256503.7,1560138321182.2126,-6.403813888870461e+17,-2.384854798299726e+17
-672155257806391.5,-15438604769481.742,1394667367279728.0,,,,3583824460.08902,1.717032779140528e+18,-1665438421878533.0,212411380058.76523,-2.206069702559399e+16,-3.4620331594718726e+17
-72327907554701.72,-13508779173296.523,0.001953125,,,,-48890047873.810455,2.6485747416583286e+18,553648231967120.7,-4084062508100.645,2.326769984375614e+16,-2.1735860379947872e+17
-406848497776687.4,-11578953577111.305,1589038930753458.0,,,,-21486684553115.26,3.3143910722157527e+18,78667344598857.77,-329138889450255.94,-9.79899232708022e+16,-1.3029033767376909e+17
-1.4756071270907845e+18,-9649127980926.088,1430135037678112.2,,,,-16062132613709.615,2.880896322144452e+18,-724540911002645.5,-40854759702704.31,-3.373356689706281e+18,-3.2739750049039604e+16
30299233216351.32,-7719302384740.871,1271231144602766.5,,,,7731560405487.878,4.930614749116252e+18,-27128893683937.07,-20571515578537.305,-1.5694932414469005e+17,-5581414109960099.0
-486725828951.4624,-5789476788555.652,1112327251527420.4,,,,-29658449250820.72,4.353629690289455e+18,-1.1672373665303194e+17,-5705071657388.235,-3.434433961221893e+19,-4.543684530239305e+16
-96437740737.58057,-3859651192370.4336,953423358452074.8,,,,-8.312826012189082e+19,3.390360691997257e+18,-2.956584757771272e+18,-7117693445617939.0,-2.587525998325322e+19,-5.834031816446814e+16
-138223434191128.2,-1929825596185.2148,794519465376729.0,,,,9.279025260707852e+17,3.884848662504407e+18,-10054641996684.523,2049210671105.024,3104550653448341.0,-3.8535217547237256e+16
70217038007647.73,0.0,635615572301383.1,,,,-2396925392729526.5,1.0932517145987876e+18,-6314663499409.807,-4756720547206.087,-4.785255701883287e+19,-5.922452271860653e+16
-7499212168993910.0,-6.386657223360457e+17,476711679226037.25,,,,4882192654018247.0,4.578459106860669e+18,5177649326617.295,-11934481086531.092,-1.7993345724929424e+17,-1509394329137645.8
-2896824676105.7173,-1.2773314446720914e+18,317807786150691.5,,,,675144470218879.1,2.3324215970064154e+18,1850177215949.531,-19812694894241.32,-2.4953210622578376e+18,-8452807290447402.0
-39119263221666.29,9.222096243643846e+18,158903893075345.75,,,,-877431747818596.9,7.937662695668731e+17,-35245811761050.89,-6544303488203.141,-1.9884283776018504e+18,-1.2907028202462428e+16
-11030024550744.195,1.6751880119619843e+20,0.0,,,,12294756339201.443,5.613984218439622e+17,2131277346766.612,18294131434095.8,-2.786035215620353e+18,-1.7486026119249114e+17
-673675832176264.6,-6.618296509453629e+18,0.0,,,,394284436483.7489,-1.2821332388307418e+18,-4024614077419.437,118956923652576.8,7.025216042989426e+17,-1.802559023064794e+17
-1.3729785035025715e+18,-7.762036251056439e+20,0.0,,,,50321200475.2814,-1.1795637566045903e+18,-1539163764571.9368,137144067723093.58,-2.5579029408981103e+20,-1.3782635583862592e+17
219287380731.2841,-1.5457889537018343e+21,-6.259476861969716e+17,,,,572840112430.4011,-2.6646576561155464e+16,-13161002954364.918,167620517721697.44,-1.4207468152430967e+20,-8.641415924226755e+16
-111440066062358.4,-2.3153742822980248e+21,-1.2518953723939433e+18,,,,-4257684483848.975,-3.013168918044986e+18,-24277186282019.867,-3.0904698879666424e+16,-6.262190569896132e+17,-4.620811210261069e+16
-1.885570150457727e+19,3.1656930152595428e+22,-1.535813756831379e+16,,,,31785598088144.49,-1.7714875309314025e+18,-3889017146864.623,119685295686989.06,-3.380750498838572e+20,-1.7834653095306872e+16
-312530113260740.75,-3.937253026445203e+19,-181272984228.28592,,,,3723365301496.444,-9.629316814750412e+17,-12210482638430.074,62431990262564.766,,-7.966540863262091e+16
-286085534330927.8,-2.013857104495659e+19,-35678688326.97705,,,,29784915456058.42,-1.462557837280451e+18,-8378197838229.573,53070950676950.16,,-6.161710763080764e+16
-759276701322212.2,-9.046118254611512e+17,0.0,,,,-7.105598019763851e+19,-2.3541669686186307e+18,4089211455709.811,13831715460584.96,,-1.845172470384744e+17
-172381862612644.72,562773907524388.7,0.0,,,,-278940565258360.8,-1.953530536384192e+18,534775885372.2408,-23028208325432.28,,-5.889414448951258e+17
-31781018755084.33,-2.859414863414824e+18,0.0,,,,73194731758601.19,-2.753049263968476e+18,5882213100905.404,-42394503145756.33,,-4.971219035739427e+16
-42289643782292.24,-7.615452292733321e+18,1354310323241069.2,,,,-37262833669755.234,-4.046397369574098e+18,2240290542374.1494,623998284691688.5,,-7.62019050645825e+16
-128869913265893.12,1.6799407419634082e+16,-0.0014495849609375,,,,-297567709394186.9,-5.150903129764364e+18,-13000052809534.83,1.928070425543111e+17,,-2.379408149942115e+17
-270434347776382.8,-110283193259491.34,3.343012343373112e+16,,,,-1352132791601844.0,-3.6638554361941074e+18,-10396494656085.367,-2.0928873772366904e+16,,-2.0275004604445104e+17
-252636330240389.88,-2566080710.3258944,-32768.0,,,,60178616348258.23,-1.8942169883362847e+18,760129662032.958,-131917505486696.44,,-2.040781531194927e+17
-57218247168796.66,-79922867502.22563,-1.8338464979866704e+19,,,,21699667624107.77,-2.342242275460441e+17,-4912127657826.772,2.909901748795704e+17,,-1.0518595044267338e+17
-496169809788732.5,-4059034564748.293,-3.667692995973338e+19,,,,-36272434133174.54,-1.4920696044797596e+18,-10424198842626.46,-1.0778481106719788e+18,,-1.071252325872011e+17
-165380820333608.38,-8038146261994.36,-5.501539493960005e+19,,,,-2.9074476640468684e+16,5.239124436486504e+17,1007288016358.3204,6.383316772928178e+16,,-2.0197691059521632e+17
-332904696692524.8,37292230625766.13,-3.904399894197124e+17,,,,-5.811268084680419e+16,6.842080444276099e+17,-2803188057130.7524,-1.7569938009589613e+17,,-1.3434427206923138e+17
-154016126209018.47,1465714345771643.5,0.0,,,,-8.71508850531397e+16,-5.525435824337813e+17,-16843064325141.092,-4.950677137751876e+17,,-1.1648285382673472e+18
-6.426740709867721e+16,-7801580305378374.0,0.15234375,,,,-1.161890892594752e+17,-1.0376297236428356e+18,-80097636161509.95,-3.223798744323266e+17,,-1.8415604906458107e+18
-980700576544495.2,-160.0,-229842061874917.3,,,,-1.4522729346581072e+17,-1.8642747999922831e+18,-218328863217.9033,-2.737159630082055e+16,,-8.756198035711965e+17
-421370894835.999,-512.0,-1224600612978354.5,,,,-1.7426549767214624e+17,-2.742576134673822e+18,-10215577393627.23,-2.8655659374217405e+17,,-1.7453237497859374e+18
-5557069639919090.0,-1.7285417177084014e+18,0.0,,,,-2.0330370187848173e+17,-4.2096254663529656e+18,-5782040895452357.0,-2.876511438138626e+17,,-3.352100657826753e+17
-518546902090552.7,170012546985040.78,0.0,,,,-2.3234190608481725e+17,-1.0988795644030986e+19,-7935598770873413.0,-396593038647158.6,,-2.1224938733416928e+17
-298699131559916.5,-98983075435.39302,0.0,,,,-2.613801102911528e+17,8.691008881992776e+17,-6634919441388.873,-116847140794976.16,,-6.950315856171055e+16
-6063025171273083.0,-346532719370016.6,0.0,,,,-2.9041831449748826e+17,-4.968338366267938e+17,-2783795472767760.0,-207146164430041.3,,-6.848146499752674e+16
-5667528802443270.0,-692966455664597.9,-2.805677307951301e+16,,,,-2.178137358731162e+17,-1.2692078064558292e+18,-7165055313386.176,-53170065117664.27,,-5.6122408674921016e+16
-451353098355063.3,-1039400191959179.2,114279547778883.2,,,,-1.4520915724874413e+17,-4.09738101813849e+18,-5001273673041.7,-21233107775860.87,,-1.7124696536996954e+19
-204766130189082.72,-1385833928253760.5,33736298315562.65,,,,-7.260457862437206e+16,-3.135371380003929e+18,-22026040877147.42,-881850876780.8436,,-4.632539649952623e+18
-513839961055810.3,708245034411867.6,97496892421996.0,,,,0.0,-3.309512539111425e+18,-9363153517833.725,-6438471993747.644,,-7.366412133653623e+18
-529462635999940.25,-3.35561848832584e+16,-4761528251959322.0,,,,0.0,-4.938384826871775e+18,-2.7017349870898696e+16,-237394119042018.9,,-3.3149118684518554e+18
-304985877872577.8,4.388865795630321e+18,-2.304296826176981e+19,,,,451930324168194.0,-4.651969404060482e+18,-2.370338696788191e+16,-126327862915618.48,,-4.431623877693557e+16
-971234968839246.0,-2.1278824188732192e+17,-2825770139068.293,,,,903860648336388.0,-6.55787362095481e+18,-2164085014438192.0,-7114518737022.7295,,-1.0338828012215292e+18
168812162394.2247,-4.4347425818760886e+21,-6926625324651462.0,,,,1.5686304271264318e+16,-4.676633048909403e+18,-2718461005199624.5,-1.7414872757094323e+21,,-1.8479398625955906e+19
