Rise-Time_Standard_deviation,Rise-Time_Standard_deviation.1,Rise-Time_Standard_deviation.2,Rise-Time_Standard_deviation.3,Rise-Time_Standard_deviation.4,Rise-Time_Standard_deviation.5,Rise-Time_Standard_deviation.6,Rise-Time_Standard_deviation.7,Rise-Time_Standard_deviation.8,Rise-Time_Standard_deviation.9,Rise-Time_Standard_deviation.10,Rise-Time_Standard_deviation
111.570642328793,79.7516087885284,169.19116513514916,97.16782128339544,83.87384944256469,151.08386310480182,227.9896887319892,58.35338549336044,52.19128386268193,164.07774568863124,32.03504843059987,396.4291436430046
15.599164874105533,38.07174692272508,93.2121839363145,25.315766175264816,10.906506429246516,23.26387083811202,20.31607673819692,79.42093187231727,22.07241128586484,5.412766715901268,16.987352607088038,40.34794334572752
18.73614885540712,16.73887165448611,17.233202737479843,28.62495373396914,13.799782912428194,20.51199189807604,16.59735298144934,13.871401449930406,33.3073475370695,9.009625736152708,17.498239287164452,30.01383799156736
28.608094080614425,16.536441731805454,19.880185642136187,20.457957035418605,23.514756314665707,17.760112958040047,10.206103514386085,28.28923057071693,20.40758413000521,12.60648475640415,7.227916830927143,42.49192988349596
16.42081058963206,16.3340118091248,22.52716854679253,33.442635036408284,0.9077443380809028,24.83918063585555,9.571264752668432,7.327931858128889,33.93237580720324,16.20334377665559,107.39195734800884,32.326790140026226
18.87530705376288,16.131581886444142,8.229242159007,8.012916207082787,55.94307128361095,31.918248313671054,8.936425990950777,8.83989233721628,14.36822292408245,71.19664537023887,223.42476471841888,39.98498227825296
16.606642731126357,15.929151963763488,28.37207282273908,13.815549338683471,110.978398229141,6.1704692437029145,8.301587229233125,10.511404451187094,17.250312964536302,67.75626418938026,339.4575720888289,33.019378885184096
18.33145695868899,15.726722041082832,48.51490348647116,16.417414473088883,166.01372517467104,22.2849956601536,8.740789887935662,13.043462849227645,16.90636964311084,64.31588300852164,8.611499205420234,31.88344512277961
14.208952137615643,15.524292118402176,68.65773415020324,16.982788972945315,93.71100437417802,22.145112234536025,13.861135789260594,11.048024633457375,16.562426321685376,60.87550182766302,20.886829155272288,33.70906822016369
19.74817837744809,15.321862195721518,13.702501179600748,30.383293671192977,21.408283573685,22.00522880891844,18.981481690585525,11.12168732758214,22.31206299497789,57.43512064680441,25.47075897549644,33.466332743123544
