Amplitude_envelope_Central_moment_5th_order,Amplitude_envelope_Central_moment_5th_order.1,Amplitude_envelope_Central_moment_5th_order.2,Amplitude_envelope_Central_moment_5th_order.3,Amplitude_envelope_Central_moment_5th_order.4,Amplitude_envelope_Central_moment_5th_order.5,Amplitude_envelope_Central_moment_5th_order.6,Amplitude_envelope_Central_moment_5th_order.7,Amplitude_envelope_Central_moment_5th_order.8,Amplitude_envelope_Central_moment_5th_order.9,Amplitude_envelope_Central_moment_5th_order.10,Amplitude_envelope_Central_moment_5th_order
110269.48329876654,2.1524707941959303e-11,-0.3131303391566136,3107.1082159759176,15.38787594412996,4315.737420738265,265431.4898965218,3898.964470799224,-98125.70548670171,-3196.9943563498555,-12426.96002857837,-94789.26620119812
5147.772869929891,1.076235397097966e-11,-65.6466944720578,-244105.7068898052,-3198.446815279621,69.47334509536933,214220.2203597759,3238.6469555837207,33258.43478901119,-2800.225658437924,-16320.06802673445,-99168.7037266684
35802.91653184373,0.0,1190.355147761284,0.0,-2132.297876853081,471.111933248332,163008.95082303003,92.1529342450816,178341.4042667348,-2403.4569605259912,-41768.25494921809,-50075.43125174751
7618.658988487964,-1.7142221985334447e-16,1224.5000594442165,133903.71762462222,-1066.1489384265406,-8.722406477645882e-17,111797.68128628416,21376.54362406575,750.594020466634,-2006.688262614059,92139.0809218881,-73550.57280187165
-10087.390653873725,-3.428444397066889e-16,1258.6449711271491,905735.0256905142,1.5074747006238454e-15,4954.500971126908,60586.41174953827,-95.70487236153542,-3217.987617413658,-1609.919564702127,-39191.82866592569,-52315.017321041545
815.6699351852008,-5.142666595600334e-16,1292.789882810082,-134068.33795691666,0.0039477318116054,-65946.30062997667,9375.14221279238,-27.951463210845475,-7186.56925529395,-1213.1508667901944,6252.400325616645,-63359.33828332161
7752.869685717268,-6.856888794133779e-16,1326.9347944930148,-3.892719480091955e-15,0.0078954636232093,-6471.83336723606,86703.44761842699,17.831087720431377,-7916.273490203384,-816.3821688782627,-85846.62651147961,-66058.4781318601
1707.001640271953,-8.57111099266723e-16,1361.0797061759474,7615.379140080688,0.0118431954348133,53002.63389550454,164031.7530240616,-159.9056119155535,149374.69864963027,-419.61347096633017,3145.385125871157,-92281.73408154436
4855.380875867944,-1.0285333191200668e-15,1395.2246178588805,-59938.97930795288,0.5548655111965978,6.11066752753687e-13,29593.31564486616,745.7349811374344,-0.4839673066967764,-22.84477305439815,222.54139856065245,-89047.20552374174
-529.8993668068177,-1.1999555389734114e-15,1429.3695295418129,322540.1072538518,0.0,104.39168622325316,54041.71291405863,1.329597272431493,133621.96723804547,3010.342805735229,-33151.15042617915,-66581.1456550635
5411.859594811242,-1.3713777588267558e-15,1286.4325765876315,1234954.8311204575,-124.75021977498068,-1314.972943420158,78490.11018325109,-337.78398277371747,-85120.71703586793,6043.530384524855,29426.033880452305,-90234.77887072304
-44603.361917220456,-1.5427999786801002e-15,1143.4956236334504,2.188471626141109e-12,-249.50043954996136,-66543.72042529457,111875.00541298352,88.05918685532318,-331.51838319322115,5539.902852481117,2244.041582367933,-94356.686219505
17289.906503714752,-1.714222198533445e-15,1000.558670679269,75315.5005616095,-374.2506593249421,0.0,145259.90064271595,-1938.2097893057853,1042497.261082383,5036.275320437379,-1955.9237620954336,-128356.61364151312
8587.128151154197,-1.8856444183867893e-15,857.6217177250877,1164078.7580931266,62999.9831460808,2.717825964282383e-13,70246.76767778781,1499.9180619112278,-45592.091754513065,4532.647788393641,-1879.96794633504,-127573.41565256711
-4649.102989417837,0.0,714.6847647709064,274490.6572677697,0.0,8.139267038131948e-12,-56918.89808467847,25317.86952097764,-110609.13387010038,4029.0202563499033,-226.8468966868398,-211823.5757756669
-7628.6624388707505,3.5901106648931376e-12,571.7478118167251,963367.3586334292,2.744471316873387e-13,1.6006751479835657e-11,0.0,1069.2988548251965,-9703.574193393932,3525.3927243061657,-22212.347853524287,-222402.4664849184
-835.4419271852944,7.180221329786275e-12,428.8108588625438,108820.4720501355,-7947.187426601013,2.3874235921539366e-11,0.0,-285.0581540327116,158980.78542214175,3021.765192262428,101684.43210952176,-292826.86139446223
7242.552108277156,1.0770331994679412e-11,285.87390590836253,388765.8860773668,113945.71308984287,27001.443206121112,40012.07567572784,512.6979005644988,-23266.449758389503,2518.1376602186897,-1.0724754417879013e-13,-274671.4852589831
9007.97412322425,1.4360442659572547e-11,142.93695295418115,472444.4612656761,694.1426104467268,45410.7919910742,0.0,1348.4793901559988,2173.1391371103923,2014.510128174952,-5439.099257818361,-319060.20637954766
13921.861937369193,1.795055332446569e-11,-4.65599780952175e-15,-124073.23821097412,-3343.2820166410675,-11947.805682694048,5406.995647437839,6798.865186263778,-93.37182080375274,1510.882596131214,-3613.464553220365,-347334.08580211934
19490.517859566866,2.1540663989358825e-11,-275231.4715441508,648898.6521260776,0.0,-15806.08224003851,3604.663764958559,199.88883310953693,57133.048310768616,1007.255064087476,407977.4863027588,-221237.4670606033
6262.424887411673,2.5130774654251965e-11,-244650.19692813404,2769.28929596898,16664.629755908205,61.17137443626152,1802.33188247928,23929.42092117521,-11133.977319884336,503.627532043738,903779.7331911856,-214424.62187583963
11884.65560495227,2.8720885319145088e-11,-214068.92231211727,243373.12022248213,-50613.85534311475,-18331.47486523188,5.784218590210166e-17,-3309.228383279135,37617.80426433355,0.0,471224.0066789405,-272995.02017516905
1965.080570294424,3.231099598403824e-11,-183487.64769610047,22581.718257750053,20576.513904156112,291019.25405419176,145288.94419116722,-9229.531332787048,145864.88807884674,0.0,12900.516397482645,-251518.81092812715
6242.559120626986,3.590110664893138e-11,-152906.37308008375,-22722.56246120957,-434.754675418766,5368.682653557101,290577.88838233444,12802.89542498103,-5515.379709560308,0.0,12495.834309272956,-215651.2372212179
2031.637704437896,3.9491217313824514e-11,-122325.098464067,29992.945027107235,-101.4513393256306,156073.59837482593,242148.240318612,7471.014792666243,-12504.828349043042,1.4551915228366852e-11,7826.390769945074,-226782.0410459876
-27126.660588023573,4.308132797871765e-11,-91743.82384805026,66094.98052235963,-490.6134980474624,-50513.90449647997,193718.59225488955,3885.074832864655,404522.1834506195,2.9103830456733704e-11,70951.59791204224,-225898.51578389533
-28580.990934416623,4.667143864361079e-11,-61162.54923203349,125562.74118731495,-41067.55263509028,-242442.77053297992,145288.94419116713,8889.436304143766,4026.070077475344,4.365574568510056e-11,13889.896396959895,-173793.0706623005
1240.6435191634278,5.026154930850393e-11,-30581.274616016744,-61470.75524352788,-86232.17395326454,-234507.4054791644,96859.29612744469,287898.4022634203,352430.39384564315,5.820766091346741e-11,-1472.8281781742169,-239223.6129307728
-5965.933431677896,5.3851659973397066e-11,2.176037128265307e-13,23543.75287067251,-98348.7070640895,-161047.8547082965,48429.64806372224,26379.3999169846,-672.9647384870791,7.275957614183426e-11,162852.61318905363,-298516.76984220254
-1326.9581700801064,5.7441770638290196e-11,650.3275503386973,-12830.146035501211,-53490.90100076658,-13606.866718302666,-1.4551915228366852e-10,71419.70909617399,-3605.0263807834936,8.731149137020111e-11,1551.2201739062834,-137521.94972931713
-8749.297571596784,6.103188130318335e-11,1300.6551006773943,-51369.08745012343,-16329.431413769718,-95377.79390259535,-1.0913936421275139e-10,7062.882141589162,-522.5233151800694,1.0186340659856795e-10,7632.595132034015,-166396.9104110265
-56707.236584520935,6.462199196807648e-11,1950.9826510160915,-24967.530553169,-100348.82763758316,-4876.494814347106,-7.275957614183426e-11,32791.96004134954,-6332.547357378189,1.1641532182693479e-10,2747.4405029023083,-87238.97551114763
-13440.181178172736,6.821210263296962e-11,2601.310201354788,-20191.55254097873,-158669.61405307727,-7030.046505558712,-3.637978807091713e-11,1101487.6541061455,34495.29355066713,1.3096723705530167e-10,-4361.10691579232,-66142.04235945515
-15148.551432237697,6.201100239360875e-11,3251.6377516934854,-108260.56040174872,-209739.94681075128,1591.5890029522982,0.0,82947.77033135519,-6096.877099751384,1.4551915228366852e-10,679567.1238735135,-66480.7580709691
-9110.99703208426,5.5809902154247866e-11,3901.965302032182,-160269.65487630517,-119197.7950747224,-4325.816898317489,-7.441320287233049e-12,87701.7937366986,-7246.399735158832,-3.637978807091713e-11,717513.1770391555,-97841.4417765437
-11544.450108336714,4.9608801914887e-11,4552.29285237088,-861090.9295309634,-109660.8743569558,-10.84676104276586,-1.4882640574466098e-11,590391.3406236423,-1511.3324884923074,-9.094947017729282e-12,39.47222670537543,-164237.36952256123
-3135.951971825644,4.340770167552612e-11,5202.620402709576,44119.21411998363,-52919.67224043088,-20687.515529587025,-2.232396086169915e-11,100358.89583629668,-10600.5459991925,-47297.46654459339,151.59316416743627,-240250.81027097296
-853.0809989168456,3.720660143616525e-11,5852.947953048273,30459.29820367443,-67904.46197857041,-53733.66397568497,-2.9765281148932196e-11,48186.33953910883,90229.78351881486,-23648.733272296697,581.978168460244,-263648.4569669137
-1521.7014212025138,3.1005501196804374e-11,6503.275503386971,16060.374707205909,-77086.87287213923,-77718.47090352101,-3.720660143616525e-11,-64202.93117397824,89941.02932073527,0.0,259.9112514235772,-253288.19803651643
-3171.3902401097785,2.4804400957443488e-11,7153.603053725667,27120.971357017654,-43538.55311046209,-29945.180851827627,-4.46479217233983e-11,-6919.201929031316,377.37349613546456,-754.715000591334,-140.2680504758871,-221180.7775427028
-2778.88913977052,1.8603300718082625e-11,7803.930604064364,-25712.50734874536,-118093.39452678972,2308.756846592319,-5.2089242010631345e-11,221937.51893509788,-5530.018904301335,-1509.430001182668,468.5226919497787,-289252.1750599426
-81619.17312204374,1.2402200478721746e-11,8454.258154403062,-33380.205790953325,-75273.7584027353,-13706.219559661902,-5.953056229786439e-11,-118564.5719905897,-8046.057871619095,-2264.145001774002,-3320.006957001758,-247342.99965138017
-13212.956981289944,6.20110023936087e-12,9104.58570474176,-24537.242091025983,-53065.44572312517,-10309.092788007849,-6.697188258509745e-11,-459066.6629162773,0.4103064778153236,-3018.860002365336,-3660.210462021985,-266585.6984488147
-16619.365294171403,0.0,9754.913255080455,-31239.03466745519,-118374.2421672712,-162070.93234911966,-7.441320287233049e-11,-198698.0355251794,-4971.967548405668,-3773.5750029566702,48888.05757996311,-255559.4577077679
-22258.73088288788,0.0462084252125388,10405.240805419153,-37535.49292516572,-214059.86639310623,-30793.96414636916,-8.185452315956354e-11,-40899.871127667,-216365.60945518053,-4528.290003548004,260.85248333334164,-133138.9986345207
-6271.45237931769,0.0924168504250777,11055.56835575785,-30479.59603546365,-177325.11216150626,-86147.06236340517,106.97052921904428,6498.744000260008,2.6602720026858148e-11,-5283.005004139339,87790.02314614602,-129962.89378820627
-11660.133174775789,0.1386252756376166,11705.895906096546,-38945.72220712112,-285035.67746973905,-49281.05294343694,213.9410584381704,-26734.15149970311,56958.82074635284,-6037.720004730672,-4543.992362734244,-184398.5797435116
-17689.93232672522,0.1848337008501555,10506.215761200849,-27858.91815816821,-195671.70288336487,-19809.57194515763,320.91158765729654,96236.1576264458,7024.238396758363,-6792.435005322006,-989.9344603758808,-267365.6247144432
-6256.274026911116,0.2310421260626944,9306.53561630515,-34693.323065084434,-300674.0289322044,-33188.95090920377,427.8821168764227,1005.6953971793282,1.2221335055073725e-12,-7547.1500059133405,-1347.5317983563484,-286297.51810986386
-24704.29995076324,0.2772505512752333,8106.855471409451,-46560.31279730805,-352141.5256720029,-222803.7770138133,534.8526460955488,519.3772214020886,1.283417816466681e-13,-8301.865006504675,257.4171478188369,-293746.9154683778
-18716.346093391712,0.3234589764877721,6907.175326513752,-18501.29667692392,-329930.3335607369,-42972.80111323711,641.8231753146749,67.85771479222603,179.47496606507235,-101804.88243546685,-1061.6486257899066,-225376.1037748512
-19914.06959992861,0.369667401700311,5707.495181618054,-36693.60840725353,-349148.312860298,-264768.0292183284,-4082.789025494068,0.0,2341.208668399586,-50902.44121773342,2066.4098589531554,-153301.70349298618
-12328.01588875076,0.4158758269128499,4507.815036722355,-29415.59961421334,-458412.0726738321,-77432.68509638733,0.0025172270894189,-179968.71006348112,0.0,3.296918293926865e-12,-28743.14441617324,-119682.61316396504
-10403.075395036676,0.4620842521253888,3308.134891826656,-54154.38669436128,-430990.3425559905,-55602.07547587768,42243.56551923492,-790296.8486738594,1110044.8445110945,2.4830970613010095e-12,27729.58465469153,-140603.72757611275
-2481.2792379145576,0.5082926773379277,2108.454746930958,7299.043425023759,-493509.6989672944,-25590.788838732547,0.9616173610562788,-288999.99848705594,-1.854663341308016e-17,1.6692758286751541e-12,-4505.405298964055,-138115.41787462082
-2963.910167437134,0.5545011025504666,908.77460203526,-7791.237087621789,-300458.00251297344,-35295.28260976958,0.4808086803971722,-2.014664314977669,9.89530235528946e-10,8.554545960492987e-13,1295.5451337269826,-135616.19831428915
-3657.279471969181,0.6007095277630055,-2.216893335571513e-12,-6836.56975638501,-292172.8917072151,-12445.673872167908,-2.6193447411060333e-10,-0.0540753786946673,9.439188537665904,4.1633363423443377e-14,57478.0587722683,-142789.06127594295
4247.479922300363,0.6469179529755443,7136.071483418044,-3937.355533305287,-316626.3507973035,-186140.0173744865,-52047.93216535676,-551744.6176096405,1807.50536038176,2.0816681711721688e-14,-404.58197596930745,-198404.8160194809
7821.682749101328,0.6931263781880832,14272.142966836089,-2557.967927540732,-324304.81088375725,-29308.60721038504,-39035.94912401757,-13194.436948421418,-10489.578439127194,0.0,9702.002976441934,-292720.80698081345
5454.375466954193,0.7393348034006221,98.23112954965973,11587.861827700255,-266302.2103651755,-16554.59348462391,-26023.96608267838,-46312.95392862453,-2555.5057290109803,0.0,1411.7701610128204,-307898.4798219686
6183.211364225856,0.785543228613161,0.0,11400.558089282156,-326031.4888658548,-27556.404484360814,-13011.98304133919,-13925.313691585698,3.737062490545769,16318.710283276305,-3490.814292633807,-303205.3846824257
183.9941755288282,0.8317516538256998,817405.7411926991,-58426.561477101575,-359788.42302155,-74861.44870678068,0.0,-12.206508026854513,-0.1041154929443707,32637.42056655261,113395.91675220428,-336293.3334846817
159.47863947207824,0.8779600790382387,-7.730704965069889e-11,-4314.189756537968,-218442.65817210023,-16018.4826812725,0.0,-87700.67427800834,-1057.9907861125002,48956.13084982891,-714.7321914027897,-362433.1932924344
4015.01196299923,0.9241685042507776,-5.2959118571986125e-11,16687.688427687594,-326546.42313120305,12187.019535876832,0.0,-556302.3529429828,6445.976280627071,65274.84113310521,-2021.090883024244,-319628.2806835441
1705.0015101456129,0.9703769294633164,-2.8611187493273363e-11,-171.70122306545292,-240619.0073518534,-6348.384212264755,-250.4127162132017,-875587.424290919,1631.9124962905269,41714.94236183591,-2401.022282737255,-394147.0546028049
797.4935087420423,1.0165853546758554,-4.263256414560601e-12,68579.22512890825,-255946.5431409358,-12.55161370059625,1870.8183912397308,-1428512.7667901153,-2077.3194482564186,-2733.848946552851,19191.802796007665,-457402.4826823344
4729.851920015209,1.0627937798883942,19.75658252974696,68828.81900610134,-185895.7418538461,16.11764618819388,-108583.12079455414,24436.91386599817,-5278.61460805554,-1361.2338018273624,-51339.38784444008,-268843.8755972353
-722.012087149997,1.1090022051009332,16.463818774787406,89514.86131286544,-232124.41722889247,0.0188705884820248,-10569.08759651301,-10536.870604607137,-24797.67924524138,11.381342898126064,-705480.1462060452,-298122.35817647213
-1648.7253825333703,1.155210630313472,13.171055019827858,7442.315170548119,-196551.4302689556,-3.6621426234348298,87444.94560152812,-30151.740943048888,-1211.4876376321888,5.690671449063032,566.1511875479906,-518877.3980157327
-1818.722325444256,1.201419055526011,9.878291264868306,331.74831616670565,-188025.8788159586,-53226.53290368425,58973.01854177959,-5388.307709068491,-16038.23048281758,0.0,628497.5057954758,-313622.993686747
-2205.2089146377352,1.2476274807385497,6.585527509908756,4128.688526430311,-229688.19130366,-71362.40798762244,30501.091482031065,-42364.19143854501,-11961.645035069094,-5.638867150992154e-11,307.2987178577877,-285933.1477658988
-2334.263046806684,1.2938359059510889,3.292763754949206,-146.13572914855854,-144389.4353617204,7.44648787076585e-12,2029.1644222825469,-25689.32029798901,-2426.4770302303164,14527.233329096443,-9580.414648290913,-191251.2737950768
-5431.84560373613,1.3400443311636274,-1.034550223266706e-11,-33587.444569571024,-124269.09653619258,-13.04206420926748,1521.87331671191,-9726.180827261906,-1235.8081394252438,7263.616664548222,-216051.9654694688,-128510.86183212847
-4240.232171415717,1.3862527563761664,0.0,-26504.40800102213,-126125.20012927183,39645.6647420068,1014.5822111412732,-13675.687280979915,-166.17586623739157,0.0,-125990.79058423173,-120565.32850057416
-4211.516705538666,1.4324611815887052,-1.7404784951086218,-5655.831528659111,-131171.55242174095,-79918.18930366694,507.29110557063655,-11309.518392015994,-1547.0319632983642,78891.50596667847,2699.036019919719,-101245.61541504116
-5448.587422693949,1.400628710886734,-3.480956990217244,-6357.2893788889405,-274027.2191946877,58383.20303643273,-3.410605131648481e-13,1240.865336408085,-2396.799630870494,157783.01193335693,30720.22600226325,-121448.59572570624
-2710.477919044923,1.3687962401847626,-5.221435485325865,-5857.873203008602,-284919.1120592227,11024.156750398895,3.183231456205249e-12,-8790.974573766707,10141.01024957718,0.0,0.0,-139046.43161476613
-1789.5969097638847,1.3369637694827916,-6.961913980434487,67666.94744509629,-246842.25555880216,-44660.58437326163,6.707523425575346e-12,-6447.142726464843,2.966721716658037,-751.5705623441328,0.0,-108568.80650224556
-661.801241945323,1.3051312987808203,-8.702392475543109,52005.131696774784,-421360.4778885449,-15479.784934621492,1.0231815394945444e-11,-3927.3961573957545,-121.8221247703438,-1503.1411246882656,0.0,-68459.1936365649
-3468.546603347561,1.273298828078849,-10.44287097065173,24690.358097830973,-417317.1516353644,-21552.315927525004,1.375610736431554e-11,-32298.30930354784,7123.630057226047,-2254.7116870323985,369.2564450104701,-79687.68070252503
81.81548466307251,1.2414663573768778,-12.183349465760353,-10515.259506586262,-227189.4724043992,-20002.37888343932,1.7280399333685637e-11,-14081.415347936436,9972.64788261046,-3006.282249376531,246.170963340314,-105230.31051454044
158.77404809040416,1.2096338866749066,-13.923827960868977,92479.10167718824,-231034.4058307227,-19732.06799229788,-0.0005294929461398,-14527.059387917416,-5457.805640286494,-3757.852811720664,123.08548167015783,-127082.33840801731
-3513.38545858506,1.1778014159729353,-15.664306455977597,29830.32059113105,-234501.35449313777,11132.527594592211,-0.0010589859095601,-44152.47096475368,-13469.849230712598,-22628.309358060145,1.6768808563938364e-12,-62978.1514424136
-20677.636937991283,1.145968945270964,-10.442870970651732,-3547.511899573591,-325115.37602604314,-16620.270452061937,-0.0015884788729803,-36383.657986310645,-9560.31618425968,-41498.76590439963,23592.23822253437,-69215.84235060484
-1876.149923764916,1.1141364745689928,-5.221435485325866,50837.23443580431,-264421.34337670694,-38018.27689637111,-0.0021179718364006,-97364.75088340144,-1137.153187441499,-60369.22245073912,47184.47644506874,-95734.61367769256
31382.51940818587,1.0823040038670215,0.0,,-166384.66482169312,-21855.37483594609,-0.0026474647998208,-71101.3193685891,1130.9066740775684,-79239.67899707859,70776.71466760311,-84485.51744232501
5243.261362336173,1.0504715331650505,-3.728498991032818e-15,,-345158.0486791035,-135206.89455268809,-0.0031769577632411,-78150.3332897362,-32177.52229779729,-98110.13554341807,94368.95289013749,-71726.11967206834
558.1360037000659,1.0186390624630792,-7.456997982065635e-15,,-230052.27436874245,-34225.750495448694,0.0035509904141494,-92873.66423344212,-58604.48751039644,-116980.59208975756,36084.15266118056,-69777.86464278007
27376.9274543511,0.986806591761108,-1.1185496973098452e-14,,-228565.136913713,-69636.92438125478,0.01027893859154,-111029.3029044995,-36218.47576741447,-135851.04863609702,-22200.647567776366,-103521.96009599757
3460.2147911192683,0.9549741210591368,1.9395096639840403e-11,,-203043.7498122028,-40694.35375758724,1963.2156246090503,-76529.57512471409,-55877.9237293233,-154721.50518243652,1.7402809352894488,-47962.58568964259
57846.28732352292,0.9231416503571656,3.8801378776653905e-11,,-139856.2337377107,-2945.2319050081046,3926.4209702795097,-116121.77056188772,-151076.5750044668,-173591.96172877602,0.0,-41023.10536175714
5408.103540953843,0.8913091796551943,5.820766091346741e-11,,-143497.27286188822,-963.21249743695,5889.6263159499695,-111400.80161559752,-52280.40257323766,-192462.4182751155,0.0,-41620.30140750337
11054.5260916055,0.8594767089532231,0.0,,-94333.3062689124,5708.368186818633,-3503.984070021384,-150340.1752175322,-36164.839578713065,-211332.87482145496,-5242.127944534236,-58194.83191770185
75.72359898772324,0.8276442382512519,-86.62067785577058,,-163478.82092671684,-3022.1908807348946,-0.0108124828069685,-88242.25812018744,-83174.59474363313,-230203.33136779445,-9359.633580712536,-35212.69529685985
2327.84286446656,0.7958117675492806,-173.24135571154116,,-89418.0733602957,-27545.680397376083,-27.959625865851127,-62832.51669338108,-11409.247163212902,-249073.78791413395,-27877.072689180484,-30911.754408456083
-397.6808335516854,0.7639792968473095,-259.86203356731176,,-90441.60552194138,-15774.764460397764,-26.84124083121708,-100775.17437379828,113762.77831684456,-267944.2444604734,-7850.470240402705,-59413.20797092604
4279.242077954164,0.7321468261453382,-346.4827114230823,,-75619.72065263573,-16071.9399679636,-25.72285579658304,-145674.43173661863,16543.79218531943,-286814.7010068129,-27664.1562008544,-77114.68456905399
-1265.3548994604353,0.700314355443367,-433.1033892788529,,-112747.1997429274,-28581.676149695115,-24.604470761948992,-60752.45814430184,1888.8233076975864,-305685.1575531524,627.5724149329118,-129690.39720038592
-2021.369569211494,0.6684818847413958,-519.7240671346235,,-171017.26676512836,-11381.223736188773,-23.486085727314947,34868.64729166344,-24489.061265067325,2.415845301584341e-12,429322.5397871794,-297860.2613658552
-1560.6716525137856,0.6366494140394245,-22539.708058862565,,-200475.1624773867,-9202.97062563595,-22.367700692680906,68136.93249166332,-20964.028573899723,13927.814555235253,247648.25399036327,-208893.5392099776
-3379.3061880146984,0.6048169433374533,86980.20238538375,,-160871.13682053314,-20593.148184815225,-21.249315658046854,26597.71756866265,1986.3308839100384,27855.629110470505,3186.46755866156,-128596.80801323218
-7.649050093847173,0.572984472635482,128186.46258091248,,-158564.67250710144,-23412.556991590165,-20.13093062341281,33358.20211539744,-2679.8295317346424,41783.44366570575,660.1969009393879,-74668.38504079619
-42.76588996907468,0.5411520019335109,-17713.847092843884,,-152705.8030977771,-14194.223759551953,-19.012545588778764,15639.046188064292,-2568.4597331934674,55711.258220941,-1091.439522081819,-89298.18387722815
-3501.3594325889526,0.5093195312315396,719260.1839166164,,-170802.3317195609,-28678.85873292538,-17.89416055414472,48043.24564931353,20815.8470888866,69639.07277617625,-270.7560062364224,-14572.76561981026
-869.0565222377929,0.4774870605295683,465329.9142217088,,-207520.76744036368,-11538.925746637116,-16.775775519510674,50589.70661490437,28422.13870076244,83566.8873314115,-14156.33085734052,-37352.25738353436
-12.031174474843215,0.4456545898275972,6801.021374859738,,-216054.6575362409,838.2527831572165,-15.65739048487663,-70330.4969303961,27236.78633061579,97494.70188664676,-47.73635197095325,-34563.9131283368
570.6248498623156,0.4138221191256259,-1614.340009536474,,-223387.1630292971,-6941.980001611337,-14.539005450242584,-124473.88278966727,-22.67293376599963,111422.516441882,5.7411853049416095e-12,-9701.770443768364
-413.9919921661645,0.3819896484236547,-10029.701393932686,,-220853.2724600875,-2852.490509639153,-13.42062041560854,-111553.14558527117,-48.58206502260913,125350.33099711726,4854.186247654636,-29612.56455964276
-6.551040750391592,0.3501571777216834,-18445.0627783289,,-186313.2521457477,-5946.788668110038,-12.302235380974494,-92845.87866374842,-57.83690568912738,63204.257985399374,37140.962715695816,-23722.27780331006
-145.19902431056911,0.3183247070197121,0.0,,-224808.3826855067,2135.547612759204,-11.18385034634045,-143629.0327793576,-29.833151661724933,1058.1849736814877,23952.70560063367,-9790.49185788522
-706.812462391613,0.2864922363177411,6851.649024401548,,-288913.04426923563,-8910.758239312881,-10.065465311706404,-140253.72585566755,31444.44461987821,-232350.7312944516,13327.32236479677,-31404.76288371829
-943.9520349051052,0.2546597656157698,13703.298048803095,,-198566.0416031399,-5543.294827037609,-8.94708027707236,-158465.4452062364,80980.82860565752,-465759.6475625847,36452.13016553988,-36034.6955319445
-955.9347929899014,0.2228272949137986,29.580986928580668,,-228263.6294758515,-16384.8991955474,-7.828695242438314,-152126.1628953033,-8179.211857064061,-699168.5638307178,47594.25740615595,-54028.15105280248
12.774438029154238,0.1909948242118273,-126.08574814617364,,-191506.573209122,-410.7506688809015,-6.71031020780427,-149129.21677287153,-67993.9437812469,-16716.821978859483,58736.38464677202,-48712.43985828433
-1.5538053740370854,0.159162353509856,-84.05716543078242,,-310457.3591583191,-7308.355009513645,-5.591925173170225,-146249.23163627266,-100703.5819976904,-1914.6229828884489,14726.940237752991,-62242.32527327375
