Rise-Time_envelope_Impulse_factor,Rise-Time_envelope_Impulse_factor.1,Rise-Time_envelope_Impulse_factor.2,Rise-Time_envelope_Impulse_factor.3,Rise-Time_envelope_Impulse_factor.4,Rise-Time_envelope_Impulse_factor.5,Rise-Time_envelope_Impulse_factor.6,Rise-Time_envelope_Impulse_factor.7,Rise-Time_envelope_Impulse_factor.8,Rise-Time_envelope_Impulse_factor.9,Rise-Time_envelope_Impulse_factor.10,Rise-Time_envelope_Impulse_factor
2.012684630524,1.1877800349793703,1.0929056531580097,1.323124044145474,7.998684272276383,1.3010593686547889,1.4006189339231698,1.9959743036645248,1.28956438673963,1.1304641143916865,1.0758535114300374,11.53507727818755
1.484970571974622,1.2115926035781066,1.095792614094864,1.5027288271899537,1.396374121471896,1.5306965277309756,1.5242536540908187,1.6830315434508871,1.2987239758323486,1.1449583583059046,2.241121042228186,13.541348041768517
8.793820299039847,1.2354051721768429,1.0986795750317184,1.9369786637660813,1.5363304329114928,2.0167923405659174,1.8576247063771627,1.467971969866568,1.541400013093733,1.1594526022201228,2.0515789614826287,10.288243448622246
3.011370817024476,1.259217740775579,1.1735346946053518,3.58219793766731,1.0101062722897751,2.033220018553475,1.61125453014764,1.3669169748308887,1.2203569799294722,1.1739468461343412,2.79824622906159,10.558717296426249
3.348006305858659,1.2830303093743152,1.1569141691039704,4.936763790427287,1.4453744296496704,1.2477020521622268,1.3648843539181177,1.896945883445029,1.5763920218285026,1.1884410900485594,2.38298576590484,9.832558877611188
1.8195625727302007,1.3068428779730514,1.140293643602589,3.8535153564558846,1.241239012130408,3.058543798888344,1.1185141776885947,1.4433961689601644,1.441803825807007,1.2029353339627775,2.187059468934033,10.479273477837188
1.987530839539449,1.3306554465717877,1.1236731181012078,6.642499425509377,1.0508890720275648,2.093920900146531,1.6439860414266536,3.656935223005116,1.5743472969564565,1.109222706092392,2.257647672598285,9.381613868938445
8.378070350370795,1.3544680151705235,1.1070525925998265,4.137987388084391,1.6262807291471837,4.347717603028458,2.1694579051647125,1.9649923379227028,1.6797254090412403,1.0155100782220063,4.200940439705295,9.521082857237984
7.438427540742053,1.37828058376926,1.090432067098445,3.9901216033052327,1.2065782175377773,1.5143346317474666,1.985618470228793,2.796011193356182,1.5724926013916638,1.0341110041775885,4.939769342798719,10.388170201085678
3.813124772717431,1.4020931523679965,1.0738115415970635,4.863146520288514,1.9189079470194843,8.628679231592223,1.8017790352928744,1.3762962586660386,1.5770167701942308,1.05271193013317,3.7874625773751793,11.172053701556202
11.119874347546029,1.4259057209667323,1.0571910160956826,5.457120602264852,1.3968497080030609,6.560229778846009,1.6179396003569555,2.189590975760657,1.134066034265596,1.071312856088752,1.7591994109549174,11.03827721452823
12.644721002230728,1.4497182895654686,1.0405704905943012,4.983673323496901,1.9157562330990767,4.090915595897728,1.4341001654210364,15.398112752264089,1.4311353970102478,1.0899137820443336,2.702191530256521,14.16726884986534
18.30660838981778,1.4735308581642048,1.0239499650929198,6.02430746183402,4.214388861153003,7.019405481582745,1.2502607304851172,2.657975299094182,1.2952384545295914,1.1085147079999156,1.8808507050353565,14.044705224291022
2.8324295921127574,1.497343426762941,1.031186876792173,5.307638424080643,2.795483168220197,4.2256002688661845,1.0664212955491983,4.693027457584531,1.901967221657358,1.1271156339554975,2.931976736685036,14.074093724157857
2.5404120890817152,1.5211559953616771,1.0384237884914262,8.963393911839226,3.158465129480666,8.158447428505458,1.0600281845229984,1.5097406085504284,1.6397177625756072,1.1457165599110792,1.5140868398810277,11.104660146834185
2.5026076133898343,1.5449685639604134,1.0456607001906797,3.500485303631135,3.21434427783566,1.9930167417961888,1.0536350734967983,2.8107384581065307,1.843274386053344,1.1643174858666612,2.169014474103796,17.811481444399558
10.224712854852504,1.5687811325591496,1.052897611889933,6.922805838000811,3.3182361208943694,2.2463821189181594,1.0472419624705986,3.704336796636341,3.094365109198256,1.1829184118222429,2.297543447198436,13.508951736494105
9.062726572891307,1.5276580506957584,1.060134523589186,6.349871500165598,3.4812024876319123,4.174488647226764,1.0408488514443988,2.0066424326225323,1.2700759327680402,1.2015193377778248,4.205618693862814,10.890020393481295
7.719714428587376,1.4865349688323677,1.0673714352884394,3.5816567079118244,3.463699005472918,7.686881514693762,1.040038503151704,1.7866883197511336,3.3922903607863857,1.1476220009219606,2.1404612323236645,16.422260346749706
7.981152954160457,1.4454118869689765,1.0746083469876926,8.677712787307536,3.4984383613867416,2.3024799335783097,1.0392281548590092,1.5535040349391462,4.705820258648465,1.1255081246426906,2.1795890947819307,13.692555846053477
2.592180041204953,1.4042888051055853,1.0818452586869458,3.199539214952704,3.605064115611274,2.497675782241251,1.0384178065663143,2.18075164582936,4.344246917119913,1.5450847940510752,2.576228494017882,13.870130903309724
1.818717068704764,1.363165723242194,1.0890821703861993,3.11138286956026,1.7065413420204556,7.107121550727351,1.03760745827362,1.4725631000127102,2.552546282867284,1.3792303497961511,3.028723025672945,12.058529187680264
2.2014472786114863,1.3220426413788031,1.0963190820854525,3.760594631434351,4.274022732567746,4.541395083675167,1.036797109980925,1.4608328923687754,1.3861626971711605,1.213375905541227,3.1420671956815527,11.678080213639078
1.7401333511462074,1.280919559515412,1.1035559937847057,3.3774831788011137,4.883854721653905,6.295115439388655,1.0359867616882303,1.724616940326583,1.8440872227579928,1.243835760843906,5.008420771382826,9.101318482955548
1.7062465380148946,1.239796477652021,1.110792905483959,5.321310373480193,4.383626143397275,7.234670791127774,1.0351764133955357,1.6850350310475288,2.0669236405969245,1.274295616146585,2.864423286208748,6.340315433588301
3.1731212312017734,1.1986733957886295,1.118029817183212,6.109566538016408,5.492295870406312,6.272498448273596,1.0343660651028408,2.502629834108124,2.9354718852552746,1.3047554714492642,1.6547581978387895,8.107064972203052
3.0338175521527564,1.1575503139252388,1.1252667288824654,9.816105899458874,4.72386543710794,5.303472088948151,1.033555716810146,3.3202246371687183,1.341696037404421,1.335215326751943,2.5849161150844098,8.182225311938456
2.171934417265684,1.1164272320618476,1.1325036405817186,9.535097424443247,2.3334272941460723,4.846286505141181,1.0327453685174512,3.443179550383166,1.6952187353978876,1.3656751820546222,1.500795210723434,4.603913799614518
2.183736545297079,1.1470979310340288,1.139740552280972,6.448043224452907,3.301462818073802,8.227056242017712,1.0319350202247566,3.207304882891531,2.050790254606188,1.3961350373573014,2.4390201727738865,5.701801541318196
1.7500572107885417,1.17776863000621,1.1469774639802253,9.723397660406526,4.739970469472535,6.637238576459726,1.0788578377417086,2.926703555548865,1.026627088041266,1.4265948926599803,4.112194705419695,12.842687815561188
2.630605922540218,1.208439328978391,1.1542143756794785,5.6502201677455774,3.198279513562285,5.249430429183275,1.125780655258661,3.743577254808776,1.4062044125582591,1.4570547479626594,2.082703586172798,4.639618518894819
2.5575316078551724,1.2391100279505722,1.1597848315364283,7.18446145874765,3.708716113499902,5.515221380974486,1.1727034727756127,4.064625800830518,1.4923602893903485,1.4875146032653386,2.4180665721797303,8.611751303591447
2.7843473735558426,1.2697807269227537,1.1653552873933788,7.718253704222626,3.0017034623501413,7.041765251495339,1.2196262902925648,1.7260739309455682,1.5278187970463175,1.5179744585680175,1.4820088521538104,4.849769098006698
2.88103078191931,1.300451425894935,1.1709257432503288,7.320843439353667,3.4119364951193942,5.683197168988657,1.2665491078095168,1.5168101304505437,1.0409766120570918,1.5484343138706966,1.891572186511968,7.993408429306666
2.15527171691855,1.331122124867116,1.1764961991072789,8.360768428818158,3.1039619965410385,4.492539568719318,1.3134719253264688,1.3113835322617482,1.456461628753694,1.151205300076746,3.585144289241537,4.902875059209302
2.507218107719308,1.3617928238392971,1.1820666549642291,6.778123340252805,3.198469424481365,3.961443714756299,1.0809782554571976,1.154616754760201,1.668628314698633,1.095224431023678,5.065218243124659,8.528138111746689
6.0527372706256015,1.3924635228114783,1.1876371108211792,8.632148997198218,3.3801259513575745,3.8244711181279816,1.0482289997426972,1.2057042961562323,1.2399189183018553,1.0392435619706104,1.7764149265846532,9.233217868079787
2.508437959390228,1.4231342217836596,1.1932075666781292,4.84765287079366,3.5776547602109416,5.2211013952129575,1.1961473399294331,2.6712166597613844,1.701067283297773,1.0500414639354525,7.143372642958705,11.500079812359663
8.530804237578316,1.4538049207558406,1.1987780225350797,3.615294908760261,4.301806475224613,5.526253536224839,1.139425500523717,1.578791844284627,1.2195196161816004,1.0608393659002944,3.95391069206552,11.414648086696571
5.557401829220243,1.4844756197280218,1.2043484783920295,6.884259557104064,6.178536203769762,5.46371718413592,1.106208274134921,1.089663864898651,1.6438593019996448,1.0716372678651362,5.06266446505971,11.560999958812552
2.7837956866820903,1.515146318700203,1.0969640768022186,6.92460793698953,6.272630691617676,8.789932976499061,1.0729910477461253,1.1426790177160953,2.782265782611184,1.0824351698299783,5.960413945048002,8.13788538415097
2.608722878293662,1.5458170176723842,1.2762489834758377,5.315649294097645,3.915704001191744,5.65752430375647,1.101304100440916,1.3711560436744084,1.9781127009441384,1.1217692413344535,5.248241496350217,9.631225312782156
8.730482769234275,1.5764877166445654,1.4555338901494568,5.5874405300528585,5.954698251425537,3.092866309318687,1.1033963140506424,1.881367805921484,1.427787898802456,1.1611033128389288,2.169907856938702,10.201959229995818
3.636203323768033,1.6071584156167464,1.3177280086303718,5.047064342571977,5.888024592931077,2.298057262742606,1.105488527660369,1.3921911825531377,1.8351386080113528,1.222250951613065,5.355279077311676,11.483135097209802
4.274271883946933,1.6378291145889277,1.1180951971249646,3.704151215758048,3.725004625062685,5.784349912421597,1.107580741270095,1.1328287500605791,2.367734907307993,1.3545882319662554,7.741066629010509,10.454941723788
3.122152838927004,1.6684998135611089,1.2489235504135168,4.208996062957938,4.584002816902763,2.531551743470152,1.1096729548798216,1.1420857145728016,1.33662583767477,1.4869255123194458,2.8586981822140785,10.08077120267103
3.4674257306751426,1.69917051253329,1.1651919064634857,5.149640341634323,33.457352927792215,2.022130036543877,1.0947547656493064,1.1346818402812873,3.1503198379451183,1.619262792672636,4.699982087729062,10.000084855418311
4.261215632157805,1.729841211505471,1.121581582472862,3.786498467627516,3.011563055774744,2.167168829775464,1.0798365764187912,1.043236037373107,1.3850424581484932,1.7516000730258263,3.189681499473161,9.54755473500518
8.55116364405605,1.7605119104776523,1.0779712584822383,2.1322511784055376,3.853846661484492,3.07243313902174,1.8098989446116864,2.0462630321961863,1.4838623573255534,1.5678164817311264,3.0596637660618504,9.497499246776943
3.564979928982537,1.7911826094498338,1.0343609344916145,1.5203912873517813,3.020610264383731,2.4297659067212405,1.5229488670674238,2.091539847083145,4.6729484024190855,1.0680270233439355,1.1432119341650318,7.204211597159765
3.386683565025723,1.821853308422015,1.656945329777794,1.8093607529685447,3.238246717915424,2.42751114836371,1.3525925080401604,1.7209614697777005,6.137218376377117,1.0994750527132031,1.3011605170198046,9.8146963179726
2.132546597206543,1.852524007394196,1.587685196237984,2.6019703373913483,3.235596704541269,1.786498489487692,1.48447846083952,2.2538615304914376,5.120200496410249,1.1309230820824707,1.2061352606755664,9.84734345468025
2.50745431309253,1.8831947063663768,1.5184250626981737,1.6018040835972134,4.363365636416491,1.0755886757619244,1.6163644136388795,4.817114830863795,3.6896499998296672,1.090290787033223,1.7526533625241745,12.457877717931469
2.6282859189430723,1.9138654053385584,1.4491649291583637,1.5711815900623922,4.276923495210241,2.233749462948322,1.4517956566522336,2.7376150870693,4.761013038702867,1.0496584919839755,1.6252662757162786,9.074955495099504
2.5604777779629933,1.94453610431074,1.3799047956185533,2.268510193508233,5.761437333523998,2.005868134281537,1.287226899665588,2.2753845787531453,5.490264795345149,1.2258378909941523,2.0655310090981387,12.202368926254616
2.030131204146815,1.9752068032829209,1.310644662078743,2.2162825261006693,5.583850628704393,1.0183879133517304,1.1226581426789422,2.0045969979540126,2.2728420848976545,1.215232608892587,1.44661962368003,10.825719741157718
2.821752059879544,2.005877502255102,1.2413845285389329,3.110107015250365,5.197793805692472,2.3626565085887767,1.1472576820546216,4.6182777559452735,1.637201690268872,1.1440473853014304,2.555301769689244,10.705340800777504
2.1571167572526013,2.036548201227283,1.2590829428681527,4.900603145553595,3.5687578668574687,5.621787160022569,1.1718572214303014,6.283197080467241,1.5305694148940645,1.0728621617102736,1.7004667864389895,11.267721882112811
7.286154685073688,2.0672189001994643,1.2350873797771718,3.2786906967896647,3.453521640534116,4.201193862485162,1.1964567608059808,3.651666727410956,3.040318687656172,1.0785443518318076,1.4791374672311195,13.225626984636152
2.7776665738425184,2.04888424593615,1.2110918166861908,3.770820839461112,4.640187276968424,5.096346424550871,1.2210563001816603,5.291527768393252,1.6887156535022123,1.0842265419533414,1.8527890252311137,8.904798509366573
2.045834035260074,2.030549591672835,1.18709625359521,3.2767398390226434,5.356302330521672,5.624673965558721,1.2121954505826675,2.991642724295982,1.7471299343578228,1.05145622064515,1.1555760032560312,11.079033636638108
1.899170519796624,2.0122149374095204,1.163100690504229,2.8318634821552395,4.404274015930604,1.365339983042981,1.203334600983675,5.002612583916452,1.6660472480583044,1.1198801169271346,1.276243940047766,13.08843588314303
1.663594995435821,1.9938802831462057,1.139105127413248,3.9007092189483794,4.538710850473758,2.781997046958938,1.194473751384682,7.12924220029258,1.439161893183753,1.188304013209119,1.3969118768395006,7.948116986394485
1.84511208070474,1.975545628882891,1.115109564322267,2.840382799292501,3.5853098435227744,4.405523979838173,1.1856129017856896,6.622260644628315,2.7181311966736086,1.2567279094911037,1.362882009330997,10.273555966951925
5.371605089317983,1.9572109746195765,1.091114001231286,7.933287273694015,3.785818588284684,4.719207003848856,1.1767520521866968,5.624595045029971,2.5070942667377296,1.3251518057730878,1.3585264137030424,10.986848277208372
2.0767780480902136,1.9388763203562616,1.0671184381403052,3.1173968322145407,7.508525105844128,4.728297951585642,1.1641751564878913,5.997711156170327,1.4348126192938664,1.3935757020550723,1.3541708180750878,9.216973794857852
2.149694275827596,1.9205416660929469,1.0431228750493242,3.0264775515998044,4.695314817914246,4.063175733363998,1.1515982607890858,5.666506126640874,3.980414516299147,1.3820334693377754,1.3498152224471331,6.830104822858414
3.964540506906896,1.902207011829632,1.0486523020537462,2.5304526163464427,5.427100431747891,2.1543585879128755,1.1390213650902803,4.947977572829776,3.1405270388020208,1.3704912366204784,1.407345420965945,12.179059318771897
1.6384349364538748,1.8838723575663177,1.054181729058168,6.309038288445443,5.572388835783498,2.171063275551366,1.126444469391475,4.836634461753194,1.5691517546463056,1.3589490039031815,1.464875619484757,7.461626372168328
2.163660239947546,1.865537703303003,1.0597111560625898,,5.444050813342756,1.7829422870589788,1.1138675736926695,4.896038240487894,4.3268217379916285,1.3474067711858848,1.522405818003569,9.090370025664656
2.0153127268263304,1.847203049039688,1.0661371055742888,,4.2154758599173485,2.5015336420809007,1.101290677993864,4.274565153941501,2.526077319174059,1.335864538468588,1.5799360165223806,11.272704703477284
2.0824180166902297,1.8288683947763733,1.072563055085988,,4.621958102282072,1.8188103025725133,1.1456745636804155,4.40787479950125,3.8768504126360432,1.324322305751291,1.400459527376555,9.549056974908387
1.7327777541783749,1.8105337405130588,1.0789890045976869,,5.341245363839456,2.3439919907740903,1.190058449366967,4.950849087269584,4.599003051215647,1.312780073033994,1.2209830382307292,11.664920318058869
1.6230487094223909,1.7921990862497443,1.136371519668678,,6.376396261138658,3.175939284719944,1.245115107509885,4.3891695593488524,4.342519092603086,1.301237840316697,1.3361851586682143,5.574268407905606
2.7796889462553818,1.7738644319864296,1.193754034739669,,4.770730674953228,4.673881254409364,1.300171765652803,3.789490800511478,3.33381769202253,1.2896956075994004,1.0499319141530878,9.117910249228403
2.1526526391605407,1.755529777723115,1.2511365498106597,,8.655966434931877,2.2841276166791435,1.3552284237957208,3.757234719758356,4.023238171461062,1.2781533748821037,1.2187167842306628,10.97506895902526
1.8846692178707207,1.7371951234598002,1.011917790027042,,5.647025369720276,3.778288901021919,2.079570531369919,4.9407524922704384,3.5108728232534983,1.2666111421648063,1.690595229761311,5.592953514497188
1.7785549749152385,1.7188604691964855,1.1088257698933524,,5.304525758217185,5.787992660552699,1.491062772311282,6.603940344674911,2.362267070327226,1.2550689094475096,1.3259140308919937,10.709224016731284
1.5887817908730175,1.700525814933171,1.2057337497596627,,8.062144518369923,4.628549355752908,1.2751316679021942,5.087372118253579,2.629763889416875,1.2435266767302129,1.5532173080325808,4.235276077407174
1.8776871652163565,1.682191160669856,1.3026417296259731,,8.378781757855318,2.762266879088335,1.2785862639900472,7.271864909024091,4.715373098840436,1.231984444012916,1.2296646408144165,3.7814301216887634
2.5933112350174627,1.6638565064065416,1.3995497094922835,,6.897628467318739,4.4119546596685,1.2820408600779003,5.85682186031199,3.490090207326205,1.220442211295619,1.4419390452620384,6.849263475068598
1.984916509912469,1.6455218521432269,1.496457689358594,,10.070795586144332,2.703326251592959,1.2854954561657532,5.571205715284261,4.751291111229467,1.208899978578322,1.2426012530829125,5.32287438506679
3.274872735648168,1.6271871978799122,1.5933656692249043,,5.6177092760557,4.555159585486219,1.288950052253606,4.376287353273395,4.522171810911642,1.0547217797864263,1.5261963512387802,8.620758521476612
1.7616760432385028,1.6088525436165977,1.453604044576143,,7.104336876949223,3.020123664106224,1.292404648341459,3.432818671430431,1.5682898438512762,1.0582530062675826,2.289081725025348,5.936696472213932
1.7597043409555784,1.5905178893532828,1.4958567303820984,,7.754492432186472,6.271540889140228,1.2958592444293122,4.128346926784884,2.354404884859116,1.0617842327487388,1.3724424896245342,5.19211257143508
2.3459585618946943,1.5721832350899685,1.3451856937310167,,7.080319918649469,6.869452510888064,1.2993138405171651,3.208873301432249,2.026018268953341,1.065315459229895,1.2354675113008535,6.009213671160051
1.359504979166818,1.5538485808266536,1.44927837424401,,9.605641783627291,4.479255062494462,1.302768436605018,3.229139242864584,2.501106407480045,1.0688466857110512,2.3004245653786453,7.813388194073148
3.284663473398973,1.5355139265633388,1.41036349875581,,8.152309430721647,7.2849350030220545,1.3062230326928712,3.0543275168275947,1.470218278247612,1.0723779121922077,2.2486514322184656,11.003170632841474
1.4323549999837757,1.517179272300024,1.7503226849785467,,8.861092352807393,9.577578491196212,1.309677628780724,3.2217030840200973,5.943906646224981,1.0759091386733637,1.5376962214262024,4.152246292787283
2.092928913297884,1.4988446180367094,1.4475220442568333,,10.068532258734594,5.361272328945688,1.313132224868577,3.0702395003119176,5.001528635576447,1.07944036515452,2.485994811289224,8.520462529798992
2.4927565231437807,1.480509963773395,1.4182975698973694,,9.387879123430295,5.677963219024803,1.31658682095643,4.158070905677362,2.5798880819768506,1.082971591635676,1.1319341992125016,5.0582000470955055
1.6032269577472806,1.46217530951008,1.3890730955379054,,8.134538603775944,6.57033737143441,1.3200414170442831,5.940025332397553,4.470458176483783,1.0865028181168324,1.3962083366426838,5.677779430107934
2.2822553010971127,1.4438406552467655,1.3598486211784415,,8.597077544622554,3.881903600164089,1.323496013132136,4.177418625714873,2.619335370425068,1.1752859409235303,1.6044607513285707,4.317421763659231
1.7533439834243647,1.4255060009834508,1.0019069252684611,,8.597852004799378,4.900046403674601,1.326950609219989,4.511806736384324,1.5927816063030424,1.2640690637302283,1.3174048001658656,5.788739317832777
1.242329895697801,1.407171346720136,1.0636576308385983,,10.262233476021926,6.454234529417644,1.330405205307842,4.10278551734696,3.6469517598184,1.280464044572908,1.3694670471989454,4.528071191944876
1.3339698585021345,1.3888366924568216,1.125408336408736,,9.084717409412596,7.135839028297951,1.333859801395695,3.7493519797485786,1.629986423406368,1.2968590254155878,1.3570954053363122,6.290400916458202
2.65035366926705,1.370502038193507,1.6788270123756692,,7.907832468225848,4.517285720084165,1.337314397483548,3.580586231215209,2.8699802624611666,1.3132540062582676,1.4225402702193168,4.040494830776792
1.867133911110816,1.3521673839301922,1.96932743253512,,12.817774376381944,5.261261267091512,1.340768993571401,3.712190782956537,7.706853201307777,1.358415056777881,1.4879851351023214,4.588712551098998
1.4162814351052715,1.3338327296668775,1.734465013435756,,9.023366950401934,4.879263995050281,1.344223589659254,4.38049482116225,6.378535404239491,1.4094383702932105,1.7180817065825011,7.701853382776876
1.1699130456351992,1.3154980754035628,1.4996025943363922,,10.906587071013924,2.25227844844083,1.347678185747107,4.275847098803513,5.59558426502369,1.0922370441815967,1.827588517867072,3.485919463553562
1.305960786206103,1.297163421140248,1.2647401752370282,,10.643737984405195,3.078798546632192,1.35113278183496,3.7097736710748,3.872224620350885,1.5430658650344669,1.4730658182989813,5.79439692696034
1.7975435599719514,1.2788287668769334,1.303836961494674,,9.398783346635952,3.1531163493173784,1.3545873779228128,5.707076065360211,4.015618397678994,1.3291185445209823,1.4122141728803668,3.86691865293257
1.899356653516935,1.2604941126136189,1.34293374775232,,5.554330531703114,3.75580653999466,1.358041974010666,4.136557532857374,1.635307631952814,1.5501182506126183,1.420038968733958,6.407944477107543
1.339215123392253,1.2421594583503042,1.382030534009966,,,4.185741567073601,1.3614965700985189,5.814232542474239,2.030712820232867,1.9305267659577048,1.005279619009585,7.3876910195397665
1.3001420386975038,1.14957700188934,1.4211273202676118,,,5.893323111399157,1.369573051274436,7.654942810163378,1.042615481795543,1.2851390076672944,1.2721039513881136,7.800583957891602
1.5753975708158443,1.056994545428376,1.4602241065252577,,,6.126049729879413,1.377649532450353,6.953586577153027,1.0437503853637529,1.3192107263886212,2.0864882549178887,6.090228565638165
