Counts_envelope_Root_amplitude,Counts_envelope_Root_amplitude.1,Counts_envelope_Root_amplitude.2,Counts_envelope_Root_amplitude.3,Counts_envelope_Root_amplitude.4,Counts_envelope_Root_amplitude.5,Counts_envelope_Root_amplitude.6,Counts_envelope_Root_amplitude.7,Counts_envelope_Root_amplitude.8,Counts_envelope_Root_amplitude.9,Counts_envelope_Root_amplitude.10,Counts_envelope_Root_amplitude
48.72774935759213,47.83459056443882,37.56022036075438,41.79536442672463,88.23592148765194,80.13828113360735,54.3311494717595,42.502719962055394,54.72434366585542,56.92061312900307,16.943215659116884,66.90162704996175
46.70618319908177,46.42352491072422,37.394192791494206,47.397862485387584,86.84160722918438,79.09384758076034,58.28319437870984,49.43897318419,44.23483603151356,60.078473954572615,27.9576109289044,67.28174839067356
46.94734293201777,45.01245925700962,37.22816522223404,35.364299491668845,85.406308666791,80.27364981218531,62.23523928566017,52.03239301576588,33.70481603738149,63.23633478014216,26.20932371655104,67.60357468022714
50.36991059867781,44.17647058933776,37.06213765297387,49.00328882872821,82.28263731781743,78.94812360287763,66.1872841926105,72.58256789714413,53.63959385782337,66.3941956057117,49.71488387319349,68.38936730761276
52.27892928188285,43.3404819216659,36.896110083713694,57.64775410827016,81.96561163849239,52.63711658467667,69.25327060287938,61.81642304104778,63.25392628359055,69.10758063854652,32.55369186773985,73.47167701876599
50.643942291696185,42.50449325399404,36.73008251445353,80.06971654580745,83.08562423345232,52.582820359114535,72.31925701314825,85.99725132504052,62.44713185673375,70.18870680193898,15.271627745683086,72.14975382148788
53.90989313727291,41.668504586322186,36.56405494519336,45.51752445884004,81.20232144217574,37.05463717646136,75.38524342341712,62.66586286999813,63.95122728830353,94.91944072716736,17.082756214324412,75.25614860495851
54.89281751629485,40.83251591865033,36.39802737593318,38.62420673237271,82.17865346263957,56.58338110706101,78.45122983368599,83.25436679702354,54.70746859026972,79.90320626913646,20.681783902035388,74.63006766631045
60.10181936388085,39.99652725097847,36.23199980667302,42.29417609429096,81.797430634211,41.25955492857322,81.51721624395486,79.75852443138446,35.3603430343383,64.88697181110557,22.020602038586453,75.6158696288015
58.42515845220149,39.16053858330661,36.06597223741284,37.47786903390804,83.31498594219293,51.83509852133006,84.58320265422373,57.72730166991059,63.70888844252661,67.56456091716109,25.40456006203473,75.3559679995574
60.57564176916494,38.32454991563476,35.89994466815268,50.10782872026213,82.12632388258932,47.61945783139312,87.6491890644926,78.93263205061167,62.88742250502914,70.24215002321661,36.59107054147948,73.18736609133224
59.28095461822458,37.4885612479629,35.733917098892505,61.6406791837421,80.60261436071819,64.52183404668988,90.71517547476148,79.49618609941885,68.1704948483711,72.91973912927213,55.762277074651166,62.75049682691231
58.61323539629454,36.65257258029104,35.56788952963234,59.56072075764328,81.61107190355239,62.72388595757708,93.78116188503034,80.05974014822601,72.67966477432036,75.59732823532765,35.04084509382506,60.78080033859017
57.2913997357809,35.81658391261918,35.401861960372166,52.42546082498622,81.45943222499166,62.452635952467205,96.8471482952992,77.57699822322841,69.41569604550655,78.27491734138317,17.94935953848515,59.86595235061505
56.67731465520504,35.2769088120375,35.23583439111199,53.46306865384389,82.15207810694157,51.11229293289865,99.91313470556808,69.28475246882083,74.90098749121022,80.95250644743871,13.058555586017928,56.19881887280319
58.54113635228548,34.737233711455815,35.06980682185183,53.944656543934485,83.52193337634385,48.03346143950737,97.64843840437604,56.59186648513169,84.90566483040371,83.63009555349423,30.383044021880057,56.5839599511758
52.21033523983022,34.19755861087413,34.903779252591654,50.124480465381794,78.69556081155821,49.41169642450364,95.383742103184,44.02548258589234,55.54963272344893,86.30768465954975,25.45549980401381,56.87757861528785
50.18201181206521,33.65788351029245,37.77585457160611,51.62204476111048,76.38615764010783,48.347322906688206,93.11904580199196,55.14944859495594,71.81130217136342,88.98527376560527,22.65330088499241,60.60521559512596
48.04382383691478,33.11820840971077,40.64792989062056,53.99169484475753,79.28327018611252,43.75537011341103,90.85434950079993,82.06156458618358,59.94283821777609,91.6628628716608,13.65196375239476,58.08734788076902
48.26372894372966,32.578533309129085,43.520005209635016,58.17884712888095,81.28688593898706,51.79523065614934,88.58965319960788,107.9233167914299,54.01571696446012,94.34045197771631,20.98603648332098,59.69008694317265
50.93455729897023,32.0388582085474,46.39208052864947,59.643203663757234,78.97837336541095,52.5724806934598,86.32495689841585,116.9063777601472,55.95713888567709,113.13399876935284,26.279617419537672,59.96370507902028
47.68698300958623,31.49918310796572,49.26415584766393,56.63935495602048,78.78097199212964,44.60792902982157,72.45392977515247,107.59839416007262,38.27027085512756,99.332054239675,36.28906866065444,57.245461518473526
49.96536723494046,30.95950800738404,52.13623116667838,62.03329009963618,81.1173917494677,54.29427011956193,54.639490429110495,103.02149182554444,53.44200404165547,85.53010970999713,56.8812902033307,56.3069891536868
47.972720016955854,30.419832906802355,55.00830648569284,71.92288044178925,82.6837086395205,56.63032073117957,59.688310185702825,96.41120152132083,52.704348829117805,81.56216158950451,37.97787790932615,59.51445406468053
55.936816483888094,29.88015780622067,57.88038180470728,42.789984705758606,77.21401012411543,45.50114281314237,61.8938513550826,92.8113213650252,36.08060498504397,77.59421346901188,42.69343141602571,59.71428033139901
48.94530512973169,29.340482705638987,60.75245712372174,30.8625895862838,79.06385400377057,42.89279592828905,67.86888122755659,93.5285398576342,27.58809208084008,73.62626534851924,22.38225262320112,59.15248952670587
44.33219664012254,28.800807605057305,50.96269682831694,30.10408146299064,78.37043619965091,47.70764927371966,73.84391110003058,90.73932779653433,30.47560983382977,69.65831722802662,28.66303990813368,64.32187352582284
52.63690093011735,28.261132504475626,47.91910282263442,36.68828569705432,79.84394808378613,67.26899678763567,91.73048252481752,89.18619971031538,16.927376793660255,72.57416118647053,31.849016765823727,68.35722332938882
58.05137308847723,27.72145740389394,44.8755088169519,40.40476643651453,79.621911861096,63.855924647121135,84.83969501778438,91.023196308191,34.19008270624238,75.49000514491445,38.23457055148028,73.59071263595746
51.55356807584064,27.181782303312257,37.68256681939743,38.32247752370648,83.7203396481731,63.856126225770176,77.94890751075124,91.71721124142525,31.743199908723906,77.34776968239119,45.33208798113366,81.73223815094721
47.13508009970273,26.64210720273057,38.96851315479968,46.3094281939219,83.16755015463444,68.84956886029313,71.0581200037181,94.0780406868838,37.872048545498345,83.65941793229462,49.627658237372536,88.94387773888967
42.46133856952477,26.10243210214889,91.77748474346188,61.54643519738727,83.7445508950205,78.5118527570337,64.16733249668496,93.94695005486544,44.71658202329905,89.97106618219806,65.30358639705679,90.99929335621724
38.62422546236394,25.56275700156721,56.98168530415991,56.18352955252777,87.52490399071375,74.60032857556413,71.34361419179453,76.79163377014527,41.22730477697657,96.28271443210149,55.82957872176618,89.27091835330556
39.72256505005317,25.023081900985527,55.96803675584712,51.52048184643429,82.45981599083402,58.10900787424815,78.51989588690411,82.3462411091428,34.06723635474338,102.59436268200491,51.05675568161977,90.27530509806172
39.5796052437213,24.48340680040384,54.95438820753433,64.2469028665301,78.7395605116652,47.76529239627899,83.40744229613368,83.02540120865069,40.19604546407594,113.71951582927822,65.77256521690353,88.69253985392024
42.7856859610496,23.94373169982216,53.94073965922154,78.68282722452778,75.85129956112904,48.93859293091919,91.25299200637868,82.48745700322193,41.67388977973444,80.4271275683102,107.65334372603022,86.79562657715749
38.99790426927813,23.40405659924048,34.774149223347045,46.34794556254713,75.43392608536627,51.440006437965565,66.49109238460501,80.54708985291087,52.722470579189824,92.26878392109188,91.67576707390768,90.36426998128223
50.01550861493021,22.8643814986588,36.38032143367647,47.645261284345,77.1981183109384,54.52589576424641,64.27137953425515,44.49107601447516,49.5540009789354,104.11044027387354,104.81235588515858,90.05970594874084
53.05346646398554,22.32470639807711,37.986493644005904,59.5314725578662,75.82780708739797,85.32695910525115,62.05166668390528,44.84581857729168,51.34345810139983,103.27754716076394,70.9076720727958,86.56285485978968
49.61509552228073,21.78503129749543,39.59266585433534,60.21284984542518,76.10412812648246,75.68918425272199,65.32974523090896,49.84042659608672,49.52016811707373,102.44465404765435,79.20846701146877,86.41219783238704
51.248556819166936,21.245356196913747,41.19883806466476,66.65201000739665,75.48626277266553,72.29223228558806,68.60782377791264,50.930001970653706,47.21522576678682,86.0152364928041,105.97519169089472,89.30702954851515
48.68709505869252,20.705681096332064,42.80501027499419,71.50400456167912,74.98889057196666,54.66812501580132,71.88590232491632,53.661050862911935,49.27957574877661,91.00143039317172,133.32876305811038,83.81224871354831
50.13930416183149,20.166005995750385,44.41118248532362,62.59699668121139,74.23797606800862,46.68072408487418,70.30333077922985,55.51563813943449,44.12540225382693,78.9259278804733,99.43143811741253,81.7208479998605
46.7689256775621,19.6263308951687,36.66412733012955,57.27090401225996,74.54346314371655,55.77125747397994,68.72075923354339,57.28477012230445,38.731500283777024,66.85042536777487,96.54038340791416,81.8488705181231
46.76573610780271,19.086655794587017,36.14646653321486,57.6657268397402,73.79065085695973,82.67249529511109,67.13818768785691,58.09793491447139,41.114104291915,89.15388928678291,29.692683981420537,82.03007007931838
49.84527398058857,19.039431301036068,35.62880573630017,50.90353311962825,70.84446317577213,55.495459073621376,65.55561614217045,57.11875988622487,42.43055191106875,111.45735320579094,30.242702620688267,78.3745200046412
47.44785690045695,18.992206807485115,35.11114493938548,44.30393046305389,70.8783401787332,72.38415608926385,58.37516916638885,57.0011324596336,39.41778027553744,89.28744617035798,36.714292862642495,81.12532005183644
51.20713008160744,18.944982313934165,34.59348414247079,41.96030985476422,71.88586851950382,58.2180941716241,51.19472219060725,56.39487033331268,31.76616494207419,86.56678298470901,31.924701341693456,84.91035439912599
42.51764006270012,18.89775782038321,34.0758233455561,35.10640148438107,70.58974194064653,56.235511506654674,44.01427521482566,58.15701861442779,31.469846029201264,83.84611979906003,27.13510982074441,87.81677400730727
43.7240056293814,18.850533326832263,33.55816254864141,30.375495316448266,69.31925914470258,69.40474171190657,36.83382823904406,55.735945631542606,33.659729996239115,81.12545661341105,19.96005057074889,85.51440109042483
35.32103484923954,18.80330883328132,33.04050175172672,33.83745266165674,68.61456683372832,77.22525976253195,29.65338126326246,52.51276923631036,34.43216586444825,78.40479342776207,27.058125181116274,81.34755405583174
31.89876976525184,18.75608433973036,32.52284095481203,35.18868899717881,68.03957308867805,55.190150483517954,33.787507660355764,48.42871948933269,39.82088441518224,75.6841302421131,34.15619979148366,76.4284674093527
29.18042804359285,18.70885984617941,32.00518015789734,65.26940787985015,72.35220411173138,54.83180147307737,37.92163405744907,52.58980917445084,45.12136645393288,76.19720105306078,41.25427440185104,73.44384827520028
35.85971718258357,18.66163535262846,26.319126857501928,47.14143892683048,72.70860470870346,69.41711278398584,42.05576045454238,51.04328784828798,49.58759408845662,76.71027186400845,43.30088760613254,73.11880076250065
37.61651121804539,18.61441085907751,20.63307355710652,47.8960171820179,75.37877448831786,77.30834598602173,46.18988685163568,57.522337583188005,55.03374663383273,77.22334267495611,45.34750081041405,73.89488689500921
36.67120489074393,18.56718636552656,14.9470202567111,,76.5253083203123,85.29141776015877,50.32401324872899,57.49602346926212,46.59509740840176,77.7364134859038,47.394114014695546,73.61006884095087
19.68393504504011,18.519961871975607,16.361442736817438,,78.08586549910898,75.38250585731961,54.45813964582229,55.099233873903714,49.52538830334545,78.24948429685148,49.440727218977045,74.4898828908486
37.87675734771183,18.472737378424657,17.775865216923773,,78.38260078080526,70.51505567782341,59.30757794120278,61.439970935344654,50.907646008507335,78.76255510779914,51.24825535040773,73.84856076593006
34.31197770251002,18.425512884873704,19.190287697030108,,75.00451726295731,70.06425699252054,64.15701623658327,65.77033318134607,42.22877978429706,79.27562591874681,53.055783481838425,74.59411259866131
36.01605455503699,18.378288391322755,26.9814110599274,,75.66104965808043,55.57537423481493,72.01673215223941,66.71866086488758,40.31618747362542,79.7886967296945,62.4273373740836,73.65430043590578
31.41298440729532,18.33106389777181,34.772534422824684,,74.92367748930127,40.88268733163594,79.87644806789557,62.04503684898038,50.13356145883529,80.30176754064217,48.74129876199686,72.79298630688228
42.27381256415645,18.283839404220853,42.56365778572197,,73.35567685071975,42.427706048215285,87.7361639835517,66.95741956207617,44.06509855398354,80.81483835158984,53.94239134271012,72.94465596241945
32.67248118301775,18.236614910669903,50.89949615829402,,75.22596323366994,42.92285011325758,74.29964105944275,63.16490303246048,41.9617679392965,81.32790916253751,41.324502986265294,69.23991134992596
17.96855794642965,18.18939041711895,53.93578991089106,,74.19509187543082,40.41728304660381,59.06882901952939,62.67803566001436,44.9696975081601,81.84097997348519,64.70053880980925,73.35981478968488
27.46425549104503,18.142165923568,56.9720836634881,,75.58629250482971,48.80958237250349,62.73013465303377,61.1161948024098,52.37374461544386,82.35405078443287,65.91692982046854,76.17969433059663
26.04536162136416,18.09494143001705,60.00837741608514,,74.9743950343995,46.41420963254719,63.3098908412851,59.54197330656336,27.963847334635016,82.86712159538054,49.6118593080944,76.27468070685153
24.61849085726457,18.0477169364661,63.04467116868217,,74.071039025203,45.11817588381944,63.88964702953644,48.09567303554169,17.91729489441558,83.3801924063282,58.52109744807013,76.58239263070134
26.32986368286721,18.00049244291515,66.08096492127922,,72.82752323409737,41.18600003323832,64.46940321778777,44.42331685748428,44.316024173350726,83.89326321727589,55.44424322019172,73.40199612237298
24.543690345510168,17.953267949364196,69.11725867387625,,75.33469181896938,41.77258409144567,65.04915940603911,37.67211636394551,46.63838393650575,63.362446590310576,69.86284117557419,71.34695397891431
25.3852490521472,17.906043455813247,54.44568251722499,,75.93127659490516,53.66325124341356,65.62891559429045,31.63306681758737,50.06221854446952,64.05784248715155,72.03281887178551,75.35081935537683
24.96216512289993,17.858818962262298,70.79280883679056,,76.12334855323289,53.80734248454735,66.20867178254177,26.967553029413097,43.20215087990889,64.75323838399251,48.08002019285794,75.36696812607873
25.850376290321897,17.811594468711345,62.75362080750321,,74.83916775165093,59.52125593741216,66.78842797079311,28.89674812499951,40.28682492020158,65.44863428083347,37.37020470175343,74.17249211344307
28.07925609101335,17.764369975160395,49.16367525822036,,74.25912005956295,52.77527826853487,67.36818415904445,35.05614212320358,47.30538538388687,66.14403017767444,45.52971373192349,76.36578662872269
30.469286603106774,17.717145481609442,72.53255628616256,,75.30577767125767,62.61586941673331,67.94794034729577,28.99705477989501,65.80494880781548,66.8394260745154,42.71788890328596,80.42161006903959
29.028855107823453,17.669920988058493,55.50710470001217,,74.81207225795634,64.72029347990207,68.52769653554711,49.14843236002071,26.62339447054001,67.53482197135637,48.37537529485247,76.05029833687057
28.434961331055856,17.622696494507544,53.89862525912273,,73.95009992124136,64.56308901986822,69.10745272379845,68.09209030005734,16.715105439454245,68.23021786819733,42.84166040143511,77.18700259896175
29.16287622689128,17.57547200095659,60.418729218549096,,73.37234765377457,64.92163067287987,69.68720891204978,63.90591456757876,10.006472354498433,68.92561376503829,47.5292017354443,76.38191792597578
28.33769178940234,17.52824750740564,66.93883317797545,,72.84328957979886,65.96129753718216,70.2669651003011,64.02893187341205,8.587696797261858,69.62100966187926,48.27343715880154,77.40781342871323
28.49081298446768,17.48102301385469,73.45893713740182,,73.4065836531507,67.56057299404381,70.84672128855244,64.26315316814551,11.855935224291429,75.86575714733067,40.26185304874182,78.95796613110618
29.55929643203084,17.43379852030374,68.07034685061362,,72.88210664445097,68.62274426942088,71.42647747680378,61.0798344502349,19.75011219848184,82.1105046327821,44.56565008557107,80.10040800577686
32.375936941623344,17.38657402675279,69.17820700968353,,69.57392776295472,60.96234432138659,72.0062336650551,65.06475833179253,30.35278375531804,107.07780279673668,53.54795890132699,80.47878414723797
29.66546825744224,17.339349533201837,70.28606716875345,,66.99230579408733,53.60796111561573,72.58598985330644,64.87948162314409,56.67179296917417,132.0451009606913,48.22971181934099,78.52715229980596
30.760502327487508,17.292125039650887,41.8238356127822,,67.76917515569646,66.79716477323096,73.16574604155778,68.20603894035987,67.08548003127193,157.01239912464587,45.57613885863404,74.18958522357617
36.525305575108106,17.244900546099935,28.01037245830009,,62.19029894222244,65.6432179882849,73.74550222980912,67.62400987815137,78.2804517338381,110.57429089505256,42.922565897927086,78.4882194247416
40.05136987315546,17.197676052548985,26.16230290987953,,63.75740330520322,66.17802702516069,74.32525841806044,68.49656850014492,66.53097271720543,86.5995254221133,66.76939834211514,78.07289553969073
37.54345199393354,17.150451558998036,24.314233361458967,,69.04810917461738,73.58788787821214,74.90501460631178,68.06283759185222,59.90924653021979,87.30550825356939,59.15717410144506,78.15051695505441
35.344378996055866,17.103227065447083,22.466163813038406,,66.71719540489234,67.80378880151079,75.48477079456312,66.5995133083279,40.00131954019784,76.62835882324984,54.91361702271687,77.28032459119925
31.60011487386446,17.056002571896133,27.38645611266368,,62.98863771335583,70.61254688418684,76.06452698281444,68.51156726896218,50.27775362427919,93.87003821327284,63.659166109377566,77.71749707090342
32.01206989844396,17.00877807834518,32.30674841228895,,55.393150097778,67.4427252962805,76.64428317106578,72.35171564531473,70.73348656969273,81.40604821991,53.44219714834419,77.7439846179002
34.67540334756065,16.96155358479423,37.22704071191421,,,68.97058697165279,77.22403935931712,76.56787361696728,75.62107553299711,70.50467565742616,41.6597436219476,71.36677696489502
35.44438537020279,30.440833131367,42.14733301153949,,,64.40946491376769,80.89725604743087,84.88525059787959,66.27062522820908,72.8299887343439,38.25524047404085,68.06028120278967
25.67739822546985,43.92011267793976,47.067625311164754,,,67.43076229444884,84.57047273554463,86.00917679710041,41.72887314342605,72.05294149621079,33.32715937285812,74.5165140274272
17.499110085662757,74.51901105844702,51.98791761079002,,,73.00237474349211,88.24368942365837,84.63891968965693,29.068168625700302,75.82230865093554,35.88129930081334,70.49604216794731
19.1904855470838,42.301958392561765,89.73615517203179,,,72.863992326978,91.91690611177212,85.40368701251471,16.407464107974555,68.07847455859182,46.1804248657773,70.76260727060162
27.233170356173225,42.38557026265839,88.9710630644388,,,72.50206593108622,95.59012279988588,86.17300076135787,56.19490213607714,61.01332820072235,40.18639726960012,81.36389537269888
44.6610305101742,41.44990236816583,88.20597095684579,,,70.6082597733807,94.57775748818524,87.91988113672517,66.7393085195955,65.79600327598462,32.48165962527936,72.62430954307304
45.1137862368872,40.51423447367327,87.4408788492528,,,65.16199209551387,93.5653921764846,92.8652453837054,69.62994144453944,70.5786783512469,34.42723983927747,68.71362146332706
40.39775286718631,39.57856657918071,86.6757867416598,,,66.14202639264158,92.55302686478396,97.16108691699549,62.18247642768616,56.2718916107099,73.58272808510262,64.83595819650644
48.17936917197459,38.64289868468815,57.79811217484082,,,63.14393491261955,91.54066155308334,100.10913695336026,47.824319912998654,71.82044629415321,75.63837681163909,58.48112574114431
96.38654139568916,37.70723079019558,58.04581980013059,,,64.21363778789836,90.52829624138272,99.08149957711788,34.58662335915337,68.87393722067556,69.49199554944427,60.46989734205642
68.49883069637943,36.77156289570302,41.19074113005665,,,64.1067729980267,89.51593092968209,98.94858343443676,41.60115759478459,59.42392001703762,50.58185426530357,58.29665873500445
73.34165503003464,35.83589500121046,39.80977703013409,,,67.4955925715325,88.50356561798145,96.26283194815592,52.84890410868024,49.86443227574545,43.38796495899716,58.27661577990263
53.22411096479635,34.9002271067179,35.8700352526849,,,67.95687861638574,87.49120030628082,90.52713652440292,69.13232124918223,46.06954180302626,47.33233252701879,63.81630239415452
