Counts_envelope_Standard_deviation,Counts_envelope_Standard_deviation.1,Counts_envelope_Standard_deviation.2,Counts_envelope_Standard_deviation.3,Counts_envelope_Standard_deviation.4,Counts_envelope_Standard_deviation.5,Counts_envelope_Standard_deviation.6,Counts_envelope_Standard_deviation.7,Counts_envelope_Standard_deviation.8,Counts_envelope_Standard_deviation.9,Counts_envelope_Standard_deviation.10,Counts_envelope_Standard_deviation
15.769214728239122,7.707183744556264,11.407110846791827,29.11710003831553,3.740184033239944,15.940410019698518,48.10021847657815,3.337401621400554,32.33936429841987,20.637633526371594,12.79268733143788,19.6993998189845
7.615616065041596,5.729197010390074,3.978712702161941,20.08387886184978,6.83235381225369,10.024205158027362,42.72230874089952,5.072385053455368,18.177569442798948,19.244091245920195,13.244205242632194,19.64030980775978
9.949439324570625,3.7512102762238815,13.201932197563714,10.253670954428893,5.675693188271751,13.898971757196028,37.3443990052209,2.8966458526813126,22.00968195759864,17.850548965468803,13.779169437062947,15.929157818006098
6.452376968392747,4.232376419523638,11.901012391175508,36.190396043234,4.519032564289811,1.7855920168303996,31.966489269542272,5.629292424407856,11.971996519291723,16.457006685017404,15.25505364529204,16.95989010578727
11.138146415895264,4.713542562823395,10.6000925847873,48.87379861873504,3.3623719403078707,18.392858553236827,26.588579533863648,4.696994534689533,15.887644806923795,15.06346440456601,16.41285184875049,19.703048732074304
8.069712996928523,5.194708706123153,9.299172778399091,33.60946384837968,2.9370103325096912,19.8339317579687,21.210669798185023,2.867856195813767,19.80329309455587,13.669922124114615,23.21145161987155,17.47991124479543
9.684002164194276,5.67587484942291,7.998252972010888,6.322598383524735,2.511648724711512,19.84052019468076,21.362075582062,3.0596621616772928,17.800646661726226,12.27637984366322,17.378436064840074,17.408201957622463
12.71049435901586,6.157040992722667,6.697333165622681,33.57462040120575,2.086287116913333,19.84710863139282,21.51348136593897,3.878736868078966,24.181889842053145,10.882837563211826,19.92373379284518,17.778209748358467
7.177987139066328,6.638207136022425,5.396413359234474,35.74388221373011,3.401419423648694,15.641315788048065,21.80314081869526,3.293687222625233,17.34359934751914,9.48929528276043,7.218941009533416,19.51926270307201
7.59181052324597,7.119373279322182,4.095493552846268,57.217544697060816,3.205667179945213,6.996554055088337,24.081480277293288,4.4862531822136384,28.61223552821538,16.620202158364176,14.98408707300698,20.009528347231377
16.60578723232655,7.600539422621939,5.643643108429677,84.61779762208158,4.166532111998617,10.782073534510568,26.35981973589132,5.774784337779523,26.222941369876448,23.75110903396792,24.158283419689862,20.092089703056605
10.690563614924343,8.081705565921695,7.191792664013086,13.69950259349762,5.127397044052021,23.06127356604325,27.011658541359843,5.59598213176066,18.522462873677146,22.65334265237633,9.476282990631962,22.105807064797183
13.52474181851456,8.562871709221453,8.739942219596495,56.26428683761518,6.088261976105424,9.22937340146504,27.66349734682837,7.686096035679433,34.00399102040907,21.555576270784744,6.607164222566095,21.839825718148816
12.50288234615461,9.04403785252121,10.288091775179904,41.6209990598284,23.888746729642133,10.75078616599027,26.49155759610107,7.5570289458521,33.6790729485373,20.45780988919316,4.280909806953822,20.02666416010514
8.499435944715682,6.697087423694036,11.836241330763311,31.61874037373713,17.697198230229947,8.636183193810817,23.44427997374476,10.248145136390868,25.04883330560448,19.36004350760157,13.807431080357295,22.407665935764065
13.177069043176177,7.70742640986895,13.384390886346722,38.551250523147296,12.944724189744402,6.521580221631363,10.470230535136364,5.6648638232000526,23.680093414498543,18.262277126009984,16.698356770490253,23.885106327328444
8.411521489680098,8.717765396043864,14.932540441930133,19.930536520992582,23.63902829239364,4.406977249451909,4.859827728729126,5.31053126483,26.61917134695268,17.164510744418394,23.30528998027566,25.455543414878736
8.744365937822325,9.728104382218778,16.48068999751354,31.487205932498053,22.011976066556127,23.119872075507303,23.1699077973244,5.037314663587859,25.82606527991292,16.066744362826807,10.928490191930866,28.07757957458193
8.770043893060253,10.738443368393693,18.02883955309695,32.991578060583535,14.61256075072245,18.081370987779323,3.923000466411807,2.246011225867634,17.87090784447856,14.968977981235218,26.648901440801804,28.654786310853552
12.018604610140208,11.748782354568608,19.57698910868036,33.928101822406695,8.309298351039287,6.677661685029669,16.82529382421675,8.463905170649744,13.478892337721286,13.87121159964363,10.201082385291643,29.603945017510124
11.286829938638409,12.75912134074352,5.736566495073222,33.27580579375715,5.0291613881974015,17.68978291073515,16.272598790831665,2.745261093719832,25.01380816094566,12.773445218052045,22.398116791158827,28.746517735330112
12.142255868611404,13.769460326918434,5.549583007355013,14.236742032964804,21.539758893225848,4.793406511029597,15.719903757446575,6.077784269083491,10.876226551862215,11.675678836460454,30.112347260163524,30.77448337167669
12.563625278175136,14.77979931309335,5.362599519636803,22.30060278167788,25.19109009896949,13.768039342174744,15.16720872406149,7.570437565201527,28.18014639724854,10.577912454868866,21.11335467799909,32.7217168978713
11.81504857227107,15.790138299268264,5.175616031918595,15.54845157520458,11.695355195388798,68.10750989197868,20.035343554745413,11.003509708405346,28.123813824592705,23.071953023593508,12.569794997772812,28.359218398208228
13.7988378266363,16.80047728544318,4.988632544200385,17.615414047133562,15.025707924751812,24.130503403010074,24.90347838542933,13.479641320907763,22.16040965079004,35.56599359231815,15.260192164513384,28.42826041466456
15.367508726876371,17.81081627161809,4.801649056482176,22.16888187914256,9.764766865108426,31.924627891353968,23.42073578299088,12.694942508597986,17.81639490937523,33.630215562033364,9.372258651179775,32.60708275210583
11.916355402195688,18.82115525779301,4.614665568763966,29.110619788519948,8.766729550941092,13.885848480030695,21.93799318055243,4.4610131220111855,36.04400630682483,31.694437531748584,20.258575647648964,32.4292328069391
14.325752511714391,19.83149424396792,4.427682081045758,20.098477471120813,10.6389308961209,18.800515335261707,20.455250578113976,5.12595630609496,26.512943564604683,29.7586595014638,11.797177571583196,31.947876306114843
13.108744893742209,20.841833230142832,4.240698593327548,17.71110748985783,11.311899223347307,13.347338050339726,18.97250797567552,18.153152404797964,25.41364036592153,27.822881471179016,7.852879647564014,34.46382803471708
14.251818921977902,21.852172216317747,4.053715105609339,20.82383418687822,10.78508339392642,12.591063775899975,17.489765373237066,6.493637876975959,19.163212503796625,25.88710344089423,19.738895654207223,34.240692264027
11.838030913914604,22.862511202492666,4.287685728499942,22.404297382407552,9.515806591069495,18.81529212393105,16.007022770798613,10.31635250756275,8.996757662218815,23.95132541060945,5.6858345537281805,35.96241295511096
11.7809532531543,23.872850188667577,4.521656351390546,19.60029679943249,7.906994015741496,21.63019443529505,16.247418525733814,4.901365407004072,9.649846610461486,22.015547380324666,10.804131934662896,35.07264530663171
15.994079719101636,24.88318917484249,4.755626974281149,20.10528761129509,9.15328264931551,14.054824172193523,16.48781428066901,5.542338735647398,16.812039770304313,20.07976935003988,15.094207417768486,36.52545072917543
12.057692012279128,25.893528161017404,4.989597597171753,13.099815253076995,11.982625649606195,10.779334894094612,16.728210035604206,32.224547402690284,21.300715473440544,18.14399131975509,10.034771619890565,37.49292771156183
11.853179294931213,23.60777393309616,5.223568220062357,18.19596170755675,14.765793890197733,16.477797004359907,16.968605790539407,21.637418983793403,6.384007484042352,16.20821328947031,43.56751725182912,37.26867851881907
13.274298163734558,21.32201970517492,5.45753884295296,20.320894714333125,11.932785306382709,4.410623840852496,15.488024521895111,34.447761683893816,11.743314871511856,9.59095193366289,25.89831706296058,37.23271334448762
10.777441811411858,19.03626547725367,5.6915094658435645,16.297068850729406,13.003657291980073,3.2471562784305976,14.007443253250816,35.315010964759594,8.359509140182489,6.399672365804225,7.008592241081237,35.706909132507214
10.427172857678944,16.750511249332426,5.925480088734168,21.12172081209401,9.310133997351262,12.338278977824269,12.52686198460652,28.00091305211432,13.03511080440046,15.642555084783274,7.203862075513821,35.757980584036645
7.972072293186372,14.46475702141118,6.159450711624771,19.516718444831582,9.893435127609608,18.834435034007424,11.046280715962226,11.46356616038099,26.757425646522776,17.83972965393991,6.354218673486399,34.05402913701343
5.202029008396342,12.179002793489936,6.393421334515375,22.013127301184586,10.307626967646751,14.917512789828228,9.565699447317929,7.197032724991996,19.01051175708664,20.036904223096546,5.291060166276073,31.55408832813309
5.275650567619246,9.893248565568694,6.627391957405979,23.450832146618023,9.07171795775963,14.750638004833492,8.085118178673634,26.428324921905464,13.165972675472666,21.28875276483976,7.577548852035093,32.067257372340435
7.589584650297608,7.607494337647449,6.861362580296582,21.45593367118485,10.950332015973938,18.08810700124176,6.6045369100293385,36.69410217125056,18.42894262768881,22.54060130658296,11.086974199131618,29.282545313205564
14.143298831297612,5.321740109726203,7.095333203187186,18.217048442980865,11.34744223003113,12.64030273290227,5.123955641385043,31.05081726570121,15.363575793577011,23.792449848326164,9.533702706846762,26.040775086639112
7.189818811981096,3.035985881804958,7.32930382607779,18.653145763216525,10.756561674325496,10.593188234986853,3.643374372740748,25.407532360151865,5.497283580177934,25.04429839006937,17.683761952696667,25.200484639721424
7.739295844797544,0.7502316538837164,7.563274448968393,17.560421183923182,11.981452135686546,14.884511557467189,2.162793104096453,18.709320438981468,16.409050002589968,26.29614693181258,13.859077214063063,24.72977593468393
9.66432437589329,1.247707034654845,7.797245071858997,15.326115013568096,13.83617357566282,11.256581425779023,0.6822118354521578,22.440084380017897,20.822599377987977,27.547995473555787,6.556423578917298,27.21287285773092
10.73913335720181,1.7451824154259732,8.031215694749601,17.655847383792366,13.36712585587509,9.722215301382043,2.430345090068336,20.931751736396222,5.514080477503029,28.79984401529899,13.956759821736084,27.71671206109508
9.19593510331191,2.242657796197101,8.265186317640204,14.637826931238562,17.452735007669055,7.060789969354334,4.178478344684514,17.05066952280244,12.59884351055466,30.0516925570422,14.687219115444574,27.44415861899345
8.81521877276646,2.74013317696823,8.744642670994455,16.633323069674656,15.501319298221452,8.82130247355603,5.926611599300691,17.734933820623866,12.001142905664995,31.30354109878541,12.668283709990757,26.62716278587
9.64492537673818,3.2376085577393585,9.224099024348703,20.96365845633174,13.295951422814712,10.835752978436824,7.674744853916869,19.13854773065477,5.131656239637277,32.55538964052861,5.76846970210315,24.721070390744604
14.161970450754236,3.735083938510487,9.703555377702957,22.30767267361966,13.253950613302376,9.9898710163971,9.422878108533046,21.209188068121342,2.6426595726365463,33.80723818227182,7.620785870404458,23.04990707325176
15.602984313390149,4.232559319281615,10.183011731057206,20.41966257572501,13.7018622918878,10.589332569043505,11.171011363149224,31.1414680800214,11.79509025455628,12.733669454228648,10.36401521698842,23.504715030733696
16.366139838412806,4.730034700052744,10.662468084411458,19.32617211368648,13.373078034121203,15.709329289846185,20.705703080108886,10.241128718608216,12.34798941363035,10.444954607227515,14.928557162838102,23.016144027904947
15.68311284995369,5.227510080823872,11.14192443776571,25.4417514104691,14.867751478262583,17.271419958344545,3.122393923690772,15.981996464466272,8.240157294233605,8.156239760226384,21.13340076892838,22.46620996865752
14.116020953414198,5.724985461595001,11.62138079111996,25.7172783449727,14.86014554204231,13.663838239324305,9.248962802299657,20.94187947780839,30.103611691786327,8.85410298008495,26.69146827752209,24.685111173747423
17.90390832813918,6.222460842366129,12.100837144474209,17.386538008871064,17.094485865497504,15.448040894453536,3.99390655875848,22.69855249077706,8.08520169661159,9.551966199943516,24.406037960428133,24.851556005811105
20.87358761692065,6.719936223137257,12.58029349782846,12.3511838949147,17.186366498589386,8.032029779716382,6.953845750565645,2.169270791846686,36.5422231016594,10.249829419802085,10.448618044518623,29.026101810000224
20.99997293383836,7.217411603908386,12.110681761340905,8.785039277864502,17.194802467494064,12.000335151360549,9.913784942372809,2.033371234044922,15.41417975650762,10.947692639660648,12.48047144342953,30.37978234282695
16.963760284107536,7.714886984679514,12.76646974816143,7.697793322017106,15.356981641857862,13.709146457240369,22.73121337056828,12.71212009303485,6.601419052159559,19.13322196259754,6.209528015296301,29.10010716684316
18.89913558865288,8.212362365450643,13.422257734981956,8.64957170866006,17.064658184287147,11.267222779545712,18.03586066622856,7.485187483236759,16.11793056787374,27.318751285534432,7.906065897379141,31.81695969268476
10.541626752295564,8.70983774622177,3.1538183665015405,10.597833207189195,15.924113842420793,9.22797355302954,13.34050796188884,8.866904159274887,20.33401367318196,10.230610042016735,8.877288013453246,32.8855123694521
13.501087316548752,9.2073131269929,1.0351598760536724,16.319348673758522,18.09831697130282,16.583651385274116,8.64515525754912,3.0737273981208344,12.152787419598978,19.657537722009423,11.719157730326152,31.486744408316525
11.750676568936557,9.704788507764029,40.11307326790807,21.872106821222104,19.70465276214276,14.380779710893329,3.949802553209402,2.3601883612129693,15.738080007432258,29.084465402002103,22.87343534897379,32.511526796913
10.813364565762503,10.202263888535157,14.372925139219376,17.313527617137396,27.49758205571732,19.694272786658537,6.860919429272421,26.47731038345201,13.911626126633804,38.51139308199479,15.728398052121406,32.889226411473366
16.546561089493856,10.699739269306283,13.863935637423353,13.516550661719126,15.42727581431555,13.61633135809799,9.77203630533544,18.56059920598592,9.736294586219191,47.93832076198748,4.213091852667983,29.11839050819989
14.279318525096278,11.197214650077411,13.354946135627324,12.101978650167794,15.073902571169144,5.022704588612481,18.17040845028593,23.63844119367823,2.964493239164668,27.162102417693458,10.336761541448382,31.11147814583032
14.73194702646897,11.69469003084854,12.8459566338313,21.243800060390463,14.671387576982768,4.717519865704301,15.674743878935828,23.82141555780236,5.418200489667039,9.71852185028682,14.386160895062536,28.27436128879153
18.972058761903853,12.19216541161967,13.704471488188045,21.20079838175583,12.92955665860922,3.826238255727025,32.046894807173686,23.626648493532755,10.814263355483964,8.92535396214815,9.2944467677448,26.925755254325782
15.237809104557256,12.689640792390795,14.265002940866475,19.21871296308733,13.003774709428448,2.8301884538961093,23.46929042042404,9.975431361664956,13.6293221919031,8.132186074009482,38.39686441426683,28.693641681542044
15.591907221744146,13.187116173161929,14.825534393544904,21.87385516465816,12.454759905623495,4.357694732777103,14.891686033674398,7.420480143805062,5.455222896925597,4.678774087011412,13.213203816505803,29.32286443032176
17.151011046315567,13.684591553933055,15.386065846223335,11.017793031312792,10.908332157081274,28.44256868994481,12.698069863913744,5.582734487633615,10.249660523196226,1.225362100013342,31.587558746310048,27.30245421389145
17.720661477837137,14.182066934704183,15.946597298901766,14.019635262212452,11.763484976665046,20.51985277386984,10.504453694153092,8.94363414159402,8.583448692376148,5.324175460476582,9.72216994075126,25.133798388763907
19.228228775905627,14.679542315475311,16.507128751580197,11.051556046652474,11.23023486253568,13.042472078648984,8.310837524392438,8.268362131603132,3.784178152006092,8.681345737062307,25.05745281627305,29.70863038123686
18.52418718210073,15.17701769624644,17.067660204258626,17.640588917499592,11.044922727633397,5.373572418908186,9.104717592062848,4.930192180242947,4.479243894173972,11.466643848036773,11.313557389777715,28.784117214507944
18.526718347391384,15.67449307701757,16.21358102688749,19.918786965182488,10.429976555408384,23.86963131737304,9.898597659733255,6.45814124297346,1.9301643396547303,14.251941959011234,6.898191642054748,28.80446274153791
19.533937952890582,16.171968457788697,15.199545174653014,13.747422267028195,9.81182870525465,34.52932512516372,10.692477727403665,6.780532668178814,2.7932789551921733,12.831586286902386,21.357944159457176,28.18719932340644
17.603069268922823,16.061608298547704,14.18550932241854,9.645810157021469,14.098198998808428,18.56766229454104,11.486357795074074,9.707294277431116,2.516677382709259,11.411230614793537,15.894558307690229,27.69043501385151
21.00883849959356,15.951248139306706,13.171473470184065,14.46938370973485,14.363965469789536,35.21527540874261,12.2167731458007,12.249778824910608,7.0669612214972215,32.19074573621689,5.038767008584287,26.94800801431032
20.778548989882687,15.84088798006571,12.157437617949588,18.991388913834488,12.353096027203904,19.821013744853044,12.947188496527328,12.369937333395598,2.61619082340896,28.361781425362484,3.4911016533808708,24.786297924290697
19.466951288147207,15.730527820824715,11.143401765715112,20.65661491485792,14.126126696570354,7.355968424384653,13.677603847253955,14.050813461603743,3.045782949410728,24.53281711450808,1.9434362981774544,29.221431433069835
18.35205217911417,15.62016766158372,10.129365913480637,16.767793356206745,14.724265759862524,23.118625674051373,14.408019197980584,13.961791921314584,11.857032530413424,20.703852803653675,8.856126882371814,26.15420128542336
17.881014018700835,15.509807502342726,9.115330061246162,11.21163469264302,12.460812297925951,19.54101291235056,15.13843454870721,12.312836307646116,13.569074059258844,16.87488849279927,6.080827604967292,21.34115632396409
17.76600800139528,15.39944734310173,8.101294209011687,19.670850711908063,12.855581156519737,20.86968968216264,13.314902516707752,11.99997043935408,8.773349077558954,13.04592418194486,3.3055283275627696,20.24712534074472
17.140369564590056,15.289087183860737,7.0872583567772125,20.14914203333293,12.666592360280722,19.85620879223322,11.491370484708296,11.062556187617298,10.234746326221114,14.116941747018103,0.5302290501582476,19.71017466557567
12.402394782089443,15.17872702461974,6.384610045770335,22.588949362135672,16.277075526930698,23.9543413631584,9.66783845270884,15.029221008822148,11.95073076533436,15.18795931209135,5.68819882835799,20.37370479497196
17.971665906632033,15.068366865378746,5.6819617347634575,32.76313748185157,14.223117704399108,18.280556157756298,7.844306420709382,14.620189976981976,11.11611341315486,16.258976877164592,10.846168606557733,20.905989758884164
17.075332644517683,14.95800670613775,4.97931342375658,,16.721006252438308,9.451612979319464,6.020774388709926,15.026198589531203,6.435493271208344,17.32999444223784,16.004138384757475,20.18116110242037
15.707030473548766,14.847646546896756,6.282930933696053,,18.17238628451182,19.84255804861245,4.197242356710468,20.850988159287184,15.287115101702794,18.40101200731108,21.162108162957217,21.345088228609026
24.61672546011939,14.73728638765576,7.586548443635525,,14.655506330919362,12.479393011472489,4.847683919657555,20.0775733504528,17.985641847819522,19.47202957238433,15.818364577316194,20.08428411032765
18.60227493781115,14.626926228414764,8.890165953574998,,15.583798592981315,25.271744477310737,5.4981254826046415,17.008038858048707,10.844800754502144,20.54304713745757,10.47462099167517,21.97697087193825
20.68028388133997,14.516566069173768,8.495514316015557,,14.704224124696266,23.341838237783406,8.2933826053705,17.438222377396343,21.30910438672001,21.61406470253082,6.901975080557465,20.805970467276083
21.84362824384269,14.406205909932773,8.100862678456114,,12.770926108288949,16.41028454197471,11.088639728136355,21.827561111477205,23.9404142062203,22.68508226760406,10.784475146768042,20.738917638720142
18.416198151317754,14.29584575069178,7.706211040896672,,14.298666691057452,19.23865048621743,13.883896850902214,21.36029925665003,16.626787792470648,23.756099832677307,9.68539571082938,21.56159803842613
22.35759110971192,14.185485591450783,21.25552151591744,,12.774748798448616,22.68508454958726,18.326893474206383,17.928484186223724,14.690730727113236,24.82711739775055,28.94840487268494,21.13970111196789
10.80741276509286,14.075125432209788,19.32313398977105,,13.874718947579275,18.346240364451365,1.9218373151826529,11.665815473065075,16.92143635042509,25.8981349628238,16.00374682681487,18.32777854348306
19.286087772956,13.964765272968792,17.390746463624662,,12.514118117441948,23.70873510093017,2.9154771320850856,9.70392972772933,22.988339024550875,26.96915252789704,17.913788774734915,16.799566243857175
11.41662315363475,13.854405113727797,15.458358937478271,,13.97294814695857,21.678734391649268,3.0832266942027178,10.47642124935416,17.15721167185588,28.04017009297029,19.622716630632425,18.570250601517976
11.432142179562954,13.744044954486805,13.525971411331884,,13.551319454764515,20.967568825988216,3.2509762563203504,19.369863977035926,16.754028911664733,29.111187658043526,13.469353691202224,19.059254359991108
9.598605731847565,13.633684795245806,11.593583885185495,,16.205644647555008,15.25834149410968,3.4187258184379825,19.354288943712223,23.155021915938136,30.18220522311677,9.788143402450862,22.702312549437234
6.5481697389318825,13.523324636004812,9.661196359039106,,14.012418997323936,12.43035724960331,3.5864753805556147,21.29878195599499,6.925702716606867,12.630593680646244,26.76389944781992,26.590746444847703
3.5685186021241937,13.412964476763817,19.23239222454842,,14.693611365149517,19.19770091802884,3.7542249426732472,19.648986574120773,5.19078810197315,13.303891184590093,33.93703821230843,22.07951077828646
3.838632118293072,13.30260431752282,28.14911727498523,,14.229621579179826,18.59459061273225,3.92197450479088,17.067424332983144,5.838594251330356,13.97718868853394,15.324861451102311,21.5121722238628
1.5335519220093603,13.192244158281826,18.12146996860035,,14.85323049031616,13.113623737520127,4.089724066908512,17.773020540385673,8.31585304826515,14.650486192477787,14.716618639120284,22.11241319880212
2.828061205049755,13.08188399904083,5.383560609768371,,16.384578598603312,19.65102243190317,4.257473629026144,19.604081824512168,6.240578956777523,15.323783696421634,14.898164539356824,21.926238427046965
5.63444383568873,12.971523839799836,62.41374926562693,,15.864608929512803,17.157403760772937,4.425223191143776,16.066050811744255,18.67797635364884,15.997081200365482,17.243806819046366,19.88218412670836
3.070531924447389,12.86116368055884,34.99596107010484,,18.0440991059386,15.583533629896204,4.592972753261408,19.26114411269724,12.9056550918818,16.67037870430933,17.76598196991722,19.72154268984502
4.594341078175162,12.750803521317843,32.735937131657266,,18.08562840849504,13.44867240818928,4.7607223153790414,18.69804752623349,10.88350402154908,17.34367620825318,18.08439862037442,19.667341148593977
5.16509455998723,12.64044336207685,23.79415750843036,,19.426236192512484,13.180651069188482,4.928471877496673,15.542137823570492,3.866507621428425,18.016973712197025,4.279036761541697,19.31691434828112
4.7199468835030745,12.530083202835854,14.852377885203452,,18.31014628588999,12.306694094339884,5.096221439614306,12.747682268230802,3.006598097983324,18.69027121614087,17.7253389735274,18.949114849583843
1.384673022752038,12.41972304359486,5.910598261976544,,17.02504376921272,12.185386339001324,5.263971001731938,12.686526645812128,3.468798342811346,19.405351887860625,19.55890047817302,18.3569884318755
3.9448050130516608,12.309362884353863,12.887599686792754,,18.92349393656557,14.370434315842694,5.43172056384957,20.34281571835681,3.805878639253424,20.12043255958038,17.60515173248384,18.37282515095157
8.043776045853878,12.19900272511287,14.098130261661094,,22.542704853395268,19.11629303243363,5.599470125967203,17.257250500720783,12.540742984371445,42.00004018917265,17.082185549918123,17.13284424226234
5.772374291843998,12.088642565871874,15.308660836529434,,23.03685608903491,21.09203508188913,5.767219688084834,20.07177740247624,23.66212049414528,63.87964781876492,16.760317854920075,19.020652136113245
6.082830135192419,11.978282406630878,7.8758834475608195,,22.752223900071343,22.84125900748177,5.934969250202467,16.66345580456584,32.97874499654487,85.7592554483572,21.36385007861948,21.17837864509971
4.406043664557013,11.867922247389885,5.38442865279261,,24.906527507274845,22.05775598432263,6.1027188123201,15.531054383102475,18.68955283657884,22.7081019327492,25.96738230231889,17.932615646254977
4.5736345696861935,11.757562088148887,6.89384263336078,,24.98735640017081,18.60488601286287,6.270468374437732,14.86437923033429,19.00260456619492,5.718637239707455,16.784591445863043,18.49122098884625
2.134856274688246,11.647201928907894,8.40325661392895,,23.713643853274853,18.68449995089168,6.438217936555365,10.633806981845414,24.08160601062716,9.412522139095415,28.596596529842227,16.78467521010337
3.721046209697655,11.536841769666896,9.91267059449712,,25.080193764787246,23.590167326817262,6.605967498672996,12.020540301037949,30.72117944969751,21.661231158796348,31.99763251515797,16.931071823013372
3.225893113150358,11.426481610425904,12.07279196960958,,28.079972473339,20.3002716297826,6.773717060790629,13.156579577925209,30.36472940181246,23.74982718040109,3.3630681725639207,17.279732992262456
5.317493138429727,11.316121451184909,14.23291334472204,,65.32130974816731,16.885776920423243,6.94146662290826,13.500906864660958,7.123140886668979,17.756214702763526,26.64349441624881,18.76982419913114
8.496205353748332,11.205761291943912,16.3930347198345,,,18.86014257005991,7.109216185025893,16.21075200136834,15.488778781601544,18.90381997319378,38.454835088034976,23.6351832175051
13.907010909779965,11.29980137715725,18.55315609494696,,,21.71366741689137,8.774690758389784,11.505747753212509,20.708123667292845,7.419844087135469,17.967369703388165,25.00117219208777
20.00121470993229,11.393841462370588,20.713277470059417,,,25.539109313995336,10.440165331753676,10.48278293434404,21.35042469012184,4.173301643210587,19.28409479351812,20.38788961300665
3.283390540378396,13.125666533398276,22.87339884517188,,,16.346618297200457,12.105639905117568,10.20018959931657,17.347417758022637,3.1060878332786483,17.950295835684027,20.026290920576564
2.8569262628050414,9.31158324116517,39.484921020941385,,,15.472472747069816,13.77111447848146,11.332265481173389,13.344410825923434,7.933056750609135,23.712311925115035,20.968395138247526
10.580246220601907,10.94723405966014,31.38812455504677,,,14.449078213916453,15.436589051845353,11.500627524228785,23.93641582617529,2.6114409924998583,22.444737708900583,26.457595380840992
14.729003494797054,11.516966567671814,23.291328089152152,,,15.63107470588888,15.96371245283805,11.542533122614817,21.010831242589152,7.113011944363421,22.242062579093364,21.66427017492608
16.41940138967985,12.08669907568349,15.194531623257536,,,17.69143337714119,16.49083585383075,13.66696334496298,19.004016817288115,11.614582896226985,17.644786899248775,21.924677802840844
18.179007451510344,12.656431583695165,7.097735157362919,,,18.9154092482542,17.017959254823445,13.824679588004734,27.371779355698173,0.414017476353159,23.401295237823646,22.256881033431604
32.34348730634907,13.226164091706838,22.13423222899729,,,21.95048468703038,17.54508265581614,13.5190404757814,25.49423485125525,5.616246916878328,21.221369636461475,16.748623172286965
43.4606001986291,13.795896599718512,28.737280447406,,,17.41329255401554,18.07220605680884,15.487702261640193,25.03416654528764,8.867947476132985,28.82102420212857,21.43079459303868
28.51247666872077,14.365629107730186,8.95740877808,,,18.60731677821013,18.59932945780153,13.853323284456302,25.68426540662742,4.204139685013543,17.888376934523215,18.74016291716905
36.48923756862124,14.93536161574186,6.893692560643537,,,13.92840432281534,19.126452858794234,16.83789735108077,27.57830506531927,4.885133348331031,19.835593406880623,20.801187893434108
