Counts_envelope_Central_moment_6th_order,Counts_envelope_Central_moment_6th_order.1,Counts_envelope_Central_moment_6th_order.2,Counts_envelope_Central_moment_6th_order.3,Counts_envelope_Central_moment_6th_order.4,Counts_envelope_Central_moment_6th_order.5,Counts_envelope_Central_moment_6th_order.6,Counts_envelope_Central_moment_6th_order.7,Counts_envelope_Central_moment_6th_order.8,Counts_envelope_Central_moment_6th_order.9,Counts_envelope_Central_moment_6th_order.10,Counts_envelope_Central_moment_6th_order
388146786.3756996,547235.4560941098,22524908.78866751,16050942152.168344,467112468.9375327,1543978.8352267616,2622042618.897484,72512341.8790839,6324993229.305678,337829336.47013366,8236967.01158926,3547496996.754958
30883941.3194838,90222.69789260536,28153377.697930235,8040899384.623161,30720416.06200832,1031761.0994280586,1307446224.4721231,1289227830.0457735,2917298012.3911,300448396.4592309,254489975.60219944,4620167628.156561
269733886.6839769,15948782.93668189,33781846.60719296,27236666200.794308,4704969.459773892,519543.3636293556,1317460.0807086218,17137482.400426563,640426477.950236,263067456.4483281,183422175.28417623,7828350229.029647
49630547.625776455,31807343.17547117,39410315.51645569,4552194360.166311,910249322.6331646,7325.627830652579,13174.23020347211,19302917.0806951,3470046108.253482,225686516.4374253,2007409370.641679,6152630237.077652
146288911.54419938,47665903.41426046,45038784.42571841,52960086218.56968,10126065232.400694,343704308.180135,844857313.2978472,7641394.972452542,2581426715.130302,188305576.4265225,1703573.9912650269,18457104413.648945
77367567.38052955,63524463.65304975,50667253.334981136,5438429270.456431,22045963.35332376,48311349582.176216,3645.105969969582,3446603.512681878,74715005.625495,150924636.4156198,2682242679.7154207,10557143475.83018
174773552.2281585,79383023.89183903,56295722.24424387,33707551982.8718,1324661.3872490404,8829604.135968776,54897307.78013738,58246539.59549141,12992436.192131344,113543696.40471704,70419718.4231073,18217520669.251915
35158339.84845927,95241584.13062832,91243.7437981426,181669119209.17227,16179.810670665129,317357383.91300213,40656211.56655959,1218245.5979237652,609370100.591232,76162756.39381427,2631002861.2160883,16500229348.832617
56472533.55701753,111100144.3694176,81598.58399818577,505584467.8171551,506777160.3176794,4567584.808980149,26415115.3529818,329708753.3780374,16673535.26291882,38781816.38291144,10129609112.895216,18421090223.51759
235098056.55928576,126958704.60820688,71953.42419822892,10192990288.040983,1597122031.8335152,218144791.6133401,12174019.13940401,68811641.47966143,4165963198.193328,1400876.3720086713,302959215.1989448,26616345584.641056
29646647.59372903,142817264.84699616,62308.26439827209,316426866.28819925,6748739.706418364,5027816311719.938,2347060118.593378,76099650.50559457,2814894130.401822,1012698497.7571162,47335368.720226936,12911459044.727694
208119589.454014,158675825.08578545,52663.10459831525,406455260.7863714,256991415.0752043,44713063362.11583,4681946218.047353,477580485.6268684,1019166980.4244436,2023996119.142224,358762768.48672515,14194983247.945463
272531809.7725412,174534385.32457474,43017.94479835841,9327804039.739616,14678267.949113756,5517117057.538938,3904425423.03358,113294034.2213202,204692642.125866,1823409561.7255995,99893181.21549731,26414199235.645844
111996210.24071556,190392945.56336403,33372.78499840158,88149313932.7531,6813161.930426199,1043016459.5070568,3126904628.019807,13630744.989197336,11397663064.106298,1622823004.3089752,2659264281.098644,27243853453.77696
233778995.00872523,206251505.8021533,23727.62519844473,28592646438.983864,132325715.29163872,529066434.7596413,2349383833.006034,18060052.91407037,790260558.7106603,1422236446.8923512,15976976.51233205,15078809470.291866
191318618.40759584,222110066.0409425,14082.465398487897,651606172.0178746,295886516.87042403,4293614064.065454,1571863037.992261,673130727348.7139,2804479531.94681,1221649889.4757268,137695303.35733524,16439249520.727016
780558034.0877397,237968626.27973187,4437.305598531065,2116325062.2197807,543817355.87575,1383568409.1552591,794342242.978488,36978104.111132525,375640944.4264826,1021063332.0591028,667415568.1068447,20344254552.322903
32087197.79426508,253827186.5185212,69037.95681145247,2298650673.700596,225938158.35143188,1614484686.2011583,16821447.964714766,14202755795.563145,14150665.8805302,820476774.6424785,45178755.90769147,47211430355.55149
16797730.81100656,269685746.75731045,133638.60802437388,1606119709.0013266,179888707.8531935,2688559312.684944,18583923.22488881,13035811.569729378,27463692.010150284,619890217.2258542,49943781.57133661,16150589483.058895
227539089.2678276,285544306.9960997,198239.25923729528,1693192483.487415,1024163223.9269748,63757789.108559385,20346398.485062853,190059835.96002007,117952006.68259868,419303659.8092301,348486375.602215,57435752549.05938
69788129.094087,301402867.23488903,262839.9104502167,97768425.44338702,1410880128.5079231,22558304.86920538,22108873.7452369,11077641329.332096,698329944.1721876,218717102.392606,8061765.953538972,20065156061.26214
74592892.50146212,274002606.5933817,327440.5616631381,3070249286.335068,1678814674.1379087,102149728.9852084,23871349.005410943,1647137804.031487,23841410.06220461,18130544.975981794,180644124759.40103,14827008877.099997
137030822.44171414,246602345.9518744,392041.2128760595,2810656009.7118187,979208655.3141568,3524784.800446921,21701226.3777202,9994504578.697647,811418557.0225798,778341.6789261075,34532166310.62194,37559829458.90424
27199739.780382343,219202085.3103671,456641.8640889809,1785451171.581355,1660546216.6311896,14081.605240721448,19531103.750029456,15688294901.469484,60557528.35907015,68698.37176488143,801095.0602191599,21309734554.57607
12303221.497810865,191801824.6688597,521242.5153019023,834999535.689309,504353626.8062903,28974600.614700835,17360981.122338712,1222309265.777028,263349146.70170683,22882457.738741435,1571812.2930309654,18010342081.834156
1545087.4426473444,164401564.02735245,585843.1665148237,331882610.03174263,783714977.7442455,3871764960.626329,15190858.494647969,1660887185.988091,6022044487.22835,43797147.74353792,1492865.5848864382,36804556510.47855
38816309.054674536,137001303.38584515,650443.817727745,1366367313.1752234,1696959769.2108362,111016516.18330052,13020735.866957225,301443010.06723034,359924037.8680912,64711837.74833439,303460.5699820737,17261417498.21684
36982231.77869926,109601042.74433786,715044.4689406664,9332868889.197475,292352272.81473523,103893392.26156926,10850613.239266478,855599422.1573085,495454110.1089682,558037191.7737638,1839540.238700036,17960468548.92968
113097996.81239542,82200782.10283053,779645.1201535879,12564770238.247898,1079217878.500125,4899672709.719187,8680490.611575734,9085402427.98566,179320510.11629057,1051362545.7991931,83853839.15613142,11282117501.902288
667439014.720417,54800521.4613232,844245.7713665093,4669328546.612448,745924658.1991796,141895691.56192064,6510367.98388499,7688031575.053714,322800022.3607928,1544687899.8246226,179963559.09688625,12000751371.109652
135722039.5115093,27400260.81981588,908846.4225794306,3743156688.323349,406827014.50005656,118994813.86186756,4340245.356194247,6290660722.121767,232243.37825817696,2038013253.850052,339959257.79326606,5964821585.268888
131671006.84767015,0.1783086057369204,973447.073792352,7923643341.527654,642283366.0156703,942111921.185979,2170122.728503503,995602724.2792498,199383922.17863992,2531338607.875481,75076248.58453874,2100040613.130605
156861407.51457104,1205692.9376604627,1038047.7250052736,2478434706.833313,14024885864.280052,115734150.03637734,0.1008127582713439,1167702644.822491,1451420590.0580404,3024663961.900911,388111.6656560342,2263177779.580677
44624167.782753706,2411385.69701232,1102648.376218195,3523952170.1004505,1485948653.6751018,177450947.80796787,806163.4824823578,1620244556.396842,28108.560293334107,3517989315.92634,270265748.41967374,3301660483.042201
49823821.18639524,3617078.4563641767,1167249.0274311164,1527108514.673023,2090320614.933468,100768648.56699371,1612326.8641519572,939508479.9123398,10622736.152392024,4011314669.95177,41976258.203839056,2395333177.171693
45632609.08290385,4822771.215716034,4304202.513775052,2686705669.609249,1062658614.732064,48851175.755035885,2418490.2458215565,2580006473.37376,36898070.39112766,4504640023.977199,22085460.79504238,3234733669.2790027
24017697.97045222,6028463.975067891,7441156.000118987,17888036360.471603,2070207890.0858767,57517344.71773392,3224653.627491156,215724084.6353992,18261.87376739749,4997965378.002627,1858434.7529951928,4376574913.874542
121000332.4060558,7234156.734419748,10578109.48646292,13615478146.850435,2443716005.3531814,283677312.1566834,4030817.009160756,223009077.0028484,340.602103341177,5491290732.028057,5911673.32438382,2761857642.769534
143271861.3837437,8439849.493771605,13715062.972806856,10183763154.893951,2463886710.042428,60557208.559514254,4836980.390830355,2486006996.2966514,5622482.884109477,21137480.86584127,10348150.456240298,2820025506.903562
156446298.97680587,9645542.253123462,16852016.45915079,2225891826.978743,2328643285.9742737,237208127.21160844,418528511.09453696,1153684.209260847,151548974.01136065,10715941.14369068,233843070.40061533,4664718907.49828
144516889.6620289,10851235.01247532,19988969.945494726,14836796362.19678,3917641255.364571,304647015.2351221,2355.3865797279564,513262048.63254607,313049.497836202,294401.4215400886,1282819622.800002,1983436265.2191665
120540898.48158118,12056927.771827176,23125923.43183866,5666449650.208442,4889571607.660558,152803842.8977692,156913828.07384565,1088035812.174188,3502315580.0857854,651204.3580241476,3521379413.130718,5194516769.993091
327613864.88780063,13262620.531179031,26262876.9181826,1165853170.7097075,4443033932.747603,97482527.78983332,466155.2987509363,6246641589.023988,279347.7326667755,1008007.2945082064,877132572.8164881,2826706655.1062984
472062872.45709705,14468313.29053089,29399830.40452653,391491653.3772981,2158144428.986234,35977919.07875645,707764.2426978484,813.4665614304564,2381056981.505375,1364810.2309922655,42239461.15657992,8422004632.45266
432016435.5352464,15674006.049882747,3155088.550226556,47128432.956710905,1940751511.328077,8936038029.565998,949373.1866447604,490.7751886900096,567640602.4592192,1721613.1674763244,660092901.9403943,7119778287.740708
270778466.3034851,16879698.809234604,387245664.0353407,24277183.36222045,2480467133.954948,378223615.7421359,372961166.2703128,1597381751.0411353,512387.4911932903,208703647.49984565,1334319.7632032917,4599037662.871912
1287780965.5608797,18085391.56858646,771336239.5204548,375342367.1219181,2737816832.753795,454729876.7673288,279721823.97835195,72873175.25190872,102661500.78313242,415685681.83221495,258832190.9617064,16332326013.818169
201300279.7006388,19291084.32793832,166183.70542654133,1013051388.4178548,2944566303.597776,201386873.07135943,186482481.6863911,556508658.6267141,191690975.9781437,1146592.73695559,8634984.416327335,19965737229.337635
456719693.8519213,20496777.08729017,1.2303950619988138,757654027.0890406,4031383773.6633215,4363510287.300364,93243139.39443022,384723.2489510258,8926473.244399484,79462768862.73222,36819863.46780973,19056164897.0913
313541560.3380527,21702469.846642032,10683459465.543802,2056471146.0712163,5208151389.471576,313907281.90822375,3797.102469406321,1514.465588376229,78559343.59891826,158924391132.7275,1343056826.26352,26302531275.74079
216254865.60037085,22908162.60599389,8815987.819572223,434560594.7086378,107466124629450.77,152647056.49058557,437290.5414440938,2751208494.29098,117447284.5452412,238386013402.7228,1159897471.319272,35973088474.86817
952546687.2158272,24113855.365345743,7375206.705191998,243213077.2383602,4175075581.304754,84445590.09177287,870783.9804187813,4232370228.855498,37244231.299400985,317847635672.718,80646.93978502312,18414923995.41773
209270359.75646707,25319548.124697603,5934425.590811772,58721553.23734824,2577880415.5905595,69166456.99462366,409491379.6764511,2801553709.707171,43300.13291811141,1731259931.4608204,148891794.21362773,27458474399.00422
145812982.69318292,26525240.88404946,4493644.476431548,1292692213.5431554,4902357603.263713,785658.0706870455,48573173.63625321,11777915909.445768,52070871.731747136,2288774.7056547063,33860382.744722724,13693908991.46464
724868902.7745409,27730933.64340132,14921035.305107215,956677627.158838,2016402418.823162,31762.854469491685,2824823884.185572,819731226.7231902,119102949.2770682,1512891.0622826114,15792502.97029436,23547949504.96054
175269836.176559,28936626.40275317,16554153.034240412,4611580210.061307,2619712610.322469,9863.18736267576,1424953411.863663,185496860.2634264,251412825.82740167,737007.4189105164,34179604746.345688,23103415192.091843
238301769.5345517,30142319.16210503,18187270.763373613,808067789.5745012,1758021019.8145578,18333.502243221174,25082939.54175355,33629477.28506084,14050924.17535574,368505.4020643376,34883833.70582954,31052273097.719448
199872271.06289864,31348011.92145689,19820388.492506813,34507466.72974294,1608786350.0789554,46552784990.36537,16986831.23714023,12507689.591704844,105362535.19455393,3.385218158871202,4957408403.727118,16117322558.024445
338354049.1698009,32553704.680808745,21453506.221640013,179639181.21942958,1736536084.2365105,2196225312.5955987,8890722.93252691,725345820.6925023,116548686.97264992,22777.924882473624,3174292.3497797297,11523584333.094
302316042.4823309,33759397.4401606,23086623.95077321,23462002.68162963,1086267415.8400643,4922202.69584844,794614.6279135924,62123320.30990812,1244161.174608221,1072483.304320027,23040437708.30574,16972109818.952394
340145515.09990823,34965090.19951246,24719741.67990641,663464298.6549935,1791286196.7304528,234081.927871478,1170122.4475290305,57941424.301309936,3381232.5251058345,4726244.078472035,3744644649.394629,17265574244.491714
290058558.9259672,36170782.95886432,18166600.99762708,1358594226.180068,1167803826.9755826,5646965841.929019,1545630.2671444686,22370321.22766056,82764.44998941108,8380004.852624044,2106988.351959229,19742080919.86083
335514751.1730349,37376475.71821617,16180701.24880391,165530455.2056938,866583283.1036046,5912250439.923153,1921138.0867599067,15524139.089720704,465980.3945876807,6898189.199856637,418857842.8873263,12665799401.26596
312025794.20590705,36589885.647675306,14194801.49998074,116941410.41425727,2106152731.8743005,13283479059.839088,2296645.906375345,17805683.052638296,805999.8936823342,5416373.547089231,244193337.41034105,9834116533.480783
534478106.5690532,35803295.57713444,12208901.751157572,80032426.8999095,2286390802.9208407,33996681680.19345,4244536.822991725,85264657.18462561,159690030.2470745,1112720851.473596,16366.1174250261,15188340755.182068
820663372.2128749,35016705.50659357,10223002.002334405,2234076488.410858,1555219337.7223575,4337123922.742941,6192427.739608106,89039661.38855746,2382923.249302851,892602116.2309508,8209.998357229342,12979207717.405064
441094649.6517955,34230115.4360527,8237102.253511233,6496192051.022927,2091464174.718552,235049318.6644382,8140318.656224487,138934038.01240376,70715.6376028514,672483380.9883057,53.87928943258716,32143036660.907494
296075583.572934,33443525.365511835,6251202.5046880655,1225061394.8330607,1937621514.0553253,489590887.64890975,10088209.572840868,281775123.2102752,1044779146.2073952,452364645.7456605,3151250.68033618,18437460168.447567
191594905.95684272,32656935.294970967,4265302.755864896,184896831.0821793,982760184.2988375,3320230095.7499814,12036100.489457248,107605636.59834154,1946704314.1905663,232245910.50301528,2100833.7942980854,4249370376.730943
314916624.6887158,31870345.224430103,2279403.0070417263,6735051214.879427,945844674.6943322,1425710792.8260925,10035923.640583755,116227294.22529836,200389523.74160355,12127175.26037008,1050416.9082599906,3779612300.514168
179987843.58234307,31083755.153889235,293503.25821855554,2435371076.2865973,1433480165.5228631,380434519.6862434,8035746.791710267,144598214.9525682,127177716.9413998,118821707.70209175,0.022221895906002,2197136673.542145
88657565.10322393,30297165.083348367,200749.2109850681,790606806.1640382,3770885214.741548,2784948888.2854643,6035569.942836776,298891436.2717032,169977383.6693995,225516240.14381343,62725260.69956751,4966120795.115277
263740709.62766105,29510575.0128075,107995.16375158068,397670839910.45886,3104266109.484506,1078213361.0666437,4035393.093963286,390666143.2741437,27467965.34267417,332210772.5855351,125450521.37691312,4014713357.104688
124618360.80547638,28723984.942266632,15241.116518093198,,2764968401.355224,396105394.1639374,2035216.245089796,458231568.624383,11662115.217058482,438905305.0272568,188175782.0542588,3041158232.034062
2562936045.438212,27937394.871725764,174725.9260555689,,5651186870.886264,5071787487.948724,35039.39621630524,870501794.4311354,299560903.5362897,545599837.4689785,250901042.7316044,5480562660.521013
501797661.7460327,27150804.801184896,334210.73559304466,,3311082591.360505,428810828.0016888,212021.0682096457,1058319461.6680166,348842051.7424908,652294369.9107002,162398018.1526376,5532611756.747654
138460054.90162438,26364214.730644032,493695.5451305204,,2097716109.143283,2157786846.431817,389002.74020298617,1312094738.63419,109298730.01956022,758988902.3524219,73894993.57367085,5707703258.584998
193705993.2577892,25577624.660103165,398941.4078382609,,2065224699.1894047,1995708649.6328475,6808577.270993376,792293868.3387992,1092826874.0060866,865683434.7941436,247519.39916622985,1106564723.7127137
875727993.7529747,24791034.589562297,304187.2705460014,,1454786673.8766816,2026998061.1406407,13228151.801783765,1450066109.5616412,1186997042.3522227,972377967.2358652,1573236.753103496,930096511.9288445
293942911.17776686,24004444.51902143,209433.1332537418,,1193447960.2794206,453700744.9141549,19647726.332574155,1552780227.6634543,367534584.5400834,1079072499.6775868,825475.5511030119,4716178471.277154
452668423.2211069,23217854.44848056,92221162.09270938,,749875635.4043795,1043790839.8081452,326995996.9873411,966078685.9180404,194865513.8457297,1185767032.1193085,1834672959.914729,1241560829.291508
72859914.39437728,22431264.377939694,77184241.10615943,,1690929563.3507922,603882661.313988,753.4837484376427,747115580.8073516,832357344.5468166,1292461564.56103,44409098.63444414,2973013628.116714
271567173.84031653,21644674.307398822,62147320.11960949,,1082258030.65364,1000117276.9179204,312783.51214471844,439460397.8291314,1160840636.6743708,1399156097.0027518,75070289.35232806,1270223732.5880165
251449275.1102242,20858084.23685796,47110399.133059554,,1135988054.8567283,717409534.0026768,305436.2202129377,387246007.0093626,1145034300.100807,1505850629.4444735,291952979.99617684,9335473914.716928
226707841.08607268,20071494.16631709,32073478.14650961,,1123569956.5727863,507886193.8965941,298088.92828115687,578199758.5841769,2261767222.399921,1612545161.8861952,16810839.63800823,5889757715.08909
116516917.65863244,19284904.095776223,17036557.159959674,,1233027098.0529156,147846414.3501591,290741.6363493761,422432786.6049097,3020826920.468671,1719239694.3279169,16848292.23763118,6711280404.808393
16606588.2564536,18498314.025235355,1999636.173409733,,1817057814.0324929,103125685.126352,283394.34441759536,463211018.5540262,101934613.5773856,4060154.7438777504,7293026255.278135,10669829361.18994
386667.191865896,17711723.954694487,154097160.22971374,,2228387684.104119,14107052062.159073,276047.0524858145,292001380.018143,16499464.506645266,15320170.053060813,25166857568.18928,4949832670.283292
580895.4743825943,16925133.88415362,3106142691.466636,,1701672275.263125,1145132736.3112228,268699.7605540338,130784404.96735056,8459575.721271789,26580185.36224388,95655132.76988748,3724329757.3679614
2583.91742650472,16138543.813612755,561739317.6628876,,1367625096.1656618,605108664.7442417,261352.46862225304,309219758.8864967,62383637.50703415,37840200.671426944,260876516.43782413,1817824557.1142616
30912.12077081108,15351953.743071888,2853404.280397698,,2740838042.21078,391681548.6410961,254005.17669047223,307244361.49303114,13055153.254194882,49100215.980610006,115958410.39501391,2781097868.9728923
25409073.75945447,14565363.67253102,358026690399.1366,,2457124245.796582,545054706.3973845,246657.88475869148,209176345.5040161,416181138.1683452,60360231.28979307,227410844.0323026,4581488411.466631
13411173.83077868,13778773.601990152,8467339932.721997,,3727590248.334647,44949084541.79935,239310.59282691072,708595212.3191257,121469805.44339658,71620246.59897614,142220212.58119226,1190135396.2250226
33195701.46661472,12992183.531449284,11863950840.321198,,3124155710.42111,5739963559.266073,231963.30089513,772289769.3837988,245774169.7677252,82880261.9081592,304383671.77971447,1310992347.6333845
42722581.4117663,12205593.460908417,7909336046.262804,,3814920657.495572,645981364.2087959,224616.0089633492,660364398.2776014,49368.50642813309,94140277.21734226,6138.695696540996,862908742.8434298
69175321.31492117,11419003.390367549,3954721252.2044096,,3202947380.351588,1004356758.3769736,217268.7170315684,390046745.08882016,12549.83307148164,105400292.52652532,96166884.18966496,1196835198.1976352
3710.68929476954,10632413.31982668,106458.1460158073,,2554656669.2235026,647357420.7840469,209921.42509978765,356366106.740948,29030.58057683979,193261690.1791688,364421523.75532657,732391262.2363439
27668955.85912067,9845823.249285812,4581758.831885074,,2897177384.1620293,2726972898.0555744,202574.13316800687,1261495446.7689643,75892.02755995747,281123087.8318123,282711758.0478394,1649953784.2179554
96649468.14028376,9059233.178744946,26140897.6825166,,3928815099.718882,1151122141.4425602,195226.8412362261,995817300.6680363,537974472.1635063,2600233594454.2114,224287108.54998583,1316399432.9005692
43686863.90599231,8272643.108204078,47700036.533148125,,3283609868.4759665,394124967.8208582,187879.54930444533,1486078831.6879635,3089681647.916772,5200186065820.591,88566188.75395189,2218130626.366668
12277850.637923757,7486053.037663214,3955746.251462218,,3313264156.841599,2309021258.005646,180532.2573726645,826123828.2195854,12538872140.840183,7800138537186.97,436202030.2405796,2640394092.28712
6767289.171649245,6699462.967122346,87608.04552727696,,5172328090.886793,3038455544.7175136,173184.9654408838,834581493.3340297,3063889892.519455,520626659.4535467,783837871.7272073,2898273290.252388
2334499.516808942,5912872.896581478,374649.72607617744,,5325625861.52458,634799605.8958932,165837.673509103,675965800.6142088,2374536040.986345,85045.73763121515,50335992.62190422,3613476229.036928
369192.6222696491,5126282.826040611,661691.406625078,,7554861190.977518,2201243019.8834743,158490.38157732226,222952368.7685593,3256774264.399014,695402.2063368815,546872503.3420322,1964478808.1210024
467365.5216655452,4339692.755499743,948733.0871739784,,8805375468.035328,837483032.252123,151143.08964554148,268091379.7191706,4510893152.688723,103299643.2925933,2847124160.8348494,1711375169.0104518
10841276.60077723,3553102.684958875,85505491.67660028,,11957931274.643225,600228768.5605899,143795.7977137607,381833770.6291753,6655946505.252966,179457958.33157432,1446.8184082784535,1595406921.0115929
2446800.022129183,2766512.6144180074,170062250.26602656,,45066160443692.42,300397960.5236224,136448.50578197994,319692176.5151228,40085446.3907592,277424427.6290636,421922403.0679122,2393926918.585152
20087883.534562368,1979922.54387714,254619008.85545287,,,872590790.982021,129101.21385019916,888854137.005873,389287982.9747047,99024540.88422965,3233744621.9343605,2358567488.293487
15588168.185778989,3744957.210025733,339175767.4448792,,,871109703.1778365,2809344.895704618,226952738.7000688,176430590.00694594,30732486.087066423,315192572.6698851,3749019762.2534266
916941329.2652384,5509991.876174327,423732526.0343055,,,2932382633.343243,5489588.577559037,310181635.1860141,94719437.23365694,194291.52729034144,733098604.6831818,1664871185.5097744
2855.546103968765,24222331.85482534,508289284.6237318,,,425677283.7773953,8169832.259413456,329392925.45941806,50183079.72122955,3261.2230331719484,307573246.79896885,732893790.9497688
543.7436377480586,651840.2592548205,33600919113.592224,,,860284825.718244,10850075.941267874,845120837.9967302,5646722.208802158,2768242.4562316053,738011961.2550671,1396485499.5445786
9705576.670958078,17135083.69766237,25200721299.019577,,,650128063.9989444,13530319.623122294,704499956.81687,1296364149.124381,317.162112901106,673597516.8801234,8957216966.511091
38980816.93217439,24850472.82504301,16800523484.446926,,,742315564.3191869,79489468.49821709,579796892.4445574,5321253538.869823,1227574.3891565755,561290347.8265926,4207459374.6258593
55598717.40628562,32565861.952423666,8400325669.874275,,,822199712.7037269,145448617.3733119,1627219552.4034033,2018981697.5735576,2454831.6162002496,319261412.8648241,1425365687.2393343
110691345.59362836,40281251.07980431,127855.30162847642,,,792374072.0359687,211407766.2484067,2428173566.9186115,4841002760.658349,0.0050363052260705,920313784.0417798,2338208879.951436
15258419962.519684,47996640.20718496,117594435.89283496,,,1465376866.0389245,277366915.1235015,2840665622.6766744,984555112.0416071,204877.4027771752,215617409.24090728,487302965.914159
