Energy_envelope_Central_moment_4th_order,Energy_envelope_Central_moment_4th_order.1,Energy_envelope_Central_moment_4th_order.2,Energy_envelope_Central_moment_4th_order.3,Energy_envelope_Central_moment_4th_order.4,Energy_envelope_Central_moment_4th_order.5,Energy_envelope_Central_moment_4th_order.6,Energy_envelope_Central_moment_4th_order.7,Energy_envelope_Central_moment_4th_order.8,Energy_envelope_Central_moment_4th_order.9,Energy_envelope_Central_moment_4th_order.10,Energy_envelope_Central_moment_4th_order
2.9893191360013465e+26,2.6026188699724303e+27,1.224140283823118e+24,1.676355236006061e+30,4.634262662398835e+22,8.28676020611106e+29,1.850525281573644e+28,1.8773242201263576e+23,1.1776665613669232e+30,1.3177586925202742e+23,6.944550281495718e+24,1.57205233715418e+26
5.376198421800537e+27,1.953616855676304e+27,4.354909579241766e+23,8.348924438667368e+24,3.8341131804303457e+21,9.11324252124819e+22,2.4655290074039983e+28,1.3681595290669295e+23,1.395642322726518e+25,1.5525694743854892e+23,2.490432898734252e+20,5.424635048237398e+26
3.156305002787198e+26,1.3046148413801768e+27,9.061381532022028e+23,7.91488166778194e+24,1.0675780271255778e+22,5.727434723921151e+23,1.7932797724226398e+31,1.3651201140565337e+22,9.955843796402556e+26,1.787380256250704e+23,5.381244945751052e+20,1.0104622045853538e+27
4.1911031565077614e+22,6.556128270840506e+26,1.7142532548989776e+24,1.0180151189193987e+30,2.8000952459035184e+22,7.912460087240552e+21,1.434645179099003e+31,5.684704858754627e+21,1.7798806881140167e+26,2.022191038115919e+23,8.393687310790153e+20,7.092046126537734e+26
2.8464130388962272e+23,6.610812787922851e+24,5.087653948519636e+23,1.1080124369083672e+27,3.127272667074504e+22,3.850072807606169e+22,1.0760105857753664e+31,1.5852425346453645e+20,4.859426866440771e+24,2.257001819981134e+23,1.416190553792756e+22,4.811111551207374e+25
2.3483569697181545e+23,6.014684000081592e+24,7.911627479480046e+24,4.5076091718667694e+27,3.4544500882454887e+22,2.350228335136261e+23,7.173759924517299e+30,7.617762551478219e+23,6.252102181893542e+22,2.491812601846349e+23,5.621099450078997e+24,1.1929475783152382e+26
4.331633639081838e+21,5.418555212240333e+24,1.531448956410813e+25,3.369940893571385e+29,3.781627509416474e+22,2.8216719372574846e+22,3.587413991280931e+30,1.2391275298655375e+19,1.4195781411201452e+23,2.726623383711564e+23,8.349710142919864e+20,8.262591369607953e+25
2.893769919476142e+21,4.822426424399074e+24,2.271735164873621e+25,1.6758213941081152e+30,4.722962966055861e+22,3.978613216192394e+22,1.0680580445652836e+27,1.547977944727104e+19,2.213946064050936e+23,2.961434165576779e+23,8.169574347147715e+22,4.128592853840764e+25
1.662207535709334e+23,4.226297636557816e+24,3.0120213733364294e+25,1.1197667049071549e+24,5.664298422695248e+22,1.3372186754601075e+23,2.5252890632585574e+27,1.9302520504171127e+19,5.95060924926816e+23,3.196244947441994e+23,2.4428363683316974e+29,2.7246044752451e+25
5.252150006735687e+22,3.6301688487165566e+24,3.752307581799238e+25,1.1418579087382132e+30,6.605633879334635e+22,2.276576029300976e+23,3.982520081951831e+27,1.47174026963612e+19,2.3101769985836347e+23,3.431055729307208e+23,1.1373492247652695e+22,2.727195287539862e+27
7.788094790762856e+20,3.034040060875298e+24,4.492593790262045e+25,4.9138187454152e+29,2.4492977663423235e+23,1.403060517230729e+21,1.670750467007703e+26,6.65806826728406e+19,5.612449941784681e+23,3.665866511172424e+23,1.351327555795478e+21,2.801525431535151e+26
5.604238018578204e+20,2.437911273034039e+24,5.232879998724854e+25,1.6251214209676595e+30,3.329561759345553e+23,1.9436693880355496e+21,2.280819147455818e+27,2.94805829221704e+21,1.0743846863576754e+26,3.5082306008986803e+23,8.717663511506664e+20,2.137914089191155e+25
5.287367633998267e+21,1.84178248519278e+24,2.845876309573585e+27,3.598622740451173e+31,1.6779772271918125e+24,1.5913580380098647e+23,4.3945632482108656e+27,8.897779579300987e+19,4.718175187957564e+25,3.350594690624936e+23,6.929050543922216e+24,1.5805640423309589e+25
2.275905958208189e+21,1.2456536973515214e+24,5.639423819159922e+27,1.119821247416391e+26,3.02299827844907e+24,1.38111348343603e+25,3.527941927632471e+27,1.538404309234969e+20,4.9941181461414384e+23,3.0713877418459954e+23,8.512904944662822e+21,1.8729595861804364e+25
2.190724356920569e+25,6.495249095102621e+23,8.432971328746258e+27,8.473329777313672e+30,4.3680193297063273e+24,1.273827727407265e+24,2.6613206070540763e+27,1.5694440142796798e+19,2.3605133014259067e+27,2.792180793067054e+23,5.107554759766244e+21,1.1406483231968425e+25
3.164329101048448e+24,5.339612166900371e+22,1.1226518838332597e+28,6.336785821930853e+28,2.569132318187969e+25,2.355417638490534e+24,8.435321718806129e+23,9.145597929641928e+21,1.0327544493372046e+25,2.512973844288113e+23,1.8886970688806407e+20,2.5691037488537382e+25
1.765997223616296e+20,1.7817489146823298e+24,1.4020066347918932e+28,1.9791884708538385e+27,1.232478418978827e+25,1.2663939463449664e+26,1.691667160147482e+23,6.544917476033084e+28,1.671359762353021e+24,2.2337668955091723e+23,1.4246501621920597e+21,2.632704121047373e+25
1.0676316384641404e+23,1.5660336603579014e+25,1.6813613857505269e+28,2.24220869135309e+28,3.364806315234004e+25,2.509233716305028e+26,1.4061165663879104e+23,5.816556213746736e+20,2.215513235251418e+23,1.954559946730232e+23,1.1006639211246516e+21,4.393142207486052e+25
5.09761523161837e+21,2.9538924292475697e+25,1.9607161367091604e+28,1.0971072288423216e+28,4.5112239185162e+27,3.752073486265088e+26,5.142132016126333e+23,1.136091641314774e+20,1.123314697767677e+24,1.6753529979512907e+23,5.586687122880471e+25,5.418314416803752e+28
4.7733668520826064e+23,4.341751198137238e+25,2.240070887667794e+28,1.8599694452005867e+31,1.0120033064984864e+30,2.3692190713778603e+27,2.5280532976822963e+22,3.1915108809686794e+19,1.5374402187647182e+23,1.3961460491723498e+23,4.4829360638714864e+25,7.383933011350712e+25
2.748914623187164e+23,5.729609967026907e+25,2.519425638626428e+28,2.512819947856174e+25,1.3555238602889256e+23,4.980035523852301e+28,1.0905112153361558e+23,1.4060416562416229e+20,8.502227409421398e+23,1.1169391003934088e+23,1.521459980520801e+27,8.144724447705312e+25
2.6027239067087927e+23,7.117468735916575e+25,2.7987803895850613e+28,2.5920929283691e+30,1.2649439481971949e+23,1.528138554427842e+23,4.114477090837747e+22,7.688460592936025e+23,3.1218586119250854e+24,8.377321516144679e+22,3.693189720341037e+21,1.3635341918987066e+26
3.076917407882449e+23,8.505327504806244e+25,1.425383110865532e+26,2.313617030603457e+31,1.078894334066794e+23,2.046975383690244e+23,8.143694132949082e+22,3.937699508853614e+19,5.402877813944295e+23,5.585252028355269e+22,1.8049453859685948e+26,9.596460376864037e+25
1.3376055359901835e+23,9.893186273695912e+25,1.268401652577226e+26,2.5031611784067725e+24,4.060653437921173e+24,2.182529822063182e+24,1.2172911175060416e+23,6.1025180679073215e+26,4.404333372728844e+23,2.79318254056586e+22,5.584875334700334e+27,7.275956491554822e+25
7.453275634596456e+24,1.128104504258558e+26,1.11142019428892e+26,1.3900949447463725e+28,2.254615605152184e+25,1.32992975675655e+27,1.6202128217171754e+23,2.3746238428017154e+22,5.712093288384673e+24,1.1130527764534565e+19,3.4054818623637254e+23,4.3710434667320144e+25
1.217978417597805e+23,1.266890381147525e+26,9.54438736000614e+25,2.1135106388681467e+23,5.056335859231453e+24,1.923571294212053e+31,3.633614829858368e+23,5.806352638536319e+20,1.4262604720212648e+25,7.685481813344952e+23,4.805646336478559e+21,1.8371643781929813e+25
2.3627878550850395e+23,1.4056762580364918e+26,7.974572777123078e+25,2.8522203948228384e+23,3.3426842286183645e+24,3.8512726018786526e+29,5.647016837999559e+23,4.3656017074819904e+21,7.031350997785772e+23,1.537085232141226e+24,3.921436929951949e+21,2.831456633378546e+25
3.4071598153507625e+24,1.5444621349254586e+26,6.4047581942400165e+25,1.7527113593323838e+29,4.0573522653891415e+24,3.677466831685472e+29,5.156958367732452e+23,1.7459756123860424e+24,3.726847447157857e+23,2.8340087228778554e+24,1.4000584749092863e+21,2.781359317131022e+25
3.647504635559526e+23,1.6832480118144255e+26,4.834943611356957e+25,1.9317076471148845e+30,2.711734467155336e+25,4.057233490219015e+28,4.666899897465344e+23,5.539343766494428e+21,6.12133036990922e+28,4.130932213614485e+24,2.721036671260792e+21,1.790987047632997e+27
3.548285124226369e+22,1.8220338887033924e+26,3.265129028473896e+25,3.4862236395991635e+30,4.391625673129053e+25,1.0215043827902857e+26,4.176841427198237e+23,1.3997630371787102e+22,4.945364839344369e+27,5.427855704351115e+24,1.5155283378145205e+20,1.2759943573321704e+25
7.205850225441094e+22,1.960819765592359e+26,1.6953144455908348e+25,2.7194955022280387e+25,3.67291879071192e+25,7.121210437936199e+29,3.686782956931128e+23,9.299786372453904e+28,5.3959902568037805e+28,6.724779195087744e+24,3.805974073383291e+20,1.3265954856100316e+25
5.7018877380096415e+22,2.099605642481326e+26,1.2549986270777428e+24,5.504785182099052e+27,2.3619981130484795e+25,2.4335779899792697e+27,3.196724486664021e+23,6.224132052736701e+22,7.328593165863063e+23,8.021702685824374e+24,9.708039997508209e+21,2.2928263194493914e+25
2.350334184492169e+23,2.238391519370293e+26,1.1903757617311096e+24,7.719484998854973e+28,4.732345257369786e+25,3.548988047278752e+27,2.706666016396913e+23,9.009810418246018e+26,5.362989260422205e+22,9.318626176561004e+24,5.206976918893743e+20,1.2293198733247911e+25
1.494628306954968e+22,2.37717739625926e+26,1.1257528963844762e+24,2.965106399875804e+23,6.184191026692214e+25,5.000148587607723e+26,2.030273949180315e+23,1.2935096404349712e+23,4.404313275451241e+21,1.061554966729763e+25,4.754262498931236e+21,1.2933382817110224e+25
2.3971648940319447e+22,2.5159632731482267e+26,1.0611300310378428e+24,2.6449262583727703e+25,5.795664337842095e+25,1.4180082255931158e+26,1.3538818819637171e+23,7.112925306420862e+28,4.394392198832196e+20,1.191247315803426e+25,6.717676998507899e+22,1.3059960823229444e+25
2.475978066642649e+22,2.6547491500371933e+26,9.965071656912097e+23,3.746932915037877e+22,1.1441900192672956e+26,3.943786032566828e+25,6.774898147471192e+22,7.229510757945838e+24,7.436834414414433e+19,1.320939664877089e+25,4.601087989504767e+24,9.224685343347272e+24
3.2096400373884287e+22,2.414687854425696e+26,9.318843003445764e+23,6.157884938594935e+23,2.1536554599657108e+27,1.1215221958026069e+24,1.097747530521259e+20,6.288491430528532e+28,7.647886633572105e+19,1.450632013950752e+25,2.391001007243357e+29,6.00407739879224e+24
2.0076061862704847e+24,2.174626558814197e+26,8.67261434997943e+23,6.106736004308114e+25,7.995777658422756e+25,2.8353300259011643e+23,1.4496734343952865e+25,7.239456214598129e+26,2.670982290299057e+21,7.958169526131386e+22,5.540037442185605e+28,6.856459507194064e+24
7.283385641744295e+23,1.9345652632026995e+26,8.026385696513098e+23,3.4185224134439885e+28,6.570818912281912e+25,5.232399191618415e+22,2.899335891315268e+25,6.707528070137464e+29,8.672835814077005e+20,4.340091804233152e+19,1.2737074775322593e+24,9.429781569129822e+24
2.2199178092198708e+24,1.694503967591201e+26,7.380157043046765e+23,4.315582525258753e+25,1.1656204122972427e+26,1.847554395384496e+23,4.348998348235249e+25,2.9979399536482933e+29,2.148095871684712e+20,3.985494842475603e+29,1.7696496384112554e+21,9.91453923408707e+24
1.0087361939726232e+22,1.4544426719797032e+26,6.733928389580431e+23,1.906143916780588e+24,8.437370262667413e+25,6.844509293553031e+25,5.7986608051552296e+25,1.4859117686938558e+29,6.718895454219924e+22,1.992754749111025e+29,4.917676308978817e+19,3.747816100044344e+24
5.870881199486728e+23,1.2143813763682054e+26,6.087699736114098e+23,5.736374200165577e+25,8.161138192526849e+27,2.670350487645516e+22,7.24832326207521e+25,2.025781205711808e+22,7.873901065090539e+21,1.465574644612107e+24,6.683785041292219e+18,3.373163975084596e+24
7.829136261452019e+21,9.743200807567071e+25,5.441471082647766e+23,4.824531016356984e+24,2.3757480048391505e+26,2.115033882034166e+23,8.697985718995193e+25,2.6569776057727565e+23,1.0635445756159468e+20,2.6941020660165485e+30,2.120066978995636e+18,3.962123383116597e+24
1.1584881703993404e+21,7.342587851452093e+25,4.795242429181432e+23,7.462184736703406e+23,2.4433042206394912e+26,3.3396805060890243e+28,1.0147648175915174e+26,7.596655968281155e+24,9.55324515985088e+18,5.388202666458452e+30,1.6950016439219955e+20,3.19219670689692e+24
6.504119695663656e+21,4.941974895337112e+25,4.149013775715099e+23,7.121654642912544e+27,1.903831316950858e+26,4.4736100073222254e+22,1.1597310632835156e+26,2.481750015772137e+26,6.385957995472966e+21,8.082303266900356e+30,1.3587275909632798e+21,2.906995858785528e+24
2.5234970084502903e+21,2.541361939222132e+25,3.5027851222487666e+23,1.0489724732599656e+27,3.932521190686191e+26,3.1331135666909526e+21,1.3046973089755136e+26,4.887533471861462e+26,1.3202855515709709e+17,1.077640386734226e+31,3.497117515176052e+20,2.6744792182616885e+24
3.033439148034586e+20,1.4074898310715018e+24,2.8565564687824327e+23,2.698128529631534e+23,7.427692597630848e+26,7.271418559468533e+21,1.4496635546675117e+26,9.685287092258064e+25,7.22340434152711e+19,1.3470504467784165e+31,2.8086943740531737e+20,2.9123444121182524e+24
2.7534424392681973e+20,1.3682446045519566e+24,2.2103278153161e+23,3.863430824667811e+22,4.225241019309497e+30,1.0535911279415185e+21,1.5946298003595096e+26,1.746378798618823e+26,6.960553679718416e+21,1.6164605068226068e+31,3.2867934387674644e+18,2.8341786160779594e+24
4.657835203456706e+20,1.3289993780324114e+24,1.5640991618497675e+23,1.0465424588699764e+29,6.436985706120924e+27,3.3397761175257334e+21,1.3311112545512985e+26,4.197180683705587e+25,1.2495532793290723e+17,1.885870566866797e+31,1.6728953303658793e+23,2.972884937872475e+24
2.7346109785595075e+20,1.2897541515128662e+24,9.178705083834334e+22,3.985459769964047e+22,5.675221118580968e+26,5.209220575873896e+20,1.0675927087430874e+26,1.0272714373508267e+25,1.4105437281426991e+19,2.1552806269109874e+31,4.393087282729746e+18,4.042799770860692e+24
5.816815923544354e+24,1.250508924993321e+24,6.352434546432152e+23,5.935246827293688e+28,4.57742366139552e+26,2.115782150808044e+23,8.04074162934876e+25,2.387121331925586e+25,2.418971710411696e+20,2.4246906869551777e+31,5.608434234214317e+17,7.347647350517296e+24
4.3315048465759646e+23,1.2112636984737758e+24,1.1786998584480872e+24,1.0607327012990568e+24,2.793919199710965e+26,4.2131025950182455e+22,5.40555617126665e+25,3.966265125259965e+22,1.0709090218298086e+18,2.694100746999368e+31,2.7486704620240512e+17,5.807179079367653e+24
5.354344351718079e+20,1.1720184719542308e+24,1.722156262252959e+24,5.793000455768869e+22,2.257654437717568e+26,4.679815312998996e+21,2.7703707131845387e+25,7.368903844977347e+25,1.894558918173312e+17,2.963510807043559e+31,3.525172037535214e+17,5.349072368766397e+24
9.057549131163736e+20,1.1327732454346856e+24,2.265612666057831e+24,7.98477417387925e+25,1.737854030377965e+26,8.112233682723035e+21,1.351852551024246e+24,1.460598926794247e+27,6.59673679752704e+17,5.755201805403475e+28,6.411477152935503e+17,7.906855629701582e+24
1.8393510648337376e+21,1.0935280189151404e+24,2.8090690698627024e+24,4.768427261821007e+21,2.0519116532540343e+26,6.46648920540774e+22,6.15561238728461e+24,7.875107795408376e+25,3.0777014639931366e+20,2.9830744859146133e+28,1.418111022311098e+22,5.579043921677331e+24
6.425013613307387e+22,1.054282792395595e+24,3.3525254736675744e+24,2.5170408509702e+23,1.245518207726767e+26,2.4387194806674976e+23,3.175528533515314e+23,3.893189200600154e+26,2.367306170231269e+21,2.109471664257507e+27,3.6851432281259567e+22,5.197440720815022e+24
3.2381443900875945e+21,1.0150375658760498e+24,3.8959818774724464e+24,4.4216222045261066e+24,3.4203315387244046e+29,5.016135624459125e+23,2.33426006283382e+25,4.978140212692955e+26,1.2586024888813427e+24,1.6226032470534516e+27,2.031156148674949e+21,7.058193068090602e+24
1.1074933689648782e+23,9.757923393565048e+23,4.4394382812773183e+24,2.4043272446740936e+25,3.0809391444979574e+29,6.755135356814914e+23,1.6113118412182568e+25,1.5702858443585707e+26,3.1952854822039354e+21,1.1357348298493962e+27,1.495208538604711e+21,8.255935808595677e+24
1.484543106962305e+22,9.365471128369596e+23,4.982894685082191e+24,1.1967324549879849e+22,1.906818384121912e+26,4.36342234044401e+23,8.590993614769062e+24,2.6474257717207674e+25,1.3364958923582368e+23,6.488664126453408e+26,1.5611550038925752e+19,6.139662502302394e+24
4.49062879082141e+23,8.973018863174144e+23,6.231357270974437e+23,2.11223276898786e+19,1.5233228378503624e+26,2.6287006600701616e+29,1.0688688173555554e+24,7.636729979450597e+24,6.933967012466338e+21,1.6199799544128524e+26,2.7607696855442188e+23,3.989369618530118e+24
4.059045453284284e+25,8.580566597978691e+23,5.665462214654531e+23,5.21540609946256e+19,1.426610337988595e+26,1.6277376165841412e+24,2.487625437377492e+26,1.4157751107235517e+26,4.5892955529805855e+18,8.099902551495733e+25,4.9421762425965216e+19,4.470059469952425e+24
3.582876457543222e+23,8.18811433278324e+23,5.099567158334625e+23,5.14844174986144e+20,1.5423807948998889e+26,2.0406465004915007e+24,1.865740695450721e+26,3.933702615200645e+25,2.307897643783596e+19,5.5588629410076525e+19,2.825045217402789e+21,4.948292371948174e+24
1.8928731926948355e+25,7.795662067587787e+23,5.319361586575791e+25,1.3686864827370188e+26,1.173538915039124e+26,1.983136174466408e+24,1.2438559535239506e+26,1.4936680160673344e+26,3.1635909355980083e+19,1.1277562688378252e+24,1.3606790421329738e+20,2.7287200390646546e+25
4.163332252895496e+24,7.403209802392335e+23,3.072906235193663e+28,8.732129456071736e+23,1.8669675962788463e+26,1.7782252662218683e+30,6.2197121159718e+25,3.05233870694846e+26,6.279731672029026e+19,8.216123803715994e+29,2.9851396385081904e+20,4.0686444771591e+24
1.029540943091541e+21,7.010757537196883e+23,1.5788540235285586e+29,1.1237010205581488e+22,1.95072889367542e+26,1.9393429971843694e+25,8.646967040929385e+21,1.5366163854843192e+25,6.318062336038744e+18,1.6432236329869302e+30,1.1357214894211704e+24,4.516089087047192e+24
9.169817731801788e+20,6.618305272001431e+23,6.622628784551855e+26,1.0686443591862112e+25,2.471797711476993e+26,6.392452530730152e+25,8.004169533149997e+23,3.480693219202424e+26,1.4896963027444523e+19,2.4648348856022608e+30,5.720375908024103e+20,6.552020036200268e+24
8.148649923608511e+24,6.225853006805979e+23,4.515620759553296e+26,2.579375368102528e+25,7.070329545936743e+26,2.3483157379612065e+24,1.59218693958907e+24,3.16252149180573e+25,1.710294426352799e+20,3.286446138217591e+30,1.1849024026798983e+19,3.703634856150496e+24
2.3933510302319525e+23,5.833400741610528e+23,2.408612734554737e+26,2.784551818534927e+22,3.837288024340287e+25,2.2662855838415745e+21,3.916712799981289e+24,2.5291691229201326e+27,4.2320127421900825e+19,5.192882576817903e+29,1.7322221119632026e+23,4.458758181782093e+24
2.1338723260160703e+21,5.440948476415076e+23,3.016047095561785e+25,4.6457354700912654e+27,7.293861269307696e+29,6.130276595263443e+20,2.614243111970933e+27,9.086333092359428e+27,7.947790322958513e+20,1.78416424518284e+26,8.785281597792287e+21,5.980796950954975e+24
1.714865698017531e+23,5.048496211219624e+23,1.517268947877364e+25,2.947200785725828e+25,3.9485534026016165e+25,1.035015230970267e+22,3.4485586809181646e+24,1.6629502992039164e+27,2.4872828710661084e+18,9.196480140782032e+25,1.1478518411706845e+25,4.104379604232263e+24
1.3621312820547942e+19,4.656043946024172e+23,1.299469341833102e+25,3.6525446895662906e+26,8.7262129054908e+24,2.0115698538250048e+25,2.2157099511664668e+25,2.394364825654957e+26,7.929606628005975e+18,5.513178297356628e+24,1.0667488729579696e+27,5.186527243146697e+24
2.390083180931909e+19,4.26359168082872e+23,1.0816697357888397e+25,8.769931802436743e+23,8.278815515583608e+24,2.260213937520025e+27,4.086564034241117e+25,4.364058199559472e+23,3.17672899799892e+17,4.404266822139161e+24,4.402315484516107e+23,4.549989711371686e+24
8.618590560178849e+18,3.871139415633268e+23,8.638701297445774e+24,1.336753451562242e+21,5.249640296614745e+25,1.0143565652315672e+30,1.5965509255540928e+26,4.089290419699016e+24,4.1233115183014354e+18,3.295355346921694e+24,3.979035729469802e+26,5.582374120885177e+24
3.822592632326934e+20,3.4786871504378155e+23,6.460705237003152e+24,1.3416644473649252e+21,2.005702160686235e+25,2.0563896772815035e+23,2.784445447684074e+26,7.673161247096184e+26,2.739509940804997e+18,2.416803162325338e+21,1.7830334078353016e+25,5.095830285577515e+24
1.939770336122561e+21,3.086234885242365e+23,4.282709176560529e+24,7.237653347366007e+20,1.7299570849565766e+25,4.022428585446844e+22,3.972339969814055e+26,1.520162054220123e+21,7.638807116402894e+17,2.4897351117807464e+23,4.994537665592775e+28,6.519063618784821e+24
8.186772330337312e+18,2.693782620046913e+23,2.1047131161179065e+24,1.429620956736192e+21,2.490036214762284e+26,4.045056841515089e+22,2.97925672028606e+26,3.208862441042575e+20,6.324574969947553e+17,2.445850140610197e+25,2.989338929687768e+25,8.784944473141298e+24
1.2630799529079704e+19,2.3013303548514605e+23,1.8605576638942075e+24,1.333098913747192e+24,1.0882967478772135e+25,1.4753643805716492e+24,1.986173470758065e+26,1.1804631060054954e+21,6.697108026980835e+17,4.866802930102587e+25,1.1788477231635727e+25,9.443052647225412e+24
1.114233870846579e+20,1.908878089656007e+23,1.6935844054730442e+24,2.0007915974785368e+21,1.4048095363316042e+27,3.093090346318969e+24,9.9309022123007e+25,6.445236700320647e+21,1.7967570009025315e+17,1.1639045616374384e+28,9.754265914564145e+22,9.655549258451784e+24
3.031335892040432e+20,1.8664660620855297e+23,1.526611147051881e+24,2.838368069558475e+20,3.0549384928227046e+25,1.8163313236945737e+24,6.971702075144135e+20,6.82901432479127e+23,5.0898837704822784e+17,2.3229423203447743e+28,1.076717322419678e+23,5.495411190230739e+24
1.6147649506597652e+19,1.8240540345150523e+23,1.359637888630718e+24,2.1382795885283584e+26,9.641641617116997e+25,4.2389087687473365e+24,2.138656279352036e+21,6.166856954158868e+21,2.816103125392339e+24,9.50410137964044e+25,1.0040192826754348e+18,5.621911460848031e+24
2.8587770524633293e+19,1.7816420069445745e+23,1.1926646302095546e+24,3.54508579682906e+26,1.4554225395752916e+26,4.976831235047695e+24,3.5801423511896583e+21,2.491370404484045e+22,5.25984819667609e+18,7.65343988142808e+25,1.6917266645554695e+20,5.100820532316511e+24
1.7209844802025157e+18,1.739229979374097e+23,1.0256913717883914e+24,2.8889681838796832e+26,1.2549317642842762e+26,2.59886480356408e+23,5.021628423027282e+21,2.5614698118769665e+23,6.4067827997603336e+16,5.80277838321572e+25,3.373413136284185e+20,8.410663191180852e+24
8.917969823934852e+17,1.6968179518036197e+23,8.587181133672281e+23,8.354397247783929e+20,4.398050144136406e+27,9.549982269961476e+23,6.463114494864904e+21,5.487817212360706e+21,4.4372471791227136e+21,3.952116885003359e+25,4.698417255410604e+21,6.559512684715321e+24
9.9407277508497e+17,1.6544059242331422e+23,6.917448549460649e+23,3.7219689940617455e+23,6.1691893725470665e+25,1.66693652775682e+30,7.904600566702526e+21,9.501959397584751e+22,1.650922941140472e+22,2.101455386791e+25,8.050511781529112e+21,3.5736753449646793e+24
9.02474821247832e+18,1.6119938966626648e+23,5.2477159652490165e+23,1.6987703484260198e+27,2.992690350984955e+25,5.2318465596891065e+23,2.6718774903947096e+25,2.98392516986028e+23,9.79541816407901e+20,2.507938885786401e+24,1.1402606307647622e+22,2.75994678720855e+24
6.488223720219834e+17,1.569581869092187e+23,3.577983381037382e+23,1.3139367093147904e+28,6.090074203092668e+24,5.182953767681276e+23,5.342964520732749e+25,1.4624637646074153e+23,3.9271698078975534e+18,8.15779021577869e+24,1.475470083376613e+22,3.4529138020134893e+24
1.2036429096030282e+17,1.5271698415217097e+23,2.6174484921263256e+23,1.487009648285154e+22,3.6675488966577567e+24,1.673102790687684e+28,8.014051551070789e+25,2.6328646023575704e+22,4.259675839818384e+20,1.380764154577098e+25,1.1496141032833163e+23,3.8418094859277617e+24
4.842478900185872e+18,1.4847578139512322e+23,1.656913603215269e+23,4.801218388054293e+25,1.604756167465291e+24,6.766580991060859e+23,1.0685138581408828e+26,4.142314044411413e+21,2.772852786613387e+18,1.945749287576327e+25,2.151681198228972e+23,3.2948879682629176e+24
1.1198640371993893e+19,1.4423457863807546e+23,6.963787143042125e+22,,1.758492527765075e+24,4.1422343182990014e+23,1.3356225611746868e+26,5.692249909500469e+21,4.913412204071061e+22,2.510734420575556e+25,3.153748293174626e+23,2.970498775627551e+24
