Amplitude_envelope_Root_amplitude,Amplitude_envelope_Root_amplitude.1,Amplitude_envelope_Root_amplitude.2,Amplitude_envelope_Root_amplitude.3,Amplitude_envelope_Root_amplitude.4,Amplitude_envelope_Root_amplitude.5,Amplitude_envelope_Root_amplitude.6,Amplitude_envelope_Root_amplitude.7,Amplitude_envelope_Root_amplitude.8,Amplitude_envelope_Root_amplitude.9,Amplitude_envelope_Root_amplitude.10,Amplitude_envelope_Root_amplitude
78.66307837299189,86.17765226579783,78.14985458253713,73.51569769749644,87.031238207256,74.68821751839668,63.13864285825198,74.15795323031757,78.65215532588935,84.55814524362636,68.73547631095008,86.17427182755847
77.95080873112663,85.67554500434954,76.41596375480277,71.67899456730665,78.61173687981582,80.7052674331756,65.01392754364085,72.8602213167155,75.85263865444603,74.4245264059048,68.43121945894852,87.14324478537598
77.91064266563285,85.17343774290124,74.68207292706842,74.42989083882945,92.76853847109194,88.34415116125251,66.88921222902971,71.4940128718415,75.66057209301373,64.29090756818326,68.87652017522939,87.09025599428108
78.30746358678913,84.67133048145296,72.94818209933405,76.79225096279242,91.57565223442592,83.55796787642824,69.34201770477671,71.70632229518998,72.92952112480147,66.87305584329783,70.78337191632568,85.69152366265604
76.12502193029911,84.16922322000465,71.21429127159969,78.52341708917311,90.1688280191925,85.61398918966785,71.7948231805237,73.15050541030651,77.14983820043153,69.45520411841242,66.81124343686841,85.22812759467364
76.67715825370966,83.66711595855637,69.48040044386534,75.30919601450636,90.01388794371944,91.22981725692688,74.24762865627068,72.20808022836557,67.83915439241089,72.03735239352702,72.70107031286528,84.2361874166267
78.27207502310996,83.16500869710806,67.74650961613098,76.58862508514233,89.10547211494175,91.16497452488528,76.70043413201768,68.08650090753575,76.10923258924696,74.61950066864159,68.18924373021001,82.6110416563868
78.43544451265981,82.66290143565976,66.01261878839662,75.1263273441521,88.6418485496702,93.56604017576504,79.15323960776468,70.89286300940694,75.99559564571486,77.20164894375617,68.76333924418157,83.82648480691181
77.83506458492887,82.16079417421147,66.7288305887371,76.14767306549952,90.85181258449848,92.60223020233288,81.60604508351166,73.36115301685213,74.52183857458915,79.78379721887076,66.0026651627712,82.7553474996327
79.79418523391381,81.65868691276317,67.44504238907757,76.0137743067779,91.6058168864437,89.58052914395122,81.23451839826222,72.52867338264441,73.79472857583319,82.36594549398535,65.33943139633095,83.73619976360064
77.75066197977804,81.15657965131489,68.16125418941805,77.04461799054941,91.0300370471902,88.40535206909365,80.86299171301279,73.8166866185812,72.6315644971888,84.94809376909993,70.48886548407354,82.3669709806006
77.93299115983346,80.65447238986658,68.87746598975852,75.12012239988765,90.48260716012186,87.61911996426866,80.49146502776335,70.19746545904836,69.44339494185496,87.5302420442145,70.47522950901178,81.80296313889245
79.41457209934434,80.00472702249003,69.593677790099,79.23786095305857,90.1031940191444,79.86243328689756,80.11993834251392,84.1242918035357,75.74584674943853,90.1123903193291,73.86290942734804,80.93684771270837
80.8162531479671,79.35498165511346,70.30988959043947,81.06413387746474,90.40317224958171,78.56700825359002,81.01720722640736,79.76629317710422,77.67920133106229,87.86823440471045,71.06650126014375,82.68801173292591
81.05386121871969,78.70523628773691,71.02610139077994,95.47860708233344,90.4430107027011,79.54292267817189,81.91447611030081,80.95877474538192,75.54406094538243,88.76813909897919,67.02440339013685,84.12502118740338
80.93532990852262,78.05549092036036,71.74231319112042,75.8300083217745,91.16591160160664,73.68974621541409,82.81174499419424,77.85139988047669,74.9074613341123,92.07621756882678,67.24898653557959,84.81304408241259
81.74418455219124,77.4057455529838,72.45852499146088,71.54857841865268,90.82304888940406,81.49857647703529,83.70901387808769,84.51294662161052,70.71499447125674,82.09713451326925,68.23798458801882,85.11055528479768
82.4869345033099,76.75600018560723,73.17473679180135,76.31407827474092,91.2834310461684,75.4626384573641,84.60628276198113,85.0027034426722,68.9444771412044,72.11805145771174,67.78523146606578,85.54873591163609
83.00356497198216,76.10625481823068,73.89094859214183,74.64677037013041,91.75530279399078,82.17070540261075,85.50355164587458,78.72096238603355,75.41931612120823,73.81107088247282,68.98140506401448,84.98998844248254
82.24441309770991,75.45650945085413,74.6071603924823,75.15199314332934,91.61622376753728,79.15210295316655,86.40082052976803,78.90932272302733,71.10209600043665,75.50409030723391,69.48665664613542,85.5727849133951
80.28496215373838,74.80676408347757,75.32337219282277,78.06473960730732,91.61178513559538,82.99998410327318,87.29808941366147,82.2578519756849,81.80144505125045,77.19710973199498,77.19073821813284,84.58365283050284
81.42176805094884,74.157018716101,76.03958399316325,78.54733038209328,92.41459182754237,82.2508696039905,88.1953582975549,85.60638122834246,75.78126491128798,78.89012915675606,70.63813658381808,84.51955040534526
81.26728394660299,73.50727334872445,76.75579579350372,78.38702086882121,92.75840719632996,81.30285150742927,89.09262718144835,86.21215951972658,72.47486218094191,80.58314858151715,66.8964873411796,84.10834381383626
81.26461499449962,73.13997534675565,77.4720075938442,79.04506407473029,92.84681762101982,80.09473267917423,89.9898960653418,83.5478140896012,78.58709224936523,82.27616800627823,64.72083286095058,81.73128841527252
81.55878747695519,72.77267734478686,78.18821939418467,79.43801918448366,92.74921662278902,80.54335910443181,88.56130564983712,79.99238308392995,73.12150982242954,83.9691874310393,72.73752758348715,81.26800165440426
81.13076295958416,72.40537934281805,78.90443119452515,77.9359407826742,90.89590008502095,81.86705482636063,87.13271523433247,78.96176534323567,71.63017872598941,85.66220685580039,69.44891824710288,81.00611259103695
81.52637660792237,72.03808134084925,78.79252172614395,78.07420195647408,90.47670077810076,81.34382844857839,85.70412481882781,78.30952281091392,71.90460219094109,87.35522628056147,67.09567294903461,82.64741276968502
81.89534325953069,71.67078333888045,78.68061225776275,77.49266109892552,91.17320410531327,80.91289711845728,84.27553440332314,84.14458228143137,64.61408461689403,89.04824570532256,68.0258173937029,82.77791180150952
80.80919192894777,71.30348533691165,78.56870278938156,77.84375058579697,91.21847786520314,84.80287686043289,82.84694398781846,83.10628828950333,67.32190691999678,90.74126513008363,68.71570756394995,83.62879948403976
80.22402208587069,70.93618733494284,78.45679332100036,77.82585518948194,90.77713150890436,84.61710870122174,81.4183535723138,98.41918806727968,69.39382887793704,93.10805186531796,67.20538395142265,83.1232724219984
80.39503014105067,70.56888933297404,78.34488385261916,76.63241845245732,90.92213780908344,81.91682070787483,86.45905728387415,98.18117931605306,67.12436052089284,90.29597586085715,68.67044909287371,82.41875469048497
80.38283297817496,70.20159133100525,78.23297438423796,77.13846042782872,90.78898236292376,84.68905567018867,77.31716937575214,96.62549440428528,78.96711905308408,87.48389985639638,75.6874163613759,81.71077645504356
78.94672110981297,69.83429332903644,78.12106491585678,78.9328531966565,91.3684217607342,84.66544342530283,78.6149369024711,94.91287426430466,72.2932215936033,87.57661569895782,72.1999330230363,81.8144764491532
79.75812801577631,69.46699532706764,78.00915544747558,72.83650273521219,90.87386364289262,82.7232080532263,78.58635113924423,94.09656690377476,68.36737991614177,87.66933154151926,75.35687537338762,81.68960428173116
78.82371398094882,69.09969732509884,77.89724597909438,72.78732319302388,90.59714548017948,80.15945672358659,78.80765423169353,96.05659216952668,74.6205522834268,87.76204738408069,67.45792316419126,80.58456434885198
78.57082748051468,68.73239932313004,77.60794036386308,72.87981391687669,90.25205266850368,80.91521654806769,79.02895732414282,95.49213779392744,63.00695412121435,87.85476322664213,68.85995970919271,81.35192671938891
78.18188113816645,68.36510132116123,73.65092880148853,74.62776500761044,90.56727114819884,85.80001850554157,89.62364483409378,94.28901020047547,67.01877934602784,87.19424458028953,68.72164156670661,82.98425389484838
78.52484038352559,67.99780331919244,69.69391723911399,74.82087507901666,90.05240212338728,81.48350837778953,86.92040784444906,94.48966543905824,72.32513070268132,86.53372593393692,70.0331712052975,82.8204050594048
77.09067549845435,67.63050531722364,69.4197315981923,73.60784396161054,90.3787910716177,81.75439809974917,84.21717085480432,95.6689954062896,73.23100345709028,84.13044067505574,69.58929451605745,83.97192235027254
76.22351214757695,67.26320731525483,74.98059399308777,74.80359291370688,90.36934610377256,85.65573400532332,81.5139338651596,96.08465235483442,74.03093425932511,84.97969185724652,69.6390533926929,85.43924056290194
75.76492168229926,66.89590931328604,80.62698420837981,77.74213539951272,90.11362680559368,89.17146293644512,78.81069687551488,96.55608190625752,76.26463095818684,85.82894303943729,73.79100324284471,85.72022562780683
75.35612144520881,66.52861131131723,70.16591470218964,77.22051336550254,90.72911486609534,86.87195051903488,83.82401748246633,90.94414811308974,73.39143792520294,86.67819422162808,71.92816963547085,85.80774957029132
75.25605067040327,66.16131330934843,73.0522245760343,74.31584624288703,89.01182369752499,81.92026056399389,88.8373380894178,92.76066653277007,73.64302326831357,87.52744540381886,78.18021427065511,86.59879128616521
75.3034511603326,65.79401530737962,75.93853444987896,77.98864670016233,88.0219182927885,78.31931569492419,79.36440696484304,91.01288091852818,76.41174649258141,88.53451758741993,79.29238749483324,86.28786390102947
75.53386196783401,65.42671730541083,78.82484432372362,80.93290049121502,87.77669022993041,78.75858140683196,89.82170827223786,91.24811956000582,76.26122494998152,83.14430163017447,78.8055422463976,86.68054237592648
74.63034504780799,65.05941930344203,64.82992841169536,76.19478329076614,88.00904126448991,78.65573182282172,85.00163899465086,85.48074818292793,77.4174966838236,87.12530352798501,83.53256226683372,87.2703966256462
75.38384833427756,64.69212130147322,67.36117731275178,74.82949549069696,88.63413275112606,78.97637199474205,82.03525169280815,81.06381033360327,75.92074434895416,91.10630542579555,88.4022612529957,86.8832184142934
75.89932587270802,64.32482329950443,69.8924262138082,75.20320929935713,88.82263586855004,88.02897323862008,79.06886439096544,81.97813596906327,76.5442197114986,88.04995640042763,76.77950611594262,86.22803650373946
75.11471033436807,63.957525297535625,72.42367511486464,75.37735328557686,88.98749554826783,85.18648819444942,84.11463373006694,82.43304587601332,76.14037264233707,84.99360737505971,73.61827054488488,86.60951915113745
75.26072515414425,63.59022729556682,74.95492401592105,74.74976235373175,88.5057106240289,84.96220720290333,89.16040306916844,81.88544580388003,74.59801814232094,83.65592786509607,77.98562859010731,87.58626963402396
74.82596758687097,63.22292929359802,77.48617291697747,75.91002506761671,88.37270252213605,83.12768185005424,94.20617240826994,81.74461779223587,74.56473302613973,82.6014803106618,96.68675500340592,86.07329098088606
75.14350038215832,62.85563129162922,80.0174218180339,76.54129316631425,87.87119405817387,78.17369629711627,93.11657366730552,82.48932790320767,74.28290839707194,81.44273042059919,94.6103982188285,85.92099402706901
74.28572250984227,62.48833328966042,66.46589158425462,74.72958033350159,88.14160598233886,77.6262494894957,92.0269749263411,82.44789086099806,74.8169197484373,80.28398053053658,92.82063241992208,86.06155172211378
74.14336553511546,62.12103528769162,66.26567349542673,75.55411813318776,88.4562200607881,84.08469744806304,90.93737618537666,82.36504621320725,75.83395469679942,83.9560934432882,66.9600329121834,86.22545765153862
74.59651428157763,62.26194942854392,66.06545540659883,74.64658579536574,87.92977576530119,76.19502559111719,89.84777744441224,80.95737978893038,75.34113818632352,87.62820635603981,72.62699212437059,85.62931193584959
73.00266108566099,62.40286356939621,65.86523731777095,71.81977736087536,88.38571744453765,79.78733531066743,85.39167927167374,79.9357554330364,73.82183313343643,80.42866345010334,74.44680909087678,86.54812933410062
73.10043911984427,62.5437777102485,65.66501922894305,69.88484194203347,89.20314292173501,81.92074952046359,80.93558109893523,79.95227044477652,72.80421525888903,79.81790526416786,73.04834334361914,87.50387308868657
71.24322813712826,62.6846918511008,65.46480114011516,68.40911000766414,88.6544309744001,82.0423774601302,76.47948292619672,79.79872200611662,73.64914581570486,79.20714707823238,71.6498775963615,87.4160863166955
70.75228490695318,62.82560599195309,65.26458305128726,68.58625350789993,87.96684065808978,83.15847272892309,72.02338475345822,79.60282244797551,74.23252698227486,78.59638889229691,68.89249116718021,87.41271216668521
68.87932845399392,62.966520132805385,65.06436496245938,73.1822163803913,88.13806801036182,84.5141105668884,67.56728658071971,79.01011790720284,73.00997309727515,77.98563070636143,70.5798071145816,87.14917086642195
68.34173494683047,63.10743427365768,64.86414687363148,72.65808150015145,87.65991295004095,77.60915637943337,69.6737423350373,78.52617368281673,76.40255326948896,77.37487252042595,72.26712306198299,86.49597703588375
68.39654365741588,63.24834841450998,64.66392878480359,77.87486263986088,88.09067931360909,76.25175557684899,71.7801980893549,79.30918231057115,74.58579921306581,78.01131071854527,73.95443900938437,86.1319284103273
71.9031729785755,63.389262555362265,64.62399404807252,73.17859006517266,87.50976625900279,81.01141768709408,73.88665384367249,78.16146594858364,75.5241277835481,78.64774891666458,74.07637970968014,85.89138028755258
69.37603509973532,63.53017669621456,64.58405931134145,73.25901726602926,87.6782095572901,82.56946711455736,75.99310959799007,79.650009416712,76.26645195192921,79.2841871147839,74.19832040997589,85.8295884109268
67.50366362050795,63.671090837066856,64.54412457461038,,87.34707699405861,84.31352394467018,78.09956535230766,79.85695231650475,76.99891670806743,79.92062531290323,74.32026111027164,85.43027396008091
63.89635932347301,63.81200497791915,64.69145003626578,,87.31108953415836,79.7706353636002,80.20602110662526,78.48809628807902,78.48953224816361,80.55706351102253,74.44220181056741,85.60715174933286
69.04065177111308,63.95291911877145,64.83877549792118,,87.48797572111773,77.91092151716437,80.43275172560547,79.42453594909627,78.83114488439811,81.19350170914186,77.87491983322596,85.44806164311147
69.36905961419305,64.09383325962374,64.98610095957658,,87.28582436823824,76.95478258046373,80.65948234458568,81.26677575831626,77.55866344642227,81.82993990726118,81.30763785588451,85.00837934188155
68.19747943416743,64.23474740047604,67.74349959574056,,86.75705199955341,74.83607159222856,83.0228164651994,81.82637850568156,74.66252544293523,82.4663781053805,81.29066263614834,84.1358985981634
68.3021075534944,64.37566154132833,70.50089823190456,,86.81601136298136,75.0370962772073,85.38615058581311,79.4676560791528,78.41878685238852,83.10281630349981,76.95712951708339,83.58234911793718
69.42545428910964,64.51657568218062,73.25829686806854,,86.60232151942546,76.45961175761065,87.74948470642683,80.56698936490946,78.72409353851211,83.73925450161913,81.45687061859788,83.74846437202143
67.48235779025326,64.65748982303292,78.70589793847927,,86.91834600711493,76.52074530020089,82.82062254813752,82.17209047625137,78.73665935536569,84.37569269973845,73.79086793313489,82.80706996336404
63.80999905364392,64.7984039638852,79.57788564182452,,86.67018679265675,76.22274472453097,85.73931789547012,83.25524450236412,78.67578525789187,85.01213089785776,76.03056030663048,83.44267618274645
67.30062608503826,64.93931810473751,80.44987334516976,,86.71393540101668,76.83514168068561,86.58534598082248,83.51841808450268,76.99817769938294,85.64856909597708,80.59781571078342,84.07712114643626
68.97563417887544,65.0802322455898,81.32186104851502,,86.3905322901356,77.11798081164021,86.61409913178178,83.28360050312521,69.46087753543523,86.2850072940964,75.5891487334406,84.17946329050201
68.91600654870068,65.2211463864421,82.19384875186027,,86.59065456508304,74.5753064481382,86.64285228274109,78.112814233523,68.48537155677406,86.92144549221571,79.20074995511678,84.07050979030413
70.76737395484896,65.36206052729439,83.06583645520551,,85.9945108006408,76.61865667743892,86.67160543370039,75.55743627748744,77.82741238102948,87.55788369033503,78.09333030321066,83.85579545363564
71.30806705845596,65.50297466814668,83.93782415855077,,86.60009120996426,75.65010772211964,86.7003585846597,72.72116580072819,80.70003852175758,75.06719265325351,80.47902383955703,82.92919728140085
72.61393636767349,65.64388880899898,80.25312733268689,,86.71433937289108,76.32804723559904,86.729111735619,69.86242560540109,81.84993527075429,76.2120548225184,84.05569893658611,84.44667585637364
72.60757891446555,65.78480294985127,84.28458184975838,,87.18621189862237,75.78720811432467,86.7578648865783,69.44198826020676,76.02052430250585,77.35691699178328,77.9343001302387,84.10433579026002
73.43343919706321,65.92571709070357,77.24204475397723,,87.38221355825009,77.99531059381125,86.78661803753761,68.4962103218818,73.3652101556115,78.50177916104816,74.28887745468595,83.21219742504357
74.17703971003372,66.06663123155586,73.9606600335857,,87.81355729391248,75.30015283727857,86.81537118849691,70.42629635495399,75.27737311982915,79.64664133031305,75.4330319598219,83.50095472753445
74.33919107125703,66.20754537240815,79.20261907041913,,88.19171025003821,77.40724676499816,86.84412433945622,66.64814414358108,71.5655742652862,80.79150349957791,75.26522529995921,84.78021033180576
74.1877948297921,66.34845951326045,77.57182625548067,,87.76419699031193,78.5533106295875,86.87287749041552,67.95995455608677,64.94397649417476,81.9363656688428,76.06270390806846,83.88433124575265
73.57211279190165,66.48937365411274,70.76224175165645,,87.3410802490025,78.51656703275889,86.90163064137482,76.97523915281653,65.55219850064505,83.08122783810768,75.73258853953712,84.17716679273568
73.08349035255507,66.63028779496504,75.08787084743174,,87.0844424148449,77.34159735359755,86.93038379233413,79.97834917631268,63.828908220338114,84.22609000737256,73.70389560670004,84.19128074709938
73.0785331338503,66.77120193581733,79.41349994320703,,86.86649436954666,78.0095501443618,86.95913694329342,80.80101109836741,65.08408666617626,85.37095217663745,75.8916683747156,84.64089708793936
73.30739681557007,66.91211607666962,83.73912903898233,,87.05768304823751,77.57049788113244,86.98789009425272,80.9311008541405,65.59899552939171,85.97298468742572,70.80010590371651,84.72747855385903
73.41345914953479,67.05303021752192,77.81437342905865,,86.4891225413884,78.01672237583688,87.01664324521202,79.65380149624261,65.92283739428586,86.575017198214,74.59035343450991,85.12287503050099
73.81112324771446,67.19394435837421,74.08789549267735,,85.50065302382441,77.05249269069684,87.04539639617133,80.40480962716869,66.21189026392496,87.68484108313802,75.08940324930809,84.96210092041848
73.10610486074064,67.33485849922651,70.36141755629603,,85.2076493895463,76.59640332629249,87.07414954713063,79.74530910110904,68.59500284321703,88.79466496806204,72.1322169744767,84.52295751430063
72.96555629531927,67.4757726400788,64.43600014783172,,85.05124389997748,77.22871492296356,87.10290269808993,80.80006377882651,74.51751975845767,89.90448885298606,72.99489345278405,83.45284551664275
72.6995038569326,67.6166867809311,65.83096938049992,,81.58403225663747,76.55690843553043,87.13165584904924,81.10601264793276,80.27112527328056,77.8137081360712,73.8575699310914,84.65492716037294
73.49332506185607,67.75760092178339,68.81131723589198,,82.87962355502391,77.05140899916466,87.16040900000854,81.08714949026304,79.40365651909242,74.02125822590439,76.6223472747578,84.28633018915522
73.22986781773871,67.89851506263568,71.79166509128402,,84.58577315379301,78.8519932486313,87.18916215096785,81.28700373404803,77.7730475461534,72.83989443162146,77.9840309482069,84.1947721676204
72.79186931077173,68.03942920348798,74.77201294667607,,83.705215820855,79.01819370036344,87.21791530192715,80.99549682029615,71.67349650275425,81.89689873055374,75.28548888257743,84.1278861270752
72.4820735191607,68.18034334434027,75.82731704356144,,80.67332490593382,79.7829489248735,87.24666845288645,81.3640161475503,71.19784077330793,74.2830859853673,85.1322015817043,84.58581503232098
73.62486433859794,68.32125748519258,76.88262114044679,,74.28495082857273,78.276301763007,87.27542160384576,83.04537149589831,81.84936198617932,73.55156585686908,77.68408606733767,83.7016243663557
74.31225539446923,68.46217162604486,77.93792523733215,,,79.00434928833714,87.30417475480506,84.92072054595737,82.18279685351284,71.57671321093439,76.84956188048332,81.9556476325987
70.48937894421624,72.81992849041845,78.99322933421752,,,76.66705561208062,88.16274625215577,87.42492461342738,78.64546893145864,77.09808641287965,71.76712330865979,81.65591664755264
70.75338892002611,77.17768535479202,80.04853343110287,,,76.9946638916056,89.02131774950648,88.54730415165912,73.70406066386872,76.93886802525883,72.718075017548,83.79827658509345
69.84391852573148,79.72733440574657,81.10383752798823,,,78.95073148525603,89.87988924685718,89.07955210741086,71.5802148881182,76.3765542074963,71.93705470366436,83.52017003685343
68.14422477976514,68.79939300309584,88.96956185834274,,,78.69987797894512,90.73846074420788,89.53990932524806,69.45636911236768,74.00847973446135,73.8407746831617,83.44051394517638
69.26598862105934,69.41069606769129,85.91714053608388,,,78.5924917590852,91.5970322415586,89.84416277304753,75.98423305312265,74.3253686131072,70.4596569063319,85.11483062986932
72.20632288211878,68.98597835177675,82.86471921382503,,,78.38775553605596,91.20952062975634,90.05328153892968,79.11746686558558,76.43412625866918,71.58242556392143,83.25544835153289
71.95325939184883,68.56126063586221,79.81229789156616,,,76.99827574746661,90.82200901795407,89.84856861113785,78.960247825124,78.54288390423118,64.80476893397034,82.25805209606466
74.68755099660771,68.13654291994767,76.7598765693073,,,78.12143968179657,90.43449740615182,90.39082269297538,76.86379077241682,70.28087333887972,75.29842379098312,81.1897042050028
76.33262308820495,67.71182520403313,72.76187240191528,,,77.45112656020129,90.04698579434955,90.56815550503028,70.43526322519007,76.5713307175639,77.62324146696754,80.68048857013976
84.04532989196755,67.2871074881186,68.29633486410923,,,77.31085311668629,89.6594741825473,89.0617029211188,69.25333555534995,74.13530749913473,76.69651987392686,81.34953071731829
79.01377231079042,66.86238977220405,70.53888074827721,,,76.75763308236301,89.27196257074503,89.36449569988163,71.66496129444417,76.33524000157529,73.7909495014992,81.28027082584927
78.74266416730669,66.43767205628951,63.03215891187417,,,77.51222139149871,88.88445095894278,88.69948587845712,72.24965341409042,75.97136603178865,71.2730837981155,80.98256641502228
