Duration_envelope_Kurtosis,Duration_envelope_Kurtosis.1,Duration_envelope_Kurtosis.2,Duration_envelope_Kurtosis.3,Duration_envelope_Kurtosis.4,Duration_envelope_Kurtosis.5,Duration_envelope_Kurtosis.6,Duration_envelope_Kurtosis.7,Duration_envelope_Kurtosis.8,Duration_envelope_Kurtosis.9,Duration_envelope_Kurtosis.10,Duration_envelope_Kurtosis
23.967707348038296,4.56462655165329,6.5855323552029805,10.57673521017096,9.29097585851554,4.287522087078658,40.88728631093856,24.404415879330024,0.1663355560430703,-0.4440610235998625,0.1508694873807359,97.03168191484924
3.345950038979172,-1.5798876086585132,2.735260441787119,0.0984150185498706,-0.9972403528984102,-0.6782915104500553,0.9281688191173196,0.2927014212363947,-1.4130093318183148,-1.5000000000000009,-0.1472832394851098,1.279985761110778
-0.5593956974442236,-2.0,-1.1150114716287418,7.659900205293418,-2.0,-1.0891457552250272,-1.3898600995237187,6.740748358445261,-1.4999999999999998,-1.5956803230322998,-2.0,0.6143841045334328
0.7191634934522031,-2.0,-1.557505735814371,-1.2064906294841975,-1.0158829454023692,-1.4999999999999991,-1.5000000000000002,117.2432938431995,-1.4999999999999998,-1.691360646064599,-2.0,29.026221165108826
-0.316485365003273,-2.0,-2.0,-1.399619644590725,-2.0,-1.7499999999999996,-1.4026522904936916,13.831914486913938,-1.5000000000000004,-1.7870409690968978,-2.0,7.076584702688525
-0.3683067436580018,-2.0,-2.0,-1.726722560777345,-1.8333333333333337,-2.0,-1.3053045809873831,17.573453906826003,-2.0,-1.4999999999999991,-1.5173698768074273,11.416756032162812
-0.6501414369497285,-2.0,-1.833333333333333,0.5947507007893353,-1.6666666666666672,-2.0,-1.2079568714810744,8.369148962344088,-0.8744392527993115,-1.4999999999999991,-1.0347397536148546,12.437216740835304
-0.2415694621836017,-2.0,-1.666666666666666,0.0370166476061144,-1.5000000000000009,-1.308565054281327,-2.0,4.9789915754406495,-1.4372196263996555,-1.4999999999999996,-2.0,17.498551803093513
-0.2680500744878635,-2.0,-1.4999999999999991,-0.3870141650198877,-1.7500000000000004,-0.924438285209095,-2.0,-1.5427645615855157,-2.0,-1.4999999999999996,4.8897353837477375,5.70865147003553
0.4453632895165991,-2.0,-2.0,-0.8706055031772273,-2.0,-0.540311516136863,-2.0,2.5723141251939445,-2.0,-1.4999999999999998,-0.2444603773427367,5.854045770690989
-0.4121727644407968,-2.0,-1.7500000000000004,1.7540591224240414,-0.9243966105247838,5.621032454349251,-2.0,5.166736096002509,1.4491881859948492,-1.5,0.853022893905016,3.618729287670253
0.4088681059366412,-2.0,-1.500000000000001,-0.9941211481710104,-1.1927964723323805,6.520095536876895,-2.0,40.52754227901428,-1.0259748135901563,-1.5000000000000002,1.5486877991387002,3.0509854729249843
2.731330443410581,-2.0,-1.500000000000004,-1.5000000000000002,0.0722038438214851,31.17895867668374,0.0582599512023223,11.541126760510616,-1.0917873394562247,-1.5000000000000004,0.705236648773317,1.7273222872280751
1.1750742853911884,-2.0,-1.5000000000000002,9.500744455390045,-0.299118518033393,6.962506507647042,-0.2694767091061092,22.09635485775426,2.763403963231866,-1.5000000000000004,-0.0132250594304577,1.3339442283919911
2.942717096975044,-2.0,-1.022110965449673,-2.0,-0.8660790120222619,-0.2753776720734811,-0.5972133694145408,126.64937066527436,-0.9277173207025128,-1.5000000000000009,0.2794270420423368,1.3284946825100166
8.583807561167736,-2.0,-1.0903808275282911,0.1433964146970705,-1.433039506011131,-2.0,-0.9249500297229724,54.72586409275001,-0.9465147085220318,-1.5000000000000009,3.3591158983021927,4.010301805028239
0.7700760456608648,-2.0,-1.158650689606909,-1.5684570978326635,-2.0,-0.6018945651365644,-1.252686690031404,18.92234131590373,-0.7806680556633481,-1.500000000000001,-0.120858233119339,1.5416254298747385
2.281780631784853,-2.0,-1.2269205516855275,1.149027866763929,-1.7384964033820378,-0.2956299381083638,-1.5804233503398355,69.26382270382666,-0.6148214028046644,-1.500000000000001,-1.4392511434824842,3.5679981635684506
3.3888813594562466,-2.0,-1.295190413764146,-2.0,-1.4769928067640756,-0.5991544764187924,-1.540211675169918,34.6909744603858,-0.0848822406904878,-1.500000000000001,6.418876345856416,2.866571630668385
4.987803939066049,-2.0,-1.363460275842764,-1.6385729595845406,-1.2154892101461134,-0.902679014729221,-1.5000000000000002,6.468754400925732,-0.8984716764765075,-1.5000000000000016,-0.573220566008334,3.180086460975711
3.5732298999897294,-2.0,-1.4317301379213825,-1.6535531354803656,-1.1179948185669633,-2.0,1.1410209322873408,4.636574269179893,-1.4999999999999996,-1.5000000000000018,3.719291678874997,4.3548926762092135
10.588597877793076,-2.0,-1.5000000000000004,-1.499408928301161,-2.0,-1.5,-0.1794895338563296,37.5420533847447,-1.211083379705274,-1.5000000000000009,-0.4847401058140699,3.96819625702763
-0.0779086134337676,-2.0,-1.5500000000000005,-0.4354388169109873,-1.274469739797027,1.6621447549061186,-1.5,11.12621977015418,0.1672283413582671,-1.5,-0.1734446238651035,0.8431828890642343
-1.126512856831129,-2.0,-1.6000000000000003,-2.0,-0.5489394795940541,-0.8221188212530217,-0.7525488563094744,13.536076055115116,-1.8143233045335647,-1.5416666666666667,4.402594854156011,2.802297246502341
-0.0343285211754995,-2.0,-1.6500000000000004,-1.1645062153248815,0.1765907806089188,-2.0,-0.0050977126189488,8.636269085858496,-0.9921649305378986,-1.5833333333333333,17.29073205285909,1.3916567183014124
4.810323074272001,-2.0,-1.7000000000000002,-1.451949654862367,-1.4999999999999991,-2.0,-0.7817715752547545,13.259304401901655,-1.174712026683559,-1.625,7.681772892436273,1.2345970944961433
5.413088465182955,-2.0,-1.7500000000000002,0.0141097125856051,-2.0,-2.0,-0.1044435742085023,5.973994472004849,0.0350317723078994,-1.6666666666666667,3.0280366299885824,0.8842673809868824
8.20568359437375,-2.0,-1.8000000000000005,-0.1154223700857945,-2.0,-2.0,-2.0,10.03064829291738,-0.8805530625867166,-1.7083333333333333,0.9491443428830544,1.292189708344269
4.687469228443681,-2.0,-1.85,1.5092986218698563,-0.9806707498809262,-2.0,-2.0,17.057548238563683,-0.3231001546828618,-1.75,0.0142455169417416,0.5755530894259171
5.666333922119307,-2.0,-1.9,3.292772805553625,5.376048315938354,-1.4999999999999991,-0.818559312267197,9.452558097346252,-0.7025666884448896,-1.7916666666666663,-2.0,1.4013535662658183
6.401173719091135,-2.0,-1.95,-1.2854134906712769,-1.9242831318115985,40.23102453652017,-2.0,83.9256733421106,-1.5000000000000002,-1.8333333333333333,0.1225170125589087,0.1942868542558051
2.930248997595986,-2.0,-2.0,2.386761919685341,-0.7251806183530065,3.081771847744686,-1.5,5.4081836467284194,-1.0506190888677005,-1.875,3.766175125101954,0.3176882049286389
-0.9431591345661272,-2.0,-1.5,7.104262119089414,-2.0,-0.5316901873217419,-1.6666666666666667,10.495756971213416,-1.313609565822016,-1.9166666666666663,1.6671002416552678,0.4475384619858467
1.225814503992157,-2.0,-1.5555555555555556,1.0793676205992888,-0.5471159540851809,1.6958051099230556,-1.8333333333333333,42.453113773546114,-1.1664131241991895,-1.9583333333333333,0.7001579690254003,-0.0505164129856106
1.1062482350017202,-2.0,-1.6111111111111112,1.072854316003525,-0.7416438387602797,2.486748521219096,-2.0,10.092266826837148,-0.3071008007850322,-2.0,-0.6950835125862884,0.4291288767200583
-0.0349779757187826,-2.0,-1.6666666666666667,1.6193076240374769,-1.5000000000000002,3.440765260423301,-0.732955070885599,2.817156687021658,-0.7642799448588318,-2.0,0.2998170317821986,0.233466872204807
2.5514921845919387,-2.0,-1.7222222222222223,-0.0471823493255665,2.749071294641226,6.054000015052312,0.5340898582288021,1.310345346696315,-0.5377491103076539,-2.0,0.4832504441788274,0.4736568702379817
3.029963204902887,-2.0,-1.7777777777777777,2.8928082625665086,1.8774710488128263,-0.7577206373513783,0.1117415485240017,-0.0138986408162096,-0.472282438770311,-2.0,5.686853471089531,0.7443694169276256
4.974734219227677,-2.0,-1.8333333333333333,4.867965403054333,6.959158180159481,4.652797931591179,-0.3106067611807986,21.83986076443283,-1.1058313907193231,-2.0,1.539823381878148,0.1699661849287204
3.513761994497532,-2.0,-1.8888888888888888,9.33717673095456,20.8901452641279,0.4588688702637906,-0.732955070885599,16.520099950827312,-1.4999999999999991,-2.0,-1.0789584087623656,-0.2743348274079751
4.17769473571266,-2.0,-1.9444444444444444,0.5358457338951497,11.391909865382807,12.470598881341838,-1.1553033805903994,126.70997933804884,-0.0795072101951013,-2.0,3.96265968386756,-0.5375994803339021
6.343559609728127,-2.0,-2.0,2.5559469469810656,13.02540589075777,17.39170341450371,-1.5776516902951996,8.706197838728649,-0.6333639441868164,-2.0,-0.9816153125305322,-0.3202161708896103
0.0613590492854339,-2.0,-1.9390136189086984,-0.284229998154025,9.471441827138602,3.626164228734824,-2.0,58.7403261139432,2.133822615859742,-2.0,13.188804674929106,-0.1475510284111534
-0.8047976957767586,-2.0,-1.8780272378173968,1.8215969985545604,14.88957188991737,1.8558255453941064,-2.0,23.01074989258601,2.8355121359927784,-2.0,-0.0118110085418514,-0.4727967898443821
-0.0681585118374261,-2.0,-1.817040856726096,1.83622018122172,18.32344643939731,-1.1856083919522191,-2.0,38.13147462957325,-0.3638920784994348,-2.0,0.3385687102030732,-0.1385844605462756
