RMS_envelope_Mean,RMS_envelope_Mean.1,RMS_envelope_Mean.2,RMS_envelope_Mean.3,RMS_envelope_Mean.4,RMS_envelope_Mean.5,RMS_envelope_Mean.6,RMS_envelope_Mean.7,RMS_envelope_Mean.8,RMS_envelope_Mean.9,RMS_envelope_Mean.10,RMS_envelope_Mean
53.651372317370765,56.400580792717264,27.097495518108666,81.66001146405476,93.6803477094797,31.82652581674748,72.49415267021405,41.26711491928664,70.85047208731224,149.3180293313953,48.97503292026605,54.94906272942024
60.213467408464645,57.16327490891111,29.26422731515198,60.04138341533175,91.7960802132662,55.36591337129074,70.46491263614122,42.129766401166506,75.93819509455284,148.24797549436235,41.91963994052533,51.24324480335205
58.37081409427729,57.92596902510497,31.430959112195296,75.43309730681283,92.41023227125326,38.48296482163487,68.4356726020684,39.25672393666499,81.02591810179344,147.1779216573294,51.68241251252475,55.027098576807774
57.32086424924022,58.688663141298825,33.597690909238615,87.55972580269403,93.02438432924036,43.452358627433135,69.80050495096597,42.05272036632088,82.5672511969572,146.10786782029646,51.378074596471215,55.91363446314258
65.35413555835058,59.451357257492674,35.764422706281934,100.6729469811096,93.63853638722742,48.4217524332314,71.16533729986357,39.08192092782072,86.51710482889837,145.0378139832635,50.77615152283561,58.66890498158577
60.99266196919588,60.21405137368653,37.931154503325246,79.3938671878956,91.5058889686845,29.41624801586088,69.32433567364234,36.25947717946832,99.01749858494766,143.96776014623055,60.46628588105898,60.27932283141748
58.89947600404178,60.97674548988039,40.097886300368565,77.34683102549226,86.84256837521221,41.78838631651999,69.84013556441697,33.978895242271015,89.57385064417129,142.47818783458382,59.45832413366697,53.93716882840172
69.20307742697253,61.73943960607424,38.6778854595302,112.50364597148148,88.67514502494302,49.58913527226161,70.3559354551916,36.84872729351627,84.23347417653746,140.98861552293707,53.88468588185893,53.40135440778351
58.29062262111679,62.50213372226809,37.25788461869183,79.59864734838695,90.50772167467385,33.135642811006065,66.61218132994972,31.90524430612505,83.5449552339624,140.58859231160693,59.4969533856432,56.82351760406484
70.1432204984159,63.26482783846194,35.83788377785347,90.74861088074744,92.34029832440466,44.0999542404753,62.86842720470784,31.87610451734752,84.53612089116358,140.18856910027677,59.6843483275546,54.70410763353097
64.9421803445426,64.0275219546558,34.41788293701511,107.7113260340066,95.45712734705133,47.82711223110843,63.22225076833361,31.362178228737303,84.11598719657103,139.78854588894663,64.96639874054735,56.01961176527993
58.19665112611854,63.32302940707538,32.997882096176745,86.90120825634368,93.30399252719448,42.869930860624,55.03990202824789,30.974344472572973,78.97129044983775,139.3885226776165,64.01925751785248,55.60412121643117
61.36692509562605,63.26040672886989,31.57788125533838,95.06934213286176,103.2951078702151,37.91274949013957,56.67758854857382,30.711717384446047,82.07608782495608,138.98849946628636,62.35719597632358,57.25982599137708
63.132992808928414,63.1977840506644,30.157880414500013,104.99329940261532,88.90765752056674,32.95556811965513,52.03126011070289,30.59074264319098,85.61850085890097,138.58847625495622,55.75042299905706,56.18432965801915
63.53322574347589,63.13516137245891,28.73787957366165,90.73079140862332,83.33729468228005,43.11025600215118,56.948198116330026,28.24832910361093,80.53042590865589,138.18845304362603,52.94792170075819,55.83349623532349
62.35999363316991,63.07253869425342,27.31787873282329,77.95212145417575,75.46140966141648,63.61973015987819,58.87587426679486,28.42676601197406,82.37435766424376,137.78842983229592,64.82558364905331,58.88890995041604
62.25423450360121,63.00991601604792,25.897877891984923,81.83890499726282,67.91783249742133,66.98581126537486,46.4535622764102,27.183080868383,73.344063187092,137.38840662096578,39.48579794638656,61.45586272363162
58.65762769028013,62.94729333784244,23.723328722331903,87.63451329942883,56.55836056107199,65.76756507160214,52.87706830740591,26.93442390080713,87.37245185150357,136.98838340963562,53.57623800374457,60.315299209510805
56.891002372459965,62.88467065963695,23.66794392528631,97.60421425957762,71.78187214768317,75.05719861607537,59.30057433840161,23.82915470416688,74.6585180940859,136.58836019830548,63.805257966581024,60.33421169614907
56.53187190838308,62.82204798143145,23.612559128240715,106.30931867188616,65.15247879241053,71.93334115830764,65.72408036939731,25.28676876716408,79.49497371300075,136.18833698697534,58.79389767014703,57.92821693212639
59.35788564826484,62.75942530322596,23.55717433119512,107.41826564874998,61.87505518027697,66.36856473470279,63.178791731979295,27.10426901669565,79.22461297371161,132.7444782464549,71.26666983398175,56.203138356760014
64.34182321535297,62.69680262502048,23.501789534149523,107.9172903080748,70.3175283777995,80.1258307634813,60.63350309456128,29.21938342784393,71.53231541132463,129.30061950593443,63.77293854076093,57.55139140182445
67.44581773850615,62.63417994681498,23.44640473710393,111.25730346524088,78.58673672644983,67.0569169309057,60.18619050327971,28.27117897674333,82.23132197644568,129.8266350779852,76.01265528682885,55.74560716412126
68.09565703395378,62.57155726860949,23.39101994005833,119.90316405126774,75.2188343250538,63.02879844438934,59.73887791199815,26.548361737272305,80.8804634570309,130.35265065003597,72.42404983299568,55.14629794617391
66.15496644965224,62.508934590404,23.335635143012738,118.64161632204778,70.57732935322633,59.71800809577633,59.291565320716586,22.57149031998061,76.56734977973805,130.87866622208674,88.42711791295801,54.32074740389631
67.00247372604883,62.44631191219851,23.280250345967143,131.14283014649078,64.01037789298734,49.96833408119196,58.84425272943502,20.94183278398365,81.71925556458532,131.4046817941375,78.19528169592684,54.21810378129472
67.05967606222374,62.38368923399302,23.22486554892155,131.24616168934966,55.19527482484764,53.451281271589686,58.39694013815346,25.390106160026484,83.3253943297933,131.93069736618827,79.728302941262,53.76829218265276
66.35136660047294,62.321066555787525,23.36841721577533,133.62970379986962,48.12642972655514,52.263954027761095,57.949627546871895,27.397453141553484,71.9474280320689,132.45671293823904,48.13962634245831,51.13394327979008
67.33307018855886,62.25844387758203,23.511968882629112,137.2628626729856,48.52108156762469,47.72549107640776,63.217929823795934,25.468519993798875,63.49655133178232,132.9827285102898,43.70208238395228,49.14272727674525
67.08002109075699,62.19582119937655,23.65552054948289,144.29756072761015,49.02496516925516,43.73539187064068,68.48623210071997,31.09483505418353,60.3425982622215,133.50874408234057,62.57583646251421,48.372332553817685
67.72678989576728,62.13319852117105,23.79907221633668,150.4629111624187,44.70380545601828,41.26913687797497,73.754534377644,54.071752918592935,60.3575902852786,134.03475965439134,80.14303009719683,49.412611318857856
69.81865647618339,62.307796039505085,23.94262388319046,144.97864410726442,44.05874619542204,51.41912632943057,79.02283665456805,55.32211896339426,56.66900928716844,134.5607752264421,62.485736693850754,49.19822877519406
67.26928392084056,62.48239355783912,24.08617555004424,145.86506100530283,40.542552789569285,40.7531589275937,77.90259524964402,54.836124987375605,52.53202274168959,133.14377338749637,65.23064111551919,48.55272765761647
66.75040903818027,62.65699107617316,24.229727216898024,153.19877001540817,38.781378725103465,40.60990899899731,76.78235384472,59.15915306361493,44.927619245880855,132.04406799187026,52.50847529158592,49.97531292212496
66.95111763971971,62.83158859450719,24.373278883751805,130.07538782274227,37.3195790412805,53.83716823941726,75.66211243979598,56.31624100349768,38.80654294248657,128.58574292612627,43.724837946340855,51.56698320999804
68.4503125057463,63.00618611284122,24.51683055060559,120.5958937817144,35.95550186990938,47.632632873797576,74.54187103487195,65.36210734485256,48.85169512583808,125.26082165745017,42.74906549588125,48.72469758508198
69.36969228413083,63.18078363117526,24.66038221745937,127.70485361276486,38.78762995241522,42.70759250890254,73.42162962994792,63.66088290533284,55.71977602321588,121.93590038877406,36.8627594831008,51.14000869621164
68.24152495657529,63.35538114950929,24.80393388431316,139.6902463864662,39.37867929640593,43.8149297095356,72.3013882250239,51.67128817384444,34.27593040916811,121.94303513220986,46.827054659656014,50.86718775551953
73.51074500554243,63.52997866784333,24.94748555116693,116.45585604542995,41.2975925531309,46.38133384716346,71.18114682009987,55.20524083929601,31.97582652585735,121.95016987564566,51.01587975077345,53.7665748908044
73.306742457965,63.70457618617736,25.09103721802072,98.93090701448747,41.621683435726126,46.52497254537016,70.06090541517584,57.37335376952365,43.39176701290761,121.95730461908146,38.38380653316782,56.8890838177328
73.1384332104788,63.8791737045114,25.234588884874498,110.95031152770991,42.96890927468653,46.57206348958922,68.94066401025181,59.5414666997513,40.94702202200725,121.96443936251724,66.04131765198501,57.90308368591902
74.06710736835849,64.05377122284543,25.37814055172828,123.9095046056754,42.96259210116175,45.10445256411803,67.82042260532779,58.89426091424875,30.35237749630524,121.97157410595304,61.41053705421417,57.32328360859303
72.46527874341172,63.42049002171477,25.521692218582064,123.61124809109997,42.83100053131776,47.65880963396544,66.70018120040376,54.748882127663045,35.48563242457845,121.97870884938888,59.315221881371,53.56523991152597
72.43950859600577,62.78720882058412,25.66524388543585,117.21177220937818,44.32719586264341,50.37438222168284,64.86295633114264,53.18739766762641,41.147877741020025,121.98584359282466,67.30423498375602,51.62109640380063
76.6360205857091,62.15392761945346,25.808795552289627,125.70744924765276,43.92058982058343,52.476492121089606,63.02573146188151,63.070806169080726,38.78869596483229,121.99297833626046,71.02507019577678,51.83902347608886
77.13972662402742,61.52064641832281,29.72260516529723,123.3258730394241,44.25206906026548,51.84364474148313,61.18850659262039,60.5568813078237,39.64437004781351,122.00011307969626,63.8660045159188,50.34135091225081
77.51097837250853,60.88736521719216,33.63641477830484,122.41900132765404,45.9019540871455,54.83296961880309,59.35128172335927,45.29277712425485,45.13768753553856,122.00724782313206,54.95350641709773,52.23016554114061
77.58727568658105,60.25408401606151,37.55022439131244,116.71925755208004,49.42310343277343,54.01963311301677,57.51405685409814,40.64602847315609,64.66608248381588,122.01438256656786,57.46209573933027,54.27302202035776
80.07060444208827,59.62080281493085,41.46403400432005,114.50803701053404,46.59003103807844,52.40580908327773,55.67683198483702,53.07581897326897,46.966324404588136,123.64913878343786,57.18663741278632,52.22875842675616
78.06195971862861,58.9875216138002,45.377843617327656,109.90063116632192,46.08033912437604,54.76811884671323,62.984736683385925,63.121075172644815,47.259859960826,119.79551510112384,60.038042849093,50.04115266643254
78.64393937562485,58.35424041266954,49.29165323033526,108.23203697617984,46.96736521779002,55.75269158150726,63.68276126959032,61.93919353948277,40.54479372590204,115.9418914188098,71.86098597452478,48.8258461519937
82.33413181709247,57.72095921153888,53.20546284334287,104.71846434794992,50.73252861015511,60.9946820167827,58.73203344609831,61.22138264518462,40.04120036900495,115.823333606622,72.42285870753356,47.24613117318088
82.17004003099505,57.08767801040823,57.11927245635047,121.64322869535007,55.46874335054948,64.61174186154703,55.51644730264614,61.43702320501022,55.1102722845672,115.7047757944342,67.55418367332786,46.23246393555685
81.32217654528596,56.45439680927758,61.03308206935808,140.29227916339426,52.28045649040529,63.67171444046978,56.84037601547036,64.16093640303723,36.95152444727299,115.5862179822464,56.01434935937908,44.94026404194502
82.21391808090067,55.821115608146926,57.129507711218906,86.10387544399941,51.284040561366574,53.20346116701878,58.16430472829458,64.17920590632048,51.69709584512841,115.4676601700586,53.74967724434897,45.02804642709197
82.3828309543783,55.18783440701627,60.694279818312815,70.74951940351153,49.23603076371226,51.43094619784923,61.59544951850225,63.59639553104403,62.60635247872236,116.11959529247636,51.94808721395987,48.49914383433606
73.9288392009805,54.55455320588562,64.25905192540672,76.77687388828892,49.22135654241136,60.91584312361361,58.50592457384069,62.27530179507767,50.97444585932008,116.7715304148941,51.83499107851946,49.49845550896124
70.81509723709539,53.92127200475496,67.71752437621662,73.19817290547068,47.34921647592188,66.38549940926424,55.41639962917913,70.54130381729821,53.23468230741255,116.41334362453644,51.5983726880093,47.48770502067595
76.14530694072462,53.28799080362431,52.03602786181419,68.6440764123493,47.637039280789246,67.58267726750458,52.32687468451758,70.2054928994028,52.96341814123208,116.26201213430473,55.55691726459788,46.5328254768848
72.80343976138562,52.65470960249365,57.29288859514687,77.6744825149651,46.054976854016246,58.72451411603807,49.237349739856015,76.34169368863353,57.95333647682694,116.11068064407296,57.83966329578613,45.662669648252944
72.20550694902943,52.021428401363,63.6735231594875,74.38902409792681,43.712474341316366,59.63790173205437,60.28554421593581,68.76535335782384,51.40304389618142,115.95934915384125,63.9230072227666,43.07421054259443
72.37934064882978,51.388147200232346,57.42948338842997,70.8218981545988,44.25010177643399,71.53098701997467,71.3337386920156,66.70931730037081,39.55512304654746,115.80801766360952,60.90869143009599,43.129330189927074
69.2749702464568,50.754865999101696,51.18544361737244,75.06821043841863,43.71290465583797,88.34880528388453,50.09819046568065,73.73345628752554,45.08155669387666,116.7495167027273,66.58900346037795,45.75125198369617
67.85089910758742,50.12158479797104,44.94140384631491,76.09447059356677,42.80083599606385,106.18323059022327,52.01383927600641,72.54273000927623,36.9146259519809,110.92620035321268,66.61417807208225,47.6660591737112
70.4324677269537,49.48830359684038,64.71970314635384,106.1534759023992,41.487871042704704,77.61094799918746,57.16546190683579,76.47662239662593,32.87591725819568,110.58581125364202,63.02001946670497,50.12727398367938
61.52505445938712,48.85502239570973,63.18620917447232,83.80853174761974,42.29246248774253,65.94250153858229,53.74367126161488,48.47932895969444,34.447762719400494,110.24542215407136,59.52515842756827,51.34177408118253
57.843423433452585,48.221741194579074,61.65271520259081,79.07140276722667,41.10553293573231,56.3265152105614,50.32188061639396,36.51260640583848,35.140540213531104,110.34913792111578,57.01276904893358,50.543017406430366
53.539096519696486,47.58845999344842,60.1192212307093,69.9505003447142,40.15077578318575,65.58911807824711,52.33401070421598,36.46035364676578,37.27388413058826,110.45285368816022,60.45657768948677,48.91920825733618
52.42225333751232,46.95517879231777,58.58572725882778,68.50260576247439,40.84356211026091,67.37646800826356,54.34614079203799,35.74006915927115,36.43228457733329,114.97339648419008,55.77976552085431,47.1407767333362
50.32540642806062,46.32189759118711,57.05223328694627,62.76392316149649,40.74234850512041,62.21517985661198,56.35827087986001,36.72503263649275,35.40434944777701,108.92926641551674,50.02529362830667,46.85254913767039
48.03751750223386,45.68861639005646,55.51873931506476,71.41623221036352,39.48055702211164,66.36186443803656,56.2295310948953,35.11362097326007,38.11714228145325,108.00824075959233,52.36037833960444,45.83064442859603
46.20173193953992,45.05533518892581,63.088877895598685,70.70535278425908,39.35527722889975,58.38433642783641,56.1007913099306,36.26325502545488,39.9115860261406,107.08721510366792,50.583302024607335,46.45389783406291
49.53266301675821,44.42205398779515,62.54909979969664,69.1654812682014,39.650165716709935,50.03546845755352,55.97205152496589,38.36296524938327,39.41424794586536,106.38858307532824,51.866220176358674,46.31330624473493
46.24611466098028,44.25287776146319,62.009321703794605,76.65243137248424,40.5672764513687,54.25719487313658,55.843311740001184,41.37698731127076,42.18305803967448,105.68995104698855,48.80554837968447,46.73481143614858
43.8081754619448,44.08370153513122,61.46954360789256,80.89561733732232,42.67841409760729,52.58041566549475,60.31754911217048,38.692423490481765,45.48745741729656,105.28284997019554,38.53716127173958,46.17944716784951
43.18457133814323,43.914525308799256,60.92976551199052,81.54236779414684,43.61838844812242,46.06195318962472,64.79178648433978,38.81781892470332,43.872063376077485,104.70903906095376,42.28926160218201,45.19596589882275
38.70571359215767,43.745349082467285,60.38998741608848,78.4703347919014,42.43452339869776,43.665484655461015,69.26602385650907,38.70731556120075,45.68814809984411,104.135228151712,46.04136193262444,45.70278217739431
37.1620233823032,43.57617285613532,59.85020932018644,68.26470482393132,41.763540308305615,40.11245602629479,73.74026122867836,37.83287695893635,45.13133695727687,103.56141724247024,71.42742809591618,45.87098139985168
39.47362529164662,43.40699662980336,59.31043122428439,102.80302333172088,43.19274106893008,39.40051105458644,78.21449860084766,37.98603067876787,37.7470486081623,102.98760633322848,64.90403876043183,46.30275947310824
39.51143906887552,43.23782040347139,58.77065312838236,92.16018071677271,41.61212652704099,38.595183977051576,73.79224382914173,38.42824345050951,45.79266510379839,102.4137954239867,58.38064942494748,47.205103603829976
40.35299194149204,43.06864417713943,58.23087503248031,66.89753616582185,41.028916794348135,41.83358465280783,69.36998905743579,36.75654471811792,43.15870184289329,102.04201056029105,51.857260089463125,47.16931766799998
33.245123772218015,42.89946795080746,59.472055018949376,55.591299084570224,41.094055338523845,40.95056358684889,64.94773428572984,39.36116622357804,45.00857653792652,101.6702256965954,53.85498830220828,46.3711187008198
40.43980938572709,42.73029172447549,60.71323500541843,70.4017947268258,41.57642180217368,40.76153912933655,60.5254795140239,38.98286623907453,45.66207355390663,101.29844083289974,55.85271651495343,46.88616647539467
42.018134556835335,42.56111549814353,61.9544149918875,,40.54085552914403,39.73818277876492,56.10322474231796,38.87879087018867,50.60884949479968,100.92665596920408,57.85044472769858,45.68288751438836
41.542975946415055,42.39193927181156,60.69286043551741,,39.34668989381262,38.60069738100112,51.68096997061202,40.71545864335518,51.57824972772583,100.55487110550844,59.84817294044373,45.2424584036137
46.74690107948379,42.2227630454796,59.43130587914732,,38.88932983035273,41.29848728447868,55.18966083566576,38.66706705734664,55.16377280815716,100.18308624181276,53.561902124925616,45.18249243193491
44.907017954363454,42.05358681914763,58.16975132277723,,37.91695240557071,43.38145420738624,58.69835170071951,36.67768987268072,55.90544402139932,99.81130137811712,47.2756313094075,44.45284782433816
48.55416827112991,41.88441059281566,56.75169059949936,,38.397201588137335,35.24556084259523,57.04426407797504,36.88392741979447,53.60263040258442,99.43951651442148,37.93696497739709,43.496945485695775
47.0925340696666,41.7152343664837,55.33362987622147,,36.75077365661802,31.051123456540903,55.39017645523056,37.92262178461923,51.869959958682784,99.06773165072582,40.84240259007385,43.79577403989118
45.07917514823558,41.546058140151736,53.9155691529436,,38.18708989449435,31.540932863560244,53.73608883248608,36.90962544849785,55.41556193852086,98.69594678703017,37.00057670746503,44.554528094610205
47.18902417684224,41.376881913819766,46.198250897240825,,39.928098181488224,28.83612414434302,57.64649838662877,37.35297410008217,56.46928084438795,98.32416192333451,52.40573130785221,43.52845184954696
44.45615193245027,41.2077056874878,45.17423593379214,,39.91254651149074,27.687322307853176,57.17481509244537,38.559186685435485,53.267925054593775,97.95237705963883,60.72044399541978,40.54666959397554
50.5181931771305,41.03852946115583,44.150220970343454,,40.77892908067303,26.524922380938666,54.05937554552799,39.45815917118298,54.62246425710749,97.5805921959432,47.348037688513045,40.119768088446406
41.2613352115657,40.86935323482387,43.126206006894776,,41.26752629002017,24.87026567700582,53.9343458844023,39.046295661374295,56.3482894759915,97.20880733224756,61.230602081988025,39.955489500838965
38.65098318556363,40.70017700849191,42.10219104344609,,44.11346701018344,26.39183850609769,53.8093162232766,38.6449866423902,64.60901565718567,96.8370224685519,50.58197261472157,40.50633487470949
33.72243249835034,40.531000782159936,41.078176079997405,,45.70936157537562,34.6638354719299,53.68428656215092,36.894463437833984,56.21074249842076,96.46523760485624,53.66387029110175,42.77302095908467
29.06125048189935,40.36182455582797,40.05416111654872,,45.77464747630884,35.33144833574605,53.55925690102522,37.1972131639474,59.3927302007105,91.33047176665828,54.98295102590365,41.790267678010586
26.6370059131624,40.19264832949601,45.36584669653417,,46.81554256879276,29.15160565435255,53.43422723989953,37.770050145092654,55.31634162443373,91.41378330572805,51.79787096066344,43.43655813870711
26.86229538012812,40.02347210316404,40.3120506772991,,48.68950925091868,27.4992540940572,53.30919757877383,38.86923528916779,58.375837838909206,91.4970948447978,56.20874787184244,43.0012671265438
25.327908333776342,39.85429587683208,37.92760089115241,,54.89163340968103,32.676284452843,53.18416791764814,38.98145771276237,57.60809592904561,91.58040638386755,61.467505592496906,44.42299933436993
24.98141143328452,39.685119650500106,34.94378299158399,,60.23234410908573,33.20107145508578,53.05913825652245,42.65156307395961,58.0768828391717,91.66371792293734,55.679220275488696,44.55934357942538
27.010690499730693,39.51594342416814,37.134882698210994,,60.957926502172775,38.53239853937077,52.93410859539676,35.42853210601793,52.754593571704426,91.7470294620071,50.06573748331044,45.1593570017741
25.074219826322704,39.34676719783618,37.56199493983557,,64.07894284513748,36.85614292285345,52.80907893427106,37.51668555315882,60.568779303480326,91.83034100107687,58.168651647984646,45.53889298754661
25.001005806432143,39.17759097150421,49.08703817743912,,64.67026873382711,29.70467598612817,52.68404927314537,40.583191305511946,66.40462709668863,91.91365254014664,54.23988005855239,46.00402941177861
25.66051094029177,39.008414745172246,45.66508305831572,,64.44308800054857,33.90488104054049,52.55901961201968,40.71909076056525,67.08890203529066,91.9969640792164,61.55199168068174,45.241898726043146
26.529558050361512,38.83923851884028,42.24312793919233,,65.65340983381013,31.83296769918796,52.43398995089399,39.78282724745218,69.03954627615539,92.08027561828617,60.49389358849644,45.52932301713768
26.246316037564508,38.67006229250831,38.82117282006893,,65.67909271303304,33.130164111818935,52.30896028976829,39.43584060314826,71.04138149926477,91.42561095696028,64.7951973899007,45.807755950058606
26.876443751764736,38.50088606617635,34.1526379700602,,65.00180967913637,36.747078167073255,52.1839306286426,40.574342199071694,72.17697112094523,90.77094629563436,59.99620036002261,45.15076354888882
26.78363064902927,38.33170983984438,37.35191996181569,,67.12940029541731,37.97166670038352,52.058900967516905,39.7134103104268,72.23587496275118,95.69568565798754,64.77310810899543,44.4253825810708
25.73093487144283,38.162533613512416,40.55120195357118,,69.62490273299625,38.76425480879095,51.93387130639121,39.04768156905714,78.5453402043942,100.6204250203407,69.02221330325723,44.8923520707864
27.147095529428668,37.99335738718045,45.49797469328538,,69.53761140637494,36.474007325089765,51.80884164526552,38.61525313632015,69.1601161971994,105.54516438269388,57.47580407815123,47.06333504910261
26.25199502176496,37.82418116084848,51.4128825668747,,71.38211118488843,33.94150638085562,51.68381198413983,39.45695952775419,59.60131709259699,100.10478605208606,45.92939485304523,46.11380825800094
25.309006652821427,37.65500493451652,47.96333563684545,,78.32890772127801,34.686475582755634,51.558782323014135,40.84235197448948,53.825990183109845,101.01671484271536,57.50379544428072,44.540296120800086
29.97293557454649,37.48582870818456,44.51378870681621,,85.01122647229468,35.662511907916965,51.43375266188844,39.04317503958882,53.844578392316535,99.27452583151106,47.46799977661801,44.79187755372807
33.34649600437508,37.316652481852586,41.06424177678696,,83.47060634689873,30.77919366055792,51.30872300076275,38.94603615756581,58.38006344539435,94.06318964139564,67.52409073886841,46.00934912494313
38.42065222982893,37.14747625552062,39.62280945949437,,98.69249762554482,29.32031548526916,51.18369333963706,42.31961708030971,72.0873941251319,97.03804805213991,24.70941280118902,48.6267782399942
45.973107099366416,36.97830002918865,38.18137714220178,,165.68651300225508,31.53634561234785,51.058663678511365,43.7565863846483,60.00404429451383,84.76612344763214,49.98284030195001,46.27555278460512
49.06424127988368,36.80912380285669,36.7399448249092,,,33.04433154061478,50.93363401738567,46.91265076660749,63.82388961648446,92.7423204110014,63.61875651927569,46.51860505210577
46.60269315638647,37.668163014656265,35.298512507616614,,,32.38674971038258,47.95751337785416,46.23214746026355,52.5646221012824,99.68714059686133,67.77089708456553,48.62788776062582
56.26078199936889,38.52720222645584,33.85708019032403,,,31.583853535022428,44.98139273832265,44.15414896760835,54.49650652296414,108.85927661662168,66.03807387061524,51.07005925259092
55.87505348610336,50.60443916196206,32.41564787303144,,,29.075199766841138,42.00527209879114,42.3228566286858,54.54368708670391,115.75606507898146,72.19301063991958,50.23594296251444
59.53391211955642,49.586391297259496,40.709780712289245,,,30.00828824934062,39.02915145925962,42.9830047023272,54.59086765044368,111.35848023665925,68.19909615116373,49.608447716082125
60.36965538380626,52.13021565170359,39.593321689792496,,,28.76511936960321,36.053030819728114,42.74275688745269,49.04192000470704,108.06292065943254,66.79473306489491,50.29167690742872
60.65420011690179,51.46909582164637,38.47686266729575,,,31.10018081047609,37.028752074428944,44.68795125484439,50.48487233035714,105.59403104386772,73.57667491312681,46.41463883031236
53.81958369558021,50.80797599158915,37.360403644799,,,32.1447943369553,38.004473329129766,45.9169151619589,49.39033919185003,103.12514142830288,74.79948436181917,46.39728293236107
58.84477183473499,50.146856161531936,36.24394462230225,,,29.62285513260685,38.9801945838306,48.55125535123176,49.41770559219277,100.70891025833762,60.25962080881135,44.63823038181635
51.37193545982043,49.48573633147471,31.74195369452185,,,30.030295617966235,39.95591583853143,48.04645619269088,57.735839694240745,96.41455219580445,53.191538754729045,46.64710233145251
60.79011689990913,48.824616501417495,40.66012170013286,,,31.904426032642988,40.931637093232254,45.513710698201294,61.72804232285488,87.81112371696392,63.18929372336077,48.6131816850621
54.47383381818822,48.16349667136028,37.46706421476144,,,34.86536533442334,41.90735834793308,44.52811635215473,66.50812980894217,107.60180699684028,65.3290532491191,47.28401933769493
53.73257861636437,47.50237684130306,44.657386273912834,,,34.18347526776563,42.88307960263391,46.06460759744534,68.41105059108776,120.98070292147548,69.3231173905,49.002879263884864
62.56678353077079,46.84125701124584,34.97541896714138,,,34.584006591588825,43.858800857334735,49.28817917586126,55.63185244899032,129.7090093809988,62.5098491040886,51.616865153059976
47.69362203416051,46.18013718118863,32.57838072671203,,,35.68937612126851,44.83452211203556,50.47691745455385,52.70732194387914,115.9542514850387,51.99185044217127,49.23504573055008
