Counts_envelope_Peak,Counts_envelope_Peak.1,Counts_envelope_Peak.2,Counts_envelope_Peak.3,Counts_envelope_Peak.4,Counts_envelope_Peak.5,Counts_envelope_Peak.6,Counts_envelope_Peak.7,Counts_envelope_Peak.8,Counts_envelope_Peak.9,Counts_envelope_Peak.10,Counts_envelope_Peak
93.58210146758243,43.33143031427825,48.97948526115927,104.1781777487366,47.70960075715536,72.2711487003497,122.54125242385462,59.41722539905205,120.86480905875518,87.54969721584548,100.7753093046001,182.49747218958623
73.03015935345054,44.53261889526702,47.166353400713696,170.9482615996424,58.018916514672895,90.477477243373,95.8482071759376,57.08348640402894,61.11126608790007,85.88212123814033,65.01880441933082,197.2175982962221
78.35592916301363,45.73380747625579,45.35322154026812,196.10698793025853,62.07820832143989,60.23593069478729,127.17897553705136,74.38848314953768,123.58339185707428,87.64890828745177,54.077230147523565,188.0000237875736
78.68384513953434,46.93499605724456,50.38964008619232,275.02522821037167,66.90328236664345,99.54972834984513,158.5097438981651,66.70145755415916,115.7961793249184,89.41569533676324,100.12476916037762,180.07626758352583
55.883979865142,48.13618463823333,55.42605863211652,67.5147856361253,71.728356411847,88.19046916378682,154.16037766515882,61.41255811564668,102.6925510613516,89.61944565552898,73.42066336053571,195.00001447695803
85.48066520772721,49.337373219222094,60.46247717804072,180.49543498241897,76.55343045705057,55.24949790920932,149.81101143215255,54.172754773091874,128.67547493469942,89.82319597429472,72.83483823580085,192.89423074784247
100.00520401565164,50.538561800210864,65.49889572396492,120.75572449773809,100.88218892555784,60.97327203376784,93.29358393107069,69.02396183460758,121.0124341723704,90.02694629306046,60.87370430588671,180.04235881810553
63.75466084053652,78.67591109420486,70.53531426988911,127.08757105145406,76.75497734306416,59.396894978169605,100.0179186327702,134.0148541344058,102.14600445852372,90.2306966118262,67.02368234335565,186.23267642877684
106.56866112201476,78.46295874167393,75.5717328158133,135.87236409329935,88.96996267592432,57.820517922571376,50.96135807572629,75.1257396124595,110.11126062853135,90.43444693059196,71.73532012821339,198.46626807082265
77.67186355065249,78.250006389143,80.6081513617375,104.88470375230408,101.32492879700692,56.24414086697314,68.97320867609226,57.04825079149704,118.70323956041564,90.63819724935767,104.1013405017748,194.1225239424611
81.28986190797696,78.03705403661206,85.6445699076617,155.53014670267285,148.7503198218752,104.64068751177314,88.47610868318672,51.80847774458616,83.63480554761195,90.84194756812342,68.0939930086599,205.520117709714
82.4431068921577,77.82410168408111,90.68098845358593,105.42047218276804,93.16008185411314,173.97345117779733,63.41418052010484,65.00540263591371,118.02892737718965,91.04569788688916,108.1775574188562,200.1066987448083
99.57390651500728,77.61114933155018,95.7174069995101,166.28094374217386,81.45739554974004,66.95175439298121,57.77548212888542,82.15171551809566,94.58225751798348,91.2494482056549,74.67012120659606,216.0138832906896
85.04018793812476,77.39819697901925,78.6979257054699,215.32685671809472,91.04656081504406,82.05340384954323,52.03801104337072,65.03034686950197,99.41689974019609,91.45319852442064,104.0335208140456,206.50387698538967
86.1292577113173,77.18524462648831,74.6264236494489,100.08311919528448,134.69008124480055,71.541959849443,46.300539957856,113.01977765989128,77.46364381644145,91.65694884318638,128.0038225219902,211.84673113057747
91.34802037117502,76.97229227395738,70.55492159342789,143.94967359705657,113.65785495607815,91.7801043855012,40.5630688723413,76.04181495318477,114.8380145531574,91.86069916195213,67.43920248867897,216.5903898710216
84.27380009677968,76.75933992142645,66.48341953740689,89.90125293436812,101.45149527501496,301.7432584620021,77.81217485527839,58.52661543527115,115.1561250745254,85.66271178943663,51.261575153361264,206.3808599715613
97.60199481225813,76.5463875688955,62.411917481385885,93.97568088871782,150.96978765962265,186.8019984591818,115.0612808382155,99.92531445899412,105.63650920712084,79.46472441692113,75.41174855509179,213.4220043313793
92.0440903403504,76.33343521636456,58.34041542536488,155.1117615633065,120.81258610495088,130.09717479785172,107.1606691522482,92.21914359058064,78.98619575521018,79.87741197041613,62.7793724784991,197.4528492237852
88.02455564530193,76.12048286383363,54.26891336934387,191.6135609808701,105.65603223332414,152.00652782791022,99.26005746628093,78.07186397573493,149.96947547643305,80.29009952391114,88.6804485484905,242.3185129896955
102.86225310199376,75.9075305113027,50.19741131332287,169.79080069330251,119.45802250057964,137.7338946353691,91.35944578031364,79.4595879894613,69.54581392836121,80.70278707740614,45.45813414109107,194.27765633474897
119.29771028139648,75.69457815877176,46.12590925730186,102.59109326967976,112.34589279587748,196.0721037142333,83.45883409434634,286.084400679924,122.56681942423778,81.11547463090115,60.57541191806485,212.98212252507668
142.51845771198876,75.48162580624083,42.05440720128086,125.35406805556944,113.07673080163885,155.91666886257116,75.55822240837907,83.04083626034738,92.71725735983172,81.52816218439615,70.15271288471514,199.53657028915435
89.25314203174715,75.26867345370988,42.41118496882067,132.03980070873257,120.20130152852836,158.95653464057386,67.65761072241177,183.8260992640054,83.00418268426208,81.94084973789116,54.89345023655772,230.07177995837537
80.42357620005943,75.05572110117895,42.76796273636049,117.10966328868224,120.04859981096622,170.27810145751775,71.80407338112651,78.69861767027386,95.35435420778674,82.35353729138616,49.278223026654246,189.19894135654147
84.30462143774784,74.84276874864801,43.1247405039003,125.25250150761126,126.05796234524706,118.9592509902871,75.95053603984125,114.86731613623505,73.80558022724489,82.76622484488117,75.26201568166732,264.0775624084819
95.90208353093712,74.62981639611708,43.48151827144011,80.64787684581572,116.07897836988074,108.3991959132662,80.09699869855599,133.68994690220532,80.60839428272459,83.17891239837617,42.59160580410742,197.32435355375225
99.77182341900026,71.16990074611849,43.83829603897993,139.32840701545848,136.76025547393436,108.14901311160502,84.24346135727073,127.16214819481807,71.68004527109859,83.59159995187117,172.3215354972493,186.83413882605228
111.23889834665832,67.7099850961199,44.19507380651974,137.5974538000065,112.4077228923712,82.87573390883985,85.73010224161666,136.1066370407204,128.46217540807538,79.03129765436064,136.08371315531716,239.58592079197004
83.44172133231642,64.2500694461213,44.55185157405955,145.0513916271607,115.4576231507037,61.44401236805508,87.21674312596258,159.88341357267024,101.4028770256549,76.73425664667015,30.077309668851527,203.58725688431744
90.0104751573417,60.79015379612272,44.908629341599365,96.39532935192176,105.37238302927425,62.20752928900881,88.70338401030851,97.52707815887636,103.27261537921962,114.40695619479314,40.32988452578612,197.6242008712167
69.97532125495954,57.33023814612413,45.265407109139176,80.76524803698126,110.2939313352682,135.6503286781534,90.19002489465444,148.84432954781704,122.64831122659363,100.43883318043478,46.00939791554757,221.63266973516588
94.02339055646296,53.87032249612553,45.622184876678986,108.59189810195338,193.44836537600287,78.63445622671514,91.67666577900036,92.0595156699386,59.069554057618895,86.47071016607644,39.24167813725495,199.24571941822344
78.54479400551182,50.41040684612695,45.9789626442188,132.87105169534271,105.6829038034128,93.35529056667362,93.16330666334628,99.55115609339856,123.31942673783897,92.1742398371843,47.607813682053646,201.99669204095875
79.95925316913346,46.950491196128354,46.33574041175861,185.753114246696,114.0082737496778,179.2177513273595,94.64994754769222,134.70182578855753,94.0321295861721,97.87776950829218,82.93376439999174,214.1293904511248
99.9493419641299,43.49057554612976,46.692518179298425,178.7903094329177,113.57806075828442,107.55559630707654,96.13658843203814,135.60665947723766,114.11947113376252,103.58129917940003,109.47303753691644,215.4844468862669
79.72299070411023,40.03065989613117,47.04929594683824,163.00020793069783,106.1790560855256,95.99844737825642,97.62322931638408,136.51149316591778,83.32075243647043,109.28482885050788,83.14559503318492,192.0516167197713
79.11572578623382,36.57074424613258,47.40607371437805,176.11184578709052,112.0188056615314,110.58240041728156,99.10987020073,127.43983101415328,105.80464826722596,114.98835852161577,52.13365869623071,136.27799296119096
91.3198361047288,36.81402520000495,47.76285148191786,167.58937064960278,256.7055708276481,91.18443264750611,100.59651108507592,133.33357933058107,105.21642994378894,120.69188819272362,26.64088834900475,134.04216861474436
99.62282958251706,37.05730615387731,48.11962924945768,169.2056155178231,159.78736790885125,76.33826968526559,100.4708706356238,112.96064570381394,90.50927138244226,126.39541786383148,77.32334556380015,169.00012260891077
81.3717032649061,37.300587107749685,48.47640701699749,141.5268760948969,118.14938869979385,77.27044107122671,100.34523018617172,105.39694072013955,73.83666988158181,132.09894753493936,50.32242443213868,135.20008717192815
97.39367011840346,37.54386806162205,52.01279199724181,160.67838450337183,117.01991171404748,93.4653461113966,100.21958973671964,117.65616798716871,97.1865103545827,137.80247720604723,42.3868282073505,164.18835784096737
82.02436030516493,37.78714901549442,55.54917697748614,197.49515307314763,111.49460935822948,101.07741421218547,100.09394928726752,101.01544379973208,65.18432365696735,143.50600687715507,34.04153705750531,180.91725333021105
83.1627444711666,38.03042996936679,59.08556195773046,184.2194296227859,110.0796588259073,79.50366315231076,99.9683088378154,130.92578524213255,56.690698840721005,149.20953654826295,44.795836969583874,150.63785014183182
82.43016614995005,38.27371092323916,62.62194693797478,183.9349283273416,112.24763854167476,82.07216427313867,99.84266838836332,162.7296788691658,70.29024427428843,134.06331107236537,48.62933613786598,160.93373476538733
93.42645395630014,38.51699187711152,66.1583319182191,155.38329336354673,109.87356187705676,87.05631591223735,95.89400930170396,118.08320847977603,84.50334331823906,113.9720537041473,83.9820351849385,184.9025541238746
93.59109285427888,38.76027283098389,69.69471689846344,179.00486611441025,114.0736222905267,107.93025764742688,57.718637827394765,130.6734274698813,61.99979628171178,93.88079633592923,115.33350773283614,157.49287750599788
95.00108254954976,39.003553784856265,73.23110187870776,163.88536337753203,206.237250229146,104.52351318120785,103.9345689421032,135.05705484044964,107.97349089899149,90.66963531090376,128.116869228394,185.4735871097224
118.63658471749756,39.24683473872863,76.76748685895208,108.62570199300156,205.30312314666105,100.9753127026028,78.97364615992409,137.71024199991393,44.61875423132933,87.45847428587831,104.0557109965697,163.05066635737222
108.89214739461109,39.490115692601,80.3038718391964,95.00908280675635,141.686212530671,69.42213057249765,81.53204083026449,98.24320248103456,76.2309532521654,84.24731326085285,55.20315867313956,196.4316886172157
99.63835597083992,39.733396646473366,63.79286863753823,69.62151422452125,130.50011436234183,194.8942061960076,84.0904355006049,94.64542349791624,74.1147702303752,81.03615223582739,92.0031918612288,187.13405448648865
104.85862991664712,39.97667760034574,79.86335172375185,76.81773021522018,133.52212181245002,110.8759442088872,112.12968474402102,118.7593390430664,29.782121543105355,93.15823741854167,48.83380029377141,146.5498138023118
143.45564373986485,40.2199585542181,95.93383480996548,110.45116431044325,131.93631317250475,105.374497825189,101.14174288379462,103.31394603269224,60.35835704946392,105.28032260125596,96.3692186897305,209.75704908960407
110.59534229302042,40.46323950809048,45.50048045462347,126.38771796901254,128.1150067490109,90.84188038997448,90.15380102356823,104.52101525880116,59.538495436273394,87.91667448798545,72.66160400616324,197.3185085050674
114.02542580781844,40.70652046196284,40.01054752953344,124.47304999923948,120.39994067672312,179.03509542141603,79.16585916334184,99.1234050410797,55.1533450998787,124.27151346966129,83.86113567351306,189.50305851622204
101.48867105666098,40.94980141583521,135.19068318075054,107.93870295151922,120.22450299244451,109.46642536656906,68.17791730311544,97.57306334614968,62.37680110548192,160.62635245133714,120.675904795409,209.1597260453228
98.58162713920962,41.193082369707575,72.26095857942907,112.7730922954358,842.081121677066,113.170992202125,78.38694464733823,108.63983417930882,82.94772696705765,196.98119143301287,87.57222615218983,209.2202870237032
112.18669315155552,41.43636332357995,70.69114259271832,102.088319317225,148.38469990505044,97.67428745824373,88.59597199156103,96.75184066816335,63.3650558973505,233.3360304146888,56.439018176652034,202.00813924096263
96.71954337121214,41.67964427745231,69.12132660600756,88.33557827798028,141.91758659966467,61.1564923190474,122.4855250427514,124.79717496240428,50.55473420952394,159.74167982663212,117.75961989197016,216.059757737856
87.25769194983148,41.92292523132468,67.5515106192968,122.73759768943768,201.54207894782616,57.12490550207082,116.3219910417844,102.8083395535427,87.00922387216941,94.40090964238328,129.0173899628371,185.0009392584716
102.8930371120529,42.166206185197055,52.73255750892196,96.1915444657635,121.08462355148676,60.84967774109672,100.6673871205162,123.46389203607129,99.17729549746358,104.9330278866734,115.66123706830923,219.9731948166096
89.31088779991103,42.40948713906942,54.46357470484037,126.68145120487942,118.03926353612222,63.238569514583794,90.32618548105005,95.26813746525364,97.75470094795774,115.46514613096348,159.42061451055855,201.4834685249984
84.92709398749955,42.65276809294179,56.19459190075877,101.13029647013155,112.8775665309582,91.49211023415766,79.98498384158388,62.84850545062818,62.99357727513708,109.56941324111008,94.21494684858976,231.06517487828145
86.59880605402132,42.89604904681416,57.92560909667719,79.08952714830157,116.02254660578164,180.68001645019416,80.03638192738313,88.78088221685798,75.18351490726984,103.67368035125668,132.7428596130416,213.00054719888465
116.18570500924125,43.13933000068653,59.6566262925956,87.25200260599601,118.04936274851352,103.97233786013588,80.08778001318238,134.7766298396725,89.19357577968586,91.4218009737896,119.64012091636,197.4167722995697
91.48469185074926,43.38261095455889,61.387643488514,92.1462930465382,127.18496220890631,68.48850047906963,80.13917809898163,75.51585789417885,70.33742046056231,99.86410219570216,219.81674358070927,199.23386342391663
91.059381300144,43.625891908431264,63.11866068443241,104.3962174349147,172.2703085740737,54.64440843997269,79.49066377900766,76.53796390494837,71.52881016925653,90.86303385841812,130.29547612710746,199.4424521663052
91.88203384161,43.86917286230363,54.67019756144042,115.71205990573364,105.07523159992245,127.15856141931164,78.8421494590337,77.11338444954579,48.49834552560496,81.86196552113408,114.23316942693953,218.74015915347
88.68076408824587,44.112453816176,53.220444686810026,101.43485084678132,105.04571687581787,165.5057014886933,78.19363513905975,78.33982828352195,56.36033089352362,104.52703148630826,69.02204834591775,210.7154298517398
87.77813919589903,43.799246059049615,51.77069181217964,85.92203501841882,106.48381151132465,165.0536035586846,77.54512081908578,77.29125163184204,57.25783511488913,127.19209745148244,65.51737118441322,199.16882625956595
102.54542490949552,43.48603830192323,50.32093893754924,77.21365512919682,103.14363117611124,188.72441560019453,71.38087814640373,90.45082396689578,101.28794991893052,124.37961913822802,41.925943311075294,209.14400809963152
121.15541826792402,43.172830544796845,48.87118606291885,135.77074489791983,109.31954880566644,137.7376174170192,65.21663547372168,86.3263417312393,62.83917211127616,117.71398146774216,35.51964350511784,213.27825114280503
97.79601306140522,42.85962278767046,47.42143318828845,135.00073480478795,107.65824209558178,107.55657288952544,59.05239280103962,90.68062183300322,41.01744610788914,111.0483437972563,29.11334369916039,201.86608040010285
86.15759782343888,42.54641503054408,45.97168031365806,102.8886671315932,116.73864490390817,114.14556262269964,52.88815012835757,93.12396071733464,99.10560975531246,104.38270612677044,35.99361834002306,199.33546866946887
81.99874710032306,42.2332072734177,44.52192743902767,91.01149789471016,104.81352599055349,180.59634616437629,46.72390745567552,91.58680566603756,122.13936360044907,97.71706845628457,37.92448128384898,188.00658126498035
98.67398564324904,41.91999951629131,43.07217456439728,133.92680555173783,124.60928927086884,134.3384435880829,48.51983420450966,94.25065846026878,96.12770853792983,91.0514307857987,39.855344227674905,184.10398396545497
82.70305449003818,41.60679175916493,41.62242168976689,142.73434299981938,106.68031957498772,101.13811549003267,50.31576095334379,87.45169054281251,74.58594780492918,93.17492629745402,41.78620717150083,185.6549210435081
68.85148778843939,41.29358400203854,34.52862259223863,101.45235816305724,115.19940777437436,166.65267230913972,52.111687702177925,94.43867847475909,82.73165854829625,95.29842180910936,51.58444830818901,198.2856953756913
83.0782682971887,40.98037624491216,27.43482349471037,247.98973241702444,117.48502997691068,105.29818127393004,53.90761445101206,104.49143984087152,92.96091072554786,97.42191732076468,61.3826894448772,182.31309452639388
68.25740924693255,40.66716848778577,20.34102439718211,,108.8020262210215,118.71172869448228,55.70354119984619,102.70431522632856,80.12716780986518,99.54541283242,71.18093058156538,187.2956581032473
97.92107003614674,40.35396073065939,23.264041833767447,,115.05201677923505,118.8735371695515,57.499467948680326,101.31428936704197,110.73922991134118,101.66890834407532,80.97917171825357,202.1331058139205
76.20323439171766,40.040752973533,26.187059270352787,,111.21825391425752,121.71382647414497,66.67947101997164,112.60805369931924,97.88273983147448,103.79240385573064,76.39439480122064,199.6430285529981
67.64573404557218,39.72754521640662,29.110076706938123,,138.28970853607933,129.48625941095298,75.85947409126297,114.02395541401246,83.21816805764743,105.91589936738598,71.8096178841877,194.21352247765705
70.6050262672699,39.41433745928023,36.27960912322017,,113.32112838643184,120.4578059686415,86.53185460468238,111.1536487991177,102.30376105407852,108.03939487904132,71.49497673600794,152.92051306455298
86.47190284877072,39.101129702153855,43.44914153950221,,108.87711601655228,141.6337367335356,97.2042351181018,123.76432106976766,109.12104522642277,110.16289039069665,60.12231578980491,157.5860268316104
82.15503379145711,38.78792194502747,50.61867395578425,,124.02439444418428,87.26516678059255,107.87661563152122,114.6282941881198,100.1167252408288,112.28638590235197,64.06254201962624,192.2257415439693
77.09088407650849,38.474714187901085,74.37408283700094,,130.0034269076868,113.01464716839476,123.5828423435675,97.37797955034812,88.09837082158678,114.40988141400727,83.0388432869452,145.02567146713216
56.56048120443439,38.1615064307747,75.73516156037724,,112.26544090932124,110.70660845146452,63.34385372528558,90.62367967535064,110.1831703613615,116.5333769256626,87.96529862181583,191.0320927145208
66.56482189445855,37.84829867364832,77.09624028375354,,126.08458303390348,113.26380583594482,66.30433594194736,86.41495474145573,112.17796508041089,118.65687243731792,88.17468434905413,170.0142056261133
74.53102215674039,37.53509091652193,78.45731900712984,,142.5402799840502,108.62508372228288,67.03203744387778,79.33146246712894,91.6182405151386,120.78036794897326,82.67035707980287,207.25339654700656
76.06963432955062,37.221883159395546,79.81839773050613,,114.87463400528988,98.16419392819854,67.7597389458082,99.36847159032293,87.68959417153967,122.9038634606286,74.28446260975717,194.53976382363908
69.08500941406868,36.90867540226916,81.17947645388244,,119.87495847354568,84.7564459474238,68.48744044773862,86.09913014412462,123.22146683985105,125.0273589722839,78.43241351997469,199.2167987507315
65.05697074092095,36.595467645142776,82.54055517725874,,110.31765264186444,83.60722824646174,69.21514194966905,87.86929473000825,62.8167693678268,76.6224820985313,136.9816835710628,200.4604956005357
32.8283210223577,36.2822598880164,80.18867605652392,,120.00066461174043,197.51414659141173,69.94284345159946,86.09597585306913,64.40918810030394,78.10888165978244,160.66197623449526,169.11477631939735
32.60144412836083,35.96905213089001,120.37494367438444,,156.09290714635924,147.2363454507294,70.67054495352988,71.04200889386837,77.8426459622017,79.59528122103359,77.89915824408074,160.03297137142366
34.14518485942108,35.65584437376363,108.55171362936956,,148.3222371747694,89.52531186682376,71.39824645546031,78.64410510540974,80.648464942502,81.08168078228472,74.24388115870958,149.58105149834225
32.57601600876413,35.34263661663724,55.236410526724754,,171.93848959816242,109.01771501957512,72.12594795739072,87.21588723564834,71.09015463523906,82.56808034353587,76.54345229703814,163.02418406063555
69.46214468275507,35.02942885951086,197.20651800828256,,158.42270478062846,102.94026385942036,72.85364945932115,79.26692259145257,93.60603118321389,84.05447990478702,76.68829254398763,197.1530661895753
71.93739928951618,34.71622110238447,100.05597219653696,,168.9024123547077,241.22982051181896,73.58135096125156,105.81617335624895,69.64033614655945,85.54087946603816,75.36759745583163,119.11095827226104
71.47355504341621,34.40301334525809,124.69633486143287,,165.37149090196425,190.36935425104875,74.30905246318198,120.29721541754029,66.668309741402,87.0272790272893,77.63924347638094,158.6778518888958
74.81008882830271,34.0898055881317,109.63201608753975,,161.94823943027063,107.19014831885964,75.03675396511241,109.08988107535096,21.529309158247223,88.51367858854044,51.904548528177685,148.04831885479223
78.51514396178841,33.77659783100532,94.56769731364663,,166.5534342833438,147.00957476963504,75.76445546704282,101.63894253746574,16.615127834509664,90.00007814979159,76.05362393647658,164.76272375542428
32.70690867298427,33.46339007387894,79.50337853975353,,160.1172863675263,99.9691702757894,76.49215696897325,100.59342840673176,21.83217059010847,102.57563435039695,79.179042137762,116.8830386274546
73.25935442377235,33.15018231675255,81.56794131990515,,158.6243356424148,162.00773524966849,77.21985847090367,107.15031716346124,32.22755951891787,115.15119055100236,79.39002826245576,168.08856993924962
72.2494070569687,32.83697455962617,86.78852780780834,,167.45800993288702,116.03140196667611,77.94755997283409,107.06770654698282,84.78935870832453,198.43901457370467,81.2329797144458,162.82125592794867
69.36605460493696,32.523766802499786,92.00911429571153,,165.47861844253515,118.86531449830336,78.67526147476451,123.02847132991222,122.24880082436358,281.726838596407,76.89534821164652,169.01021405334086
66.09506378865831,32.2105590453734,61.43742192278999,,178.3143364569368,134.79288563705958,79.40296297669494,110.38139488745328,159.10150428211574,365.0146626191093,79.54125083016623,172.92411904629878
71.50105636087791,31.897351288247016,36.8773257190286,,185.5469251510009,173.64368442012133,80.13066447862535,109.79509097170182,148.70661595222322,150.1908577676274,82.18715344868596,172.42939602009434
66.40832281199698,31.58414353112063,35.742306499705464,,176.6560477540579,123.20000429194567,80.85836598055577,110.11760982691774,110.28669715137534,94.39954249242668,88.19968680234678,169.21710276689825
47.26588421748184,31.27093577399425,34.60728728038234,,210.0574866615364,117.73253320145476,81.58606748248619,103.20711679893677,114.62741919019328,96.97172450312584,91.20967156600844,167.4140430617079
47.25108332683416,30.95772801686786,33.472268061059204,,198.3569088922128,109.59460448410051,82.31376898441661,106.12426578777551,128.89103449930477,99.82038400700073,102.98395045377411,162.00438876509764
70.66139738381443,30.64452025974148,41.19929245001912,,187.6219386684572,155.1568184013606,83.04147048634704,112.2941931709668,123.55867438052482,119.1220867143295,67.06665140293346,166.8449642877257
60.63623322848381,30.33131250261509,48.92631683897902,,434.0388212222989,110.10565787838183,83.76917198827746,115.28525373757716,110.02484308118277,114.2920584385346,86.03106621696247,166.95229700296926
63.000972819001554,30.01810474548871,56.65334122793893,,,109.60036477359547,84.49687349020788,162.3059417154732,99.8159066762884,96.35901311037723,88.98869922226595,162.10584042050436
53.27567078966391,42.99416545690646,64.38036561689884,,,119.0422018514873,89.92748180245314,152.62523681591088,93.76157864948652,103.05827260887514,74.0000278243823,177.8523501866265
75.24361054472467,55.9702261683242,72.10739000585875,,,143.730370898028,95.3580901146984,131.08546323804595,65.81026442879836,85.2864591995024,77.8740192955748,167.35818928845868
21.47635484456715,99.74174126875164,79.83441439481865,,,110.92545780642637,100.78869842694368,124.89417945784032,49.137718240192754,80.64265006855953,75.04692417260142,139.80687928696565
22.153740902645247,52.12596225059602,149.74062117697292,,,110.05655979161244,106.21930673918897,123.68857451642812,32.465172051587146,78.38873324095931,87.3471410339073,136.21293074724292
49.562996470743045,53.37794561235735,135.7851727110279,,,106.38802213733196,111.64991505143422,132.83306891065465,92.02505765464912,63.652712366699305,85.90135128065928,203.0974070120692
68.44918523866178,53.02170789605263,121.82972424508289,,,105.06951021959416,111.7854508228121,150.62568475935018,99.68224820169326,73.16190197772421,72.4703155706981,201.00579317942456
71.27190418022735,52.66547017974792,107.87427577913786,,,108.06749215544411,111.92098659418996,140.2589036182694,99.0141175759987,82.67109158874912,74.26164031294934,153.0373202121147
73.55079443901026,52.3092324634432,93.91882731319284,,,97.82043778871508,112.05652236556784,162.04109225219474,112.33488745289836,56.68667061500276,96.1012879049933,139.21794928876812
126.12411674441483,51.95299474713849,82.05146308233901,,,110.45829102603707,112.19205813694572,149.70764249021988,97.17282479730504,81.58656366225071,100.42142337925146,126.41155176730128
151.96567154022344,51.59675703083377,117.87962283730953,,,103.84983145376182,112.3275939083236,152.32100608349154,87.52482396726967,83.54944353002914,109.66574355117784,138.49739373759917
121.7470043205098,51.24051931452906,55.1479948531377,,,113.55178722196057,112.46312967970148,142.4498859953473,87.9923760840654,74.54977898074125,83.5281572193281,134.98502572345896
143.9597667012364,50.88428159822434,49.67867956867133,,,132.05484293908944,112.59866545107934,143.36264949271077,107.54935296134502,63.03987881311936,65.84469460578404,140.5613378561698
71.76668615543555,50.52804388191962,60.78916869514832,,,117.00001019939556,112.73420122245722,149.70538565343173,113.73866068287538,70.59852642748564,86.01006567472717,166.68843502909067
73.65476795637927,50.17180616561491,81.37311588425128,,,119.04290994749752,112.86973699383508,150.32812848833197,109.4757485793092,69.84384021336595,92.95666331717406,197.1861237436757
