Counts_envelope_Central_moment_4th_order,Counts_envelope_Central_moment_4th_order.1,Counts_envelope_Central_moment_4th_order.2,Counts_envelope_Central_moment_4th_order.3,Counts_envelope_Central_moment_4th_order.4,Counts_envelope_Central_moment_4th_order.5,Counts_envelope_Central_moment_4th_order.6,Counts_envelope_Central_moment_4th_order.7,Counts_envelope_Central_moment_4th_order.8,Counts_envelope_Central_moment_4th_order.9,Counts_envelope_Central_moment_4th_order.10,Counts_envelope_Central_moment_4th_order
25388.93432978368,5509.932581045019,29715.01890679244,35222.42034780673,2021.6390820802824,517938.1010825445,1379207.2030245634,20726.46224159041,166922.2336077934,438603.9855841339,76068.71653328257,1141662.1464996242
96785.27800102768,6100.146276438086,44361.52651664321,17628091.926804386,2979.6574310180945,7255.859557019994,2034210.2664748288,46166.20530130627,2657964.0983588533,399869.0661274131,27371.088562954505,969386.357678608
185873.9566965299,6690.3599718311525,59008.03412649398,4829720.794350238,488500.1745554325,13358.598441027916,1166478.0769850188,58259.94512483293,2444571.347258285,361134.1466706924,6706.616073874478,764904.9136975174
33350.220786937425,2011.6104034262169,73654.54173634475,2499260.2600147044,98088.49298949075,9031.463181002617,793389.1625420562,191518.0617085668,1174625.3538557987,322399.22721397167,190479.79997200103,1009369.9212770556
133241.82584627022,25565.549765018084,88301.04934619552,5570091.397456359,28078.32559751293,4704.327920977317,12017.800120893437,18532.11393236721,545953.9217996438,283664.30775725085,199872.60980622907,1307358.3381556126
43216.57183418024,49119.48912660995,102947.55695604628,1026472.5970946854,624852.2384981095,377.1926609520182,557.8064074234838,18907.582688566094,1337654.6944444596,244929.3883005301,891622.1308504863,1425493.0585757557
80954.28482114454,72673.42848820181,117594.06456589706,5871236.935596328,1871780.570422365,428581.0515743483,605100.3868376606,10088.057710806865,1177517.543068366,206194.4688438094,14263.978230055276,2455257.1832266203
56618.15354678224,96227.36784979368,132240.57217574786,2267888.839039325,64155.85163401338,3234038.1330859424,236.8500272629369,3522.605670166402,152995.16988286944,167459.54938708863,1137997.265920751,2072128.63705428
96304.14461164718,119781.30721138556,146887.07978559862,5243955.172949384,9378.67689115262,16871.24429758148,120210.35720697803,55151.11628783671,44417.4377104633,128724.62993036788,73561.52875921877,2566495.6000354984
41619.00611877696,143335.24657297743,1624.423962282334,10061893.081961457,639.7087487751508,281149.641435124,97780.35259662016,2351.711597057229,572518.1166214864,89989.71047364711,971071.7925756729,2292351.3306018445
60270.04244082197,166889.18593456928,1473.935804820487,215694.8159802924,444769.7158926068,8338.147016890412,75350.34798626228,78114.6954610005,39723.17430996893,51254.79101692635,2415583.447910205,2702535.920819317
129739.13218018804,190443.1252961612,1323.44764735864,1488649.231395739,911631.7967565604,180896.43966885743,52920.3433759044,57020.07491811431,1593717.2241317409,12519.87156020561,330489.2980844786,3381723.668342612
41227.05042019903,213997.06465775304,1172.9594898967928,196261.7541687853,28063.69964592181,130231833.81501418,694935.0874718924,84258.46293032776,1366998.0980625802,806296.4113502475,76607.22093053808,2142351.7611369104
126097.693701181,237551.0040193449,1022.4713324349456,286280.2010922378,194902.82394605188,4257904.90686419,1336949.8315678805,199385.18653506853,644195.9888370171,1600072.9511402894,222885.4720231274,2186700.336177422
197476.14933101853,261104.94338093675,871.9831749730986,1307224.600467012,27308.795756227904,2120971.876251748,1125066.7157821327,90194.77451980964,243812.4214489621,1446967.1096241393,74720.37462827066,3834917.534247792
88597.33608967802,284658.8827425286,721.4950175112515,6045087.018119082,18278.020518543115,262706.005075814,913183.5999963848,12336.604629254978,3350111.2918458413,1293861.268107989,776670.261380007,3341697.071333489
162629.74985488653,308212.8221041205,571.0068600494044,2328484.8911492103,68714.58613828725,345658.3502862721,701300.484210637,14223.740716788288,741178.9022641225,1140755.4265918392,40643.27149174583,2798302.7906220388
118187.62254370388,331766.76146571233,420.5187025875573,339467.7498347685,110850.77678119818,518992.4672946477,489417.3684248893,11768320.671510002,1181038.760927472,987649.5850756888,77489.27043815781,3204629.3212250173
201784.95947571937,355320.7008273042,270.0305451257102,683709.5068117725,154213.17117878151,350052.37691694166,277534.2526391414,24102.0607825233,329684.13169273804,834543.7435595387,435103.3442360056,3726292.560600736
47862.63910276211,378874.6401888961,695.9463590722802,775799.9542922241,72909.07879644769,613944.5540687855,65651.13685339353,879002.5493428707,26486.991841808256,681437.9020433887,28005.20734603804,5011616.801168781
37664.15537207863,402428.579550488,1121.8621730188502,583412.8875336683,51432.89468741226,814564.6361665471,69964.78961922783,12127.67478591372,33424.67764613143,528332.0605272385,60516.92383807402,3575655.437086749
181199.40037664527,425982.5189120799,1547.7779869654205,606956.7169038791,195790.85499994023,80878.58746769755,74278.44238506211,54513.7041098437,163642.4486344828,375226.2190110884,223564.9093151507,4779584.024552453
64388.6749080623,449536.4582736717,1973.69380091199,101888.45659183766,282149.8452877439,29296.939011506624,78592.0951508964,2807044.1009118413,492747.4778778392,222120.3774949382,24091.150041750338,4070970.056419094
59165.42600616442,408669.53632127855,2399.60961485856,642557.9567211958,411347.03762859583,147304.4610479992,82905.7479167307,734698.8276761125,25542.45044214709,69014.53597878799,15103266.052291458,3732378.519039031
93138.93305085866,367802.6143688854,2825.52542880513,772914.1757117801,237501.84080029387,5305.119870055912,75368.88143423243,3035133.5411430723,264479.23613212653,8461.490240942123,3760590.873651176,4461977.109970075
31073.64463960188,326935.69241649227,3251.4412427517,522562.2463739476,413037.2916797053,307.95834648145456,67832.01495173418,3827459.050855205,52690.74691858017,1677.378077025533,5593.382650221972,3898395.5755789927
25056.381902551675,286068.7704640991,3677.35705669827,518994.6351890395,121227.97488783248,60850.069829034095,60295.14846923591,918527.3582230704,169527.95707411115,72498.965879984,6788.66451838313,3862694.882047149
6632.282621173853,245201.848511706,4103.27287064484,305811.36368999287,161100.02386276348,861915.1593721298,52758.281986737646,404432.57798292337,1798944.454722112,116841.58682690944,5151.591318370685,4526004.757408285
26419.64069249806,204334.9265593128,4529.18868459141,606021.1113867383,238750.8645396712,131733.37462203554,45221.41550423938,99502.6125170251,310686.5045275668,161184.20777383487,2189.666751835476,3060844.453525661
24539.74554181145,163468.00460691965,4955.104498537979,1594157.674922921,75560.01989108186,128504.60246357364,37684.54902174111,722072.0405968754,221564.99724935816,355576.7596726301,8276.090576129689,3022657.656062759
62796.31793558464,122601.08265452652,5381.02031248455,1400873.203070181,216762.82084075577,520449.83133492887,30147.68253924285,3457822.750839235,227579.12189806663,549969.3115714254,70114.2187504109,2032697.158626681
308980.9700492721,81734.16070213338,5806.93612643112,833005.4024813194,190810.13249603767,88240.40067371615,22610.81605674459,2552952.148234307,208634.55601157955,744361.8634702207,99335.86234025667,1560347.8850577413
70722.10493023197,40867.23874974024,6232.85194037769,776338.0280688497,115280.60642325552,68293.21463710412,15073.94957424632,1648081.5456293789,2255.703058373149,938754.415369016,267880.8414872157,1344664.4134142883
74174.63520899438,0.3167973470804546,6658.76775432426,1015019.9239381409,172037.72796307987,364697.414298828,7537.083091748063,451340.1353074991,203917.8591905628,1133146.9672678113,95262.86101916748,932750.1938002956
102766.77919582574,2990.373533749704,7084.68356827083,422060.3353139814,749386.4629918563,72785.01041505006,0.216609249800276,647171.1377613447,654609.4504269522,1327539.5191666065,3543.189652802159,1098973.9376682546
52619.30594878175,5980.430270152327,7510.5993822174,616670.4916687646,327669.9273338088,111288.29815678216,3833.4691213257215,698147.7849374926,924.469103394804,1521932.071065402,171845.02603321557,1223244.0636752958
44090.7948521493,8970.48700655495,7936.515196163969,369705.15878926433,579730.4777802125,53937.33051040189,7666.721633401645,414786.373874144,37793.22782852634,1716324.622964197,86598.47973858171,1152531.8282447096
40429.25586140072,11960.543742957572,14260.630606769952,550819.242350116,310529.1575626085,38713.99689302251,11499.974145477569,740599.1799532312,67275.72326574523,1910717.1748629925,53159.92769050872,1253994.556452376
34926.14747041822,14950.600479360195,20584.74601737593,1635019.3057003953,413018.8634022636,45377.63027410848,15333.22665755349,255295.9547051525,693.4740659937796,2105109.726761788,6241.558517913434,1184328.0618425745
117640.71136681274,17940.657215762818,26908.86142798192,1764507.5847879972,458750.0318956061,134006.7935446897,19166.47916962941,303520.08251140564,48.771361970895256,2299502.278660583,13969.93135020907,1028774.6585512838
138751.91438716845,20930.713952165443,33232.9768385879,1348472.1840140964,502312.4335444905,54262.43993899722,22999.731681705336,1410741.9749609355,26183.20099380073,55347.89861314291,29077.96035854996,1009982.4487836284
162188.0730783439,23920.770688568064,39557.09224919388,665980.9457933176,473952.88489227096,181145.9398460693,394260.1936422337,10999.964888862656,112777.28085682425,29886.6870277794,180097.1313664238,1029198.7668493903
146180.25142036652,26910.827424970685,45881.20765979986,2128585.3417781657,724885.8372005903,248137.3868746704,142.57455722587403,325575.6186337206,4610.436105374945,4425.475442415885,635845.764861945,764856.9155136778
115931.3027513779,29900.88416137331,52205.32307040584,1447047.776499729,733645.1489516781,112599.16436392728,90114.94525662829,635874.3921297122,1641226.050252572,6910.230507675073,1150015.57939888,1166261.5960296786
244769.3183349736,32890.94089777593,58529.43848101183,434090.4005415421,768139.719380153,109757.13272288605,1991.176187519376,1694733.4852855045,4273.300501963897,9394.98557293426,605054.033670925,1059556.5969879448
368016.5602195345,35880.99763417855,64853.55389161781,161008.98628767024,573503.2105941034,36800.66207604788,5825.375100185993,51.36135689771396,1783117.0763968092,11879.740638193449,53029.805441716686,1874520.6598346664
359791.84654082457,38871.05437058117,21511.681958522087,45716.11702976628,549541.0251414942,505767.128397711,9659.57401285261,40.007967147726106,325166.1294392303,14364.495703452638,211851.937133131,2011594.4318548327
222253.01690055671,41861.1111069838,173091.16465754513,26656.303497517994,550867.125460657,184081.45174121068,400480.8309159752,471202.34174835344,4332.760844475118,285674.6693671499,5621.432070497868,1687431.7660344637
463136.4717252154,44851.16784338642,324670.64735656814,115510.1514288863,659808.7927201743,180620.5800308768,300421.47052083525,56950.72431531664,146831.47508152507,556984.8430308471,90393.194089153,2905042.745670717
102682.42552078946,47841.22457978904,949.5808816585048,183842.1713116908,609535.2340293664,85243.89355545124,200362.1101256953,198461.18025455927,264406.6658850713,10954.84215399935,19920.772974233645,3660127.464816195
209177.025433856,50831.281316191664,1.1482321946812148,289535.3789700786,906574.4683602196,509776.6632010094,100302.74973055534,1525.8168466398931,33888.23681316137,5590689.999240612,55840.60540780383,3483018.44850654
155651.06192300815,53821.338052594285,3883604.594211607,812866.4719395852,1153952.0447453074,152119.8953414333,243.3893354153863,79.66188395503612,128746.9698184804,11170425.156327223,699355.2417970955,4330201.87666097
110251.68596976036,56811.39478899691,42675.70008207444,289455.4829599947,212852199.70596007,214321.2912144759,4681.121928691597,1194123.6750618585,105305.59930905448,16750160.313413838,430225.6553394685,4965771.218931628
380304.5565749249,59801.451525399534,37527.51303893594,155780.68693181413,825471.4325729635,100235.17971206474,9118.854521967807,1145886.3592040942,53178.83386500626,22329895.47050045,1050.3963355667145,3188194.757569286
145004.23347384046,62791.50826180216,32379.32599579744,66266.67893154513,615318.1409283276,36150.48114321406,334409.143150275,1125753.1183835985,518.6339676131623,1039348.1658844068,75093.0737131066,4125704.944504889
148455.92930395805,65781.56499820479,27231.13895265893,712633.6812467015,749686.3667781692,3351.1791712719546,96585.31535789574,2237834.295918948,31363.05702006797,13381.109381724616,82640.78500637974,2683486.353363855
374351.43216671166,68771.62173460741,52910.32457916406,549797.6639568207,433027.3218263613,586.1521789382109,1582104.1811735414,615591.735921225,98974.354509936,9970.68043207125,31863.791152123216,3203652.0825289763
183403.43516329268,71761.67847101003,58235.04006625562,911566.2797439876,534837.1952827194,209.12607765777463,827935.9831623322,97755.11070595108,176748.6494464772,6560.251482417887,6106608.270249527,3504864.879553376
212849.8000549369,74751.73520741265,63559.75555334719,532945.5795547226,402355.0290581275,540.901858160597,73767.7851511231,25213.728065375617,15129.326585842568,3281.2530107666566,70114.79170707797,3991271.714328509
218885.11383712493,77741.79194381527,68884.47104043876,48796.03300047445,339861.73780944006,5275663.228721178,51442.03448889102,10616.65241928406,81452.14388436139,2.254539115426475,2000956.067766225,2635838.472384428
267926.3624576888,80731.8486802179,74209.18652753031,126743.81480925957,375500.7950380434,769669.5053497306,29116.28382665894,145925.0566342129,74436.1915970347,803.5435836926841,17141.37393576916,2137631.726557347
298865.5085049652,83721.90541662053,79533.90201462188,46858.606345866574,259460.8247881712,28936.07774612065,6790.533164426855,48294.62431523724,3195.446690701717,8519.997531185358,3235677.260420962,2842549.2791330065
304790.2428142201,86711.96215302315,84858.61750171345,343527.1311825419,345547.0428560154,2152.767576286755,9444.704300236885,25050.414207891183,4717.272638308764,24888.42917927121,460824.7266530534,2468184.151119896
274441.4341989532,89702.01888942577,69106.00466003685,621039.3811037733,261140.898266009,1517513.835976018,12098.875436046912,18578.11639209228,389.73494509812286,41256.86082735706,8406.661859699443,2566994.1478773705
314406.4846187243,92692.0756258284,61848.05563921544,141087.46397949816,209461.5043733825,2258838.410051345,14753.04657185694,15048.74608228281,1128.2673774552006,33345.62137344685,398988.7031891853,2001182.24519804
271698.79776856565,90982.64273174404,54590.10661839402,76092.68965990283,547203.1722865923,1734570.9120925432,17407.21770766697,25271.58799113332,1717.3102828179756,25434.38191953664,224754.1414964236,1747908.8262206076
428669.8049814391,89273.2098376597,47332.1575975726,109835.35627753793,577854.5071311139,4940297.586610933,24429.75367037297,67398.55532669256,51657.78280860062,1073801.857693609,644.6101039379581,2200042.451521992
498272.7566289418,87563.77694357536,40074.20857675119,482473.6179807399,400260.0795980801,1144349.529893958,31452.28963307898,71559.92750289296,2744.43215986087,867360.888748374,329.4377073949545,1927775.1887707408
343439.04686562833,85854.344049491,32816.25955592978,1039151.9859252572,528996.9799622888,91955.03543556962,38474.82559578499,116805.80149289397,486.82724412677015,660919.9198031388,14.265310851950805,4090191.596668388
273189.05648368807,84144.91115540666,25558.31053510836,397942.8883467279,516431.5214531653,447034.0022999354,45497.361558491,166559.4750637396,343899.3820332893,454478.9508579036,14147.2635622259,2585760.3371979804
214038.7308024262,82435.4782613223,18300.36151428694,109953.32130240423,290018.16770279314,552698.6383990465,52519.897521197,90816.91323022686,358728.21075230953,248037.98191266845,9431.535388583816,925273.4421825206
237199.8353724844,80726.04536723797,11042.412493465526,1086883.7567303998,294159.42252000474,563803.34559044,43884.32083225732,89678.09729783676,101077.10104368372,41597.01296743332,4715.807214941733,729381.2240160259
185546.7010630961,79016.61247315363,3784.4634726441095,712414.2406899467,355286.01283086726,322388.4688450435,35248.74414331763,87811.58548948306,85028.99236252373,116796.40255923948,0.0790412996498997,512601.3392960506
101567.46732177636,77307.17957906927,2727.8825568217235,554511.9621679798,869417.694548742,873293.7457620177,26613.167454377945,207077.1829342723,103316.36876191676,191995.79215104564,79731.77749357457,739793.9103945246
246683.0336668415,75597.74668498493,1671.301640999338,13196880.616158305,666335.4994933561,431532.6235652207,17977.59076543826,240076.09353426125,35491.26839155908,267195.1817428518,159463.4759458495,772624.5607037348
170531.13076595787,73888.31379090057,614.7207251769519,,717212.3264564397,118397.48325362166,9342.014076498575,259869.12847657263,17852.985596635262,342394.571334658,239195.1743981244,618470.7583679735
579100.4289843809,72178.88089681623,2491.9935622255525,,1138475.5386487558,1166126.0448273118,706.437387558894,520520.1838092522,191559.0566791792,417593.9609264641,318926.87285039935,819948.034303391
514849.456148728,70469.4480027319,4369.266399274154,,658384.0534746001,189057.0984159764,1967.207005979237,533959.8623848659,278269.1934781919,492793.3505182703,195848.59926209948,693527.5366769871
198184.45724459784,68760.01510864754,6246.539236322755,,505145.7118275376,968597.5246397988,3227.97662439958,480363.492887133,99663.15408468051,567992.7401100765,72770.32567379958,941980.1997890458
268598.22543371015,67050.5822145632,5339.912827984604,,476720.995133545,861615.5496314886,20730.69280853413,379633.9487112364,617067.7198427485,643192.1297018826,3403.962812267267,497901.0111906047
534822.9822195213,65341.14932047884,4433.286419646453,,345974.2046123964,440252.1822120261,38233.40899266869,658706.262035429,705281.1778528137,718391.5192936887,13526.830738937604,442162.43215895526
275391.938272385,63631.7164263945,3526.6600113083023,,343624.7809500332,359175.4098821314,55736.12517680323,644794.979204793,271649.76733505115,793590.9088854949,8799.732625609198,805602.3853235557
418024.8652714854,61922.28353231015,204120.70533182367,,225918.4756182488,602444.2575385205,271856.6024426128,437757.69547986623,178834.67944005734,868790.2984773011,1147961.2457546392,547926.12243663
68898.37967266083,60212.850638225806,172278.61671008525,,425968.64136793336,339661.8318839601,43.72954169868501,264786.0836523396,343779.7953502856,943989.6880691072,98396.1143660426,473787.1804659559
285886.67770516674,58503.41774414146,140436.52808834685,,277152.4841991675,610499.5276320371,1306.7072210504073,167105.06158380123,608533.2144373587,1019189.0776609132,154468.90049348705,336877.2109779517
146070.28906941868,56793.98485005711,108594.43946660844,,345538.658563994,477771.2215035565,1356.614456552457,162593.59271242534,438204.388870712,1094388.4672527197,320875.29241946555,1061022.5885879186
125185.20826453288,55084.55195597276,76752.35084487003,,337124.98138519493,403701.2946045105,1406.5216920545072,376575.20700081874,623498.8081395878,1169587.8568445258,51311.035212921845,935752.9631451766
84874.09130952027,53375.11906188842,44910.262223131605,,425514.1307226061,144388.7360758946,1456.4289275565573,338464.44085959584,849009.1430394613,1244787.246436332,34981.3864446819,1213809.482747764
17241.167182243837,51665.68616780407,13068.173601393197,,450935.6395576346,94982.8836264367,1506.336163058607,400527.2030141555,59386.00186161409,25450.426072861377,1983852.657116206,1919210.615827351
1858.4987157365745,49956.253273719725,227207.35942934576,,522537.3166394711,957787.5509656214,1556.2433985606572,281085.7629613744,15102.455112534675,42960.73772833562,4250388.149727408,1165845.666574523
2514.231660201863,48246.82037963538,1425288.772107433,,422170.9561567408,376640.6299778453,1606.1506340627072,161656.45649667055,9982.066747493964,60471.04938380986,125748.52303968224,947067.3387666044
55.58309296765839,46537.38748555103,370962.5485080332,,374832.0537999322,254897.5702630463,1656.0578695647573,248563.91143955177,51398.83739070845,77981.36103928411,212642.8493402992,687843.0883062764
409.4973916344978,44827.95459146668,7695.091750250687,,584274.2494439627,322390.6360108128,1705.9651050668072,291980.3750492612,15252.399407604977,95491.67269475837,147507.36848640878,840195.972968085
22811.3137641879,43118.52169738234,32254663.081757184,,565649.1697306175,339807.4343747284,1755.8723405688572,183045.12865705503,318495.41118344053,113001.9843502326,243724.71766602248,715828.1860848196
8568.642000813998,41409.08880329799,2809859.303089508,,854928.2972981998,1794395.53148298,1805.7795760709075,414482.8393819073,105315.52358044588,130512.29600570684,197694.3547214181,473401.51649858494
22830.758998815465,39699.655909213645,3188378.494414716,,764266.604741805,656480.021811149,1855.686811572957,410596.1300098633,144685.18740569445,148022.6076611811,302073.0773912985,484719.80945846887
27873.28962598706,37990.2230151293,2126195.896057998,,937109.3388288816,281408.6768765017,1905.5940470750072,313841.0190400975,626.5923738775654,165532.91931665537,335.2617983388302,402037.42238846223
32114.984330953805,36280.79012104495,1064013.2977012792,,800249.2512701167,287807.25004145934,1955.5012825770573,192618.36121254208,273.7140785906571,183043.2309721296,162009.88651606347,429396.28610695456
43.17308799106409,34571.3572269606,1830.6993445608707,,650289.185058085,238044.511807466,2005.4085180791071,188212.64197858496,459.72658754891415,245814.6468170646,330985.5490881968,324638.2462855917
16640.160022569282,32861.92433287625,27585.963068765468,,774940.8689711852,571334.9840685594,2055.3157535811574,617350.0751397891,823.4910919248331,308586.06266199966,271138.7945921826,437333.9252291094
67802.82348304309,31152.49143879192,65927.0529364904,,1097344.0476970607,500750.12096571614,2105.222989083208,446768.6570457924,227852.9377372825,72589090.16478376,236301.1282055162,405630.76565975655
31984.26952099685,29443.058544707565,104268.14280421534,,971458.832165016,334726.05738271505,2155.130224585257,639658.601962766,1119927.69827623,144869594.26690552,145087.2814021503,630521.090288256
17398.591993107075,27733.625650623217,12768.752342856866,,950165.9459867972,913295.0087595688,2205.0374600873074,395333.68237474095,3084406.433567092,217150098.3690273,413559.0084588075,765935.645364329
6971.40005396828,26024.19275653888,1505.5130665072854,,1235842.296285087,764084.6559126131,2254.9446955893573,363212.5908161827,903585.8835771182,454807.8415505661,682030.7355154647,613062.3090125729
5069.533379990241,24314.75986245452,4222.085927919339,,1345624.067032202,329257.5262347637,2304.851931091407,306242.7907113238,778393.8499683071,1604.2108572260902,119051.35896488624,718321.124676617
979.1936566234652,22605.32696837018,6938.658789331393,,1330449.9907771512,714441.5264676228,2354.759166593457,109812.75065578894,1164753.2677552884,7849.175558558109,668740.1400047545,470901.95692844776
2037.382781689595,20895.894074285825,9655.231650743446,,1657162.1082989613,539901.01684972,2404.6664020955072,135712.01183695107,1605405.2282524856,220157.0249792573,1615017.2276766442,466534.079571456
7885.042588158291,19186.461180201484,87597.71299137612,,2186742.828479456,305598.0507680058,2454.573637597557,186639.8340949457,2068039.7606489868,318157.2433071034,127.92124685529856,424688.970718218
4960.656245126877,17477.02828611713,165540.1943320088,,366908688.336256,212810.43746993423,2504.4808730996074,159865.9466460583,30845.192525345527,275976.5079159767,534035.4645514919,623397.2826540725
28942.66601266168,15767.595392032785,243482.6756726415,,,412506.3734562894,2554.388108601657,319718.77493622893,267893.35693153495,178404.42269978186,2186773.553516375,909200.522163782
51467.32103798172,20523.648635418896,321425.15701327415,,,547654.1950032902,13399.771512220912,113876.85349059133,259435.2530607325,36946.57275442589,287660.90347148955,1082434.7732459658
509759.0100599792,25279.701878805005,399367.6383539068,,,1140899.3405660728,24245.15491584017,123203.47861585744,207790.6840144696,1438.4640166209128,467345.6978152217,590180.5739600833
174.3337329109794,55646.85719474025,477310.11969453946,,,231403.67502231445,35090.53831945942,120918.7891942948,119750.39214550314,164.25049472030818,284674.5789730149,404721.82664499467
66.61869570388666,7517.858029233301,6723977.327316298,,,305368.36531166855,45935.921723078674,223537.6879735985,31710.1002765367,11914.60038829442,591764.0142460158,553807.1070208673
29299.27567850921,40984.7507102349,5043617.4772879165,,,248142.24630521543,56781.30512669793,197775.3072036981,783085.523431255,46.50727228302282,520664.2159758793,1604742.107147012
88848.1460944219,51796.67863898724,3363257.627259534,,,297653.3950357746,99361.55346228863,173096.40361002678,1347440.0336125966,9122.061123827378,493828.0699714494,738455.7445592415
115819.33824705146,62608.60656773958,1682897.7772311522,,,409683.6542729962,141941.80179787934,400458.19499863056,692544.6714903254,18197.614975371733,281976.4477219727,618195.6028298442
168514.33466057118,73420.53449649192,2537.9272027700185,,,416487.0861354921,184522.05013347007,526338.0333517089,1670910.769709395,0.0293815494744535,643148.1315357955,830027.8717644176
3314351.6366021363,84232.46242524427,240025.75737996696,,,624087.0731601415,227102.2984690608,508220.11883564165,710422.1066589996,2286.311432660529,304217.99460767285,235286.4702938425
10231026.880022809,95044.3903539966,1996607.521673782,,,320056.71096655395,269682.5468046515,646938.653602435,729269.2584269084,14692.507306739994,1265208.2323306818,809475.7337557892
