RMS_envelope_Skewness,RMS_envelope_Skewness.1,RMS_envelope_Skewness.2,RMS_envelope_Skewness.3,RMS_envelope_Skewness.4,RMS_envelope_Skewness.5,RMS_envelope_Skewness.6,RMS_envelope_Skewness.7,RMS_envelope_Skewness.8,RMS_envelope_Skewness.9,RMS_envelope_Skewness.10,RMS_envelope_Skewness
1.4381534290144613,5.975821610439481e-15,-0.4798585618740316,0.7692052480675476,-0.1134529510022716,-2.555065878477147,-0.6986066180684205,1.8900765121212748,0.3167843489365504,0.3110596574221506,-0.8920319742286827,0.0908645122482589
-0.4598021533263472,7.0869069255956385e-15,-0.4265409438880281,0.0,-0.2269059020045569,1.4729109653408774,-0.2808879931709592,0.536888064280981,0.1615062583624758,0.2851380193036373,-2.7926800217316687,0.1337081468730187
0.3082049542020256,8.197992240751796e-15,-0.3732233259020246,-0.2714921344887135,-0.3403588530068422,-5.450152147015815e-16,0.136830631726502,0.402149722353481,-0.9666154542423891,0.2592163811851242,-2.9386789056269507,0.3584043035216953
-1.2800252686432825,9.309077555907955e-15,-0.3199057079160211,-0.9625896602406044,0.3444117571822007,9.854377430947148e-16,0.823528717053044,0.623816882862377,-0.2235744239533214,0.2332947430666109,-4.522914276347913,0.3441954277853881
-5.249057388432949,8.558708506467869e-16,-0.2665880899300176,-0.1807614046290279,2.375946635197104e-15,1.1331547907460686e-15,0.6130572853380024,0.691278077276841,0.4326674917693175,0.2073731049480977,-1.5268812324614078,0.273642532368456
-1.5510724791626234,6.490757899038884e-16,-0.213270471944014,0.6355630198690915,2.9768175931365395e-15,1.2808718383974225e-15,3.1040637731153706e-15,1.2804725576726863,0.755832051364669,0.1814514668295845,0.169311080972343,-0.225269190850001
-2.1851521987787623,4.422807291609898e-16,-0.1599528539580105,-2.054254797732537,0.4584795727732365,1.428588886048776e-15,1.753898718746348e-15,1.1712610900099278,1.1353248460634315,0.1555298287110713,-0.395830413086963,-0.0267160187991286
-3.2164975256149075,2.354856684180912e-16,-0.106635235972007,-0.3839858707522729,0.6798344231484937,0.4021883625500433,-1.1725991121589696,1.5832862021920866,0.5477684313990135,0.1296081905925581,9.638281406368319e-16,-0.1913030791362049
-2.0746296954351067,2.8690607675192663e-17,-0.0533176179860034,-0.8390116344954727,-0.5924487851141554,-2.233388294391881,0.0,0.8409648519914428,0.6938529015860811,0.1036865524740449,-0.6247317998121176,-0.457341540575384
-0.6038665892451373,-1.7810445306770598e-16,0.0,-1.0966058592987438,0.7348557026082366,-1.5902159340224284,-0.1293547461988831,1.3351020611564093,0.1531761133526222,0.0777649143555317,1.2607370412029866,-0.2683202989100922
-0.9039574175937862,-3.848995138106045e-16,-0.6572071059542454,-0.060400837121351,0.0,-0.4809069359046898,-0.0862364974659224,2.2490145061971063,0.6858096773853144,0.0518432762370185,0.2140035015977519,-0.4936285350715998
-0.6731181268517019,-5.91694574553504e-16,-0.5841840941815515,0.1428861177719068,0.6780366710221538,0.2963129391956322,-0.0431182487329617,4.976817941880171,0.8376804450192025,0.0259216381185052,-0.1083355523521268,-0.0512904403335222
-1.0788567915719551,-7.984896352964016e-16,-0.5111610824088575,-0.3827368967869245,-0.0219373530475532,-1.6008553832150787,-1.0033222908507603e-15,2.5893376794726195,0.0656690031526516,-7.893541835098051e-15,0.0541168045613397,-0.4406329184482935
-1.0013702266042186,-1.0052846960393004e-15,-0.4381380706361635,-0.2458565920150011,0.1970662997043207,-0.228347796712174,-0.0244040528736562,0.4448611229650701,-0.4714247908988543,-3.9467709175490256e-15,-0.5538494624770826,-0.1634048193647837
-0.5966115363020602,-1.212079756782199e-15,-0.3651150588634696,-0.0389988726573774,-0.613832805024711,-1.3486270198199786,-0.0488081057473115,1.0290593639592116,-0.9884397674430258,0.0,-0.6956449477305983,0.0084950061028034
0.9796179973200646,-1.4188748175250976e-15,-0.2920920470907757,0.5596893133142118,-0.3911575501784144,-0.4437995609149833,-0.0406734214560929,1.0462229691661566,-0.2550596397343023,-5.371876177343936e-16,-2.968262315107317,0.3798869226116677
1.3029050268043132,-1.625669878267996e-15,-0.2190690353180817,-0.3499993082467715,-0.2897758667954401,-0.3359596236733326,-0.0325387371648743,2.384518528559304,-0.6020223487249674,-1.0743752354687873e-15,-0.967974821773772,0.1793581612824131
0.2673195859105888,-1.8324649390108943e-15,-0.1460460235453878,-0.1560854442357635,-0.1101253830569043,0.6679504973869879,-0.0244040528736557,2.775016712896715,0.5236324740321772,-1.611562853203181e-15,0.5772181887376827,0.2233872296402683
-0.8483177710594793,-2.0392599997537933e-15,-0.0730230117726938,0.0309445060283281,-0.1575817926874274,0.1825891084647133,-0.0162693685824371,4.476971104282858,0.8362715293155965,-2.1487504709375746e-15,-0.4598332094208758,0.1204034570430029
-0.9194464237626432,-2.246055060496692e-15,0.0,-0.7356598334225408,0.4596686775373834,-0.397491648782876,-0.0081346842912185,2.602546524072223,0.1316689692867406,-2.6859380886719684e-15,-0.6236342395775593,0.2058426882413516
-0.0504973242196634,-2.4528501212395904e-15,0.0690007303223284,-1.2073031983579947,-0.0765539621863748,-0.124053424832997,0.0,3.3086653387045564,0.5061823956635777,-3.223125706406362e-15,1.0324815579268936,0.1274828942950067
-1.2202932963215445,-2.6596451819824885e-15,0.1380014606446568,-0.7955156382299825,-0.0003600107239653,0.0962615391811352,0.0,4.802075835449812,0.732090429797014,-3.760313324140755e-15,0.5295364384161875,0.6787035834826814
-1.8744039848880545,-2.866440242725388e-15,0.2070021909669853,-1.5864061781900556,0.1242935840594331,0.0864876578402687,0.0,1.2551996091441688,1.0992422662888417,-4.297500941875149e-15,-0.7876361075262656,0.6532244358445966
-0.6930447675687667,-3.073235303468286e-15,0.2760029212893137,-2.5270686910471665,0.1367327711416009,0.3244018581702854,0.0,0.3118773550719085,-1.086692835760011,-4.834688559609543e-15,-1.16544198517205,0.7092185051357481
-0.092217951016073,-3.062631074829961e-15,0.3450036516116422,-1.7571026792358186,-0.0569981549312647,0.056425182318614,0.0,-0.2666264370127825,1.013138464353442,-5.371876177343936e-15,-0.1190237679250882,0.6612439567783932
-0.6909518373244428,-3.0520268461916334e-15,0.4140043819339706,-2.3904847600592665,0.1825139236648205,0.7102794760373616,-6.142427684007743e-17,0.4023230549968402,1.002530985112886,0.0,-0.8412586358072471,0.5588749908542777
-0.5384754133026697,-3.041422617553307e-15,0.483005112256299,-2.53336185783776,-0.0005708591873085,0.617854973193251,-1.2284855368015483e-16,-0.4115129614175143,-0.282413032607662,0.0,0.3496327338054519,0.6970678276723065
0.6471777825940915,-3.030818388914981e-15,0.5520058425786275,-0.7423394048742733,-0.3722358196143371,-1.0420524141053091,-1.8427283052023231e-16,-0.1376419894465034,1.2146769615764663,0.1579695123553885,0.6310165608714567,1.0007360536540424
0.6155652903721707,-3.0202141602766538e-15,0.621006572900956,-1.046603393468437,-0.003524897233653,0.5652638585691937,-2.456971073603097e-16,-3.71630470893845,0.017705951280525,0.0789847561776916,0.7109447922096188,1.4015120721540133
0.5181420835323407,-3.009609931638328e-15,0.6900073032232844,-0.9976084174029124,0.0895305658444806,-0.7538049354846498,-3.071213842003871e-16,-5.347093968517843,0.1352681372688492,-5.283105191775466e-15,0.892207569801378,1.1090850964627077
-2.616933599531244,-2.999005703000001e-15,0.7590080335456129,-1.281586075437669,0.2358879118900135,0.5780065507210027,-3.6854566104046463e-16,0.4507860366900702,1.1580468662297383,-0.0012042397133773,-0.1948347051047211,1.0565423110453838
-1.80301459512776,-2.988401474361675e-15,0.8280087638679412,-0.6334003845307464,0.2716511621637758,0.7438194210913414,-4.29969937880542e-16,-0.0626930603390052,1.2142345797958507,-0.0024084794267495,-0.5612062038785782,0.8954896183740736
-2.293982768140004,-2.9777972457233485e-15,0.8970094941902697,0.1305567221684878,0.2806027284942388,1.3772794772821462,-4.913942147206194e-16,-1.2274042294778562,0.2263595322667594,-0.0036127191401216,2.837958804388071,0.5306910690370373
-2.6276947823256616,-2.9671930170850223e-15,0.966010224512598,-0.1331464082867447,0.3873420544375743,0.7975034066130104,-5.52818491560697e-16,-2.392115398616707,1.1133338953070715,-0.0048169588534937,0.7663973852076015,0.2542719127670871
-3.449776197263384,-2.956588788446696e-15,1.0350109548349269,-0.2947118291271085,0.3531847386897889,0.8513756066559082,-6.142427684007742e-16,-1.9432825731992995,1.2232661916077925,-0.0060211985668658,-0.0666579385659385,0.4715515300442719
-2.707659837977031,0.0092457065304917,1.104011685157255,-0.1329023129301326,0.4359515989341807,1.1471272998019333,-6.756670452408517e-16,-0.8999303955808574,-0.0753145040712086,-0.0072254382802379,-0.1072312373204413,0.7659052056574642
-2.64901385179696,0.0184914130609864,1.1730124154795831,-0.5621004021223289,0.1116037584714667,0.263819255277974,0.0023691852766921,-0.3926092297250625,1.4560639234491686e-15,-0.00842967799361,-0.8249489498599137,0.7210910560638479
-2.608586012107389,0.0277371195914812,1.242013145801912,-0.4157834604871542,0.0887900964874433,1.369328611654903,0.004738370553385,-1.8191486619039408,-0.6465144146376915,-0.0096339177069821,-0.7981193561159149,0.5119622043891708
-3.206048339024035,0.0369828261219759,1.2331958861664445,-0.5214431037417077,0.2192432227186443,0.8054269237385326,0.0071075558300779,-1.3782634313833546,0.3120443240837264,-0.0108381574203542,-0.3227109148291556,0.5326339087916806
-2.1775377376757103,0.0462285326524706,1.224378626530977,-0.7981639523969581,-0.047446711001688,1.0436444550794288,0.0094767411067707,0.0633706375742639,0.0,-0.0120423971337263,1.2231495404898172,-0.0154761170106947
-1.9791340094296368,0.0554742391829653,1.2155613668955096,-0.0152688734811176,-0.3429547872988084,-0.5738459274070341,0.0118459263834636,-0.0669725799298098,-2.276962034039191e-15,-0.0132466368470985,1.9818963399211669,-0.2760959873794635
-1.8586973396465707,0.0647199457134601,1.2067441072600422,0.1408341122105881,-0.0165776912781516,-0.3813905230557078,0.0142151116601565,-0.6003923364342868,-0.844899979590085,0.281645576242954,0.7345126384096512,-0.1773036515361892
-1.5142527111074904,0.0739656522439548,1.1979268476245748,-0.123919521491107,-0.3491551386616803,0.8707900741890857,-0.5080953272021487,0.0,0.7835527790893625,0.140822788121477,0.7573696750538319,-0.1011557621094125
-1.3985537435335167,0.0832113587744495,1.1891095879891074,0.0901117765097897,-0.3004616893592606,1.2979377818961997,-0.1572120679928644,-2.6476939387846934,2.5809971128661072e-15,0.0,-0.8444076394913116,0.1585535518693219
-0.836308869490597,0.0924570653049442,1.18029232835364,-0.8652109948970902,-0.3584867613327846,0.7066187725931609,0.8202135915938641,-2.329576439180526,-0.8663644756735778,0.0,-1.60831872153811,0.4286637473097101
-0.6782952732405295,0.101702771835439,1.1714750687181723,-0.7719226900462419,-0.6022590893287049,-0.3136780345639816,-1.1485886771792404,-2.33137942326078,-3.310225881924863e-15,0.0,-0.4687892299898166,0.3272555698963338
-0.0015394341252058,0.1109484783659337,1.162657809082705,-0.4406582095278857,-0.2525399396841126,0.0375016359850325,-0.5742943385896283,-0.1665866664586472,-1.4322833496746953e-15,0.0,0.3179200607297582,0.3116961381482746
-0.151362545332681,0.1201941848964284,-2.734798363970842e-15,0.8331679305107301,-0.2325487972261227,0.7692283307495554,-1.6201871648900933e-14,0.6015166018309808,0.9626078503552388,0.0,1.317094753895723,0.3458836750265256
0.1257972620015403,0.1294398914269231,0.1634415025372122,1.8834613878852848,0.174527591285511,0.4657509156390755,0.569051435514574,-3.5641837886949514,0.7074056485957899,0.0,2.420892517273056,0.2586332286125622
-0.0398479690592968,0.1386855979574179,0.3268830050744272,-0.1517556115282856,0.5946776890740966,-1.1710913766789417,0.4267885766359305,-3.3626792070659026,-0.2973846853372411,0.0,2.411325655833464,-0.0873366842913641
0.3754172401934398,0.1479313044879126,1.3020379549825485,-0.4336664798444405,0.8658258914866424,-1.2179869571766206,0.284525717757287,-1.4778803281026918,0.6536378865380119,1.0902341673035492e-14,1.8908312465212904,-0.6669387930911447
-0.399156342465298,0.1571770110184073,0.0,1.1071558485632995,0.548961630851861,-0.1338970692426599,0.1422628588786435,-4.051505106081351,-0.8440069713651976,0.210660428233231,0.7955958379806493,-0.4728765350973626
1.216399941388726,0.166422717548902,-0.1541325686661782,-1.4588748217157097,0.7802492190523695,0.7421192575970363,0.0,-0.6594584634391542,-0.5807485887374698,0.421320856466451,-0.8434391906343846,-1.1117582457145527
1.2646441576089946,0.1756684240793967,1.6570185941713372e-15,0.3785999856636212,0.8303376254829324,0.0842439635388579,3.001738595046049e-15,-0.403246838086196,0.3480101071060662,0.6319812846996712,0.159706021588083,-1.1111377668689162
0.7978128032510128,0.1849141306098915,1.1046790627808917e-15,-0.557610674278185,0.5483730586677446,-0.562122910164024,6.003477190092097e-15,-1.626910927838676,0.98783885917391,0.8426417129328913,-0.7359615788755266,-0.812985947873801
0.6244466880294434,0.1941598371403862,5.523395313904457e-16,-3.292830769128348,0.7263893780642707,-0.2605368669834519,-0.5195407154550367,-1.3112089996353409,1.1917744940035206,-0.1880550245533692,-1.5105987050760996,-0.0150211673600658
0.574138611624494,0.2034055436708809,0.0,-1.689326289619595,0.8585426660635982,-0.127845802197991,0.1167580173502671,-1.455523705415931,0.6521842031285956,-0.707054046984857,1.0416776026406582,0.1565242422029951
0.6571760239977277,0.2126512502013756,-0.6413997755124988,-1.6802870221134054,0.3964378254204155,1.2282877860525798,0.5467831466869744,0.3418809068342552,2.103572026086029,-0.1345427191503928,-0.4907866548202585,-1.841001276698217
1.6030309043750286,0.2218969567318704,-0.5344998129270824,-0.4698888844715151,0.5026646494049123,1.1507009328473343,-0.0197457315524615,1.1655350739537964,0.9097008245854676,0.4379686086840713,0.4931557732467204,-1.7147419498500491
0.6390886266875968,0.2311426632623651,-0.4275998503416659,-1.3399156308881524,0.6174561877413771,0.501086910035043,-0.5862746097918974,2.74652391876847,0.077763167470962,0.2189843043420172,0.1653469932328403,-1.3492188168016277
0.4865765382779902,0.2403883697928598,-0.3206998877562494,-4.186883090540607,0.6153676512462548,0.4677593095160761,-0.386233220389774,2.5933753236019657,0.855143317769882,-3.6836316395872855e-14,-0.4953414883378209,-0.4492481664885449
0.6681753740289155,0.2496340763233545,-0.2137999251708329,0.9497083280755574,0.413249240640104,0.8628359972075766,-0.1861918309876507,2.054852298392964,-0.4660338926768207,0.0,-0.8830146061679002,0.1862340077796526
0.7048090074761163,0.2588797828538493,-0.1068999625854164,-0.2486663649142731,0.3383260484461389,0.0,0.0138495584144726,2.375468810531932,-0.2370296615123711,-0.5643165733248475,-1.7425306884273932,0.2478253966002319
0.4187780669138173,0.268125489384344,0.0,-1.5506557211379604,0.5008713917908955,0.6118390681968314,0.0103871688108544,2.323226261844832,-1.6330360571833926,-0.2821582866624479,-0.5308507519862425,0.2067166020680533
0.3766213835605372,0.2773711959148388,0.0,-1.6495411628678651,1.163668249042519,0.2562639783798948,0.0069247792072363,2.015533876896808,-1.009704638150421,-4.830169321160515e-14,-2.351824526876927,0.8202715993946891
0.4441652118592003,0.2866169024453335,-0.0705656490395931,-1.8091993756717688,1.482970988909052,-0.1703269924523358,0.0034623896036181,1.591414968714694,-1.2485225711155588,0.0493658904627779,1.54734404818882,0.5128073470959863
1.0900825914765897,0.2802476379465483,-0.1411312980791862,-2.8698011909412044,1.4161050588726023,0.1089302371358764,0.0,1.3002875715487283,-0.0970971204086551,0.0987317809256041,-1.382718789427448,0.7181722888710744
0.617568245340305,0.2738783734477631,-0.2116969471187793,-0.3079973093542528,0.8153522432924053,-0.9598620202087756,-3.218481870121528e-16,0.9728138250211396,0.0006030987492298,-3.1759627535858792e-15,0.0,0.6269608116276904
0.5276440613858829,0.2675091089489779,-0.2822625961583724,0.1406852204988274,0.9426528947019026,0.7717137725633054,-6.436963740243056e-16,2.273391209010586,-0.71998637503616,0.009038220539354,0.0,0.8736809976740288
-0.0875486286732524,0.2611398444501926,-0.3528282451979656,0.0734396006842056,0.8127454276774437,-0.0469471814568459,-9.655445610364584e-16,2.5438737593247285,-1.6446086785942209,0.0180764410787113,0.0,1.7060781119650388
0.2678694613852814,0.2547705799514075,-0.4233938942375587,0.6978316386550949,0.5662394259970184,0.2579482965320013,-1.2873927480486112e-15,2.1739079202311187,-1.054874510350733,0.0271146616180685,-0.9477337504666492,1.6318678861870173
-0.0180067547482419,0.2484013154526222,-0.4939595432771518,-1.6933887258070666,0.4344126427063355,-0.1630626783563229,-1.6092409350607641e-15,2.5939047589512696,0.348126223441905,0.0361528821574258,-0.6318225003110993,0.8257056023605307
0.0085994263415351,0.2420320509538371,-0.5645251923167449,-1.2304128636944056,0.4872510314272815,-0.1578290849448317,-0.055465416236473,2.315136826761081,-0.9502556625604852,0.0451911026967831,-0.3159112501555495,0.4323107119909929
0.1010617886860092,0.2356627864550519,-0.635090841356338,3.060469806007639,0.2227469554394431,-0.1533360580570094,-0.1109308324729444,2.0005315322990587,0.1683584498986047,0.0639044520719871,3.2675983689803463e-16,0.2728408548132919
1.422893177660711,0.2292935219562666,-0.4233938942375587,-0.13113914540306,0.1097204149472393,-0.5984719408325414,-0.1663962487094158,1.668866662397351,-0.1002524146517866,0.0826178014471911,-0.2817533496357163,0.4913956425842775
-0.1401121099385729,0.2229242574574814,-0.2116969471187793,1.574556786866203,0.1858948662979936,-0.885937027943922,-0.2218616649458872,0.259245287403878,0.0646327429752485,0.1013311508223952,-0.5635066992714329,0.548606253191714
-0.7732828326823397,0.2165549929586963,0.0,,0.3445029790167257,-0.4591631902081894,-0.2773270811823586,1.3660286584356982,0.3187192587050899,0.1200445001975992,-0.8452600489071496,0.4371832562689218
1.4827619566208574,0.210185728459911,0.0,,0.3535366624800462,-1.223403155233215,-0.3327924974188301,0.1315030195775691,-0.3713933075721915,0.1387578495728033,-1.1270133985428663,-0.0365165999775352
0.4478644315315782,0.2038164639611259,0.0,,0.5078451527045095,-0.2517363144162953,-0.244823720470192,1.1677999104403436,-0.6860995015420948,0.1574711989480073,-0.3998715905368695,0.1349598177040044
-0.9922575409999452,0.1974471994623406,0.0,,0.7322791005978355,-0.1407971119795605,-0.1568549435215539,2.272193309610916,-0.9952327195855196,0.1761845483232114,0.3272702174691274,-0.3745515180467449
2.0405454360527946,0.1910779349635555,2.7002586365638442e-15,,0.6969771049067897,-0.1699063493226898,-0.3338500515379738,1.7923330550828722,-0.2507444017007838,0.1948978976984154,-0.6163916390709376,-0.668346550625489
-0.4946591890227707,0.1847086704647703,5.400517273127689e-15,,0.5765306012857617,0.3228896081710796,-0.5108451595543937,1.1285765317744896,-0.279287689544106,0.2136112470736195,-4.8296041720849695e-16,-0.6739956287211648
-1.130885310409858,0.178339405965985,8.100775909691532e-15,,0.722523587685269,0.1080821783486735,-0.6878402675708136,1.7546370926838546,-0.278525211134407,0.2323245964488235,-5.210148665114225e-16,-0.789109059468031
0.9660227936197228,0.1719701414671998,0.0,,0.6918729370619872,0.3531191518523905,0.9502414610347766,-0.0519414636955047,-0.4627879419522255,0.2510379458240275,-1.1666230220781868,-0.4091945895303865
0.3851601224534386,0.1656008769684147,-0.1046568982084898,,0.4531890699734113,0.9556025654762632,0.3920702757232338,-0.1215410659708277,-1.1746060998390262,0.2697512951992316,-0.6928644157706382,-0.172487753647804
-1.0714433701333672,0.1592316124696294,-0.2093137964169797,,0.3067514941042268,1.060011098027223,-0.2750234005759575,1.2567430054549262,-1.5648724507844212,0.2884646445744356,-0.3308399135730607,-0.1852949846173117
0.1687329032171158,0.1528623479708442,-0.3139706946254696,,0.4046830181987821,1.0113332886115336,-0.2640224645529191,-0.001625532549431,-1.4756130519631576,0.3071779939496397,-0.7116168825619033,-0.1174843437466732
0.1798862168532728,0.146493083472059,-0.4186275928339595,,0.2626798171877724,1.0458185142664511,-0.2530215285298808,0.5464540912413872,-1.831202935900264,0.3258913433248437,-0.6980408369732292,-0.0733946298417884
0.9567707676227908,0.1401238189732739,-0.5232844910424495,,0.2152283580406147,0.7366947826002122,-0.2420205925068425,0.264228226146495,0.3143748199192058,0.3446046927000478,-1.5159151771032522,0.0595716444165786
1.2045796117408114,0.1337545544744886,-0.6279413892509393,,0.5183855304083284,0.7548743526936054,-0.2310196564838043,-0.0599409274744991,-0.5405050870696623,0.0,-3.0195587201860823,-0.0955393744881242
2.399635411190064,0.1273852899757034,0.8458351897444885,,0.5660039680938677,2.298492362679876,-0.2200187204607659,0.161317740132929,1.053865871084732,-0.066101424368231,-0.4555863369855906,-0.1660543915870039
2.5567730794315127,0.1210160254769182,-0.2499573669956137,,0.1469065041385567,2.1803697336962773,-0.2090177844377276,0.3153265540321128,0.1768795149974399,-0.132202848736462,-1.0352367944455314,-0.1829079236283145
0.2629028360437259,0.114646760978133,1.1480422952024063,,0.9045338669368088,1.959280557546781,-0.1980168484146893,0.1754607728460848,2.4336638688781584,-0.1983042731046929,-0.9830696233626371,-0.2470419161342292
0.1495206213481997,0.1082774964793478,1.7913683493479384,,0.5569953828428565,2.084095751116354,-0.187015912391651,-0.1152316498535186,-2.051192187056392,-0.264405697472924,-0.1258756597239583,-0.0930478862655681
2.8319204018592163,0.1019082319805626,0.3344119351643041,,0.5802069171907234,1.3023910952971125,-0.1760149763686128,0.5047158551181474,0.3719761323386135,-0.3305071218411549,0.1334282474481694,-0.3416870309056856
4.492321667470482,0.0955389674817774,1.4032303058374838,,0.3809935469070599,1.527203854873105,-0.1650140403455745,0.7581890076418032,-1.4624063831787084,-0.3966085462093859,0.2124927668586076,-0.1703005104559167
5.38080003101114,0.0891697029829922,1.047290742850927,,0.2746374525248474,0.1164773180117112,-0.1540131043225361,-0.3707039684636585,-0.7595137759410836,-0.462709970577617,0.235593093585377,-0.2265847082348284
5.126176983322734,0.082800438484207,0.5626428921592967,,0.3609123049775616,-0.0051555546841067,-0.1430121682994978,-0.1269743777254397,-1.4891386185209488,-0.528811394945848,-1.1741442468326641e-15,-0.2667115310895828
4.531546031938723,0.0764311739854218,0.0779950414676664,,0.2941256422901662,0.6301982160818863,-0.1320112322764595,-0.0320570725488172,-1.1905773245079632,-0.5949128193140789,-0.9373016931794572,-0.1878454458443501
3.8870452959207458,0.0700619094866366,-0.4066528092239638,,0.3042255139914477,0.0390167451241569,-0.1210102962534212,0.1019447411567021,-1.468604816110644,-0.4469692670572805,-0.363972940185343,-0.147420516912698
4.907791567256735,0.0636926449878514,-3.2025130735150773e-13,,0.243626510651313,0.6911554548933421,-0.1100093602303829,-0.24814204290366,-0.7061581383467108,-0.2990257148004821,-1.131654539005667,-0.059219955974739
