Rise-Time_envelope_Max_Min_difference,Rise-Time_envelope_Max_Min_difference.1,Rise-Time_envelope_Max_Min_difference.2,Rise-Time_envelope_Max_Min_difference.3,Rise-Time_envelope_Max_Min_difference.4,Rise-Time_envelope_Max_Min_difference.5,Rise-Time_envelope_Max_Min_difference.6,Rise-Time_envelope_Max_Min_difference.7,Rise-Time_envelope_Max_Min_difference.8,Rise-Time_envelope_Max_Min_difference.9,Rise-Time_envelope_Max_Min_difference.10,Rise-Time_envelope_Max_Min_difference
120.85340907360025,15.482186850196882,38.0428971613987,61.71311988525321,27.891324117078195,173.68467763212638,242.9965587188813,82.02267935227907,62.88270564928209,116.88984637864652,421.3461981608223,591.1531371771196
153.13466071077082,16.99888469681404,31.305461965755484,317.1847111014948,21.94342751682293,367.826150139888,211.38573332356188,90.89317547485696,38.63455515562846,111.02269811324707,253.32857768953951,565.629026096949
100.05963817319248,18.5155825434312,109.12675931986406,243.61986493230785,21.41186475664597,282.0827860235872,179.77490792824247,78.64194671940773,99.41151419233044,105.15554984784768,292.2878506922842,696.4058860452077
270.7554183901195,21.1187165697389,96.34476742081394,323.36391435910633,20.880301996469008,30.17217963035213,148.16408253292306,114.45751970823414,26.53060505011606,99.28840158244826,203.09569846954028,917.6163307413568
446.67866244147694,23.721850596046604,83.56277552176381,56.24428438895728,20.348739236292047,126.06839759642668,116.55325713760364,107.87153039119694,52.78549954283562,93.42125331704884,371.0563602727022,882.8587334981627
74.91772422567598,26.324984622354304,70.78078362271368,78.9818963945537,14.981946998635864,90.33845803950524,84.94243174228423,112.18956477637744,79.0403940355552,87.55410505164943,234.3944549735935,852.7296673303936
95.8926814678327,28.928118648662007,57.99879172366356,29.77631526684744,9.615154760979678,77.39268956296866,63.86109728330584,209.0095081279001,50.962689044788,81.68695678625001,331.29944352257644,802.6299011727713
99.50874271644054,31.531252674969707,45.21679982461343,21.27893946928208,4.248362523323493,64.44692108643207,42.779762824327456,158.44114465165458,62.46477233907958,75.81980852085059,262.6514240377765,996.1234326615952
92.58912530397934,34.13438670127741,32.434807925563305,45.008638495221255,51.75231478660912,33.61876999047652,56.18587230776203,131.6588527056744,60.44186486540936,69.95266025545118,34.53153075579213,742.5423493508656
314.8372217080777,36.73752072758511,19.65281602651318,61.56990161546632,3.4483804197681067,34.662819327511805,39.05846257799702,195.3599933631237,164.8544850270975,37.37027000599785,67.50969557467316,1033.084420955942
74.40626688004825,39.34065475389281,19.234081302492804,57.6875924254764,31.7485126087408,41.07418886879344,21.931052848232,245.77793660313344,80.08458073140557,4.787879756544527,105.20284171114356,656.9053875683818
69.66763070571454,41.94378878020051,18.815346578472425,55.5162343042131,60.04864479771348,83.25820634996857,53.72953782798218,337.77825074530455,67.23748313529686,7.176137484344837,62.82548805274809,880.6709158606138
74.46556042729833,44.54692280650821,18.39661185445205,67.26848027653566,88.34877698668618,50.23731729831656,85.52802280773236,328.137065875147,41.51239446639021,9.564395212145149,101.5265662869664,813.3485157053204
386.72216329879245,47.15005683281591,17.977877130431672,94.19105899738624,58.07389063803701,35.120709789370764,121.53060591574412,256.4445534260495,36.27205604556482,11.952652939945455,203.8029150065956,1027.8228058731877
110.11397765615204,18.564756146510906,17.559142406411297,183.3934586592303,34.87576545976954,25.870955814819794,39.1587357388974,126.07876668591928,80.85928420884404,14.340910667745764,81.58258668269465,832.2281603184322
415.5041741032285,24.63485890745885,17.140407682390922,65.41996112504417,23.02424781028398,16.62120184026882,51.86197777531228,164.74382114774778,38.25170409862653,16.729168395546075,190.92724875652647,744.43502402196
94.47180353539784,30.7049616684068,16.721672958370544,302.0913058537098,97.49371728308964,7.371447865717847,4.319218541160971,93.55837238163112,79.48891984120243,19.117426123346384,88.12579890635706,1085.593211586943
85.79971496067891,36.77506442935474,16.30293823435017,82.0277714922939,714.869132920901,35.53167006730211,41.31164231581862,128.32439214013215,31.24278379894493,21.505683851146696,13.25014729039954,946.9236411623762
86.38475602710918,42.84516719030269,15.884203510329792,45.31884012118425,54.4966901191088,139.67973001247384,61.44717879041393,103.285699847696,46.96063418217274,23.893941578947004,106.82331077495292,1090.6186690847892
492.3856384736589,48.91526995125064,15.465468786309415,139.34267201993865,54.065661206844354,143.55588509344014,74.50386875013241,96.21220293143811,69.91055658684269,26.282199306747312,152.14301177639854,844.7447824244476
171.64130684582946,54.98537271219858,35.79207610484449,272.42304205890406,1.278268226467624,155.962788860733,53.84773655356075,53.04804322631608,36.619089423409896,28.670457034547624,214.7608510838118,858.6415276801158
181.431935848501,61.05547547314653,32.25850375027631,405.95649705369584,57.55978004503295,22.792954524119764,33.19160435698908,121.30241640293546,95.238625734095,31.05871476234793,155.75301179012783,854.1768666558753
94.30191586328866,67.12557823409448,28.724931395708133,327.19321646237114,47.13902194605013,288.0597015658618,12.535472160417411,98.07213607294982,90.57284090824383,33.44697249014824,138.5847491907519,851.1271229142093
87.51876526544936,73.19568099504242,25.19135904113995,704.5791866262336,9.302415981606153,124.55856056410286,48.718847520656325,313.0193620739826,83.30482318315299,18.14486236203581,73.39604876429401,727.5682646193941
362.0825766852103,79.26578375599037,21.65778668657177,436.9251758797209,75.63615996763605,388.565011282354,84.90222288089524,130.87890527169205,90.37582815651416,2.842752233923377,151.1507456573197,826.3192946688218
475.969835635744,85.3358865169383,18.1242143320036,392.54874395475406,46.26685275094233,84.15449314102807,72.49663869855416,180.5179925963075,77.33350404911761,5.36141926839289,133.34678315081086,870.570941894322
159.54385837213425,91.40598927788623,14.59064197743541,364.2018479164434,99.11058446541792,584.0532467131775,60.09105451621308,96.4118110493607,88.71855276172494,7.880086302862404,145.2676455080606,932.0467587960676
573.2969672747536,97.4760920388342,11.057069622867232,551.6215445141747,98.04374923277808,483.9620151465637,47.685470333872,118.02630799764457,20.47938241509508,10.398753337331916,48.89876781284942,890.966519406315
651.5653403080571,103.54619479978214,7.523497268299053,669.0727540027585,160.19379573658065,341.36851221288305,35.27988615153092,1150.1622550499262,75.62803939230415,12.91742037180143,136.6659765454816,1114.9547527000616
937.5594995265576,109.61629756073008,3.9899249137308734,829.3580341917043,358.0179513641765,739.6828603314937,22.87430196918984,165.38400472288947,64.76784621771282,15.436087406270945,124.84209321670492,991.7497367032728
111.4405613038686,115.68640032167804,5.736273322636362,716.947791312228,240.3795837482101,759.3834212675698,10.468717786848757,332.3111673391782,224.4784311153516,17.954754440740455,170.35522058634078,1030.721981489655
109.97969288391572,121.75650308262598,7.482621731541851,1009.7861733941592,258.7826489927033,742.481915311206,9.496142484653458,93.7450874786053,181.9232318688969,20.47342147520997,136.4467154755787,776.043473829563
137.24904675855566,127.82660584357392,9.22897014044734,412.9276164128908,267.06187792910583,130.12026818131625,8.523567182458159,195.02855031905264,143.7985692625333,22.992088509679483,95.20326027333492,1193.2339764400972
493.185511069664,133.89670860452188,10.975318549352828,650.64804827221,285.6168132423113,92.35877598412998,7.55099188026286,144.2661990789197,242.04879731333904,25.510755544149,107.01518463896792,914.9954155843216
514.2689163253652,123.9717352172503,12.721666958258318,868.7973822770452,277.3164650470644,269.65346524957624,6.578416578067561,101.45871296409054,53.140234829344834,28.029422578618508,526.3133881187455,735.296141110401
450.86209637107487,114.04676182997872,14.468015367163805,438.2455836495348,294.60685132808146,399.4491632011164,6.679606101238263,104.16223392458328,275.8027883649433,28.438077036697763,108.23406823534263,1082.3094252462051
430.6788457056716,104.12178844270716,16.214363776069295,786.1679287256608,294.8187577029935,117.93159948347324,6.780795624408964,59.24977079191199,431.5409521157279,21.37195046542523,154.3029578895568,980.1078361513412
115.88665245689896,94.19681505543556,17.96071218497478,426.4638470019989,278.70418790972866,189.3732850967056,6.881985147579666,130.0020618656761,498.3453603559267,78.52205454838915,180.31926694961388,993.577446917472
66.5316069655921,84.271841668164,19.70706059388027,359.9629080758874,135.29603001091505,389.7567093039336,6.983174670750367,51.668411121344135,527.23635139122,70.13298526408576,164.99296125839547,931.3575165662844
106.5682611064852,74.34686828089242,21.45340900278576,550.2542997797917,331.95758388404136,305.2553360600596,7.084364193921069,147.08183947887682,116.71982041185284,61.74391597978237,171.7668555691054,977.7882618747938
87.84097113439792,64.42189489362084,23.199757411691248,432.9737449391455,345.2419484105673,316.32301557030604,7.1855537170917705,71.2936976101968,157.576594298667,64.56868939084558,223.30687871020007,793.2458640812017
89.22166409212403,54.49692150634927,24.94610582059674,717.3061203820511,320.7795538640969,386.5077226776393,7.286743240262472,226.8043815886818,156.64398935079726,67.39346280190878,153.4342482694274,501.20241571308094
215.4863143735855,44.57194811907769,26.692454229502225,716.6694444574241,400.5067750366536,320.20718057910875,7.387932763433174,309.3227478170599,129.92120905356373,70.21823621297199,210.4608947852719,608.7255422039485
201.76308922801795,34.64697473180611,28.438802638407715,1397.487499007625,337.8330925459909,219.58733409460865,7.489122286603876,391.841114045438,62.10970726610674,73.04300962403518,234.3172201370093,641.4386213112552
97.41978619118431,24.722001344534533,30.1851510473132,1135.1692391375566,176.0106978711174,248.8630595097286,7.590311809774578,385.9680003899691,124.98562919754612,75.86778303509838,57.7180329323139,325.5847356490913
102.9716214475641,26.89378383841691,31.93149945621869,725.1127397079798,266.05806375625826,424.9370902373734,7.691501332945279,422.3818443545866,130.21105400368947,78.69255644616159,92.7908313655772,383.1976072165753
73.77606471799089,29.065566332299287,33.67784786512418,1118.2328883595171,438.3612035657745,339.9412193948174,15.069397818990016,511.07803981723873,5.143268670862298,81.5173298572248,333.55765508872304,885.4720499316054
130.25405787419817,31.237348826181663,35.42419627402967,654.587654347261,282.38711702982056,285.7534780772827,22.447294305034752,274.055406456352,40.60638986676911,84.34210326828799,83.7875710908756,321.15770465713456
93.95906068642796,33.40913132006404,34.06406472426377,856.090601720572,335.3202445878078,326.6166589040822,29.825190791079493,254.3136059252744,70.71339980175567,87.16687667935119,114.3152422779246,618.7449119901997
96.61434361631852,35.58091381394642,32.70393317449788,1123.2514470345848,269.9260266835092,349.5226733019843,37.20308727712423,60.05342735975183,50.957108632718565,89.9916500904144,74.58162853906059,360.6264500640602
107.46003566556897,37.7526963078288,31.343801624731984,1083.1244055753843,299.8930679064196,303.5011069356403,44.580983763168966,59.29691151760571,6.783974832159657,92.8164235014776,103.93481907777202,612.9796694724309
111.94944931979092,39.92447880171117,29.98367007496609,1344.054326726662,278.689179110809,264.8524773057526,51.958880249213706,27.844509289314715,60.53899735096193,32.55077503555292,213.9247096862538,375.5392015481435
109.34789947203568,42.09626129559355,28.6235385252002,922.110171256444,291.3293135301841,252.02346333893243,16.727071793084235,18.49243190721793,56.77087895806929,20.23702327744764,364.9275364145219,665.4840872974196
329.6384866099291,44.268043789475925,27.2634069754343,1333.612911384632,298.0533331242386,522.7885429575283,12.445203561065966,20.29380107260124,25.37840066945371,7.923271519342364,97.98255803212706,704.0894593591607
121.65983678695764,46.4398262833583,25.903275425668408,597.3813448019442,300.6812293465173,453.281144319948,36.87095683705678,215.6289412954849,121.83362335381516,9.594128683114178,394.364825906716,893.9458117742929
517.3659741355657,48.61160877724068,24.54314387590252,413.6717230486659,401.6841076485326,315.70097582819443,23.69917985755015,44.13660535868686,21.982143886731382,11.264985846885992,159.02159332828057,865.4744698703091
287.71771758867897,50.78339127112306,23.18301232613662,663.7551702177893,614.6493541535477,296.19220486132974,19.3749281588619,14.901908236342628,83.73926165153662,12.935843010657806,388.60506741364514,908.5496134217668
123.39152732162532,52.95517376500543,13.71924456104768,445.08107410718185,608.4265700134341,471.26217763610015,15.050676460173648,18.5635008815481,97.52240275502628,14.60670017442962,360.702797713514,618.6026902721974
125.68367259749957,55.126956258887816,27.822517959736743,335.3772715227362,379.9588379771736,402.7574673812442,28.54639634897692,32.23978858395316,77.75566984150275,24.27644759844923,226.5075401329407,770.6767889619443
580.5381704069215,57.29873875277019,41.92579135842581,485.7367033493147,664.9952768277008,355.1828823342454,28.46682301834788,63.80984834077165,72.09095930967447,33.94619502246884,76.79055608144931,844.1226023593339
160.1580016453377,59.47052124665257,48.98882720319489,327.45405029756216,628.6435023447663,247.5661400139473,28.38724968771884,26.268548933577755,73.91816965058699,44.10882333740449,293.0651670407527,951.3382698898606
146.77301614324264,61.64230374053494,18.02368996296825,296.6396650495775,395.22368123729984,392.895112312891,28.3076763570898,10.653930328311894,146.47652467202178,58.565414498754144,464.33648582758224,912.090840204924
75.39470391817416,63.81408623441732,73.52880879068313,485.3559326161798,496.44328390696415,133.10615407639813,28.22810302646076,9.466556198770585,91.0366369939582,73.0220056601038,573.2511034923017,927.0920235013944
72.7314802856311,65.98586872829969,26.45979314568791,448.1223432338409,3864.423137085296,105.83375734482556,24.7690473320099,7.650793167328715,162.83105654542825,87.47859682145346,436.15135066739526,1012.6806294761784
114.49022405352795,68.15765122218207,19.44073933027796,454.2593668089015,304.1359338134963,162.2544037571483,21.30999163755904,8.692474097489885,41.67953677709389,101.93518798280311,227.8351184606829,853.4564000465115
269.867532134775,70.32943371606444,12.421685514867995,216.74950641090248,423.7859280561806,169.74626243662033,380.8661750869363,67.31688386142145,24.126426942116662,108.16083422037023,69.19665932924869,866.0336302953759
104.80015175137012,72.50121620994683,5.402631699458041,165.9639195375236,294.9116482217029,182.7221079571308,90.90854608850007,73.50602601825292,159.062517394918,21.955958259087623,26.839804358952943,622.5090308687844
104.76007702439996,74.67299870382921,78.98836335094319,102.65033278153894,285.0562236317317,113.60900646355434,68.43855736627475,126.92931956740536,295.3587960213029,26.14721900396162,77.45700992386429,983.4134535520296
67.33616837998115,76.84478119771158,69.53421787298902,170.01154006775363,296.6418124695851,60.327233228661655,121.13494424515676,106.90687786705185,404.1080811430085,30.338479748835617,33.128654241375656,998.4303767210912
99.18876563286234,79.01656369159396,60.08007239503485,121.87475516093764,425.8663796931907,12.274239812918523,173.83133112403874,229.4755739092841,237.6380776317725,20.35477437322081,201.3263443616792,1147.1319979680627
79.91328091555305,81.18834618547633,50.62592691708067,96.65239506781388,403.0690195185941,240.58127281388585,122.98403561271846,108.090825962872,292.92901956227587,10.371068997606002,64.74992135101408,765.5346668387232
106.10303150483864,83.36012867935872,41.1717814391265,171.62378034756398,523.5216144401375,293.8771569339448,72.13674010139817,90.53245231597832,329.344684449414,42.30784957827892,85.00457240813942,1100.7930219911427
66.88027844845377,85.5319111732411,31.717635961172327,159.70231990445888,486.8319293852789,2.2039275183572897,21.289444590077903,90.69179552013036,136.08024671226804,40.24911727861159,66.16693009474331,1024.635912256848
97.94789246116969,87.70369366712347,22.263490483218145,361.96945601907646,420.7329734495738,227.8041617053057,27.838133611734627,187.34443341846384,79.28298333631852,27.374085976158995,100.5690065229035,991.5094275998406
86.77110826993682,89.87547616100585,34.05372061162402,543.2062597643654,286.7731379650781,594.1346169676401,34.386822633391354,288.3639728058732,95.02872780844518,14.499054673706397,89.09960888755329,1005.3294280360084
342.5339891414732,92.04725865488822,31.15149314033636,312.1233361608553,289.90125305146927,438.21368292332056,40.93551165504808,167.5494678986498,219.0011022073523,17.365939035380734,43.39338347525163,1125.6788296035531
103.14986419223906,90.39632059792534,28.24926566904869,362.1727660259704,392.2309690832656,398.8312679484607,47.4842006767048,284.7823785232977,93.052979910188,20.23282339705507,84.52667897704764,695.436332133664
51.57532828656471,88.74538254096245,25.347038197761023,326.77663206328543,473.76005474197575,812.0332410373973,47.09421257263434,186.78801864975568,113.00038540416072,9.893344143742482,19.73509884226992,971.322421775174
61.47094210263149,87.09444448399957,22.44481072647336,243.39842563360887,391.13679254437466,102.10594807744668,46.70422446856388,303.1098915058185,87.04194721613122,17.89210639874702,34.843196759368006,1143.5572895427426
41.85197790401226,85.44350642703668,19.54258325518569,417.3096854484463,387.15022520794986,230.89217364128268,46.31423636449341,448.38667312929647,62.35072823005391,25.89086865375156,49.9512946764661,984.813426889994
88.84417099955425,83.79256837007378,16.640355783898023,368.93332330761285,300.63698276070176,336.6778260688528,45.92424826042295,443.34403874210255,157.80824212647107,33.8896309087561,33.21500134171666,970.9715003635458
260.4590642343331,82.1416303131109,13.738128312610357,609.8416694892129,324.27992811585847,352.9127893239979,45.53426015635249,398.36815752055855,112.19052624699248,41.88839316376064,30.24873816552301,820.6918705932036
97.49464092143094,80.49069225614801,10.83590084132269,141.0276695226909,636.0495655030803,379.0187568920259,44.91341591094854,446.9266304796941,82.90383051014643,49.887155418765175,27.282474989329373,670.7795544865373
106.998949380408,78.83975419918512,7.933673370035024,268.1065413089359,387.8242378595314,366.17910371037385,44.29257166554458,381.9278883421608,211.7517940186285,48.90214918628456,24.31621181313573,512.9876150183245
212.21232467266807,77.18881614222224,6.944029236491434,223.93971049490656,422.6583080363994,232.709140964844,43.67172742014063,371.7563493422935,184.6968043643176,47.91714295380394,30.91649777945208,926.6458554469016
70.82516700656625,75.53787808525935,5.954385102947843,756.0790552724766,436.0687555679789,252.6120381279549,43.05088317473668,340.7748046960439,78.99629027432786,46.932136721323324,37.51678374576842,554.1797925282806
64.6181652451489,73.88694002829646,4.964740969404254,,425.7292269705992,228.59142489812683,42.43003892933272,411.3070661962837,298.0478425622909,45.9471304888427,44.11706971208477,688.68309427395
88.34617345873328,72.23600197133358,4.034561270994705,,333.226254042834,224.4356619134962,41.809194683928766,397.0517045715053,201.53542617142136,44.96212425636209,50.71735567840111,901.2777567222288
104.91841350245228,70.58506391437069,3.104381572585157,,384.4871287979026,208.94193942893497,50.082503621833474,435.107016063162,328.51811475123174,43.97711802388147,35.17209336213509,739.2701965104733
55.6427713186101,68.93412585740779,2.1742018741756084,,447.7458364862119,254.76132833853072,58.35581255973818,414.1908262385562,361.1324597588535,42.99211179140085,19.626831045869068,894.4065781379628
56.368839451422005,67.2831878004449,9.993515516061702,,490.49485888406633,335.9086975391572,100.90725079487385,374.4487999505112,356.56612114508414,42.00710555892023,41.45109843945768,424.0649071043723
100.86156154068976,65.63224974348202,17.812829157947796,,344.5527588139227,313.2704475509585,143.4586890300095,383.1397223861678,327.57661048839645,41.022099326439616,3.6704216484838654,715.1608444167167
93.96454222416656,63.981311686519135,25.63214279983389,,631.8019128058929,125.2044453485456,186.0101272651452,328.57880695587545,379.6435542701066,40.037093093959,19.537152082284976,930.2596235409324
61.52646682335829,62.33037362955625,1.360886223785016,,439.6506864167903,196.0835860046805,658.2209933663318,374.3754634385711,283.159950172043,39.05208686147838,74.67443953833057,457.8690375923721
55.482165891128005,60.67943557259336,58.94996204642134,,415.1807149182584,374.6169039881311,74.42384131843546,409.0370367652536,193.0935511174561,38.067080628997765,20.71322053151193,907.2631888981572
63.85823801983248,59.02849751563048,116.53903786905768,,650.0464206706969,352.35071508641204,42.00158706037463,306.5677027151577,212.3338900822772,37.08207439651714,35.831114486831815,355.1571826816634
70.82377622936615,57.377559458667584,174.12811369169398,,681.6401740513879,187.93145574574504,43.10475321380026,498.9328231249292,221.85910839261385,36.09706816403653,17.396258095185345,323.44128838947535
106.653348898013,55.7266214017047,231.7171895143303,,502.97831168301707,345.7052655612189,44.20791936722589,486.19483479878073,119.92921101073132,35.112061931555914,34.42662895064338,643.905714284664
64.49311956102835,54.07568334474181,289.30626533696665,,761.6440606778001,166.08897187372904,45.31108552065152,429.1556932155862,486.7483722864295,34.12705569907529,13.558890199499814,450.3524467594008
136.77206421801236,52.424745287778926,346.895341159603,,426.8949059716877,312.70766231258324,46.41425167407714,313.18448144635795,429.831332413165,9.188298238874808,41.47857248969172,726.8358169936656
62.971269557574345,50.77380723081604,81.48382852152353,,562.1535472123754,162.88054943963263,47.51741782750277,321.8413377391608,114.26249596672766,10.386435326694349,94.82350946430977,520.1406094463712
64.55030987373166,49.12286917385315,71.02479633691816,,609.3935246365055,290.56866905705624,48.6205839809284,390.4866213055674,204.5881260680104,11.584572414513884,30.440178426139155,448.8694067613872
59.127826585701136,47.47193111689026,56.62477887830077,,518.9550606825678,309.6761835809682,49.72375013435403,346.98344963164527,214.49853097928155,12.782709502333422,19.93617878018612,507.5996628792497
31.78507192571184,45.820993059927375,51.9914569193005,,832.3929279222796,269.37279750707853,50.82691628777965,342.1457336701541,209.30927529093333,13.98084659015296,146.3042540311851,688.9117043947138
133.87291906396197,44.17005500296449,44.50989689185453,,711.9045612392817,363.3317432074188,51.930082441205286,328.879362657289,85.76999103462848,15.1789836779725,306.877553463508,953.3778049874824
49.99082926100665,42.5191169460016,77.0072223496613,,823.5995241491177,432.14930948173134,53.03324859463091,327.1037278106052,395.2191945583145,16.377120765792036,43.17427511974645,371.4206951030901
50.002482204258406,40.86817888903871,44.401976397659766,,924.1050926901214,182.0607282260296,54.13641474805654,319.4029878919148,350.88186420831244,17.575257853611575,189.5906368282163,761.6706341436814
93.25772939314912,39.217240832075824,41.31633588468826,,871.3425270660035,196.68846109893417,55.23958090148217,339.18970102714,135.33656162982055,18.77339494143112,12.352427760253455,439.2665888197232
36.08430292001299,37.56630277511294,38.23069537171676,,756.0545130525768,235.5789346947262,56.3427470549078,507.22413915991046,244.6635252034817,19.971532029250653,32.31465939137307,500.8594940770968
59.70244669346701,35.91536471815005,35.145054858745254,,767.9758004186591,139.95050867211856,57.44591320833342,354.7073257178416,99.12820663379978,44.12067292363125,44.76779782840544,389.85219219712695
44.717224500196046,34.26442666118716,0.231876059657452,,795.7497985463199,193.24548795047653,58.54907936175905,362.66221854233686,60.5055335574346,68.26981381801184,29.02038653199626,523.0702641350125
24.96342347169304,32.61348860422427,13.119305910287515,,1033.403260452578,334.15551740007703,59.652245515184674,368.4985821800088,139.2759233103861,74.54964382736796,34.664227669943465,411.75600504932606
34.70190004995396,30.962550547261387,26.00673576091758,,905.7638038173708,465.6153793881677,60.75541166861031,326.9017214388501,54.10700502180031,80.82947383672408,38.23337483963553,572.9402410780422
112.31667839214796,29.3116124902985,47.85227973542865,,792.1997196981948,434.355941731663,61.85857782203593,322.3428920461328,123.69638260944006,87.1093038460802,50.65708218452444,366.9996418487706
58.31476574530735,27.66067443333561,39.9492198907928,,1294.6187980753964,382.03153382604887,62.96174397546156,344.5399151895584,407.584418924481,91.21996637779986,63.080789529413344,412.6782719248406
54.37966953730236,26.00973637637273,35.41057512621211,,983.6917993013616,297.10428001205946,64.06491012888719,395.2738617225085,397.47778056677686,84.29452769375428,371.17232659989526,730.2952516477964
27.78717272658134,24.358798319409843,30.871930361631414,,1267.4665396969133,131.67669447668837,65.16807628231282,383.3814254769645,393.4163247729157,14.412770941791976,211.6225379635416,333.9642913114395
61.15288942027583,22.707860262446943,26.333285597050725,,1078.768361358152,167.61299483421575,66.27124243573844,322.87217969135264,337.6298560067407,67.59925675019167,44.980713397692696,523.4037363882642
87.21235853523372,21.056922205484057,33.49367578829316,,963.059965226544,208.41041314743663,67.37440858916408,538.7073476165208,272.7035161356148,44.92119836659265,33.11646186323257,326.52829746791747
58.825607747811794,19.40598414852117,40.65406597953559,,562.0643999893151,292.0694317208518,68.4775747425897,355.6030481958829,77.03794437912507,89.85058230627278,34.10397414975025,604.983363788288
36.87069572701565,17.755046091558278,47.814456170778016,,,318.74341717672905,69.58074089601533,432.3859516207252,206.5790008650782,241.4952527330233,0.3306374824430698,650.652616617864
68.84855298684884,10.36975486481433,54.97484636202045,,,423.649642429082,64.96224594906703,592.0797491168972,13.10969044334948,44.73431892995521,17.96306318972627,663.3424348867912
52.29972392669637,2.984463638070384,62.13523655326288,,,434.8360962909756,60.34375100211872,420.5149507008848,14.175977411583006,52.43626727510197,66.79268670636716,563.3871967789294
11.968449731757744,133.47740676203568,69.29562674450531,,,501.2250248607928,55.72525605517041,344.08318913687475,19.753783443579977,56.909099826879896,45.68807932436759,428.1513705100692
17.27823251206579,22.33491692212783,64.53548766117657,,,163.71419985438243,51.10676110822211,348.8939383620454,25.331589475576948,67.409884156954,46.92788520698403,329.9993056819053
67.52198928162707,44.70089754318656,51.15874109128493,,,227.0110722976606,46.488266161273806,419.5982929417757,360.7656544800004,41.96897419883459,129.23844713377133,775.1839844824651
44.33333190657869,45.11335078217522,37.78199452139327,,,268.8471592190507,59.788633408496594,397.41434022086304,347.8441597065251,38.90476461012217,46.864405541646185,458.7591135782901
38.39997639483135,45.52580402116388,24.40524795150162,,,388.7220598753009,73.08900065571939,519.7279859586702,372.3788799425077,35.84055502140976,96.6204613428262,500.0116008897433
59.34181248393776,45.93825726015254,11.02850138160997,,,215.91733205147867,86.38936790294217,495.2687485252734,347.4640052499621,23.899703397217124,37.01732901294472,311.3018337766452
74.40542630894691,46.3507104991412,40.99643411665557,,,321.2987266413911,99.68973515016496,368.7419110877464,331.95991775400563,36.35867979154981,30.826008449286945,226.48345648321063
95.0275021409564,46.76316373812986,116.28223126746543,,,285.44763690646283,112.99010239738774,720.9275545571885,417.555585248188,108.02802147891772,170.059636906751,315.3587737459925
89.06313253771947,47.17561697711852,48.150175977361314,,,388.2441685538906,126.29046964461054,580.2352636014491,398.2812950877668,36.747343520877095,37.92191598900953,524.5825948329705
36.70171336227183,47.588070216107184,37.15023251507984,,,293.5316655296522,139.5908368918333,544.8260978526656,659.625231500986,58.22802059769526,71.6856752975424,339.32591524817127
