Amplitude_envelope_FM4,Amplitude_envelope_FM4.1,Amplitude_envelope_FM4.2,Amplitude_envelope_FM4.3,Amplitude_envelope_FM4.4,Amplitude_envelope_FM4.5,Amplitude_envelope_FM4.6,Amplitude_envelope_FM4.7,Amplitude_envelope_FM4.8,Amplitude_envelope_FM4.9,Amplitude_envelope_FM4.10,Amplitude_envelope_FM4
3.6991723967988057,1.0,1.0623949630786544,2.4013649403091355,62.03624707240633,11.024262736852762,1.0,27.15309832267208,11.825360750989091,1.0,9.399794788453171,1.424248394029534
6.857855547943436,1.0,1.1247899261573089,3.5325013169411243,75.92144966726484,4.272479677035105,1.0,29.92949504748905,8.121803082219824,1.0,5.578924724191813,1.7674743761888745
3.654220121503939,1.0,1.1871848892359635,3.0735794672578924,68.7749489554704,2.3134089504707425,1.0,60.470703088873606,2.011528808350864,1.0,1.9896787511454657,1.409343757209198
2.538652798373881,1.0,1.249579852314618,7.177780858136013,47.58016137525753,2.5810739814573496,1.0,3.172809246124267,2.506933389739848,1.0,3.1904333330306924,1.3587532805590277
3.2700269880239525,1.0,1.3119748153932724,4.387230660057828,23.535589189199552,4.314487245795406,1.0,3.289015229293685,19.033655950719144,1.0,4.440840575948456,1.332064479329915
4.499783296842544,1.0,1.3743697784719269,4.106340819487572,32.93269004948581,9.747007654204952,1.0,1.6537401331439283,16.53356000352336,1.0,9.765153728523805,1.4876177569308258
6.952093151923553,1.0,1.4367647415505815,10.699467643026273,23.536541629062302,2.6538166663827942,1.0,1.821404083263163,23.55651545576367,1.0,2.821001211762134,1.9382234510110392
5.034172501469607,1.0,1.499159704629236,2.6738300607510075,29.306784744203,1.630303611272396,1.0,1.737189605070961,12.20558496840184,1.5213819067471137,2.6833875546165853,2.3827704268340297
4.329061713519719,1.0,1.5615546677078904,2.4033367616042667,49.88782299378149,4.727869451067831,1.0,19.431036599203907,2.1707306022032027,1.2606909533735569,3.447704243040129,3.278033978014155
5.099815950658213,1.0,1.6239496307865449,6.43681693494656,36.73103863028662,2.3582307664814515,1.0,51.503295058130014,1.7056673210762674,1.0,2.950145982795908,4.088995208597306
16.993504247567927,1.0,1.6863445938651993,3.4233660783051074,33.38573834525678,3.6896206444358537,1.0,1.5327114638574593,17.42348658705292,1.0908438975153727,1.5597829156070222,3.3249718785008446
10.638876360809435,1.0,1.7487395569438535,3.2366532891581405,30.00845291891881,2.393963830541823,1.0,1.9734087195332484,2.404246145360159,1.1816877950307454,3.985284740091087,4.197806401219825
7.236100185228513,1.0,1.8111345200225084,6.66386090776262,25.79744268723524,6.4490347195401405,1.0,3.0094770980492367,4.637308130472156,1.272531692546118,17.04337308639663,2.9066464441713378
18.16109062074107,1.0,1.8735294831011629,6.270780531495105,24.08521547684592,7.152643935400346,1.0,4.045545476565225,1.9884088447518595,1.3633755900614906,2.638816206583684,3.200365475398501
14.50008632624548,1.0,1.9359244461798173,3.743587662457929,30.627461933103007,11.17199365804356,1.0,6.920474152796043,2.908431396399466,1.4542194875768633,3.8319621884956496,2.6023544600512216
12.80064863176444,1.006977557187393,1.998319409258472,4.793923613919214,30.0240515258732,29.61124764939089,1.0,2.7741322715418373,2.3696650421049488,1.5450633850922355,2.051493286803985,1.669201087002991
13.395901332752894,1.0139551143747854,2.0607143723371264,8.597729058111565,38.86766829847982,18.00887903814554,1.1874742234828657,3.2208947790611684,1.0,1.6359072826076084,4.593694996427786,1.6840273990237853
9.05878438634534,1.0209326715621785,2.123109335415781,5.550806044946412,14.31337689955915,29.058887079811555,1.374948446965731,3.332873758379596,1.499999999999999,1.7267511801229811,2.231769930427592,1.6955002365572411
8.81294163485971,1.027910228749571,2.073952844272809,5.892291345605158,20.145137725115244,15.885263889384976,1.5624226704485964,3.5662060165914493,2.6236153054653903,1.8175950776383536,2.1921338262131385,2.3059953003979965
9.391063278501042,1.0348877859369636,2.0247963531298376,4.795138934097695,39.67924219361024,11.652447503907144,1.749896893931462,1.5502674984215603,1.0,1.9084389751537263,7.524245623022694,2.845394504083847
8.667217737848867,1.0418653431243563,1.9756398619868665,7.398636374575923,40.43895158495558,15.749433831952,1.9373711174143275,1.4999999999999998,1.0,1.999282872669099,11.691189161987468,4.058567015637478
7.339842224832124,1.0488429003117492,1.9264833708438944,8.294367030016453,34.75537351413308,16.37297771393863,2.124845340897193,1.4999999999999998,1.6632827848971377,2.2843828066734337,3.6750066018450656,3.4272485654042075
9.30500012043617,1.055820457499142,1.877326879700923,5.576527209334372,33.2118472555322,3.9511906344610415,1.0826222299253587,1.0,43.47525171144397,1.6421914033367169,5.2006152405989,2.681681919643707
5.852261133166556,1.0627980146865346,1.828170388557952,4.127542836432938,30.46236060391408,3.400748118251965,1.5,3.9713834947154414,1.0,1.0,1.7522066268459386,2.202217400726044
5.083592747955827,1.0697755718739272,1.77901389741498,4.394098759998981,33.7242041180962,2.9209373179793205,29.456098249724032,5.205618502325937,3.0671932822105226,1.0,1.7553566850917752,2.3182766582857584
6.400377855089856,1.07675312906132,1.7298574062720085,6.418411105750165,17.014684036917885,2.81312286081873,9.696907434053047,4.713463017406538,0.9999999999999998,1.0,1.2125384195356848,2.307100138212961
10.546508121177023,1.0837306862487128,1.6807009151290369,6.847246627096792,18.93575934610877,10.526533706893094,5.348453717026524,2.0525293260936066,1.0,1.0,7.186623896679671,1.845269741096481
14.26991486402126,1.0907082434361055,1.0,10.247329145907266,16.798922108628577,4.047777341832574,1.0,2.9148135367125403,4.530130977052988,1.0,10.965654369185067,1.875038834370644
8.711774730155986,1.0976858006234982,8.581952255637727,15.179047377702249,29.525041447813987,4.102564742816907,1.5000000000000004,23.856159624873232,1.8710853570668835,1.0,5.188742941337894,2.474597343546814
4.190727501496668,1.1046633578108909,16.163904511275454,8.018800352021822,20.293174238411915,4.259124100822899,1.3750000000000004,15.33739559513082,1.9985133512897224,1.0,22.00783837039789,2.5595095738126665
31.05622118408201,1.1116409149982838,21.560087880346178,23.546479150851653,27.3649078958756,10.548527904725375,1.2500000000000002,32.948378510679696,1.635611675587859,1.0,6.96065944079885,3.815598126327195
19.413986230312368,1.1186184721856764,1.0,6.153973050871361,16.644499017200133,2.0362067325352275,1.125,31.888256700955736,1.7598246623522795,1.3110835553589708,2.622074073220647,5.2909073531372695
21.13366423652665,1.1255960293730691,1.4999999999999982,3.650927108696525,11.196399938881106,2.719092394430796,1.0,5.059769736543463,2.109490195208333,1.6221671107179416,4.680409796813065,4.8292931574941935
6.721881005832621,1.1325735865604618,1.0,5.262538274759631,24.702123945306617,1.2052699940218994,1.0,2.009781757472628,2.760737251044175,1.9332506660769124,3.716083530708576,4.867350984274153
20.67859635823478,1.1395511437478545,1.0,7.474597412134736,20.598441788216626,3.0202458298289776,1.0,9.475303857241643,8.839383883221265,2.2443342214358832,4.758082822421686,6.183324686886714
15.913600077918106,1.1465287009352474,1.0,4.073010290574624,18.25803039005397,22.651134792253465,2.1662736181938924,3.304371457886809,2.7175376069818054,2.4245207218890754,28.13056367217894,4.974367801720764
8.813611636145762,1.15350625812264,1.0,5.273144175894863,24.69378356294556,3.514946083909517,1.721748412902827,4.941518701171225,29.042632631249063,1.500000000000005,1.6559774716828104,6.047003591758241
9.715287992384129,1.1604838153100328,1.4999999999999958,5.223068327639859,29.835093338154422,2.830512256753906,1.499999999999999,1.6629428260414416,109.7369317803796,1.5000000000000029,22.629654677931708,8.419675102214686
3.426951295543031,1.1674613724974257,1.4166666666666632,6.150408993202556,26.805759871171336,2.1220544765842364,1.499999999999998,19.02094227842719,3.978115031227989,1.5,1.6443877402392764,6.450141936426094
4.206942841860445,1.1744389296848183,1.3333333333333306,3.517339140600362,28.09587959263601,1.4999999999999798,1.4999999999999971,37.528927559885226,30.714988756408665,1.25,1.2006493158892089,6.304326372093541
2.2770604065879154,1.181416486872211,1.2499999999999978,5.75016499032136,30.23215375634242,4.617938809745275,1.6913139207334236,90.35658953538284,8.519052725541812,1.0,6.461321621522231,7.332635164677045
2.618602584717692,1.1883940440596037,1.1666666666666652,13.936120261178171,24.052108795606056,3.228491865419511,1.8826278414668496,22.338460494113377,10.467638254937516,1.0,1.4934122603990465,9.461169156054408
2.0470886703082183,1.1953716012469964,1.0833333333333326,3.4882421324047126,24.13073743371108,1.0,2.0739417622002763,29.11787181309173,71.12913204954191,1.5000000000000036,5.238702520603111,5.516847872590926
2.2364562497371865,1.2023491584343893,1.0,4.583818526577669,28.11457174398794,2.635387727566714,1.8054563216502075,104.15644051239995,46.9083477768053,1.2500000000000018,52.90414784776683,4.878892949317246
2.033957964815466,1.209326715621782,1.0,3.5959797150789283,30.56528306156114,5.652326176789213,1.536970881100138,26.85731198079021,55.49441129255683,1.0,8.204605699944619,5.185341222229823
1.9819134603344413,1.2163042728091746,1.055555555555556,4.244103513895922,34.07806539821358,1.737618336058424,1.268485440550069,8.665888241948533,40.11497574295902,1.2500000000000004,1.5039890574216763,5.392534743590484
2.984938665910406,1.211497511191193,1.111111111111112,11.497193734644611,16.946163285885515,13.34942770297722,1.0,2.6599281120537754,86.18080047183535,1.5000000000000009,2.7799154805492403,4.938609836230112
1.4890540181658385,1.206690749573211,1.166666666666668,4.468802978158598,16.39664140144767,2.2006665323297674,1.0,5.793501889994593,37.571383262975,1.0,1.0,6.161563386845114
1.6366584752363296,1.2018839879552297,1.222222222222224,8.82891329397543,20.265837413723595,10.98944948876357,1.0,4.331951095193721,68.53587877613457,1.1601945502840647,1.0,8.091096216933423
1.1407849357026807,1.197077226337248,1.27777777777778,7.63417237696753,18.290437735741225,71.27485713276538,1.0,4.775700196096622,23.17563344467921,1.3203891005681296,1.0,6.977691822197258
1.5256608643051106,1.1922704647192663,1.333333333333336,3.988089807493448,18.02127222798381,4.535625590610064,1.0,9.50412585225794,8.369685056759542,1.4805836508521943,2.0530541146065016,8.099386648930642
1.1364372811519294,1.187463703101285,1.388888888888892,7.366573281441182,20.612001552631764,6.741524084388061,1.0,8.658977215094358,4.084698679984256,1.6407782011362593,1.7020360764043343,7.933763723406627
1.0958819587888304,1.182656941483303,1.444444444444448,14.63390410143452,22.77146216686697,1.7655358742387026,1.1814507383717652,7.264649863540433,6.508618805241189,1.800972751420324,1.351018038202167,6.659921578708291
1.086184632396191,1.1778501798653214,1.500000000000004,4.110969267504943,30.15831094865776,1.7793884697165083,1.36290147674353,12.172552019737877,13.276294215604835,1.7821619544565537,1.0,4.515832326505376
4.466836257225943,1.1730434182473397,1.333333333333336,1.5041062599942585,16.061181591404047,2.9025439355603035,1.5443522151152953,4.708635222838966,18.82235726771408,1.7633511574927834,1.2641896389097231,4.698839510935892
1.7346548010135592,1.168236656629358,1.166666666666668,3.188508415469124,23.32137423412094,4.489261460966202,1.7258029534870605,6.854212651162182,32.090817287905175,1.7445403605290133,1.5283792778194465,5.442227321807626
5.718522559771713,1.1634298950113764,1.0,,13.538642634467276,33.71825743491117,1.9072536918588248,6.558654244786783,34.840384276841625,1.725729563565243,1.7925689167291694,5.291204433442413
11.361961277017311,1.1586231333933947,1.0,,14.47329261109039,6.448744159699853,2.0887044302305906,3.24972919821742,14.258777834917437,1.706918766601473,2.0567585556388925,4.585476044434114
1.3525556691887777,1.153816371775413,1.0,,20.15208955389637,11.15436096538928,2.682205323635656,3.7444714256109752,5.537954899657401,1.6881079696377024,6.17285802762627,4.684037455848559
3.09471771111302,1.1490096101574314,1.0,,17.241832202862376,2.9199740772481046,3.2757062170407214,8.889921301976937,9.68085409777984,1.669297172673932,10.288957499613646,4.236623404465769
2.2689349094417746,1.1442028485394498,1.0,,17.327216221944866,2.264654913416273,2.683804144693815,8.364033567650898,1.9965968799318363,1.650486375710162,1.4999999999999762,3.024532025070115
4.807655621382017,1.139396086921468,1.0,,18.035644069402167,4.043320511298228,2.091902072346909,4.29475361185313,2.548466396016363,1.6316755787463917,1.0,2.6882778942873533
1.926078444777646,1.1345893253034864,1.0,,15.374971379734314,2.2241541445551936,1.5000000000000024,5.032161628154815,5.023691500158334,1.6128647817826214,1.0,2.919269416632925
2.786396680795969,1.1297825636855048,1.0,,21.14891217979872,2.583186966471743,4.527902100236927,5.4674596853544335,5.347328563426864,1.594053984818851,1.4642571952091352,3.0482136289704496
10.593834623309355,1.1249758020675231,1.083333333333332,,22.079811693936545,5.464787250769184,3.3973552938049982,16.929340605092474,4.058333174761287,1.5752431878550808,1.5000000000000004,1.8933011586941004
2.071889776139454,1.1201690404495417,1.1666666666666643,,27.58822423580795,4.106754157624008,23.71978053221704,16.17905970654612,1.6953182852374018,1.5564323908913105,1.5000000000000002,2.025639008243962
2.424182926931536,1.1153622788315598,1.249999999999997,,17.659939257106895,4.8524738625706005,22.81098931092836,12.324452104505829,5.615808390084958,1.5376215939275402,2.1482024059483567,2.8984883858648733
3.019705824601664,1.110555517213578,1.333333333333329,,19.586880898211856,4.4583829654590446,21.90219808963968,2.0244029003268182,16.759584979431718,1.51881079696377,3.327483771845104,3.622527174706681
3.5771513569672955,1.1057487555955965,1.4166666666666612,,10.004888805685066,7.246363904229621,20.993406868350995,1.8662619996915888,2.0400780404709047,1.4999999999999998,2.6157040296177216,3.529976298892924
4.08282152678434,1.1009419939776148,1.4999999999999936,,21.82018071524304,4.177256372483914,20.084615647062314,1.4794020647537511,34.38591696190453,1.0,3.872563716118493,3.3501061423667555
11.371462489085674,1.0961352323596332,2.014308144632607,,21.50439682857659,5.387390988676911,19.17582442577364,1.769938308766261,50.46030747991449,1.0555555555555556,1.7898835941071007,5.062197921088286
13.992572138705269,1.0913284707416515,3.115231686923722,,21.347346499594543,3.052247050270722,18.26703320448495,1.883252079615612,4.840639045339692,1.1111111111111114,3.222683358156271,4.125707525001262
17.04319190074023,1.08652170912367,3.697456803389732,,24.72826842040888,13.79269940005631,17.35824198319627,2.3027566060720406,5.453323182732185,1.166666666666667,2.000049257726911,2.781162060402033
6.131810680102964,1.0817149475056882,15.284545166341871,,28.773394038380324,2.0577936770266985,16.44945076190759,1.7943065585239986,17.33411238671746,1.2222222222222228,2.369199910579547,3.309820670493529
21.266446737642376,1.0769081858877063,4.705540072961536,,30.11099504930788,5.814355796759108,15.540659540618906,3.070851306304468,1.4934742808877803,1.2777777777777783,2.2358735219788537,1.840881272275948
50.594370467570016,1.0721014242697249,1.777304829992033,,23.544224949371625,14.249923882566994,14.631868319330223,3.0535892277105674,16.732299472175736,1.333333333333334,2.314099243447928,3.234762035320766
74.52168121089949,1.0672946626517432,4.190811172301668,,18.570782157874056,17.376077048542744,13.723077098041545,2.614763162303399,18.55891125111287,1.3888888888888895,2.613787015412349,3.4438250648825406
68.2418385318122,1.0624879010337616,3.2938741148677795,,14.536674316217804,11.416906494361037,12.81428587675286,5.7740213706433225,6.284279040064194,1.4444444444444455,1.0000000000000004,2.213812397959752
35.13258460857756,1.05768113941578,2.396937057433891,,14.772740738151937,16.148831478818746,11.90549465546418,10.274281960221948,4.995742186144858,1.500000000000001,1.774987803694425,3.3927406952757444
68.92050479281812,1.0528743777977982,1.500000000000002,,17.516381158024853,15.175086269254091,10.996703434175496,10.16736085830122,6.556230052213715,1.8070889670089345,2.9509508036626344,3.440708825015682
26.580269522873632,1.0480676161798166,1.0,,11.289400782380692,17.257611798782605,10.087912212886817,3.373567114704121,8.047198983889407,2.114177934017868,1.8191221538990423,2.4307049490360533
20.31389215155302,1.043260854561835,1.6254229319276696,,6.1290722536740105,6.026012679826173,9.179120991598134,5.471330337390975,32.407151794635666,2.38973555434548,1.8349457220115577,4.570954286873288
25.872107783870216,1.0384540929438533,2.2508458638553392,,5.028447791859253,6.763683791118434,8.270329770309452,4.042010132870691,5.205759840157267,2.665293174673092,2.594636928277664,4.667441585772219
16.725528572458373,1.0336473313258716,1.7566234020409237,,4.983247279814755,7.262506535581877,7.361538549020771,7.112608324912721,1.1666545243997395,2.940850795000704,2.047318464138833,4.486296300727361
38.08439589833242,1.02884056970789,2.5822654523202906,,2.590959116629516,5.102321769360802,6.452747327732091,8.818809322429079,8.334111641280813,1.7852915314332003,1.5000000000000018,5.924056311519216
8.44763304688981,1.0240338080899083,2.0548436348801937,,3.4987839387839035,3.6435311815972926,5.543956106443407,8.866519082031255,6.505752099331687,1.5000000000000009,1.5000000000000036,7.046009773564722
150.37067546557833,1.0192270464719266,1.5274218174400969,,5.978395887746345,5.789890854703429,4.635164885154726,23.40435810024425,3.064433131416693,1.0,1.0,6.708930037500156
33.56064165136737,1.014420284853945,1.0,,5.056910189178773,4.403799742391682,3.726373663866045,17.86291834675953,1.406068456031519,1.0,1.2299232950688428,6.710986677282482
42.4631375999735,1.009613523235963,1.0620687364951231,,2.767198222793898,6.23810983064235,2.817582442577365,13.747971360007742,1.8908351155364247,1.0,1.0,6.926019427923728
14.161941484316491,1.0048067616179817,1.1241374729902462,,4.444398206198546,3.159406757997408,1.9087912212886808,14.486404205657688,7.894989556127268,1.468991883872263,1.030810560192034,5.669411545238763
2.763749053335684,1.0,1.1862062094853694,,,3.874532201919613,1.0,6.008528645503723,6.995949734433129,1.658155773497637,1.0,3.329262005618181
2.282919665956308,1.25,1.2482749459804927,,,2.067307550756482,1.0,13.112873087873618,1.6895581989635406,34.34420626597046,2.983092829243524,2.654402670879719
3.391349359851072,1.4999999999999998,1.3103436824756158,,,2.593348039583103,1.0,21.845323063565857,1.0,19.627207530275594,3.755403511481096,5.306856772066516
1.499999999999999,7.452725033686885,1.372412418970739,,,3.898458865338952,1.0,30.35930618082845,1.0,2.5284502290159643,3.0888520134680566,6.416539651279986
1.0,1.0,1.8312049322680304,,,4.130524616083068,1.0,26.811733826380284,1.0,1.5012015103051526,2.303421224449169,7.257923051624144
3.11108660712531,1.957790250046279,1.6234036992010228,,,3.2134642922969,1.0,29.591246141351345,2.2878045199514485,1.0,1.3923735778910238,4.516678162813925
2.002752435090704,1.9250909464715444,1.4156024661340152,,,3.04044942853367,1.0122314657594864,23.356512962308155,7.631225742828424,1.0,2.400353905889249,5.145704679268222
1.6122878034976094,1.8923916428968093,1.2078012330670076,,,3.712941886993804,1.0244629315189728,18.165762588791488,5.618422285718792,1.0,6.630430508682392,6.138834384190592
2.105204335453589,1.8596923393220752,1.0,,,4.028319435078951,1.0366943972784592,21.553284686624856,1.9753635927723392,1.0,1.9576911761725744,5.851422820337848
2.90615722983035,1.8269930357473407,1.0,,,8.041307578322721,1.048925863037946,23.29426985482823,1.3924260370071877,2.191683955469021,1.5000000000000002,10.327992335659363
1.190423911728425,1.794293732172606,7.5177179135029535,,,13.147498367546406,1.0611573287974323,17.793447395409878,1.5652909579537224,7.331979956799794,1.9348188394073904,8.308285863445878
1.7475414169150578,1.7615944285978715,1.537507510066645,,,11.122270305901704,1.0733887945569187,21.36616596875951,1.4802338051464352,29.91231559603971,4.656468763465441,7.9175833931165664
1.6364729752943452,1.728895125023137,1.499999999999978,,,13.341309710461694,1.0856202603164051,19.593778883248262,1.3539616770514529,24.280393823736333,2.906386989295369,8.597745260752943
1.0,1.6961958214484023,1.4999999999999998,,,8.259145877363661,1.0978517260758915,16.71106700713516,6.216145146287258,3.5858946625759818,2.72925455630235,4.410534317815558
1.0,1.6634965178736678,1.3333333333333333,,,20.280575863655336,1.110083191835378,20.515398908088432,6.432534185764757,25.127657629165224,1.0,3.729988336708319
1.5234354645263355,1.630797214298933,1.1666666666666663,,,14.116270542333318,1.1223146575948644,22.82600604210372,6.716379669385851,8.419589640049411,1.0,3.865909899442353
1.511717732263168,1.5980979107241986,1.0,,,14.60329408065459,1.134546123354351,22.53608521316199,2.6328281952981856,5.495462109818015,1.1738393288591054,1.8125183238315807
1.5,1.565398607149464,1.0,,,14.634495940992924,1.1467775891138374,22.95015386751472,2.001843372756626,2.571334579586619,2.652692629154563,2.620574349800418
