Amplitude_envelope_Root_mean_squared,Amplitude_envelope_Root_mean_squared.1,Amplitude_envelope_Root_mean_squared.2,Amplitude_envelope_Root_mean_squared.3,Amplitude_envelope_Root_mean_squared.4,Amplitude_envelope_Root_mean_squared.5,Amplitude_envelope_Root_mean_squared.6,Amplitude_envelope_Root_mean_squared.7,Amplitude_envelope_Root_mean_squared.8,Amplitude_envelope_Root_mean_squared.9,Amplitude_envelope_Root_mean_squared.10,Amplitude_envelope_Root_mean_squared
77.29942377654238,79.39912391944613,75.32500933458658,78.26876629706037,78.03562263004609,84.0921639060578,92.92606508182772,73.58319081223745,83.46520077218732,79.68375801841545,76.57167668688992,88.04672204614712
75.41165506284847,79.3732476842669,76.37406038822591,71.64273353530919,78.7638350023612,81.7303898550751,86.53791895133413,72.66289204537603,80.96668311025692,80.09000204788352,75.86610631635587,88.3830261547492
82.18028300269273,79.34737144908767,77.42311144186523,85.32604777785467,79.49204737467633,81.04644130729763,80.14977282084055,71.463752381851,78.032140516028,80.49624607735159,75.16564673915397,87.65030058277942
77.7203402495119,79.32149521390845,78.47216249550455,71.07117622565525,79.1581747331043,79.11144395821646,66.68439895684133,72.54017854924976,81.46597694031956,80.90249010681964,75.62182333932662,88.38674941567281
75.12634627405285,90.3695122619828,79.52121354914388,75.2036557160008,80.28087790275458,78.70941887431121,78.84341773038753,74.15450099674395,78.78344611154304,81.30873413628771,75.60445223030122,88.35663460187838
77.12468778286558,89.87952842576944,80.5702646027832,74.89225373595379,81.3870278163038,78.30739379040597,71.17685087774692,72.73667685520611,80.23388512273898,81.71497816575578,74.05865838928119,88.6614378770151
77.29744881754252,89.38954458955605,81.61931565642251,73.23636108275804,78.9928761134264,77.90536870650072,80.65647538681567,73.15506959786971,75.34509562086004,82.12122219522385,78.47681883819017,87.76939725436756
76.027904365463,88.89956075334268,82.66836671006183,77.62986534398948,79.40240589763401,84.23011224597481,74.78616602412431,70.95907060195545,78.27188704621587,82.52746622469192,80.33568732026774,87.52760769741313
77.71039465099236,88.4095769171293,83.71741776370116,76.55057122698717,77.52432346352919,78.4877190924207,77.41659059682954,72.78309938343283,88.01113468841667,82.93371025415999,79.06165829860043,87.00008999114539
79.22602282767784,87.91959308091593,84.76646881734048,83.52051164441,76.72226532734815,77.50626766817749,69.71865132938355,73.03541109676142,75.92800708435477,83.33995428362806,74.7115563983239,88.33050512042045
79.58851497551964,87.42960924470255,82.73445829154142,73.41188139841971,77.93680518411828,75.83577975529451,67.52554115114674,74.6686044716076,77.59803291214119,83.74619831309612,72.02015135039974,88.8336279610319
79.89485610603822,86.93962540848918,80.87959754738857,73.686825906248,86.96916507260349,80.89203134269177,65.33243097290995,73.9001114367732,78.74091819999266,84.15244234256419,74.19844522565363,87.54953907777953
78.867504725075,86.44964157227581,79.02473680323571,74.10164718358129,87.7935621375293,74.87178488637356,63.13932079467314,74.22034179642958,79.23766683079027,84.55868637203226,69.58686291170491,86.81001231929358
78.10564792336653,85.95965773606243,77.16987605908287,72.03500563878507,79.05924668688337,81.54589050348116,65.32132461421179,73.083991610381,76.48155334403712,74.44020083660789,68.71907253717484,87.57324673068253
78.07894036547637,85.46967389984906,75.31501531493002,74.83475208447479,92.807520630221,88.50387513842598,67.50332843375044,71.7509546104065,76.20367506993283,64.32171530118352,69.07294943684384,87.55512748227676
78.45430361615675,84.97969006363567,73.46015457077716,77.24401193108407,91.59286402536031,84.21990306160289,69.95146232675803,71.83685732738834,73.46338760789881,66.95400779329616,70.87696248739536,86.28245992813751
76.31129507062718,84.4897062274223,71.60529382662432,79.15236296380074,90.21120628541192,85.87651363452503,72.39959621976564,73.18125520546143,78.06697990130216,69.5863002854088,67.12988232614588,85.90238181213712
76.87463591006576,83.99972239120893,69.75043308247147,75.75573692061194,90.08998972131536,91.5736110299647,74.84773011277323,72.24581396922133,68.12055864938942,72.21859277752144,73.01583047690023,84.92790209614124
78.42820467430907,83.50973855499555,67.89557233831862,77.04882387913611,89.20304832989201,91.34449361315647,77.29586400578083,68.25128477069521,76.60809102601566,74.85088526963408,68.27621238975068,83.6195217710885
78.6168286313833,83.01975471878218,66.04071159416577,75.57775917326495,88.74106002708913,93.66009675803924,79.74399789878844,70.95929304685546,76.48071162966725,77.48317776174672,69.30105970018667,84.80089219008096
77.94261289130456,82.5297708825688,66.77064440001884,76.76726794126077,90.90043833301009,92.68264215595836,82.19213179179603,73.47276619850773,74.5766279300332,80.11547025385936,66.05367543551375,83.71248762931522
79.88335704498688,82.03978704635543,67.5005772058719,76.40057211833809,91.63161107359244,89.8941979740174,81.7870988455419,72.57201299823024,73.83630066182923,82.747762745972,65.4779739876123,84.54143219557272
78.0918654428004,81.54980321014204,68.23051001172499,77.5004632043772,91.09196526177256,88.55812349552193,81.3820658992878,73.86488013352454,72.92527553347921,85.38005523808464,70.83682202001968,83.22986741568391
78.19022190995521,81.05981937392868,68.96044281757806,75.28929735067824,90.57733655997195,87.77868221516732,80.97703295303367,71.45388922368264,69.82926348708264,88.01234773019728,70.67033017468307,82.70185339725788
79.61721102083696,80.3846492339654,69.69037562343112,79.63152271491943,90.26611650221147,79.9303444665925,80.57200000677955,84.54589344902367,75.8013639230952,90.64464022230992,74.6984644866745,81.90824519412763
80.95943688305853,79.70947909400212,70.42030842928419,81.54871890315795,90.507012990777,78.62617321798646,81.46461667713437,80.97850994019862,77.73534742178298,88.13992785406838,71.60166555991852,83.5026372418671
81.16588813129844,79.03430895403885,71.15024123513726,95.91164198780552,90.56580365698018,79.55748455784298,82.3572333474892,82.4743173788589,75.57395015030245,88.90329213432013,67.11689587469314,84.85894448893876
81.0218398206193,78.35913881407556,71.88017404099033,76.44003544355134,91.23883411081752,74.1493032148507,83.24985001784404,78.65100997776918,74.99894983274194,92.6598209825436,67.32631233904723,85.54896763701392
81.78714130475814,77.6839686741123,72.6101068468434,72.03186916905729,90.88494089753964,81.82306007376822,84.14246668819887,84.63058126434821,71.36574996904062,82.50626921305022,68.31065627533049,85.73080762565148
82.54960414513107,77.00879853414901,73.34003965269648,76.59483767444596,91.35839848654892,76.01359716733087,85.03508335855369,85.07471355697038,69.74858253213715,72.35271744355684,67.8400563342984,86.07741503603972
83.04265380697792,76.33362839418574,74.06997245854954,75.08205244948361,91.8124955073417,82.42585197850165,85.92770002890852,79.31297494995616,75.45935339899725,74.05886324770334,69.06241069700927,85.56336041811012
82.29216309222504,75.65845825422245,74.79990526440261,75.49029384820044,91.71684982474882,79.4058951528099,86.82031669926334,80.08625144615856,71.38171528029604,75.76500905184984,69.56016434332979,86.11794765696095
80.54162951771383,74.98328811425918,75.52983807025568,78.30302261729626,91.70375753382848,83.1053361544831,87.71293336961817,83.2078607973445,81.93135031896728,77.47115485599635,77.23518119101901,85.23907692716602
81.48840227147181,74.3081179742959,76.25977087610875,78.76998917564022,92.49161137687408,82.3416400730387,88.60555003997301,86.32947014853042,75.78706915155823,79.17730066014285,70.8800102501591,85.15323040778524
81.35195883348773,73.63294783433263,76.98970368196183,78.65134216016688,92.85650006463383,81.56567306511768,89.49816671032784,86.55332787691573,72.64093530304368,80.88344646428934,67.24913321028052,84.81925149857122
81.36645820867687,73.26223293416089,77.7196364878149,79.2720688017149,92.97813626883404,80.16726230550927,90.39078338068266,84.02803184007469,79.37308419708098,82.58959226843584,64.79246070187536,82.57349802714265
81.61491978362349,72.89151803398914,78.44956929366796,79.61045601634248,92.85610835730292,80.69970241818957,88.90908067513205,80.36844492166932,73.40132472999807,84.29573807258234,73.17493523365746,82.09141700491814
81.22449726202163,72.52080313381741,79.17950209952103,78.16204906759081,91.132766446368,81.95412615675758,87.42737796958141,79.33804161983987,72.56217171397468,86.00188387672884,69.69929255825407,81.9084759520931
81.63822084224309,72.15008823364568,79.05007868651009,78.28825395967812,90.638493429327,81.42215491113949,85.9456752640308,78.74953534095454,72.11384387084115,87.70802968087534,67.21888939123241,83.44077551727936
81.97131899192445,71.77937333347393,78.92065527349915,77.73756710404336,91.31245270651088,81.03618903824001,84.46397255848018,84.39144769152774,64.68197024439013,89.41417548502184,68.08231556938283,83.49268717584026
80.94427475295096,71.4086584333022,78.79123186048821,78.04873710110516,91.3667345036292,85.03200361794062,82.98226985292955,83.19913737460826,67.34309645379564,91.12032128916834,68.74189133932838,84.21038144731497
80.36026147515663,71.03794353313046,78.66180844747727,77.96394572528274,90.93670758494817,84.72304549706429,81.50056714737893,98.79958781008553,69.4828134478015,93.60060392725184,67.29071485577329,83.70595871164907
80.51735814061603,70.66722863295871,78.53238503446634,76.85472206576867,91.08844076508804,82.48612697566766,86.93323324403728,98.24335580471596,67.14829072301706,90.58348565778206,68.77881298800753,83.00618211772039
80.52199255406236,70.29651373278698,78.4029616214554,77.39970464615192,90.9885389529335,85.01627871555208,77.31805586035087,97.04821652945824,79.01082852201885,87.56636738831229,76.12711122286468,82.32486046234384
79.07318641270246,69.92579883261524,78.27353820844446,79.24337481434407,91.55055286352729,84.97572509698807,78.69779497131233,95.5803529821978,73.57199714484874,87.64077669143879,72.6605116504946,82.44982478755628
79.84972470786131,69.5550839324435,78.14411479543352,73.05302991053736,91.15437020871188,83.03116292489034,78.58845442892361,94.5759268737073,68.36763055607545,87.7151859945653,75.98200728642908,82.32874579682448
78.8827928551478,69.18436903227176,78.01469138242258,72.9159558532989,90.80800408868744,80.30672257548991,79.21264012111374,96.06520962697552,76.29489101966543,87.7895952976918,67.53081397255126,81.37098326809765
78.62598683863104,68.81365413210003,77.68440421306452,72.9641892596208,90.476013124397,81.15978189227963,79.83682581330388,95.49366313916026,63.02119638054787,87.8640046008183,69.04482625089474,82.12088646189356
78.24965782765263,68.44293923192828,73.73287099564331,74.67574201749963,90.73893861886712,86.22251993895571,90.23143512186984,94.53253606638474,67.20875349424846,87.42970403003969,68.76816012322904,83.66679749679066
78.72944517949476,68.07222433175654,69.7813377782221,74.88420519885584,90.26536241912012,81.77448479771996,87.37633512354125,94.55856085132643,72.60191804611306,86.99540345926106,70.09439449255264,83.60139157373187
77.12585877593642,67.70150943158481,69.43002966456704,73.66542750234146,90.54287631257812,81.87001023785787,84.52123512521268,95.74064570534787,73.40768245996986,84.13469418538695,69.69315642228156,84.58472249414812
76.27346827718858,67.33079453141306,74.99270655701666,74.9635804196252,90.6056490422666,85.99685067503397,81.6661351268841,96.12860594057253,74.17263410432423,85.13136341831853,69.81473231022316,85.92867442402382
75.77758501104952,66.96007963124133,82.34459091665666,78.08826577379688,90.42839811616273,89.55406346828678,78.81103512855552,96.56364795515027,76.26718587124425,86.12803265125012,74.18239220347104,86.26188953422991
75.37483693608876,66.5893647310696,70.66331067477532,77.3550356514465,90.88586687067102,87.39168650217482,83.87053031428263,91.44997016992006,73.52945254898121,87.12470188418172,72.08484486295025,86.36191386953476
75.29126524723347,66.21864983089785,73.4185036260053,74.45177322808878,89.23186994289019,82.1622546694436,88.93002550000973,93.18476550540204,73.7309605626708,88.1213711171133,78.25462357577176,87.05203356002673
75.33250146499057,65.84793493072611,76.17369657723529,78.02300716674868,88.22920414627038,78.3625588903423,79.42076479040725,91.9638294566921,76.51065003696037,88.94483603068348,79.32025462216457,86.84996665137525
75.56710077487496,65.47722003055438,78.92888952846528,81.23633181224993,87.95867151289967,78.77102704748638,90.01820816460824,92.1283842348495,76.28885111642352,83.33442295894844,79.32688689618432,87.20873694830644
74.69339044521656,65.10650513038263,64.86022453972505,76.50571099193347,88.14918047753407,78.67322348409327,85.73515086393485,86.07820195917874,77.4349284884854,87.23026675705113,83.63546475394914,87.6189473318992
75.4555854005186,64.7357902302109,67.41298709643759,75.14724152087663,88.79691881257506,78.98307276960006,82.76886453751574,81.1345380266289,76.1563616616514,91.12611055515382,89.88143895695694,87.30700370780208
75.9833059908637,64.36507533003916,69.96574965315011,75.38066450292304,88.96991544368154,88.04083339349651,79.80257821109663,82.03882815151681,76.56483210803984,88.07948439166533,76.96220461249949,86.77627487657794
75.23707199481122,63.99436042986742,72.51851220986265,75.41309434682415,89.12326452530506,85.52932509004532,84.64084836008564,82.4510680152418,76.2648591735075,85.03285822817685,74.26094824524783,87.00860116101205
75.39119214012942,63.62364552969568,75.07127476657519,74.80275356095733,88.6738768032343,85.32736909167149,89.47911850907465,81.9942779914237,74.70150893603122,84.01211440779765,78.07607042264665,87.91902601352976
74.98581934284441,63.252930629523945,77.62403732328771,75.95301682736242,88.50982785115761,83.25800239973321,94.31738865806366,81.81525305750505,74.58146872426602,82.9638671500586,96.90092767470396,86.45096051079506
75.3327605459534,62.88221572935221,80.17679988000025,76.78298888096364,87.99065735134315,78.1903517134466,93.20646044947554,82.51064255865249,74.29781880036161,81.64795594261324,94.7088381731336,86.25879893568579
74.47431003439054,62.51150082918046,66.4816070558986,75.04750793172768,88.25549758969674,77.92501171954262,92.09553224088742,82.497557075094,74.82314022528003,80.33204473516786,93.06693007325428,86.3720135367818
74.3620307547778,62.14078592900873,66.28281496034134,75.71336031927608,88.56464075472051,84.69606898915781,90.98460403229927,82.45657863923154,75.8510196788608,84.3831765690698,67.17782732809843,86.50753423969533
74.79039092025312,62.29666127127974,66.08402286478409,74.72848223677212,88.16026880680275,76.35398688976547,89.87367582371117,81.0972974796548,75.35555436091153,88.43430840297175,72.96351465961236,85.96180457243588
73.26827126284842,62.45253661355076,65.88523076922682,71.966865944023,88.62239179117482,80.27122117988804,85.48150678230061,80.03667615975222,73.86712920870546,80.6947344550232,74.5080211165686,86.85779995665108
73.39667911661348,62.608411955821765,65.68643867366957,70.09151069018355,89.39574705375459,82.0869706616318,81.08933774089006,80.07322804501527,72.80944276138383,80.08912329887147,73.08120172477996,87.7390062665921
71.44907656057309,62.764287298092775,65.4876465781123,68.61281529154589,88.91641285100285,82.07385789207513,76.6971686994795,79.90091348646379,73.65757525725961,79.48351214271975,71.6543823329913,87.62341687525982
70.98361767121554,62.920162640363785,65.28885448255505,68.83448734698824,88.232742278753,83.32612866621454,72.30499965806894,79.74336892848225,74.35568790215095,78.87790098656801,68.98644548249231,87.61125712972846
69.19574547974435,63.0760379826348,65.09006238699779,73.31058443352221,88.32382420052004,84.65878213882507,67.91283061665838,79.11873879193026,73.33506810015825,78.27228983041628,70.6656890254123,87.38432064129917
68.73779831455886,63.23191332490581,64.89127029144053,72.84345182010716,87.84049376660985,78.05391314694995,69.96179754807821,78.65885971956003,76.49732631306924,77.66667867426456,72.3449325683323,86.77723086464802
68.81887851161055,63.38778866717682,64.69247819588327,78.190058640915,88.2439371638622,76.5441693978384,72.01076447949804,79.45636563908128,74.67618084385832,78.35222519336706,74.02417611125229,86.4041941990951
72.1239160869626,63.54366400944784,64.6439919879588,73.73648922521045,87.77015608437134,81.30158478269784,74.05973141091786,78.41260051198748,75.58931404558227,79.03777171246956,74.28715610485241,86.16216030600962
69.66946307015542,63.69953935171885,64.59550578003434,73.70241015721963,87.8701145722965,82.79699432967242,76.10869834233768,79.93536908057779,76.28364836000742,79.72331823157207,74.55013609845255,86.1106289732846
67.73802051485552,63.85541469398986,64.54701957210987,,87.56179394774028,84.36452699350961,78.1576652737575,80.11307916540689,77.01463679226678,80.40886475067457,74.8131160920527,85.70172384584974
63.97363129142785,64.01129003626087,64.69553807633388,,87.596130700127,80.11381537449905,80.20663220517733,78.9102212623969,78.60850248889125,81.09441126977707,75.07609608565282,85.88453249076169
69.24868097362841,64.16716537853188,64.84405658055786,,87.68068871486881,78.05215452271207,80.43349886308492,79.83055141117961,79.1146099187023,81.77995778887957,78.2514952716263,85.7155115025512
69.67715730943168,64.3230407208029,64.99257508478186,,87.49426993847523,77.38892957471641,80.66036552099251,81.51917187412398,77.75375608978374,82.46550430798207,81.42689445759977,85.35830924212816
68.36803929209634,64.47891606307391,67.88600627542854,,86.95374879000394,75.30888625837173,83.10022376606453,82.0446948810363,75.39506371255482,83.15105082708459,81.30019742074879,84.45622451108777
68.58670831041873,64.63479140534491,70.77943746607522,,86.9758955910252,75.17228876735973,85.54008201113656,79.87231816859224,79.1052820948642,83.83659734618709,77.15012788402831,83.91593176770829
69.68319732340183,64.79066674761593,73.6728686567219,,86.78345935703202,76.59776321823352,87.97994025620858,80.91660054057348,79.03808258143142,84.52214386528959,81.45747750239649,84.06016226225493
67.71913984621635,64.94654208988695,78.95538023708895,,87.04315699123894,76.714519408756,82.91452687517585,82.53416889396084,79.02436807669821,85.2076903843921,74.31391936453834,83.16484482680951
63.8252859827784,65.10241743215795,79.80134415079735,,86.83041806600497,76.35444898028489,85.7400349761878,83.40706083869595,79.11227199993175,85.8932369034946,76.40958990965258,83.83290922132431
67.46451044937854,65.25829277442897,80.64730806450575,,86.81964059177734,77.10188489061888,86.59005284738272,83.6562569207687,78.00894380828213,86.5787834225971,81.23861083892804,84.41991739659389
69.07529957173043,65.41416811669998,81.49327197821415,,86.53129313053167,77.3090625939553,86.61867775114722,83.4735761446616,69.84728901509014,87.2643299416996,75.8895398708104,84.52145926584464
69.08334267424165,65.57004345897099,82.33923589192256,,86.7133842720948,74.78273658351695,86.64730265491171,78.86694794902178,68.57922905506555,87.9498764608021,79.46720050521532,84.40699255577577
70.85299741770307,65.725918801242,83.18519980563096,,86.2099191492389,76.78769312745047,86.67592755867621,76.30692538974958,78.1821631127561,88.6354229799046,78.16155019867799,84.28226359973804
71.39934065920437,65.881794143513,84.03116371933936,,86.76500046734644,75.8064904151342,86.70455246244069,73.69894902003496,80.76111473558024,75.14952274267375,81.25095962096754,83.58991613022383
72.65767196815588,66.03766948578402,80.60096005881348,,86.89081992073199,76.53855072971928,86.73317736620518,70.60300127455378,81.89450206020194,76.37627206707616,84.94751118145973,84.85653791640861
72.66201945598863,66.19354482805504,84.9246175650043,,87.34658030554947,76.09731252456474,86.76180226996968,69.97288038863336,76.09542431653227,77.60302139147856,78.05095707129927,84.48220567033927
73.43720722776573,66.34942017032604,77.69931182597932,,87.52713695179162,78.10423404117654,86.79042717373417,68.92213977230506,73.4504188344273,78.82977071588097,74.58090674424037,83.61748290547959
74.19164987819453,66.50529551259706,74.05794598771685,,87.94317289964022,75.6289587276554,86.81905207749867,70.91866387681321,75.31580086821072,80.05652004028337,75.60669682259535,83.87881716741065
74.3808061291021,66.66117085486808,79.97181891501592,,88.32351051139162,77.60850222850736,86.84767698126316,67.0477988037271,72.17121620015098,81.28326936468576,75.49964166897855,85.04440835679875
74.20187557233574,66.81704619713908,79.40416175965939,,87.93479032209709,78.65782116572439,86.87630188502764,68.36203397832493,65.06082796619894,82.51001868908817,76.36248502046662,84.14409190768805
73.5741938773243,66.9729215394101,70.90863979400748,,87.5402253280738,78.60460051470399,86.90492678879214,77.46894325170095,65.66351310642862,83.73676801349058,75.90918879826955,84.41365033476714
73.09847878471646,67.12879688168111,75.30877900612309,,87.3157890537771,77.41744658302247,86.93355169255663,80.32990035213436,63.84596929259532,84.96351733789298,73.83290918828554,84.39982062955633
73.091751312376,67.28467222395211,79.70891821823871,,87.09515072300687,78.07896288143212,86.96217659632113,81.03622977618188,65.10458127915756,86.19026666229539,76.23192934638415,84.86192164021074
73.30891711818094,67.44054756622313,84.10905743035431,,87.24696345447016,77.62621157601924,86.99080150008562,81.1470044205381,65.61641465113775,86.43189772651809,71.20285668140932,84.92582452704559
73.4240236071877,67.59642290849415,79.2184245835216,,86.75707536963054,78.08323351163848,87.01942640385012,80.17101508861415,65.9366865751667,86.67352879074078,74.98390904371136,85.31130030645647
73.83408143311961,67.75229825076515,74.93441905251765,,85.93604076920236,77.17272579432392,87.0480513076146,80.78456912606379,66.29547036779485,88.09554027679499,75.42497826874168,85.14684073865614
73.12790201116545,67.90817359303617,70.65041352151373,,85.62070838263921,76.68756809972668,87.0766762113791,80.22834807432923,68.94570004004969,89.51755176284922,72.63783280210545,84.72733957696428
72.9940052653705,68.06404893530717,64.48156582163682,,85.49539602065694,77.37745784093214,87.10530111514359,81.13650082275358,75.24932839185549,90.93956324890344,73.58093218028469,83.71750656115961
72.70323260963544,68.21992427757819,65.87607047648345,,82.25114746796709,76.71118815432293,87.13392601890808,81.39919144703889,80.48845229912452,78.32062635386873,74.52403155846393,84.84860231599149
73.49716861709996,68.3757996198492,68.9062766952804,,83.53590870563475,77.19159404293109,87.16255092267258,81.37719952334137,79.70834991016663,74.25053989329557,77.03376739231189,84.4830935945036
73.23395314958115,68.5316749621202,71.93648291407735,,85.01470089196286,79.00092560655855,87.19117582643707,81.39773260512726,78.27145369623418,73.49628707915028,78.65646518834961,84.37154684399378
72.81319651309451,68.68755030439122,74.9666891328743,,84.13616715419265,79.15367442436491,87.21980073020156,81.13957975481546,72.38834930073826,82.0630695639973,76.22761428915149,84.29777093973289
72.49376106866383,68.84342564666224,76.18582922693898,,81.25032186469961,79.88580103233411,87.24842563396605,81.5362200007828,71.8986025849499,74.97266952165114,85.13234760559762,84.75484786175477
73.63591886051707,68.99930098893324,77.40496932100366,,74.75219729971296,78.46170667738356,87.27705053773055,83.22113975036143,81.8518271724754,73.9175627526009,78.1179789084703,83.90388451720143
74.3282912006119,69.15517633120426,78.62410941506835,,,79.21732460285223,87.30567544149504,85.23930970834532,82.46264812919487,71.99712061184734,77.79302115933503,82.32757145634046
70.56562573456033,73.36513171365341,79.84324950913305,,,76.9564389523389,88.29320969227322,87.59525884439736,79.05994978116657,77.11951821724963,72.32635709272118,82.07188356429613
70.85371406546399,77.57508709610256,81.06238960319773,,,77.38320053646152,89.2807439430514,88.68818780241624,73.90664445863574,76.9731570096837,73.05011048958941,83.99672797022224
69.8854132737886,79.89007347390215,82.28152969726241,,,79.11526000780752,90.2682781938296,89.19912219887537,71.87445863319968,76.45712435761692,72.37578904211054,83.69141785126259
68.15321732908275,68.79987645903162,90.1496630133331,,,78.87350971595217,91.25581244460778,89.69095346358172,69.84227280776364,74.15655605103376,74.7389731514589,83.67130778988252
69.30177356895284,69.4887815714766,86.93385300308645,,,78.72284549836225,92.24334669538597,89.9766160804401,76.4612130421458,74.65548956243167,71.60154591230967,85.40603342452036
72.33733814890111,69.06420943032086,83.71804299283983,,,78.52407539861234,91.849578113792,90.1854044587118,79.41617709232395,76.61225087038326,72.195600632873,83.48542714343026
72.13681946096196,68.63963728916511,80.50223298259318,,,77.13391006304954,91.45580953219806,90.06434999872626,79.22389728166608,78.56901217833484,65.19715644798353,82.51521397546
74.74224195463279,68.21506514800937,77.28642297234654,,,78.24725838808999,91.0620409506041,90.60001074114594,77.41608635838833,70.47410613182812,75.8013334665479,81.3999402950411
77.2018007749193,67.79049300685364,72.98412476042897,,,77.68368059865215,90.66827236901015,90.73651169871776,70.92276872546944,76.62106337920503,78.98274824822049,80.80337727611241
86.28760232770527,67.36592086569789,69.1715496244585,,,77.45712295866318,90.2745037874162,89.23213649399611,69.8151613586081,74.22998715114447,77.70792671825535,81.48396117346523
80.23503456840757,66.94134872454215,70.80479170223713,,,76.8894286185255,89.88073520582225,89.5020617790018,72.22780432264344,76.33856675054668,74.03210105875115,81.40620026206217
80.21181776305039,66.51677658338642,63.0418921980716,,,77.60347307850517,89.48696662422829,88.9041953398916,72.91424959464842,76.0012669848185,71.87754937598763,81.16794350227917
