Counts_envelope_Mean,Counts_envelope_Mean.1,Counts_envelope_Mean.2,Counts_envelope_Mean.3,Counts_envelope_Mean.4,Counts_envelope_Mean.5,Counts_envelope_Mean.6,Counts_envelope_Mean.7,Counts_envelope_Mean.8,Counts_envelope_Mean.9,Counts_envelope_Mean.10,Counts_envelope_Mean
77.948692465423,38.399479987222136,50.73523061548105,44.47663794807966,31.434395797736983,33.94527884517376,87.28141550739842,44.71557016869132,113.99978368559933,81.27106689094109,43.68279585165938,89.04926902450266
55.74062919102959,35.98687856016633,41.05292474160411,85.91724860702882,38.38567984888621,40.58508851203045,84.26706394891607,42.31939004870579,70.22065298054704,80.23913126308058,46.37188776416061,85.37956958415324
47.31794879317757,33.57427713311053,42.274070008858914,101.13246876761306,38.55299126561934,44.11085152053494,81.25271239043371,41.86634166783668,69.92810323796708,79.20719563522009,51.385920013948784,76.51961544710858
42.897245722574816,34.29429957079954,41.94531557696512,59.18915093192155,38.72030268235248,54.14659639643829,78.23836083195137,43.8367500741089,69.84169023972629,78.17526000735958,31.01411148670509,75.53796459592577
42.31726826509793,35.01432200848855,41.61656114507133,85.01396224592007,38.8876140990856,54.54767581175676,75.22400927346901,42.1571697467907,71.98765333345985,77.14332437949909,37.53901038837178,77.41492801895501
31.530557367981007,35.734344446177566,41.28780671317754,73.20717366606618,41.00934096572864,56.16589637322921,72.20965771498666,41.00163100526628,74.1336164271934,76.11138875163859,41.41707411087711,78.36292912901811
37.02141826372548,36.45436688386658,40.95905228128375,187.2361730919199,43.13106783237168,52.13338854520404,85.15481311614485,41.74987805233796,86.75179057034045,75.0794531237781,61.31702533184229,75.35490159529958
44.46683355099465,37.17438932155559,40.630297849389954,64.95554028610957,45.25279469901472,48.10088071717886,98.09996851730304,38.6275029302367,75.26088283739331,74.04751749591759,63.025750947940445,74.26797397789187
35.20047328521641,37.8944117592446,40.30154341749616,124.78864944888944,51.19358046512179,74.83616145532494,30.579878191577333,38.91952201616678,41.13307702604786,73.0155818680571,39.51376203167339,78.59271096270207
33.32606859065076,38.61443419693361,39.97278898560237,102.91388062102148,58.87254114149468,52.66497710681162,84.11188904887496,42.65069686639448,68.36108633533524,69.3923309553085,30.30732402842907,78.44187591526158
46.59598133290756,39.33445663462263,43.58955187612511,106.02328128179336,60.94910539266274,72.1368771481216,137.64389990617258,41.100251825440274,83.72693930546225,65.76908004255988,58.71720112409248,77.90911687502575
35.53234410382755,40.05447907231164,47.20631476664784,53.81528304262768,63.02566964383081,58.53108785979057,102.74462355823738,40.50503554886192,76.79059443042946,67.06188893127016,34.39829112742735,78.32120690061123
54.42505385700844,40.77450151000065,50.823077657170586,88.87959351773998,65.10223389499888,46.02012450774428,67.84534721030218,38.54322010592634,72.73224586780955,68.35469781998044,31.094071811578537,76.03157696498361
45.56519483218256,41.49452394768966,54.43984054769332,55.11220942581995,77.20786964677895,50.22248586777757,36.55775977016852,40.29704424003369,65.93205551931838,69.64750670869073,22.98736322234263,74.56620186116841
41.76390010365882,71.97882367051082,58.05660343821606,61.07331037440101,59.05777911283421,50.76071178435879,57.81144575704135,42.02203185964556,68.13234329926748,70.94031559740101,25.968700010988265,74.75166087089539
43.295081715514726,70.75553233180497,61.6733663287388,56.82376216847749,76.02523848617992,51.29893770094001,40.49112754058993,40.70700659105512,81.17895119583581,72.2331244861113,47.79238469618988,78.20845581673473
34.36553028309156,69.53224099309912,65.29012921926153,34.99123778189616,72.09204909097828,51.83716361752123,64.11338094736313,41.34746069192741,64.254325472676,73.52593337482156,55.09200584607953,76.75533609966702
31.40851176274205,68.30894965439327,68.90689210978427,57.43070745302819,67.04977804907537,76.15986023396128,48.69979683246841,36.57215511529263,59.37755467206698,74.81874226353185,57.16550281672903,79.46332422354965
30.39766522774452,67.08565831568743,72.523655000307,53.01124340121165,75.96304538734681,47.45905656095766,59.49118005369304,37.65629147019772,94.9895440571888,76.11155115224213,51.953968258820005,78.49926908723047
35.560784844225175,65.86236697698158,76.14041789082974,76.41935846981087,70.72751933074017,41.83027882205537,35.16090133127003,37.48367866140393,75.3841864033201,77.40436004095241,40.80408465685897,80.64041911440833
33.52378029453601,64.63907563827573,73.19893045691674,48.47925773136147,86.01739942684665,43.67772955408467,31.905887603606622,39.86928401268395,62.159177576383286,78.6971689296627,44.43240152257839,80.68930218356012
38.92130402855648,63.41578429956987,69.28801508344505,34.81126808297614,110.56473194614884,47.47399855204264,28.650873875943216,39.78111884645257,69.45487560336895,79.98997781837298,50.35457062754183,79.65172602240663
37.70927228288103,62.19249296086402,65.37709970997336,40.0265193507678,92.16405901475976,51.511560397837485,25.39586014827981,38.87197088212758,85.06196093694193,81.28278670708326,29.842511619375,78.62723085237974
35.608316746510646,60.969201622158174,61.46618433650167,31.752623688174427,90.94145245517474,93.36594641399527,37.36145571950611,35.92548837768411,66.09055661087865,62.59075876584312,22.974892573720336,79.97452055698803
36.27921359572444,59.745910283452325,57.55526896302998,42.09167075398606,109.33328381014722,81.44650466810337,49.32705129073242,34.61949237254394,71.87204760319231,43.89873082460297,23.66035571217989,77.59885382924762
39.90088172461213,58.52261894474648,53.64435358955829,51.32007348291437,87.76683304785887,70.07385343447103,49.71430740087921,33.493645554842466,48.90711747361634,46.24719640838276,21.644133146763814,78.70629777748644
34.5919296344452,57.29932760604063,49.7334382160866,49.61994104909724,83.67330684776852,66.02836023469136,50.101563511026,37.46674547316504,79.79367557948873,48.59566199216255,22.5718730891464,75.35932388337177
39.01954599059917,56.07603626733478,45.82252284261491,41.17932647368868,83.85068223933997,84.6002744948234,50.4888196211728,37.00052568871828,38.58083260460732,50.94412757594234,23.956493324791744,72.82755410839802
42.20843860716447,54.85274492862892,41.91160746914322,43.285541497340354,79.76505354693172,82.68042581466024,50.87607573131958,31.47146522546009,68.75605905149828,53.29259315972213,16.03823641587548,71.88738067564893
43.63736307186116,53.629453589923074,38.000692095671525,46.48496697289072,81.66393276450502,93.21672497963615,51.26333184146637,35.41828304518798,65.66977355644632,55.64105874350192,25.53313536400346,72.35446067137147
42.466847913143766,52.406162251217225,37.854524838379405,51.9056320078472,83.36484325520598,102.02024544182449,51.65058795161316,45.64535112212751,57.14428390952721,57.98952432728171,13.694045732508334,70.21432184489946
49.43006678094917,51.182870912511376,37.70835758108728,44.25004616476424,88.439726385808,81.87594321959664,55.55665485539271,42.63234555563278,55.12459220969099,60.3379899110615,18.4305418475456,71.71227613846371
48.40087693757834,49.95957957380553,37.56219032379517,49.65114930592492,87.1948849566911,79.73663794780919,59.46272175917225,49.57997059508912,45.90116450807625,62.68645549484128,30.14053223472902,72.44940035366905
47.75061079399026,48.73628823509968,37.41602306650304,36.75047925651975,85.99494094264199,80.64130862746464,63.368788662951786,57.31425014929318,37.279708793863726,65.03492107862107,27.355944977729383,73.13714785151019
51.096867551247534,47.56212681302233,37.26985580921092,50.7553351345744,83.19104578358652,79.82999336571996,67.27485556673133,74.13144815176523,53.875226436334806,67.38338666240087,56.61134469921596,73.83275451622785
53.12890434289218,46.38796539094498,37.1236885519188,59.38444385374955,82.55525055388725,52.72250927977281,70.24207771972155,67.48425519510863,63.77514372027882,69.44034572069775,35.821502203784334,78.55552767731365
51.24346694040836,45.21380396886764,36.97752129462668,81.05596930505043,83.8380840528881,52.63281054696176,73.20929987271178,89.24145511185563,62.71578990430277,70.33458428086593,16.125556996097885,77.07442201067279
54.441350621394186,44.03964254679029,36.83135403733456,47.95242917825268,81.55203948776288,37.98850543791484,76.176522025702,66.1616335362224,64.70376925405968,95.549319000549,17.759150594915493,80.28942299128562
55.1936375001342,42.86548112471294,36.68518678004243,41.21095277051951,82.58863039913389,57.85789600553687,79.14374417869222,83.56779185128066,59.45567480906374,80.99156247176445,21.159545662395203,79.17363026937373
60.24898168452005,41.6913197026356,36.53901952275031,45.23516495163519,82.22513259133454,42.78491860693676,82.11096633168243,79.98738055654826,39.31828975619462,66.4338059429799,22.323590330196787,79.45213883927762
58.58551140747058,40.51715828055825,36.39285226545819,40.41154178785772,83.61316692776735,52.98397448217842,85.07818848467267,60.62055624734695,64.41374069460592,69.22604583350767,26.00851352656155,79.16500084018342
60.90229059749058,39.3429968584809,36.24668500816607,52.47023265316151,82.6499752802561,49.36761721818,88.04541063766288,83.49295602676986,64.32152004421125,72.01828572403544,37.51547944869213,76.28516867422105
60.55516708177071,38.16883543640356,36.10051775087395,63.21529480526762,81.12916752548284,65.19277550294389,91.0126327906531,83.07535723972342,69.07499565731736,74.8105256145632,56.24155465868013,65.59504224826225
58.94856784760668,36.99467401432621,35.95435049358183,61.17646108236435,82.04401096575911,63.261870401552926,93.97985494364332,82.65775845267699,72.77994972596451,77.60276550509097,37.36807084874698,63.52651615469644
57.67779835465208,35.82051259224886,35.80818323628971,53.919019312819,82.01348406312121,63.765688175086005,96.94707709663356,78.80332279772867,70.41416052172636,80.39500539561874,20.174416962607506,62.727228338736616
57.21536287347183,35.39397320969919,35.66201597899758,54.75201470590063,82.92419141512116,51.88467908495393,99.91429924962377,71.10565841539972,76.68348507118407,83.1872452861465,13.871986235101735,59.71433587408102
59.02531645904256,34.96743382714952,35.51584872170546,55.49115634255308,84.25017412111852,48.83387987114857,97.710616414215,58.49692779664928,84.99519090493924,85.97948517667427,32.04972805790634,60.23955314317248
52.68216689716706,34.54089444459985,35.36968146441334,51.39705664155865,80.05337387608321,49.83280527145336,95.50693357880624,45.822782151159096,56.217596478235066,88.77172506720204,28.044211517276,60.664287389378586
50.59937012026742,34.11435506205018,38.26684796866718,53.09657729191242,77.41390376547477,48.84574367924239,93.3032507433975,56.36999598449436,72.2989361486843,91.5639649577298,25.0783369760932,64.21061716982284
48.51980041125126,33.68781567950051,41.16401447292103,56.148154850471805,80.17087048256727,44.51979517866038,91.09956790798874,83.29121525298049,60.05266741733007,94.35620484825758,14.277305128629706,61.45223906004119
49.424434788192144,33.26127629695084,44.061180977174864,60.436728679578806,82.17207219844381,52.63765340419132,88.89588507257999,109.01785917458432,54.04803926808446,97.14844473878534,21.598815901122748,62.55919190683033
52.27867566130083,32.83473691440117,46.9583474814287,61.488563257214096,79.95895525820353,53.18299809288353,86.69220223717123,118.81014839495155,56.59184969210442,113.47977854632023,27.42942588605661,62.78326770335744
49.15207336209004,32.4081975318515,49.85551398568255,58.74651729627278,79.71791027818044,46.39596107957719,74.15872935318151,107.8420797611678,39.44837188764652,99.60216756101154,37.7950470410797,59.92156670165293
51.20474795876967,31.98165814930184,52.75268048993639,64.63006192563276,82.31518742446681,55.71884117604212,54.68480974974177,103.7210251642814,53.759638987478176,85.72455657570285,59.16432369489111,58.89949702782693
48.99979124373392,31.55511876675216,55.64984699419023,74.32297605658457,83.7596500167444,57.56288015417842,59.99915973385272,97.65882249335036,56.74641701374232,81.81553233081883,42.29109971521546,62.50659412883964
57.46332525110952,31.12857938420249,58.54701349844407,44.44131339643615,78.61272736247746,46.81752251489622,61.95553675987102,94.72464087321416,36.53355253471774,77.9065080859348,46.655672563230645,62.81719149681852
51.21322416000096,30.702040001652826,61.44418000269791,31.982141812522755,80.33373197007862,43.358963207169616,68.06609365905156,93.541090142224,39.688730150506,73.99748384105077,23.505444546743988,63.40554798417692
46.79721831702543,30.275500619103152,51.68218687619732,30.768879274478245,79.66107859882058,48.4478935812928,74.1766505582321,90.7507294002156,31.892056005775068,70.08845959616674,29.80100713060848,68.63131092685678
54.02974845623062,29.84896123655348,48.65174088566268,37.16305235689567,80.95718830486305,68.12613673953834,93.27154294022466,89.8336572507944,17.573965427523913,74.02501545594413,32.165919356387626,72.13402706755079
59.53740152283553,29.42242185400381,45.62129489512803,40.847720365153165,80.9582599414476,64.56487195758606,86.010685892645,91.20837451982958,36.4721010196816,77.96157131572153,38.58142998375968,77.78301014899388
52.02927399132847,28.995882471454145,37.75467154196571,38.94717586037466,84.85760753643434,64.28187541062753,78.74982884506535,92.0191401650832,35.841710116928304,77.68606444596871,45.76268596382722,85.81604331436075
47.98704319386663,28.569343088904475,38.97538765347977,47.60702394861823,84.67197312143155,69.85107525919415,71.4889717974857,94.1045736646312,38.89042813199976,85.1170239234617,50.30310667986109,92.39709240174396
43.13878377820008,28.142803706354805,96.8584931521176,64.35265881621272,85.54795109934464,79.27352858028506,64.22811474990604,93.96186996474522,46.37802931660158,92.54798340095468,67.26420064794546,94.74618565446292
39.2588251913077,27.71626432380513,57.888033440209696,57.540842722682136,88.89002623581632,75.93406111330894,71.52602521806581,79.63460518211457,42.30574654688764,99.97894287844768,57.83290062159842,93.0920230939848
41.10925683114667,27.289724941255464,56.82720695529497,52.54487923320443,83.7035680188166,58.83602560796309,78.82393568622558,84.0187145991328,34.7886173833928,107.40990235594066,51.14801029617062,93.4595627225062
40.78719323362956,26.8631855587058,55.76638047038024,64.85486143591953,79.8764625863064,48.03202253464641,84.41273558613405,85.1558744281756,40.2503574771487,115.28927039551314,66.14495734754797,92.54187056910804
44.07544998892954,26.436646176156124,54.70555398546551,80.2461803910053,77.02246854580984,49.0637068698245,91.90116542183104,85.4442166246023,41.85038284176023,80.70923418967821,108.1314863197969,90.15655430729788
41.07710939340232,26.01010679360645,36.171338068353,48.418442366294805,76.3715777637601,51.51271590433283,71.08813915598897,82.24339865584402,53.20570196008407,92.48761923287066,91.91235606869206,93.0837814825059
51.49769351678557,25.583567411056784,37.81794847032313,49.4008579838406,78.20326911552199,54.56238506906276,67.03282997419153,45.06256361652504,50.70951400207352,104.26600427606309,109.34668971641118,93.15117254699108
54.52792955825565,25.15702802850712,39.46455887229327,61.93171453983729,76.6797724913084,85.3816899821836,62.97752079239408,45.23665189222183,51.52333554393024,103.3571612636532,71.46690843995506,90.13024190854694
51.430119047500455,24.730488645957443,41.1111692742634,60.76835911259504,76.79992640638328,78.58766489229495,66.02871161883985,50.00327175054385,50.21789406410717,102.44831825124334,82.59279440701712,89.27018724596975
53.12862220812897,24.303949263407773,42.757779676233525,67.51658784968667,76.28514607073367,74.28266461144474,69.07990244528563,51.397222352336655,47.80243360904871,86.09762551331302,106.19920209546606,91.82015295408966
50.97873698624057,23.877409880858103,44.40439007820366,71.97030079789907,75.63525801183756,55.44602840042064,72.1310932717314,54.06486828624262,49.35459715321118,91.21377139992506,134.3170971792199,86.93980001333098
52.26817927177476,23.45087049830844,46.05100048017379,64.10261896479939,74.93071949759928,46.841417178469904,70.61301070980147,55.67534197573738,44.24355572326383,79.41189748102396,99.93375563459578,84.47425176559554
49.00725608798295,23.024331115758766,38.45661653455293,59.70972547626309,75.15631636564515,57.79471024515981,69.09492814787156,57.49211994004451,38.75735870262881,67.61002356212285,96.66278076617068,84.58235776838646
49.25264317496557,22.597791733209096,37.782468493924895,58.580971672190046,74.31841550672699,86.45001391002243,67.57684558594164,58.31998129640532,41.16636990945924,89.67658945789914,33.651233373008886,84.6709647883898
51.80367187827943,22.513670660327666,37.10832045329686,51.50855009821348,72.09438024338675,56.626476604211575,66.05876302401171,57.56465642691355,42.47442993476824,111.74315535367543,31.86170158624708,81.10518051961786
50.11843953464358,22.42954958744624,36.43417241266883,45.57510880122635,72.18520237410323,75.99844882523784,59.16410500060303,57.74877611990056,39.69114506239482,92.18887340201114,36.88717630249101,83.74388760208976
53.55563371373415,22.34542851456481,35.7600243720408,44.15744070037717,72.80532348392468,59.714139855043975,52.26944697719436,57.16041376289349,31.812797750017484,89.00383041721001,32.028541851736975,87.02673853915587
45.02676160361976,22.261307441683385,35.08587633141276,38.01384257034985,71.84040033248554,56.546741351078445,45.37478895378568,59.11876780446792,31.543087796345485,85.81878743240887,27.169907400982936,90.22347703045668
46.07532249305401,22.17718636880195,34.41172829078472,32.44244765635513,70.6383077766165,71.22318605741113,38.480130930377,56.83153963728852,34.40836807119058,82.63374444760774,20.759753003614364,87.59884614739187
38.0404531050254,22.093065295920525,33.73758025015669,34.93160068282703,69.48365176656125,78.55472120917234,31.58547290696832,53.32668000497707,35.80727376784444,79.4487014628066,27.591828042857102,82.9503507271499
34.86191595167938,22.00894422303909,33.063432209528656,37.36832035917362,68.9305708546943,57.28452000599346,35.41166239055489,49.287413892872216,40.22873614166974,76.26365847800547,34.42390308209984,77.95316786967484
32.31775700084984,21.924823150157664,32.38928416890062,67.17235512331906,73.24012847810697,56.58779044034903,39.237851874141455,53.3511370278008,45.99148518494067,76.90880504405081,41.25597812134258,74.86955437182033
37.46550365519401,21.84070207727624,26.7134264370756,50.07687085974084,74.42143904716335,71.84339275764177,43.06404135772802,52.48155143512265,50.52856884721251,77.55395161009614,43.871421477226775,74.61842002118783
40.11222436296802,21.756581004394807,21.037568705250564,52.60768395053363,76.63929371871724,78.67388602642689,46.89023084131459,58.73124731451901,55.5982398732985,78.19909817614148,46.48686483311097,75.52783186611074
38.46221163432431,21.67245993151338,15.36171097342553,,77.95031747455734,85.61975498790042,50.71642032490116,58.80163414255385,46.78674526922814,78.8442447421868,49.10230818899517,75.13178707903867
21.81201192894134,21.58833885863195,16.981110900071396,,79.98705800506379,77.60501659109309,54.542609808487725,57.471645415488894,50.70366972456112,79.48939130823214,51.71775154487936,76.06043699986029
42.21817087935211,21.50421778575052,18.60051082671726,,79.58132872704451,71.1686150433138,59.40690078740168,63.481066045567445,52.57799600107133,80.13453787427747,52.70664230422098,75.2860546155027
36.72130256932114,21.420096712869093,20.219910753363127,,76.20956794200092,72.6168133435677,64.27119176631562,67.30575338241877,42.9616465524888,80.77968444032281,53.695533063562586,76.41519675124515
38.88515770643014,21.335975639987662,27.78409480720461,,76.75904274974397,58.71090811950661,72.26643062570383,68.11915438633066,43.47011015099168,81.42483100636815,62.61636790032711,75.30113069688355
34.638351457082564,21.25185456710624,35.3482788610461,,75.74845040286935,42.2161012733276,80.26166948509203,64.40328943255713,53.41439228231443,82.06997757241348,49.33784064303687,74.40705161651324
44.27612697222844,21.167733494224805,42.912462914887584,,74.29790917993019,44.260444513783554,88.25690834448024,69.15509301453348,45.66671798189774,82.71512413845882,54.37714630879685,74.73294665751804
36.28528167841308,21.08361242134338,53.118561321083504,,75.91180281337323,45.4126258666825,75.51906231628372,64.90905615160605,43.21578467729511,83.36027070450415,48.18579232360417,71.11659769348275
19.26876182924624,20.999491348461948,55.83964599224471,,75.1807551090837,42.20491726915453,59.0845827389842,63.60754384795664,46.580898728366,84.00541727054949,65.62197978810015,74.60674562452837
30.45697220064517,20.91537027558052,58.5607306634059,,76.30694534057281,51.63693076093831,62.76710462588044,61.76926460270236,54.880059408230935,84.65056383659481,67.17299421281747,77.23743537319068
26.98439854684771,20.83124920269909,61.2818153345671,,75.85340939712832,48.75499985090256,63.3519267330525,60.28564601078982,30.160613094296632,85.29571040264015,51.58149302810386,77.74602545774067
25.835099749892127,20.74712812981766,64.00290000572829,,74.94447986104475,47.530041124961954,63.93674884022457,50.67947486656844,20.39543980305626,85.9408569686855,59.32586179993033,78.16738687614406
27.10207427991781,20.66300705693624,66.7239846768895,,74.04832159710698,42.618468757830485,64.52157094739663,47.155503954178215,47.079156867833646,86.58600353473082,55.83623520231754,75.73100872317004
25.05364617351744,20.578885984054804,69.4450693480507,,76.33929319252407,42.75369547911795,65.10639305456868,41.50985184267024,47.11287575210251,63.99188841788505,71.94066553029258,74.78270336859272
25.54709553246628,20.494764911173377,56.26089737585658,,77.05590874226355,55.50088539182127,65.69121516174076,35.124430739832846,50.23546524794341,64.76728563316432,75.35341679805946,77.65773740808112
25.15991984687214,20.410643838291943,73.73871868856503,,77.0979267674886,55.73373289606539,66.27603726891282,29.867292323525536,43.38433550148204,65.54268284844359,49.14770006296391,77.49235393889452
25.87236030266382,20.32652276541052,63.9710114610716,,75.81123513784875,60.64391952130883,66.86085937608487,31.610702509103803,40.91664062586031,66.31808006372286,38.53515716182462,76.15430831224225
28.159270236733747,20.24240169252909,49.33731952125727,,75.24843610953674,54.87616612678115,67.44568148325693,38.12322541313198,47.53650938027668,67.09347727900213,46.64326810177635,78.33375275820798
30.72730593130198,20.15828061964766,82.75615988533161,,76.28910194983597,64.09736521154585,68.03050359042899,31.227496507514044,67.29055991955816,67.8688744942814,44.50105269001555,81.77036565667206
29.11172165426889,20.074159546766232,63.59944653649416,,76.10430106268427,65.83242982230875,68.61532569760107,51.0489599556759,28.06798819951409,68.64427170956067,50.11617394118765,77.56539606551998
28.56562030249712,19.9900384738848,58.94331351585655,,75.30567082398733,65.55050897825393,69.20014780477312,69.55110539116767,17.796951284158844,69.41966892483994,44.94617594471816,78.64249317137646
29.3568935168242,19.90591740100337,63.82231930932807,,74.92997055026126,65.9065450664553,69.78496991194518,65.12187206083806,10.371228617212497,70.19506614011921,47.62551176663599,77.73509399475131
28.49057618912994,19.821796328121945,68.7013251027996,,74.28860688767573,66.79564614252935,70.36979201911724,64.85927563673602,8.88066620510206,70.97046335539848,49.88144586653512,78.70518038154606
28.508382243980066,19.737675255240514,73.58033089627112,,74.62712874448766,68.37144827939662,70.9546141262893,65.07847942598013,12.121009128562768,77.11536156481736,42.6770785535066,80.1474817736055
29.668933319903164,19.653554182359088,68.68034163311239,,74.34856114271642,69.65823410652057,71.53943623346137,63.35472332836783,19.92716074794293,83.26025977423626,46.03986782955998,81.23130414197858
32.79724963811467,19.569433109477657,69.90981229306144,,71.86538767974507,63.03844656994893,72.12425834063343,66.60739067204179,31.397443757429773,110.78047943746678,55.12120711131188,81.5529976821015
29.976484116927104,19.48531203659623,71.1392829530105,,69.32221226732061,55.75621951809561,72.70908044780549,66.96331674921177,59.02929279399218,138.3006991006973,49.64843371685202,79.9371225447835
31.15995409186946,19.4011909637148,42.17019838404038,,70.06150844761112,69.21222445694731,73.29390255497756,69.52213600260004,71.78697346508369,165.8209187639278,48.0138326151872,75.98730430764354
36.65647448697632,19.317069890833373,28.272965634229,,65.05549008538374,67.64203121038436,73.87872466214962,68.82063403948543,79.78137444404416,111.7407835975601,46.37923151352238,79.67621605087007
40.1682873505036,19.232948817951943,26.70184291167336,,66.73522604096188,67.71899017944193,74.46354676932168,69.54896942798456,68.6850462156193,86.69266825080418,67.83942950406309,79.3213233653948
37.57990170269564,19.14882774507052,25.130720189117724,,71.38539319196414,75.29424637689208,75.04836887649374,68.57265182058734,63.69318337036848,87.55920236403043,62.61307503616621,79.17091450143685
35.456130878210395,19.06470667218909,23.559597466562085,,69.30788455383826,70.13857610125837,75.6331909836658,67.24969744934174,45.96043899310378,78.15915284820437,59.93147834612305,78.33108720234574
31.67877852158675,18.980585599307656,28.7715539810284,,66.18915346415739,72.15382346636586,76.21801309083787,69.27961475365986,55.061527765126165,95.3722595339284,63.70358323036954,78.80489627742735
32.22114007425706,18.89646452642623,33.983510495494706,,63.739521038025615,68.55736191726616,76.80283519800993,73.08018716766183,70.89647124125548,82.40846690530228,56.792107376841535,79.05535266205122
35.12383354976789,18.8123434535448,39.19546700996101,,,70.5207284912968,77.38765730518199,77.5379522284842,76.57627945683207,71.78278351766774,50.533864134230974,73.73494697050987
36.87683712809816,31.764853736992983,44.40742352442732,,,66.55804741213848,81.15279104406336,85.30521650705128,67.92582447158478,73.01814750929694,39.98212430934224,70.78186840834846
28.5686057990169,44.71736402044117,49.61938003889363,,,70.45315677179207,84.91792478294474,86.3749020020707,44.45983973867652,72.1123271458203,35.934573781509535,76.05123834324476
17.65646217690536,75.11802388355132,54.83133655335994,,,74.05662515214603,88.68305852182613,85.00160510970477,31.79030048217012,75.8539433575165,38.0649492553906,72.04298187020798
19.296814639840207,42.81437900943085,95.54723819708744,,,73.90934048268768,92.4481922607075,85.89290019135989,19.12076122566371,68.322407231333,49.44785377750484,72.65448349911435
28.263381358169497,43.23845845310428,93.36570168677306,,,73.40239092822054,96.21332599958887,86.64824438372281,59.58672289945488,61.04127137419945,43.82750166990606,83.81947690826381
45.8781074637571,42.52995857461393,91.18416517645868,,,71.70038582762506,95.29795904232124,88.36805122073375,70.02999927850666,66.04889003336079,36.88879474890996,74.42799248872501
46.598551079699455,41.82145869612359,89.00262866614429,,,66.70681579534711,94.38259208505362,93.51985360261858,71.50380862711599,71.05650869252213,36.88947913094136,70.59528891734723
42.304328462950295,41.11295881763324,86.82109215582992,,,67.83097935053705,93.46722512778598,97.82409674958276,66.69235254243289,56.2726531386496,75.81017545136375,66.67732251078316
52.68079033836284,40.40445893914288,59.91723085334172,,,65.60977313494278,92.55185817051836,100.72894577759864,51.50628668940309,71.9257450350378,77.21617274043321,59.71262887753239
103.84138602504945,39.69595906065253,61.35302119593464,,,65.67952939807984,91.63649121325072,99.9252800811606,39.25178367205034,69.16591873745412,72.81173948008379,62.22819150533179
71.74584977141433,38.98745918216219,41.67800570269334,,,65.8631180472959,90.7211242559831,99.59070833589504,46.15534818086837,59.4960863048993,52.6068484352329,59.67102138007599
77.38636259522825,38.27895930367184,40.09396073636479,,,68.47644133345803,89.80575729871546,97.38152357787985,56.71403245850299,49.984560345935975,46.54197860407854,60.18335741435811
54.60717260682098,37.57045942518149,42.17941966107736,,,68.6008215759658,88.89039034144784,91.8869338621454,71.10024751046969,47.33897976931856,51.41179432385877,66.86209448807571
72.02494960020168,36.86195954669114,66.62162542995365,,,73.09103919554325,87.9750233841802,94.86680631749046,71.07945555368399,53.479377018048446,73.38355095663576,76.36768408026757
