Energy_envelope_FM4,Energy_envelope_FM4.1,Energy_envelope_FM4.2,Energy_envelope_FM4.3,Energy_envelope_FM4.4,Energy_envelope_FM4.5,Energy_envelope_FM4.6,Energy_envelope_FM4.7,Energy_envelope_FM4.8,Energy_envelope_FM4.9,Energy_envelope_FM4.10,Energy_envelope_FM4
34.25099071779793,1.2850803273032665,1.0,17.05504743939158,3.4587703159257,379.9891498157835,1.0000000000000002,2.3518311547551582,7.024764795198887,1.0,29.21577843298394,3.131032581175472
64.23185763155827,1.3070095832496715,1.916985609146663,22.925682201762683,3.675480219161501,2.7429573258995,1.5000000000000009,13.344110235116831,1.967678117023876,1.0,2.3285855531827964,2.683601749928802
5.869191942852496,1.3289388391960766,2.833971218293326,32.21654851606196,3.2889072734033955,2.204285712131316,1.3750000000000009,8.29795168629074,2.553176764072421,1.0,15.384800813673715,3.0195751263413566
141.47716750600793,1.3508680951424816,25.538665367028926,170.3631220681366,3.566320595793184,4.280750047144643,1.2500000000000004,7.87480696832186,1.932120568475486,1.0,2.489461689850273,11.337227751882333
90.06167018082583,1.372797351088887,1.0,10.243758916957386,3.124681667748067,107.52819659239265,1.1250000000000002,7.638149680415812,2.518646595372792,1.3012603026692726,2.4592106062057177,2.825505024607343
10.39518219773297,1.3947266070352915,1.5000000000000002,2.038564605905912,2.8358451511554867,2.6860989436882217,1.0,2.2368112866892145,2.174043293112411,1.6025206053385452,5.370655421520094,2.366203965955134
19.629667618380708,1.4166558629816968,1.0,54.732886633178936,5.736554530932358,2.6211767537102766,1.0,1.6127886393295758,2.952208204386497,1.9037809080078176,3.6995764291907953,2.790767140865034
153.006644909559,1.4385851189281018,1.0,129.42327181190984,32.54476432342462,3.102511200255889,1.0,1.6809898688457403,7.191196658489174,2.2050412106770905,2.354825216354965,2.7493038584559173
141.36120857903694,1.4605143748745069,1.0,3.5787358582889155,5.427599464090409,2.089667690751216,2.3079582940073324,5.726024635477473,4.2452153308485405,1.7249844298640593,2.882690542331126,2.8735319031234456
15.922532108467962,1.482443630820912,1.0,8.461250805937995,366.069920891808,1.5504228916405174,1.7367740670849154,3.2144694116103034,40.11318464824357,1.5000000000000002,2.0227000527527164,2.9642025877302984
44.57230475879844,1.5043728867673172,1.4999999999999998,4.71287193187026,18.97695067220936,2.515912843537754,1.5000000000000002,2.550631124777132,2.7550522962748003,1.5000000000000018,8.108452922875049,3.826113112436872
8.70194871010482,1.5263021427137222,1.4166666666666663,15.984748364759495,2.379747795080137,16.486664344897907,1.5000000000000004,6.546598011809128,3.770399552113326,1.500000000000003,2.3643955827798,2.622833316200411
8.832750891466716,1.5482313986601273,1.3333333333333333,21.6866089706594,2.336412017722387,1.4999999999999998,1.5000000000000004,2.466610978776454,3.004023834607167,1.2500000000000016,1.5469728101868925,3.29918809424284
3.473241065062461,1.5701606546065323,1.25,8.39954746609976,8.247670329705086,8.852386964329426,1.7239333074513488,66.19401223587877,4.2353143479504665,1.0,2.7530803719825987,2.8659622648966936
38.31233146246755,1.5920899105529376,1.166666666666667,21.627883022696764,2.3331992304741025,1.6305681989052043,1.9478666149026969,182.5603674263682,5.695913374878949,1.0,1.8091060796315528,3.277769324529743
89.64459150403532,1.6140191664993426,1.0833333333333337,4.626832126049,2.737469636375991,1.0,2.171799922354045,4.987421998746856,2.323766419443908,1.499999999999998,5.663998607988964,2.3543761511867083
3.209800283214439,1.6359484224457477,1.0000000000000004,2.9836599094615304,53.25750654946911,1.5778955797271943,1.878849941765533,4.771142513856868,2.2186696181600323,1.2499999999999991,4.005547608647966,2.401371047490132
4.828128731472599,1.6578776783921527,1.0000000000000004,124.16535098117475,3.3639066953371675,3.450741546349585,1.5858999611770226,4.747171379899085,2.333267158748653,1.0000000000000004,5.6615437853238735,2.479270411608432
7.345713608692057,1.6798069343385578,1.055555555555556,11.666713064381996,143.85675664487434,1.846191747166317,1.2929499805885114,4.839896356353258,2.909101045813824,1.2499999999999998,1.6227556022697769,2.508902531334432
16.999745496823564,1.6647001135754786,1.1111111111111116,7.837089214569282,5.0953531586931415,6.820199936970199,1.0,34.014678396708696,5.558775421029458,1.4999999999999991,2.639402407077438,2.5180482789676115
3.4456974289556475,1.6495932928123995,1.1666666666666672,51.86765554543452,6.147496829528051,1.9398192972783737,1.0,4.176510752265094,110.93871342002322,1.0,1.0,2.592897156296729
3.028279841678617,1.6344864720493206,1.2222222222222228,168.0185900937828,2.704490486589772,7.6896767324382465,1.0,9.07854405405796,18.81550233079641,1.3249240591828193,1.0,2.4073490875607044
3.196019628207012,1.6193796512862415,1.277777777777778,107.8659348250828,3.152289032911401,44.60292728078158,1.0,55.79654732303678,5.163422740547611,1.6498481183656386,0.9999999999999998,2.470614283060613
3.074119960545246,1.6042728305231624,1.3333333333333337,10.654621903888325,97.33969499331216,1.70449955673247,1.0,4.495581932705004,17.43448858753682,1.974772177548458,1.8345274247471632,2.208504347555307
3.322437937516447,1.5891660097600837,1.3888888888888893,89.8397225492425,2.996729331658752,141.4846999421258,1.0,48.06652013156601,17.130892978196155,2.299696236731277,1.5563516164981088,2.639011860001598
19.886910248469853,1.5740591889970044,1.4444444444444449,51.98097819970784,5.49821406987814,3.701393772505688,1.0682954509456195,42.584699790814014,89.84444751145661,2.6246202959140965,1.2781758082490544,2.595492630368214
3.5249602593433416,1.5589523682339252,1.5000000000000004,37.52991653060899,3.3454909813163325,2.5895947368023293,1.1365909018912392,47.480894287255296,6.0230411878732175,2.5543315274194653,1.0,2.7919143458879785
3.6461664925301553,1.543845547470846,1.3333333333333337,2.373518396322951,2.372335219746118,158.36418505296845,1.204886352836859,22.443529791018303,151.4928978547561,2.484042758924834,1.3201459001697755,3.112948786517995
4.414117419795412,1.5287387267077672,1.1666666666666667,26.61112616481081,2.487483266545365,2.946864954993897,1.2731818037824785,5.5873175871624525,14.314395945282358,2.4137539904302034,1.6402918003395512,3.0032013980211896
3.8471330651682014,1.513631905944688,1.0,,2.327071346973117,4.277040514238448,1.341477254728098,6.0049057155365055,156.07099056383538,2.3434652219355723,1.9604377005093268,4.318863177674716
10.281010454773517,1.498525085181609,1.0,,2.7667914010587875,3.978003214418474,1.4097727056737177,4.035996680727055,3.650690503110349,2.273176453440941,2.2805836006791025,4.373015532580772
2.5625627752715845,1.48341826441853,1.0,,2.228283675805673,3.647333829531924,1.6288473323284798,3.786811249173087,3.2149622171946497,2.20288768494631,2.246323645918777,4.912730634667172
1.8412241228516464,1.468311443655451,1.0,,505.1988552604224,3.53810696880496,1.8479219589832416,9.529985111193852,7.15898417572345,2.1325989164516788,2.2120636911584524,5.749969329746705
2.934027817195909,1.4532046228923718,1.0,,2.4069285504512377,2.997824045918945,1.7319479726554945,3.354154513380361,5.1038082791374215,2.062310147957048,1.5000000000000002,4.24378431093048
29.117912110781617,1.4380978021292927,1.0,,2.547909956323807,6.982279738909742,1.6159739863277471,2.7394374060295754,1.7886399032333058,1.9920213794624169,1.0,4.526444569701815
3.8808642592213287,1.4229909813662136,1.0,,2.485076735194188,2.852519777888096,1.4999999999999998,2.9258796805696488,3.342363949064842,1.9217326109677857,1.0000000000000004,4.3369868524604565
2.4793819627510403,1.4078841606031347,1.0,,121.19801122257648,242.42269257527664,34.58234812514804,2.710118375752012,3.493144761475068,1.8514438424731543,2.1789742881130585,4.332317022395831
3.330011639683564,1.3927773398400556,1.0833333333333337,,2.6705907109696043,37.02782833550474,1.7377905196846295,9.059324631071886,2.2042698156414406,1.7811550739785234,1.4999999999999998,3.4923776191083413
2.678068137354804,1.3776705190769765,1.1666666666666667,,2.631711267835352,3.762072391074264,8.558591187760717,125.73812458264663,2.988288166835025,1.7108663054838924,1.5000000000000002,376.1758218044939
4.883545969367466,1.3625636983138976,1.25,,2.759517282855795,3.930471416221202,8.256247540250289,4.325430948161581,7.725194481544837,1.6405775369892612,2.006057868369554,4.188415504553496
50.37705714034066,1.3474568775508184,1.3333333333333337,,906.0343805461612,5.974179626579286,7.953903892739859,2.6690340618961543,4.436197907679573,1.5702887684946305,1.6839498087986806,3.3110407079106494
11.493010135225584,1.332350056787739,1.416666666666667,,2.974844362560925,12.35992489107635,7.651560245229431,3.3950493096257817,3.5541907389918035,1.4999999999999991,1.8506356957637813,3.072639742889518
16.45465856063958,1.3172432360246602,1.5000000000000002,,4.02155209546092,5.539621554703171,7.349216597719002,3.2952243072153284,3.81386788205036,1.0,3.3108497471352423,3.9901376188585007
2.6618843543503465,1.3021364152615813,1.9584947412338944,,16.774531631576906,205.92428138095403,7.046872950208574,6.058519942317692,3.2855401901881387,1.0555555555555554,2.93428781100712,3.574012527110644
3.264365029453656,1.2870295944985022,3.2651252809915183,,529.0558308523484,269.1875918276467,6.744529302698145,5.411042127909913,5.128074967070189,1.111111111111111,2.73723204671736,2.457061056953821
2.131580275748424,1.271922773735423,2.301246237145627,,3.0916071038227804,12.102877059721122,6.442185655187716,6.202372710678715,4.664048592185793,1.1666666666666663,1.979974265657385,2.369838184674033
2.033532225052591,1.2568159529723442,6.164636920527456,,124.42498943824938,159.73531375861683,6.139842007677288,7.593762764223753,9.733366989745251,1.222222222222222,2.006282310832501,2.168061918577848
18.8542484884258,1.241709132209265,1.815334119822548,,118.78853605425068,3.4911998040942023,5.837498360166858,5.077867202569521,2.406022361503952,1.2777777777777772,1.9451332628384608,2.516012282444001
52.43138112699712,1.226602311446186,1.5697757916828086,,12.75453062829942,227.51279283025363,5.53515471265643,10.46383952165051,5.060378568808908,1.3333333333333326,2.146978894952887,2.5363617394442723
25.7703267904146,1.2114954906831068,4.147536973577772,,11.921760577118045,258.28901409784726,5.232811065146001,3.4969250086621853,7.630638774257782,1.3888888888888882,2.1692786323198145,2.280101359168189
148.72122813960192,1.1963886699200277,3.265024649051848,,11.948232796746844,35.90667223507298,4.9304674176355725,3.0559436692467217,5.515061799261072,1.4444444444444438,0.9999999999999998,2.1046450687141083
62.172395652738,1.1812818491569488,2.3825123245259245,,11.067531886461673,141.96355628451795,4.6281237701251445,2.7497963179663576,2.3484689870761404,1.4999999999999991,2.661308240744588,1.968320994290604
2.578726167350505,1.1661750283938697,1.5000000000000004,,17.432659025012622,3.572808715724394,4.325780122614716,2.7271954247550942,2.1711904791227314,1.37962389937079,2.573159881770809,2.0805745753494547
59.94841711284743,1.1510682076307908,1.0,,523.2825651365122,100.23660976096922,4.023436475104287,2.5189926979796016,5.0038715488107055,1.259247798741581,2.61972715852785,2.7907838715822924
13.8317092557593,1.1359613868677116,1.2309660376794986,,773.1606541087356,88.9874436884819,3.721092827593858,2.7038146179664744,11.11487571296224,2.459341465955464,3.148265807602861,1.928485831034418
25.936486309493425,1.1208545661046323,1.4619320753589975,,15.117424230518935,5.220748945238524,3.418749180083429,2.6481293395683805,5.421212271090788,3.659435133169347,2.691051909153447,1.95726127991542
11.46803183611238,1.1057477453415534,2.753208574389208,,12.033920471513351,106.77583072677687,3.116405532573,3.019699428557226,2.1468831527158025,4.85952880038323,2.095525954576723,2.576622995054329
33.19155505008411,1.0906409245784745,2.0200257415124883,,169.635536786825,287.7230327713932,2.8140618850625723,3.0215983698554023,7.208618179668748,1.9885677855953416,1.499999999999999,2.7457420545790465
10.439563259818378,1.0755341038153952,1.6800171610083257,,673.4441098435191,3.142724738492643,2.5117182375521434,3.155091597447901,6.298410898399461,1.5000000000000009,1.4999999999999998,1.988009501819252
1.6921637954326387,1.0604272830523165,1.340008580504163,,552.28184136549,3.709673932629745,2.2093745900417145,3.087913327844305,4.235392438069773,1.0,1.0,1.9683108901326247
2.056521755738689,1.0453204622892371,1.0000000000000002,,780.2077716572823,1.9617248830300769,1.9070309425312857,3.203022891481448,3.227290960520216,1.0,2.326518864659637,3.152485608636092
14.782880604782006,1.0302136415261582,1.2509782982310538,,355.7291844652628,472.62560618364,1.6046872950208568,3.6187988803942175,11.580925639526669,1.0,1.0000000000000002,4.59960283975413
3.972708912726831,1.0151068207630791,1.5019565964621076,,19.96790062280377,2.446956614358033,1.302343647510428,2.784633094653869,2.9862469732556187,1.0470611892284536,2.078214102687095,2.8042982631946107
1.5881812772756387,1.0,1.752934894693161,,,1.9176737434415696,1.0,419.66938152186873,2.6501383973848847,1.1282587194620348,1.0,2.782698065829088
1.239535184962687,1.25,2.0039131929242147,,,2.26071759629465,1.0,392.293934690552,2.056982155900548,1.7817242325183282,1.850883068902712,17.943027580177294
1.6265107707384212,1.4999999999999998,2.254891491155268,,,492.2498085196386,1.0,3.032140587758323,1.0,1.112903960236198,2.365672849697035,20.33407561886699
1.5000000000000004,2.218223749203171,2.5058697893863218,,,2.61283173845008,1.0,2.98284997378212,1.0,1.1680211556685274,3.3659229619883364,3.3951775687962407
1.0,1.0,2.016012574802924,,,2.5151740925713546,1.0,2.572568101430738,1.0,1.0900725053907456,2.4313823137298254,27.91693848785449
1.6726271651375926,2.756261719478056,1.762009431102193,,,2.32130843647697,1.0,2.969041433179103,3.740874667625982,1.0,2.129080616123393,3.4801592951118607
1.706232688295248,2.666528739515338,1.508006287401462,,,2.1538941631544257,1.0571766304672447,3.525178774539788,3.180300536567027,1.0,2.197054316898433,3.9957116608892775
1.515794085442028,2.57679575955262,1.2540031437007308,,,163.44572371103374,1.1143532609344893,3.393535392641371,3.272880031791278,1.0,1.880882523116576,30.07745667322189
2.2377011920100376,2.4870627795899014,1.0,,,2.37229477106896,1.171529891401734,472.4400826960259,2.526185440449831,1.0,1.9804692701566744,10.636100827880178
2.36454009705923,2.397329799627183,1.0,,,3.266993485632204,1.2287065218689788,2.844693069815328,2.790069685182816,1.001182076128114,1.4999999999999998,39.00018772180218
2.320223132552862,2.307596819664465,3.297117851816243,,,9.156146577097669,1.2858831523362233,2.6677483201521186,3.606765029255824,1.0327477804732128,4.398174139115468,19.59431931821293
2.137908195910272,2.2178638397017467,1.5675596460612455,,,51.60640344869692,1.343059782803468,2.6561710092523554,3.066134222365039,1.5493285012497893,3.7847070249529775,15.229513136597738
1.7284491385496106,2.1281308597390285,1.4999999999999996,,,110.7938996114849,1.4002364132707128,2.6438477230982684,2.351624867845584,1.1194080098370385,1.5411510183377275,19.801321815666743
1.0,2.0383978797763103,1.4999999999999991,,,90.83349575850228,1.4574130437379575,3.00395303544438,3.269238105028723,2.4657010641019013,2.0610549893140195,8.927599515317588
0.9999999999999996,1.948664899813592,1.3333333333333328,,,177.21648269500145,1.5145896742052023,3.313909192656424,3.6636645786300734,1.114112830024601,1.0,9.147331240033994
1.5915125574780378,1.8589319198508736,1.1666666666666663,,,61.71369240697099,1.5717663046724468,3.6319839786398007,2.5106393703961896,1.138114460624177,1.0,4.710701870955682
1.5457562787390189,1.7691989398881556,1.0,,,35.073731176245055,1.6289429351396916,3.5182154777499424,3.001937524464774,1.1702386268401264,1.742152819435966,5.215493330657679
