Amplitude_envelope_Standard_deviation,Amplitude_envelope_Standard_deviation.1,Amplitude_envelope_Standard_deviation.2,Amplitude_envelope_Standard_deviation.3,Amplitude_envelope_Standard_deviation.4,Amplitude_envelope_Standard_deviation.5,Amplitude_envelope_Standard_deviation.6,Amplitude_envelope_Standard_deviation.7,Amplitude_envelope_Standard_deviation.8,Amplitude_envelope_Standard_deviation.9,Amplitude_envelope_Standard_deviation.10,Amplitude_envelope_Standard_deviation
2.2677860599046102,5.379657150451982,2.165019261716415,6.000968505832192,3.7773624235918377,2.705883294900385,8.29147297127438,1.6645479119504627,4.243148412633614,3.441601916461994,5.0503062608783935,4.712506366229648
4.156491305163898,5.162885625167135,3.9193558632953343,5.316062051233672,2.669556333302828,2.79260961481162,7.848111965869352,1.3942960575985128,9.011079022996867,3.230154843419568,6.494119870497705,4.088029431867356
1.828432711979317,4.737165784694098,3.936330522834804,6.942940408568223,1.5617502430138184,0.2226140715315026,7.404750960464324,2.248038809308573,4.444670936238429,3.018707770377141,7.997781613797855,4.218100600736076
3.937932261896597,4.311445944221061,3.953305182374273,15.784541736760447,0.4539441527248087,6.318380958495013,6.961389955059296,1.536663826833145,5.608788930950244,2.8072606973347147,8.18231015565713,4.59486051672006
3.0132609598651285,3.885726103748025,3.9702798419137424,9.026929430079182,0.4083690005428318,5.828486285140672,6.518028949654268,0.9374549997582714,6.772906925662057,2.595813624292288,9.878528853756944,4.280884529835266
3.240346480403144,3.4600062632749884,3.987254501453212,0.57537813067119,0.362793848360855,6.991132741425772,8.321058429463925,1.5275927193453789,4.604615079814844,2.3843665512498617,5.784501043168109,4.405974674857903
3.627333932412882,3.0342864228019515,4.004229160992681,4.98362020518515,0.3172186961788781,8.153779197710872,10.12408790927358,1.4705471297776926,6.624511651683659,2.172919478207436,6.25191997001955,4.554787205452476
2.5589863355224733,2.608566582328915,4.021203820532151,7.768271748890058,0.8512686852422134,2.0365723103403965,2.7444921178230186,1.6927120684090635,0.7720860234455859,1.9614724051650088,1.323514571938576,4.301837413483882
1.818159166559395,2.1828467418558786,4.03817848007162,10.258806454843374,0.4177148821419507,2.33226463829942,5.648333849641473,1.7776721977303367,8.901182421002607,3.530727559600512,6.054966206141323,4.481277618201246
4.019220329615585,1.7571269013828417,3.694535861891348,12.986624857598102,1.0400604939509792,1.949610447627749,8.552175581459927,1.8920061227690768,9.589905462495576,5.099982714036015,6.3559442413077525,4.792277383957083
5.867919631548055,1.3314070609098048,3.350893243711076,2.8024724840354693,1.6624061057600077,7.0910765944304295,8.332650127485854,1.7872521928699543,4.127024806241088,4.695567531609656,1.9284670536603168,4.952685625881097
5.604549995961188,0.905687220436768,3.007250625530804,9.840140219645948,2.284751717569036,1.2336827802918575,8.11312467351178,1.9699085451509544,9.91801779461854,4.291152349183298,2.876683707523875,5.148655610750148
3.39018260775082,0.4799673799637318,2.663608007350532,10.77755286913144,8.16815961430706,1.663540517967256,5.887803049063637,2.227715426698828,9.086421580754182,3.88673716675694,1.0099595402965842,5.132384425094291
2.456235665238625,4.589527146188942,2.3199653891702594,10.219038567935495,1.202354969235742,2.8062697847155134,7.058217768170318,1.8036032744539312,7.013984730373022,3.4823219843305813,2.6179930573183903,5.916953933961396
4.243519712347308,4.695851665530403,1.976322770989987,11.224605466724586,1.6662008545356954,3.9489990514637694,2.100738851338832,1.9186792726639663,6.36624823727082,3.0779068019042226,6.307009356755713,6.327286312092815
2.989494608855407,4.802176184871862,1.6326801528097152,6.989470213507272,7.778165903518454,5.091728318212027,1.958742281884412,1.823488292038392,6.487612305154389,2.673491619477864,6.73111869324015,7.0425625862635
2.748900976439851,4.908500704213322,1.289037534629443,8.092339221176356,5.796606581181635,7.323036178924344,6.518675897482714,1.8542730163103536,8.135945389969482,2.2690764370515057,1.3176861195126364,7.261874656217964
3.34452745083423,5.014825223554782,0.9453949164491706,12.452026510621634,5.406763546860602,4.518387403373503,3.154920328411734,1.5963167135320775,4.321586991319343,1.864661254625147,9.818080586579065,8.177465152853905
4.582841792751903,5.121149742896242,0.6017522982688988,11.34205332123158,4.780911879688251,3.011170396231014,5.053004034167028,2.6401894600277984,3.3902527713196995,1.4602460721987884,4.163547136393428,7.601873644232553
5.4958425941064775,5.227474262237703,10.967139660117429,8.437987875676807,0.0195786616708204,7.033410804022242,3.4483020218836025,1.3980617397377,8.913135242400143,1.0558308897724302,8.308390926536413,7.195203967259187
5.0752267089407885,5.333798781579162,9.923303208339174,5.516351681109416,8.499949113051365,1.0314185629812922,1.843600009600177,2.158701418561618,4.911233358009869,0.6514157073460716,10.97924096035663,7.784929831654901
4.657387128890323,5.440123300920623,8.87946675656092,7.63404324660904,9.40288074537194,4.241138411613002,0.2388979973167515,2.4675421492910328,7.866018237392851,0.2470005249197129,8.968403584438493,8.475901100565384
4.022622061569923,5.546447820262083,7.835630304782663,5.84631405889574,6.882955527108156,9.571611590320536,3.8760674733897376,4.641745914312192,8.034029352125334,0.9361254162588892,5.143383777403973,6.989524609026153
4.198102385280364,5.652772339603542,6.791793853004409,6.32010254271711,2.19354365369021,4.343537661513693,7.513236949462724,4.941048732754143,7.398855723723652,1.6252503075980655,4.262800203185159,7.276614874815472
3.9260470701681873,5.759096858945003,5.747957401226154,6.796166655184209,1.4474454982156573,8.64057412236689,7.594096903745826,3.529640718170175,7.205167610634742,2.263459398083037,2.981871462611572,8.153612473637365
4.3185854967197095,5.865421378286463,4.704120949447899,8.115533739351735,2.252769343640675,5.469214199333018,7.674956858028929,1.7408596349676608,9.818282294320342,2.901668488568008,5.378107668148024,8.692977005681763
4.4727944687916565,5.9717458976279225,3.660284497669643,6.714656916869833,2.994386265324003,6.403568059677121,7.75581681231203,1.9222162175177224,5.06435317686929,3.5398775790529786,5.55852991499359,8.765602838192008
4.044773569222165,6.078070416969383,2.616448045891389,6.813406587482344,3.3581354536834023,4.589833963342913,7.836676766595133,3.959383341451075,7.20249751604861,4.17808666953795,2.798209161044719,10.498894360944371
4.354383402332417,6.184394936310843,1.572611594113134,6.711354993832071,3.3710749280583827,3.361019350385167,7.9175367208782355,2.537950208548026,7.015128362537681,4.816295760022921,7.095235326795759,10.376654645672977
3.337990385658249,6.290719455652303,1.7853947386615816,7.926331709489822,2.391469944855942,3.127242071099656,7.998396675161338,3.35301948663669,2.320163664512833,5.454504850507892,2.12599309025779,10.255649257849688
3.0720920387709687,6.397043974993762,1.9981778832100288,6.222375770548812,1.756162129122191,6.077785394284303,7.738287906983723,2.061626181173985,2.0202931752085016,6.092713940992863,3.492816419647741,9.443192115608172
5.914481537927964,6.503368494335223,2.2109610277584766,6.833718051507001,2.6878789915854098,4.246360317959543,7.478179138806109,2.1995818438252503,5.329046499162511,6.730923031477834,5.721275671572805,9.727921975092146
5.160729941290492,6.609693013676683,2.4237441723069244,4.08239290797719,3.311697907566539,4.315257407215703,7.218070370628495,11.03965161060645,6.022713351075155,7.369132121962806,4.269361656051444,9.905661523109062
4.611661043367603,6.327987888015684,2.636527316855372,6.39369892407767,4.3401179840385264,2.69635429287763,6.95796160245088,6.912399452738003,2.341038312358437,8.007341212447777,9.211924225147364,10.246413327298317
3.908183253619891,6.046282762354686,2.849310461403819,7.179037184216769,3.475846359423129,2.4773853610826166,6.956542643285589,11.405308689541268,2.397146149739689,5.645767750741051,7.254062572502255,9.459103824118994
3.458019442055912,5.764577636693687,3.062093605952267,7.283058964773819,3.785868693879009,1.2416770917548414,6.955123684120297,12.91310884821061,1.7289698420275632,4.000899972392567,2.876712752603249,9.0292937846038
3.0448916788719,5.482872511032689,3.274876750500715,7.861676198693049,2.941921151683093,6.702576323283869,6.9537047249550055,9.1677517242717,2.993285556284082,8.452560332009723,2.6387810044473743,9.05290705334144
2.159413144416005,5.20116738537169,3.487659895049162,6.805521323991518,2.695344744056236,5.921800097436265,6.952285765789714,3.667195709629115,7.86671458944126,6.603121172663399,2.577474539849564,8.3039338767615
2.616403347840493,4.919462259710691,3.7004430395976096,5.3344809248740175,2.980828088343072,7.405365906219404,6.950866806624422,2.79463995011392,8.655783049525903,4.753682013317075,2.23285122319679,7.678061989756634
2.0653616532134484,4.637757134049693,3.9132261841460574,6.595038529211108,2.6200969584639897,5.259888136942715,6.949447847459131,7.889895602099122,2.003471104630794,4.936894333880383,2.728290366139923,7.98142622944682
2.27440462106755,4.356052008388694,4.126009328694504,5.801314070313507,3.455428181299676,5.176187502174935,6.948028888293838,11.203769568833849,5.140088392824385,5.120106654443691,2.608668491716888,7.79638008120045
5.17633426813428,4.074346882727696,4.338792473242952,4.951484812930769,3.309460703550718,3.406300094827118,6.946609929128547,10.09656930705368,3.7433342764216175,5.303318975006999,2.1216212105982346,8.52312321893426
2.662610417424266,3.792641757066697,4.5515756177914,4.812172003405012,3.0499186985153863,3.141352792026452,6.945190969963256,8.989369045273513,0.7660267468477708,5.486531295570307,4.766825780823887,8.368186627398151
2.997616247508587,3.5109366314056984,4.764358762339848,5.235892380744076,3.432839030960467,5.2455504291634085,6.943772010797964,6.19876619283797,3.987734583679269,5.669743616133615,5.665592103310916,8.859406945383027
3.287241632363917,3.438951109896857,4.977141906888296,4.861778542334545,3.960086881885734,2.7440656472094864,6.942353051632672,7.306573607639599,9.01274196067278,5.852955936696922,2.4916247783952588,9.55796939821998
2.4526061892772533,3.3669655883880147,5.189925051436743,4.241966009485819,3.566891736017839,4.024279080761219,6.284501480334527,6.330804404965617,5.227526132852709,6.036168257260231,6.522334177261281,9.423288587308456
3.160768243457962,3.294980066879173,5.40270819598519,4.81433810916382,5.268683459231086,3.0361783031403267,5.626649909036383,6.2696328365382525,9.488714454078815,6.2193805778235385,4.805017460807117,9.837435102988408
3.459446931457995,3.2229945453703315,5.191283732093962,4.693594487135217,4.348804620286144,2.892116499601879,4.968798337738237,6.806858246191236,4.501085203566702,6.402592898386846,3.312240851107766,9.2783347353119
2.862946256039902,3.15100902386149,4.979859268202733,5.000580466186323,4.0162520622013504,3.613036586345734,4.310946766440093,5.267634176083479,2.41892969276838,6.585805218950155,2.249170381707561,8.79504023668004
3.77949096410379,3.079023502352648,4.7684348043115055,4.570027584037791,4.138767320211176,4.995764163594138,3.653095195141948,3.214514473502148,1.3792361987882558,6.769017539513462,1.5507923068899978,7.952168894273659
3.785989881187035,3.007037980843806,4.557010340420277,3.7610045486181423,4.2874205533559095,3.4197960095485445,2.995243623843803,7.070456206706218,2.872752989190371,7.7668227333160385,2.75541974960433,7.951885593724858
3.5857992246481567,2.9350524593349645,4.345585876529048,4.728129912519675,4.382546925924701,7.810988265128841,7.39923892271346,2.85336737826728,1.4765524531647434,5.434497395476796,3.1573390228610867,7.970619366369424
3.843385362402519,2.8630669378261224,4.13416141263782,5.160660638604347,4.78669172535744,6.043963394876649,0.3023432545264072,7.3098528838920895,2.1455255467634373,3.102172057637553,6.637926401089769,8.129571362060348
3.631314853795729,2.791081416317281,3.922736948746591,5.689140618295192,4.586396716085607,5.901990640618295,2.9891288859872045,9.04828318709284,11.303007742881103,2.5867470767855494,6.70248989306528,8.270053820140975
3.115276759425076,2.719095894808439,3.7113124848553625,4.568825469196715,5.704562012025814,5.835386338754016,0.4697623599779789,7.657529298905331,0.1511538884220371,2.071322095933546,7.937875635039334,8.291705540627875
2.4820850908407985,2.647110373299597,3.4998880209641343,3.5115627091662964,4.9503002352908405,3.943482839877102,4.858542854704479,1.050190702058173,12.970886750876224,1.5558971150815424,2.5653175472592458,9.154469746008468
2.3933113028334034,2.5751248517907555,2.813491332050411,2.839479393079974,5.095874382975419,5.14006190021739,9.247323349430978,0.4406216920335896,1.0950320790074095,1.0404721342295389,4.161629630251016,9.092276769309493
2.6631433799528903,2.503139330281914,2.848889680558825,2.1734065281084987,4.448616928568127,6.892590315941086,8.501591555483627,5.39276178727078,4.126949029307176,4.173789217699433,2.0595803389311578,8.62596394605231
4.645690835110534,2.431153808773072,2.884288029067239,2.5084877978835656,4.953864257715689,5.626959869334133,6.42332646544167,2.916570293584043,5.142215555147471,7.307106301169327,2.3985617533967467,9.205502672584595
1.917184390510721,2.35916828726423,0.981104175291542,2.3845397539598165,4.353419064542269,3.5489415442328567,4.345061375399715,2.9766722239355983,4.14072371005449,0.6907558561258185,3.0980912873565747,8.185914063556861
2.2661726810234564,2.2871827657553885,1.100468047884107,4.016630491957757,5.235315641965411,6.237052247847211,2.26679628535776,2.346418088181372,3.740914152357445,2.608924417077391,4.026699575700458,7.364314647186432
1.1344252054105133,2.2151972442465464,13.77323821906656,5.938375951181591,6.042609418268919,6.698532663095593,0.1885311953158037,0.9858962107134828,0.5094495594883572,4.527092978028963,6.266629884948879,7.759132448271516
1.3747889241117448,2.1432117227377048,6.832287414870613,3.713206443669125,4.275160198875923,7.755394059254883,1.7513635218828083,7.786439155328654,3.6756010894827327,6.445261538980535,3.875544449646912,7.850252739058182
1.890530668017849,2.071226201228863,5.657458412394161,3.673323120517424,4.9997444523970165,5.172312597837382,3.3141958484498133,7.100526110596521,2.957879214785609,8.363430099932108,2.771162917937834,7.124346747832206
1.7139186977201104,1.9992406797200213,4.482629409917708,1.8872753601814536,4.836850853181243,2.1098761235067487,2.437764542868889,10.599821527239785,3.1889251955312536,6.988346246424568,1.7015807754153864,7.925130766433557
1.833396186250882,1.92725515821118,3.307800407441256,5.7625295707547295,4.514615701441995,1.1419147582569915,4.857709179091925,10.17246668181587,1.6649157044825855,4.581507342129108,7.424921828818173,7.687084655131768
2.5169185634718887,1.8552696367023376,1.6207986641724477,5.665936789101944,3.9706212717339793,1.3555060824122505,9.075448302134893,8.281624710010206,1.321437120372687,3.06687904565855,3.3354532140546893,6.264948134544389
2.6746784745176275,1.783284115193496,2.038235310480853,5.672831717931436,4.29241343633842,0.8400216319814717,8.96948134926608,2.7488979420821886,4.844135307326544,1.552250749187992,13.140337955495047,6.902006313796628
2.901310220943939,1.711298593684654,2.4556719567892578,4.2213448945565,4.089529087693355,1.179035539211032,8.863514396397264,2.538722064576324,1.4391557174225462,1.8307590057734808,4.32915462407762,7.8033350183982835
3.487586254099423,1.6393130721758125,2.8731086030976627,1.8985892101014448,3.932981700976111,6.209626157098846,7.158509534085562,1.3953087775980586,3.519340717902139,2.109267262358969,8.097386090400477,6.68442044839441
3.603899447015556,1.5673275506669706,3.290545249406068,2.3081138549082776,4.368490390852793,6.382593451496571,5.45350467177386,3.3955857969915653,3.174682346555564,6.309091344164635,3.0707053217004243,6.127572126015518
3.979815772110246,1.4953420291581287,3.7079818957144735,2.0834607631205366,3.951233314738201,3.801892875092342,3.7484998094621576,2.7324921906380504,1.275984735309291,6.3457689652976885,5.242000304456598,6.508732813398467
4.333661920568346,1.4233565076492871,4.125418542022878,4.933014401938493,3.676502422151067,1.3164211192391455,3.2517544197413244,1.508573805134348,1.206651477919111,4.3071702111667465,3.4433332166712165,6.165330031438357
4.3054330135178684,1.3513709861404457,1.180199191512287,5.592719388741785,3.594275734746569,5.599238509153095,2.755009030020491,2.3163249392209515,0.7837097503013051,2.2685714570358044,5.450242953457203,5.916574557890439
4.634925147534732,1.2793854646316034,1.223171013813043,3.992685158758512,3.511269682736026,8.265432000276503,2.258263640299657,3.154646672977006,1.304760705075232,6.027256145571489,4.427853672361217,5.646353482535846
4.371015253978819,1.428097642435731,1.266142836113799,2.8345398860328923,5.097660815229167,4.069151877000392,1.761518250578824,3.8891609604646975,1.1902559042231973,9.785940834107173,5.751033362086028,6.105354608148561
5.076701494402597,1.5768098202398584,1.309114658414555,3.7394774095280754,5.180818234951317,7.204544294662645,2.52636597069987,3.2661931606143053,2.121507772504581,5.345551127315957,2.4654154843497764,5.911593634250667
5.369373814425065,1.7255219980439858,1.352086480715311,4.407468037257378,4.698993989058635,4.239410489122876,3.2912136908209164,3.5809493921076267,0.7121638230299295,5.373729856093339,1.5607183350028675,5.175792610815432
4.420079208024847,1.8742341758481127,1.395058303016067,4.318783059652067,5.446212969632921,1.832464045476481,4.056061410941963,3.286910893098254,0.9071555193595257,5.401908584870721,0.656021185655959,4.868463631278434
4.662333065784439,2.022946353652241,1.438030125316823,4.7994252261719,5.463849680718699,4.303139883120643,4.820909131063009,3.828236683312892,3.500986904817919,5.430087313648103,2.9436021332222086,4.76179759938031
5.396799240223429,2.171658531456369,1.481001947617579,3.511712232692852,4.587330045183082,4.014066125145071,5.585756851184055,3.36263495636506,5.629927920948178,5.4582660424254845,2.836686693897177,5.166672138808963
6.014449706362274,2.320370709260496,1.523973769918335,4.273533471953685,4.502454662873141,6.777130304330567,4.697394173523836,3.709102385864364,3.087181877138206,5.4864447712028666,2.729771254572145,5.632608389049919
6.206171841953157,2.469082887064624,1.5669455922190911,5.728172133169089,4.150840015983528,5.480438432035363,3.809031495863618,3.901913502315713,2.968350004152396,5.840902252781207,2.6228558152471138,5.547483537204426
4.556558865223676,2.617795064868751,1.211011841483861,7.386752481445058,5.397523782790046,5.571250052741927,2.9206688182034,5.07295958289926,2.5360529114175145,6.195359734359548,3.968257795048177,5.525510269033971
5.206353640001185,2.766507242672878,0.8550780907486315,6.600653452297378,4.632267492106426,4.9667033607891415,2.032306140543182,5.433725565773912,1.3157577501797866,6.549817215937889,5.313659774849239,5.62144254247384
4.632831829704353,2.9152194204770057,0.4991443400134017,,4.918691237068647,2.3669599164078314,1.143943462882964,5.161310483680613,1.2731761619756372,6.90427469751623,6.659061754650303,5.514203084953396
2.5895925449931507,3.0639315982811333,0.5824283829067388,,5.642351558083447,5.961518095106405,0.2555807852227454,6.592658114622504,3.489205970811029,7.25873217909457,8.004463734451365,5.583985487023909
4.3809061198228525,3.212643776085261,0.6657124258000758,,4.652036946938282,3.792420362131332,0.2819177151455581,6.498819798710735,5.4276198778967695,7.613189660672912,5.783115678067361,5.478391417073856
5.38363195351927,3.361355953889388,0.748996468693413,,4.840602856075713,6.629936778088811,0.3082546450683707,5.15595538181104,4.4582363766352,7.967647142251252,3.5617676216833565,6.2453888010191445
3.95678325668399,3.510068131693516,2.6231696306412458,,4.6925903153024775,6.84377672569271,1.9425060660944555,4.821284446231982,8.513202422286406,8.322104623829594,1.017288832640711,5.9643607026917
5.132135307816287,3.658780309497643,4.497342792589079,,4.241511939968484,3.6750145457106833,3.57675748712054,6.489424630484953,8.422568193038224,8.676562105407934,4.452587343436434,6.071527113325002
4.901240279665822,3.807492487301771,6.37151595453691,,4.5082631518647975,3.754739324652589,5.211008908146625,6.068780903823287,5.70907082456681,9.031019586986275,0.2567359700972673,5.872061737957688
4.645008955830112,3.9562046651058975,5.120336113664976,,3.750359374483036,4.45114653802518,3.201924407486174,6.225995319363198,5.480500192869842,9.385477068564615,7.180446235753676,6.256329547823438
1.1451957904409469,4.104916842910026,4.804714308611457,,4.225762152681594,3.6539606988327176,0.2862560447975979,4.04135039516054,6.735182653011992,9.739934550142957,6.187139002835876,6.573325607754619
3.851160749662733,4.253629020714153,4.489092503557939,,3.44327247238817,5.2149670248076445,0.7348794936059755,3.8645857759361983,10.213346978437908,10.0943920317213,8.290384254904371,6.18412573840466
3.023790282832073,4.402341198518281,4.1734706985044205,,3.969681336301485,4.423901145876364,0.7222026687374874,4.525507254072241,6.029827752631245,10.448849513299638,5.494695860495662,6.16857949538449
3.92105879021732,4.551053376322408,3.857848893450901,,3.7124888021028646,4.5275988687408,0.7095258438689993,8.819612519101447,2.950986520533656,10.803306994877978,5.270560310226291,6.106324471721625
2.8300724369931256,4.699765554126536,3.5422270883973828,,4.906345914354196,4.116813831689732,0.6968490190005112,8.676416316688488,6.080683077878787,11.15776447645632,2.674135480011568,6.862673165349451
2.92957972537499,4.848477731930663,3.226605283343864,,4.284154685945516,3.9529273559346967,0.6841721941320232,9.771568659771852,2.5259917756292687,2.871306524733121,9.207125787370808,8.468298038756723
2.0426307006218223,4.997189909734791,6.073420542492091,,4.432780349764228,4.600856819899522,0.6714953692635351,8.352496044607111,2.171531179730514,3.63315823636057,10.094151770619591,6.730673263876681
2.273703525717792,5.145902087538918,8.521684056073441,,4.243208030035327,5.564400113901439,0.6588185443950471,7.038590485054459,2.7681221719267306,4.395009947988019,3.4985357889358006,6.467883142866687
0.6062522396907521,5.294614265343046,6.941638422819309,,4.036754514246086,3.3262322726738733,0.646141719526559,6.277649559701207,2.8758557416378725,5.156861659615468,5.3778785422350746,6.6837836488294
1.1986522487413045,5.443326443147173,3.057188696641157,,3.825328750168401,5.722457731731883,0.6334648946580709,6.819098399938484,1.9518724431063088,5.918713371242918,4.173507462044563,6.459085730635172
2.0099491192417696,5.5920386209513,9.176333826010872,,3.8638002943254266,4.51360997430366,0.6207880697895828,6.013198455003053,7.635881924041111,6.680565082870366,4.850471477356832,5.459435778976408
1.1692094347185849,5.740750798755428,13.866375629231005,,4.377558675423208,3.2811271474227075,0.6081112449210948,6.086462551990983,3.2203929710855936,7.442416794497815,5.496557537410764,5.379550105125393
0.451076931402992,5.889462976559555,3.740642999644061,,4.7245792130291,3.01971232931038,0.5954344200526067,7.077494098175404,3.164457203009714,8.204268506125265,4.223237585424782,5.139331383145043
1.206492406038793,6.038175154363684,4.62847451090046,,5.092450292167534,2.7744937386660573,0.5827575951841186,6.045463186972799,1.2031366061482311,8.966120217752714,3.5620592672242632,4.837658970052176
1.1273867925262595,6.18688733216781,5.516306022156857,,5.057085968259785,2.6728294342530394,0.5700807703156305,4.957507541766538,1.3309418866028833,9.727971929380162,5.87680623843557,4.983408420550973
0.3846712472438347,6.335599509971939,6.404137533413255,,4.609407888756917,2.381941398243609,0.5574039454471424,4.759116576201227,1.2313537228640803,6.554310171910623,6.204881847191711,4.7249908331537895
1.0118254316410311,6.484311687776065,12.117742399120786,,5.473041400020748,2.62097107511827,0.5447271205786544,7.333635388578572,1.1020013185624666,3.3806484144410835,6.292650338227448,4.621511753356232
1.4937867061679524,6.633023865580194,8.680765016775158,,6.949680423514575,3.4922723102574,0.5320502957101663,6.296909722828341,2.761902973102252,5.943737066460428,5.820656941364884,4.562002639249677
1.4466447101713638,6.781736043384321,5.24378763442953,,6.777767030584029,3.0352689818427443,0.5193734708416783,7.080953874468674,5.740495400503898,8.506825718479773,7.006463619833534,4.782766943211803
1.6518645997377233,6.930448221188447,1.980036085251104,,7.018079134566031,3.879192385960928,0.5066966459731902,5.930193822813824,8.536845550588358,11.069914370499117,7.58521903638842,5.402043049021191
0.6017036243252228,7.079160398992576,1.985761775022881,,8.466440592287968,3.953561468927065,0.4940198211047021,5.540834765123731,4.76110989553061,7.248756920229092,8.163974452943306,4.655777660528182
0.6137915308535271,7.2278725767967025,2.793190717416324,,8.430048282300774,3.777521830970816,0.481342996236214,5.511196317485409,5.601111960069597,4.751710336362099,6.512995504374255,4.6799379528998895
0.6263377896299976,7.376584754600831,3.6006196598097664,,6.869400102759111,3.927295252843826,0.468666171367726,3.409557511472241,7.119790087408501,8.000239054579275,8.377740613573678,4.439271620256003
1.4253237957140876,7.525296932404958,4.408048602203209,,6.864727842440304,3.762825731102582,0.4559893464992379,3.884023034435215,8.314918052708173,4.261634347308352,9.77629029395266,4.351587287932967
1.0553605835052966,7.674009110209086,5.568610825376955,,7.852093495274352,3.2957010771692703,0.4433125216307498,4.259017922796816,8.22987456031466,8.281346069941513,0.1287444238204855,4.346676474403875
1.0436637123105408,7.822721288013213,6.729173048550701,,6.857874670302819,4.380286354515136,0.4306356967622617,4.3448639405368406,0.5190683933726981,6.008550380225894,6.712097449347517,4.730083143161711
1.2622329421825855,7.971433465817341,7.889735271724446,,,4.707092465231719,0.4179588718937737,5.947251574719064,5.466571845944803,6.369588518937638,9.858972137861144,6.339343208645031
2.68657775588316,7.170809108722314,9.050297494898192,,,5.424486784926663,2.114044889858288,4.4070189540917255,6.5760357792417,1.4956629631942675,7.399781859608055,6.699715318659525
3.089305804701411,6.370184751627287,10.210859718071935,,,6.277588622555027,3.8101309078228014,4.020919480357244,4.46459894622285,1.86045139710325,5.724339904123678,4.687648740516314
1.966330088178432,4.121339256639328,11.371421941245684,,,4.138757724728096,5.506216925787316,3.7069133641825074,5.225047153162963,2.858360841108016,6.513267095044744,4.345176573088197
0.9039367543759907,0.2105914806935089,11.795862838919144,,,4.246946993551307,7.202302943751829,4.168716655273745,5.9854953601030765,3.8239158951605856,9.485313129174942,5.026681621585658
1.814544024000997,2.682025128001816,10.684938787068324,,,3.687825395202629,8.898388961716343,3.911009647475346,6.90279403368962,5.725355629756692,10.452445969820044,5.718324176759763
3.566196056662001,2.676896506040884,9.574014735217505,,,3.7693860735667326,8.83503842116382,3.926688514955941,5.529353436076913,3.689820165512998,7.686025189163689,5.030156456974359
4.207798162193058,2.6717678840799524,8.463090683366683,,,3.724968549709941,8.771687880611298,4.99356091736037,5.211211475962786,1.6542847012693045,5.903125895500969,5.276010625165613
