RMS_envelope_Kurtosis,RMS_envelope_Kurtosis.1,RMS_envelope_Kurtosis.2,RMS_envelope_Kurtosis.3,RMS_envelope_Kurtosis.4,RMS_envelope_Kurtosis.5,RMS_envelope_Kurtosis.6,RMS_envelope_Kurtosis.7,RMS_envelope_Kurtosis.8,RMS_envelope_Kurtosis.9,RMS_envelope_Kurtosis.10,RMS_envelope_Kurtosis
2.473381285080368,-0.6144920115917905,0.7136010094883507,2.7623809983705527,1.2545487248335156,0.9671401843641432,2.242160376902845,2.8055146253158627,4.58076728259894,0.6923318319854443,0.8364431206405669,1.8121536689242823
0.3511669866371139,0.7849743741181059,-0.1647411389271863,-0.475149992757331,-0.9931562732773966,-0.063421809022778,-0.1913595740222171,4.653601869676014,-0.7906468203252164,-1.5,-0.5465726412120309,9.175751838559956
14.533035023303086,-2.0,-1.0430832873427234,-0.225523770426844,-2.0,-0.7817109045113888,-1.288309609231429,9.3080265765503,-1.5000000000000302,-1.3608627389300485,-2.0,3.862743148583583
11.561824975584788,-2.0,-1.5215416436713616,0.1443743617102688,-1.058729478911862,-1.4999999999999998,-1.4999999999999982,24.76912820544152,-1.5000000000000324,-1.221725477860097,-2.0,3.1346745276753074
18.537474676261866,-2.0,-2.0,-1.3445858868717842,-2.0,-1.75,-1.2632022223796144,0.0249970866750275,-1.4999999999999998,-1.0825882167901455,-2.0,1.459794256075137
2.488004828950247,-2.0,-2.0,-1.166040689848909,-1.8333333333333304,-2.0,-1.0264044447592306,-0.1536483959357739,-2.0,-1.5,-1.499876128444558,2.355625095237196
9.539124911237224,-2.0,-1.833333333333334,-0.5768496858932788,-1.6666666666666603,-2.0,-0.7896066671388469,1.5807998031778006,-0.9642825447318883,-1.4999999999999982,-0.9997522568891156,-0.4732732144931812
4.5346503631971125,-2.0,-1.666666666666668,-1.6411921082118832,-1.4999999999999905,-0.2132709925926423,-2.0,2.284755905984383,-1.4821412723659442,-1.4999999999999962,-2.0,-0.0986827751126355
11.461743160669585,-2.0,-1.5000000000000018,-0.6893142489410358,-1.7499999999999951,-0.654017031855482,-2.0,-0.4484715996396993,-2.0,-1.4999999999999944,-0.4595653453243726,-0.748752001919101
1.6107085681992557,-2.0,-2.0,-0.5492482074254901,-2.0,-1.0947630711183216,-2.0,-0.1681998187149109,-2.0,-1.4999999999999925,-0.1459566434275006,0.0277676455900346
7.848789644714074,-2.0,-1.75,0.4427772415285367,-1.2388628259451508,12.84178983999975,-2.0,1.3954917514444125,3.5559395138642262,-1.499999999999991,12.28801967178204,0.4474954820054524
14.110663440227604,-2.0,-1.4999999999999998,-0.607571885766363,0.0514489850347748,2.3645523889584057,-2.0,-0.0506913683395677,0.0654788112661823,-1.499999999999989,1.5723555788685468,1.2818764071873554
-1.0341866533781685,-2.0,-1.5000000000000009,-1.5000000000000009,0.0951941550450206,2.3162222548118336,-0.0300221413852863,0.3969633620953097,-0.6281312467644184,-1.499999999999987,0.3326841322906722,-0.4633981289010949
0.3345082469734648,-2.0,-1.5000000000000002,2.4987861151774533,-0.6678875379198694,9.509827283664247,-0.3568708757331563,0.1867616571493622,0.0822985567043388,-1.499999999999985,-0.930913935029499,0.0488263640514361
-0.6135755733181112,-2.0,-0.944780118822973,-2.0,-1.1119250252799129,-1.242135645729499,-0.6837196100810263,0.2016780183770579,-1.0453887727566946,-1.4999999999999831,-0.8489493095169487,-0.1378418635693798
1.194085212555568,-2.0,-1.0240972447054053,-1.293550999528147,-1.5559625126399563,-2.0,-1.0105683444288964,1.3250374023502065,-0.9195566286763222,-1.4999999999999811,-0.6838172510641578,-0.6552836845524479
2.511427438556815,-2.0,-1.103414370587838,-0.0805695290866626,-2.0,-1.3211953299818828,-1.3374170787767663,2.576191401590654,-0.736780658111698,-1.4999999999999791,-0.0127314846656747,-0.6262364884744156
13.701758536761208,-2.0,-1.1827314964702702,-1.0492263192993287,-1.580528735328225,-0.4757068222840264,-1.6642658131246366,1.4425766028963611,-0.5540046875470739,-1.4999999999999774,5.763514200649947,-0.5466345713217358
14.840288381829971,-2.0,-1.2620486223527023,-2.0,-1.1610574706564494,-0.6575253404038135,-1.5821329065623213,1.7204487126693673,-0.5471563761684206,-1.4999999999999756,4.942726272767503,-0.7443834236009099
6.537595494546105,-2.0,-1.3413657482351349,-1.0346504263680674,-0.7415862059846741,-0.8393438585236006,-1.5000000000000062,0.898569889863273,-1.086057218480688,-1.4999999999999736,0.2505940736087577,-0.6425888638002171
3.701506553662385,-2.0,-1.4206828741175674,-0.4778719895222254,0.2368301153811929,-2.0,-0.3760239800648235,1.34659263061541,-1.4999999999999774,-1.4999999999999718,0.3518918109365074,-0.2929147355691572
17.81677961869157,-2.0,-1.4999999999999998,-0.6171001877251028,-2.0,-1.4999999999999991,-0.9380119900324118,6.132111452153032,0.0327900270909142,-1.499999999999987,1.3104240283723012,-0.5125193879055927
1.096253706982882,-2.0,-1.5499999999999998,0.7350497285506647,-1.2394639344676022,6.474359762356718,-1.5,5.256423235687494,-0.6352809462309472,-1.500000000000002,-0.8207703713299659,-0.6387040591946538
-0.041317234799536,-2.0,-1.6,-2.0,-0.4789278689352041,0.861748168018762,0.514146592363169,2.241056273497472,-0.8972257442291554,-1.5416666666666683,18.67494273602947,-0.7724484654406334
-1.1916224330332768,-2.0,-1.65,-1.5659784430294337,0.2816081965971939,-2.0,2.528293184726338,0.6060778296859772,0.0237140280412719,-1.583333333333335,9.609580389645462,-1.1321713175577346
10.204066563762602,-2.0,-1.7,0.7381019981067438,-1.4999999999999991,-2.0,4.05512694809053,1.667799914626582,-1.2487015547621008,-1.6250000000000016,52.70570187171214,-0.7732463586267566
38.43030740705839,-2.0,-1.75,-0.7608319746544367,-2.0,-2.0,-0.1187215305906979,2.5956511662796267,-1.0701132213377762,-1.666666666666668,3.06233195556962,-0.6762115670549371
4.027351815364191,-2.0,-1.7999999999999998,0.3484516493933198,-2.0,-2.0,-2.0,7.213665506999465,-0.8637970857194088,-1.7083333333333344,-1.178000584745528,0.6377782871251947
7.096896793501557,-2.0,-1.85,5.850407022984314,-0.048658936805547,-2.0,-2.0,5.761659009012355,0.4066453810309989,-1.7500000000000009,-0.1910147306531624,0.4881196610917531
13.90793888177136,-2.0,-1.9,-1.0692776117292715,2.7734072861172354,-1.4999999999999998,-0.2194320713999347,5.3690852924305545,-1.276101213407198,-1.7916666666666674,-2.0,1.5455915490441132
5.05401174019908,-2.0,-1.95,-0.7641127611442813,-0.9319410575258052,5.655821448981495,-2.0,4.018161438717394,-1.500000000000003,-1.833333333333334,-0.8541952108151287,1.8863308718287648
0.6735133743664967,-2.0,-2.0,2.4147579159512853,-0.90582967604511,4.354687849689884,-1.4999999999999998,3.422332516114736,-1.5079065491216228,-1.8750000000000004,0.8214359464125365,1.1203079618261933
-0.3304356215816186,-2.0,-1.5000000000000002,0.4590873326367388,-2.0,-1.117215915612981,-1.6666666666666663,13.583306361012175,-0.9348865334589712,-1.916666666666667,-1.000976615426583,1.6739339944401292
-0.6581156083425586,-2.0,-1.5555555555555558,0.034270397676833,-0.6909931821040347,-0.114731613049491,-1.8333333333333333,32.885110209837336,-0.3444639938444798,-1.9583333333333333,-1.291145989740146,0.6455102672662565
0.0126286334593537,-2.0,-1.6111111111111114,-0.0309357298424393,-1.7244265964148242,2.109379255952412,-2.0,8.149977701852752,-1.329500100194125,-2.0,-1.391329097067691,1.2733988696166847
-0.0580649500797134,-2.0,-1.6666666666666667,-0.4933703446699398,-1.4999999999999996,-1.6497724466249564,-1.3291318435049757,0.0399060898090848,-0.705629351644244,-2.0,-0.8745610761195959,0.3513038373227988
3.0567643341934687,-2.0,-1.7222222222222223,-0.7567266805956416,1.2872553472917252,3.290761078452057,-0.658263687009951,2.2596628241786147,0.6739180839796992,-2.0,-0.3567167676824669,-0.0201165772243325
0.7263266055780013,-2.0,-1.777777777777778,-0.3335256940916822,1.190572710822286,0.3349212882385979,-0.8818864058416258,2.040783473255691,-0.270777803654223,-2.0,12.888862210950244,-0.0454139014872634
3.6564440256167376,-2.0,-1.8333333333333333,0.4150132815155936,0.9950416393023054,0.1350317560205787,-1.1055091246733006,10.726139261392404,-0.3268416574200765,-2.0,1.4224615070626283,-0.2881457304027712
20.307115608205475,-2.0,-1.8888888888888888,-0.1116341600403503,0.5076009493324354,-0.1553144870400102,-1.3291318435049757,14.147789601267014,-1.5,-2.0,-0.8979096768683541,-0.3159296006908141
9.99878434378048,-2.0,-1.9444444444444444,-0.5605470384152897,-0.1212273339282075,1.019919996802949,-1.5527545623366503,23.957247390100388,-0.2878920221517731,-2.0,4.136344748395627,-0.5807103081034288
9.067989133750316,-2.0,-2.0,0.2745438763697088,-0.1154487177005783,2.3240693274231834,-1.7763772811683252,13.890082702030902,-0.9584019659073296,-2.0,0.3952488564633163,-0.4353937440263138
4.449858868108682,-2.0,-1.895230172851028,3.017567593126656,0.2455029396120265,3.5929530775894447,-2.0,13.541350825783518,0.9015114128019204,-2.0,0.3368954754838662,-0.0433297728863513
10.211995997103624,-2.0,-1.7904603457020551,-0.0715018543461036,-0.2125727233954704,1.4323045975901847,-2.0,30.99495670386264,3.0490753091037286,-2.0,-1.275603257078568,0.6041800175173813
6.5426970162926,-2.0,-1.6856905185530826,3.3189158452755745,-0.4758910391818847,-0.201031530545277,-2.0,2.8738016067910817,-0.3320993155837408,-2.0,-0.219832819011827,1.0381772837899943
6.301589922794513,-2.0,-1.5809206914041103,7.817698361193251,-0.365896450169711,-0.3649716769731719,-2.0,-0.0214855353163083,0.8806067022755921,-2.0,2.8633728357525428,1.2569899632377686
3.2367508678388006,-2.0,-1.4761508642551378,4.774138514386475,-0.0184743060552077,-0.6879187560181075,-2.0,-0.405046274300108,3.270121099448806,-2.0,-1.001990797644862,0.8414416546460219
5.167400292538524,-2.0,-1.3713810371061652,8.871847650418195,0.0524146473812474,0.8809470233646048,-2.0,1.1542358786758653,4.396003494369157,-2.0,-0.0057743285340072,1.0989892351995243
8.240744540374939,-2.0,-1.266611209957193,10.0636269342562,0.0574728497691658,1.997010510924298,-2.0,-0.8817144679533255,1.645504913204609,-2.0,-1.012820007299957,1.131047604459039
2.117449401490335,-2.0,-1.1618413828082206,-0.176298104532234,0.8367803072003275,0.0158685736514985,-2.0,-1.7287293593231643,5.242873670567326,-1.648817899359908,-1.034525741681237,1.219716396097449
1.160015172636208,-2.0,-1.057071555659248,1.0219059628694538,0.0541795405352254,-0.3231640154757285,-2.0,21.61767614892428,0.607489614770949,-1.824408949679954,-0.8845207397006511,1.689515384381119
4.149590515092717,-2.0,-0.9523017285102756,0.5186415312584853,-0.761677902749692,3.970892622033452,-2.0,38.73542494088797,-1.751778392407971,-2.0,-0.7590310948702084,0.393269325805444
25.48631474657085,-2.0,-0.8475319013613032,1.4276152808557354,-0.7886280396072616,3.1273103979734502,-2.0,-0.7486476678114431,1.812270476490084,-1.9968916109264103,-1.5649183579986012,0.230460033639388
10.039864244963994,-2.0,-0.7427620742123306,0.8189762229149662,-1.2465340348358462,2.7958469153508965,-2.0,-1.3609409437735354,0.4968032054549574,-1.9937832218528209,-1.1794334951458203,-0.3666964004731898
14.146844042795587,-2.0,-0.6379922470633583,-1.3299366091423237,-0.952435146791871,10.107497898639512,-2.0,2.5677778310070867,1.3599581253628197,-1.990674832779231,9.281778167564502,-0.961046325937188
18.29975799404759,-2.0,-0.5332224199143858,-1.4340140533348915,-0.8105405953999973,0.9875659823862764,-2.0,6.4964966057877085,0.2605615362221516,-1.9875664437056413,0.6086326543140892,-1.1745121693170286
19.18214362657258,-2.0,-0.4284525927654135,-0.7654129202659781,-1.186277756069389,1.6627085745848005,-2.0,3.185388523162926,1.1246981967632053,-1.984458054632052,-0.7941802244575373,-1.0003880054640084
13.031677833642007,-1.9788165411411447,-0.3236827656164409,-0.7021055472108535,-1.0067759780580594,4.27406733158631,-2.0,-0.608636202927598,-1.2790104789554082,-1.981349665558462,-0.8477210266090944,-0.4936241434016426
18.67253932174897,-1.9576330822822907,-0.2189129384674684,-0.5549036382442036,-0.7328357562207266,1.0090847892265955,-1.9707604464575408,-1.4022740767680162,-2.0,-1.978241276484872,0.0246047838506768,-0.4160070562233331
11.915354772325276,-1.936449623423436,-0.114143111318496,-0.2023786030514416,-0.6309473017249037,3.699033176477117,-1.9415208929150816,4.532897261394921,-1.4999999999999998,-1.9751328874112823,-0.1690886603548809,-0.8109466951588757
17.144175781242758,-1.9152661645645808,-0.1154370046344805,-0.5102523037198639,-0.5144469706963468,4.689630845318359,-1.9122813393726223,1.022770747779837,-0.7493978765447182,-1.9720244983376929,-0.6566999837101926,-0.8701929050612462
11.6722413331063,-1.8940827057057268,-0.116730897950465,0.4062193086100101,-0.4929006046869326,2.355716534197578,-1.883041785830164,-1.1903283116089458,-2.0,-1.9689161092641032,1.4041538349470368,-1.2251305742809773
5.884660508996854,-1.872899246846872,-0.1180247912664496,-0.4831515381546278,-0.6142924717099745,1.694522416780739,-1.853802232287704,-1.4999999999999991,-2.0,-1.9658077201905133,3.8762211846012224,-1.0364642439540814
4.80472817494855,-1.8517157879880173,-0.1193186845824341,0.4626540096434839,-0.551183560569271,4.788932441569998,-1.824562678745245,-1.4999999999999998,-0.9684887445810388,-1.6322777113286364,2.216311640168228,-1.004927166693981
4.350233596965567,-1.830532329129163,-0.1206125778984186,0.7043200621437284,-0.8842876912586979,-0.5224479599849707,-1.097427611970838,-2.0,4.66585250845021,-1.816138855664318,-0.285823604062609,-0.8858309192770575
4.887731169161008,-1.8093488702703084,-0.1219064712144032,-0.0061991746931946,-0.589565125779334,0.5726233601006596,-1.499999999999999,5.4776568383928215,-2.0,-2.0,-0.3690671298094705,-0.8977407170348797
1.6181282253739813,-1.7881654114114538,-0.1232003645303877,2.1222215698955527,0.0243336487722913,-0.9563886603214772,4.20756483435397,5.293935383074151,-0.7977853527337562,-2.0,1.565830872390814,-0.4174539432845243
0.6069553832390238,-1.7669819525525992,-0.1244942578463722,3.9350566609313935,-0.0761500235480041,-1.1366699904813085,3.1514091827082904,7.47107771021258,-2.0,-2.0,-1.2207653431246943,-0.5368082403585297
-0.7006112680596388,-1.7457984936937443,-0.1257881511623568,1.3245737912236182,-0.6460283737158217,-1.180697797309429,0.5757045913541452,-1.1195643446787438,-2.0,-2.0,-0.6613826894181889,-0.3892349747925956
-0.193797729020813,-1.72461503483489,-2.0,0.5987390054336461,-0.817722820714168,0.1130230478467604,-2.0,-0.8567539643182442,0.6288508145141032,-2.0,1.1408816554415138,-0.2320297035980347
-0.2584532084531754,-1.7034315759760352,-0.970798698018061,2.857303257866426,-0.5827794020286605,1.867551937425958,-1.500000000000001,14.4455758694265,-0.0337316798692608,-2.0,7.353048153240859,-0.3543614862845179
1.984781509484849,-1.6822481171171808,0.058402603963878,-1.4293601064919403,-0.362815207603488,1.5892050940631863,-1.6250000000000009,14.12570043721787,-1.3926816992378472,-2.0,5.625010594626723,0.5994265895005473
3.998446914441677,-1.6610646582583262,3.4747881036647152,-0.8248921110655978,-0.1281054524066092,2.3738213951687923,-1.7500000000000004,4.104094048573911,-0.8520233202944483,-2.0,3.260307251517629,1.4553681899807946
4.082804697232324,-1.6398811993994715,-2.0,0.2135306347529071,-0.4779298818796227,-0.8259717843959482,-1.875,21.504754563615368,-0.3441337775345552,-1.3887475057198948,3.656973136334802,2.134077279312791
8.93984307069695,-1.6186977405406169,-1.5,6.171463574079159,0.3148371018762641,-0.4989808744200195,-2.0,-0.6656125697666408,-1.0743124825760977,-0.7774950114397898,1.0634972980698765,4.989228942150721
8.29609142023733,-1.5975142816817622,-2.0,0.8702871025051824,0.8257180606977639,-1.3905426285307594,-2.0,-0.1503101431632205,-0.7654830011181377,-0.1662425171596848,2.0926104691515306,4.2592828850290285
4.310996842262073,-1.5763308228229076,-2.0,-0.3200102542813203,-0.1485733441414849,-0.6438266706509137,-2.0,2.561068757661221,2.01644403873059,0.4450099771204203,-0.5713545452289504,5.199629362919634
