Rise-Time_envelope_Peak,Rise-Time_envelope_Peak.1,Rise-Time_envelope_Peak.2,Rise-Time_envelope_Peak.3,Rise-Time_envelope_Peak.4,Rise-Time_envelope_Peak.5,Rise-Time_envelope_Peak.6,Rise-Time_envelope_Peak.7,Rise-Time_envelope_Peak.8,Rise-Time_envelope_Peak.9,Rise-Time_envelope_Peak.10,Rise-Time_envelope_Peak
99.08821550809408,99.12909549482984,92.61474093673898,318.2332077598722,136.56685161486814,58.247080267824494,64.47207331549016,107.97490368746352,98.33891716384478,87.93227487936205,116.90978480917336,1086.2955244428626
96.32921372193732,104.15993125878018,90.44142411746505,90.25659617122618,746.9231928995872,80.63167588593184,82.68014487486805,139.3255064884483,59.38571622038214,89.79880291574867,93.96544220955208,952.479864606979
109.40210274960974,109.19076702273053,88.26810729819107,62.399202420463176,87.01375913049084,150.76404410472077,89.32802477771091,117.7655577003408,99.31025403219316,91.66533095213528,125.42529411993056,1091.2315292618046
511.13061463038457,114.22160278668083,86.0947904789171,150.43151883450457,67.48378245825435,183.41273953807527,107.10720740414196,102.84189303813083,109.39268311386375,93.5318589885219,168.3473486683955,845.6368186371795
184.04447950617143,119.25243855063118,85.91714455781742,276.0933431950102,63.880465328941824,193.12850475860512,91.1227036844468,94.0606285336866,77.8842987396262,95.39838702490852,238.04797624862795,862.6228381793132
193.6836488327725,124.28327431458152,85.84769015376233,406.2731681054796,101.2061521441886,98.33493078915753,75.13819996475164,137.83139213289795,124.79943924983516,97.26491506129514,162.7933551028351,856.4950474468154
105.59665266971018,129.31411007853188,85.77823574970724,332.92426534067613,102.86298553158989,302.95727876949644,59.15369624505647,106.61653747064648,171.72102138021265,99.13144309768175,142.62289517854825,856.470774356922
99.48688389698404,134.34494584248222,85.70878134565216,716.4154884885089,67.71672013045165,153.934053204062,79.61586470206781,315.86967261073954,101.20006441200178,96.09745888304298,80.87254132317382,733.0113457490829
374.3830947001484,139.37578160643255,85.63932694159706,439.45328712148927,139.47573004113966,459.4534656588506,100.07803315907914,132.1033272914787,118.05182787568587,93.0634746684042,155.39878335322547,826.8378367435644
486.5930304802972,144.4066173703829,85.56987253754197,410.86761486219285,104.36158877376424,133.4651769652191,97.40499279067926,186.3379580963672,115.022721254364,92.11312261776708,145.83370261757247,873.4209142002187
161.70155037168334,149.43745313433325,85.50041813348687,380.4504243755407,157.4008139047308,592.8766549513931,94.73195242227936,104.01614688640784,126.77478829903768,91.16277056712994,148.34704000872068,937.879185503858
573.9036663722624,154.46828889828356,85.4309637294318,553.4960072922358,113.47797637916726,489.7777861855538,92.05891205387948,128.6912949087962,77.48575100238499,90.21241851649282,86.92427148555981,892.1548364131119
663.4840873709219,159.4991246622339,85.3615093253767,669.8662972225089,162.28655062942605,345.6519841687248,89.3858716854796,1157.7652298041944,124.82611629854112,89.26206646585568,138.58245117226446,1117.15481957825
939.7565305761432,164.52996042618423,85.29205492132161,839.0205154350352,361.57481380692775,750.1270504108586,86.7128313170797,173.4686318243671,148.1370503424747,88.31171441521856,131.83190913459603,994.6177964710704
123.5411499992907,169.56079619013457,86.45402862872209,728.1666669539825,247.39039963483944,791.2231605366472,84.03979094867982,347.61704420935496,260.3618003216825,87.36136236458144,171.6134615057673,1032.9421261808077
114.68091479471956,174.5916319540849,87.61600233612258,1015.9835850465464,282.30244311306006,745.5073114766951,83.98250496787642,108.93701633344192,218.9991495613757,86.4110103139443,143.32942859599913,777.1688850053183
138.0949201340351,179.62246771803524,88.77797604352305,417.3376756371047,277.4777960580365,137.85483502112535,83.92521898707304,206.02333235245283,176.29568566720755,85.46065826330718,123.41172364640086,1195.5580887484923
495.8591119429025,184.6533034819856,89.93994975092353,655.5126293532076,293.1489786548967,114.56196672831484,83.86793300626965,148.38618503061124,250.18385607069945,84.51030621267005,109.37535951397518,917.8885300544
518.1571003175678,178.64212370659018,91.10192345832402,874.5173960873593,293.5428122207219,279.0047105680127,83.81064702546625,115.5813300889648,104.06064721828116,83.55995416203292,564.532075818569,738.8021570045154
472.3817833863217,172.63094393119476,92.2638971657245,444.0836247404205,295.75057253510795,414.8589023295717,87.48876953481668,105.945832797261,349.010733287095,110.5396305002018,112.49659239887104,1086.2441524554283
435.7857875951167,166.61976415579934,93.42587087312498,819.2149092047176,295.1510768603267,137.2230745401752,91.16689204416711,87.01337291422763,465.24625437609785,95.82767632285756,157.7108105504752,986.0770299707062
140.19306857449095,160.60858438040395,94.58784458052548,441.2662234289588,293.3614618347343,224.9546023512194,94.84501455351754,169.28477985190358,508.8500687954981,119.02632256919748,184.0526553697035,1001.5782424147296
105.63172218183291,154.5974046050085,95.74981828792596,394.1190122437689,136.33525160684613,413.9056305754992,98.52313706286796,93.97830030422966,528.5638112032814,147.2908555064455,175.02944395750848,932.200512789251
129.57831716033505,148.58622482961312,96.91179199532642,562.4960933426146,345.4216404639428,308.8068906457796,102.20125957221842,148.077220338489,137.63910571182208,175.55538844369352,180.38144672530987,980.1016301637414
110.80604866889536,142.5750450542177,98.07376570272692,448.28781899639455,348.84851051806965,336.4402909717751,105.87938208156883,111.44985434547964,171.67827113860832,172.07078771782017,237.99696479376323,794.7385216434133
112.12781305597892,136.56386527882228,99.2357394101274,721.0305336920705,321.103551992605,387.4942767650987,109.55750459091928,328.73822517925606,162.47754588158944,168.5861869919468,169.13799454050746,504.7293649537489
219.5763515265224,130.55268550342686,100.39771311752789,717.0509288718845,402.4113528482594,332.2898226839419,113.23562710026972,373.0429503821309,160.1920733294257,165.10158626607344,226.2444612484804,610.2998957153885
204.1130990668497,124.54150572803144,101.55968682492836,1400.8162018899195,343.317933891375,238.79904177579823,116.91374960962014,417.3476755850058,113.51919793896424,161.61698554020006,276.5946321337971,642.240830993079
132.9741741475862,118.53032595263603,102.72166053232884,1139.784851345785,178.78636797202657,252.45236155305128,120.59187211897056,398.60451997972535,137.84189500582863,158.1323848143267,64.50169623919244,326.2593547579568
134.68300719281365,117.98829130577172,103.88363423972932,732.7817213915731,271.1115227419889,425.4698078324041,124.269994628321,460.4884119257729,131.60825047962592,154.64778408845334,117.33158775377218,383.559332928703
104.24573823374052,117.44625665890742,105.0456079471298,1122.8971109082022,443.4404421839646,341.0654207782301,127.31298901206182,564.6949950040895,99.15126525285176,151.16318336258,340.76189949603287,886.1668226689438
168.4324027363272,116.9042220120431,106.20758165453029,665.184955694536,283.87905095984263,286.5394017367975,130.35598339580264,288.17653129445483,92.96716112305243,147.6785826367066,98.55993835123334,321.4577678342654
124.5012675436226,116.3621873651788,104.62677762090004,863.3310777015967,336.22229816991364,328.2949538052841,133.39897777954343,261.07934723636896,119.93758735720952,144.19398191083326,121.29378931639604,619.3530559191972
133.7385210165406,115.82015271831447,103.0459735872698,1123.5562471723329,270.22693084177035,350.9488104712833,136.44197216328425,98.26009036150997,73.74995817491393,140.7093811849599,85.76956386883178,364.54470980812096
144.490870712091,115.2781180714502,101.46516955363956,1087.4768258792074,300.29157354108713,304.54295127068275,139.48496654702507,96.82020968883263,86.17060784848292,137.22478045908653,120.39951636187652,613.6426050394091
124.21757506638092,114.73608342458589,99.88436552000933,1347.7002063289533,280.7577118458281,272.3009787600147,142.5279609307659,77.06698344833106,84.34616027686356,123.63486115659047,223.652514918184,376.70180981495207
134.35407184112287,114.19404877772158,98.30356148637904,927.1257326948728,294.5122672253722,256.3731451995512,117.74124193944354,69.04708273514986,85.51711643294219,114.27322525353556,370.4693601578346,666.0609182492328
334.10534490532456,113.65201413085728,96.7227574527488,1339.72157465515,298.60434912249235,541.3463786651839,117.63595947342785,56.77427475088346,65.57873661865537,104.91158935048064,106.12114814173772,705.2109782699949
132.089142823308,113.10997948399296,95.14195341911856,629.0161943959599,302.89400937313025,461.0104134641046,119.87572344911092,266.2441082855445,144.26460385730692,102.65829838622923,398.8844446004514,895.4093217871505
527.9599842122377,112.56794483712864,93.56114938548832,418.2069313199996,403.100199675076,316.1141274959003,115.994545468513,87.65759519140552,61.059818119895056,100.40500742197786,171.9176753651262,866.5336351035169
298.0180686284788,112.02591019026434,91.98034535185808,665.9554548111686,617.1873085850926,306.01841558406585,113.30967611439216,55.14465819305289,106.89879278045792,98.15171645772648,414.9231012544313,909.3381127276904
133.59170645887957,111.48387554340005,77.60357722494791,451.1311910313639,609.7310417849084,489.2345304213436,110.62480676027128,56.68871154757619,105.8059222849218,95.89842549347507,368.1544476295165,624.7359418938546
136.04620461043675,110.94184089653572,86.15756345538219,355.144784401812,384.6635366625744,416.98699303877646,126.08786462592876,67.39894887846394,83.0933151992653,109.1134414709974,233.16768762085653,775.1140203924361
586.4098853652407,110.3998062496714,94.71154968581648,485.9212322412269,665.7548607591928,357.04794025969744,130.26745603478847,99.7882981419198,114.30177456208344,122.32845744851971,82.96504048112035,846.9066802633262
178.45820394010198,109.8577716028071,75.26730402649643,332.9660931060211,631.9146094081146,252.52207823313245,134.44704744364816,64.91678207883395,85.26399988004462,121.28643523771076,295.14672998405985,953.0187755416262
164.9802444583953,109.3157369559428,85.32184912117889,312.471270633443,397.9655771771649,419.0042992143837,138.62663885250788,52.82571566503052,175.36741480817062,131.91920507164596,467.41678002775353,920.7295790281196
93.29581012450456,108.7737023090785,158.63588719983804,497.7924578967639,500.24684094871407,164.7070092023925,142.80623026136757,51.127373079209306,127.99642259817306,142.55197490558115,624.1750415209176,931.4129775380304
90.63486485278456,108.2316676622142,93.31793996477818,465.7030320859087,3869.4931022877786,136.06227096887758,143.46065268310406,49.45384002456281,179.69055132288318,153.18474473951633,460.32527790792886,1013.414985576316
132.37026156083314,107.68963301534988,89.31769917349975,463.9553110785541,305.794429625692,178.60539463964713,144.1150751048405,43.04946155370263,73.92470127419227,163.81751457345152,243.3259678167881,854.1853222036674
287.7419749970222,107.14759836848556,85.31745838222132,250.6605671709825,424.95262001952375,209.34999084337224,509.8624194269223,99.73028854743626,52.44726556808124,149.91860695882974,84.63539755462882,870.363879854021
122.70055406761809,106.60556372162128,81.31721759094289,198.7729693435445,295.5521884804496,221.75053955242487,161.52075375449724,109.5674406512873,180.83160107186603,117.38553592202562,103.23076850275702,623.0201623837406
120.9627063183504,106.06352907475696,88.07132796546642,135.2788825000698,287.2117708836107,153.8605474707596,117.4311200788086,152.77528845285678,295.84228132617045,102.60078310814428,98.41982464840424,985.7668542537984
96.86865615530196,105.52149442789263,82.93410306735714,191.98380241195224,297.2089419984451,101.63017907424312,163.97662782367797,114.34999246251392,407.0935431532736,87.8160302942629,65.08436470112609,1000.8780971794748
116.40662193679051,104.97945978102834,77.79687816924785,143.6710592629163,427.9118488228793,109.0859760131642,210.52213556854736,239.0124804380104,275.8393980818102,98.71274344919988,252.7011217836989,1149.138851968253
113.40197100529912,104.43742513416404,72.65965327113857,148.2625192958046,408.7963460701022,285.253852967391,174.62643521625125,121.932587899624,299.27274827395007,109.60945660413688,82.97190203624767,770.2617354024414
115.1010811922222,103.89539048729972,67.52242837302929,205.52580644692503,523.9378434287229,311.5361223353858,138.73073486395515,98.0519949963219,336.87072119901154,114.82255008500344,111.70434515330786,1104.1975172437994
89.15009099770543,103.35335584043544,62.38520347492,202.5153001775226,491.86547355635065,61.03066464545652,102.83503451165907,95.90536991272349,136.84511028686748,142.1896962283135,106.42651506406752,1027.305088588751
115.69451882859587,102.81132119357112,57.24797857681071,367.8762488174252,425.9313984465702,313.9079553293301,109.912540258325,193.50381768694663,112.5946136161772,124.46784300910092,120.77849727482705,998.6477723743476
102.92058215389608,102.2692865467068,82.7465874222242,549.4495107374972,292.0896860188972,620.1989595361927,116.99004600499092,304.35853309166606,104.7595348322975,106.74598978988836,111.47487863004434,1007.7291092446292
357.2489654177862,101.7272518998425,81.41306443797919,321.21622562048,292.2408968680804,453.5251203249013,124.06755175165684,183.88140237759427,222.37546523066712,103.8745195024081,46.79210749399266,1128.1820199015635
121.9213797695401,100.47858734043838,80.07954145373418,393.8433740036224,394.1235186754356,412.19906569745046,131.14505749832276,318.6183042133396,109.8478852971372,101.00304921492784,126.36115280510948,701.2710873688219
78.67535132935068,99.22992278103428,78.74601846948917,334.1036255787644,474.7002656701568,833.3754333549115,135.23113055970958,187.08891948918443,124.7985155095298,101.08027865724893,73.29345839564402,977.4442532193026
72.98949146724975,97.98125822163016,77.41249548524416,244.9347681114786,393.3073785040879,106.05354409081392,139.3172036210964,309.8683012335062,112.14580653499054,105.06713414708318,80.59701191087949,1153.5491318329498
69.05274173200607,96.73259366222604,76.07897250099917,420.9215173201211,387.4966371293266,234.0707367394704,143.4032766824832,448.7887258120076,91.03835726030844,109.05398963691744,87.90056542611495,1002.566828885262
90.95037594747365,95.48392910282192,74.74544951675416,388.7412878894263,300.8739859319995,337.11019016401053,147.48934974387004,445.3136771053341,163.83846638345497,113.04084512675168,48.28058477454277,973.7173937835894
263.17637357419034,94.2352645434178,73.41192653250916,611.7990479454353,324.7151445427419,366.6772019477038,151.57542280525686,410.3918227850731,113.68464481466177,117.02770061658596,47.82502324443917,825.7266935368834
102.7896145795968,92.98659998401372,72.07840354826415,153.9541328015144,639.6260185339652,383.32521379758606,152.7873229614293,452.71509431178754,93.90963247628858,121.01455610642022,47.36946171433559,671.5007860682165
107.44813415246752,91.7379354246096,70.74488056401914,271.2228426388463,388.4664804483458,370.75413336554624,153.99922311760173,383.4788163625876,214.8991269731369,119.43756537373343,46.91390018423199,515.8018086620498
212.6200585439001,90.48927086520548,61.8483693537433,225.69113616987505,422.8615917967394,244.59213119435307,155.21112327377418,381.8772062951677,190.89111835659912,117.8605746410467,52.51472061406608,937.842133142898
76.12725184828444,89.24060630580136,52.95185814346746,757.7756451704861,438.1965548652737,259.4249479385248,156.42302342994662,348.81402818821,106.23898507812252,116.28358390835992,58.11554104390017,558.6852581712652
65.56774813690772,87.99194174639726,44.05534693319162,,428.111883351737,241.4167902924432,157.63492358611904,413.0094757329886,353.25110864698627,114.70659317567316,63.71636147373427,696.2606838858884
93.75548720339962,86.74327718699314,34.3201605605112,,334.43101908836087,224.643802879522,158.8468237422915,415.4629502520144,203.50364624492943,113.1296024429864,69.31718190356835,904.032129165667
107.67900186948188,85.49461262758902,24.58497418783077,,384.83893453938873,215.25458860826387,175.4293525864421,435.4103949916346,333.04145034257647,111.55261171029964,64.67053028416656,739.6773962834748
74.27235372196928,84.24594806818492,14.849787815150352,,449.16797899408346,272.3120241755971,192.0118814305927,414.5918195039336,362.6365735863352,109.97562097761288,60.023878664764766,899.0446720423236
62.78222867515255,82.9972835087808,31.182643235013018,,491.17944530961,345.47939979711765,219.53111833841044,380.0773011854562,366.0156452881613,108.39863024492612,80.07125164451524,428.31581172195297
104.4228354566086,81.74861894937669,47.51549865487568,,345.21304691373416,325.5219366936806,247.0503552462282,384.3304967389319,331.697150880318,106.82163951223936,38.58947621481568,719.7335374093441
110.72982239642069,80.49995438997257,63.84835407473834,,635.4998399498379,126.9179377688251,274.56959215404595,342.26494424258306,387.7032048032212,105.2446487795526,54.43170546444441,938.4099508889228
68.72637565450604,79.25128983056845,57.77518218252175,,441.5924628581683,198.40482616319304,706.7241775683997,375.07692851378977,306.3955309486009,103.66765804686582,107.2118383740856,465.2509839061464
95.15406278658604,78.00262527116435,121.9533449319415,,416.0070953005909,395.18823786609033,171.9409570026795,424.3793448643217,210.18707887391483,102.09066731417909,44.56010555321281,926.2348301608916
76.89733230719976,76.75396071176023,186.13150768136123,,651.554840808876,354.0225552075348,136.54858966059,318.9853331198569,228.21496096087148,100.5136765814923,61.2424302738314,369.3409265691294
74.89671081630348,75.50529615235612,250.30967043078093,,688.8432999699265,189.54066712583816,136.3278543129622,512.2778987551957,234.19391637090573,98.93668584880557,53.69784542766632,334.86328479362925
110.14897766488788,74.256631592952,314.4878331802007,,505.9555500160895,346.0671468445169,136.10711896533437,489.2367764003504,132.03792967141274,97.3596951161188,60.96291794070057,658.4537346875492
83.12801854563523,73.00796703354789,378.66599592962046,,763.5204900708859,168.5553718931583,135.88638361770654,434.2155042697144,504.72337549796185,95.78270438343202,46.69702094661635,459.1462466624941
146.08457762777428,71.75930247414378,442.84415867904016,,427.8628397661204,317.70070910460464,135.66564827007872,313.9114584617909,443.1173861089577,88.54882196392288,50.84916300575438,735.722394346318
70.63053627032657,70.51063791473966,152.94162498254627,,562.609602633693,166.75252448810338,135.4449129224509,322.6412852235447,120.36470626005536,93.40489749524896,114.64778509912412,521.7632788252727
69.02904021614972,69.26197335533556,128.8403774311836,,610.7363546921237,294.52083836612104,135.22417757482307,391.2632008745608,235.677424889674,98.26097302657502,59.50664790028155,453.9387909197607
93.4708241599394,68.01330879593144,106.7740854571669,,519.7244919444645,311.1990710450441,135.00344222719528,347.34543486355994,216.5557735303861,103.11704855790109,68.72190094641151,517.1241429197914
56.0420604339414,66.76464423652732,94.27360760546765,,835.5761694842164,275.20011122000545,134.78270687956746,343.872286740068,250.9746073470796,107.97312408922714,188.5168081211836,697.9498447467453
144.91509323179466,65.51597967712321,86.53241498643554,,712.481665899451,372.9785710657912,134.56197153193963,329.3715024711367,138.1717266702011,112.8291996205532,340.10217815063146,967.7799940735936
61.52864311626876,64.2673151177191,105.9631236922597,,824.0011491170195,438.10669702229575,134.3412361843118,329.3239619214418,408.8794735672014,117.68527515187928,66.03200065310514,374.4976840298149
91.2293501792417,63.01865055831498,86.06123216092777,,926.9010454850852,187.6628351426756,134.120500836684,320.1727719423786,361.8451264481454,122.54135068320534,201.6769596156948,770.7778805733604
107.11468047282747,61.76998599891087,77.01977686448649,,872.6943294780726,204.18951842525365,133.89976548905616,340.0056248789897,137.11303493812989,127.3974262145314,52.98904874016871,452.3502955675526
63.837521888595504,60.52132143950676,67.9783215680452,,756.543032556599,243.9268885326705,133.67903014142834,508.3937989260104,249.6938787347751,132.25350174585748,53.912935774665165,521.6069421608853
90.71145762336891,59.272656880102645,58.93686627160392,,768.2555664129383,149.2816242621999,133.45829479380052,355.2109844211953,103.1618963046742,127.78538214660762,55.38338627281281,394.3909421336478
80.11342394983112,58.023992320698525,60.91435092321456,,797.6141816870588,201.0090416710624,133.2375594461727,363.1578544354636,63.87087243319525,123.31726254735774,58.27925494671498,537.2007649079131
60.21901690078764,56.77532776129441,65.19705005683599,,1034.1209447280446,341.84382378149303,133.01682409854487,369.2048569574352,169.31003748917922,129.92959431237628,61.62422305846381,426.02468356108136
58.31679974094264,55.5266632018903,69.47974919045743,,906.37233721779,472.2326517444218,132.79608875091705,327.30555473950693,65.97167708158187,136.5419260773948,62.74455319700471,588.9833671979729
135.17206585260314,54.27799864248619,65.65506533967962,,792.719497261399,442.0690439745974,132.57535340328923,323.574968293664,133.87424411158145,143.15425784241336,82.32750454100257,372.6036962786636
93.61451591181336,53.02933408308208,51.47136140024335,,1296.0191806609064,387.4976344071172,132.35461805566143,345.42887091876133,416.2356678888311,132.76782371143358,101.91045588500042,432.4825198798747
84.97488026976468,51.78066952367796,55.281191020036125,,984.8118508382836,304.7331408268545,132.1338827080336,397.0925187962788,404.102159965105,109.1308419393757,409.8514205770997,748.917734553988
74.66269060047583,50.532004964273845,59.091020639828905,,1267.8262853392607,139.30879363797078,131.9131473604058,383.5864888301024,417.055024566842,85.33535778171736,233.6661953097437,336.1609950107307
81.91313893238342,49.28334040486973,62.90085025962168,,1078.9703028814615,171.75004495695782,131.69241201277796,323.3158691134967,365.4112161283656,96.03817171081198,66.13555667839758,532.5768005736624
111.79174553255312,48.03467584546562,74.25446049951323,,963.4896786919182,217.7225083824437,131.47167666515014,541.0594328560217,282.8111986221578,90.70530783678994,56.72723049782439,331.99085775084035
88.83796756119251,46.78601128606151,85.6080707394048,,567.0387927324467,298.00009251378725,131.25094131752232,355.86248331495494,125.7357466426148,100.44399754013268,55.15074076557694,610.8003745154699
70.86435732450805,45.5373467266574,96.96168097929636,,,326.44835963333287,131.0302059698945,433.22563398136896,253.20895917134527,271.33531242866303,31.47794583067788,655.1918103638922
119.13847776216556,34.34429039386927,108.31529121918793,,,431.38769996258907,121.04071922556037,600.5358705804446,141.83401629695803,118.58736186635842,45.92716216112756,672.3009549159666
75.71178656622418,23.151234061081148,119.66890145907946,,,436.0769493696419,111.0512324812262,423.6163300700045,169.09773209113544,122.3990751424908,98.3143687941372,564.128397679698
83.56658757844866,172.924514767428,131.02251169897102,,,508.8495410186993,101.06174573689208,344.31919902399187,179.07049413288632,128.97351298140194,62.25080568412358,429.906184468546
71.64357071816485,88.3767742049953,109.27222667267922,,,166.56663882760242,91.07225899255792,351.7166116321358,189.04325617463724,138.52810882851645,59.75863524426489,330.38545921166667
99.16941709994867,96.15279284065484,101.92926013737616,,,235.2313937986192,81.08277224822379,420.02736018768144,401.32651824558974,106.22535659055131,134.38604660161673,775.6436973650226
91.03770139640643,94.05575154426997,94.5862936020731,,,272.63602203187446,95.69841836828031,405.982578249314,360.62453103969335,102.26997673205815,51.73705682379596,462.8315968638872
88.12575096907231,91.95871024788508,87.24332706677004,,,390.45556902179663,110.31406448833684,524.7747014934423,435.2476135324863,98.314596873565,104.3835162104267,502.0899923526792
98.30971097699924,89.86166895150018,79.90036053146697,,,229.66554004445936,124.92971060839338,496.09805846607327,359.9266293535925,88.49991168191794,90.74144962567554,314.0127236837662
110.03690620604252,87.76462765511529,95.91964447861672,,,321.4790818879086,139.54535672844992,376.7993834077657,369.6678051593036,108.21368103678388,84.09733951908592,227.7320627266161
108.6405115926794,85.6675863587304,117.96340302799868,,,286.1300796531393,154.16100284850646,721.2650297560747,428.6504879437694,117.28049336395809,210.6776022520256,316.32163139989086
116.47183909627483,83.57054506234552,75.97294596868262,,,388.99559014288735,168.776648968563,585.2198490457589,404.59401042914754,104.56057230144768,75.80123591424999,525.3051258149881
95.30739185696518,81.47350376596063,51.58411134486856,,,294.3186160170556,183.3922950886195,545.823979330315,673.0817774500438,129.64268216919064,84.11038221063947,347.2506988978799
92.78538504228736,79.37646246957576,67.04389543034908,,,304.04857820167723,198.00794120867604,571.5232154439909,556.811967127105,135.1389791756642,93.51900467325244,727.71246622733
