RMS_envelope_Shape_factor,RMS_envelope_Shape_factor.1,RMS_envelope_Shape_factor.2,RMS_envelope_Shape_factor.3,RMS_envelope_Shape_factor.4,RMS_envelope_Shape_factor.5,RMS_envelope_Shape_factor.6,RMS_envelope_Shape_factor.7,RMS_envelope_Shape_factor.8,RMS_envelope_Shape_factor.9,RMS_envelope_Shape_factor.10,RMS_envelope_Shape_factor
1.0138704823598703,1.0296238858979994,1.04064817382167,,,1.043823698004425,1.005492650755876,1.0133628756504371,1.001398809711426,1.009240097626298,1.0344339592118053,1.0305896009737692
1.0246539230617049,1.0252433044775224,1.0328264250269106,,,1.033043094920432,1.0115050373312038,1.0129326140830708,1.003227906025763,1.001953990032316,1.0466045245902058,1.028717722880731
1.0286805454553147,1.0208627230570455,1.0250046762321512,,,1.036366608155295,1.0175174239065317,1.0126083549731526,1.0000161508265355,1.001978777892282,1.0457726262556308,1.021045209416401
1.012417077642496,1.0048904618819845,1.0171829274373916,,,1.046779137565613,1.0235298104818595,1.0116074566128743,1.0021099194826522,1.0039007451272546,1.0197038947914092,1.0211093037626466
1.0153840978779984,1.0003685438506345,1.0071417850749806,,,1.0444117000097246,1.0295421970571874,1.011274896777369,1.004203688138769,1.0040838614126597,1.0447784564222962,1.022952320016816
1.003020909044521,1.0011889723396064,1.0055595378825744,,,1.0256142196111118,1.0355545836325153,1.0114706910359552,1.0019546334373652,1.00075829429342,1.0369094060569464,1.021047163814059
1.0094970220698372,1.0011947515659587,1.0039772906901678,,,1.0271439617470133,1.0343832196234282,1.013625860842193,1.012975048355785,1.0005217202730734,1.030908581144824,1.0261526807209154
1.032138415300877,1.001200530792311,1.0023950434977615,,,1.0126205547712974,1.033211855614341,1.0131763200612396,1.0183142051454377,1.000285146252727,1.025386944074525,1.0260984657539558
1.0271516057656584,1.0012063100186634,1.0008127963053552,,,1.011506990303524,1.032040491605254,1.015805941230106,1.0206447484078385,1.0001414965005246,1.080378239061628,1.02614879593573
1.0180685185352043,1.001212089245016,1.0191363168054954,,,1.0064643921228669,1.030869127596167,1.0202916939941395,1.010318082109706,1.0008384788866107,1.1069826263721383,1.0268762053195468
1.0077588841356908,1.0012178684713684,1.0048867434503934,,,1.0059688708235894,1.02969776358708,1.0333196988444089,1.0088293484610251,1.0083984501136845,1.0277845967818102,1.0208906575089485
1.0079217132538871,1.0012236476977208,1.0300387507710165,,,1.011256311986177,1.0285263995779927,1.0347545623898249,1.0078747259540564,1.0033882822767493,1.0283657109684616,1.0235114037368989
1.009236233693427,1.0012294269240731,1.001211740921165,,,1.018481452635429,1.0273550355689058,1.0359741080791924,1.0109109400354368,1.0028945303957404,1.0453814865408644,1.0230317633947563
1.0181600641109398,1.0012352061504255,1.0056973431355043,,,1.0110669291992391,1.0261836715598187,1.0313806403158092,1.0131456333004307,1.0058580321173247,1.0524840734652765,1.0216520978375776
1.1128303373313262,1.001240985376778,1.0045297335373082,,,1.007800816128943,1.0250123075507316,1.029350789778918,1.013066598912045,1.0044409595474155,1.1316618395030291,1.020737119211146
1.0137245141546627,1.0012467646031302,1.0033621239391124,,,1.0114586263834056,1.0238409435416445,1.0259653211901811,1.020934848157823,1.0011193966975358,1.0153368654999717,1.0250945978861334
1.023768254098735,1.0012525438294828,1.0021945143409163,,,1.0102619574068177,1.0226695795325575,1.0255851352163678,1.016102086667406,1.0007180829640294,1.0602168241554106,1.030653909479724
1.0338119940428074,1.0012583230558352,1.010688822051771,,,1.020152335725675,1.0214982155234704,1.0278934942418183,1.0133133843598043,1.0003167692305233,1.0576550038742076,1.029299703174727
1.022581505113733,1.0012641022821875,1.0018209241211995,,,1.0288587519817418,1.0203268515143833,1.025663555487426,1.005895547064903,1.0003014633777356,1.06222690458629,1.0330950824220084
1.0317887064652669,1.00126988150854,1.0134528975760793,,,1.050222391732704,1.0191554875052962,1.0246962367057468,1.000487143553013,1.000824932672596,1.0873304318970838,1.0221333318766994
1.028414846331902,1.0012721110804663,1.0019695992578703,,,1.0568115692221238,1.017984123496209,1.028774949939257,1.0005366224904813,1.0013968794828456,1.0657446183503052,1.0209421974908188
1.004057262570368,1.001274340652393,1.0035423931741936,,,1.0205574412440586,1.016812759487122,1.0270426031010058,1.005594196515611,1.000593260923738,1.0441588048035264,1.023749759569556
1.0022765356505785,1.0012765702243196,1.002469059875691,,,1.0509850401400014,1.015641395478035,1.025569789919833,1.004802274252105,1.0006247737783251,1.02847807193259,1.0362045363695211
1.0035456611803502,1.001278799796246,1.0042166280766116,,,1.0644397050945196,1.014470031468948,1.0253077061089415,1.0040103519885992,1.000656286632912,1.0127973390616534,1.0181072048709492
1.003550289587092,1.0012810293681726,1.005964196277532,,,1.0662961092425975,1.0132986674598607,1.0267785632545317,1.0032184297250932,1.0017581489677845,1.0787855020165231,1.016643511855002
1.0027069360462555,1.001283258940099,1.0041632716148947,,,1.067217527230966,1.0121273034507738,1.029849016405359,1.0024265074615872,1.0022710569201585,1.0326955711485537,1.012634824620666
1.0015848052584295,1.0012854885120257,1.0023623469522576,,,1.0672936660721548,1.0109559394416867,1.030777896382597,1.000304173518742,1.0024460613908115,1.037573003079994,1.013721430085858
1.0029822476146617,1.001287718083952,1.0005614222896202,,,1.0665028196668285,1.0097845754325996,1.0396374014809509,1.0014212036036216,1.0005854038482875,1.0525295140628834,1.0168658437448428
1.0024649242651011,1.0012899476558788,1.0036598134378585,,,1.0778080385699536,1.0085775425977672,1.0406698488700403,1.0049525628850569,1.000245757195968,1.0359722991555331,1.018253214339648
1.00176254795682,1.0012921772278052,1.0067582045860968,,,1.062310103699732,1.0073705097629349,1.048104471977854,1.0025440891268147,1.000671662061889,1.0382147076259196,1.0191975415871914
1.0015669538987293,1.0012944067997318,1.002012280003682,,,1.034585249029169,1.0061634769281025,1.0494680125123523,1.0001356153685723,1.0000000000549265,1.0108228381589162,1.0169401537152802
1.0010382315549144,1.0012966363716582,1.002454508574358,,,1.0261997626719566,1.0049564440932703,1.0466026387980782,1.0004663723922935,1.0001458216558274,1.0160901084570766,1.0142263408050274
1.0017379161449422,1.0012988659435849,1.0020037460772997,,,1.0081914965476846,1.003749411258438,1.0518562608431137,1.0006887514698015,1.000008650493884,1.0253515914923408,1.0148662527331245
1.0016565250475955,1.0013010955155113,1.0000231004223767,,,1.0096214513950017,1.0025423784236056,1.051519101526004,1.000099516794675,1.000224941140116,1.0214593895010338,1.0170418618990305
1.0061337126841194,1.001303325087438,1.0005130881620588,,,1.0163797220148156,1.0013353455887732,1.0536482445321735,1.0000094505896695,1.0004412317863485,1.01766035568715,1.016319908924615
1.0021644799247789,1.0013055546593643,1.0104805211759094,,,1.0126307665377878,1.003592438726711,1.0528749791176688,1.0051284830566845,1.0006575224325802,1.0215780405337616,1.0167503189799194
1.0025447955360998,1.001307784231291,1.0160583874697902,,,1.0181719536497271,1.005849531864649,1.0591183166349538,1.0003344546968471,1.0003397941086605,1.0202466150647094,1.0147113989892658
1.0026771447874865,1.0013100138032176,1.001462805468916,,,1.0192480789965492,1.0081066250025867,1.0612334068650169,1.005811195419087,1.000423225882333,1.020768217264868,1.0129023321452617
1.0030957308640718,1.001312243375144,1.000887051774376,,,1.017425385998674,1.0103637181405247,1.0654100715802737,1.0020180085260977,1.000506657656005,1.0186617112790612,1.0153441891610064
1.0029361831859471,1.0013144729470709,1.000311298079836,,,1.027186497618003,1.0126208112784625,1.062724470015732,1.0022455237370531,1.0005900894296775,1.0197115896370788,1.0161471688715162
1.0067421707386823,1.001316702518997,1.004133533654934,,,1.024717363970748,1.0122394479350538,1.065583041582431,1.0004064459063644,1.0032854413778935,1.0191092090459055,1.016374238293974
1.0055486410192778,1.0013189320909237,1.0216774675196905,,,1.031523280879494,1.011858084591645,1.0622916323899774,1.0005138721077391,1.0003164682083592,1.0191183210898145,1.0171135338724675
1.0058485261123649,1.00132116166285,1.011051798765379,,,1.0395557974491656,1.0114767212482365,1.0648636874320458,1.0001656864285486,1.0033655602198863,1.0205153877665218,1.019060587807764
1.0080147008435731,1.0013233912347768,1.0005318786819624,,,1.0366430981059132,1.0110953579048274,1.0578413275067418,1.0006716478332092,1.000502094921242,1.0217482853542366,1.0221377591029903
1.0055602402081614,1.0013256208067032,1.0000792381295407,,,1.0375602422761856,1.0107139945614187,1.0581127591281505,1.000999194751641,1.0009735955907932,1.02015740685313,1.023145784852298
1.008387934844166,1.0013278503786298,1.003020303022886,,,1.0278514120207989,1.01033263121801,1.056811773850005,1.0020150579963838,1.001669967410444,1.0203661441721656,1.0246851726974908
1.03147775361427,1.0013300799505562,1.0059613679162316,,,1.027225959670507,1.0099512678746012,1.055364348733903,1.0011857584917865,1.0005639113674722,1.0179468754014451,1.026822539891378
1.011444348853364,1.0013323095224829,1.008902432809577,,,1.0330582559805954,1.0095699045311923,1.055264120257104,1.0008212587591585,1.0006931357321378,1.0175326515172003,1.0341137087010073
1.0086535244242076,1.0010747361991843,1.01703166933551,,,1.031561214071336,1.0091885411877837,1.0479978521982287,1.0035271926292832,1.0012915235388486,1.018814309366388,1.039256401868348
1.0125665733220184,1.0008171628758855,1.036684855603205,,,1.0342893775555315,1.008807177844375,1.048744926473023,1.0060120074323864,1.0054769510861892,1.0168684458538952,1.0402365723399916
1.0098906064653508,1.0012093734859389,1.023894327489706,,,1.0368769902354886,1.008425814500966,1.0489851244679849,1.0060040595163058,1.0016978220682893,1.0143247827614388,1.0356221409979545
1.0161048358899925,1.0016015840959924,1.0111037993762066,,,1.024405678739973,1.0080444511575577,1.0466703551879843,1.0083074307416318,1.00518673355792,1.014514269580726,1.0411265059569077
1.01345262975973,1.0015239973810373,1.0120635194090524,,,1.0208531439594843,1.0076630878141486,1.0494412924237946,1.0078960380957178,1.0019148178107034,1.0150147318692393,1.0464501203775127
1.0123048529824954,1.001446410666082,1.0130232394418983,,,1.0064843633926666,1.00728172447074,1.050407158960715,1.007405989610904,1.0033277512883438,1.0164510785485263,1.045351324344612
1.0060448931032655,1.0013688239511267,1.013982959474744,,,1.0078200429461432,1.006900361127331,1.0457310951835594,1.003715115864879,1.005042455931523,1.0151031350790258,1.0428210178014954
1.0107077301759648,1.0012912372361713,1.0149426795075898,,,1.0199854818895893,1.0065189977839224,1.043311406006526,1.0081392422933904,1.0109634132092902,1.0181059791375524,1.0411011397713876
1.007161654364788,1.001213650521216,1.0005851421567384,,,1.0276409284996288,1.0061376344405135,1.0432060391416107,1.0061504570653277,1.0168843704870576,1.021211542345024,1.038421393614672
1.0064164594871323,1.001136063806261,1.0208340408234235,,,,1.0057562710971049,1.0422005529492953,1.0098961099973829,1.011555734377101,1.0197604274551244,1.036004922105974
1.006036715055382,1.0010584770913056,1.0383612667135989,,,,1.0053749077536962,1.040600919384073,1.020593766654541,1.0013576007667426,1.0301475824405508,1.031639738336802
1.0052114641620649,1.0009808903763504,1.0277156531898368,,,,1.004993544410287,1.0434905506380172,1.01650593859927,1.000306817056673,1.0319819845050118,1.028617874677563
1.007364212459018,1.0009033036613952,1.0170700396660748,,,,1.0046121810668789,1.0448878031146394,1.008470041655647,1.00014117215288,1.029431548201596,1.0253120987758142
1.0051754454096302,1.0008257169464398,1.0092282811914683,,,,1.0042308177234698,1.0497893017513455,1.0216463502237938,1.0002090413175757,1.0277963228474298,1.0287317318406788
1.0064041176349554,1.000748130231485,1.0137805535761342,,,,1.0038494543800611,1.051833537594152,1.0615078826586155,1.0002644715955686,1.0220370270539731,1.0276130529333791
1.0061737326548257,1.0006705435165295,1.0117040068527177,,,,1.0034680910366522,1.0509463517015531,1.0051995507119718,1.000332840737128,1.0221362815260886,1.0291911232515087
1.0093769033419653,1.000592956801574,1.0096274601293014,,,,1.0030867276932436,1.050489364985666,1.009923393382137,1.0003368304628988,1.0339312519952184,1.0302376295294589
1.0049439875108634,1.000515370086619,1.0075509134058849,,,,1.0027053643498347,1.0478436640784812,1.0102498024660904,1.0126725360267923,1.0330697183505135,1.0313940402617423
1.007029861175476,1.0004377833716636,1.0054743666824684,,,,1.002324001006426,1.0448632883367583,1.004262864220261,1.0002059858927146,1.0386740238758332,1.0335862394540865
1.0182323681366392,1.0003601966567084,1.0046855565151267,,,,1.0018278376650245,1.0448652169919714,1.0060851606301917,1.0001645132255232,1.0552527812787025,1.0322655159812135
1.0101176040716038,1.0015855068838,1.0038967463477848,,,,1.0013316743236222,1.048200156500153,1.011131374633184,1.0000843546338736,1.0546192645708157,1.0292867945180604
1.0048271658744583,1.005612971313965,1.003107936180443,,,,1.0008355109822205,1.0467405440813846,1.002980221161733,1.003311333245295,1.0514168057826028,1.0324241181275549
1.0085497048316887,1.00964043574413,1.0023191260131012,,,,1.0049533674718714,1.0454487192813589,1.0025202079101805,1.0033796092955791,1.0496157479537414,1.027380595292882
1.007350681449949,1.013667900174295,1.0015303158457596,,,,1.0019896712588408,1.0470956588907423,1.0092117176805524,1.0038065250389323,1.038757164950269,1.024403616665692
1.0158555961649451,1.01769536460446,1.0007415056784177,,,,1.0023034071678911,1.044604994117151,1.0207329226305095,1.003060040975342,1.0284599367482383,1.018468274689467
1.0177848677730907,1.021722829034625,1.00646636425144,,,,1.0026021987176357,1.0462716272733663,1.0226258494843523,1.0031125773254883,1.048341365167048,1.0175313320297088
1.0128695146327096,1.0257502934647902,1.010340880336575,,,,1.006225971120141,1.0477247579931313,1.0178441070577482,1.0036142463606577,1.0498549777410158,1.0195693190531177
1.0163475998003428,1.0297777578949552,1.01421539642171,,,,1.0028584216873944,1.0512577310567996,1.0105543183826589,1.0035471443891175,1.061170077836771,1.0186048780795471
1.01090885319295,1.0338052223251202,1.0180899125068452,,,,1.0119056971519165,1.051932670122338,1.0100642316788078,1.002677832765026,1.0565008636372848,1.020916976279847
1.0108538567010867,1.0378326867552852,1.0219644285919802,,,,1.0019500764122369,1.050344364901073,1.0151139055517522,1.0045010575147733,1.0570289971964455,1.0229180112829104
1.004863908807573,1.0418601511854502,1.0258389446771152,,,,1.0054860863729067,1.048505420776235,1.0220537063929025,1.0054445161235872,1.0565974478344813,1.0284767878084125
1.0055693185289485,1.0458876156156152,1.0297134607622502,,,,1.0060432535774362,1.046694157652946,1.0076146084955706,1.0062299361934726,1.063967390634973,1.0296277899282558
1.011460170431585,1.0240069585210807,1.0335879768473852,,,,1.0114134921081916,1.0483478359434095,1.0098533751007908,1.0054651851059715,1.0618939970040042,1.028125184716284
1.0054804051794572,1.0021263014265465,1.0374624929325205,,,,1.005214199372498,1.046879081284314,1.0450931483741546,1.0054831052683313,1.061280430135029,1.03602341646734
1.0059898407284282,1.001218228608526,1.0413370090176557,,,,1.00520622781736,1.0491904723496115,1.013761948350045,1.0086258177579297,1.0541294364649418,1.0294528975056858
1.0101252656275423,1.0073172023817332,1.0452115251027905,,,,1.0063509773115895,1.0529882625968685,1.0074037734803103,1.009835831995022,1.0609674017930124,1.0238853166515007
1.0086972109859014,1.0250722702907809,1.0673382145651362,,,,1.0026766540251677,1.053222220311731,1.0044049199690102,1.0113414392905018,1.0454694834651688,1.0228038010551015
1.006150296226613,1.0205027034911152,1.089464904027482,,,,1.002295939888844,1.0519272456455029,1.002508312297936,1.0112726455841436,1.0599195987129932,1.0206522764487589
1.007105229290976,1.0159331366914492,1.076101614070631,,,,1.001629634494449,1.051783818929506,1.019053640128418,1.011902189573565,1.0584486195431124,1.0214545819948786
1.0057945551491114,1.0113635698917836,1.06273832411378,,,,1.00167292756959,1.0527744341982306,1.018825593746481,1.0102010225036873,1.0666359470126892,1.0230696074639416
1.0078500516330535,1.0068766584095852,1.003021811441921,,,,1.0015039765044256,1.0489542905406442,1.016937246272951,1.010873422618633,1.0468331133625797,1.024430269462753
1.004990406035793,1.0062089531646037,1.008416509201992,,,,1.001456116093845,1.0509718216183903,1.0165468968250186,1.0114660076267288,,1.0293184622554556
1.005149854507703,1.037478412158764,1.0697875015191236,,,,1.004979295027462,1.052788088100142,1.012066008456216,1.0145193014774865,,1.0338969700988645
1.0109253764192256,1.0687478711529246,1.0010220101955714,,,,1.0022111389012072,1.05427634255711,1.0121126349372802,1.0107439035934824,,1.0297429816351311
1.0142079538337725,1.0906070521128606,1.1704474407631773,,,,1.0113671822175705,1.0534235781446473,1.0136565524662289,1.0084212610659546,,1.0246836810838622
1.0053546532494686,1.0230575045692814,1.023382714045665,,,,1.0037259940186216,1.0558462076521689,1.0127306012627564,1.0057203545847275,,1.0227141894515372
1.0074316213665169,1.0298153863630646,1.015047611236548,,,,1.010751449626516,1.0551684009762394,1.0063374872409512,1.0034015939845475,,1.0241131033925748
1.0137994922978504,1.0046789695006673,1.023307341437068,,,,1.0053843113034515,1.0602292913763565,1.0044511792217947,1.053779612500042,,1.024529861304999
1.0242321351372397,1.0251487451826335,1.0205242450817835,,,,1.0059966771979645,1.05433335352747,1.0020526966957397,1.0113185954524373,,1.028444763325831
1.0522231356561964,1.0017015658207675,1.0680371046135442,,,,1.0069904326915622,1.053390234264972,1.0035376768938185,1.0040946373939568,,1.0273397337794328
1.0467069488101468,1.006027842045678,1.045768350862288,,,,1.0030424657389885,1.0518173287612111,1.0043661644092414,1.0433737750896743,,1.0310405813333363
1.0260045324360836,1.0197800200407623,1.0234995971110323,,,,1.002621078792974,1.0524803699028156,1.0057518520708977,1.0120941595718471,,1.0309315516282518
1.010330570267788,1.033532198035847,1.0012308433597763,,,,1.002708489144733,1.05031990919909,1.0041587499610864,1.015755167073942,,1.0307008610143251
1.004306133840378,1.0282654488294822,1.005581189928396,,,,1.0027958994964927,1.053068131855297,1.0070312363006688,1.0067738905427814,,1.0288945305514472
1.0045330843128335,1.0570184701277296,1.0308518343623634,,,,1.002883309848252,1.055848583731369,1.0042753114506524,1.0126476063504668,,1.0268102372720844
1.011965394186363,1.0006478553405846,1.006460336813454,,,,1.0029707202000115,1.051812630961388,1.0117492364108025,1.017068764252247,,1.0274345675964591
1.0129023847673004,1.0057888186332506,1.0076354486506185,,,,1.003058130551771,1.0540868951369098,1.0032708709809428,1.0432693166190892,,1.028083728900438
1.0064732141689696,1.0007686156957856,1.0097320187506411,,,,1.00314554090353,1.0509542616827563,1.0195607304373544,1.0164239827199686,,1.031436593120007
1.0058063944662905,1.0115481605233725,1.075675963435056,,,,1.0032329512552896,1.0521284697639437,1.00805620558888,1.0110320926214986,,1.0290543652820892
1.0084004941788711,1.0185435951951836,1.0004943459223683,,,,1.003320361607049,1.0505531057101771,1.0067020241890845,1.0052064374900898,,1.027267391785086
1.005650514940199,1.0076735766451344,1.0021551422404866,,,,1.0034077719588084,1.053809563205295,1.0043486397539751,1.0151341739060964,,1.0290194730026845
1.0072153621346756,1.0157996895432406,1.003815938558605,,,,1.0034951823105678,1.0577245253907053,1.0085411233513144,1.0149474805376753,,1.028235229133048
1.0039165705735833,1.023925802441347,1.021825797090868,,,,1.0028365821716776,1.0551290459329918,1.0071116540586924,1.00821729975962,,1.0261994507572232
1.0093482387150952,1.0320519153394532,1.0136897313530095,,,,1.0021779820327874,1.050618022716721,1.0044352464604651,1.0084018521617588,,1.0274516221383436
1.005332812293123,1.0401780282375594,1.0289558790874476,,,,1.0015193818938972,1.0584174506774042,1.008366997990801,1.0061684536396382,,1.0290814684176923
1.0082423628744812,1.0151289101106376,1.0020126704892414,,,,1.000860781755007,1.058338869680518,1.0096379254961323,1.0159805842747922,,1.0280744057042142
1.009224131475556,1.0337747619175564,1.0305968808229182,,,,1.000073597940958,1.0624552696836185,1.0111646911968382,1.0040891659330278,,1.0300527155313868
1.0051632010717404,1.0130547388200777,1.067250950755134,,,,1.0000680872099217,1.0639624502854566,1.0133314206678854,1.0136260598844729,,1.0293365169244004
1.0107829442042506,1.0132050336760272,1.0475975970693858,,,,1.0000625764788855,1.0642835241675863,1.0114074217324365,1.0175390500761827,,1.0275019914321035
1.012476275361726,1.0256312813926802,1.0165089203977846,,,,1.0002321724906684,1.0573711279611706,1.0154641782118603,1.0086558548319224,,1.0298120869388714
1.0111510480441623,1.008374064600763,1.026601385730866,,,,1.0004017685024515,1.0582031119599582,1.013309893576494,1.0032117353610273,,1.0314663040009873
1.011146357285147,1.0156639157446372,1.0442131243391546,,,,1.003097150171218,1.049058763129362,1.0174648276616325,1.0178943912846636,,1.0320988393913657
1.0119862022304058,1.0229537668885114,1.031493653020181,,,,1.00067258807893,1.0508450336766066,1.015085604615509,1.018503948529701,,1.0322599544201347
1.012922923777786,1.0051793425479003,1.1760549539944023,,,,1.0004647473616155,1.050000299058512,1.0244535432681907,1.004826792515863,,1.0294228644230516
1.0128883338372812,1.016037297249626,1.0513112288727398,,,,1.0002569066443012,1.054223492712665,1.015308706354523,1.0017699192945515,,1.027074801336634
1.0122441506865392,1.026895251951352,1.0454492882303328,,,,1.0000714919091194,1.051126122907783,1.0174492394687822,1.008716074657384,,1.0275204931300397
1.0138112858242223,1.0684569858225772,1.010615144599665,,,,1.000460846683158,1.0493983603398618,1.0160709999909137,1.005510133134247,,1.0259439065273634
1.0112435354592688,1.040081374961627,1.024972247935414,,,,1.0008502014571965,1.05022593374749,1.0229410616610108,1.016898209402848,,1.0222997973774874
1.0078455670854118,1.1477974796876826,1.0053641650819911,,,,1.0012395562312348,1.051562192527528,1.0333613273450872,1.006998821190186,,1.0284353068729697
1.015064754967184,1.0002849221114587,1.0183340903065132,,,,1.0055417803788884,1.051217934341895,1.0371108678155043,1.0167292994620378,,1.028937376240348
1.0165752977159748,1.01104358020865,1.0209165642198963,,,,1.0046681646903688,1.0513608013694695,1.035569938974025,1.0060409227575378,,1.027940842061168
1.015406811772283,1.0079619291752455,1.0210179427098902,,,,1.0037945490018494,1.0523144263357007,1.0448219399923857,1.022476229474604,,1.029010603947921
1.0129849338872736,1.0048802781418409,1.0136236938095398,,,,1.0029209333133298,1.0487503680608148,1.0510916680079432,1.0096352512367754,,1.0293594624490487
1.0113824446286777,1.0017986271084365,1.011638041649485,,,,1.00204731762481,1.0463338363799948,1.0536105892111125,1.0152333808980458,,1.0338568688809755
1.0069709379493177,1.013594603873913,1.0278349877404085,,,,1.0011737019362907,1.046214207965505,1.0444202367899935,1.003825962275212,,1.0361647175872666
1.0066249430953185,1.076007946130401,1.031544563648307,,,,1.0003000862477711,1.0474224952711928,1.0594308301551305,1.005656449961862,,1.037757340438647
1.0041039381828545,1.0558557189253444,1.031953317187552,,,,1.0002954520845126,1.0486727602414627,1.034800817353123,1.0075352025720328,,1.0402414825189783
1.0044326484901407,1.0357034917202876,,,,,1.0002908179212542,1.051002293449086,1.0325424405139052,1.014971153398308,,1.0408053512238955
1.0047324285879542,1.0060846392335472,,,,,1.0002861837579955,1.0470418116762727,1.0292833596193305,1.0430553324334375,,1.0402644891782011
1.0032884917847518,1.0367389434352163,,,,,1.000281549594737,1.0493880654524494,1.044437585504704,1.0395100639175294,,1.0382114808390046
1.002810743349568,1.0450608139867832,,,,,1.0002769154314786,1.0488283596909094,1.0170670595842344,1.0093295581990052,,1.0406267959320503
1.0049743180674144,1.05397498559533,,,,,1.00027228126822,1.0495021972028693,1.022638182099156,1.0289718497996283,,1.0453413874351474
1.0069021028513474,1.0192581181650096,,,,,1.0008635348577044,1.0509611548752429,1.0279531891126872,1.002405908013819,,1.0534504854416438
1.0116209246379135,1.030768836019375,,,,,1.0014547884471887,1.0526990323234984,1.0237896175729178,1.020548526373256,,1.053857852871022
1.0156200566761684,1.0235301652568336,,,,,1.0020460420366732,1.051612022115144,1.0249336694875055,1.007477555729273,,1.0516802965345635
1.0139796332717044,1.033501622071071,,,,,1.0026372956261576,1.0519588052301625,1.0200257816824774,1.0337841302167534,,1.054914658468506
1.0181033059459417,1.018250362049156,,,,,1.003228549215642,1.0494559838341724,1.0328134721929578,1.0363601076907296,,1.0631796647398215
1.0088294225026762,1.0076860705011632,,,,,1.0038198028051262,1.0506933516800052,1.0396042485147206,1.0355995490906114,,1.054794358502355
1.005107744718188,1.0080140401185036,,,,,1.0096915285766648,1.0508649032859074,1.027376459212837,1.01737871185855,,1.054041845105958
1.0035331668601908,1.0722409621313431,,,,,1.0155632543482034,1.0478274885838896,1.0230713910419214,1.006162910851454,,1.0546380958299095
1.0067102572858495,1.038781292945767,,,,,1.0065334210458472,1.0496783552684223,1.0118795417541473,1.0489871649320637,,1.0493620856993788
1.0064469859181238,1.0126231703237372,,,,,1.004274827702055,1.044902533928059,1.0201478283047252,1.0820996920059134,,1.046758642428048
1.0095284373901376,1.00507319644215,,,,,1.0000159308457084,1.0470304921908389,1.0272311267655037,1.103510591118979,,1.0477146078007
1.0104527358804165,1.0082220542221925,,,,,1.0022110442166547,1.0448787537031152,1.0266835533176186,1.1006232798873803,,1.043632910170207
1.0061564272653598,1.0253275052138262,,,,,1.004406157587601,1.0478739925034428,1.0199839332785132,1.0539361339954356,,1.040348173923732
1.0093854575595091,1.0190201579643778,,,,,1.0050672555956064,1.0481770012417242,1.015762044090714,1.112609698818138,,1.037300373283433
1.0078182578105228,1.0101798373501678,,,,,1.0057283536036117,1.0506555703182558,1.0286513016851069,1.1330636903273308,,1.0414432025157336
1.0053510313185172,1.058571369791165,,,,,1.0009193750145418,1.0475876134472968,1.023696601799824,1.0420498793531805,,1.0493118607951617
1.0158467341402158,1.05777523864541,,,,,1.0009883183553432,1.0546895071375784,1.0147264375914715,1.0222497426491055,,1.0458495252877744
1.021675311452905,1.0322268498925633,,,,,1.0008677256785063,1.050709475474254,1.048248871003448,1.0250827135132978,,1.0443167885861022
1.013311064723904,,,,,,1.0007471330016695,1.0574692288674226,1.036277248167516,1.014436371888326,,1.0408886330036484
1.008238765493077,,,,,,1.000626540324833,1.0576512224852734,1.0208983599310186,1.0334009233807997,,1.0375296424108256
1.0090398088902444,,,,,,1.007132750002553,1.0599833758112371,1.0315300006441932,1.0380378312185925,,1.0324309381859254
1.009245588665685,,,,,,1.0037904547584957,1.061215405892677,1.0143662894880932,1.0465618632300142,,1.0324951695201652
1.022229421892968,,,,,,1.0056990881187748,1.0624622403016553,1.0061298533372585,1.0338774078450066,,1.0359256191670627
1.0234223502837478,,,,,,1.0083683798792789,1.0602014652404652,1.0036788966205124,1.055549681429406,,1.037043480718646
1.02717476908779,,,,,,1.0029288946333526,1.058579325581964,1.003149819245042,1.0812591974852928,,1.03678934873266
1.0416001241921464,,,,,,1.0022336143988992,1.0573595984359103,1.0163791645819538,1.058401096828924,,1.0295059873287882
1.010913283250768,,,,,,1.0013437650856774,1.0596621894844376,1.0170591552150168,1.0626462949169992,,1.028118071732241
1.0107242525053206,,,,,,1.0026912149663716,1.0615260199300378,1.016263039889624,1.0758705783481524,,1.0296560902317886
1.0095063872010568,,,,,,1.0008626685094362,1.059889323493199,1.016611220565476,1.0287382467245725,,1.0299930790433496
1.0127137619287925,,,,,,1.0008798704483417,1.0644067684873637,1.0185194332198904,1.0341329806193396,,1.0308142296407194
1.01548483488703,,,,,,1.0011231716465996,1.064085544465608,1.0135518272599484,1.0212816728277714,,1.0332270472609348
1.0281974684237398,,,,,,1.0006309613053102,1.062443647471374,1.0153127230923804,1.0178654967128948,,1.0319793872354777
1.0194602003359254,,,,,,1.002024887122086,1.0603420821048055,1.0149865797369384,1.0404434083519916,,1.0335181626749348
,,,,,,1.000161057568193,1.062030481768217,1.0136285925604032,1.042332991632774,,1.0320659104249286
,,,,,,1.011763886082149,1.0585239517973286,1.0146001330138874,1.0450926949747712,,1.0296010254668675
,,,,,,1.0140780155050368,1.054627917489625,1.013856998421679,1.048311629808501,,1.0301899968007189
,,,,,,1.0266772245110891,1.0571351517918226,1.0174385734523543,1.034480245805503,,1.0265437290515582
,,,,,,1.0392764335171416,1.053466711428375,1.0164509366322754,1.0015550902872872,,1.026515035325533
,,,,,,1.0001987957981051,1.0543042045629494,1.0371624467845306,1.0338628259246854,,1.0284113822936012
