RMS_envelope_Central_moment_3rd_order,RMS_envelope_Central_moment_3rd_order.1,RMS_envelope_Central_moment_3rd_order.2,RMS_envelope_Central_moment_3rd_order.3,RMS_envelope_Central_moment_3rd_order.4,RMS_envelope_Central_moment_3rd_order.5,RMS_envelope_Central_moment_3rd_order.6,RMS_envelope_Central_moment_3rd_order.7,RMS_envelope_Central_moment_3rd_order.8,RMS_envelope_Central_moment_3rd_order.9,RMS_envelope_Central_moment_3rd_order.10,RMS_envelope_Central_moment_3rd_order
-186.77480093354967,-7.319397613256034e-14,-641.5008443355043,878.1158595680088,-21.33583293748759,-2.01714000338784,-2.1990484817715115,-2.0056695931469046,188.92801446861475,12.6915473499391,283.2048463654985,157.66444009024875
-240.87539965082053,-5.870051919290829e-14,-801.0467721839963,876.3412056821234,-6.052040770025023,-1.8474111129762605e-13,-0.0172017262667199,60.83351902486557,0.0262145008961532,-0.5734236798212425,-14.714406984560242,217.93946361217863
-120.95803348926248,-4.4207062253256246e-14,-960.5927000324882,-19500.53813387329,5.1958437552457326e-14,-1365.2482461144912,-9.8891087883821,44.38856827464423,-22.62461002261137,31.262941130204883,-904.3473356830224,23.88545651848792
964.8435459484044,-2.97136053136042e-14,-864.5334300292394,8866.965849223452,-1.6154534717326856,-829.2770300812323,-19.76101585049748,560.8129457687397,151.87386283817972,63.09930594023101,-1154.0381220447225,64.70542261684729
-1220.5877780641742,-1.5220148373952162e-14,-768.4741600259906,0.0,-3.230906943465423,757.2591499786339,9.36986259039973,30.179938582047782,104.6829032266221,57.84103044521166,-131.5306127855183,185.19043615731192
775.4911424828005,-7.266914343001231e-16,-672.4148900227417,-2621.258975123073,-4.846360415198161,-5.4569682106375694e-12,38.50074103129694,24.46983927570152,-782.4094937493418,52.58275495019231,-3047.012488714686,677.742963901895
-124.2788237626625,1.3766765505351941e-14,-576.3556200194929,-7389.318994979295,66.37107081819963,1.1368683772161605e-12,21.89407087745498,42.13534524961392,-48.23090543668373,47.32447945517296,-289.5646020072139,454.7628674312906
-779.1804473725406,1.3642420526593924e-12,-480.2963500162441,-2637.973743307037,1.6484591469634324e-12,7.827812472290438e-13,173.4907883804006,22.335878648144007,573.8751730481266,42.0662039601536,-732.1707826489136,219.6932774089695
-236.10529232795344,1.285521396934392e-12,-384.2370800129952,3936.0633431972615,1.0800249583553525e-12,4.2869411724192723e-13,1.3145040611561853e-13,25.90615850634405,1548.975446808778,36.807928465134246,563.0030709313759,-93.18447802081673
-488.3737297167664,1.2068007412093912e-12,-288.1778100097464,-29463.03818968897,197.0091218390289,7.460698725481053e-14,3.979039320256561e-13,37.604463318858,472.7204051289541,31.54965297011489,-204.873134919462,-11.300600739588765
-250.0445009431556,1.1280800854843909e-12,-192.1185400064976,-1635.357596593277,202.0407302156684,1241.3549815409144,-110.27987510474682,65.29836610485395,51.92148717210159,26.291377475095544,1.3642420526593924e-12,-52.67392458944527
-770.6438653400584,1.04935942975939e-12,-96.0592700032488,-14892.87687268194,-16.99949139584967,-1535.8092648885497,0.0,37.52759938982516,79.11287891928437,21.03310198007619,-9762.952622612756,-172.17115814053005
-888.0411152012201,9.706387740343897e-13,0.0,-2380.830438562237,63.33146746101851,-447.7941871627336,-23.32193779820293,62.43277537835608,59.35695460632862,15.774826485056836,2887.4493947382707,-125.6388184153478
-1255.8052041242418,8.919181183093889e-13,-40.297761281108095,-263.2358693171335,0.0,-1135.44866382706,-15.547958532135706,90.411829145599,852.0460382343206,10.51655099003748,2803.161210215844,-179.12326976164414
-1139.9309087070956,8.131974625843883e-13,-35.82023224987386,675.42151557156,677.0528322807039,13.471825879968426,-7.773979266068478,510.6745963942083,123.45730114709912,5.2582754950181325,-615.2504421105713,-17.605036715517567
-922.171135021912,7.344768068593877e-13,-31.342703218639627,-3207.5748442305226,-0.5945418095012442,-1953.123609207551,-1.2505552149377765e-12,550.3793562950516,7.695875589548183,-1.2221335055073725e-12,168.12959438623935,-207.7942932868985
-1730.6124732317278,6.55756151134388e-13,-26.8651741874054,-1524.3187370683695,4.789777422240921,-714.1399228546136,-16.721769923910216,76.09894762191595,-134.88307277824782,-6.110667527536866e-13,-494.6958652638624,-93.27267553394977
-524.8789283989281,5.77035495409387e-13,-22.387645156171164,-188.27532947237745,-243.9605220350876,-691.3742472948668,-33.44353984781918,303.7879094825992,-457.15975200321697,0.0,-1516.7411864017456,7.785036246637936
605.3963834637582,4.98314839684386e-13,-17.91011612493693,3258.966502946957,-88.35259907331086,-1298.649825760564,-27.86961653984932,228.6193368117437,-129.96878796034997,-2.728484105318785e-13,-4908.761645557317,359.7650710305907
409.8567726566102,4.1959418395938564e-13,-13.4325870937027,-2203.0773743353934,-206.1101000491759,-126.99514566815046,-22.29569323187945,362.1496389438994,-52.62499930252565,-5.456968210637569e-13,-2618.5423141470847,257.4330339903293
20.80341406776863,3.408735282343848e-13,-8.955058062468467,-1154.3915193361872,-84.85268074499086,419.3062407221179,-16.72176992390959,304.5068714005372,26.644267805810745,-8.185452315956353e-13,231.8769495995093,376.1866515147883
-245.00305675023785,2.621528725093843e-13,-4.4775290312342335,306.6961210628372,-118.961372323117,18.011673307478773,-11.147846615939727,1091.4484378904556,411.8851851869345,-1.0913936421275138e-12,-394.88990191127857,275.91564942470853
-296.24739568551115,1.8343221678438362e-13,0.0,-10281.71569663518,172.79159911519662,-42.11828017583732,-5.573923307969864,267.4318447153662,31.668504582067385,-1.3642420526593924e-12,-4431.419090783321,345.69578489289125
-7.345033304010413,1.0471156105938313e-13,49.9771637129241,-15280.610018349267,-7.734756900116247,-10.98270730333106,0.0,1898.594886278556,221.57334025505656,-1.6370904631912709e-12,7704.866701383994,134.13873061835983
-208.6058497147184,2.5990905334382644e-14,99.9543274258482,-19588.34574874814,-0.0832358966855222,22.758347052378195,0.0,430.5139942753688,945.4641013191036,-1.9099388737231494e-12,4418.112987777922,575.6097127688923
-886.2347146065664,-5.2729750390618046e-14,149.93149113877232,-16928.15288083497,38.68889829947428,14.074925010142223,0.0,207.7457235159547,472.4062456979112,-2.182787284255028e-12,-4792.055877879504,509.6671190861715
-178.2241212965119,-1.3145040611561853e-13,199.9086548516964,-14013.225183608314,27.67731664130482,96.58436068608664,0.0,128.7640569764662,-720.0142674463433,-2.455635694786906e-12,-6532.6622309334125,579.5048517863349
-28.522023437657573,-1.3209635405721864e-13,249.8858185646205,-13773.533135885154,-17.309373274836386,14.71775250278722,0.0,-178.33789778051673,56.11975722617584,-2.7284841053187847e-12,-1401.5256228014853,763.3302422705117
-183.84317815256867,-1.3274230199881873e-13,299.86298227754463,-20395.223975962726,31.408176522801863,162.29397862543362,-2.273736754432321e-13,354.0748782205516,21.623168358556214,0.0,-6374.529423892949,550.8921653728509
-98.07856942501924,-1.333882499404188e-13,349.8401459904687,-17035.039519566868,-0.0549317218655468,129.34954467756194,-4.547473508864642e-13,-451.1811796953707,-16.466416186363816,0.0,3445.276404093685,669.074046817802
258.6135024656334,-1.340341978820189e-13,399.8173097033928,-13926.842676105494,-35.268591043687046,-1831.34193710484,-6.821210263296964e-13,-264.9312405539056,496.61627069780127,0.2416982617342697,4893.733715110675,1085.1351023770092
124.60165651453627,-1.34680145823619e-13,449.7944734163169,-20773.68115806449,-0.4505335767893005,422.3526318762654,-9.094947017729284e-13,-1662.0102579712322,19.153635699016043,0.1208491308669607,5789.489814665284,2058.48531931899
161.9454050718429,-1.3532609376521914e-13,499.771637129241,-25810.77129359073,18.97107052556899,-393.02395298693614,-1.1368683772161605e-12,-362.276935206856,110.5485268594623,-3.481659405224491e-13,5529.014764005537,2416.4875964646008
-452.503117856997,-1.359720417068192e-13,549.7488008421651,-10164.256713097484,58.802304541914495,73.05164950151087,-1.3642420526593928e-12,92.29898833887516,615.0326542727105,-0.0210873059127244,-1664.0179159124268,2615.770505834808
-1007.64308479431,-1.3661798964841928e-13,599.7259645550893,-6313.654465729299,166.01623918862242,143.93466858856308,-1.5916157281026248e-12,-104.6225507334418,603.7582543852417,-0.0421746118251007,-3909.273216571696,3540.1182921037166
-1038.7545621345655,-1.3726393759001937e-13,649.7031282680133,3465.638251562498,106.82945534760788,276.3870046176356,-1.818989403545857e-12,-689.0080780767418,99.10136203170237,-0.063261917737477,3414.9331411242924,2932.970267880252
-1013.229757505174,-1.379098855316195e-13,699.6802919809375,-5178.939354347334,143.4279648978852,490.53553805955465,-2.046363078989089e-12,-1273.3936054200417,482.7551183919902,-0.0843492236498532,1866.4340676043848,1399.0982241198235
-1722.5323189817238,-1.3855583347321956e-13,749.6574556938615,-4599.0071924620925,177.87164436706556,271.4525621476852,-2.273736754432321e-12,-2017.878816559624,999.9363699289712,-0.1054365295622295,-43.77160368389532,2803.0997306628315
-1585.639731846357,5.068847690031335,799.6346194067856,-905.3246911370512,291.62224845407945,153.4128411286284,-2.501110429875553e-12,-2610.1028840145414,-87.5350725821661,-0.1265238354746058,-282.4698449986514,4135.306166942449
-998.5468031116752,10.137695380062809,849.6117831197098,-13641.831482895528,73.37897070780822,67.26107754141921,1.9782231965459591,-1557.546268371858,6.252776074688887e-13,-0.1476111413869821,-2159.671598915197,2952.550487022866
-2549.970948208891,15.206543070094282,899.5889468326338,-5035.6797932567215,66.70741979540722,228.8806999487489,3.9564463930944194,-1143.2562120986938,-1355.315940573131,-0.1686984472993583,-3645.320419233348,1828.163531279544
-2194.439394393412,20.27539076012576,813.4178116479268,-6553.357811939236,171.85525721542285,217.82509374048087,5.93466958964288,-1326.954951275936,2132.0790214437584,-0.1897857532117346,-700.7308848016885,1862.264823064408
-1715.3935520592188,25.34423845015723,727.2466764632197,-11592.39416718189,-43.17719546674436,281.11952747536844,7.91289278619134,704.2967604364612,0.0,-0.2108730591241109,541.0322527591385,-54.90229751276512
-4642.981818590715,30.413086140188703,641.0755412785127,-158.04305445268437,-433.2757588523445,-74.17740343531402,9.8911159827398,-308.7379284414615,-2.415845301584341e-13,-0.2319603650364872,1206.659029527284,-870.1292607999438
-5501.339371515041,35.48193383022017,554.9044060938056,451.66649088624433,-20.905973281709823,-97.49469303313003,11.86933917928826,-2010.4107543896823,-6396.836187360536,1.317776736695898,439.4504888892286,-431.047595639021
-3692.7958887837353,40.55078152025165,468.7332709090986,-580.2645084474536,-415.607578390398,1910.337280890718,-357.24377954083513,0.0,118.25563456789932,0.658888368347949,627.0981474027255,-237.6393140785505
-2260.478781479405,45.61962921028312,382.5621357243916,754.228935129574,-248.2516003648172,2151.7526243447974,-1.6308776455927887,-9733.706069625896,1.7763568394002505e-13,0.0,-1986.214219860239,326.1005290525941
-2005.996072982399,50.6884769003146,296.39100053968457,-5177.349691300465,-343.9024330766154,1745.93737781733,62.7588832630978,-2516.5072502516964,-2123.240844994249,0.0,-1908.496320995449,795.595262375463
-1749.1123267588714,55.75732459034607,210.21986535497751,-3900.3269939894944,-895.4380098696229,-952.7753054143872,-15.42893959935668,-3867.2200193331455,-1.0302869668521453e-13,0.0,-1499.2640427875124,473.32134576439097
-5.1540423082722135,60.82617228037754,124.0487301702705,-8783.54730374307,-311.1085834767465,127.701671008269,-7.7144697996783425,-20.11623687951845,-6.536993168992927e-13,0.0,321.5820407042357,450.6565853184025
-497.5257815888769,65.89501997040901,-1.5631940186722204e-13,9776.963015335989,-256.9141741848042,1143.286034839687,-4.635181127810029e-15,53.17453816142471,43.343971350055234,0.0,572.7065117755831,328.45850816604246
471.7302163461256,70.96386766044048,16.018186669555682,22791.840506969373,236.91004802071703,116.85910903446728,89.59188542253328,-4355.724362030342,429.55680197539033,0.0,275.80377951301944,211.89293167632053
-53.34555156564731,76.03271535047196,32.03637333911152,-1414.2953925628517,1019.3134834645078,-629.7576697857565,67.19391406689996,-1640.0102663544833,-197.595917835189,0.0,536.3624596304187,-51.43620468003904
206.52607338160988,81.10156304050344,89.75298038415136,-1104.2463327426412,1433.740204339612,-407.59473774319633,44.79594271126664,-270.0948916589439,81.94549324036144,8.171241461241152e-14,633.2717786823058,-363.9241931219683
-390.9845586921152,86.17041073053491,0.0,15222.96069067197,1151.9792023947698,-250.1682750098956,22.39797135563332,-1876.644851120379,-2944.934715466932,670.7806335816879,193.9959442139313,-139.7453565678487
301.240044608876,91.2392584205664,-136.20406400368896,-1912.2921239705383,1232.219258852336,886.7562649629109,0.0,-40.871292557782624,-1857.830687890548,1341.5612671633755,-2211.1804704403944,-192.3063177044569
154.58883050756612,96.30810611059786,4.263256414560601e-13,2371.1191233068416,766.050811961941,133.35786428296703,1.3677947663381929e-13,-1191.2197424084636,94.86420094414376,2012.341900745064,101.87824469133204,-268.5746471443785
457.0212397781737,101.37695380062934,2.842170943040401e-13,-667.0743603713203,675.4663882125814,-1783.9281211594198,2.7355895326763857e-13,-823.527443004456,1468.0372668186255,2683.122534326751,-118.88089345011645,-131.7945939229764
246.6333616158913,106.4458014906608,1.4210854715202006e-13,-4641.378532789901,1079.9117686847785,-102.13001018201102,-35.86055646788751,-2146.503671391043,267.1177514853032,-24.447770637470484,-67.07540119067461,-3.478343079559341
311.2561801800588,111.51464918069227,0.0,-8327.05341374468,1291.6819554845565,-312.59153297397296,50.72046962063568,-16201.07096423455,21.93409187988424,-40.53598950144726,3348.9990902561085,34.176386829020565
646.5861523573911,116.58349687072376,-30.930679027730985,-34299.67306041845,419.2914975960143,557.1461641427172,188.801542157331,1313.6716619850326,155.3807663572992,-20.14566656408537,-590.5567666427005,-246.1893412019833
1147.9242685075685,121.65234456075522,-25.775565856442487,-10716.44092542424,588.526726142336,88.33769590903023,54.15442447942675,3519.177761059568,474.8944264324795,0.2446563732765125,1410.1624530586794,-175.19433664259446
446.3871296355505,126.7211922507867,-20.620452685153992,-2835.843922039194,529.9217550664704,188.53829285219635,-80.49269319847748,1602.6531989974878,3.71069284080658,0.1223281866382526,787.1517922616671,-258.52077523590486
145.64497109610252,131.79003994081816,-15.465339513865494,-3594.903299407462,607.6255824429611,659.1172147854676,-51.17444476476071,152.3945942186962,236.8754764671237,-7.160938508832261e-15,-1876.5533229696225,-49.22279304171759
298.872427853074,136.85888763084964,-10.310226342576996,350.9219335615689,379.7638504394765,168.39558975747812,-21.85619633104394,83.71125133259456,-69.49390676090766,0.0,-1181.089623275329,23.56947517691286
252.7881465861684,141.9277353208811,-5.155113171288498,-330.124439454319,198.53862041775685,0.0,7.462052102672828,269.1153677220896,-20.00034187264934,-10.286091459216,-532.8691259947213,18.833573603076605
91.04076789677464,146.9965830109126,0.0,-4068.445927377016,162.4209268274349,31.71009535589429,5.596539077004621,111.99305544300697,-119.61357354348635,-5.143045729608001,-7.834347442960419,22.143253517472253
162.67795143123126,152.06543070094406,0.0,-1091.5208004980898,557.3351992036901,52.917783216984326,3.731026051336414,419.8942924632786,-17.243913152567714,-4.156397448440431e-15,-171.02579809417105,71.94064063628394
313.02191069585496,157.13427839097554,-1.739364016082527,-2380.8454217071376,561.8013761408079,-54.4052116449755,1.865513025668207,907.827992909428,-18.31147782422055,11.146610284334606,1713.9827015206167,44.669843930772366
323.20004929383674,153.64240553784273,-3.478728032165054,-1731.6217468069265,487.0209203434864,3.304742865834202,0.0,1167.9963515366603,-9.707154270024752,22.293220568669216,-1750.644470396796,115.52223531051315
61.41990328358126,150.15053268470993,-5.2180920482475805,-1915.223979316968,517.9515422786072,-74.39913476931147,-7.275957614183426e-13,91.356321160153,0.1491849456866967,-9.379164112033322e-13,0.0,197.19210969220737
81.92621291033528,146.65865983157715,-6.957456064330108,727.6182099200449,1361.625657602048,140.69889550625308,-1.4551915228366853e-12,321.9958013638981,-54.31318158956815,1.227580644439166,0.0,116.79698933994204
-28.26893875191712,143.16678697844435,-8.696820080412635,153.3151602153067,726.8104720178799,-2.401825408658025,-2.182787284255028e-12,202.2863693360468,-39.98303363825831,2.45516128887927,0.0,132.24353299241687
130.6875481107045,139.67491412531157,-10.43618409649516,3105.139267488488,305.1951047098841,22.88309493474678,-2.9103830456733705e-12,210.8324609574127,-552.0487429747401,3.6827419333193743,-406.3589503634543,220.29070589316413
-11.76737148389004,136.18304127217874,-12.175548112577689,-10504.140079010496,191.99625009520028,-19.546490961736367,-3.637978807091713e-12,273.78301654998944,734.2497049032036,4.910322577759478,-270.90596690896894,228.75753433974512
7.0563550041480205,132.69116841904594,-13.914912128660216,-3513.098925676666,239.91055433042416,-38.36191907933452,-6.1229832627858585,350.1627071916988,-675.1119061664485,6.137903222199583,-135.45298345448356,211.96519974014404
72.5591563938127,129.19929556591313,-15.654276144742743,2808.830283325164,96.06737588356084,-12.03422262412653,-12.24596652556808,138.03970728324515,264.42760862036846,10.531910095655444,1.8189894035458565e-12,164.5926718914627
403.0373960675728,125.70742271278034,-10.43618409649516,-317.456602998012,61.97726087568682,-133.71506331623937,-18.3689497883503,999.2358071374642,-166.68295550845244,14.925916969111302,-525.649720635622,234.0494287100013
-109.18202565996818,122.21554985964754,-5.2180920482475805,14523.823407068812,125.8221988627844,-82.06208343807754,-24.49193305113252,26.321113827623112,25.34927741639325,19.319923842567164,-1051.2994412712458,181.088677847936
-1488.9924892868862,118.72367700651476,0.0,,181.09923700843697,-27.33597078844805,-30.61491631391474,131.41795428179657,57.52311360811888,23.71393071602302,-1576.9491619068694,162.01181130261355
157.81330046863658,115.23180415338194,0.0,,201.83488204558049,-340.1969395254161,-36.73789957669696,47.38446371423972,-63.3945534270765,28.10793758947888,-2102.5988825424934,-21.121904172753023
150.4060922654489,111.73993130024914,0.0,,266.3512141099055,-51.31279737365499,-18.708021843747368,494.6691242250988,-152.34437771048638,32.501944462934745,-861.8702944053045,91.66157049304324
-133.6147641307483,108.24805844711634,0.0,,361.861364971824,-57.56516432447945,-0.6781441107977721,539.8027589842727,-184.76765672465115,36.8959513363906,378.85829373188426,-161.89899909865554
345.4718547616057,104.75618559398352,6.069219201284189e-15,,326.33373539912594,-52.90097234380404,-1.613284484496753,254.2939287825573,-126.92811346213423,41.28995820984646,-740.4639882246037,-423.9502511323229
-63.5947157655954,101.26431274085074,1.2138438402568378e-14,,276.24815480379624,99.16873515997278,-2.5484248581957343,593.7710699279853,-116.99751972840684,45.68396508330232,-5.684341886080801e-13,-415.72880843430994
-1336.3443230471412,97.77243988771797,1.8207657603852567e-14,,492.0349745947984,32.279345161875334,-3.483565231894715,734.7802240034272,-106.17569024940836,50.07797195675818,-5.684341886080801e-13,-450.6562532839737
172.4109899950386,94.28056703458516,0.0,,363.8584874739232,68.162288140244,3.780428704601961,-8.807919934243664,-136.8906825059789,54.47197883021404,-2126.454614285603,-273.0572778985609
23.70319681200494,90.78869418145234,-4.81229647601432,,432.7972424475874,392.6079528957856,2.7995767709418296,-4.985324556762335,-405.2452040779038,58.8659857036699,-14646.93753567961,-169.0616623390006
-693.4202126823337,87.29682132831954,-9.62459295202864,,353.03965661990344,471.3101228722993,-4.235079559455366,69.8038145618443,-1791.0255423541712,63.25999257712576,-592.3856725675051,-159.3911798484108
277.0546039506642,83.80494847518675,-14.43688942804296,,466.6672150163245,339.5817802430369,-4.065676377077152,-0.0999104348633762,-1671.8428080623714,67.65399945058162,-4538.494651173611,-87.15733486413822
386.5082188350297,80.31307562205394,-19.24918590405728,,354.47724286481,419.9205757819599,-3.896273194698937,216.14832201778952,-748.1589533870028,72.04800632403747,-1818.2576196144385,-52.736403475848725
1772.3420028080832,76.82120276892114,-24.0614823800716,,326.9604247992181,3385.5344672701017,-3.726870012320722,79.03209071261767,836.001035464274,76.44201319749334,-1234.643268366549,51.83998936544541
1001.2314833343088,73.32932991578835,-28.87377885608592,,605.5561074879853,3203.532619112487,-3.557466829942508,-11.228390716587947,-69.04912605483688,0.0,-5426.091835227891,-66.13222191603874
673.580000468753,69.83745706265555,34.157316176636584,,595.7980293739689,4561.425416615396,-3.388063647564293,63.77018817053914,90.47001893993088,-3.1038726246997688,-380.06282222111366,-119.79107187242354
468.6941772152337,66.34558420952274,-4.448636897234048,,131.34336779599025,393.8953209180231,-3.2186604651860784,207.8081974009528,9.14548334098706,-6.2077452493995375,-3250.423492494776,-142.15964144325025
2.0871993490002105,62.85371135638994,49.27618941539141,,1826.585319408932,2439.975920569767,-3.049257282807864,88.4469160474787,40.066861589385766,-9.311617874099309,-2569.4740072733266,-196.2250774894077
1.9003557050029976,59.36183850325715,218.70264680781065,,2581.03955781839,3653.78380064622,-2.8798541004296494,-51.9082416095205,-35.10599580343635,-12.415490498799077,-660.8788025343141,-81.98102626803578
721.6590392391961,55.86996565012434,71.59183868920424,,2917.133105106728,4017.917634696842,-2.7104509180514347,239.1554347652724,567.745104504466,-15.519363123498843,495.7280095128581,-265.4321271266241
362.9738912269575,52.37809279699154,539.8560059296766,,1904.057032180797,3795.475300826657,-2.54104773567322,452.0675917219936,-1109.9700092031894,-18.623235748198613,466.514791908787,-187.43953325706235
750.6717065220539,48.88621994385875,13.136486659651736,,1356.1703339153123,27.216685273805474,-2.371644553295005,-129.62088762842134,-849.2302106839862,-21.727108372898385,790.3163688789474,-243.0685444218473
841.2076622602727,45.39434709072594,8.563603771383129,,1668.915623801329,-2.855929908641609,-2.2022413709167905,-48.34194226121139,-119.49845702798804,-24.83098099759815,-1.0231815394945445e-12,-272.06273247786515
407.84531239367567,41.90247423759314,3.99072088311452,,1342.1473209152716,212.8903722906237,-2.032838188538576,-10.633241609075318,-84.37853539139454,-27.93485362229792,-8622.28024170493,-202.38381153862528
49.06958091911799,38.41060138446035,-0.5821620051540866,,1453.6846655513768,13.874863629844343,-1.8634350061603613,43.01492633958951,-277.844807278995,-62.75009667351816,-2731.0117878360666,-163.67332168063544
653.5343229700001,34.918728531327545,-1.1807639284724948e-17,,1301.939177977889,269.8824570079957,-1.6940318237821468,-79.20369944469057,-128.4678945100398,-97.5653397247384,-13908.056969479556,-66.67100859131521
724.1854951829007,31.42685567819474,-12.702204068431012,,2465.1146076537584,2227.177261807126,-1.524628641403932,-78.12013355030402,6.193810170871,-2351.3575782910148,-4328.653325100624,-91.160623580368
391.1898336695516,27.93498282506195,-25.404408136862024,,1361.194362005716,683.3353674849395,-1.3552254590257171,-29.25721555999424,182.0518077225088,-4605.149816857292,-15419.636615048215,-105.12370632114131
722.5982617663193,24.443109971929147,-322.26039087342144,,2069.053668822579,1361.8223224291455,-1.1858222766475026,-36.44893992613149,189.72975588985463,-6858.9420554235685,-7255.370254072275,124.1081634176553
375.82916782234014,20.951237118796342,148.17947791123964,,5775.094942898055,1387.9874568772318,-1.0164190942692883,-108.35620176082608,-97.0549968514088,-56.11186488094277,908.8961069036656,-96.61936513288506
45.35913371441317,17.459364265663538,98.78631860749272,,4336.5116513189405,1467.6437736951466,-0.8470159118910736,-112.88285410975288,55.32632941398627,-20.14413340295893,2495.5927192089925,-206.97614749141212
26.38689996175337,13.967491412530734,49.39315930374579,,3151.6062770794933,842.2013834652819,-0.6776127295128589,-100.40176250475778,66.33574014783113,0.0,2.7284841053187847e-12,-7.656475652016144
175.29147082797826,10.475618559397958,-1.1368683772161605e-12,,9016.26405394565,743.5386505679244,-0.5082095471346442,-87.50191475844727,-263.56908994523246,-4.192202140984591e-13,-30.932908129353176,-129.85959556699726
242.10640793691687,6.983745706265154,-49.626345554506536,,20085.26130845395,591.5038811119737,-0.3388063647564294,429.0091243959593,-1069.267715780919,-3.2529534621517087e-14,0.0,-198.7287683804414
