Energy_envelope_Central_moment_5th_order,Energy_envelope_Central_moment_5th_order.1,Energy_envelope_Central_moment_5th_order.2,Energy_envelope_Central_moment_5th_order.3,Energy_envelope_Central_moment_5th_order.4,Energy_envelope_Central_moment_5th_order.5,Energy_envelope_Central_moment_5th_order.6,Energy_envelope_Central_moment_5th_order.7,Energy_envelope_Central_moment_5th_order.8,Energy_envelope_Central_moment_5th_order.9,Energy_envelope_Central_moment_5th_order.10,Energy_envelope_Central_moment_5th_order
1.205971583482477e+31,-5.307594515393115e+17,1.1469958596370383e+28,2.03759032933138e+32,-1.3237917509836337e+32,2.7535436095984663e+29,-3.2753451835421788e+16,6.083515009147198e+33,5.907323949789792e+26,0.0,1.7256913265904388e+36,9.834751978340408e+30
3.18962377335492e+30,-4.718800041382916e+17,1.3381618362432116e+28,8.587574983678848e+35,-1.218202754670513e+32,-3.441512532481141e+28,-6.5506903670843576e+16,3.410034348543405e+37,2.7085130196724784e+25,0.0,2.6207700790968883e+30,2.6429167943253884e+31
1.3487774673366988e+31,-4.130005567372716e+17,1.5293278128493848e+28,-6.374475073683048e+31,-2.674739863331324e+32,5.755096487882035e+27,-9.826035550626536e+16,1.1545862106740664e+37,1.67565206138692e+25,9.707859667197914e+35,4.518354524352442e+26,2.167838304451503e+31
3.902555143142903e+26,-3.5412110933625165e+17,1.720493789455558e+28,-1.7460207765888132e+30,-2.0968838636463628e+32,3.9857606096450254e+32,-1.3101380734168717e+17,6.727714534464436e+36,-2.054954506555587e+28,4.853929833598957e+35,3.497839945443004e+24,4.3902180858913935e+30
2.201887467798804e+30,-2.9524166193523174e+17,1.911659766061731e+28,1.841550961032084e+32,4.165945574845427e+35,-7.939692554303517e+27,-1.6376725917710893e+17,-1.4018986608658914e+28,-1.4134419845633782e+27,-6755399441055744.0,3.751277665212464e+23,4.353292663116299e+30
8.519981467015334e+27,-2.3636221453421178e+17,2.102825742667904e+28,1.8365709991932e+31,-7.534351663519027e+32,-3.448166923027593e+29,-1.9652071101253072e+17,-8.792919703289564e+28,1.979216681794915e+25,-1.1098142166866005e+38,3.087808188845046e+22,7.323881220643927e+30
2.385231860458029e+25,-1.774827671331918e+17,2.293991719274077e+28,6.782439152919762e+29,-2.778435248083572e+31,2.1856649634076883e+36,-2.292741628479525e+17,1.3991223351202234e+30,3.935201217710302e+22,-2.219628433373201e+38,4.4908675600288e+25,5.245355058753639e+30
5.877362402363648e+26,-1.1860331973217184e+17,2.48515769588025e+28,3.198396758284203e+35,-4.30929438576196e+32,9.504432463050876e+27,-2.620276146833743e+17,1.9646946126242523e+33,1.7181925338387076e+27,-3.3294426500598017e+38,8.051619742808515e+26,3.716564467369261e+30
1.9184046149862124e+27,-5.972387233115187e+16,2.676323672486424e+28,2.9127202606276834e+34,-9.930863268508396e+32,2.023129661997311e+26,-2.947810665187961e+17,3.927990102913385e+33,-1.6751768739589272e+21,-4.439256866746402e+38,8.1651210972611e+25,3.381527451459598e+30
-1.5677052511266212e+25,-844424930131968.0,2.8674896490925964e+28,4.314097296111539e+29,-6.0779198622416e+32,6.7410780666723e+27,-3.2753451835421786e+17,4.694495294693699e+32,-1.1116606963973223e+25,-5.5490710834330015e+38,6.271746926507284e+25,4.224684132446487e+30
3.6834588663374894e+25,2.2385807166921443e+27,3.058655625698769e+28,2.879364811208608e+28,1.1347515236971143e+39,1.2768421516736783e+26,-3.602879701896397e+17,8.879409927071476e+32,-2.0867400326402657e+27,-6.6588853001196026e+38,-1.1916106125540463e+23,3.737814384308663e+30
5.28881038803365e+25,4.477161433385133e+27,3.249821602304942e+28,8.078472873568092e+36,3.131131940217986e+35,7.935836140681027e+26,2.996937906363388e+29,1.3850924755139598e+32,0.0,-7.768699516806203e+38,2.309578587662284e+29,5.299594189909579e+30
2.8344435135203946e+25,6.715742150078122e+27,3.440987578911116e+28,4.792023634940793e+28,5.037269567365901e+32,4.152396798226676e+25,5.993875812730379e+29,3.10827275532009e+31,-8.919991185581643e+23,-8.878513733492804e+38,-3.26063655102666e+22,8.642875230186865e+30
3.888399916274752e+31,8.95432286677111e+27,5.433988437980112e+29,4.591095030169939e+36,1.6318024556677492e+33,6.5739243787786e+29,8.99081371909737e+29,9.09619482175919e+31,4.699925866997749e+25,-9.988327950179403e+38,-8.091521265423678e+21,1.939012937767209e+31
1.571523643525605e+30,1.1192903583464098e+28,1.0523878118069111e+30,4.353524214742332e+30,8.447213605168038e+32,9.485336974745924e+28,1.198775162546436e+30,-1.9559178831210009e+28,-622854144.0,-1.1098142166866003e+39,-5.454785125532943e+21,1.7821104465949796e+31
2.075603931725816e+24,1.3431484300157087e+28,1.5613767798158108e+30,6.904162994762455e+28,6.794444755257774e+32,2.530769840772885e+26,1.4984689531831352e+30,2.287724602071259e+32,-110362624.0,-1.2207956383552606e+39,-1.41355509619603e+22,1.5605887309166753e+31
-6.636730503360381e+25,1.5670065016850076e+28,2.070365747824711e+30,1.228594435370012e+33,5.530336517469495e+32,1.1208582297505418e+27,1.7981627438198342e+30,6.071254509486885e+33,1.178072288751488e+22,9.970319082363466e+35,6.934033418369702e+21,2.474660780003268e+31
-1.1968818021705118e+26,1.7908645733543063e+28,2.5793547158336113e+30,3.2954194910356374e+27,6.289945825636392e+32,8.188100652372249e+27,-1.1951601295807045e+31,1.8014398509481984e+17,-7.92755662569673e+25,4.985159541181733e+35,1.45939065907185e+28,1.993403497401165e+31
9.086447012764895e+28,2.014722645023605e+28,3.088343683842511e+30,6.1273255343538805e+29,2.8127684212271028e+32,-8.03080900822221e+28,-1.5996414488806046e+29,4.99568366423122e+32,0.0,-1.0376293541461625e+19,4.633634004446335e+28,1.8573939922455004e+31
7.66505733622921e+26,2.238580716692904e+28,3.597332651851411e+30,1.5646657792886882e+31,4.869763147605481e+37,3.075117308258447e+29,1.1463686808368218e+32,-3.840012313217526e+33,-2.582272468772283e+29,-7.782220156096219e+18,4.312372099771949e+26,2.294930433070692e+31
1.4840327319275569e+29,2.462438788362204e+28,4.106321619860311e+30,1.767608236059882e+32,4.337387970678137e+37,1.1074746615323456e+30,1.0069684825765149e+32,-8.347339903289943e+32,0.0,-5.188146770730812e+18,4.135294461203644e+25,2.586683844504759e+31
7.490520495117788e+27,2.686296860031502e+28,4.615310587869211e+30,1.3207632774983849e+28,-3.359841071761684e+31,7.150849500378872e+29,5.034842412882574e+31,-8.566618571782525e+31,0.0,-2.5940733853654057e+18,2.072905711711097e+24,1.5747792302820226e+31
1.411819608382576e+30,2.910154931700801e+28,0.0,4.0246305362382974e+24,3.693196556437085e+32,2.9315701466988985e+37,2462906046218240.0,-5.299866774359689e+30,3.5168668885931593e+27,0.0,5.346854623236991e+29,7.917803631881954e+30
3.2791433258092775e+32,3.1340130033701e+28,2.880431805641908e+29,1.724320205464682e+25,3.620377454634768e+32,-1.7096255163506822e+30,9.554664270965795e+32,-1.096574023442397e+33,-7.568541574635373e+22,-64692944896.0,-8.968204287493333e+23,7.885266864182708e+30
6.288259736341701e+29,3.357871075039399e+28,5.760863611283815e+29,2.475858805871657e+26,4.369652718816485e+32,3.257941068747903e+30,7.165998203224347e+32,-2.1894182911454624e+32,-1.6173704609398005e+24,-129385889792.0,5.910651188420186e+26,9.941990739537056e+30
1.6129499156281598e+32,3.581729146708697e+28,3.74043584827812e+32,1.949145863708764e+33,3.4504979900710755e+32,3.8219066521483593e+30,4.777332135482898e+32,-1.1328670871879868e+33,1.680943108232456e+24,-2674012278751232.0,7.854443227296568e+24,2.1722172237579784e+32
2.215951380765519e+31,3.805587218377996e+28,0.0,1.955326994873635e+30,4.552917278682792e+32,2.3374686159145123e+38,2.388666067741449e+32,-2.615613715772826e+33,-6.868011327756789e+24,4.097883599295892e+37,3.245709368872463e+25,4.720121149338137e+30
1.1347528406869308e+26,4.029445290047295e+28,-1.74740210129859e+36,-3.6013647452855374e+26,3.2642309639000885e+32,-3.490893444763217e+31,0.0,1.2503335782365954e+31,3.567605303602994e+23,8.195767198591785e+37,1.3256227572386152e+30,8.559666850728842e+28
4.152224719229447e+26,4.2533033617165945e+28,0.0,6.285366740161667e+31,2.8684033582871335e+33,1.248860405548254e+32,0.0,7.135479354509328e+32,1.0662624496432545e+24,1.2293650797887678e+38,-1.1357746230264378e+26,6.468827942873963e+30
5.506311608265877e+31,4.477161433385893e+28,0.0,2.149430760986087e+32,1.942860091725404e+34,2.529183431056937e+30,0.0,7.768201359351186e+30,-3.791429683509364e+25,1.639153439718357e+38,-3.581716739755415e+23,-1.677224002817779e+29
7.102424091216981e+29,4.701019505055192e+28,0.0,1.1890449577957664e+28,1.6363358165901416e+32,-2.518219690703216e+25,6.090222952754412e+30,-2.414792262294505e+34,5.233920977566216e+24,1.3292352170710437e+37,1.6026011568776424e+29,4.508314534824899e+29
1.2898087955400392e+27,4.924877576724491e+28,0.0,7.684373066434911e+34,1.1306613983850886e+38,8.196201691226695e+24,9.100064206441666e+33,-1.1347764135282076e+35,3.102544338780824e+25,7.635488112708945e+31,1.651207349965822e+27,3.993448292114765e+30
3.539054117305473e+29,5.14873564839379e+28,3.1748354587694453e+31,1.2256140494715125e+32,5.255888241066114e+32,-3.477410185386238e+27,4.702730470729645e+30,1.3529912463058822e+34,3.075920598680172e+22,4.249612236875368e+31,4.632886072195041e+31,6.194034495055731e+30
-1.0158326874426754e+24,5.372593720063088e+28,2.6456962156412045e+31,3.6454883141521176e+33,-2.834798034768728e+30,1.0327997023789218e+32,5.338480647962796e+31,2.068942372661338e+33,-4.5817569474806446e+22,8.637363610417896e+30,-4.487080825345986e+32,2.394967313169851e+30
3.355979042450188e+23,5.596451791732387e+28,2.116556972512964e+31,2.145745357928706e+30,-2.8373370565120585e+30,-5.508448064975709e+33,1.0206688248852629e+32,3.711035381884126e+29,5.85182521795211e+20,4.318681805208948e+30,-2.125196973237482e+29,6.986318189368118e+30
2.6224232748927848e+23,5.820309863401687e+28,1.5874177293847226e+31,5.334823793631249e+26,6.045417243416219e+32,6.41055143916058e+37,7.7136589622406e+32,8.696260493294846e+30,3.900192298661208e+22,0.0,6.730937365668877e+32,7.591540309719611e+30
2.096351158099468e+26,6.044167935070985e+28,1.058278486256482e+31,7.813885282254627e+26,2.050672730726741e+31,-2.9741194115219514e+27,1.440664909959594e+33,1.6506481389833563e+34,2.0559848447427705e+23,11235634446336.0,3.5300606564506457e+31,3.389566795460533e+30
1.7779706065224822e+27,6.268026006740284e+28,5.291392431282412e+30,1.9073885010912847e+26,2.849494414067039e+31,-23089744183296.0,2.109963923695128e+33,1.3193339544928996e+26,9.103135782442332e+21,8.467640626885118e+28,1.3345189420079543e+36,4.902080682029912e+29
7.643370267817705e+22,6.491884078409583e+28,1266637395197952.0,9.44406387585588e+24,5.588885927725734e+33,7.096855143449452e+27,1.5824729427713458e+33,3.27732411611372e+25,2.3387519645057184e+21,4.233820313445711e+28,-6.215576997612576e+31,8.686573121004167e+30
-7.835570807902669e+23,6.715742150078882e+28,-1125899906842624.0,5.475293356034279e+30,2.61828541069607e+31,2.393972600488982e+30,1.054981961847564e+33,3.6617022689998094e+25,9.429137494428044e+21,6.305039478318694e+16,3.899863706723098e+31,1.1243375969145714e+31
1.3121968428854362e+25,6.93960022174818e+28,-3.0076860052695952e+28,9.864525500607883e+26,4.906856517383565e+34,-5.502090697331686e+29,5.2749098092378185e+32,5.777469895729023e+26,1.87414361444052e+21,-1.3349570419751594e+35,-1.2926013649340568e+27,1.368913331907848e+31
8.925529780340636e+25,6.78538688348711e+28,-6.015372010539078e+28,-3.894312853687742e+25,1.2556267333467849e+32,4.531880832435919e+30,0.0,2.6388453553962305e+29,2.708530817110568e+22,-2.669914083950319e+35,-6.502165786047869e+28,7.989020471913412e+30
-9.466564198603636e+23,6.631173545226039e+28,-9.02305801580856e+28,2.383397925348046e+33,6.031646784300117e+32,6.531091754973805e+30,934584883609.6,1.8082166353697063e+27,1.376871998321881e+31,0.0,0.0,8.423539285995012e+30
-7.771859299788486e+23,6.476960206964968e+28,-1.2030744021078043e+29,5.96217937906802e+33,6.741630009158627e+32,1.5770845790259708e+31,1869169767219.2,-9.431991355438662e+27,4.537307307365871e+23,7.438855667568798e+29,-197568495616.0,6.914591609974323e+30
1.82546217687264e+22,6.322746868703898e+28,-1.5038430026347524e+29,4.2645811021998e+33,6.313003198088653e+32,5.8924899187425614e+29,2803754650828.8,-1.3472285497411476e+29,2.365451328407501e+21,1.4877711335137596e+30,-395136991232.0,1.3549459914527785e+31
-3.98920379517665e+21,6.168533530442827e+28,-1.804611603161701e+29,-5.0554226302201205e+25,2.165993514257255e+35,9.111957668591716e+29,3738339534438.4,1.9476998367614184e+27,2.509889808688882e+27,2.23165670027064e+30,-4.9012716628799866e+26,4.7057294600066775e+30
-5.398137603442203e+21,6.014320192181757e+28,-2.105380203688649e+29,1.3582330664715948e+30,2.5495231798383195e+32,2.3036571084982327e+38,4672924418048.0,4.042992226534519e+28,1.6507967711407732e+28,2.975542267027519e+30,-3.267514441919961e+26,2.2819809840659608e+30
1.6662666993057833e+24,5.860106853920685e+28,-2.406148804215597e+29,3.4280007736586963e+34,1.332851042870189e+32,3.921682579582911e+29,6.487581597827845e+31,-1.3878457190728132e+29,6.564787515564273e+26,3.719427833784399e+30,-1.6337572209599367e+26,1.9172003352873697e+30
4.6424031846830834e+21,5.705893515659615e+28,-2.7069174047425456e+29,4.0842359703730006e+35,1.368515016423411e+31,4.769337943214344e+29,1.297516319565569e+32,6.337308561686298e+28,6.034179894288012e+22,-1.0736293047313664e+31,8796093022208.0,3.680641291844773e+30
6.862341071167973e+20,5.551680177398544e+28,-1.804611603161697e+29,-1.3475782339525232e+26,2.9226729281258566e+30,7.565057789525889e+35,1.946274479348353e+32,-2.559917631194639e+27,2.7051823264566123e+26,-2.5192013928411728e+31,-1.0703049347989815e+29,5.602993594916954e+30
