RMS_envelope_Central_moment_5th_order,RMS_envelope_Central_moment_5th_order.1,RMS_envelope_Central_moment_5th_order.2,RMS_envelope_Central_moment_5th_order.3,RMS_envelope_Central_moment_5th_order.4,RMS_envelope_Central_moment_5th_order.5,RMS_envelope_Central_moment_5th_order.6,RMS_envelope_Central_moment_5th_order.7,RMS_envelope_Central_moment_5th_order.8,RMS_envelope_Central_moment_5th_order.9,RMS_envelope_Central_moment_5th_order.10,RMS_envelope_Central_moment_5th_order
116112.34172163792,1.2165688339767878e-10,-522.1782598745158,-9564793.565293124,-220710.82995200047,-48235.71724540673,-7512.448443857553,308871.7661420052,-6551.314126300906,-5.893525667488575e-11,-7013906.503790941,-47133.39309511507
-68389.82350036668,1.039037861597822e-10,-348.11883991634386,-7458770.982770405,-113199.97374841012,170556.56302419593,-5634.336332893165,239528.84143107515,914.6647538757684,-8.840288501232859e-11,56969.78378764056,-6929.562844744691
-654502.6570738727,8.615068892188565e-11,-174.05941995817193,-57778.80060130112,-70187.6756802361,12120.536704956508,-3756.224221928776,1585296.3696098807,120188.94158416238,-1.178705133497715e-10,-782298.3943372836,-24828.82127216865
-716729.2599913734,6.839759168398909e-11,0.0,-43570088.97862185,60652.7808786109,-45861.95246326626,-1878.112110964388,199971.0146581248,8824.62011422392,-1.4733814168721435e-10,-11997940.44042097,82161.58674052906
-41821.34561182887,5.0644494446092516e-11,16831.992102656077,-127414232.58879568,-2193.078295678325,-13276.338234540315,0.0,3493117.17170076,130836.71168533518,-1.7680577002465723e-10,19886792.291417748,-2101.346126984168
-455242.0037182701,3.289139720819596e-11,33663.984205312154,-106109874.6301468,-1671.9205250245768,1924.152344683541,0.0,424576.6565335727,1507890.228337105,-2.0627339836210008e-10,5460913.14187349,294875.46359029325
-939803.1780457204,1.5138299970299395e-11,50495.97630796823,-104473952.82689008,6531.236206219609,9188.325266499249,0.0,100221.30925423276,115530.34943888866,-2.35741026699543e-10,-7522324.83841666,367311.8669097877
-332908.7992660589,-2.614797267597169e-12,67327.96841062431,-73236596.03510813,3239.490457022305,38736.45715935063,0.0,57840.2612589769,-389432.8195627996,-2.6520865503698584e-10,-21212118.47980148,416511.20971585845
-228853.9694017852,-2.661305519392376e-12,84159.96051328038,-92600415.31824148,-25014.22121501336,1347.0997303972322,0.0,-72368.68286069104,13483.640400147677,-2.9467628337442875e-10,-2637990.4909753795,683649.6728764889
-325656.75356030033,-2.707813771187582e-12,100991.95261593646,-211727824.3090048,7162.246923166473,68042.39658775138,-8.466568860140709e-11,327468.27631084487,3735.329889791703,0.0,-13869476.191874018,574071.8570899573
-251074.3815205313,-2.754322022982789e-12,117823.94471859254,-167801707.68313488,-653.152643022675,83596.44823703225,-1.6933137720281423e-10,-204720.6997255516,-6130.036251258292,0.0,7745101.658464335,511336.3994378874
-18536.446448882933,-2.800830274777996e-12,134655.93682124862,-60086834.71363914,-10740.870406966336,-1476221.7065208063,-2.539970658042213e-10,-132103.85891414958,521175.0214352432,0.4642655842075214,8040685.359482909,836033.3151670918
30007.59186362721,-2.8473385265732016e-12,151487.9289239047,-138169779.84608737,-7810.319356998793,172754.17099355636,-3.3866275440562846e-10,-3539735.675337411,-145902.66782708472,0.2321327920990427,10858821.644682009,2110878.060911351
-325155.481940806,-2.893846778368409e-12,168319.92102656077,-195635705.50082663,1034.6988457353634,-625155.1254874353,-4.2332844300703557e-10,-368660.6499780089,33099.65368747269,-9.436007530894127e-12,7361194.814744367,2370994.0371329463
-988719.188544486,-2.940355030163615e-12,185151.91312921685,-38394364.68818124,11178.016600878203,51727.017028892384,-5.079941316084427e-10,16158.254033670191,458469.901786668,-0.4739930193590057,-1047235.7534778608,2553017.990121393
-2207664.4547074423,-2.986863281958821e-12,201983.9052318729,-36238427.28911145,33311.70257686051,98863.18519616514,-5.926598202098499e-10,-49065.31656338388,222267.9378101618,-0.9479860387085752,-4383820.599317142,3889818.8785166247
-2556504.229918694,-3.033371533754028e-12,218815.897334529,17551823.092317954,13695.248426931485,466795.1414957909,-6.773255088112563e-10,-596324.8520839749,1757.6998944146806,-1.421979058058145,7205264.859954181,3369923.8836511057
-2542163.4509990728,-3.0798797855492346e-12,235647.88943718508,-17992094.45307087,12366.472627807554,348502.5862099932,-7.61991197412664e-10,-1143584.3876045658,137835.03342262015,-1.895972077407715,2909512.2902869056,1127520.2330585583
-3953071.915553233,-3.126388037344441e-12,252479.88153984115,-25751101.512773257,29592.502489071023,141419.24294368198,-8.46656886014071e-10,-1806451.803078799,672808.274396663,-2.3699650967572845,-32233.92819397669,3496510.35773154
-3258040.340910528,1131.794063913591,269311.87364249723,-4514408.750090543,65629.43354470865,89216.02503831511,-9.313225746154783e-10,-2207037.528656272,-24354.873645243213,-2.843958116106854,-123909.53596157886,5803114.504521094
-2628452.506507961,2263.588127827185,286143.8657451533,-61719158.66652238,-29489.07690832116,64678.80897736666,584.7068907757081,-1184136.9762047192,5.638867150992154e-11,-3.317951135456424,-2440170.5749857067,3592621.497069458
-6957014.872079265,3395.382191740779,302975.8578478094,-26692455.267258115,-9323.91787210619,108546.79133809604,1169.4137815523477,-1099933.928707472,-554994.6257157908,-3.791944154805993,-5569490.388212099,1667133.3670870925
-5993832.437155835,4527.176255654374,270734.83797883,-19478565.5867902,22357.90319818,-43369.971218170285,1754.120672328987,-949203.4519601512,3603526.890090955,-4.265937174155563,-803015.8124110353,1585720.2906714354
-4915285.631008227,5658.970319567968,238493.81810985057,-60338727.05537629,-80564.92946403455,92518.59130384433,2338.8275631056263,1169174.977704513,0.0,-4.739930193505133,224248.30513042945,-303327.35808650585
-13008516.372778287,6790.764383481562,206252.7982408712,-6059000.857815876,-297249.8649813221,-18528.90095427001,2923.5344538822656,-213792.25375592813,-9.322320693172514e-12,-5.213923212854702,931483.7758148462,-854878.3584884151
-15403780.477812434,7922.558447395156,174011.77837189173,-964071.3846928444,16795.359785183642,-173122.4013450623,3508.2413446589053,-1124927.6196541572,-8221491.163254321,12.287961724848302,206449.94262205047,-353913.09337178105
-9894915.858135376,9054.352511308747,141770.75850291233,-5244220.885845376,-183457.31797414928,1538984.1562944388,-94157.82192321982,0.0,91262.9123569454,6.143980862424151,325867.9986647506,-192353.82497282463
-5985273.462889772,10186.146575222345,109529.7386339329,-1066859.2839157216,-104057.0934936166,1615662.907455803,-19.393300257782272,-22894043.58579047,4.774847184307873e-12,0.0,-1819049.1733747604,325909.7040825284
-5274668.985076948,11317.940639135935,77288.71876495349,-24323686.36746349,-202151.4387670379,1154077.5576426275,17429.438217567174,-3002929.185230647,-1457705.516693398,0.0,-1414951.958552156,735713.7410573035
-4169636.2735719336,12449.734703049531,45047.698895974085,-34986976.17259528,-557050.8335372955,-919465.1782945002,-1446.8997624204771,-8473575.508606652,-1.6768808563938364e-12,0.0,-1154157.5838966784,316012.46599669004
-701402.8977990921,13581.528766963123,12806.6790269947,-67958964.78352351,-153182.24225414504,219418.6481041581,-723.4498812102386,-2190.0069986632084,-6.184563972055912e-11,0.0,159009.36214837243,366788.4924359411
-2368781.0511052706,14713.32283087672,-3.865352482534945e-12,41731721.69113767,-86543.57335681793,1117423.602260457,-3.351485755587192e-15,4189.902418168058,3914.881550069648,0.0,238084.7737743424,183327.0344769857
-37801.64422187049,15845.116894790312,2284.178928303447,108638999.50205736,215722.2329165004,62311.27660502608,6530.605557194117,-11299895.119770886,184950.36210741213,0.0,110341.3132685633,60039.32953249415
-531830.1714015288,16976.91095870391,4568.357856606897,-1654570.1132978282,778775.8248507165,-448631.7863340424,4897.954167895588,-2535467.989301692,-44358.88416971462,0.0,234453.47439327187,-107512.95356710936
-293432.6460501597,18108.7050226175,22908.352086468607,-651303.3585077997,1032962.8228784546,-227981.1845843073,3265.3027785970585,-130631.29624056951,8698.374170816955,5.204725539442734e-13,293176.79080359073,-231608.08758486243
-1432620.6331275392,19240.499086531094,0.0,54772139.50246392,945499.0904956048,-242498.3215379818,1632.6513892985297,-3850283.395650514,-3491041.1994976,900355.1707276807,58580.33878877815,-77095.9330750863
287181.20137450047,20372.29315044469,-31356.470670762897,-4896715.212192285,1022287.2681372882,509289.0372320231,0.0,-3216.7616881779354,-1344508.412031969,1800710.341455361,-3216801.706674366,-104344.58945688092
52993.16091294288,21504.08721435829,3.183231456205249e-11,14893350.939769903,659668.8090774689,115011.0523660202,3.0127011996228248e-12,-1404404.996613406,27788.3374566736,2701065.5121830422,159652.01239468993,-150361.26999544515
92798.86598243966,22635.88127827188,2.1221543041368328e-11,-753078.4230871263,596557.039323889,-1409521.137012251,6.0254023992456496e-12,-468373.7433444422,1735271.3204383892,3601420.6829107227,-18394.930547700475,-58282.68060885392
158630.72531428956,23767.67534218547,1.0610771520684164e-11,-13734120.927164836,1193475.656814916,-681126.8619712014,-3075.665337071307,-3352991.81697844,90143.72870822877,-1414.521943630434,-31529.202823740456,1370.7965282254786
290075.8632051361,24899.469406099062,0.0,-22800593.7962411,1474239.8292336257,-182497.07497103943,16062.389995735284,-70509112.2731207,6176.801495812028,-1506.7443272992432,2431727.523050428,-36168.917858864894
566370.8473083926,26031.263470012665,-1024.4793998241164,-255055309.462348,309715.1435984935,294236.9881365425,23231.24531928292,2168575.6172228777,115447.76082985647,-753.1647317331312,-384336.3935883815,-208229.08157156693
1329613.5108650129,27163.05753392625,-853.7328331867636,-68317935.05313797,623455.108973855,30218.663759120864,8937.872503896178,4985282.552756012,275085.27988493093,0.4148638329807199,1347702.338051547,-188929.79982774303
237576.0785948795,28294.851597839846,-682.9862665494109,-20814254.378120583,457487.8467079976,24565.781656467243,-5355.50031149056,1837363.7032038951,310.9280190970616,0.2074319164903579,742526.6150792697,-162536.0425318238
70347.6337903272,29426.64566175344,-512.2396999120582,-11492405.938592888,452102.13446228974,571383.984179993,-3021.344087384128,134286.23030965525,120814.77953459907,-4.003741782554471e-15,-2523591.0236534528,-64751.51024181984
143833.6293858007,30558.43972566704,-341.49313327470543,552642.3916889278,291439.3952506529,35799.18746440204,-687.1878632776952,26236.47299235681,-47953.84576906899,0.0,-477938.0165342238,-18656.095299398563
144090.95741103654,31690.23378958063,-170.74656663735266,-777617.2264601194,191726.7569091533,0.0,1646.9683608287378,162881.62612896104,-3519.9874380031843,-178.10472498878627,-275557.2155986009,-31162.82722012584
27237.480442488864,32822.027853494226,0.0,-13682722.365115492,135442.76507823597,2038.94287354644,1235.226270621553,83983.5232955983,-106482.1155122884,-89.05236249439314,-1025.83877745562,-17637.031524914353
86223.24351175077,33953.821917407826,0.0,-2553376.4123505503,415840.0242735593,5590.923785105724,823.4841804143689,175175.61405320585,-5681.77832236104,-1.3461454173580025e-15,-42203.3003738834,5777.3928533506805
173866.54668518485,35085.61598132142,-36.82945144733476,-5406879.598884812,419374.7472844235,-22984.88102949068,411.7420902071845,501860.4535525674,-8122.540494378823,1033.300692999586,938974.0104960712,5702.230839058331
185831.77362200827,34305.935626180944,-73.65890289466951,-4597354.950436658,222297.9635769756,1467.6669772689245,0.0,645900.98969991,-17213.3668846744,2066.601385999172,-1038145.8172111204,3209.711896699129
39695.54196081692,33526.25527104046,-110.48835434200429,-8154366.94208807,281662.9039236649,-18863.400220063904,-2.0954757928848262e-10,34250.61032950887,19727.677622515537,-7.003109203651546e-11,0.0,55398.88482880855
39027.969291959176,32746.574915899982,-147.31780578933902,-977805.0721799684,1011656.6467748235,38055.69364108377,-4.1909515857696524e-10,146335.4770416179,-20280.602118946565,170.45065643716953,0.0,21890.33074608192
1870.225947100928,31966.89456075951,-184.14725723667377,-161913.35721243272,471688.2300868795,-435.3471722625522,-6.286427378654472e-10,93923.3529385058,-22202.74575896982,340.9013128744091,0.0,27355.286551985984
37321.80516030799,31187.21420561903,-220.9767086840085,6326079.296588342,273261.64730257454,4569.456985676794,-8.381903171539304e-10,96154.76275775064,-267879.38587344834,511.3519693116487,-77020.12700836267,55589.275617605206
5842.4014993885,30407.53385047856,-257.8061601313433,-34568017.09734637,109529.90243696552,-3034.529739071706,-1.0477378964424131e-09,151374.4308700394,1082819.7649549746,681.8026257488882,-51346.75133890798,39334.04502757233
27735.527549188213,29627.85349533808,-294.63561157867804,-7560213.038018079,173144.78860747835,-12621.065157427958,-469.6803036232391,175126.82304915838,-481446.28346735775,852.2532821861278,-25673.375669453293,13106.899518387709
34776.295482117595,28848.1731401976,-331.4650630260128,6816758.221668672,61103.69052783193,-1069.350325813965,-939.3606072454304,58890.05387346582,271194.7758318155,1236.6701997995474,1.3969838619232178e-09,-40722.29144810575
121761.35230292144,28068.49278505712,-220.9767086840085,4295135.755021057,43965.488821318686,-38172.53093977118,-1409.0409108676215,589711.4378481727,-35068.95134653587,1621.087117412967,-265538.0428285742,48143.11268302807
-14075.899297029766,27288.812429916645,-110.48835434200429,63406160.69734917,58105.50528408986,-20835.275675300847,-1878.721214489813,-68943.22512865279,-2464.352907747636,2005.5040350263864,-531076.0856571498,19182.20360160652
-921066.8750396852,26509.13207477617,0.0,,116522.09717861802,-6018.52483800899,-2348.4015181120044,36116.89873243216,7312.719336336444,2389.9209526398063,-796614.1284857254,19935.454027303385
34812.513284803455,25729.45171963569,0.0,,99028.08365328444,-146469.3988299924,-2818.081821734196,-203921.3387550141,-34448.22483071212,2774.337870253226,-1062152.171314301,-46374.347791942535
62951.65204823415,24949.771364495216,0.0,,115531.5024490147,-23806.808954068365,-1411.3625478592237,138980.6021390854,-99961.80467536573,3158.754787866645,-360461.3512936396,34958.49812431068
-27273.977834128906,24170.09100935473,0.0,,185757.15410002545,-14720.388640498404,-4.64327398425166,346134.3072443087,-123603.84160322449,3543.171705480065,341229.4687270217,-90057.09070197666
119553.84918827524,23390.41065421426,1.7393494052460788e-14,,147482.7584679698,-17379.239173662812,-11.65669546756741,170311.20096002368,-71799.64530705826,3927.588623093485,-209190.56150877217,-183884.3327946852
-12350.03988382756,22610.73029907378,3.4786988104921576e-14,,147215.38474164697,38570.84181275848,-18.67011695088316,355818.1774790518,-144664.96592137066,4312.005540706905,-1.0186340659856795e-10,-123948.4407174748
-960277.75605384,21831.049943933307,5.2180482157382376e-14,,345785.26722356287,16023.413653672864,-25.68353843419891,577587.4460508885,-97704.53019113767,4696.422458320324,-1.0186340659856795e-10,-176096.92736697572
38520.61221360994,21051.369588792822,0.0,,237868.56652724533,23180.35174822651,199.31402216650355,-8307.853405796403,-109090.19528310416,5080.839375933743,-1535152.5855436036,-62952.0818783355
2227.6160129250243,20271.689233652352,-154.41236039940478,,350145.86472298205,171272.7236389082,72.38072111862166,-854.416154472021,-393879.2345968261,5465.256293547163,-27995349.015568625,15897.671288280408
-593008.1519033809,19492.00887851187,-308.82472079880955,,356004.95712064824,220842.07025640245,-618.4675909305944,28921.883866834018,-2827276.1338308863,5849.673211160583,-218374.69919540983,-19140.657011716245
273220.79450887546,18712.3285233714,-463.2370811982144,,349487.5709021221,123698.35790942868,-593.7288872933706,-887.5057624439157,-1529382.8088553415,6234.090128774003,-6263913.712060706,51472.98284857611
487845.6674916272,17932.64816823092,-617.6494415976191,,389380.57834308,314038.3713166632,-568.9901836561469,106921.51969678517,-559780.441824211,6618.507046387422,-2540931.297142277,13821.295223139336
1388787.5981682742,17152.967813090443,-772.0618019970238,,432459.6055342053,3801216.3747365647,-544.2514800189231,29349.254184265297,1867960.3637767653,7002.923964000842,-601531.0416687949,103951.21266162944
546866.6568460929,16373.287457949966,-926.4741623964286,,559741.3916607704,4070220.034485959,-519.5127763816993,7892.4183875065555,-25735.065035792788,0.0,-10040735.672262404,57967.83145785602
401250.6341545122,15593.607102809488,1340.1738678303543,,509187.3518120257,9146188.9433295,-494.7740727444755,7839.915630438888,37440.83018297631,-100.99641256213302,-105479.02331057822,17469.342414056995
190621.94885557,14813.926747669011,-158.0796911473817,,297077.0667194502,936165.8931615618,-470.03536910725177,24846.444490458987,-188.5283469259832,-201.99282512426603,-2977862.8786866325,14733.76310176652
72.42675104753825,14034.246392528534,4223.817646452484,,2735273.931474494,5068292.6283971295,-445.296665470028,86505.93560164013,8786.766553328189,-302.98923768639906,-3103798.5903246542,-3713.983085296319
-465.55544183104894,13254.566037388056,39040.02345047848,,4248642.761588445,6240923.176276612,-420.55796183280415,24610.777576956763,-16276.385229542171,-403.98565024853207,-271142.9632611703,108354.71750571922
445993.8489211611,12474.88568224758,8657.568969983928,,5186552.732651334,5342959.45860737,-395.8192581955804,106652.25439683744,335916.8669011456,-504.982062810665,170478.97543099456,-32934.43952171963
310454.2192888553,11695.205327107102,120671.2467797641,,3683328.9301259,6605216.476033875,-371.0805545583567,281633.9021152262,-832273.3677307967,-605.9784753727981,475565.1927706083,5724.571572570058
1526805.6018241888,10915.524971966624,442.8580078957068,,2784240.731891648,9400.820244554192,-346.34185092113285,-54982.15209410308,-861343.30080574,-706.9748879349311,1006118.75602902,-36493.571914901375
1140604.8497499116,10135.844616826147,294.62244217399484,,2977667.954638442,2140.542318539189,-321.6031472839091,-24783.142657579727,-26800.80120787145,-807.9713004970641,-1.9645085558295247e-10,-48350.329397686095
279933.0400098135,9356.16426168567,146.38687645228293,,2356803.189439681,486578.6406396373,-296.8644436466853,5708.229303283387,-32103.205229248702,-908.9677130591972,-15775805.681678733,-19502.90775675231
25230.26691529476,8576.483906545192,-1.8486892694290404,,2627471.351430905,130903.49723449547,-272.12574000946154,40981.06105736335,-212769.70617950548,-8161.193436725556,-3138516.779524334,28725.84175812925
652090.4267474227,7796.803551404715,-2.1797863501997382e-20,,2764854.2687555533,1042987.0173379456,-247.38703637223773,-18868.08496600976,-51668.16943979373,-15413.419160391915,-30197823.499968164,92749.04300346212
478926.54108368856,7017.123196264238,-616.1561471371502,,5473282.111084011,6738840.387015139,-222.648332735014,-13351.788463948476,5604.468388207664,-6260539.660543199,-7289580.884373961,12994.21949418906
225678.9468804012,6237.44284112376,-1232.3122942743005,,4643768.981987762,2065116.09326816,-197.90962909779023,32646.476362213867,394530.6036521956,-12505665.901926003,-40796670.39504724,10162.04725004293
492216.65909711225,5457.762485983283,-99053.23539709004,,7509923.973092392,3761702.137769169,-173.17092546056642,26655.95276093836,236353.03488323343,-18750792.14330881,-19729312.53694741,213394.4794160241
350315.46001333144,4678.082130842806,17693.520668050583,,20852683.923988026,3793439.1446810206,-148.43222182334267,-16510.829918098912,-10470.353078683616,-18401.29375945391,1338045.3211524126,23090.51159065208
27801.80980030352,3898.401775702329,11795.68044536692,,15858740.482798897,4257003.0154022,-123.69351818611888,-15492.004068545362,25328.804884395544,-1539.3891637975755,2024884.7666289865,-21759.025300395624
10501.482488861897,3118.721420561851,5897.840222683257,,16517427.180356665,2163948.300022566,-98.95481454889511,1549.3519139646005,22069.35713593188,0.0,1.862645149230957e-09,79439.12201153375
66791.76335115268,2339.041065421374,-4.074536263942719e-10,,38519475.14870004,1551074.8386350614,-74.21611091167131,1825.246547039353,-143237.92706739568,-1.3983481039758772e-11,4345.1446982519465,-1632.8020902177186
206766.36788090243,1559.3607102808965,-7607.2382491645085,,159939879.1195926,1173659.4891233016,-49.4774072744475,322726.9580787052,-1184590.3050593035,-8.237854842718665e-14,0.0,44425.550658396845
