Counts_envelope_Max_Min_difference,Counts_envelope_Max_Min_difference.1,Counts_envelope_Max_Min_difference.2,Counts_envelope_Max_Min_difference.3,Counts_envelope_Max_Min_difference.4,Counts_envelope_Max_Min_difference.5,Counts_envelope_Max_Min_difference.6,Counts_envelope_Max_Min_difference.7,Counts_envelope_Max_Min_difference.8,Counts_envelope_Max_Min_difference.9,Counts_envelope_Max_Min_difference.10,Counts_envelope_Max_Min_difference
109.20294957866732,23.326314425777284,27.89329310496192,157.07505355060567,23.135667722717912,142.1381621808476,47.382184103625846,59.72058784483105,249.5656251571892,51.11389729466008,79.76406668470544,155.48875120931467
147.8241494023664,19.370340957444903,17.610948622561708,87.3248495810893,68.40961755396802,51.80110667614544,58.26827024970543,66.74751048760278,27.623027183713845,48.26277941705088,62.49674147817201,188.6914239747493
105.71922603024107,15.414367489112522,27.53768935230719,71.11974074376597,14.343712119313548,128.72730884949783,154.0727684331653,51.20751104104782,93.5452023300112,45.41166153944168,65.02629065661552,178.36210983221835
58.85353934244468,11.45839402078014,9.7097166223488,143.19374888197092,26.249754817607275,57.486088168265525,134.67027172588615,79.49734342059071,106.03348312422384,42.56054366183247,73.05524958858093,190.2215718946877
66.52023513273515,7.502420552447763,36.006314233430075,20.507341908857786,19.741417838610097,64.49213875360782,115.267775018607,42.173015295947245,53.873452877691456,39.709425784223264,89.74315957265313,148.6760085533874
74.87446764324831,8.464752839047277,32.28076603645858,121.44399923541263,13.23308085961292,3.571184033660799,95.86527831132788,94.23753907056567,32.158536342868025,36.85830790661406,91.73761335659012,184.9526411888688
70.37078931597163,9.42708512564679,28.555217839487085,136.67653669788385,6.7247438806157405,57.97088030876753,76.46278160404873,51.51850672484834,48.7544697340764,34.00719002900486,83.13251525712234,190.3421689494428
48.38811509140319,10.389417412246306,24.8296696425156,134.59853151833929,6.4967383022221625,71.44184039756253,57.06028489676958,44.10454448393197,65.35040312528476,31.15607215139565,82.99231100319267,178.98084268271916
72.99251872118262,11.35174969884582,21.1041214455441,12.64519676704947,6.268732723828585,65.16836989468302,54.70668616421567,44.99608522086916,59.574084933724905,28.30495427378645,152.31443272338916,176.85025299197213
75.8889404280129,12.314081985445334,17.378573248572604,78.29677236243633,6.040727145435007,58.89489939180352,52.35308743166175,47.190564866605925,74.92883201080066,25.45383639617725,90.9032716081481,178.33409856909117
54.44637534443486,13.27641427204485,13.653025051601112,91.88131333263136,12.511222001637258,31.28263157609613,92.84587962955128,29.068669147025435,42.29021460969008,22.602718518568047,34.30801975555529,193.56853340674968
66.72367027269262,14.238746558644364,9.927476854629615,153.08801678173447,6.411334359890425,16.87350834907602,75.44881861895328,70.6622175935651,92.19564771569208,39.36590154622707,48.42004096763629,184.5381287571286
53.7671645665828,15.201078845243876,12.850126990902726,245.10920389439173,11.528636126149507,56.88531282933849,58.05175760835528,60.991359614045365,87.34106202325091,56.1290845738861,84.81148245324594,177.90067634341702
36.3643929985704,16.16341113184339,15.772777127175836,27.39900518699524,16.64593789240859,68.04068376079536,90.96810631715157,58.0131891083042,49.646584836767474,53.2146462685404,52.355383060039216,190.2316008816642
47.720209518452414,17.125743418442905,18.69542726344895,156.24874809250258,21.763239658667672,18.45874680293008,123.88445502594784,52.172732166781735,106.5745002881514,50.3002079631947,55.61183932928317,190.5017794402609
72.10036053329758,18.08807570504242,21.61807739972205,111.6622983150102,56.38378797788452,21.50157233198054,89.8344347143523,66.82530372208309,100.93785813449117,47.385769657849,55.0639054516476,178.2841350694286
61.16798646611829,13.394174847388072,24.540727535995167,120.88336532244035,35.394396460459895,17.272366387621634,82.98848321328092,118.97078955821694,89.49365087014755,44.471331352503306,50.01292002740644,185.1816961159627
89.22820695132556,15.4148528197379,27.46337767226828,132.43895351378876,25.889448379488805,13.043160443262726,20.940461070272725,69.07787242666296,65.9552929043204,41.55689304715761,58.14484819197051,196.43527027771665
61.32884053548506,17.43553079208773,30.386027808541385,97.04092133918596,71.22306805050152,8.813954498903819,9.719655457458252,55.952783093290485,78.60079532349921,38.64245474181192,71.65259876976,190.45361350975784
67.26684996722575,19.456208764437555,33.3086779448145,137.91399809544586,135.62279827067223,56.62895767254511,62.84542529467247,45.58945643607872,72.54193035913569,35.72801643646622,21.85698038386173,202.8539091915156
68.82949690075591,21.476886736787385,36.2313280810876,99.63490222571664,37.95431198129272,168.79810408425968,7.846000932823614,60.44670434259806,43.55597071988389,32.81357813112052,94.06220410341244,195.24889347453384
82.72647274405304,23.49756470913721,39.15397821736072,158.0521956369547,23.20670391554804,49.50546549156218,40.33056216400246,79.939702820238,33.38775872455373,29.89913982577482,67.25587571857568,211.9924288391425
68.9792953864921,25.51824268148704,13.414059750810054,213.8552258761173,10.058322776394805,71.38419371064835,36.99851392537597,48.946885649382,67.46078046807729,26.984701520429123,94.16378871636276,200.3517046795709
80.12855146041495,27.53892065383687,12.824434246411013,99.04876841772078,60.39397824394664,34.5471700001638,33.66646568674948,110.65731856903606,28.88925921006589,24.07026321508343,124.83356796688354,207.37753205202017
80.48406031603558,29.5595986261867,12.234808742011973,140.80965777109876,64.45447627656847,72.12044065713219,30.33441744812298,75.04181472376226,83.5067190138137,21.15582490973773,66.68232467274217,214.5253316122018
79.48432415081663,31.58027659853653,11.645183237612928,88.93699543249254,26.825184014975378,266.3470560146864,67.78210499108187,57.46489122844918,80.33431445278339,46.14390604718702,49.010460188064336,203.65206063249704
85.42735636787432,33.60095457088636,11.055557733213886,93.41695304030078,71.22181403143514,126.68722293242746,105.22979253404075,97.91056441967622,78.1161452392564,71.13198718463632,72.29021007574258,205.19154600988745
89.27433127515204,35.62163254323618,10.465932228814845,151.0944457353852,52.38309159505823,101.6817393925915,93.02716803530016,88.74998509102647,60.83208962416572,67.26043112406674,55.783427532892205,196.28487646779897
87.01755881882282,37.64231051558601,9.876306724415802,188.8526021521068,49.11148004875939,144.2268024601897,80.82454353655957,66.86367879303421,130.27581918156795,63.38887506349717,87.08944311528704,240.427979793838
102.83149721816822,39.66298848793584,9.28668122001676,167.6223151736436,88.93421269159327,103.58641589013158,68.621919037819,68.43867368676678,64.75817140986226,59.51731900292761,31.26221399305715,193.26336636261712
110.29652114191131,41.683666460285664,8.697055715617719,99.96160423235858,98.89188566157318,190.5640101288827,56.4192945390784,272.0285453671753,93.028584946104,55.64576294235804,58.76335731170146,211.5702511068872
140.1134955949578,43.70434443263549,8.107430211218677,124.30295157218852,101.51418585230412,140.17217952767328,44.21667004033781,66.45886550939584,65.12848862886275,51.77420688178847,65.50623584868754,194.53656846717823
74.20935646450147,45.72502240498533,8.90848058339138,128.58148523898836,102.87579259990154,124.74954218715608,32.01404554159723,174.65219069271967,53.10021179374901,47.9026508212189,51.721688297311786,228.20398756676
68.5286992677289,47.745700377335154,9.709530955564084,115.9110211286759,104.26475559717063,162.7925033155306,32.49483705146763,57.16788709009228,64.49185790129098,44.03109476064933,46.6413885779,188.0600416953724
82.28486883879265,49.766378349684985,10.510581327736787,124.23276013153377,122.73229122181824,97.5472647167355,32.97562856133802,101.18371261331852,55.56805868700049,40.15953870007976,73.02670812642371,263.02521171614177
91.1920522297324,51.78705632203481,11.311631699909492,79.02255810294581,110.67046488072592,77.35056418832416,33.45642007120841,132.43349542230885,75.64849584570207,36.28798263951019,36.88875426495389,196.29132425327643
98.2440108486413,47.21554786619232,12.112682072082196,134.25713698297108,130.6966091165452,60.42853013074078,33.93721158107881,93.45017782601776,49.51513678462911,32.41642657894062,161.42971262141515,185.4238773108612
104.655513777321,42.64403941034983,12.9137324442549,127.14061433672548,107.86069464949934,40.620324203294366,30.976049043790223,130.7923777281033,103.0701676214174,19.18190386732578,124.6548122396906,233.13333527382127
78.00778824320946,38.07253095450734,13.714782816427604,140.97843107706092,112.7123769096508,15.404707902831866,28.014886506501632,112.2418934703338,78.53764401009559,12.79934473160845,28.07532225068666,200.48602099049737
69.0078260807625,33.50102249866485,14.515833188600308,86.86577799158108,101.67747993832366,39.48542027073385,25.05372396921304,72.70043533809061,89.36198797914591,34.83272929856831,36.136961133237975,190.52846913503
44.89143204671095,28.92951404282236,15.316883560773013,73.54201690701349,108.19200591038644,104.9182843538884,22.09256143192445,75.22000069784708,122.36485292915516,37.453268872380704,44.115694122265005,218.9683569323044
76.7524317798316,24.358005586979875,16.117933932945714,105.81996846670278,187.5227699633508,69.76576078438669,19.131398894635858,68.67320349436406,55.49721933040785,40.07380844619309,27.38333054069844,197.8249190731559
63.30405993499487,19.786497131137388,16.91898430511842,126.23420364521589,100.44614536271818,76.43535138533147,16.170236357347267,69.1141667310699,108.00071172793908,44.35109384535738,41.84359024419505,196.7173160081892
67.88252331925688,15.214988675294896,17.720034677291125,185.1057762707377,112.9262102937538,173.61692732352722,13.209073820058675,102.54699130231188,60.79546527612208,48.62837924452167,81.54304859341678,207.12928779719573
96.48810489518124,10.643480219452409,18.521085049463828,176.80047373376334,110.04305063954509,102.68536375412006,10.247911282770088,118.08537755708998,90.16122274236534,52.90566464368595,102.237644321428,210.34899503112163
72.28967629406242,6.071971763609916,19.32213542163653,159.87757891992263,101.14983596100662,94.0267392065741,7.286748745481496,133.6237638118681,15.236668867243369,57.18295004285024,77.08441853843628,189.0117792104724
69.86098491452857,1.5004633077674328,20.123185793809235,175.1030582490342,108.3192766571306,109.39181821736383,4.325586208192906,111.93630230404716,64.80871272617463,61.460235442014536,47.50670154657234,134.6513529937851
79.9042565230255,2.759179097900461,20.92423616598193,166.5446982133281,256.19676205196606,91.04540892003986,1.3644236709043156,117.60723681544847,78.36978604061717,65.73752084117882,22.32687976112324,133.0678817469494
79.70325238627507,4.0178948880334895,21.72528653815464,166.6115986622251,157.12221844067352,74.08965096191973,5.91499349680019,92.08307602886076,11.028160955006058,70.0148062403431,70.44316737257839,167.9988772735505
70.03356756707744,5.276610678166518,22.526336910327345,140.01885683425198,116.47672585620552,76.63325145560923,10.465563322696063,100.68971499695526,28.7247973819593,74.29209163950739,47.46916891383081,132.9351651944641
85.61877169565697,6.535326468299546,24.62337729396267,159.11771958640114,117.00958516711306,91.56371840649462,15.01613314859194,93.36450726029469,44.52157502471705,78.56937703867169,40.3622935594885,162.46023619786206
68.9862944516473,7.794042258432574,26.720417677598,196.45597137886787,111.32743754434333,99.86508565206378,19.56670297448781,48.333429550728574,10.263312479274552,82.84666243783597,32.794526208500166,180.4482360156481
75.78193454852855,9.052758048565604,28.817458061233324,182.9668406247901,109.06792937563227,78.74790901144996,24.117272800383688,50.60383288794115,5.2853191452730925,87.12394783700026,35.69666612143688,150.30755652767388
80.21028003300162,10.311473838698632,30.91449844486865,183.81827997740533,110.84501547565895,70.1606139063465,28.667842626279565,68.70642914678399,29.46416301905216,34.86727352972355,44.78348971004153,159.93364063490847
86.40586635357293,11.57018962883166,33.01153882850397,155.31212721511287,107.78337547788756,85.4015202811167,55.82152859857125,20.48225743721644,80.18935528304658,25.58987652508816,74.97850411335392,178.95083428222893
90.33178538396204,12.828905418964688,35.108579212139304,176.7859289535481,112.0722188129764,101.314924960765,7.329398467755197,68.6547080053673,16.48031458846721,16.31247952045277,102.87461651826612,155.49049677496618
86.63612360388149,14.087621209097716,37.20561959577463,158.3136303720665,204.79152077941845,102.52490871725108,61.82076655125491,83.78027704383719,91.09670809483109,17.7082059601699,119.37194350727148,181.14395518413843
109.45423417340348,15.346336999230743,39.30265997940995,106.76073435721555,203.62651578636232,99.3588309924125,25.12765152836326,106.48150636465331,16.17040339322318,19.103932399887032,100.46315194326328,161.17597904509705
101.57597258053008,16.605052789363775,41.39970036304528,91.71355612724366,141.2158373165516,65.66773275220473,22.47761070655444,8.358767335535575,73.0844462033188,20.49965883960417,51.01240012577871,195.0452219861511
89.55892525243436,17.863768579496803,24.22136352268181,66.46886027796086,129.07262947127927,192.1610619784663,19.82756988474561,7.677551221816159,55.47479723453708,21.895385279321296,83.80391881092214,186.13348174135592
90.73333130025644,19.12248436962983,42.91880903263059,75.77685497934051,131.5609698973117,102.02364953504764,50.83360837614228,88.37406585544463,22.46007687044723,38.26644392519509,37.75978442797432,144.14031343781733
140.53284868856457,20.38120015976286,61.61625454257937,105.0609907598552,129.13721840369016,102.93871597191652,40.10010755871141,49.08624952131628,52.30780873976729,54.63750257106887,76.42877163055945,208.5271039002492
87.79526387079429,21.639915949895887,22.11292307745104,121.45904104711272,127.8431308941316,87.55380284953732,29.366606741280545,65.53853519017065,53.12459832734787,20.46122008403347,49.56141133646395,194.704008656466
100.93994073417342,22.898631740028915,2.070319752107345,123.47602993339366,118.75160161485586,167.27404860962278,18.63310592384967,21.09820561383273,34.85253766891519,64.15025318252025,58.58435981059393,185.5734241013062
88.90470365246364,24.157347530161942,93.7138946084589,104.15262155077176,119.2037830470694,96.77386055107908,7.899605106418804,8.744170872432164,41.83183422094767,107.83928628100702,87.94107170880503,204.38201616114983
74.57998456497805,25.41606332029497,28.745850278438752,106.7044622519037,840.494222778424,86.92151916550091,13.721838858544842,81.98734052151327,63.07660342555934,151.52831937949378,86.47605180567392,206.16296663577447
93.09240888835096,26.674779110428,27.727871274846706,98.6160538151919,147.16245628476153,82.84608995863796,19.54407261067088,73.58687351958967,50.639424543665854,195.21735247798057,14.921724903176964,195.0784464050588
80.69479152202331,27.93349490056103,26.70989227125465,61.391100350294096,140.03778783655986,58.6598017354408,70.72145062532788,94.7260795115244,20.54390307743637,80.91131395621441,70.43193771180987,213.69966730519863
68.44706076138118,29.192210690694058,25.6919132676626,91.24655177232287,200.5401966960878,24.286373461109243,41.602303054020325,90.49547870871804,71.30412990131944,21.575789589797324,40.23222634521541,184.8520627916285
85.02397402075668,30.45092648082709,33.5603907473096,72.8708622533037,120.0697483453966,17.530479290153643,74.10615944183387,74.44490752857853,78.83655061585878,20.320067565593853,49.970726606507455,214.87350229065868
73.31573126779222,31.70964227096012,33.656212357510874,108.95505786757931,117.6034625666099,15.696962086603044,55.18694624291486,85.05573863105198,92.77025968838662,19.06434554139038,133.00764629010783,194.71963708029625
69.88425480553934,32.96835806109314,33.752033967712144,87.06448682832621,111.2525163892112,9.859408681390136,36.26773304399585,59.20291007928781,44.16614238905965,10.757534870708533,32.109407001131146,230.006222322175
72.0437917746119,34.22707385122617,33.84785557791342,49.40469580992199,115.005775242812,165.32227322131163,30.78513068794452,74.92589772410722,65.97273449130458,2.450724200026684,105.32225436019364,211.9055080835994
102.95762759320613,35.4857896413592,33.9436771881147,67.51348555704715,116.81965796975643,88.89369151032238,25.3025283318932,128.2692538930473,87.07929073381912,10.648350920953163,27.20540905235393,194.12941141224013
78.4619406286964,36.74450543149223,34.03949879831597,47.09608756735838,125.17252524809491,26.08494415729797,19.819925975841866,64.51062201147772,43.986826192666136,20.52052625008939,108.398068986402,197.2301098285781
79.91137896831636,38.00322122162525,34.135320408517245,98.37035704953526,171.05615387022624,19.544050917071083,20.60812337941844,71.03044210895007,57.21354805179555,24.51220508405593,123.13478501929607,195.8450918499705
82.70350457689648,39.261937011758285,32.42716205377498,111.43414925765074,103.8746558710952,110.68252273085916,21.396320782995005,61.09839397389784,26.18443380390178,28.503883918022467,33.476043315685004,213.76853480497013
79.66897962696427,40.52065280189131,30.738248781327275,84.66974802848438,104.25272362942152,144.8825550365661,22.184518186571577,60.91834866325464,39.03905176553612,27.858668164694144,63.269109428387374,202.4156095014525
79.65635362029501,40.11822768593568,29.04933550887957,81.66335386092182,106.16055065874168,147.2470009123623,22.972715590148148,62.23323229403046,38.72703044387296,27.21345241136582,47.57322126044267,192.8564852688516
99.24939188813754,39.71580256998004,27.360422236431862,65.07417494354966,101.75540632896242,173.70763793774498,24.4335462916014,85.93707420539234,81.45452362340974,64.38149147243377,10.077534017168574,203.1738036132976
116.85342445780246,39.31337745402441,25.671508963984166,134.02821320673553,107.50466847244007,133.79722765112592,25.894376993054657,81.88469893079527,40.76152355281064,58.33940156034955,6.9822033067617415,209.22423779841827
91.57561772096176,38.910952338068775,23.98259569153646,132.98928451775174,107.07528975921922,104.81723158645552,27.35520769450791,83.61893709761769,25.61913097941538,52.297311648265335,3.886872596354909,188.8567942236693
82.27122323214863,38.508527222113145,22.29368241908876,92.98489443470656,116.5406808128665,97.91163951235907,28.816038395961165,91.10632965976178,94.46787451312166,46.25522173618112,21.97766323362833,192.5865775037837
78.9962662563564,38.10610210615751,20.60476914664105,89.92932435883834,104.50306978223412,169.82126153064752,30.27686909741442,86.54386359847766,122.09975773608134,40.213131824096905,15.005261522524384,181.06499049531385
96.67315033470352,37.70367699020188,18.91585587419335,132.7391399604429,123.60793123481211,129.17477347743022,26.92307553260021,92.78076309876292,93.18131623424154,34.17104191201269,8.03285981142044,182.94791786438083
81.65942337271875,37.30125187424625,17.226942601745648,138.57151275216228,105.67882625651254,94.75496554128644,23.569281967786,87.36118917444556,73.55939388030737,36.64340940812424,1.0604581003164952,179.1575711962911
68.16531691680562,36.89882675829061,14.804170683668152,97.31405519020404,114.19719707528029,159.65225626829613,20.2154884029718,90.03066609177928,81.66456028967879,39.115776904235794,14.818084272364384,192.2574971494933
79.17919376697284,36.49640164233498,12.381398765590657,246.82138755512847,116.4836662195526,101.547714897064,16.861694838157582,97.28163543844632,84.3976513905905,41.58814440034735,28.57571044441228,177.42557757500188
53.1055003575121,36.09397652637934,9.95862684751316,,106.98273403050447,100.20009763852086,13.507901273343377,100.43268457747484,42.03756963513726,44.060511896458905,42.33333661646016,183.0370524463896
93.74076753149252,35.69155141042371,12.565861867392105,,113.7025846861204,117.60248233718347,10.154107708529168,97.3121019105807,104.60972936063496,46.53287939257046,56.09096278850805,193.25581110363265
71.16465255599581,35.28912629446808,15.173096887271049,,109.9216418469255,112.3293958036448,14.963835034336572,111.8157506915756,95.44150007995448,49.00524688868201,54.12902667307765,194.63891105257372
53.827377029635294,34.886701178512446,17.780331907149993,,136.6473602404462,123.40333959447034,19.773562360143977,112.0631509939584,79.49407733366829,51.47761438479357,52.167090557647256,190.7364790633851
57.73222377799857,34.484276062556816,16.99102863203111,,112.24076845072314,119.3471183816164,23.214390185100445,103.05362152773074,100.21559836344213,53.94998188090511,16.82983849136189,147.80742241420066
79.42321463277715,34.08185094660118,16.201725356912227,,107.7051291934719,138.06694180558378,26.65521801005692,120.34085831223643,107.83377205918384,56.42234937701667,21.568950293536084,147.7121417210646
67.84567711260219,33.67942583064555,15.412422081793345,,121.82132786721824,80.14515517674063,30.096045835013385,110.19927345973062,93.8848170007756,58.89471687312823,19.37079142165876,184.9870649778288
69.03760395410825,33.27700071468991,42.51104303183487,,128.00023527687546,102.62938052475752,90.48191713730898,93.33023388982303,81.90826855291566,61.36708436923978,79.0500693205461,142.82793999961996
50.77419079800053,32.87457559873428,39.26220696565271,,111.09923971199738,107.15109707474406,9.612150648697074,88.77156811448715,107.33850257864782,63.83945186535133,36.63938961375454,183.61293720052583
59.50989582578765,32.472150482778645,36.01337089947054,,125.05394668150716,112.5969153296767,20.01172307712216,82.29865573969066,96.11217278336296,66.31181936146288,43.77251894374327,160.9841291855041
62.89160950591656,32.069725366823015,32.764534833288366,,138.89702008970687,105.0606876174006,19.779991448839343,77.31722723216086,85.81006863864808,68.78418685757444,62.587863761014304,203.2521420804105
70.85630099607621,31.667300250867385,29.5156987671062,,112.6163717298386,96.15756620572424,19.54825982055653,98.35525540557045,86.65930433482023,71.256554353686,35.05238768662845,190.41893645573
61.03187132293195,31.264875134911748,26.26686270092404,,117.83465107413348,83.75070892857484,19.316528192273715,85.09895728366342,109.8395141115875,73.72892184979754,32.34044387073569,195.21242959664653
60.03284474431473,30.86245001895612,23.018026634741865,,106.9317955824032,80.37250688481322,19.0847965639909,86.69967784470217,58.94538714215537,25.261187361292485,90.3637059493015,196.456654143292
23.97559634219805,30.460024903000484,51.37314995957675,,119.8861322359049,195.4983314066696,18.853064935708083,85.8151160749624,48.49501531207002,27.391206140712583,120.76020896289629,168.06750104402062
25.228455107405807,30.05759978704485,98.70566344651284,,155.06617876020238,144.75856331593613,18.62133330742527,69.94582359413765,47.503973123251,29.521224920132685,39.956313313225046,158.0179734255069
13.640409848587318,29.655174671089217,77.30061709520217,,147.00418783425602,88.08237181457427,18.38960167914245,77.81088373685628,79.64626369061732,31.651243699552783,50.5301674851849,145.39515500641815
15.542810288883828,29.252749555133583,26.08383713116424,,170.67522902460792,104.91719517628508,18.15787005085964,85.04940441108192,58.61958551314167,33.781262478972884,53.16310666145524,160.30382534093135
61.91248911885627,28.85032443917796,170.14162370500773,,157.40293325960926,97.03946321032493,17.926138422576827,78.25573776339817,66.64050536614295,35.91128125839298,60.14707690164899,187.95685445640424
66.91107365710425,28.44789932322232,94.85835434662226,,167.8013483280117,239.22887309807896,17.69440679429401,98.73751651743154,64.11468962306499,38.04130003781309,54.65395171128398,115.58122400322956
53.28839843038738,28.04547420726669,114.29525687831864,,164.20862456896808,186.22607231208545,17.462675166011195,112.61306275719176,61.27482819403102,40.17131881723319,63.78337773641314,156.84860177314104
71.71183526221918,27.64304909131105,80.86100307694645,,160.68106845521734,99.84411380307164,17.23094353772838,107.3918513344429,17.464853927418932,42.30133759665328,8.558073523083394,136.45720718682875
68.60929996500232,27.24062397535542,47.42674927557424,,165.5057131379083,139.78539392601385,16.999211909445567,98.59910157712063,15.604666929535286,44.43135637607338,49.20195685562976,149.41456027159074
14.62979839259178,26.83819885939979,13.992495474202045,,158.8216647065754,92.96105929273116,16.76748028116275,96.54719210809506,20.182604046885267,48.188267958108256,66.98604643605692,110.5565562886335
61.15971868943286,26.43577374344415,25.775199373585508,,157.58266238262712,153.82771848258662,16.53574865287994,104.23331225337728,21.049436037333184,51.94517954014314,51.60688894812005,155.49343275904653
62.22827390341264,26.03334862748852,34.23660839788283,,165.8414833005197,109.45573695434862,16.304017024597123,104.02157876409366,78.63702049866255,130.44992358428718,58.93074238104501,158.08943369970888
65.98602554013848,25.630923511532888,42.698017422180165,,164.81857538187353,110.17531569349616,16.072285396314307,121.58195618815856,110.85506390830908,208.9546676284312,48.6300843297968,164.32654831150762
61.9762139237292,25.22849839557725,30.403832380556786,,176.21509015929996,127.39238780118347,15.84055376803149,107.05509579104782,150.4384476050773,287.45941167257524,54.69950882044986,170.8530745201496
48.49346767911673,24.82607327962162,16.657270103693833,,184.75193524167068,166.64134202646082,15.608822139748678,106.17019375810544,132.9679016237415,73.1355456268836,60.76893331110293,172.3577198280238
37.46969105234121,24.423648163665987,17.71329379879397,,174.88083299692133,116.62727907331688,15.377090511465862,105.53684292761456,108.27487286862194,13.683348075944636,41.10820062537918,166.5057394928091
31.41130154945592,24.02122304771036,18.769317493894103,,209.09108546394867,110.3286015175012,15.145358883183048,94.12406373705764,111.25269488965532,18.82504427819083,57.19319305968445,164.01048415464328
31.00341390819922,23.618797931754724,19.82534118899424,,197.3479134447933,108.07517894890668,14.913627254900232,101.01511733012303,125.08907371609644,43.322462317592695,87.07212002188018,160.8800102049953
58.03115156446411,23.21637281579909,26.64818871594452,,187.5272684063908,146.2440802105461,14.681895626617418,108.90985871578704,122.10228071043773,47.49965436080218,6.726136345127841,166.64333577311112
40.75433032641661,22.813947699843457,33.471036242894805,,424.03510128373455,103.5113279678963,14.450163998334602,113.81449045812128,51.09946221020623,64.27476945196847,59.38093853744217,161.56150658165188
37.7123413113933,22.411522583887823,40.29388376984508,,,106.31842686418284,14.218432370051788,156.41494641803058,63.25138998470788,50.61405335633504,76.90967017606995,156.236421096185
35.023633013091896,24.63938565148024,47.116731296795365,,,110.99709474288758,17.549381516779572,128.05861196745485,52.98657087640151,59.63715007186034,51.14027898020338,177.07911159447875
67.20533318242553,26.867248719072656,53.93957882374565,,,140.79595504708388,20.880330663507355,112.90495381906196,42.70084938024368,22.562326180451493,68.96364740740411,161.6640337130067
8.0161668796911,50.71557657443103,60.76242635069593,,,100.3568456346826,24.21127981023514,108.23884745267657,34.69483551604527,8.783045526646902,64.53068822056093,136.21583877758897
5.713852525610083,18.62316648233034,129.06402404580183,,,103.1198467068089,27.542228956962923,118.36413301109395,26.688821651846872,26.265157741735763,74.64031360297258,135.95218658942284
36.68401167087126,31.088888846201183,100.34688561303284,,,102.35717083345146,30.873178103690705,128.51825630475247,78.5752625426191,5.222881984999717,82.06248087233605,200.30875765872216
44.033136221575184,31.85100908512709,71.62974718026383,,,103.46195677842483,33.03467820328216,138.910674758004,99.02685417301056,14.226023888726845,68.55515400406277,198.92873332731733
47.60231096865931,32.613129324053006,42.91260874749483,,,100.3195744710962,35.19617830287362,138.34854279828684,88.7393568211111,23.22916579245397,69.04921183256023,145.8832338289532
54.368683272454376,33.375249562978915,14.19547031472584,,,90.55452769971872,37.35767840246508,148.83026677940447,110.4507540828219,0.828034952706318,59.4374631657012,132.0066724503691
107.6317069808228,34.137369801904825,44.26846445799459,,,110.05174532961794,39.51917850205653,143.1064258785309,83.95010637180533,13.851388781982765,51.28989801145896,116.28789552353692
141.71820074379937,34.899490040830734,101.76632241047535,,,98.78405588603884,41.68067860164799,151.0370718844427,83.35504244120405,32.6481054989762,85.41510133018814,135.5434031219034
102.25444407841796,35.661610279756644,25.55049354037753,,,112.91479804970668,43.84217870123945,140.96070989978003,85.94123497840366,22.996047911586032,72.25726718248819,121.38757948693733
111.06483833461796,36.42373051868256,15.92121857894449,,,128.92694261902503,46.003678800830905,141.3626045791872,96.45626981500328,23.10598456222321,57.0570940611674,139.32412362927803
