RMS_envelope_Root_standard_squared,RMS_envelope_Root_standard_squared.1,RMS_envelope_Root_standard_squared.2,RMS_envelope_Root_standard_squared.3,RMS_envelope_Root_standard_squared.4,RMS_envelope_Root_standard_squared.5,RMS_envelope_Root_standard_squared.6,RMS_envelope_Root_standard_squared.7,RMS_envelope_Root_standard_squared.8,RMS_envelope_Root_standard_squared.9,RMS_envelope_Root_standard_squared.10,RMS_envelope_Root_standard_squared
3210.008174389636,89.45560353167042,37.96852674967121,1560.1553073373375,353.5042820081791,448.3417127513087,267.0744092559717,431.1709241754101,238.62828893355504,183.18362724402104,818.0164299926415,2380.847164014406
3171.90583521263,89.29483548391352,37.04721230565067,1380.317748480125,1177.0688226610198,375.548134772826,236.5128120206742,708.0418974409422,261.2620717686674,183.9289173211001,773.1071264108392,2383.4237973826835
3032.811659791068,89.13406743615661,36.12589786163012,1295.3051970983038,1190.4520129482128,1446.7041045805008,205.95121478537672,615.1204821032053,396.8277937349242,184.6742073981792,580.7255552937484,2454.834512504007
2925.148784934732,88.97329938839971,35.20458341760957,1742.3091371379503,1656.9072140763465,888.697635625672,175.3896175500792,500.7563012179371,132.7737612348012,185.41949747525825,234.7692269193224,2254.71142571275
3467.8686675149884,88.81253134064279,34.28326897358902,1792.7889728404216,1666.0364542214838,1257.5450080401056,144.82802031478172,453.6952811851903,348.320629944688,186.1647875523373,615.2201532110472,2386.955740224422
3455.666196701767,88.65176329288589,33.36195452956847,2420.3511761709274,1500.8947835088736,1580.9321977309285,114.2664230794842,584.206487563041,277.1276941267285,186.9100776294164,338.1502372058405,1964.723912285109
2652.37565766674,88.49099524512899,34.9031919410362,2052.705621160988,1417.113229901145,1510.264244846197,83.70482584418669,657.242890510455,674.8075706317301,187.65536770649544,542.4238315225894,2105.533655852168
2122.5468143461653,88.33022719737208,36.44442935250393,2033.3149505176043,1646.2371841487034,1680.9128119103336,90.72797045538992,543.0344369245889,1030.7780083870002,188.4006577835745,204.4071076112136,1942.7920138418872
2736.459369713819,88.16945914961516,37.98566676397166,2442.501402149934,1721.553317599696,1676.583092776554,97.75111506659314,662.3403834034982,172.00412921078333,189.1459478606536,344.9234352901776,1908.9854881807173
2709.910721926969,88.00869110185826,39.52690417543938,2624.0643040258715,1604.2623455411754,1263.8926727684322,104.77425967779638,374.1957291416047,219.88070461540948,189.89123793773263,338.4578513523945,2029.717514125551
2813.6968855343634,88.25622188710241,41.06814158690712,2706.175878970801,1636.3386304653593,310.88745397843775,111.79740428899962,230.93142606561656,376.7491720686504,190.6365280148117,325.7747017236583,2056.942532488197
2558.983487072323,88.50375267234655,42.60937899837485,2228.8923368774977,1679.810500707257,734.8646287154804,110.4230628576346,283.8481186509705,549.2198486590189,188.33930052613124,373.1282040586459,1922.0938841680256
2279.6520693770217,88.7512834575907,44.15061640984257,2887.757296186807,1635.493765097909,434.3446718664993,109.04872142626958,224.69058349644985,795.252791249627,186.76628152900668,535.063073270872,2142.4904971490982
2218.6311916731306,88.99881424283485,45.6918538213103,850.0892791511066,1641.831221954214,174.47267663899385,107.67437999490456,173.02105279218074,530.0811763754784,287.5380069348909,693.8772312089442,2000.130226622699
2043.8026164418188,89.24634502807899,47.23309123277803,699.1756150894267,1605.3118945118918,531.1732696680597,106.30003856353952,451.1565653268101,307.7189556223111,230.0379990990496,779.2120029421908,2146.179345965623
1789.2903848528306,89.49387581332314,48.77432864424576,1304.2801353776106,1779.4062451875363,378.8701524618605,104.92569713217452,672.0828389125923,138.39303933532716,172.5379912632083,813.3482396754525,2440.0042763311417
1582.201520909746,89.74140659856728,50.31556605571349,1693.278731801774,1864.9296485966424,963.1888617076244,103.5513557008095,127.38903522132998,442.703629280937,179.04217617232942,936.5687130154272,2451.926513482428
1752.030611265351,89.98893738381143,51.856803467181216,3292.632072691473,1921.889390116934,1509.5114587150283,102.17701426944448,112.93026147987908,123.26003981706694,185.5463610814505,785.6275829375478,2372.4303876211334
1812.973256149668,90.23646816905558,53.39804087864894,3398.928602102892,1996.4136178403355,1168.5399482256382,100.80267283807946,318.3935902910125,341.2186416323277,192.0505459905716,770.2802365757137,2648.158571239576
1828.6515490299544,90.48399895429972,54.93927829011668,4016.9770838964128,2047.0825731230525,1387.5380442078504,99.42833140671443,523.8569191021459,101.99844519429664,198.55473089969271,436.7878347855524,2772.0627585208044
1890.363866658624,90.73152973954387,56.4805157015844,4121.243828411828,2009.4061754143363,1123.0031927543268,98.05398997534942,855.6113496719771,123.00558169943568,205.05891580881385,255.725726339388,2810.129655407927
1794.250170685238,90.71888208549063,58.02175311305213,4086.8748550703167,2073.113089258872,1530.0871240426832,96.6796485439844,848.6362953397072,122.74981272569804,211.5631007179349,258.3845528723453,2777.937578091108
1760.7679640696508,90.70623443143742,59.56299052451986,4289.053694452972,2154.568921522434,1623.907248811313,99.38888142649782,241.8895426414313,59.16193732815247,218.067285627056,406.4398712561478,2643.706008427572
2097.8683223552634,90.6935867773842,61.10422793598759,4057.1400217595833,2271.9865381068385,1932.230002824868,102.09811430901122,642.8314123405919,70.74660686607912,224.57147053617712,262.9790106225371,2436.2443381550147
1887.5033045940293,90.68093912333096,70.97605170972625,4287.195366108555,2287.082189370806,1431.7532903800789,104.80734719152464,281.1714901098082,124.31410942699355,231.0756554452982,268.6844986026253,2232.620887240957
1996.2425894419089,90.66829146927776,80.84787548346492,4168.163327947717,2238.1332913834617,1838.6502503627023,107.51658007403806,100.98423047565171,66.39133933251087,237.5798403544193,346.46748298206194,2148.3872729562804
2205.476716209736,90.65564381522452,90.7196992572036,4068.346403735256,2418.891476835258,1665.2183849152234,110.22581295655148,76.07407467106795,91.70115901242136,244.0840252635404,418.8482115177191,2359.1672047474567
2290.771784364459,90.6429961611713,100.59152303094226,4204.16485596978,2255.962608199679,960.4063141435884,112.93504583906488,95.5122455038122,101.81176027789807,247.320900468558,551.4159736860913,2275.3878356881373
2261.415590844485,90.63034850711809,110.46334680468092,3697.024926960109,2260.717237645036,881.0526276899952,127.21866658021106,89.26680104852083,441.0423231534961,205.6879438867961,556.9473946441688,2382.29539169236
2152.78003402552,90.61770085306486,120.33517057841958,3229.3519406711403,2235.7532161344684,1439.6189983615304,110.3664434590706,211.710396187376,57.62332350871459,164.0549873050343,624.4064861840167,2498.915613646717
1526.7490239426745,90.60505319901164,130.20699435215823,2267.041994924304,2389.711934379392,1955.7747811070897,403.69706871351787,232.2643604734689,111.7832903378292,163.88150612158,1317.46660554156,2191.934393260168
1959.0301524763763,90.5924055449584,140.0788181258969,1850.8855199475624,2659.2371384092944,1896.106009102744,566.6776729221499,279.80834532159946,78.06161629356468,163.7080249381257,776.1187972120748,2034.3953175545985
1708.636791333762,90.5797578909052,149.95064189963557,2090.276237217177,2482.0513594793424,1722.3057575448015,324.4698498353749,280.4996873818554,53.379658249117504,163.5345437546714,377.4764177165184,1897.7197601736616
1675.123894395018,90.56711023685196,80.9767770401249,1087.0190392887534,2336.1123490763152,1835.603847687572,82.26202674859984,272.9444397812155,163.86721426445757,163.3610625712171,523.4666690672232,1699.0299908729878
1143.3563696954363,90.55446258279872,283.68456106537707,1644.819759790483,2088.693467103343,1126.9288135431962,107.09560958902028,341.24272117668283,244.68132673756912,164.26345437905334,662.0112078107176,1697.4431736190793
2822.583573836253,90.54181492874552,486.3923450906292,2122.732861348828,1922.2361253199897,1382.4237467910716,97.7549597812456,376.6247671064565,136.82752534074243,165.16584618688958,668.3313196763876,1741.261291648167
1609.8998673157782,90.52916727469228,507.6796238595746,1816.2991845164124,2016.415120230928,1450.1280067327918,88.41430997347092,447.5837421539516,130.97283277591856,164.65659050294644,538.5501421802876,1760.5907609611374
1394.963660738675,90.51651962063906,77.75364918955714,1576.1955003719236,2000.651798376107,1717.3952405099087,79.07366016569623,473.8042382895388,165.27719483363296,228.7193235590117,484.16948440110775,1765.7422007248065
1474.2079571905226,90.50387196658583,100.61652683131504,1450.6410509432678,2053.7099461083903,1454.4196377932467,69.73301035792154,350.31131862154564,119.59429113970413,292.7820566150769,291.29593314115874,1602.1418937510953
1587.3266256894904,90.4912243125326,90.515725439206,1338.437820130153,1887.2881706912708,1645.1769626025875,85.37135511197233,222.1385540354083,351.39499596681713,356.8447896711423,359.1209994754998,1524.5234734220553
1576.0786978477274,90.47857665847938,81.6278355199891,1141.3247579552758,1884.4135881087368,1822.699415008805,101.00969986602313,232.7311238235132,174.66259925968555,420.9075227272075,220.48553945684955,1513.447258487079
2216.097331720577,90.46592900442616,72.73994560077222,607.2074110573333,1905.538925452785,1275.471746434699,166.71295386264256,373.34715510907023,416.91315688003374,286.24582842564985,794.6207500362559,1585.0283104311989
1785.9921194806382,90.45328135037292,63.85205568155533,389.87190234410775,1890.2496668935512,524.3595342397442,117.53293081786896,273.66509714026256,498.5305288076117,192.2458592889894,136.459231239607,1594.1935277540117
1311.5955207224133,90.44063369631972,112.2749574566995,465.0575798440025,1846.894577416022,752.1116967998937,99.75632871772476,234.19219990201776,602.9763783973265,191.600929934994,478.26831531199446,1747.6525298378576
1476.5062597323224,90.4279860422665,106.78225701972887,612.9827980843937,1913.3205396641945,548.8960528162048,93.68659904413316,598.5655478846423,517.5104849133237,190.95600058099856,202.95752117704265,1796.2763643334315
1584.367498626517,90.41533838821329,101.28955658275828,650.7922461341644,1863.5266046030504,98.35844713818602,87.61686937054152,760.2867033449902,346.1347905194479,173.58103629959243,118.88562986178722,1676.4206540319187
1442.738697996425,90.40269073416005,95.79685614578766,542.2371649784183,1883.910994959213,345.7538841845262,96.37303085588132,788.1282618320581,346.80571618143546,156.20607201818635,197.4339191161821,1739.1995064976534
1489.0259806975869,90.39004308010682,90.30415570881704,738.6281074822193,1928.10117212175,433.015723682159,105.12919234122108,808.4679309451429,542.3363011683584,162.83264150057036,113.71507916032996,1647.7050418703466
1413.0665883686552,90.3773954260536,84.81145527184643,432.1628432633918,1927.2721824616688,87.99886591064454,113.88535382656087,838.992497079585,648.0686047616075,188.7260802542232,208.121694844832,1895.8056314097216
1266.1479023443912,90.36474777200036,79.31875483487582,720.0483683622926,1735.7118877236903,239.64843469660585,105.1582572350059,795.6604825397465,713.2785131937684,170.08577889403108,685.4516912316882,1896.968671134908
1352.813330629417,90.35210011794716,89.25598585823403,1375.8790310978102,1726.3278673770546,583.8861448576183,96.43116064345094,840.3195400553866,870.7436438450649,151.44547753383895,243.41350038513005,1933.116892929247
1565.7688269666337,90.33945246389392,90.5591783516876,1285.547147153061,1692.3294088909452,745.6272886524125,87.70406405189595,940.3440677065169,857.9464079385124,167.4047139922247,129.54909400260254,1892.7144612662885
1247.6370143151014,89.52297711986657,91.86237084514116,1306.4414752126993,1663.0992379523732,997.673925090406,78.97696746034099,1116.0442603366664,848.7522486052609,183.36395045061047,122.4503533054335,1946.194924170647
1352.777399127233,88.70650177583921,93.16556333859477,718.4491290948483,1860.8584843504025,979.8435246958378,85.61326201322038,1069.0539450464626,883.2611809342463,149.189979409741,65.86884379080323,1983.107663082861
1475.117274204784,87.89002643181185,94.46875583204832,1448.5731593236897,2124.9681629465526,824.9961806576712,92.24955656609976,1182.7946811262009,865.9376273716947,169.5874488792706,65.49115907700933,1953.178021424
1160.115356132006,87.0735510877845,95.7719483255019,1386.2052458400622,2159.563294456083,641.0752972068909,98.88585111897916,1186.3988690463125,824.0381656745046,189.98491834880025,65.11347436321543,1917.9908969515047
1132.615475773681,86.25707574375714,97.07514081895548,1096.8441635756742,2155.7725735471126,811.2186000174761,105.52214567185857,1160.3480627949598,933.9368464266992,210.38238781832985,143.64871926395006,1958.816578758164
1342.8902598608672,85.44060039972979,98.37833331240904,2426.782503385928,2187.2540377608907,804.0222473378515,112.15844022473796,1166.7211593448883,620.1705710507804,230.77985728785944,122.01573391496738,1969.4543747444889
1299.3739935281471,84.62412505570244,99.68152580586262,1257.9532216682023,2105.843741829844,701.5613918627568,110.76641044412015,1014.6429779464924,1072.0255077826978,251.17732675738904,100.38274856598473,2060.1695364549446
1214.9825661317152,83.80764971167508,100.9847182993162,873.5807808750523,2093.434163963164,1180.4588788062465,109.37438066350236,981.314493409048,1254.6952120108256,245.9419530619049,78.74976321700204,2091.53691751848
821.0312512209571,82.99117436764772,96.54321927866737,752.215273565191,1973.6740827416008,896.5253976568143,107.98235088288456,678.3632575564229,1333.559968986777,240.70657936642084,89.61290455933882,1957.0178520918453
321.25305251380826,82.17469902362036,92.10172025801852,905.6646256853236,2009.806969014456,872.8887084831016,106.59032110226676,723.9373630981966,1224.4029536332102,235.4712056709368,100.47604590167558,1865.2534242756856
169.71885540130168,81.35822367959301,87.6602212373697,,2033.9010357887685,801.5803717061348,105.19829132164897,788.8078091858557,1066.9636448069905,230.23583197545267,111.33918724401236,1768.1953337424009
409.6762491477978,80.54174833556566,85.8625239976419,,2104.881880950289,449.7837561044046,103.80626154103116,435.4661683998074,970.5052735427248,225.00045827996857,122.20232858634913,1889.4975563780847
231.5299093370145,79.7252729915383,84.0648267579141,,2125.4922361122385,861.0025443959449,129.58365062548756,654.3900020696888,1104.3392966686104,219.76508458448447,174.67403291023737,1857.794610010178
162.96580725626313,78.90879764751094,82.26712951818631,,2059.7486765649915,563.6258110023226,155.36103970994395,764.1230010250421,1112.6191025756054,214.5297108890004,227.1457372341256,1634.5201965839594
218.5457029910825,78.09232230348358,80.26829621052238,,2097.574514916273,398.05405963301337,134.6144106661957,742.2181809130226,937.0649349659958,209.2943371935163,68.2396901096781,1705.696062238859
423.62054360071625,77.27584695945623,78.26946290285845,,2109.2051630291435,829.2172567707839,113.86778162244748,610.5879364017258,854.730060791075,204.0589634980322,59.65865009141759,1700.658910617439
217.1770930621064,76.45937161542888,76.27062959519452,,2195.897348956934,1132.5881708389804,93.12115257869922,623.3878881524444,971.228380557698,198.8235898025481,54.314302601048766,1667.027695167273
207.15106947600592,75.64289627140153,65.33429135376574,,2280.477998891957,822.4166677230457,724.8789321564054,655.1261251073638,996.2853171842296,193.588216107064,131.8084347005432,1629.4345493550716
299.39466175127,74.82642092737417,66.05404204241194,,2168.695099582196,716.1260384278067,737.0636469510097,701.1241481713828,730.7753318124736,188.3528424115799,115.56180514698582,1374.442041225219
307.5202193051001,74.00994558334682,66.77379273105812,,2318.013293204485,708.0124564938723,468.663445276312,824.90070936455,389.3051033675796,183.1174687160958,84.6632933923223,1388.4703817508164
364.1439354181098,73.19347023931945,67.49354341970432,,2387.466233643097,511.92578122468086,452.813974558568,700.942103292691,476.0071995121792,177.8820950206117,180.9551497029724,1398.9296427774475
566.0908572650916,72.3769948952921,68.21329410835052,,2492.511975231861,642.085996503714,436.964503840824,699.2517589574483,592.4854164721819,172.64672132512763,165.76640478129806,1476.6479403033022
517.6013305026305,71.56051955126475,68.93304479699671,,2727.597071523939,889.2285950850245,421.11503312308,594.0433593379854,504.6988190131804,167.41134762964353,154.06552559669714,1671.1279633569322
584.348373011741,70.7440442072374,69.65279548564291,,2678.9710722369177,1209.797308099984,405.265562405336,720.9773415456671,795.2417064038536,129.17103775260784,210.6965835594625,1485.2725223111931
382.0546965556081,69.92756886321004,90.99078300774792,,2742.49629623439,778.2349691259434,389.416091687592,526.1579781361555,776.887462457506,132.55315371220104,229.48009911379123,1539.6234320292951
323.70595842242227,69.11109351918267,145.6516929287773,,2801.980372964444,785.0769753345782,373.566620969848,528.4244085380956,855.7021069138921,135.9352696717942,142.27812406904982,1547.8317447578474
336.0944134956468,68.29461817515532,170.33859495182747,,3299.403612719086,916.02130749789,357.7171502521041,609.9014436107956,1023.4387047352692,139.3173856313874,178.1684716744549,1634.2410851843492
443.180915001456,67.47814283112797,176.4708215832038,,3940.785209488824,1125.9083728611977,341.8676795343601,682.4397869737461,1071.9385684818112,142.69950159098056,202.0570482034265,1696.8593380744444
579.9916806664212,66.66166748710062,99.5163464452036,,3722.407574363924,1051.7729887469795,326.0182088166161,690.2011155098837,187.04901370573725,146.08161755057375,138.65503375885078,1780.7138870280864
560.9272927350337,65.84519214307326,85.55117358145665,,4260.032725099688,1014.8678232075048,310.1687380988721,581.8422886688243,769.9233366122288,149.46373351016692,157.69458970112288,1699.7116880455342
475.6326204700309,65.0287167990459,138.99455632913322,,4514.908672692621,875.5648739322571,294.3192673811281,875.7144326878239,751.4404487895962,152.8458494697601,148.87039146861085,1730.3550629620868
535.7962253327523,64.21224145501854,115.08589555052636,,4554.4991765002815,898.933780904953,278.4697966633841,1340.825634338945,480.09977018802977,156.22796542935328,88.23763899874609,1689.6473060142257
433.83656687730576,63.39576611099119,91.1772347719195,,4711.509903626743,900.6929955385394,262.6203259456401,1387.7059624394285,767.0599181451081,159.61008138894647,143.15275284413647,1660.5319805258346
510.2538773788995,62.57929076696384,67.26857399331266,,4723.003706878344,842.9052717033677,246.7708552278961,1489.6157582979004,893.0475267367173,170.83667714730117,203.06445729521272,1670.343675087562
446.1835235234392,61.76281542293648,48.29914674360613,,4875.820722534339,852.7329751335905,230.9213845101521,1699.976675731367,738.3282935215434,182.06327290565588,143.73767554085148,1637.488652562714
246.01134827285065,60.94634007890912,64.87981181888804,,5086.66684582035,955.1537201870894,215.0719137924081,1587.602587393675,799.7191006531318,249.8628672101264,179.04875803172584,1547.3100053784185
253.7865156658424,60.12986473488176,81.46047689416996,,5484.856061633152,1270.154249871903,199.22244307466417,1697.4300218188882,570.1478555509185,317.66246151459694,180.12974031360525,1620.571458162225
501.9975784646171,59.31338939085441,171.36830714677572,,5234.048825580298,1032.4315829308855,183.37297235692017,1691.3176424306826,717.1579993147045,385.4620558190675,135.05133009079873,1711.7148374894875
576.6209440230489,58.49691404682706,193.41691158417632,,5865.638518432222,1015.1645803136814,167.52350163917615,1761.966559162436,717.3547577150322,332.8203245958578,89.9729198679922,1646.948659825428
541.9841787660381,57.680438702799705,149.5435761425825,,5790.122483687908,953.1722243807812,151.67403092143218,1754.4331098532757,881.9788420587087,175.227944441359,104.37298807037524,1589.8228719324634
590.4663453544485,56.863963358772345,105.67024070098871,,6038.661169442164,906.469202432218,135.82456020368818,1610.2162651127317,884.8224271965321,140.4327997390624,73.94121273343647,1541.7918388914852
738.1018621615308,56.04748801474499,61.79690525939492,,6734.601063435322,1026.9756236929911,119.97508948594418,1535.8976085877152,778.3694492232207,133.17399687871935,152.5070592460016,1640.137527924542
703.2049359593997,55.23101267071764,63.78559979676318,,7941.3399226825695,1137.291217073495,104.12561876820018,1492.1455761752263,473.8244901643336,137.24361853545506,36.96918503346067,1921.0532023360904
821.1358211057341,54.41453732669028,65.77429433413144,,1308.7282154066177,1425.3162831301338,88.27614805045619,1734.214053639741,582.5966822899921,242.4411474179561,113.4128041286834,1646.1031382663257
243.698685995894,53.59806198266293,67.7629888714997,,,1575.3653006617096,72.42667733271216,1688.8249660242886,211.97599441110563,247.64038736361192,93.06854910362468,1795.730977562757
95.50326473586452,60.860662790580925,69.75168340886796,,,1542.6501091405376,68.50124096841414,1981.30409339139,105.46859152341015,740.7442053682064,158.60279794255527,1827.773011962689
216.54607118011336,68.12326359849892,71.74037794623622,,,1519.857625555173,64.57580460411612,2372.6263548162,77.0709433660634,617.0195950519932,195.33346810406888,1894.5160956676868
97.98013681178236,355.9634276991998,73.72907248360448,,,1286.949552063979,60.65036823981809,2570.273782082267,77.29931336284184,259.8480930703266,265.4244387407895,2050.5727389702647
85.48890953814244,70.15159149458171,100.4303561687915,,,1379.00432317453,56.72493187552007,2686.9186444743555,77.5276833596203,295.8300602880749,201.53376633340696,2046.938553907245
256.9004918330507,116.7053004679418,88.14735194591711,,,1276.788912850381,52.79949551122205,2713.0243354428394,245.68889490690407,152.9399335897025,397.86890861902975,2287.821703791424
161.99997292482436,113.68029191570506,75.86434772304273,,,1404.4625342841675,57.3845059180533,2810.59643880656,323.43722775663,149.4112466131882,185.7958191419778,1749.9830558862088
192.4282806888738,110.65528336346831,63.58134350016833,,,1363.2395733657602,61.96951632488455,2499.228112869077,341.1164997239615,145.88255963667396,375.7439601325414,1695.279122312807
256.4358177114526,107.6302748112316,51.298339277293934,,,1153.1168873132144,66.55452673171581,2243.8632457208723,367.1936124976692,142.4440592235506,130.20636603189007,1506.714402178364
173.4599747850504,104.60526625899486,45.74892878578015,,,1103.9157679990262,71.13953713854706,2234.1069518010218,260.8666794383456,192.9907875243653,101.98680491503508,1674.473830276736
193.7267594973576,101.58025770675812,135.513366307201,,,1166.505757571544,75.7245475453783,2365.577680629272,317.5315517739653,396.0013825605432,171.8282733118311,1766.532301631869
