Rise-Time_envelope_Crest_factor,Rise-Time_envelope_Crest_factor.1,Rise-Time_envelope_Crest_factor.2,Rise-Time_envelope_Crest_factor.3,Rise-Time_envelope_Crest_factor.4,Rise-Time_envelope_Crest_factor.5,Rise-Time_envelope_Crest_factor.6,Rise-Time_envelope_Crest_factor.7,Rise-Time_envelope_Crest_factor.8,Rise-Time_envelope_Crest_factor.9,Rise-Time_envelope_Crest_factor.10,Rise-Time_envelope_Crest_factor
14.143525328642616,1.3099994889121052,1.0236564220953857,4.598079880025661,4.080503609224374,6.014260519461403,1.212390462464935,2.500260277656108,1.2725110473176755,1.096614599465054,1.6199110205112488,11.38163386362008
2.684828944495796,1.3234085865290963,1.0301895144388291,4.178371649580397,2.7585438578939185,3.4059006055354764,1.0640766381972482,4.584381765940095,1.876333935158753,1.1128599286739598,2.43315099579658,10.895757202310165
2.454733035717356,1.3368176841460877,1.0367226067822726,6.313995274747645,3.1256026325520487,6.653016932465558,1.0580528640461309,1.5062897721732766,1.5947333726345807,1.1291052578828655,1.3923481262655435,9.483241493685382
2.386347530636604,1.350226781763079,1.043255699125716,2.895699251821109,3.182236585232252,1.928846548882116,1.0520290898950135,2.7868541803676745,1.6782166477923228,1.1453505870917715,1.9636119021982428,13.02215915377662
8.822168512081793,1.3636358793800705,1.0497887914691597,5.448933321919909,3.2362294805456187,2.1474874330778166,1.0460053157438962,2.9614204669198503,2.407820661412212,1.1615959163006773,2.0749487663865405,10.198061406075125
7.756920576085173,1.3404813946404714,1.056321883812603,4.873937026897413,3.408891571162712,3.278249122636245,1.039981541592779,1.8614896088554944,1.2660431476301324,1.177841245509583,3.176951594121069,8.182823121736993
6.816066151004374,1.3173269099008724,1.0628549761560464,3.0655507377977207,3.403444951557247,6.536892017420328,1.0392022391951192,1.658301117653064,3.046395852931203,1.1353181012088431,1.9345376037193995,12.362922295189376
7.469951272545109,1.2941724251612732,1.06938806849949,7.008679340354139,3.425592856199211,2.0677985063627293,1.0384229367974596,1.4732412182297543,4.135861920705651,1.1167468328084214,1.8854582351992688,11.087375307227314
2.488662116676372,1.2710179404216742,1.075921160842933,2.7377095666844777,3.4935747172608047,2.1196166606106406,1.0376436343998,1.9337457278354475,3.4487143018206536,1.469040210570587,2.194073956719848,10.350740664380751
1.773065814162233,1.2478634556820751,1.0824542531863768,2.589618272096644,1.674821622746797,5.547529980779,1.0368643320021402,1.4479591684736195,2.133540344002023,1.3278514224400246,2.4619412939328744,9.489800756585144
2.128043607382144,1.224708970942476,1.0889873455298202,3.030528096888481,4.135302576219993,3.3983520578585105,1.0360850296044806,1.4464121132656584,1.2959546846126122,1.186662634309462,2.6218710884160195,9.12449213123666
1.7061510236516697,1.201554486202877,1.0955204378732637,2.79567940431486,4.771733242560931,5.626597937468004,1.0353057272068211,1.6287924955159372,1.78029154685823,1.2106139852925943,4.785943310571153,7.59717114115057
1.6836183587992588,1.1784000014632778,1.1020535302167072,4.286053869908915,4.2376926560427455,6.475949383745482,1.0345264248091617,1.53205007068905,1.7472026145911903,1.2345653362757265,2.646155007438101,5.644435201088665
3.006973093743834,1.1552455167236788,1.1085866225601506,5.014476524568516,5.253373821952395,5.447545329023074,1.0337471224115018,2.1186459621371974,2.7205891068385686,1.258516687258859,1.6274104440463912,7.413773528807438
2.945253646510887,1.1320910319840798,1.115119714903594,7.611138930735249,4.570976600562424,5.034710505266318,1.032967820013842,2.7052418535853446,1.3115504269273628,1.2824680382419913,2.287631554279306,7.291114272258591
2.089835339553102,1.1089365472444808,1.1216528072470375,7.475880832127788,2.2772198499593195,4.057967875771037,1.0321885176161825,2.926882963032527,1.6057673228912843,1.3064193892251237,1.4326788938953283,4.283363648753755
2.105356873979605,1.1278203322392004,1.128185899590481,5.148642221476017,3.1945655120627623,7.068896515010216,1.0314092152185228,2.745778446452946,1.8092173155511444,1.330370740208256,2.197694523512052,5.168230800969453
1.689013767696648,1.14670411723392,1.1347189919339244,7.4096198929752335,4.436388032383111,5.979502265450551,1.0747745050073485,2.434773030436094,1.0262633412170243,1.3543220911913882,3.141226174366527,11.135748057631094
2.5339409840240714,1.1655879022286395,1.141252084277368,4.541729846998546,3.088208135596139,4.787512477645433,1.1181397947961738,3.193573428198181,1.35154681112176,1.3782734421745206,1.881906808957818,4.2432116248057286
2.466908134238482,1.1844716872233594,1.1475807233199915,5.804012266378998,3.575478477542704,5.1249376369795465,1.1615050845849992,3.0676019392541543,1.447560698689705,1.402224793157653,2.1041769389035294,7.806756848811846
2.679028995933848,1.2033554722180793,1.1539093623626155,6.164167716243604,2.8989658327125745,6.386744492831268,1.2048703743738247,1.58989296478701,1.35115677004123,1.4261761441407852,1.4164055584655828,4.49765262843724
2.7756957879292505,1.222239257212799,1.1602380014052391,5.76100043814496,3.279847026382402,4.415651100479885,1.2482356641626502,1.4148604737974102,1.0401037681574867,1.4501274951239176,1.8358334279613,7.392568784566756
2.095421608905029,1.2411230422075186,1.166566640447863,6.747588078312367,2.9943683080349297,3.731556901566342,1.2916009539514757,1.2806882512005968,1.3296697828917583,1.1415095786234075,3.1311014971354325,4.67230405917587
2.3864137063746145,1.2600068272022382,1.1728952794904868,5.682260093559582,3.085817988665964,3.1340077572117377,1.0791151644798331,1.141058049577074,1.6329263395364857,1.0899769082434676,4.096076596025031,7.811919684330034
5.498941235691044,1.278890612196958,1.1792239185331106,6.512520577631901,3.2665807133352645,2.9723207667530187,1.047101924387122,1.1985258363388425,1.205703592779844,1.038444237863528,1.7003049502395655,8.371946172470901
2.294820986939473,1.2977743971916775,1.1855525575757342,4.1039823639149935,3.467146382516411,4.001984401250248,1.1944597564313175,2.2535870132351574,1.5561683243192,1.048527161933659,5.6577156123011205,9.737349578670267
7.38279615883505,1.3166581821863972,1.191881196618358,3.037594898849481,4.04708489056488,4.9697070084759964,1.137626370961127,1.5618619155424984,1.191157035253878,1.0586100860037897,3.3994247053375246,10.176005286068674
4.83159383302408,1.335541967181117,1.1982098356609818,5.366136951741953,5.6426400147421925,4.834834335272,1.1038852529021386,1.0862185713800063,1.3821486535942271,1.0686930100739207,3.885916107789906,10.02490301051098
2.451961945847496,1.3544257521758367,1.0918433120582676,4.925177240576627,5.8831143445721965,7.737680695647485,1.0701441348431502,1.1387894900927968,2.309301254569843,1.0787759341440517,4.441644667646571,7.318814024730364
2.389214522774238,1.3733095371705564,1.2688338146331688,4.719212182676107,3.718751655557059,5.06968366520444,1.095051050562643,1.3523750329129107,1.801754983558003,1.1125492753099815,4.596604715656687,8.597971045409816
7.478316482562541,1.392193322165276,1.44582431720807,5.043166295402696,5.43200588378579,2.9502717151415583,1.0970530132492615,1.836842087011299,1.376304856384092,1.146322616475911,2.0139280370931987,8.663743142226215
3.4115239846739454,1.4110771071599957,1.2989824759471875,4.552817911774763,5.512309660986606,2.2027595814275385,1.0990549759358803,1.3862579386278902,1.6329028074017835,1.1931383039155286,4.032517133654642,9.814713177919373
3.829464562751306,1.4299608921547151,1.1103790698738245,3.4657312371964584,3.54033800697627,5.349549030957088,1.101056938622499,1.13114349956207,2.033896520619172,1.3172915874678728,5.17922362744708,8.468525699055549
2.847474559000104,1.448844677149435,1.2135571867912616,3.729288458742349,4.323760610652026,2.4059122215270667,1.1030589013091177,1.1403347231802838,1.2561001689187532,1.441444871020217,2.2754298831808484,8.277978807268036
3.194939871867822,1.4677284621441546,1.1496119629081114,4.582261876514247,22.827262346679653,1.9320440087041248,1.0897352341012585,1.1334643443347785,2.7824132256363105,1.5655981545725617,3.501296498550115,7.229583809299739
3.675837836834981,1.4866122471388743,1.1109915930158327,3.124227403027444,2.901936234020891,2.076139228309315,1.076411566893399,1.041830432735562,1.346709950968666,1.6897514381249057,2.392588887762294,8.04504347518406
7.226058964637979,1.505496032133594,1.0723712231235538,1.9856174034238925,3.68385654761262,3.0176922683199106,1.6805909485146384,1.963254633720756,1.472649786939616,1.4713874920928551,2.762519050236567,7.747163581537369
3.243023133404678,1.5243798171283138,1.0337508532312751,1.4684513539472563,2.8170206937235407,2.192656814103955,1.4474150979277127,1.9724178800748864,4.338059356772585,1.0634214332867151,1.1367255696415357,6.615971546079674
3.014871805518608,1.5432636021230337,1.4090137528214457,1.6802243045500262,3.0035648477935784,2.279926764084395,1.2855512696351898,1.5421187968528858,4.980995244105145,1.0878663790462446,1.2911613984779131,7.624138804804059
2.120423399734723,1.5621473871177531,1.375299190336129,2.326005923202125,3.045360553429363,1.7483299168134232,1.3510321066473114,2.1251060485393127,3.747276046569017,1.112311324805774,1.1870464908871663,7.790488151514101
2.454824080550732,1.5810311721124728,1.341584627850812,1.5344607095999876,4.146505606084959,1.0740347328308366,1.4165129436594333,4.371288660026074,2.86266086813802,1.0803389972532096,1.569561986625205,9.8130757963031
2.6148603811639672,1.5999149571071924,1.307870065365495,1.5434866195472077,4.0960681318873,1.9933853156241303,1.317097225461627,2.667591442533408,3.6150444450032735,1.0483666697006448,1.5141877297030946,7.827289305756781
2.484604237206212,1.6187987421019123,1.274155502880178,2.195510823582893,5.35883890459223,1.8196287905247543,1.2176815072638216,2.204826635553508,4.9965144936505705,1.195724463351986,1.7478967644682917,10.351628088131832
1.9950659355331777,1.637682527096632,1.240440940394861,2.075945601591472,5.086736319721452,1.0182157907018212,1.1182657890660157,1.9246780472173093,2.243855628322704,1.201223618289129,1.4095512383717643,8.582528273213319
2.797096217971305,1.6565663120913516,1.2067263779095443,2.6375382850502245,4.677336743243609,2.084308253659817,1.1367675911682589,4.50519049786828,1.6175036537393948,1.1356246066091065,2.211204734691593,7.987290439991326
2.0814598018034656,1.6754500970860713,1.218840572760808,4.140920989676986,3.281110282046088,4.175436245867506,1.1552693932705016,5.89900619820057,1.5178909661594282,1.070025594929084,1.5650050473253967,8.427237928914979
6.581004060438833,1.694333882080791,1.199157168529565,3.1029782755976925,3.226121286491206,3.5509407599638254,1.1737711953727443,3.499396908073745,2.985361096168818,1.0746896133789248,1.3274706149828808,10.329893320427129
2.6923502585954977,1.6835101503924434,1.179473764298322,3.376501423673024,4.256798006729346,4.458090841394243,1.1922729974749875,4.978797698076955,1.653629971056658,1.0793536318287658,1.7090902718351717,7.7864292452368415
2.010024323795734,1.672686418704096,1.159790360067079,2.751436140072747,4.9934521908905785,4.372559257012508,1.1855764403200386,2.889718432201088,1.7152080484823575,1.0500669860526348,1.1418401336138726,8.366625472095365
1.851734895045096,1.6618626870157482,1.140106955835836,2.3582283202366696,4.103479345556861,1.3406517657769088,1.1788798831650895,4.661839388028653,1.652211079692074,1.113442320464743,1.220109124320751,10.22932482091116
1.6320653105509166,1.6510389553274007,1.1204235516045926,3.25424346883696,4.2489870190857495,2.7505846284125663,1.1721833260101409,6.51831369729219,1.423944605936701,1.1768176548768512,1.298378115027629,5.291318426787229
1.744526913857031,1.6402152236390533,1.1007401473733496,2.6172044686694083,3.3922131021700173,4.101470184070753,1.165486768855192,5.821227341331822,2.5982444839289496,1.2401929892889596,1.2844604446563148,7.469761371717339
4.981716583205925,1.6293914919507058,1.0810567431421063,6.466994071075623,3.532456873545467,4.492021341484341,1.158790211700243,4.800823637385586,2.23682001108018,1.3035683237010678,1.2810095520790832,9.690384311411096
1.9805863754541029,1.618567760262358,1.0613733389108635,2.791278858734122,6.958407116878659,4.277475378624945,1.1479627514849022,5.246187086903367,1.391572610828721,1.366943658113176,1.2775586595018515,8.517965326971916
2.002791501676381,1.6077440285740106,1.0416899346796205,2.8561461921665376,4.319011919969998,3.769306563845213,1.1371352912695616,4.980531384520894,3.678664715577431,1.3559211871930468,1.27410776692462,6.37438192682629
3.698013486511881,1.596920296885663,1.0470689677922564,2.2775409013602705,4.951468163391932,2.073035856486927,1.1263078310542207,4.098866390391591,2.99468264047298,1.3448987162729178,1.3211289515468974,10.300004711463764
1.4996821793155404,1.5860965651973156,1.0524480009048922,4.880499844759688,5.147432840398383,2.053142269145345,1.11548037083888,3.988128599230865,1.5448013493193746,1.3338762453527886,1.368150136169175,6.84147301048416
1.879428617720548,1.575272833508968,1.0578270340175282,,5.128381998162285,1.7451916656015067,1.1046529106235392,3.914174764831175,4.2068217253862015,1.3228537744326596,1.4151713207914525,8.162141618470315
1.9086115358236428,1.5644491018206204,1.0637642314732394,,4.01683304849879,2.168119366571158,1.0938254504081983,3.4607556175852947,2.480381018490173,1.3118313035125304,1.46219250541373,9.803825354242814
1.9188440285452608,1.5536253701322729,1.0697014289289506,,4.408740364296476,1.7235280560380768,1.1388952383419424,3.482491314747631,3.650244811419322,1.3008088325924012,1.3394262452235963,8.723824083803274
1.6036283193564984,1.5428016384439254,1.0756386263846618,,5.00970199048173,2.211421593928188,1.1839650262756864,3.992886273361961,4.297576924435058,1.2897863616722722,1.2166599850334627,10.055791113004137
1.4957124210675985,1.5319779067555777,1.1215775975523847,,5.8440717724382125,2.738496323400662,1.2083726138702344,3.763667300031082,3.764973783070752,1.278763890752143,1.2857854847829358,5.259967583678696
2.410821668471696,1.5211541750672302,1.167516568720108,,4.390159942747693,4.203507448760711,1.2327802014647824,3.376936934039139,2.9566107644017423,1.2677414198320138,1.0486255134299354,8.380401104934487
1.957255031121996,1.510330443378883,1.2134555398878308,,8.013104710678817,2.1066032672309203,1.2571877890593304,3.352949434503213,3.607237864158317,1.2567189489118848,1.1905727027158142,9.37417125744032
1.6637100600220212,1.4995067116905352,1.0118459344578017,,5.228479297107616,3.422403007545622,1.916395854153546,4.1856930926883935,3.349228397273377,1.2456964779917556,1.578233617915462,5.168311271678099
1.740657926036717,1.4886829800021877,1.0796421798469475,,4.826225758105082,5.004043675425418,1.4760625679537958,5.644066492320016,2.281148857551681,1.2346740070716264,1.2854539539673522,9.681246712860396
1.493658432994652,1.47785924831384,1.1474384252360934,,7.106204288375169,4.014694161312065,1.2724168056124847,4.5556498802008685,2.3970524046665136,1.2236515361514977,1.443884433506158,4.016306089738339
1.7517820893695972,1.4670355166254925,1.215234670625239,,7.013225761622637,2.440604386624355,1.2727362601788834,6.013079117963109,3.700822881376365,1.2126290652313685,1.2181009393428197,3.5910774196818567
2.363051953865887,1.456211784937145,1.283030916014385,,6.047460861813454,3.929255176567795,1.2730557147452823,4.684648884592798,2.811966636433062,1.2016065943112393,1.4041172429583562,6.164455165935294
1.93862649033456,1.4453880532487973,1.3508271614035308,,8.691349911555468,2.43477203788,1.273375169311681,4.91250013172276,3.8848309715914833,1.19058412339111,1.2351456033505015,4.930032217565508
3.0935794456989107,1.4345643215604498,1.4186234067926766,,5.091472713495848,4.031617368942909,1.27369462387808,3.780874349545702,4.16798864777703,1.0531461494991523,1.4571853444700744,7.748875277922038
1.7388104447691797,1.4237405898721025,1.3862672606850082,,6.244617221531315,2.726981068476732,1.274014078444479,2.9022784064200025,1.5074934210412685,1.0565801436999491,2.0950985104734405,5.439028110795865
1.731396823269729,1.4129168581837548,1.442076953375104,,6.628158110951127,5.788371503189736,1.2743335330108774,3.504579302189455,2.2384172792825043,1.0600141379007464,1.3409390852181922,4.908108250725187
2.328535790311663,1.4020931264954073,1.3249452778970898,,6.333869272625981,6.251178725088825,1.2746529875772763,2.753772989516434,1.9359742228203056,1.0634481321015434,1.2236463287132096,5.585736517312375
1.3554269888924464,1.3912693948070596,1.4261578385126112,,7.907351568008582,4.056923397972205,1.274972442143675,2.732179134405921,2.3692928605628176,1.0668821263023405,2.02093655883942,7.090373997239575
3.2247565724858687,1.380445663118712,1.3618818246192663,,7.177850165089692,6.35862801187897,1.275291896710074,2.6987153423076764,1.4118959274300873,1.0703161205031375,1.864571728778799,9.831373132522582
1.430015847642498,1.3696219314303646,1.6012515356203396,,7.279739006410177,7.467407960813472,1.2756113512764726,2.8888873173662666,4.681018829363489,1.0737501147039348,1.465821500147399,3.953787574498129
2.0867621724963006,1.3587981997420169,1.4080689714523396,,8.372711896434764,5.1754604607710535,1.275930805842871,2.666035160943752,3.88299933690212,1.0771841089047318,1.9739869813419133,7.948674688523991
2.4707392497754848,1.3479744680536694,1.3682243312737443,,7.737716735162429,5.322071088613392,1.2762502604092705,3.678780049795622,2.417595915943861,1.0806181031055289,1.1222093922008058,4.839210033446664
1.5948890141406424,1.337150736365322,1.3283796910951493,,6.755459902921574,6.163108133823549,1.276569714975669,5.369392666014607,3.6156942918626416,1.084052097306326,1.344917039172313,5.356282394687953
2.267256075330324,1.3263270046769744,1.2885350509165543,,7.312309679700609,3.755391094735383,1.276889169542068,3.8359466523672254,2.545975360501388,1.1534274015701105,1.5034230273968927,4.1244791485968655
1.737272850841302,1.315503272988627,1.0019051036243023,,7.114017258949748,4.595674351478404,1.2772086241084666,4.026625329580811,1.5355224576226243,1.222802705833895,1.2799898259403824,5.455333102513764
1.2382915312653635,1.3046795413002792,1.0555184424959023,,8.326534151612291,5.30703944649505,1.2775280786748653,3.722279814573721,3.4615460148803656,1.2437660185772277,1.33055471046366,4.311889030067258
1.3249052143804076,1.2938558096119317,1.1091317813675028,,7.363646003624108,5.873631497820219,1.2778475332412642,3.3718434863671507,1.583371035470651,1.2647293313205603,1.3084473841644522,5.864505612110632
2.611412037158102,1.2830320779235842,1.5977496634077006,,6.446427450691482,3.518102993609661,1.278166987807663,3.2967850588318464,2.7601844962134887,1.2856926440638932,1.350153903444811,3.8121362588516328
1.8591836227281664,1.2722083462352365,1.7944930699354058,,10.130146907411111,4.16443261043647,1.2784864423740618,3.3933340670679213,5.972455528567561,1.292998573430149,1.3918604227251694,4.301182415990691
1.4067337286277388,1.261384614546889,1.6038689022970207,,7.3907587581381184,4.644050782306182,1.2788058969404603,3.971729205258058,5.070100203991984,1.2688220452660086,1.4465447220683425,6.965352219468213
1.1688316029438075,1.2505608828585415,1.4132447346586356,,8.563310015001761,2.2020351761970227,1.2791253515068592,3.920850597610551,4.342045004313986,1.0876202843610785,1.4079622173394537,3.2889679629435964
1.304427592065234,1.239737151170194,1.2226205670202506,,7.892241707053396,2.9246719244786856,1.2794448060732582,3.405259826873744,3.0917459692673965,1.3560100406868447,1.3970634647006628,5.50126304070865
1.790180918880088,1.2289134194818463,1.2594390078083844,,7.022213432239087,2.859322728339535,1.2797642606396569,5.1038985986300345,3.2404593507603017,1.2624998207040277,1.3056368100364568,3.709545139731378
1.851712375720552,1.2180896877934988,1.296257448596518,,4.101895421700308,3.3055512903628075,1.2800837152060558,3.897019013000107,1.599325009112296,1.4266842218038704,1.3556824964675809,5.773843307397436
1.3213663682399537,1.2072659561051513,1.3330758893846515,,,3.763723361606086,1.2804031697724545,5.212901539543967,1.828755737805561,1.6690613604514848,1.005265608530996,6.749998422527349
1.2505272403411534,1.131249237427303,1.3698943301727855,,,5.392176604129647,1.2844760259097037,6.658559929589967,1.0416872672894122,1.28295125366411,1.2546678111045384,7.116554598433969
1.487824707873436,1.055232518749455,1.406712770960919,,,5.54929249840196,1.288548882046953,6.139679054079859,1.0427528977676377,1.3142572056982789,1.9136073164922704,5.519906415865828
