RMS_envelope_Median,RMS_envelope_Median.1,RMS_envelope_Median.2,RMS_envelope_Median.3,RMS_envelope_Median.4,RMS_envelope_Median.5,RMS_envelope_Median.6,RMS_envelope_Median.7,RMS_envelope_Median.8,RMS_envelope_Median.9,RMS_envelope_Median.10,RMS_envelope_Median
63.90182322498698,63.00991601604792,25.897877891984923,81.52900652942756,66.7260017084526,67.88714643745152,46.94318948622155,26.761539359327525,72.54337968218391,137.0742070902498,35.43306728952885,59.480854057784015
61.923088560311854,62.94729333784244,25.88276779957464,86.93554521097316,56.55836056107199,68.98403001363121,53.203486447280135,26.43601850025236,83.76908318182456,136.77891705582496,56.480355576372695,59.0851604904811
59.95573504221613,62.88467065963695,25.58744532727985,95.2099195627661,69.31468116383364,74.78808767473735,59.46378340833873,22.845687058109,73.22535485541114,136.48362702140014,64.51556915195951,58.31558836983224
59.38478506472451,62.82204798143145,25.292122854985063,107.904061164429,65.19437979898288,74.06664575935682,65.72408036939731,23.588710189909527,79.56584903798142,136.18833698697534,56.91606036341624,56.57251460634277
63.00834751004989,62.75942530322596,24.99680038269028,107.61913414640765,61.48995860578376,75.15364114253441,63.0102709165092,25.92375545844464,79.34903689534482,132.7444782464549,74.25982303571651,54.277562998478686
64.33762837854715,62.69680262502048,24.70147791039549,107.74448294234038,72.78777129261353,81.06149658508326,60.29646146362108,28.04871841917648,73.63837668005824,129.30061950593443,68.02210860374934,54.080855019290766
64.90162299791484,62.63417994681498,24.4061554381007,108.82556383230896,78.80678946984663,67.04593451711918,59.90532247749621,27.55161088761032,81.50058504150871,129.8266350779852,78.09956200431135,52.07272023598151
66.32721551599434,62.57155726860949,24.110832965805912,117.2312896586244,75.69779644524502,63.33486084275416,59.51418349137135,25.59505958208119,81.24083661290376,130.35265065003597,77.43418593282972,51.73232075124142
65.90511624341953,62.508934590404,23.815510493511127,114.73597741089397,70.51850482200174,57.25349666892299,59.12304450524648,21.667011843066124,75.12942128215244,130.87866622208674,86.86874041168687,51.08802407751281
66.81174674466153,62.44631191219851,23.52018802121633,130.54044729390017,64.41381233553736,49.857565221558986,58.731905519121625,19.574183199990905,79.61808395918584,131.4046817941375,77.89613986462543,51.61069939169475
66.45235295640299,62.38368923399302,23.22486554892155,137.856316226036,54.43223540124722,53.637357330515385,58.34076653299676,25.388456510745407,83.67938547226638,131.93069736618827,79.36745729501708,50.61445530306548
66.69485225160064,62.321066555787525,23.168874561569496,137.26201670635868,48.12733881411656,52.05840584701861,57.949627546871895,25.70212844265201,71.75886707071479,132.45671293823904,41.149563431529,48.725087772740615
67.98677034687914,62.25844387758203,23.11288357421744,147.96034454608997,48.57975286652586,47.59956040006676,63.217929823795934,25.016507401673696,61.71816304670856,132.9827285102898,34.226750169728966,47.05939005544624
67.40801577605569,62.19582119937655,23.056892586865384,149.18968852960205,48.42287019003506,43.670661487812765,68.48623210071997,30.16696760740132,57.65171879665641,133.50874408234057,67.26564085648903,47.33949776718237
66.88232497043704,62.13319852117105,23.000901599513327,154.21834354386067,44.2175297867721,40.6875185761274,73.754534377644,53.632695970699416,62.5324135143413,134.03475965439134,82.2341330763496,48.4646615513191
68.50011235829416,62.307796039505085,22.94491061216128,149.2450692665019,44.37344274180286,50.88257903543109,79.02283665456805,55.26725621329354,56.22461014415063,134.5607752264421,67.18341020052102,48.30610801864186
66.9021547252397,62.48239355783912,22.88891962480921,151.46266900726698,40.48181290868416,39.94271365851655,77.90259524964402,54.8772158059596,52.33892492665984,133.14377338749637,71.7218297550201,48.38404947787932
66.09143422227775,62.65699107617316,22.83292863745716,158.7099315427867,38.886153778699146,40.8438728264081,76.78235384472,59.99484082780155,44.95450589222078,132.04406799187026,48.19621204326515,48.870583916099605
65.45197552385886,62.83158859450719,22.776937650105104,133.9873700900228,37.30380930931385,58.97776686221119,75.66211243979598,58.66494591485132,38.47932000655122,128.18719956931923,35.30412958816585,49.5309765801764
67.34049013630612,63.00618611284122,22.72094666275305,128.00763495000805,35.58661421372885,46.34743438063811,74.54187103487195,65.96364037823203,49.03452034162236,125.06154997904665,33.61300323523206,45.59163022831525
67.39092428629154,63.18078363117526,22.664955675401,133.9084097528502,38.0853781277439,42.559456025986734,73.42162962994792,64.23061031279585,54.60862054205235,121.93590038877406,27.810037222927424,46.71793084884146
67.8215886700409,63.35538114950929,22.60896468804894,147.35886370447457,38.06118488884785,43.76781120109932,72.3013882250239,52.07886231697361,32.55745580431779,121.94888638402276,57.134325318221016,46.30138303774608
73.20013818794835,63.52997866784333,22.552973700696885,117.97215043692913,37.80547481995032,45.96496164707661,71.18114682009987,55.51598085364961,29.835331451566056,121.96187237927144,60.422695989258,48.01332831811611
72.96224968563509,63.70457618617736,22.496982713344828,101.0702173052632,39.44462471509072,46.50602690554864,70.06090541517584,58.31005455527183,42.76363998425016,121.97485837452017,35.19363082020982,50.84739105229363
72.47149332805068,63.8791737045114,22.44099172599277,112.35587879798284,39.78965962642141,46.07028642464521,68.94066401025181,61.10412825689404,39.318459663321626,121.98784436976888,65.72606527819829,52.61502350727867
74.00062156685603,64.05377122284543,22.38500073864072,127.68580131661552,39.77646964236853,44.82983883664609,67.82042260532779,61.59596424763837,27.886373190084303,122.00083036501756,61.73421832186239,51.6406267603076
72.01529613769428,63.38782841825336,22.329009751288662,126.27446519046366,39.00404223856442,47.17734978445733,66.70018120040376,60.70931552653283,40.08861429524051,122.01381636026626,60.889558530793806,47.41412473958113
71.53017377707737,62.72188561366131,22.273018763936605,123.81340554319686,41.84687732195451,50.505525097627306,64.84517578102746,57.72156769814516,41.147877741020025,122.02680235551496,70.12074463376673,46.49294913143064
76.0766405437071,62.05594280906924,22.21702777658455,129.0294566925015,42.2554055782296,51.82128048159042,62.99017036165117,65.33675003179593,45.57945576045231,122.03978835076366,74.85336444831373,46.943233488400594
77.42969164767028,61.39000000447719,26.273219431820703,128.34625439297747,42.74144162868394,51.31901794181009,61.13516494227488,65.87636698977525,38.40670641387392,122.05277434601236,62.05671008315356,44.16924737927164
76.86381297108409,60.72405719988512,30.329411087056865,129.20322945013092,44.7621432501075,53.70591354661654,59.28015952289858,44.76817725647234,45.13768753553856,122.06576034126108,52.78936712993297,48.71662601877117
78.235237644845,60.05811439529306,34.385602742293024,113.96089224531296,49.01049231636771,54.87854894942831,57.42515410352229,41.39010200143546,64.66608248381588,122.07874633650977,54.80180109944031,59.00554888496619
80.74170941332657,59.39217159070101,38.44179439752918,114.72798258136284,46.82798075995368,52.30367518375529,55.57014868414599,60.093317040356304,54.97622275129851,123.29411398044556,56.35203049060325,55.592996600021664
77.68852962304868,58.72622878610894,42.49798605276533,108.3094832642808,49.00034217109386,48.81466556500919,64.71603487010763,63.121075172644815,46.72744822372391,119.61800269962768,57.80238631905706,50.29456361082397
77.62415076044375,58.06028598151688,46.55417770800149,107.20269372055864,48.26165575579514,51.285805901385785,63.91305391240129,65.87266439635609,40.54479372590204,115.9418914188098,77.61681117495537,46.496141825692455
82.95528321633996,57.39434317692482,50.61036936323765,105.9569063626438,50.917678613891,54.575370802927424,58.79075562748563,63.87929629967012,44.18175418503405,115.823333606622,75.48610260289729,43.75884974971905
85.58893671289161,56.72840037233276,54.66656101847381,120.7758045506081,57.53033234997008,69.36511381231477,55.86133065919934,63.11727442106864,55.1102722845672,115.7047757944342,73.22352859485473,43.07575592378633
81.5028307119036,56.0624575677407,58.72275267370996,142.05317902773768,54.15310049058617,62.81340932140667,57.01281769374696,65.34067252546906,36.95152444727299,115.5862179822464,54.53722954329271,42.6180665047585
81.48747495697476,55.39651476314864,57.129507711218906,81.68655058898129,53.16735690897346,51.07973844200468,58.16430472829458,63.07418386907783,51.665073214988574,115.4676601700586,51.20623198417063,42.95311428685095
78.66481129842634,54.73057195855658,60.53023255298646,62.74610037610955,50.473763492787846,51.69135771622109,59.2531315218904,64.59544905052638,61.52488631140748,116.11959529247636,50.80825570632169,46.220807450345234
72.18584942546036,54.06462915396452,63.93095739475402,86.0683253066303,48.2061892233305,63.26865651458012,56.74918607638181,64.0123700867733,52.96427877518638,116.7715304148941,50.580371423375055,48.5440670469055
70.08940878863541,53.39868634937245,67.52052100020187,78.12319846230258,44.39755961194974,67.24896292978562,54.24524063087321,71.218509014288,52.10286124021471,116.41334362453644,49.392027307423305,47.705374464952165
75.33597352659507,52.7327435447804,52.03602786181419,56.81857600262416,46.30590871635354,70.31486591309316,51.74129518536461,70.6402160014361,55.30929499406914,116.06175580632647,54.30691480279053,46.98307904040045
71.8947642348751,52.066800740188334,58.28603663667864,80.68179162566838,44.624512437012825,55.32601347628943,49.237349739856015,77.49944255144962,61.28906920663455,115.71016798811652,58.11491494996625,45.93592470650996
71.75898657081497,51.40085793559628,63.6735231594875,78.88531172956448,43.357203669653856,58.68973894966732,60.28554421593581,69.38722627571093,51.055929964838114,115.35858016990656,63.68842073518897,43.44058507899996
71.3487042088079,50.734915131004215,57.42948338842997,75.30567006408614,43.97939461846529,75.89625814435564,71.3337386920156,68.36237934698086,38.19575528166396,115.0069923516966,63.2990187399726,43.213073008166745
68.66376889653799,50.06897232641215,51.18544361737244,77.36806651238427,44.16794873566497,87.19898497085735,49.42149093322664,76.97039871453032,43.15991016606337,117.68568450281758,66.78837488001425,45.50527530769576
66.88645952171875,49.40302952182009,44.94140384631491,82.4362786774021,41.01210306756892,108.40683822113942,53.07599760602965,79.42683782152076,36.67285221925969,113.63350822864842,60.26986852086723,46.90116958182081
69.91847793131399,48.73708671722803,66.62312091102727,112.56060304392524,40.88670874953306,76.09200666407655,54.2841091537741,73.82464215394239,32.67671896169296,111.8108711809322,63.43935359247815,50.37113823846539
59.41522892280646,48.071143912635975,64.77239064503352,81.8535021063831,41.8107087834636,65.24907031163791,53.47069678604708,42.51962292385811,33.46332175232169,109.98823413321595,56.40031984596224,51.5868268312625
55.92879260286632,47.40520110804391,62.92166037903976,77.27855895678539,40.443015653079776,53.67691250073108,52.65728441832006,34.58017144644026,35.578925501372,110.2205439106881,55.283371521705504,50.88079076758986
52.74655287663786,46.73925830345185,61.07093011304602,72.33463878633329,39.18675071943578,64.34684068370822,53.84830657466513,36.16902210050823,36.83717992442455,110.45285368816022,62.162125829960914,48.83941389508013
51.439157649244734,46.073315498859785,59.22019984705226,67.50205034858114,40.61127203047399,66.72651838817704,55.0393287310102,35.29541293894596,36.88807918955628,114.97339648419008,59.59489128367056,46.80550779781333
49.203745160494975,45.40737269426773,57.36946958105851,63.3338735069709,40.254576583396776,62.21517985661198,56.23035088735527,36.11312135748222,35.6129022159544,110.05764376633438,51.52766201975845,46.600514843624325
47.01164504393561,44.74142988967567,55.51873931506476,74.01844036530315,39.37299749437628,65.51829041856442,56.13359110051675,34.75840375222324,38.272828138073976,108.57242943500114,52.48584135833688,45.5001298476956
45.1923733172619,44.07548708508361,63.088877895598685,71.95945229081899,38.37457337464165,58.37176304681311,56.03683131367823,34.75556613112567,40.17317674312865,107.08721510366792,51.12353707122283,46.16118581467995
48.53592385061651,43.409544280491545,62.715256840055474,71.83567550858041,38.318230599165126,50.23197538014753,55.9400715268397,35.8914749277624,39.21083428443789,106.18759458576504,48.87438180840788,46.10729877094669
44.81057686566495,43.26286826987744,62.34163578451226,77.64818688555822,38.88802590854242,54.24071810313952,55.843311740001184,38.27793911422519,41.558210904447485,105.28797406786212,50.96373532574801,45.99688307037625
43.6999182724755,43.11619225926333,61.96801472896905,77.92488141407406,41.13401091836145,53.02538231160048,60.31754911217048,37.75609398568712,46.3432051277951,105.28284997019554,38.53716127173958,45.21267438664131
43.06537398984309,42.96951624864922,61.59439367342584,77.52422247288867,40.795857529342925,45.17417361978499,64.79178648433978,38.043613816654016,44.47408596690305,104.71512461651534,42.28926160218201,44.58908979474431
39.4362053091253,42.82284023803511,61.22077261788264,78.24578388102415,40.67282981578218,43.77179489868551,69.26602385650907,38.22167572665429,45.86592814113666,104.14739926283514,46.04136193262444,44.91246245185606
35.90402112100355,42.676164227421005,60.84715156233943,64.838127010356,41.10321328783039,39.9877621447819,73.74026122867836,37.58852031181532,46.84938385744042,103.57967390915496,74.20320868110315,44.86815086699154
39.83921995681559,42.5294882168069,60.473530506796216,107.3079283298857,42.24934715285566,39.50313155796301,78.21449860084766,37.63910651774582,36.713895103168106,103.01194855547476,66.75455915055647,45.216316982583706
42.52626361785664,42.38281220619279,60.099909451253005,96.64402837660504,40.46727220811029,38.83883032316582,73.89482971976057,37.56137358413926,47.067432256568594,102.44422320179454,59.3059096200098,45.38496650852792
40.59762795146527,42.23613619557868,59.726288395709794,65.93239668459152,39.86134399549971,42.08992212355105,69.57516083867347,36.43016063261543,42.97954884518372,101.98018235045818,51.857260089463125,45.137031324260136
31.26328517066793,42.08946018496457,60.46899726110236,58.84841774940296,39.94702266365103,41.57318068669849,65.25549195758637,37.06768253601197,46.82711700122057,101.51614149912182,55.41405671079295,44.701075336262655
44.00119090259688,41.942784174350464,61.21170612649493,64.06165569691618,40.62715711981857,41.169916911600346,60.93582307649929,38.74395736962378,45.72857234637427,101.05210064778544,58.97085333212277,45.52582665645521
48.40834904996546,41.79610816373636,61.9544149918875,,39.92558112852069,40.03222788464261,56.61615419541219,38.31304256282853,49.92609105714609,100.58805979644907,62.5276499534526,44.35092099044847
40.16181042809677,41.64943215312225,60.69286043551741,,38.76975317680328,39.51274543730095,52.296485314325096,39.34209468848393,52.2872589833533,100.12401894511272,66.08444657478242,44.39390030388533
46.12387333906213,41.50275614250814,59.43130587914732,,35.528785692652214,41.3521105233112,55.73841988940353,36.59931726829714,55.98724772283932,99.65997809377636,56.750870731419326,44.50007108139831
45.83057012865621,41.35608013189403,58.16975132277723,,34.90133917384185,43.572283115928826,59.18035446448197,35.46370130691558,56.56141507256905,99.19593724244,47.41729488805623,44.579757750075096
46.73944954345805,41.20940412127992,56.75169059949936,,35.45565154825719,36.02843548198472,57.71451695169577,36.30265501287619,53.7428420525623,98.73189639110365,43.13280481736154,44.74137265472734
47.733474334144816,41.062728110665816,55.33362987622147,,34.606242995679644,30.698077636909574,56.248679438909576,36.80324921198074,51.41565907759809,98.26785553976728,40.84240259007385,45.52886948057768
49.23471370151881,40.91605210005171,53.9155691529436,,35.702888161750195,31.587512975140555,54.782841926123375,35.41365933314345,55.87088739434565,97.8038146884309,37.00057670746503,46.30965577394067
46.10633268475862,40.7693760894376,46.198250897240825,,39.06237186654065,28.61256963161929,57.5666637266536,37.82678295982063,57.0144442032234,97.33977383709454,55.92508217905508,45.79520652593693
43.60751861735164,40.62270007882349,45.475143970522126,,39.578604645401,25.67977081679267,56.96654947236482,38.38288503600536,53.782594078491975,96.87573298575818,77.96051280549318,44.11594734974904
51.73253816341409,40.47602406820938,44.75203704380342,,41.90409022086372,24.49386866480353,53.54354785950379,39.03864700127823,56.50358376192129,96.4116921344218,50.12291615454836,43.47763485147652
41.82998217740825,40.32934805759528,44.02893011708471,,39.99210414998168,22.97672581533339,53.43915130581907,39.01643753826974,59.56473856822601,95.94765128308543,65.46121623174184,43.00420568743091
37.86608703460964,40.18267204698117,43.30582319036601,,43.43697421158326,24.7949328875011,53.33475475213434,38.556407006229904,65.70819214238288,95.48361043174909,51.1918321233366,43.20239748164624
28.083380635356253,40.03599603636707,42.58271626364731,,45.71466402209258,28.124505216305792,53.230358198449615,37.35921305755375,56.39336625315967,95.01956958041272,58.17194378901174,44.707855729424
24.91162542372428,39.88932002575296,41.85960933692861,,43.29472773381286,30.289032774740623,53.12596164476489,38.30058001863314,59.72401207732478,91.33047176665828,58.84633914780753,44.403176025097245
24.65215137498213,39.74264401513885,44.06439144243474,,44.12941350780181,25.511574787788813,53.02156509108016,37.8611519967099,55.320842739653344,91.59922338456006,55.36306678575353,45.66583700471505
25.069868440979928,39.59596800452474,40.87133660682297,,49.96244146294608,27.386210314753605,52.91716853739544,38.13568689194376,57.91638382711969,91.86797500246183,63.694825993476655,45.6414913543415
25.238303092664907,39.44929199391064,36.98565768465372,,54.49344067253993,31.393327204738725,52.81277198371072,39.708907014053466,57.26339284566469,92.13672662036362,60.348214372514434,47.23066896517364
24.67208867278688,39.302615983296526,33.62644196185955,,58.82542497674287,30.35107933972905,52.70837543002599,43.77930942364647,57.81138853463251,92.4054782382654,58.799524205593386,47.80026110682757
25.2510129979486,39.15593997268242,34.10807824529653,,59.887238258043325,33.817742378621666,52.60397887634127,34.39724391432567,51.36241250561305,92.67422985616716,43.64116787361844,48.419054500155866
24.44091278237033,39.00926396206831,34.24542871311821,,63.36526983170896,34.33230719101616,52.49958232265654,36.31303714731815,62.502134197745406,92.94298147406896,58.37200682717612,48.95629324276487
23.95518122727061,38.8625879514542,49.08667296377355,,64.68919867490354,29.62501654165307,52.39518576897181,41.51589715870111,68.14248104200934,93.21173309197074,54.34896999075941,49.61349666319836
24.62290560875753,38.715911940840094,45.77259776730587,,64.11061706371096,34.02337286897232,52.29078921528709,41.13642113307765,67.56339407019266,93.48048470987251,61.55199168068174,49.41058707947671
25.7573831589905,38.56923593022599,42.45852257083819,,65.75274456300369,31.768027981900225,52.18639266160237,40.00164664212104,69.26244435209897,93.7492363277743,63.09001119715813,49.39951440826824
25.99266142891099,38.42255991961188,39.14444737437051,,65.62318974115998,33.76644178334304,52.08199610791765,39.27814990428272,71.1426849155644,92.67108358141056,77.29591732568156,49.8567101104991
26.030811956314487,38.27588390899777,34.1526379700602,,65.31412855238993,38.50540306472933,51.97759955423292,41.3177913953588,72.21932630915522,91.59293083504684,74.1792484332812,48.6246236250208
25.471359870587406,38.12920789838366,37.68553962863737,,66.18671949511493,40.10309021941518,51.8732030005482,40.09475147673552,72.3476501794937,96.31186575529412,74.1224796085656,48.15050630972874
24.922096595322667,37.982531887769554,41.21844128721455,,70.81828153209727,39.4240979819064,51.76880644686347,39.55105927111398,78.55197944842914,101.0308006755414,81.18492531917431,47.977866104933554
25.47116806166144,37.835855877155446,46.61141046482034,,69.98675428779156,36.9474708797695,51.66440989317874,39.516806952877225,68.89373606433247,105.74973559578868,63.04205176465876,49.66291779966043
25.622718652775337,37.68917986654134,50.00729222304865,,67.4239625016492,34.50462262034903,51.56001333949402,40.50352193488054,60.01665271658045,99.1342488778755,44.899178210143205,49.728024043569846
25.117935211646422,37.54250385592723,47.02627540762808,,75.81158226953794,34.68952268044879,51.4556167858093,41.63379432830486,53.29601414709495,101.45792476404108,52.04311834565669,48.93445986853272
29.76078597670725,37.39582784531312,44.04525859220752,,85.39473672810007,36.42482502367958,51.35122023212457,40.62352461306094,53.28507309540369,99.27452583151106,47.46799977661801,48.43046396752709
32.48351106338305,37.24915183469901,41.06424177678696,,78.31545777255272,30.49325290107395,51.246823678439846,40.66159821800764,59.641884408388265,94.06318964139564,68.9590324222209,49.56489170049967
38.07857733109416,37.102475824084905,40.07879405464707,,92.54732290867574,27.396696024299622,51.14242712475512,42.696806256060285,72.99688391479545,97.03804805213991,24.70941280118902,51.66011349043163
46.351564293408885,36.9557998134708,39.09334633250718,,158.90220585545617,30.84409622101814,51.0380305710704,44.760967339083415,59.93451164454376,83.37990347193461,53.62451405136257,49.11871426674372
48.574468046852246,36.80912380285669,38.10789861036729,,,31.49471174864321,50.93363401738567,45.07003570721199,63.44483832387447,90.22703716239457,63.61875651927569,44.34555658224135
46.7496725560008,36.03903476408948,37.122450888227405,,,30.781822373132684,47.95751337785416,45.60411544093364,50.810467624786185,100.63503355168476,76.152030196418,48.47895559343792
54.883190583065854,35.26894572532226,36.13700316608752,,,30.1298818986178,44.98139273832265,43.8245362224245,54.49650652296414,108.77993935185656,73.45961520268236,54.11958066375247
52.04435696794389,50.13202274103463,35.15155544394763,,,27.623675297281203,42.00527209879114,43.31728413215401,54.54368708670391,119.29802096165986,75.1098795858635,54.19993375637962
59.53391211955642,49.586391297259496,38.381385776737474,,,29.506102120427045,39.02915145925962,43.90508743003522,54.59086765044368,110.661481379621,77.90714193878866,53.43983130023383
60.31232535282223,50.98693982459868,37.847025488128665,,,28.81825096846213,36.053030819728114,43.078814022088025,49.43694433950556,108.06292065943254,76.74307868552413,54.16217765063079
58.89049866783402,50.48904495350037,37.31266519951986,,,29.996117045158577,36.93687695083287,44.88037025828642,48.29032822732114,105.59403104386772,80.8449005624841,48.87526512220424
47.83515565119083,49.99115008240206,36.77830491091106,,,32.021556108867564,37.82072308193763,45.75526642579975,48.60261137853976,103.12514142830288,77.30525689281941,47.834719443191474
55.20903773963417,49.49325521130374,36.24394462230225,,,29.06917551587683,38.70456921304238,46.743008547761626,46.688962206390585,100.70891025833762,61.82286255254985,45.58096412751232
48.67170529781191,48.99536034020543,31.74195369452185,,,29.922802467061047,39.58841534414714,45.41960088387915,58.78272616186875,97.42554302701278,62.09161302446866,47.84223351742575
61.93484516322181,48.49746546910712,40.09113033817548,,,32.1138036057059,40.4722614752519,45.07546615829053,62.83945643872333,89.17201363566821,68.40284970207418,50.93655959323477
54.93009485251599,47.99957059800881,40.4435237153938,,,35.00567742649115,41.35610760635666,42.89622921789861,66.82390466693683,108.78581655845204,70.76426753220488,48.82866266354253
54.18529173657004,47.50167572691049,45.98273233447238,,,34.276256421196614,42.23995373746141,43.51365530175851,68.36604970016471,121.13443111428856,77.43768025338696,51.13347995502653
62.56678353077079,47.00378085581218,32.91162263337858,,,34.6438758589349,43.12379986856617,50.90261669357014,54.18242463363018,130.00351852973108,72.41422448952258,52.8281396694716
47.69362203416051,46.50588598471387,31.20251650420349,,,35.45836803245511,44.00764599967093,52.28533142336663,51.51606395801015,114.30744206272672,51.99185044217127,51.82476667718369
