Duration_envelope_FM4,Duration_envelope_FM4.1,Duration_envelope_FM4.2,Duration_envelope_FM4.3,Duration_envelope_FM4.4,Duration_envelope_FM4.5,Duration_envelope_FM4.6,Duration_envelope_FM4.7,Duration_envelope_FM4.8,Duration_envelope_FM4.9,Duration_envelope_FM4.10,Duration_envelope_FM4
9.343559609728128,1.0,1.0,5.5559469469810665,16.02540589075777,20.39170341450372,1.4223483097048004,11.70619783872865,2.366636055813184,1.0000000000000002,2.018384687469468,2.6797838291103897
3.061359049285433,1.0,1.0609863810913014,2.7157700018459754,12.471441827138602,6.626164228734825,1.0,61.74032611394319,5.13382261585974,1.0000000000000002,16.188804674929102,2.852448971588847
2.1952023042232414,1.0,1.1219727621826028,4.82159699855456,17.889571889917367,4.855825545394104,1.0,26.01074989258601,5.8355121359927775,1.0000000000000002,2.988188991458149,2.5272032101556183
2.9318414881625747,1.0,1.1829591432739044,4.836220181221719,21.323446439397312,1.81439160804778,1.0,41.131474629573255,2.6361079215005634,1.0,3.3385687102030728,2.8614155394537253
3.557412603179885,1.0,1.2439455243652058,6.606223605466243,16.711328330954625,2.083107794107052,1.0,2.412611060630334,2.0699166569751783,1.0,3.313896311182828,2.36186257074218
3.2724018317731023,1.0,1.3049319054565072,5.828775113439892,11.106051623030062,1.7913902261013583,1.0,2.852559030462175,6.186446104998701,1.0,4.338892748518032,2.1080953152310795
2.627061221683544,1.0,1.3659182865478086,4.282725802607746,14.23210687203479,21.13958534366468,1.0,2.303159074772516,15.57069837985124,1.0,10.299921554268646,2.513598677283248
1.6440579011530276,1.0,1.4269046676391102,7.444413188314277,12.763213299906608,2.334659471022126,1.0,2.399434344513337,14.781036594614582,1.0,2.9833809096980253,2.8293177930845985
1.6864201060500883,1.0,1.4878910487304116,2.732163051527199,16.14545288065366,3.04997370461624,1.0,1.3393681040918115,5.374066535443951,1.230426913904608,3.1736832656108778,2.82949174857884
1.664972268520185,1.0,1.548877429821713,2.479847401568189,9.64573902682494,7.067324068228849,1.0,21.71737570306632,3.5769168955309456,1.115213456952304,5.813212375380301,3.9237194790773007
16.905644795021924,1.0,1.6098638109130143,2.9560543706836406,24.54092868553248,3.844844812351469,1.0,42.977630969225295,3.0908743545444475,1.0,4.735462913675712,3.5183238222825963
24.59936219050885,1.0,1.6708501920043155,6.623929831521403,10.60757598285007,3.3007727483494795,1.0,1.5982888188501307,11.126389053051255,1.0821893309799286,2.420611586651485,3.21526536672035
8.505680873940863,1.0,1.7318365730956171,5.891999630039249,8.682983527496637,8.058960397934715,1.0,1.7631413508381828,2.0078536321459897,1.1643786619598575,6.485623568596386,2.745783600621566
5.263357548101845,1.0,1.7928229541869187,7.307251829419554,5.7507034350927215,6.784011607370648,1.0,3.0146698827868814,3.830779953665462,1.2465679929397862,11.76035697570687,3.208446260187036
17.53718691220513,1.0,1.85380933527822,10.742321195885664,3.95813762304051,3.5762148629182025,1.0,4.26619841473558,2.059734837324032,1.328757323919715,2.162888022156112,2.420476612957553
17.76821195921189,1.0,1.9147957163695213,8.364090381376137,4.306033082472187,5.183875475404716,1.0,4.2868422427794375,3.061952986005358,1.4109466548996437,2.285602440718288,2.059973867446827
13.38981030194308,1.0122328894407846,1.9757820974608231,9.425263639074776,11.385571074072852,10.456689431248089,1.0,2.379670779766237,3.789797325511141,1.4931359858795723,2.2301513810403506,1.8867397542753928
4.424400163853109,1.0244657788815692,2.0367684785521245,6.784093070800209,7.220356460593856,9.87084219276835,1.171054520940952,3.2654284990901683,1.0,1.5753253168595012,4.016351219970067,2.171807592484098
6.571764199631327,1.0366986683223538,2.097754859643426,6.404595374243935,6.252655434680539,8.206186187418572,1.342109041881904,4.178198283837314,1.5000000000000009,1.6575146478394298,1.979320821783933,1.924265195259504
5.813777831868795,1.0489315577631384,2.1729555112351613,5.901916556964909,5.905275842323207,20.62260787522984,1.513163562822856,6.878959435248568,4.465339475099687,1.7397039788193585,2.323627064863436,2.3647210412281465
9.098125216979474,1.061164447203923,2.248156162826897,8.29125647930698,12.186942145458763,6.867405861476101,1.684218083763808,1.854540673035343,1.0,1.8218933097992875,5.067549094544739,2.933098981208143
5.193147762615398,1.0733973366447076,2.3233568144186325,6.861983404408569,11.99576468355128,5.1353924205122246,1.85527260470476,1.5000000000000009,1.0,1.904082640779216,3.325348795354268,3.116431683464008
2.876754489927119,1.0856302260854922,2.398557466010368,8.770192729577925,12.099496104446638,4.069708749418814,2.026327125645712,1.4999999999999996,1.8648842780062456,1.8042306959641428,2.279593993765732,2.7805649086855246
3.893629674793007,1.0978631155262768,2.473758117602104,4.944419677995943,14.33531996146424,3.457721531152679,2.228432079890757,1.0,6.1465295731404375,1.4021153479820714,3.080684939179503,3.4160097466321147
3.719160778684853,1.1100960049670614,2.548958769193839,5.599373638628373,16.2563302301161,2.711875928330039,1.5,4.6736062197352535,1.0,1.0,7.853020638505968,2.848159057147344
7.475184097136047,1.122328894407846,2.624159420785575,3.9868049393472287,15.191377525214044,4.248355614780054,13.22422595734074,3.695674669877871,1.920409378087416,1.0,2.717746420198587,3.435435697444887
3.036757089985412,1.1345617838486306,2.6993600723773103,3.743371655329928,9.329724063164289,2.760382956097508,8.20828914849708,5.905347987627692,1.0,1.0,2.515921714378647,2.851593335510111
2.3418701195488785,1.1467946732894152,2.7745607239690457,5.721743682863568,7.127486847976382,7.064326398024842,4.60414457424854,1.707628996500605,1.0,1.0,3.696257577285929,2.690590465315489
1.982302920320884,1.1590275627301998,1.0,8.397647283174122,7.337344678003153,10.668896657047412,1.0,2.013913710668225,5.407356550905615,1.0,3.0886315274038947,2.322761298576717
2.3270531862925026,1.1712604521709844,6.29483419309141,10.80671507933061,8.52857236649698,5.144212560735857,1.4999999999999998,17.01759548814458,5.627293453994267,1.0,2.8981574871186284,2.654430590837152
4.297546940683178,1.183493341611769,11.58966838618282,11.148922611845409,6.192082115455279,7.62208130594477,1.3749999999999998,18.03365212123008,1.8759022245164323,1.0,3.806143424920775,3.040973574620037
7.441085941316383,1.1957262310525536,8.82230361558511,13.802171213799564,8.758573310065556,11.891139003013024,1.25,32.94741416350954,2.229357498235576,1.0,3.425518921353104,3.5754531020328044
6.333349622108323,1.2079591204933382,1.0,7.128463214022783,7.695875995097241,4.599617186092095,1.125,20.01018441631889,2.084851961446738,2.0969106361812635,3.540016165774565,4.081396202735499
10.080783101360382,1.2201920099341228,1.5000000000000009,4.008599054449482,7.540865208506683,2.955658460135808,1.0,8.79587177188003,2.0045973990424386,3.1938212723625266,3.679406502712777,4.7952618143637205
8.24479858491271,1.2324248993749072,1.0,3.757484888310016,363.2849691290879,1.5617184746425212,1.0,2.317497697241168,3.0532819830506845,4.29073190854379,5.101444935236993,5.190750184363687
5.990449613652716,1.2446577888156918,1.0,3.4931864969173723,12.018808189370905,2.505674194348325,1.0000000000000002,9.48109883702022,6.217829820830584,5.387642544725053,2.2913960582462454,4.992653560503642
8.80561017765472,1.2568906782564764,1.0,2.965804118989445,7.678791379940448,26.797165411959657,3.7942569118578313,3.411603423981965,15.003907212839293,1.5394209455371934,3.4697428239845287,4.703776578631099
6.428267532651968,1.269123567697261,1.0,3.363480651733492,8.513219624602078,4.251452624989465,1.4267096711723235,5.427676246639338,43.97596270005242,1.500000000000002,1.6230260853912506,4.633478216704328
5.00862194214401,1.2813564571380456,1.4999999999999998,2.2780088597549635,6.131070702884108,4.968130327836014,1.499999999999999,1.8741477991941151,6.990071217897317,1.5,3.4907510118011458,7.535061697300743
9.258430123420537,1.2935893465788302,1.4166666666666663,4.682780436696937,7.811577393750529,2.1312013061327515,1.4999999999999996,5.445714073052663,9.442237952491755,1.4999999999999982,2.248950270189542,7.015569557746049
4.058649322730716,1.3058222360196148,1.3333333333333333,2.8399039947832767,7.051866744076104,1.4999999999999991,1.5,5.009072999340764,5.2413954044476405,1.2499999999999991,2.00850600184486,6.661050878439365
7.207936340881852,1.3180551254603994,1.25,4.374845821964484,7.197299267374432,8.454402310365246,1.615052721138147,28.17604176157087,10.657191414623524,1.0,2.127450460571193,6.022224574081866
4.850223294648995,1.330288014901184,1.1666666666666663,3.6386680474591855,9.469911858879312,4.415041994191917,1.7301054422762936,23.90881643601181,14.248754925797687,1.0,1.486522690748903,6.954429729865903
8.967516389687734,1.3425209043419686,1.0833333333333333,4.556551923726566,8.042183217522929,1.0,1.8451581634144405,16.312276399660526,10.77028767129418,1.499999999999998,9.471195086180591,4.479523737451224
5.653151613584424,1.3547537937827532,1.0,3.903398616245106,12.199540946369067,1.983341735351436,1.6338686225608303,40.96552982149434,2.506287232576002,1.2499999999999991,42.87741100198736,4.770429116891796
5.2412096010440985,1.3669866832235378,1.0,4.759108757263532,10.374990526065838,4.925662438472525,1.4225790817072204,12.131832969953454,75.03669450987685,1.0,6.099139805143333,4.656986905247188
4.34485494779883,1.3792195726643224,1.0555555555555556,4.821416726698453,11.68543635219122,1.5063766147904314,1.2112895408536102,11.218919210187646,11.472606417274166,1.2500000000000004,1.9954507077322567,3.890163688248034
6.236446705513286,1.3707924710495596,1.1111111111111112,6.444146929329782,9.293461904442957,13.770659142101572,1.0000000000000002,3.373332477936698,14.231104559905663,1.5000000000000009,2.872588436276906,3.2307580433026235
4.4085517991754015,1.362365369434797,1.1666666666666667,3.4388456405923926,10.703478944371314,3.045785854095948,1.0000000000000002,3.7861265917585705,23.058660361499147,1.0,1.0,4.580914558551383
3.2775226064332803,1.3539382678200342,1.2222222222222223,3.039046547698195,14.156891380792086,5.666038185972531,1.0000000000000002,3.554566831220464,71.15334779540792,1.2159071123127116,1.0,5.696149989447763
3.108788741305425,1.3455111662052714,1.2777777777777777,3.5318309740719656,10.13017526408358,18.606215421543617,1.0,2.854775026286216,2.6372919073429344,1.431814224625423,1.0,6.560695489701209
3.337888432582345,1.3370840645905089,1.3333333333333333,6.871775009328213,9.111104892035572,1.5676129357814867,1.0,4.090007534585949,17.40042444970193,1.6477213369381347,1.9615805407745863,6.407793244334754
2.561611135945255,1.328656962975746,1.3888888888888888,15.039538336482638,10.731970236557354,3.822871096131781,1.0,4.123756760940696,10.283701371395804,1.863628449250846,1.6410536938497242,5.648929918277315
4.294287851450972,1.3202298613609833,1.4444444444444444,7.622555507293434,13.057691294830104,3.1188962595917844,1.2140347266499216,4.33522563642626,13.065410379824666,2.079535561563558,1.320526846924862,4.628352088857284
1.6943942121716935,1.3118027597462207,1.5,5.094068995883573,18.57649649217508,2.3569897842892376,1.4280694532998432,5.561579376178993,9.312149493790765,2.043314588965836,1.0,3.53933864923736
4.089973799829608,1.303375658131458,1.3333333333333337,2.2456289235474163,14.571868411314012,2.2452277176852986,1.6421041799497649,3.942287285842695,12.120821327021211,2.007093616368113,1.016655393674892,4.262692484067425
3.370993574505769,1.2949485565166952,1.1666666666666667,16.183017695360373,18.09700171241,3.2991636268740647,1.8561389065996865,6.073488234634231,4.556511835822843,1.9708726437703905,1.0333107873497838,3.8662072119335655
3.231599484864131,1.2865214549019324,1.0000000000000002,,10.385187092450794,8.864895238759567,2.070173633249608,6.503264138194291,11.95063691216096,1.934651671172668,1.0499661810246756,3.475536240319224
10.0297676996246,1.2780943532871698,1.0000000000000002,,10.69181299141678,6.353634963471738,2.2842083598995297,3.1315787760134306,4.028255680881057,1.8984306985749453,1.0666215746995675,4.259233547505397
2.2498781354272377,1.269667251672407,1.0,,14.041172856878712,7.29345735569246,2.610729276327638,4.086669720109737,2.8442441724444816,1.8622097259772232,2.2244817931666185,4.954288181983097
2.071950888902736,1.2612401500576442,1.0,,7.388629684650678,2.6195242945806383,2.937250192755746,7.170948446674465,8.116195783508028,1.8259887533795007,3.382342011633669,4.426191622036786
1.7435251680458643,1.2528130484428817,1.0,,10.646846480401102,2.8531186735005107,2.4581667951704977,5.046433001791044,2.7723291857714685,1.7897677807817782,1.5000000000000002,2.621860204314057
2.37816161031913,1.2443859468281189,1.0,,14.03634014339488,5.549641995469962,1.9790833975852489,3.2127998200530974,3.1271190532145634,1.753546808184056,1.0000000000000002,2.938911584320503
1.8076902875533984,1.235958845213356,1.0,,7.907018815573195,2.365634028800564,1.5000000000000002,3.758763707245616,3.62915178065928,1.7173258355863334,1.0,4.370650701593744
2.030750832227576,1.2275317435985935,1.0,,9.130990722112138,2.3423841065839617,2.1521454988598885,4.363580604466636,3.526349299548864,1.6811048629886112,1.59433507384961,2.5623562722707014
8.252750734607881,1.2191046419838307,1.083333333333334,,11.695353332441906,2.84961068632368,2.4843363344030065,16.10857336098741,5.830588118578937,1.644883890390889,1.5000000000000002,4.812331945161208
2.1403043387367617,1.210677540369068,1.1666666666666676,,15.068768636155037,2.264047396557788,4.714588162898809,26.030164357078707,2.59629013122526,1.6086629177931662,1.4999999999999998,3.998272068818492
6.963374173079111,1.2022504387543052,1.250000000000001,,10.84109421298412,2.4268788516969773,4.566004636382857,14.153731002774991,3.927051311327739,1.5724419451954437,2.387902886948785,6.814227763538505
12.736270699637815,1.1938233371395426,1.3333333333333353,,10.514470988973908,1.9867345613618352,4.417421109866904,2.6228525242870697,5.426106334274346,1.5362209725977212,1.661280124197912,5.774804186732548
12.6678806175407,1.1853962355247798,1.4166666666666692,,6.881105236764431,2.925209173285903,4.268837583350952,2.52887229744216,2.449913155957777,1.499999999999999,4.766057149962174,4.808625388796601
21.48683346668636,1.176969133910017,1.5000000000000029,,10.907880512667234,3.236002500055001,4.120254056835,2.127391914890941,16.559447099517026,1.0,3.848089262583151,3.692545388173413
11.726946158550682,1.1685420322952544,1.6540979114178846,,9.989074195254974,5.916183056872866,3.971670530319048,2.228602335054157,20.8400446804591,1.0555555555555556,3.825780565283619,4.413037302074223
8.779846985700171,1.1601149306804917,2.382628539580548,,8.243351742761321,3.8074916224534223,3.823087003803095,2.4607816553806017,15.931642324088914,1.1111111111111114,2.920487851074601,4.236111716754442
9.499278661212516,1.1516878290657289,3.712330831500609,,7.048867704289094,8.944560724838269,3.674503477287143,3.3641807480215102,12.04344657770975,1.166666666666667,3.4982883112591523,2.660831913856657
6.901240923900799,1.1432607274509663,7.991294961776837,,8.336651363443378,2.4153759498309566,3.5259199507711902,2.4163379781675567,8.579973702673957,1.2222222222222223,3.776007032652248,3.580820049885112
20.60380330937188,1.1348336258362035,2.1174324529444783,,10.029321219662306,3.799467497849903,3.3773364242552377,2.871896730204364,1.8815678137233816,1.2777777777777783,3.4240215485185312,5.90413221347051
66.82951001525298,1.1264065242214407,1.9556149139504668,,8.919335835191651,32.56605360303558,3.2287528977392856,2.8534766963340927,6.597763982413541,1.333333333333334,2.548389502422255,2.6385816262051174
66.34611308510243,1.1179794226066782,2.486855154892269,,8.148142896566888,19.640137206364543,3.080169371223333,3.4844682342003943,8.390023297282832,1.3888888888888895,3.529681414594573,3.494646420263825
39.32667715047986,1.1095523209919154,2.157903436594845,,7.473280210257308,10.261569893415118,2.9315858447073806,5.786513061572853,3.0460701169585,1.4444444444444453,1.0,2.950907137515769
69.08765541294619,1.1011252193771526,1.828951718297421,,8.141888638903433,15.254344014706597,2.7830023181914285,8.049359560772032,4.400197619344308,1.5000000000000009,1.2707188580515618,3.049529585066228
58.94316230177462,1.09269811776239,1.499999999999997,,8.830214062905693,12.699703534279603,2.634418791675476,7.7988010034681405,7.814346243201359,1.3664416307636458,2.471257181294902,2.6667289891298407
50.86564210065293,1.0842710161476272,0.9999999999999994,,7.37116063564989,16.243859527824288,2.485835265159524,3.681672612338557,10.032224249539263,1.2328832615272904,2.5547588663147494,4.308281825011591
19.729842473695733,1.0758439145328644,1.565505197754007,,5.283002239767341,4.14850649282859,2.3372517386435714,5.195615477182503,10.573843439318992,2.215700942695578,2.174447670036521,4.190998015562983
30.36107653689611,1.067416812918102,2.131010395508015,,4.418780926561746,1.7580167339889454,2.188668212127619,4.009138132504567,3.580944754038994,3.198518623863865,2.023451417610328,4.807046333245179
13.260319194546318,1.058989711303339,3.24262839037326,,4.088378000326239,3.484711503750526,2.040084685611667,5.713663317366934,2.259274321387577,4.181336305032153,1.761725708805164,4.323270287084322
19.42242239884409,1.0505626096885765,2.5313516227434336,,4.372422745247994,3.992178800705971,1.8915011590957145,6.548299253145434,8.795852765159928,1.7749084551065517,1.4999999999999998,5.650218929874187
4.967752601528827,1.0421355080738135,2.020901081828956,,4.054744058490021,4.526114275648702,1.7429176325797622,6.37007390194865,6.601373465166551,1.4999999999999944,1.4999999999999998,7.108317516955518
13.228108863822255,1.033708406459051,1.510450540914478,,6.829494679449138,6.078871028617186,1.5943341060638097,10.666535271211586,3.96325070280727,1.0,1.0,6.487448736246931
23.412795469885133,1.025281304844288,1.0,,5.189472626363192,1.923408810247519,1.4457505795478571,8.272678434140609,1.714219877846995,1.0,1.2483076073761954,5.135143786613045
63.655309059558974,1.0168542032295256,1.1194570379681457,,4.133442356357441,2.214674359662373,1.297167053031905,7.664859652529139,2.15721340293522,1.0,1.0,4.698621585465803
12.95053030323951,1.0084271016147628,1.238914075936291,,21.66013395099222,4.839123732113102,1.1485835265159523,4.789665774571748,10.41258687240394,2.5946421111870244,1.325962361540845,4.395560867348234
5.582704878118503,1.0,1.358371113904437,,,4.408345272885017,1.0,4.2320932862264895,4.323697375744916,2.40709199259286,1.0,2.801895116552412
1.6389307633507746,1.25,1.4778281518725829,,,3.190095184442008,1.0,5.551561861585816,1.3185708089191854,11.867937436659568,2.9867086326187136,2.741144907311403
3.266554207479788,1.5,1.5972851898407283,,,4.263603493298152,1.0,8.859802771682808,1.0000000000000004,4.595464150262264,4.158769912388088,3.2079918553856883
1.500000000000002,2.024706477962008,1.7167422278088742,,,5.100104878492249,1.0,11.55464736383874,1.0000000000000004,2.801025157769933,3.1353308722967093,2.622998677731916
0.9999999999999998,1.0000000000000002,2.37808423268088,,,8.523806715306678,1.0,11.68078238106606,1.0000000000000004,1.880086572632484,1.8982541381854208,2.6571370172768263
2.2663442269697014,2.778585874898885,2.03356317451066,,,9.449370364273047,1.0,10.786899628845411,2.591504034279119,1.0,1.952424593410233,3.337949092474925
2.141394535546952,2.687258312406108,1.68904211634044,,,8.555016968815321,1.0362019886009013,11.360677255347277,6.2054749721546045,1.0,1.9403899103528228,2.935198689426847
1.373031897772961,2.5959307499133297,1.34452105817022,,,7.669603425286479,1.0724039772018024,11.978822582148029,6.195593296230926,1.0,3.614561794095003,3.066526991706544
1.677033257097624,2.5046031874205523,1.0,,,5.147863350934673,1.1086059658027037,12.53253968969079,3.040197431597223,1.0,2.089311556032082,4.168634333389452
3.8326425638219055,2.413275624927775,1.0,,,3.2783642544827725,1.1448079544036047,13.86681538180806,1.7439944134495402,2.2342585855053625,1.4999999999999991,4.931229654307692
2.868855761928882,2.321948062434997,2.856715264254243,,,5.085626837896524,1.181009943004506,10.89060520818462,2.0321372449560453,1.903894987941796,1.6826276832735572,4.60657112814028
2.1690669681345143,2.23062049994222,1.88315552002624,,,3.848479290596269,1.2172119316054073,11.741785175222589,1.593709273982882,6.690039183604587,2.3138842862951106,6.288028869017171
2.6511922903519425,2.139292937449442,1.4999999999999984,,,11.127202016542451,1.2534139202063086,12.473778156397202,1.753496990963804,3.774302474506238,1.9323914692195232,4.745056978215213
1.0000000000000004,2.0479653749566644,1.5000000000000009,,,10.324089621427476,1.2896159088072097,9.443571511357485,6.357258777465091,2.05446429284634,1.5706916393182406,3.325697859682593
1.0,1.956637812463887,1.333333333333334,,,16.089579953365188,1.3258178974081107,9.929332374382644,6.544768787637015,4.7063765022524695,1.0,2.8384148300117342
1.7245184178926185,1.8653102499711087,1.166666666666667,,,9.10901041844609,1.362019886009012,11.503512142141709,4.597682859480744,6.194055818659643,1.0,2.905864341027669
1.6122592089463097,1.7739826874783318,1.0,,,4.134256253396791,1.398221874609913,10.064641210216411,4.161266054388922,4.471654489371548,1.699270342151942,2.5703129878616995
1.5000000000000002,1.6826551249855544,1.0,,,4.133587447487551,1.4344238632108146,8.821073055982753,2.6822907344260614,2.749253160083453,1.3676503336688937,2.21458218264768
