Counts_envelope_Skewness,Counts_envelope_Skewness.1,Counts_envelope_Skewness.2,Counts_envelope_Skewness.3,Counts_envelope_Skewness.4,Counts_envelope_Skewness.5,Counts_envelope_Skewness.6,Counts_envelope_Skewness.7,Counts_envelope_Skewness.8,Counts_envelope_Skewness.9,Counts_envelope_Skewness.10,Counts_envelope_Skewness
3.909171582277191,1.6957927767755157,2.636223851835433,2.4311772827268605,1.867083063291781,2.659247178191883,6.014943696276394,3.092082078081196,0.6147541729081107,0.1454650987762279,0.0586407373670865,9.233804730626726
1.3690232875119932,0.0102073713134691,1.2779811411756838,0.6598446376671949,-1.1201708118418754,-0.1631523418540576,0.7523539696800393,0.2601004214361525,-0.1622166656294305,-0.3488037010787215,-0.0784925050947038,1.114521841866938
0.5351107578643649,0.0,-0.0802615694840655,1.796896057720866,0.0,0.2717923327605965,0.1583672963488229,-0.5565679436293778,-0.6859877426090514,-0.4552401877125479,0.0,-0.13517071184202
-0.1061857984167182,-1.1778338418799712e-16,-0.0401307847420327,-0.3064395285766107,0.8880050232687464,0.7067370073752507,0.1139917388569136,5.143500879194499,-0.6891154673408576,-0.5616766743463742,1.0448226038973332e-14,1.2651268546691898
-0.3235280208473601,-2.3556676837599423e-16,0.0,-0.2017050421909757,-2.952846647021802e-16,0.353368503687626,-0.0850952668258136,-0.3262260450570153,-0.5353454220604649,-0.6681131609802006,0.0,-2.024812208400223
-0.7721756282291228,-3.533501525639913e-16,0.0,0.2567815322877447,-0.1431486373356601,1.3761421380459209e-15,-0.2841822725085408,-3.211108199684463,2.64509397746301e-16,-0.7051762393089371,0.4361613320034885,-2.8333797771171447
-0.6964353157060414,-4.71133536751989e-16,-0.2087532084214427,0.5379554946549846,-0.2862972746713199,-5.278402206329273e-16,-0.4832692781912681,2.790038259192955,-0.6463387171643717,-0.6275694177182456,0.872322664006977,-2.594742326779707
-0.4586477681331438,-5.889169209399854e-16,-0.4175064168428855,0.2406533642393274,-0.4294459120069797,0.3186851678556482,0.0,1.3064775178473038,-0.3231693585821865,-0.549962596127554,5.311093654205549e-14,-2.6668045053067977
-0.7407089639136459,-7.067003051279826e-16,-0.6262596252643283,0.3241438048806563,-0.2147229560034886,-0.0013059120300839,9.19462013601364e-17,0.0226050141468707,-1.2696738041469774e-15,-0.4723557745368625,0.0849761344985863,-0.9597884278801674
-1.023955132650385,-8.2448368931598035e-16,5.884963544055634e-16,0.4824459518747032,2.4179313087288694e-15,-0.3212969919158161,1.838924027202728e-16,0.8157184913115932,0.0,-0.394748952946171,-0.4137857351102813,-0.6070301365491606
-0.5017143215846982,-9.42267073503977e-16,0.3535481554245944,1.547967605523357,0.9149217026474196,0.7559565059444814,2.7583860408040923e-16,3.7933470090665073,1.3198604080656544,-0.3171421313554795,0.056309798237925,-1.0853815461633043
-1.0414747279807768,-1.060050457691974e-15,0.7070963108491881,-0.0022030938387006,0.785571971490253,1.1910754726465986,3.677848054405456e-16,9.767409843990723,0.0757314376910182,-0.2395353097647879,-0.4635516376233745,-0.456492437545703
1.282184668201987,-1.1778338418799709e-15,0.3456344140284536,-0.1584540740400918,-0.7904155116351074,5.452465087663686,1.2278025218811883,1.1433377031491478,-0.6963911104086105,-0.1619284881740964,-0.7302803194611878,-0.3031233604742605
0.4020591635918645,-1.295617226067968e-15,-0.1806159574848863,0.2142313773318737,-0.9392753892363216,1.536742974789545,0.998532687377464,-0.7272105469145164,0.9430182735795114,-0.0843216665834049,-0.6439184922816968,0.1426947137802731
1.2856579332564528,-1.413400610255965e-15,-0.4505090962405108,2.1091237023895228e-15,-0.6261835928242133,1.0692544959980066,0.76926285287374,-1.3403370535972483,1.1105232416188329,-0.0067148449927133,-0.2837206277295377,0.1810877724164238
1.7746258944752409,-1.3896928440655566e-15,-0.3437495686372583,0.9696740656277548,-0.313091796412105,0.0,0.5399930183700157,3.489225889551312,-0.2278190276717326,0.0708919765979781,0.5315081279979369,0.6617587843970529
0.4558357536317814,-1.3659850778751482e-15,-0.2369900410340058,0.3165180397648476,3.1776193172388853e-15,-0.7049380727303517,0.3107231838662915,-1.3906457266825285,-0.0838444067522774,0.1484987981886697,-0.3867097586540197,0.6390688259895889
0.5004846327339089,-1.3422773116847396e-15,-0.1302305134307533,0.754587381903913,-0.1678598982186892,-1.1349348664532912,0.0814533493625672,-5.236059710263191,0.0601302141671777,0.2261056197793611,-0.0494883843363199,0.619206008484998
0.3946850144029997,-1.3185695454943313e-15,-0.0234709858275008,0.0,-0.3357197964373817,-0.8961656459672269,-0.0781630548771681,-2.463336310575358,-0.2318298343073257,0.3037124413700527,0.0951304315915641,0.6440988686283128
1.0960753814368251,-1.294861779303923e-15,0.0832885417757516,0.0023857136844773,-0.5035796946560741,-0.6573964254811626,-0.2377794591169034,-0.5539008518444792,0.601593225019872,0.3813192629607442,-0.3383731205049852,0.8710967816982635
1.6565007660099564,-1.2711540131135145e-15,0.1900480693790041,-0.1659827398584482,0.193507755921669,-6.53601461373149e-16,0.968040967351537,1.7148061115723556,-0.1994104186122769,0.4589260845514358,2.260764360752025,1.0843531692754882
2.458273549806996,-1.247446246923106e-15,0.2968075969822566,0.5693344864593999,-3.343232726183991e-15,-0.3560804326830284,0.1383366134101495,-3.704951446376457,0.3406630991623644,-0.0238076147209598,-0.0072100008722405,0.7133881815352137
0.7040279477190992,-1.2237384807326977e-15,0.267126837284031,1.0368607220835966,0.0773005502370939,-0.5219537407569639,-0.6913677405312378,-2.440975293552853,-1.0029679450607076,-0.5065413139933554,0.0099087255010827,0.403391117905982
