RMS_envelope_Standard_deviation,RMS_envelope_Standard_deviation.1,RMS_envelope_Standard_deviation.2,RMS_envelope_Standard_deviation.3,RMS_envelope_Standard_deviation.4,RMS_envelope_Standard_deviation.5,RMS_envelope_Standard_deviation.6,RMS_envelope_Standard_deviation.7,RMS_envelope_Standard_deviation.8,RMS_envelope_Standard_deviation.9,RMS_envelope_Standard_deviation.10,RMS_envelope_Standard_deviation
6.851024657198915,4.023491640222718,6.870140567550567,8.869761470410035,3.1197040060158825,13.79314780397576,2.0129451709975346,2.8469405118021003,20.631344782653485,5.614540873610655,12.042609978070448,6.713654107137722
4.549813211920658,3.931115100287777,6.337692404049427,14.2044556552167,3.852179036430421,7.027326963803554,0.0439076527924058,3.2700324460368138,4.490738898271211,5.146766329161627,6.198948538631059,6.338458547712106
9.404332071757782,3.838738560352836,10.018252480927467,11.43114710776102,3.288431243974858,3.7101547661993344,6.2363129020801,1.9840252232762656,4.477646947953856,4.678991784712601,12.290439423153472,6.704717073629255
4.123522977101604,3.746362020417896,6.09056741952156,4.095652973134956,3.878288856083999,7.745627224002908,5.4731445227917215,3.3444638130361377,9.395342812843063,4.211217240263573,14.4926452555695,7.181234682398517
4.497804147935756,3.6539854804829552,6.069492745232186,6.596267050394843,2.9539745198341296,9.298982412346689,4.709976143503344,3.168633980014744,3.89921506768239,3.7434426958145455,11.887714395621588,6.678152591327196
5.545255353677916,3.4250994064596063,6.940722663529915,12.01633702168468,2.0296601835842605,0.4078088444510435,3.946807764214965,3.2196374775585173,8.013337121734672,3.275668151365518,8.60892030802383,10.505694182175828
11.687311512739765,3.1962133324362574,7.811952581827644,5.610623962404378,1.105345847334391,5.515843520522229,3.1836393849265865,3.976488646635739,8.059882342860194,2.807893606916492,7.678460659389597,8.095590223173872
5.322519788681007,2.9673272584129085,8.683182500125373,11.485414857726996,2.049487665205448,11.113488940752754,2.420471005638208,2.9638384355646674,8.106427563985715,2.340119062467464,7.499905296524331,9.186298096990068
5.227748571737112,2.7384411843895595,9.554412418423102,24.732835598659094,2.9936294830765044,7.322057530220784,2.0093556514828963,3.069312353074681,4.758887924288996,1.872344518018436,6.101426488936312,8.536030067266307
6.733870429531918,2.50955511036621,10.42564233672083,11.53138827657357,3.937771300947561,3.530626119688814,1.598240297327584,3.5443990999758306,8.973457630915204,1.4045699735694095,14.0857582915136,9.352507356202768
8.733229029306807,2.2806690363428617,11.29687225501856,10.90639522064726,1.8122483796932003,5.901159670651234,2.369599294208962,4.478834610937423,0.3838331369504851,0.9367954291203816,3.239904525335328,10.526759942095673
4.091132223777157,2.0517829623195123,12.168102173316289,27.65342673826316,1.5634049260641731,16.346102719597656,2.708251948970481,3.14182538198086,3.333731761394556,3.4062523418816983,8.205628596759377,9.23821746063435
8.754215332416209,1.822896888296164,10.994808210492096,22.5897243962745,1.850196037363229,6.872253608060433,3.046904603732001,6.669801079735936,7.826599440005093,5.875709254643016,10.896321562043251,8.929945179979725
13.846266047541382,1.5940108142728144,9.821514247667904,13.502825323150615,2.136987148662284,8.011048199898351,4.799864920122149,3.830700521662768,8.654237329886833,5.83179951115702,3.611341470439619,11.146886051446412
13.60125789601923,1.3651247402494655,8.648220284843712,21.293688315773768,2.42377825996134,21.553324415128547,6.552825236512295,3.933215855391674,9.319518162681153,5.787889767671025,10.121402586013224,12.366038679759964
4.596135922953485,1.1362386662261166,7.474926322019519,19.72669853321906,5.776085572415172,10.488023813870978,2.984575644222921,4.072519234776367,5.997465589036635,5.74398002418503,4.000451760918917,10.973031680849466
5.294832691626295,11.681386646471903,6.301632359195326,24.437395656315704,8.749848095559436,8.237972214578903,6.565358630406264,3.1850536521217387,10.987217545952998,5.700070280699035,7.827126973357071,9.29417949591486
5.339384666031377,11.250640646210472,5.1283383963711335,18.36402264673088,7.194283142002867,5.987920615286828,3.5167194480392645,2.724860338955428,12.70202831243378,5.656160537213039,14.92594351450045,7.45098906289929
6.068623590964147,10.81989464594904,3.9550444335469415,24.296352111880505,7.546092331818823,3.737869015994752,6.098989794593908,3.1783024765663663,7.46726222056502,5.6122507937270445,8.028947493571625,7.506599811950426
4.267871766858468,10.389148645687612,2.7817504707227485,16.209358570424534,6.6733708419797,14.55980294288828,4.547599759608029,3.454996638340134,4.559494623020165,5.568341050241049,11.531469257982092,6.505658153783061
7.188490644947235,9.95840264542618,1.6084565078985555,26.08576266245861,3.0614584641404163,8.82655061275372,4.020015817780156,3.546971070340876,4.849086448187389,5.524431306755053,25.00129606280469,7.220599387015264
11.37183869172799,9.52765664516475,0.4351625450743626,12.948694006605203,4.417119622958948,6.554518349703686,5.649292846696638,3.6027383709257723,7.290548247023115,5.4805215632690585,13.18145312475625,7.765273765595411
11.158130469781614,9.09691064490332,3.9432976180873545,16.334306600060422,8.04841639071293,13.315847751217431,7.459051481158649,3.425660602410544,10.75028102694075,5.436611819783063,23.57268566859421,7.132644582812558
11.91962011633644,8.666164644641889,3.9648316033725854,16.782691759132053,9.995160955047956,3.5690991665451977,9.26881011562066,4.681634448669215,5.282175183450856,5.392702076297068,17.841319784711807,7.001646321501649
9.490357549159969,8.235418644380458,3.986365588657818,20.312286919617343,3.003765733787372,10.685443271524631,11.07856875008267,5.967940458918501,4.893645868474605,5.3487923328110725,14.59163665494876,7.783690503261214
12.000565683505204,7.8046726441190275,4.0078995739430505,18.370937102590045,2.896683130867971,14.623864765274268,9.947303124674605,5.55117261937828,6.589437523445026,6.530250174267913,9.630500260167755,8.2952572319809
9.581992584760236,7.3739266438575966,4.029433559228282,16.901053937384585,7.352298876004008,8.003386321804669,8.816037499266537,6.658504314171744,7.733437729042099,7.711708015724753,12.967052869339389,9.713274180595429
8.517804912300129,6.943180643596166,4.050967544513514,17.990543926507087,6.090073546555761,14.303261030265102,9.354250336719018,6.023231703265982,7.987283674175488,7.743909339819966,11.825601011685068,9.820227543416784
6.801005385752831,6.512434643334736,4.072501529798746,18.463790117245285,8.926455004305016,7.230472491140384,9.892463174171498,5.3353443146846224,4.438059936263701,7.776110663915179,13.93365902090546,11.280137079743351
4.269410801677697,6.081688643073305,4.094035515083979,19.48334739716521,9.167678580271131,8.562403360941667,10.430676011623977,4.787518862316581,3.705604564158402,7.808311988010392,7.378575467924824,11.897298178127826
6.610043425129715,5.650942642811874,4.115569500369211,21.4803610216494,9.105419857669832,4.620543511925398,10.968888849076455,6.247021166291716,7.897257275381265,7.840513312105605,9.505141031023255,13.183957437794776
6.855556341871768,5.220196642550444,4.137103485654443,24.08774706165076,7.217042079862746,4.732030554639368,11.507101686528936,4.683870430678586,6.218916228488609,7.872714636200818,19.22520403651257,11.886469483658544
5.259064142468671,4.789450642289013,4.406187337092356,23.304588939013406,4.657572942075503,4.456906777353236,12.045314523981418,8.309849436038073,7.592826730078541,7.904915960296032,19.54163702141685,10.171088326575816
5.549928895634046,4.358704642027582,4.675271188530269,29.092631980819885,6.137597556639571,6.183427950916011,9.577187624877038,4.47561533248679,10.889972206166536,7.9371172843912445,20.282134390057976,9.465625626938454
7.790437593769892,3.927958641766152,4.944355039968182,22.01566086753916,6.777131052969252,5.459639717438331,7.1090607257726575,5.490430929118501,7.546415914798522,7.969318608486458,18.255711005487274,9.206079717863002
6.359188975423365,3.4972126415047207,5.213438891406096,17.700017045359854,5.871518796746225,6.677406651832484,4.640933826668277,7.446238396948675,8.717890961327319,8.00151993258167,17.763689829928293,9.348867526026554
6.762723345213733,3.5098189299742777,5.482522742844008,19.86473331782088,6.721613173390822,6.389342584520893,2.1728069275638973,8.745409392429254,3.811965779231669,8.033721256676884,22.75040413467111,10.490195556958644
6.431810609397274,3.5224252184438347,5.751606594281921,20.433722911634703,5.562229539600069,6.113515915351922,3.3375906516676874,9.583115695541286,2.7836022264340365,2.9294486640324067,19.6414192068535,9.952159019881348
5.668516495423182,3.535031506913392,6.0206904457198345,18.87478323041167,4.582453561354551,5.937807571921248,4.502374375771478,10.311515182815196,3.877675397273285,2.27729362279726,21.43897385218332,9.864302495629508
7.365618124405034,3.5476377953829483,6.289774297157748,26.57153957046616,4.558864134537741,12.06775891862995,5.667158099875269,12.439246594005484,7.421984618214125,1.1523031519698304,19.79398297034485,10.273570889693858
5.871511252688136,3.5602440838525053,6.558858148595661,27.07553879388919,5.037250721216423,9.074192650524274,6.831941823979059,7.647288268041795,10.26543409996592,2.5957685539319,20.11877215652432,11.367116482072175
6.786407297578555,3.5728503723220624,6.827942000033574,29.57651223984998,5.961746468025756,8.048593883064209,7.996725548082849,4.076689388393606,9.349444689439606,4.03923395589397,18.36794690498334,12.964026206967864
5.571125701393281,3.5854566607916194,7.097025851471488,19.942332287705224,6.293557730912448,5.018405556931389,9.16150927218664,5.893982317505341,8.098240675900524,3.9081022637210094,20.440768818122145,13.528124193134088
8.237001824236014,3.5980629492611764,7.3661097029094,21.52125016488434,8.486194890290395,5.78405791528233,10.32629299629043,11.86138159548832,7.922340326754149,3.776970571548052,19.0981450253652,15.81196118563936
7.679051808061709,3.610669237730733,7.635193554347314,29.83055477045201,7.247691650036227,5.854617335401331,11.49107672039422,9.982946576942906,7.593236823278401,3.645838879375093,10.63633578650155,17.680259179694556
7.278541107245158,3.62327552620029,7.904277405785226,33.882110666805744,7.180914043311286,8.50444499393034,12.65586044449801,8.104511558397492,7.568918320225286,3.5147071872021343,13.45404511114534,17.654277078772825
7.933390270905106,3.635881814669847,8.173361257223139,24.989381483538303,7.956124984482548,6.8316285917296975,13.8206441686018,10.126352512423566,9.350118837188784,3.3835754950291754,8.691876091833402,18.11492180826873
8.36636495717688,3.782609949870343,8.442445108661053,18.95646159466852,8.74569094957292,5.113874108375878,14.98542789270559,14.26098649641128,10.513996428565296,3.2524438028562166,13.81073921907008,17.5432835379408
7.223728232193831,3.929338085070839,8.711528960098967,28.95251274562209,8.695560845807016,6.340922475355882,14.05728255866165,15.830458145530418,7.544506055414676,3.1213121106832578,13.782252884998098,15.998124586081852
9.924531712464752,4.076066220271335,8.98061281153688,22.96485102025019,9.090823060170171,5.508506041463162,13.12913722461771,8.565613211562388,12.798353788762071,2.990180418510299,16.59163894142343,15.284774890947777
8.812879696322739,4.222794355471831,8.509759272974636,23.2497873090158,9.220310539188684,6.4668668957819575,12.200991890573768,9.874337837336949,18.975606679111547,2.85904872633734,12.949287355542545,15.177638671486909
9.235619407328894,4.369522490672327,8.038905734412392,24.39834360861479,9.690572588713522,6.45821969494446,11.272846556529826,22.31631783163304,12.903260561826611,2.727917034164381,7.61929051495381,15.251392738918971
13.28741788826459,4.516250625872822,7.568052195850148,21.79329040319937,10.81041850923017,5.056213932636024,10.344701222485885,16.642975947201396,4.780068860070575,2.596785341991422,8.475549744232742,14.661370188777076
14.357756595059744,4.662978761073319,7.097198657287905,14.746988345137796,10.803938776306,6.346540068673517,9.416555888441945,14.960630135245436,19.636012951819804,1.6725520197315011,8.426299531473711,13.446291303827298
13.460224845093371,4.809706896273815,6.626345118725661,16.729980191400358,10.597945292665552,12.993680798138389,8.892144091065251,0.1037003733001498,5.324161196278979,2.7400383411720046,9.390222189398632,13.293598399829524
11.735648454109974,4.95643503147431,6.155491580163418,20.30363882569126,9.383560333064064,11.835305942471486,2.1809472747204954,15.433703362444302,4.042698086556083,3.807524662612508,13.299173270637889,12.717209993683156
13.386112129935976,5.103163166674806,5.684638041601175,18.154954153680222,9.862508157662958,13.519101557087051,4.24537523176091,10.260623220823843,13.482368962123443,3.6710359274192577,10.58700382324117,12.289243347008515
13.71301559586897,5.249891301875302,5.213784503038931,17.159675492798357,11.413461743800626,14.482230698397537,2.3771532613056547,11.837554024696567,3.108996285415362,3.5345471922260074,14.733304563356388,11.308969025130068
14.959909166290062,5.396619437075798,4.742930964476687,27.11373578534398,10.719979964823525,15.044651154715362,1.5180375038100635,4.942752158684702,7.699272590243599,3.398058457032757,10.038248703305554,11.307625938540395
14.868450892042263,5.543347572276295,3.852084964902754,22.72429799291596,10.337717403070846,11.412125594070966,0.6589217463144728,4.454702469773617,3.557621713866083,3.261569721839507,7.575972107869309,9.829169335596765
15.536058061431536,5.69007570747679,4.231304735571976,22.9583616044601,11.072349739876854,6.307195380003722,5.399734224471128,10.69137180313346,8.468061933747196,2.6661661770412124,4.847765106866036,9.357159867593642
11.021245406367427,5.836803842677286,4.610524506241199,21.044169402224423,11.9676452729196,8.131941158021764,4.7126429093926925,7.871431300638994,8.72609204150921,2.070762632242918,6.058998368839557,8.382188155892532
8.19382891496451,5.983531977877782,4.100231818715686,13.655366799117353,11.830777816436798,6.942703903031054,4.025551594314257,5.674910727844452,5.0049063115087815,1.95699365944126,6.944576845322218,8.171622887751097
9.931286800474226,6.130260113078278,17.75012071820518,23.956872550819,12.802679763836403,12.316492713352211,3.3384602792358207,7.737284514989992,15.167355959603016,5.145695572000616,6.247410588215864,6.660853380151275
6.2797945787824485,6.276988248278774,9.596183631510444,10.944066814272942,11.645323296173604,10.611501863510371,2.6513689641573848,3.957403273997599,14.734632995285525,8.334397484559972,13.788704707870826,5.571785612918155
4.96291217514096,6.42371638347927,6.498517088618723,18.432783690840925,9.734962580143131,11.654490174377791,3.126896416532137,14.348515479582764,6.483907819351113,11.523099397119326,8.60835273257975,6.2292013377745405
8.305104999672517,6.570444518679766,5.778132773169257,10.615677667364736,10.719533298909068,14.695420643176758,3.602423868906889,7.969628912193063,11.411699440229295,14.711801309678682,5.446100348884264,5.452615231702066
7.337005060696744,6.717172653880262,5.05774845771979,11.212243631155026,11.413169392680476,7.318600869957064,4.10203295846681,11.785641816083077,6.074393021260061,5.065839666566912,3.5410989044120806,6.140771115042487
8.153931828875294,6.863900789080757,4.337364142270324,17.018682516027585,11.458591489023448,13.471943287014495,7.573538743372699,22.327571071186743,3.22787316237693,3.855932198516766,14.759123531126448,6.021640799558564
9.94599484011336,7.010628924281253,3.639878470828112,27.329740149452,10.188579930135395,7.683451198185376,7.015578241149642,15.662845406962628,4.195785625580018,2.3397548903979093,10.636276898524208,5.113736965149283
8.946581326820633,7.1573570594817495,4.360321806715421,28.35862267832855,10.5397250590635,4.25005484152355,6.087207530196158,14.453464246362866,8.051920805142725,0.8235775822790531,14.193679957936489,4.674915479758515
8.872585474777924,7.304085194682246,5.080765142602729,12.839111104102344,9.5031707800526,7.219306895137008,5.158836819242674,8.356390430855189,3.627106893553895,0.7014350483585845,16.822378318223333,5.765066926713772
6.689311854023939,7.450813329882742,5.801208478490038,9.504562395757956,9.95788552398228,11.21106158627902,6.151619090605757,3.8877774453416505,6.518691046808937,0.5792925144381158,15.58901715415579,4.785125287789764
7.6477167649523485,7.597541465083237,6.521651814377346,7.175851165469196,9.722258988699435,5.800527444421262,7.144401361968841,3.4408658511405683,5.302854873357498,6.192953246703766,11.018056341684767,5.02069270520845
7.1049618990103625,7.744269600283733,7.242095150264655,10.990569840110584,8.37214075359797,1.0824029698877808,8.137183633331924,4.8387114245204526,4.386097090551254,2.6317372371130783,6.737209323269113,4.235736882835649
6.012900188058597,7.890997735484229,7.9625384861519635,13.792332576764856,6.870240166485137,3.7283795256315866,6.216143112543328,3.639428528101104,4.184031034067593,1.5364893717840926,2.4528827952144163,4.7492171224032695
7.559178024629464,8.037725870684724,1.7632332905421748,8.714108296503719,7.824004577965079,5.910687875444716,4.295102591754731,5.928115042627226,2.575216967936352,0.4412415064551069,4.17399800186874,4.442958008375092
8.899044924248768,8.184454005885222,1.8906811420462697,10.958427954453953,7.235747132893403,6.835742197100604,2.374062070966134,8.293541913302807,2.447798508219301,3.265302837198169,10.34681097891246,4.432887728767603
6.668129180708643,8.203149922924446,2.018128993550365,8.450201659549913,7.00622447298657,3.1188637897677456,0.4530215501775387,9.648667892590847,4.641181229242259,6.089364167941231,10.818192307213844,5.438498086306551
4.633132534809245,8.221845839963668,2.145576845054459,18.388976142663985,8.596360502516404,4.263697246189738,2.987298688444496,4.545373994640049,6.277386333783989,6.659315302099138,26.15797186871632,6.800638855583864
5.374778960051284,8.240541757002893,2.273024696558554,17.29358480558932,11.304082201219318,5.670371056022258,5.521575826711453,5.212651344475925,4.22532697221473,6.355513582621482,13.216156643365396,5.113201638098004
6.860462356230395,8.259237674042117,2.4004725480626488,12.780610458091347,9.634345435642503,3.712307735601826,8.05585296497841,4.300216831530663,2.8969281342039377,6.051711863143827,0.2743414180144725,4.263751095479869
7.872336843770857,8.27793359108134,2.527920399566743,16.44788809299377,8.138152418096109,4.459923054628315,10.590130103245368,4.594434993636957,8.058586569193661,5.747910143666171,7.540633404828056,5.129838896223725
8.677900604255932,8.296629508120564,2.655368251070838,18.37389711596737,7.617224638445267,4.930656453487007,13.124407241512325,4.725895992355934,12.82435940270594,5.444108424188515,11.789626095051046,6.519036187914854
9.362036148638714,8.315325425159788,2.782816102574933,14.186649491617125,7.896455562215342,6.24076403507956,11.73652545062389,5.328002369563836,8.923017957256128,5.140306704710859,16.038618785274036,7.8853841569149745
8.954370942009836,8.33402134219901,2.910263954079028,9.718050089547326,7.555352250090391,4.281453671791399,10.348643659735457,4.101595955611555,11.62404527868516,5.197378756025061,20.287611475497027,8.449552290348178
6.567362907573247,8.352717259238235,2.5906165641017247,13.42715508763506,8.266372641000878,6.067999182669128,8.96076186884702,8.42847073204815,11.84673799422978,5.2544508073392615,18.293334250608005,7.809539540097685
9.202203323301768,8.371413176277459,2.270969174124422,20.972049648611847,8.78004263384483,4.524596915717744,7.572880077958586,4.665137668025341,7.31988625010244,5.311522858653463,16.299057025718987,6.911041721629131
12.4408879752295,8.390109093316681,1.9513217841471189,,8.070638217357171,3.9047132458292393,6.184998287070151,4.582104229837315,5.651252249922478,5.368594909967664,14.304779800829966,7.182810116628725
4.739043800028177,8.408805010355906,1.4573458206061003,,8.295716892619373,6.527100033494321,4.797116496181716,7.115958634530274,5.547184674038748,5.425666961281865,12.310502575940944,8.331967705643034
6.950877237098377,8.42750092739513,0.9633698570650822,,8.064444481305474,5.88518257724332,3.213096089999944,7.510153069509773,6.055450278165656,5.482739012596066,11.405261026238245,8.790109199512479
5.12558390287023,8.446196844434352,0.4693938935240638,,7.905970555162744,7.42201795575411,1.6290756838181724,6.193411569761117,5.704712582427678,5.539811063910268,10.500019476535543,7.560970334033022
5.532084443690844,8.464892761473576,0.7495669634034943,,7.765113713938773,6.777736521653424,1.658482840592815,5.215617803122801,7.969704028041882,5.596883115224468,10.630386809772206,8.592200351799132
5.047058242617245,8.4835886785128,1.0297400332829247,,7.825144042920707,6.746940839110386,1.6878899973674577,8.072895663721088,7.482412047577801,5.65395516653867,10.558191892337849,8.51238021328041
10.572230017426444,8.502284595552023,1.309913103162355,,8.797946461324564,6.684314501578968,1.7172971541421,7.481523613831459,7.250815597465565,5.711027217852871,10.294613000698108,8.296650407085213
5.630226379311467,8.520980512591247,0.0801709733114961,,8.071768954152196,5.779287451580404,1.5845369054644405,5.535026758870443,6.662910066117894,5.768099269167072,12.215423411562895,8.73858854684211
3.948103556864946,8.539676429630472,0.6639043560896496,,9.847704751559364,7.434080540055458,1.9256446811885268,3.448710971978429,7.013614272639766,5.825171320481274,27.65027939477399,9.93334736627624
8.649860264942934,8.558372346669694,1.247637738867803,,10.479621609983733,7.632476078585183,2.4878869490137663,3.815436468539786,10.460223037396116,5.882243371795474,12.143080734529272,9.510431174306207
11.797460469443951,8.577068263708918,1.8313711216459565,,10.486505049223542,6.950510323855086,2.60220026429272,3.946435959306944,10.424958091451709,5.939315423109676,18.544787520497216,9.052627469481443
12.903878989731789,8.595764180748143,2.41510450442411,,11.050634577761953,7.377404728920741,2.716513579571674,7.340619767077988,7.420260188019514,5.9963874744238765,13.759147568627697,8.956714710947562
12.2813623234417,8.614460097787365,2.998837887202264,,11.4956067525489,16.625697785510724,2.830826894850628,6.687668752691144,13.854356347132374,6.053459525738078,9.33875246235412,9.54717987608431
9.402276017651236,8.63315601482659,3.582571269980417,,10.531749142055828,16.1901731483898,2.9451402101295816,5.721782599135024,5.03639132027736,1.1504016352799908,12.157601015686494,8.845931532696927
6.54758744454748,8.651851931865814,3.4308310359629406,,10.17247260244313,12.566639917077923,3.059453525408536,7.339140293851824,4.411366223823227,1.4234353479450306,9.413726272065627,8.968600829655303
5.680664288070692,8.670547848905036,2.610880569111444,,9.633609569018647,5.6530595319363455,3.173766840687489,8.702299850487302,3.725429718940749,1.6964690606100703,14.64311308366394,9.194213829859049
1.9949080669857349,8.68924376594426,3.501276502876109,,12.639746878476194,10.758778601431066,3.288080155966443,7.958554943872682,2.543948081866044,1.9695027732751105,13.774842779057131,9.261072569951514
2.333697720238925,8.707939682983485,4.960853257971306,,16.671743574693355,12.05799388442037,3.402393471245397,7.665753426317178,2.577062675729268,2.2425364859401498,17.38041014774288,9.58669578853383
6.33991844368031,8.726635600022707,5.9821952341039655,,17.131331326391074,14.55749123058252,3.51670678652435,7.796106601846415,11.513643404314056,2.515570198605189,15.488114790905,9.19266987564714
4.323162038226669,8.745331517061931,7.273045880006058,,17.09703408841407,13.545334031789064,3.631020101803305,8.416702243071706,9.121810731907589,2.7886039112702297,12.996919300870475,10.324802386513324
5.186420576227318,8.764027434101155,2.3234713486952105,,17.028830630546096,6.159299035764785,3.7453334170822585,7.045025757531684,10.37918516872135,3.0616376239352694,14.969690018044542,10.236843278684628
5.474820370870599,8.782723351140378,1.9246615020859,,16.66009846025261,8.212789953094894,3.859646732361212,7.247741034770614,4.313293958187927,3.334671336600309,10.212384059454752,10.066436408470963
4.481427343679629,8.801419268179602,1.5258516554765884,,16.586538715170935,6.964548236468308,3.973960047640166,6.9222499047476695,4.138326880643024,3.607705049265349,20.953065834730594,10.25160112644264
2.328435698808717,8.820115185218826,1.1270418088672776,,16.8432098112618,7.08477227881956,4.08827336291912,7.500406220686916,5.74071225229188,5.246022765734146,19.5772412465584,10.35475884379592
5.106548139796444,8.838811102258049,0.0332831218776839,,17.483245271765167,7.309140414336823,4.202586678198074,6.834105904914288,5.666273665533905,6.884340482202943,23.077257556682124,10.402945301483102
6.257549260229806,8.857507019297273,1.92401829857381,,18.63265175272533,11.568594173486874,4.316899993477028,6.997316990353414,4.919017036685377,10.261378535538014,19.601636280117862,10.230172787142862
4.806888512483814,8.876202936336497,3.814753475269936,,20.29166315737762,8.711829444915908,4.431213308755981,7.113589543478784,9.052531374047303,13.638416588873085,25.37166322811344,10.214262843275945
6.198761709359856,8.89489885337572,5.25205318817552,,21.119777667337324,9.82723078633946,4.545526624034935,7.367021968386048,10.729496672172491,17.015454642208155,24.81911357893653,10.85446052225574
4.093893181501209,8.913594770414944,5.37267406862602,,22.88424432541449,8.13198246641599,4.659839939313889,7.697228894057081,6.802157995069726,6.998170983250856,24.266563929759624,10.64666345742556
2.811045146222336,8.932290687454168,8.56126056452751,,22.37566918569083,7.888008678376119,4.774153254592843,8.003442483004909,5.210449857941851,5.528787700167783,18.015374612125555,10.164175528767906
2.205171941914903,8.95098660449339,11.749847060428998,,24.14967403178088,8.28371008861379,4.888466569871797,7.26341925318164,7.425731086474359,2.292191572370257,21.918952243495728,10.053130398434076
4.543105663158183,8.969682521532615,14.938433556330487,,24.223206217513425,9.198734092095105,5.002779885150751,7.04237331963546,10.686638181566098,4.44669279503497,9.600926718903414,10.22187385759357
4.219321324450437,8.98837843857184,13.45452484057369,,29.18577880203548,8.297060884556622,5.1170932004297045,10.963915936590624,12.20145095382634,1.2339548546599488,8.532598668609833,10.59459463367758
4.49670715323118,9.007074355611062,11.970616124816894,,33.07776351533942,8.576658253912495,5.231406515708658,12.112118977578634,3.217758298078232,12.724702779541705,26.78304893832176,11.05797283379195
8.200241407091664,9.025770272650286,10.4867074090601,,,9.88947409473529,5.345719830987612,7.694864290888331,3.376987132556849,12.636655791114862,16.83838576194337,11.593769664721934
10.41188668656387,8.468293976507331,9.002798693303301,,,8.39423293126477,6.21639371017159,7.459364751202727,4.226872701224975,6.2348693443540535,20.930241551272843,11.737381411382938
13.570826553981702,7.910817680364376,7.518889977546505,,,8.594972650160775,7.087067589355568,7.033643751142578,0.3097296563175966,6.851626865005844,20.20812385291066,10.532488699135206
8.832561037261668,5.010820897805186,6.034981261789708,,,8.996722053704444,7.957741468539547,6.467182640865785,2.6602596436776107,10.234241148596778,14.401742609679848,10.376393047177183
10.48284955302152,1.3463627766697428,4.874063437117125,,,9.042199828362389,8.828415347723524,6.472749132139169,5.010789631037625,10.074343124400157,20.63651268335713,10.689607435815256
4.696023513994726,2.5428424193004706,4.020948429614574,,,6.552169344860655,9.699089226907503,6.4925331542796325,3.067801407351432,4.209135512726668,18.31456482308728,10.372444785865357
8.379117622276768,2.5155960827992416,3.167833422112023,,,7.295277683373648,9.624856285654417,7.402216946153933,8.158962756373704,3.336010859636769,18.43422479613608,10.684376060348336
13.754005897947362,2.4883497462980126,2.314718414609472,,,5.123076327217173,9.550623344401329,7.478434214011536,9.495775412589406,2.462886206546869,16.961248623735635,10.669162039795298
13.805392473524746,2.461103409796784,1.4616034071069208,,,4.506802861029419,9.476390403148242,8.666325673429744,10.093280859783055,1.6942250792895803,24.64148004454897,10.274684265007997
9.809687098442376,2.4338570732955547,6.239440534056085,,,3.420102972951791,9.402157461895154,9.7280893734883,8.315289343153584,3.949068523231951,25.25396992877156,10.887351846715918
7.58731980544409,2.4066107367943257,4.024605960880206,,,3.4910745309176017,9.327924520642068,11.84665149145647,8.220880866302055,11.404442163347442,14.998798144828683,9.988528400682997
