Amplitude_envelope_Mean,Amplitude_envelope_Mean.1,Amplitude_envelope_Mean.2,Amplitude_envelope_Mean.3,Amplitude_envelope_Mean.4,Amplitude_envelope_Mean.5,Amplitude_envelope_Mean.6,Amplitude_envelope_Mean.7,Amplitude_envelope_Mean.8,Amplitude_envelope_Mean.9,Amplitude_envelope_Mean.10,Amplitude_envelope_Mean
73.00730989667785,79.40622043091474,71.82928017935598,83.68468064757872,75.15683044787542,79.223670664387,86.79432171235753,71.2551424625997,80.45664610271608,80.66821082902223,75.46381445400829,87.45599779140146
73.49400733950775,79.39544826210651,72.4134863208846,101.05100909499652,75.00227159815408,78.16491880658731,86.78798605670018,72.19139127634718,83.42214284012984,80.42644219119484,79.84073400658231,87.42095532005045
77.04733622414767,79.38467609329828,72.99769246241324,79.07809027816367,74.84771274843276,77.10616694878763,86.78165040104282,72.21697953519585,73.8735052300932,80.18467355336743,76.11912666584978,88.36327646938184
75.55631661882971,79.37390392449007,73.58189860394188,95.1499317170065,75.55230602316229,86.03450587858833,64.28767541663824,71.60398219973683,63.42569216066292,79.94290491554004,75.59633714177811,88.58942135141406
74.09976964371006,79.36313175568183,74.16610474547052,83.59115313270354,77.30628173075176,75.21429498534307,78.40968327612421,73.52608473994711,79.5636068284951,79.73164444754141,72.10839086528391,87.93152367699659
77.19486242054903,79.3523595868736,75.22592755971462,77.18385422140997,78.02392333685592,84.06956077859446,92.5316911356102,73.55886270832055,82.91244450118411,79.52038397954277,76.30742849449842,87.91620635893422
75.18301163504779,79.34158741806537,76.28575037395873,71.58789992999891,78.74156494296008,81.42219143817296,86.13489149087806,72.6409086534375,80.86143357698673,79.94021244960376,75.8415921670132,88.24415117934032
81.9889500710031,79.33081524925716,77.34557318820283,84.75674645623464,79.45920654906423,81.0370512504919,79.73809184614593,71.43659681716545,77.39927568484583,80.36004091966475,75.1105794183626,87.49895163745377
77.64636469523866,79.32004308044893,78.40539600244693,70.24924515075746,78.73561961140507,79.09395171629183,66.4239628409102,72.50596380943213,80.95765770881395,80.77986938972575,75.61507883280484,88.23761160855379
75.08618255608486,90.25289461863842,79.46521881669105,74.50611440544881,80.27187365051935,78.64223394280849,78.52684942964075,74.13256391967352,78.4706021348919,81.19969785978674,75.55911135922477,88.15829248750926
77.00785678134027,89.75484172735665,80.52504163093515,74.04632267551752,81.36997032987139,78.19051616932516,71.1458431473793,72.71136657901106,79.98091775711455,81.61952632984773,73.78960980648999,88.43537761747055
77.23961752678629,89.25678883607488,81.58486444517925,72.90207055206739,78.60899828803618,77.73879839584183,80.63268785360663,73.13233962015683,75.06526707269182,82.03935479990872,78.18761497896985,87.48639555161446
75.97819282942781,88.7587359447931,82.64468725942335,77.2069299950163,79.1905386676693,83.91117297530575,74.50152678389526,70.93483891765935,77.84789460471626,82.45918326996973,80.32488008400804,87.22584069935716
77.63838981421239,88.26068305351133,83.70451007366746,75.5310332972932,77.33555221517616,78.35755371120116,77.352278423835,72.76559165435789,87.90496979704322,82.87901174003072,78.44967244367625,86.61492205238804
79.09336416030322,87.76263016222956,84.76433288791156,82.74680472261372,76.5731603014964,77.44775258647626,69.53529674502614,72.98767480669665,75.85228042681635,83.29884021009171,74.5954525068584,88.00278206923772
79.39853544108556,87.26457727094778,82.00434400975529,72.92533641379772,77.93680272492074,75.50891751015507,67.40315410939657,74.65551498120725,77.08443897431201,83.7186686801527,71.5393097586658,88.5417556669652
79.73349425465692,86.76652437966601,80.22852632290132,73.48005291416183,86.55279624888666,80.88545549414286,65.271011473767,73.8685757176419,78.5876070756777,84.1384971502137,73.38164308489385,87.20273310079136
78.72986756429464,86.26847148838424,78.45270863604733,73.70736394030696,87.2885753491517,74.75156799054409,63.13886883813743,74.17931229204208,78.84626561782316,84.55832562027469,69.00651583031159,86.39523910152305
78.00199195712031,85.77041859710246,76.67689094919336,71.79737216155307,78.75905922437958,80.98219872027296,65.11138807481157,72.93643824984332,76.05841422410793,74.4297523098812,68.52632000689835,87.29387199965882
77.96599813353458,85.27236570582069,74.9010732623394,74.56739517640632,92.7815943588396,88.39722617311647,67.08390731148573,71.580622551953,75.84363538322397,64.3011789994877,68.94128573164639,87.25222761856199
78.35600749335643,84.77431281453892,73.12525557548541,76.94445722730403,91.58142629320554,83.77548896032582,69.53692782781123,71.75009203531506,73.10919831684001,66.90008833825044,70.8142094075766,85.89634156866288
76.18899903965041,84.27625992325714,71.34943788863144,78.7352187707553,90.18307363221491,85.70217786067386,71.98994834413672,73.16054620612269,77.44710894345477,69.49899767701318,66.91410209389348,85.46140270190325
76.74440537228182,83.77820703197537,69.57362020177747,75.45757124950218,90.0402126767854,91.34944199704974,74.44296886046223,72.22023761307109,67.93204573398948,72.09790701577592,72.80394388641012,84.4743319673783
78.32383478360234,83.2801541406936,67.79780251492349,76.74697877983071,89.13981578183659,91.22910685539418,76.89598937678772,68.13634240554721,76.26875926735413,74.69681635453865,68.2188478631924,82.9578063742242
78.49614697067483,82.78210124941182,66.02198482806952,75.27918301760987,88.67700710195881,93.59977176068116,79.34900989311322,70.91389199901836,76.1583037195383,77.29572569330139,68.93688788468933,84.16362845432798
77.87110327014128,82.28404835813005,66.74270587894091,76.35696885547814,90.8689746868326,92.62986836889154,81.80203040943871,73.3962167497945,74.54052772810563,79.89463503206414,66.0194531325455,83.0819008171348
79.82426312395357,81.78599546684828,67.4634269298123,76.14676263492407,91.61478069895897,89.68850179422589,81.41927360816425,72.54272374335275,73.80865607034346,82.49354437082688,65.38474830555725,84.01237932796771
77.86756934998006,81.2879425755665,68.18414798068369,77.1985886819541,91.052300584766,88.45625846201145,81.0365168068898,73.8321227979547,72.73030369140243,85.09245370958962,70.60539893369214,82.65941182998365
78.01972615179515,80.78988968428473,68.90486903155508,75.1785365892669,90.51677499374055,87.67254761292614,80.65376000561534,70.59592323574178,69.56905176182289,87.69136304835236,70.54125118006174,82.10648223575974
79.48353837844394,80.13164486476812,69.62559008242646,79.37442928276698,90.16171673318696,79.8848523818841,80.27100320434087,84.26284372663581,75.76520515527949,90.2902723871151,74.1282742867869,81.26482415355056
80.86505131438466,79.47340004525152,70.34631113329785,81.23210559781091,90.44024487250331,78.58713429485455,81.16671105970968,80.17130412953952,77.69837790534682,87.95892330301157,71.23325829378186,82.96514799113775
81.09219134837102,78.81515522573491,71.06703218416924,95.63472236020036,90.48663984405316,79.54779435767679,82.0624189150785,81.4571338004414,75.55417000143512,88.81322059091866,67.05521781034948,84.37720256993653
80.96460438106288,78.1569104062183,71.78775323504063,76.03468330938381,91.19139186260158,73.84574894926874,82.9581267704473,78.1148750165118,74.9391934677221,92.27348832872184,67.27458039992156,85.068623696651
81.7586290104977,77.4986655867017,72.50847428591202,71.70965803500168,90.84496463018718,81.60848879523188,83.8538346258161,84.55109083133534,70.93084709921271,82.23493743211131,68.2620127579225,85.32769807229558
82.5081303753712,76.8404207671851,73.2291953367834,76.40885074150037,91.30975653200926,75.65201590250093,84.74954248118492,85.02880026408573,69.20940821190344,72.19638653550079,67.80330094365502,85.73429152543393
83.01696593195287,76.1821759476685,73.9499163876548,74.79184492192468,91.77510241461944,82.25785464725368,85.64525033655373,78.91956375196426,75.43275229585402,73.89385592850289,69.00849949796336,85.19028983037511
82.26072689939612,75.52393112815189,74.67063743852619,75.26705268804692,91.65173516011252,79.23700693464744,86.54095819192254,79.29869619448864,71.1964097948148,75.59132532150497,69.51123155412637,85.76431289456312
80.37511834462958,74.86568630863528,75.39135848939758,78.14631244756293,91.64402116709444,83.03549853534702,87.43666604729135,82.57943271250534,81.84579166691654,77.28879471450706,77.20603562577395,84.81188953201192
81.44489063484728,74.20744148911868,76.11207954026895,78.6228605135944,92.44131203646536,82.28169658286028,88.33237390266015,85.86016923052203,75.7831976997948,78.98626410750916,70.7195392026697,84.7410532236318
81.29671274337083,73.54919666960207,76.83280059114034,78.47686955130735,92.79302355479564,81.39682563380937,89.22808175802896,86.33107125627139,72.5313963369733,80.68373350051124,67.01005136285866,84.35529819373512
81.30002806810593,73.18075852607654,77.55352164201173,79.12284121231437,92.89376478490787,80.1202848801983,90.12378961339778,83.70976118131476,78.85972975674741,82.38120289351333,64.74453467102649,82.01846010149923
81.57805988234593,72.81232038255102,78.27424269288312,79.49736116063455,92.78757536764668,80.59929992415877,88.67740953644672,80.1187110150523,73.21494002352912,84.07867228651543,72.8836765217706,81.54877300165629
81.16297493056368,72.4438822390255,78.99496374375451,78.01364023691707,90.98033905616468,81.89786575625322,87.23102945949564,79.08992699558169,71.93909272333995,85.77614167951751,69.53346813098302,81.31557847909038
81.5648902973288,72.07544409549999,78.8773173292089,78.14743040462298,90.53410622253212,81.37077468309079,85.78464938254459,78.45480225730293,71.97323606604255,87.4736110725196,67.13723371971018,82.92331109805318
81.92130782654083,71.70700595197447,78.7596709146633,77.57656562556015,91.22408529906808,80.95560450312935,84.33826930559353,84.2268868809647,64.6367237245021,89.1710804655217,68.04515358115577,83.02816437256637
80.8559896565089,71.33856780844894,78.6420245001177,77.91482664396143,91.272946588383,84.88512225180109,82.89188922864246,83.13701556213442,67.32897108595358,90.86854985852378,68.72439645518119,83.83407036151374
80.27102780564786,70.97012966492342,78.5243780855721,77.87317688293003,90.83558119695736,84.65399833174274,81.4455091516914,98.54626933817356,69.42340134914943,93.27780829423212,67.23427673296172,83.32739669124803
80.43747264717321,70.6016915213979,78.40673167102649,76.70914607357382,90.98295072955716,82.11546508282095,86.61777130373876,98.20191064524488,67.13205448871553,90.39460442179367,68.7063048514038,82.6226088711596
80.4302161742249,70.23325337787237,78.28908525648089,77.22746830684476,90.8625434550227,84.80116834762258,77.31746471904508,96.77252906876242,78.98169246011416,87.51140054935524,75.83716105071527,81.92247994057279
78.98976112060724,69.86481523434685,78.17143884193528,79.0388899908892,91.43559861881027,84.77051587808664,78.64100738068956,95.15110323883638,72.69856105760279,87.59801136919467,72.35071929528426,82.03401622077698
79.7889314794566,69.49637709082134,78.05379242738968,72.91001997628231,90.97569554775522,82.82585515970945,78.58705041450628,94.26541353570371,68.36746346292247,87.68462218903409,75.5662329461884,81.91013370582219
78.84373318298661,69.12793894729582,77.93614601284408,72.8313500172819,90.67297355966414,80.20984125347897,78.94325965407792,96.05946908121062,75.18421704452714,87.77123300887351,67.48207155739254,80.85439135684868
78.58955316933867,68.7595008037703,77.6334394733563,72.90891763762535,90.33239183791714,80.99685154661465,79.29946889364956,95.4926465873678,63.011682234181976,87.85784382871293,68.91929244294997,81.61599412148017
78.20432607907654,68.39106266024477,73.67757165069375,74.64410726860986,90.62982284602234,85.94658308135473,89.83003297993348,94.37859129828163,67.08192631372592,87.27291348338198,68.7373113786214,83.220945376572
78.59225849239631,68.02262451671925,69.72170382803121,74.84217846396655,90.1293230950462,81.58065755166133,87.07522714163598,94.51357070810832,72.41958383723919,86.68798313805104,70.05334425131134,83.0930285499902
77.10202653587305,67.65418637319372,69.42309740871467,73.62682377547269,90.43815673377748,81.79305343525554,84.32042130333849,95.69436066220516,73.29080604892239,84.13185854369208,69.62426216826869,84.18768372129091
76.23979554282053,67.2857482296682,74.98463180427304,74.85589535113913,90.45427081403828,85.7703766185139,81.56561546504099,96.0999646318006,74.07823709618538,85.02979260761086,69.69851173500889,85.61252220351368
75.76909310240005,66.91731008614269,81.18454016740121,77.8621406244496,90.22628251941596,89.30319111791795,78.81080962674349,96.55861491895946,76.2654843416421,85.92772667152963,73.91722845801694,85.91221944325419
75.36229825686124,66.54887194261717,70.33223531354892,77.265863345615,90.78526203138526,87.04688812749183,83.83952892229985,91.1178819407016,73.4375268427789,86.82566073544841,71.98058775902301,86.00438186012298
75.26752630665199,66.18043379909165,73.17467234288894,74.36110027466664,89.0916896737041,81.99928825762306,88.86824821785619,92.91384746769184,73.671605765348,87.72359479936719,78.20554179256084,86.76001515878542
75.31300192974923,65.81199565556612,76.01710937222894,78.0001784552918,88.09652284913595,78.33415001508489,79.38334323979258,91.3509152221816,76.44416475556216,88.66987579367219,79.30200133785878,86.48762344798197
75.54485672727395,65.4435575120406,78.85954640156896,81.0316904627822,87.8427352681056,78.76274965236236,89.88704279649046,91.5650594022164,76.2706815254774,83.20838804095973,78.9786396469068,86.86928415512438
74.65097251306523,65.07511936851508,64.83997022696548,76.29561569764775,88.05970807115663,78.66154522152885,85.25345935372326,85.6788862245986,77.42365241935923,87.16063852211366,83.56892793655977,87.39468151107134
75.4081657593719,64.70668122498955,67.37840766540542,74.93281583189702,88.69311121783129,78.97860563333428,82.2811417948185,81.08795731117233,76.0021432241523,91.1128890032676,88.91571620016651,87.03375899775028
75.92789466528801,64.33824308146404,69.91684510384536,75.26237325638519,88.87587752532605,88.03293826641642,79.30882423591372,81.99953789353292,76.55130532233488,88.05979134064509,76.84034981087127,86.42470621324698
75.15619564927846,63.96980493793852,72.4552825422853,75.38919125427921,89.0364416100918,85.30361067005153,84.28683950231259,82.4392608546995,76.1836136296136,85.00669367802257,73.81816018288701,86.75145646768793
75.30500488736264,63.601366794413,74.99371998072525,74.76713549905529,88.56620528745827,85.08832127230652,89.26485476871147,81.92393801832365,74.63401924939069,83.77488128120427,78.01566215491195,87.70523356680717
74.88013200400864,63.23292865088747,77.53215741916519,75.92443583212281,88.42158888831423,83.17115229549427,94.24287003511034,81.76960999840766,74.57055276732181,82.7208224616489,96.75903687525152,86.20559709440471
75.20800612855103,62.86449050736195,80.07059485760513,76.6243613376611,87.9138163832136,78.17926922470753,93.14625536218848,82.49685048846518,74.28801969834844,81.51041432820082,94.64622276912996,86.03818396171849
74.34975522262756,62.496052363836434,66.47113062528169,74.83882639780985,88.18227733931337,77.72358702227062,92.04964068926658,82.46503235999083,74.81903576095591,80.30000619475277,92.90720276172506,86.16912943681712
74.21744462625529,62.12761422031091,66.2713937296938,75.60801145420741,88.49500877014368,84.29179518829208,90.9530260163447,82.3962108671051,75.83979684720562,84.09560089938401,67.03174319962123,86.32306860035918
74.6625528605456,62.27353859917552,66.07165683410592,74.67470415774042,88.01276526902556,76.24548063304724,89.85641134342282,81.00398808408893,75.3461536106705,87.89119560401527,72.73651137325491,85.74471698278803
73.09217930656514,62.41946297804013,65.87191993851803,71.8696466006937,88.47082823849274,79.9472544320113,85.42167498980298,79.9700038323033,73.83665744267402,80.51748413799302,74.46722055506409,86.65639315141787
73.2000159165836,62.565387356904736,65.67218304293014,69.95279906002811,89.2721627764762,81.97742464305837,80.98693863618313,79.99311627259053,72.80595976918646,79.90851782934078,73.05929988613019,87.58621119502155
71.31222504699615,62.71131173576935,65.47244614734227,68.47675908741195,88.74946331431748,82.05339861828138,76.55220228256329,79.83327747720374,73.65198885055689,79.29955152068852,71.65137921719628,87.48806345305906
70.83033691912665,62.85723611463396,65.27270925175438,68.66696560807875,88.06340418525367,83.21494280262912,72.11746592894343,79.65142492109332,74.27322137954144,78.69058521203628,68.9236161760987,87.48175615220542
68.98496756872677,63.00316049349856,65.07297235616649,73.22642738232793,88.20461623101669,84.56356583288108,67.68272957532359,79.04724861863266,73.11864416726951,78.08161890338403,70.6083089344816,87.23144497800915
68.47416528781208,63.149084872363176,64.87323546057861,72.71798529065809,87.72502634465604,77.75914005690734,69.76997881215478,78.57136101578361,76.43500664686087,77.47265259473178,72.29300169286448,86.59423490782758
68.53846708720556,63.29500925122778,64.67349856499072,77.97995456707135,88.14625898664883,76.34772205768587,71.85722804898596,79.3605009535085,74.61716212559602,78.12625727789514,73.97769445124737,86.22592534498766
71.97983775354716,63.44093363009239,64.63069557433172,73.3655622961989,87.60403550116354,81.11047318952117,73.94447728581713,78.24832905642656,75.54675925221513,78.7798619610585,74.14531246674154,85.98480449977951
69.47465700713458,63.586858008957,64.58789258367271,73.40624385558566,87.74792950736835,82.64789245802783,76.03172652264831,79.75047245329677,76.27230027117383,79.43346664422185,74.31293048223571,85.92694458617942
67.57940731101944,63.73278238782161,64.54508959301371,,87.42353365004705,84.33131633973665,78.1189757594795,79.94664675553192,77.0041122454207,80.08707132738522,74.4805484977299,85.524142991837
63.92119766605185,63.87870676668622,64.6928127609632,,87.41422071109896,79.89169991845861,80.20622499631068,78.63434287042865,78.53102638600414,80.74067601054857,74.64816651322407,85.70281224812526
69.10996656168099,64.02463114555083,64.84053592891271,,87.55719117101715,77.95996647917579,80.4330007482296,79.56558477028166,78.92821070472515,81.39428069371192,77.99856220969212,85.54026034345065
69.46886178506406,64.17055552441543,64.98825909686221,,87.36026462904357,77.1044120594857,80.65977650014851,81.35595557267914,77.62583793093398,82.04788537687529,81.34895790616018,85.12952528587768
68.25344432997687,64.31647990328004,67.79111766887378,,86.82703510294384,74.99727374781855,83.04834497184775,81.90291310088347,74.91288952334821,82.70149006003864,81.29383263251718,84.24535749865062
68.39442772653871,64.46240428214466,70.59397624088534,,86.87241213598261,75.0824031755253,85.43691344354701,79.60825696867182,78.65561645770545,83.35509474320199,77.02153399193625,83.69599848830785
69.51061669222291,64.60832866100927,73.39683481289691,,86.66628168628887,76.50568124420876,87.82548191524626,80.68869896945995,78.83162441856221,84.00869942636535,81.45707291386726,83.85481363942229
67.55964618995327,64.75425303987387,78.78917582045388,,86.96232508140348,76.58527784511477,82.8526791783042,82.29900374427457,78.83409711259102,84.6623041095287,73.96620717040017,82.92918518625598
63.81501122294821,64.90017741873848,79.65251213742701,,86.72752986074356,76.26696827784828,85.73955712035563,83.30909485004301,78.82505246190294,85.31590879269206,76.15868132472403,83.57480516857481
67.35450045137713,65.04610179760309,80.51584845440013,,86.75133351808655,76.9253194508571,86.5869343737403,83.56694501281049,77.33746089432825,85.96951347585542,80.81448768596402,84.19310566845327
69.00908420816603,65.19202617646769,81.37918477137326,,86.44018926940302,77.18238307935052,86.61564399829163,83.35081102468024,69.58652858155183,86.62311815901877,75.69035988290698,84.29605983340477
68.97197643253641,65.33795055533231,82.2425210883464,,86.63387581549287,74.64555271014785,86.64435362284294,78.37225219302185,68.51570868306608,87.27672284218214,79.29222629080584,84.18582537314009
70.79645424083334,65.48387493419692,83.10585740531951,,86.07019187550941,76.67725646963845,86.67306324739427,75.81204826632974,77.94533932375941,87.93032752534549,78.11579180226622,84.0024027901662
71.33921368505393,65.62979931306153,83.96919372229264,,86.65916757461682,75.70335761628102,86.70177287194558,73.04828220146642,80.72160193456895,75.09464939190184,80.72761159642732,83.15985814673233
72.62895397603508,65.77572369192613,80.37181300254761,,86.77767595913029,76.40014309102173,86.7304824964969,70.10720076282797,81.86570661775221,76.26630248844963,84.345644558305,84.58918408741054
72.6264369475717,65.92164807079074,84.49598552245367,,87.24345406211083,75.89359936670346,86.75919212104822,69.61797349726356,76.04505967881398,77.43795558499741,77.97250891871657,84.23425409283165
73.43470476304563,66.06757244965536,77.38860842680666,,87.43399977108103,78.0333746164236,86.78790174559954,68.6356501156559,73.39409704265105,78.60960868154521,74.38676006641266,83.34992791588853
74.18196643683146,66.21349682851996,73.99481712385479,,87.85993694289309,75.41215336892289,86.81661137015085,70.59006150361655,75.29050441048867,79.781261778093,75.49141964414305,83.62975655188892
74.35364432866173,66.35942120738457,79.44360715683614,,88.2389571353916,77.47713819671,86.84532099470218,66.77760679124268,71.7661323679285,80.95291487464078,75.34367139044602,84.86899288746847
74.19266330136803,66.50534558624918,78.18404269199198,,87.82576119245655,78.58935700959466,86.8740306192535,68.09054753236211,64.98107728222978,82.12456797118857,76.16440752568698,83.97195152928089
73.57281110777309,66.65126996511378,70.80990599757575,,87.41263868428723,78.5465757339199,86.90274024380481,77.14496902472355,65.58721799320689,83.29622106773635,75.79161700549993,84.2570568900585
73.08852151134138,66.7971943439784,75.16156890083556,,87.16716106485002,77.36771432535177,86.93144986835614,80.10209276566245,63.83463211469123,84.46787416428415,73.74693358358977,84.26106323795563
73.08305623692989,66.94311872284301,79.51323180409535,,86.94820964788703,78.03320080232159,86.96015949290745,80.88444631269645,65.09097554368746,85.63952726083194,76.00506693838238,84.71547311432103
73.30790787542546,67.08904310170762,83.86489470735516,,87.12511687763018,77.58965832390447,86.98886911745878,81.0073276675694,65.60485987851231,86.12355044328405,70.93198320120274,84.79428125307244
73.41705150688594,67.23496748057222,78.28613614583139,,86.58427076857214,78.03923286563275,87.01757874201009,79.83488869113671,65.92747704565718,86.60757362573614,74.71940288302889,85.18602930699372
73.81896898730716,67.38089185943683,74.37083986594106,,85.65456815078241,77.09366796720025,87.04628836656141,80.53878281192439,66.23791424293442,87.82614508227341,75.20004853463259,85.02454127893634
73.11359156570786,67.52681623830145,70.45554358605072,,85.35202152277398,76.62747707746927,87.07499799111274,79.9152546574393,68.70630441647477,89.04471653881069,72.29913015887932,84.59224085078453
72.97531190769293,67.67274061716606,64.45115815802836,,85.20686184803388,77.28015818020776,87.10370761566405,80.91949435695057,74.76351845299088,90.26328799534797,73.18731879392206,83.54303583012965
72.70074266910368,67.81866499603066,65.84613437093685,,81.81424474683199,76.60924056378151,87.13241724021537,81.21039045797826,80.3475126315129,77.98446021851886,74.07550742896478,84.72077106207782
73.49460561624286,67.96458937489527,68.84308293966984,,83.10945992625763,77.09910842354283,87.16112686476669,81.19036468332831,79.51131108346992,74.09833954499375,76.75794557055845,84.35337150377963
73.2312747047894,68.11051375375988,71.84003150840284,,84.73671406172251,78.90324834054672,87.18983648931801,81.32629212519011,77.94696307639555,73.0595674055798,78.20903386526221,84.25467811540096
72.79924476621916,68.25643813262448,74.83698007713583,,83.85565058508263,79.06418479561852,87.21854611386932,81.04656542911634,71.90921535006791,81.95233894743518,75.59810399939947,84.18537802660967
72.48607871804974,68.4023625114891,75.94614477577979,,80.87001564769699,79.81778975258348,87.24725573842065,81.42490981480637,71.42603319791775,74.51389455982408,85.13225025637252,84.6433142055299
73.62852241141512,68.54828689035371,77.05530947442375,,74.43695692424316,78.3393420075777,87.27596536297196,83.10764260095102,81.8501813038663,73.67294894065921,77.82908438735916,83.77044914845956
74.31757289364764,68.69421126921831,78.1644741730677,,,79.07735325462922,87.30467498752328,85.0315830633666,82.28125502647933,71.71480822324153,77.16576189918445,82.08313925272262
70.51446543278647,73.00365386449523,79.27363887171165,,,76.76502093626509,88.20636908658449,87.48432748758631,78.78598487567895,77.10501334129465,71.94682174171446,81.79796994082618
70.7863333314812,77.31309645977215,80.38280357035562,,,77.12815054409242,89.10806318564569,88.5969912706359,73.77167106270929,76.95067004670223,72.82548026071149,83.86582294945333
69.85774498530962,79.78369759792514,81.49196826899957,,,79.00693039600381,90.0097572847069,89.12206345434528,71.67849609449735,76.40367555515978,72.08212116202391,83.57854307478276
68.14722247200743,68.79955415557772,89.3746013210852,,,78.75908821302065,90.9114513837681,89.59402287348428,69.58532112628542,74.05789946100855,74.13462714936925,83.52017851480244
69.27801418767265,69.43700386322232,86.26493267311723,,,78.63641870795944,91.8131454828293,89.89157605039676,76.14898905701155,74.43562604505424,70.83450960005712,85.21438443079768
72.24937879424233,69.01229922679113,83.15526402514925,,,78.4335524239171,91.42358587252322,90.09987954868724,79.22345255376278,76.4936103308138,71.78530328370032,83.33375109365569
72.0139927831367,68.58759459035994,80.04559537718129,,,77.04391404204675,91.03402626221715,89.92581103363858,79.05231922877894,78.55159461657335,64.92936403172841,82.34636755376093
74.70572000466909,68.16288995392875,76.93592672921332,,,78.16409441871279,90.64446665191107,90.46631101112528,77.05374067466732,70.34536295414797,75.46346179446847,81.26083839548117
76.61086364372716,67.73818531749757,72.8360570611342,,,77.53292289886728,90.254907041605,90.6284176392172,70.59741609327818,76.58776010535972,78.09703495937366,80.72266822018767
84.82187955747177,67.3134806810664,68.56242634941896,,,77.3624380646054,89.86534743129893,89.12205347464024,69.43886651937356,74.16774302471022,77.03282184563689,81.39489987932012
79.42390849100367,66.88877604463521,70.62912693766812,,,76.80359009810272,89.47578782099286,89.4130985917623,71.85351030174493,76.33634224688058,73.86942529631118,81.32267377615644
79.23411116111873,66.46407140820402,63.035392898902266,,,77.54375871672065,89.08622821068678,88.77302242431159,72.47162364385403,75.98163603882905,71.46916306530814,81.04622715761307
76.18684149996716,66.03936677177283,71.05903619083578,,,77.44310200349553,88.69666860038072,88.16812345719289,79.3577033315649,76.35436187934775,70.28321178503593,81.2586355921954
