Energy_envelope_Skewness,Energy_envelope_Skewness.1,Energy_envelope_Skewness.2,Energy_envelope_Skewness.3,Energy_envelope_Skewness.4,Energy_envelope_Skewness.5,Energy_envelope_Skewness.6,Energy_envelope_Skewness.7,Energy_envelope_Skewness.8,Energy_envelope_Skewness.9,Energy_envelope_Skewness.10,Energy_envelope_Skewness
6.190436110273415,3.098524192910737,3.9894590763994433,4.478448656044266,1.0062474167370177,2.9768179916843494,4.462126341805191,5.063655868269045,3.887744389329805,1.7453869120643333,1.2478820672712754,6.586709586839397
3.183106225693708,0.6167001554463799,1.7816487542825006,2.0129447576768067,0.020952395009492,0.5395877770868086,1.9789844325126065,3.2571436058323746,0.3094172445821411,0.3822507823083955,1.4636877517401825,2.7812004426594377
1.0984815019410985,0.0,-0.4261615678344425,3.722696078732466,0.0,0.6208473874655973,1.2033055987228225,-2.1534240503784416,-0.5935585707913621,0.3565723302073052,0.0,0.7236316404093919
0.866231539543189,0.0,-0.2130807839172212,-0.0470696111432591,0.9996372787339156,0.7021069978443861,0.48298482097157,11.433630268322997,0.4029846950572237,0.3308938781062149,3.6463441726356135e-15,6.328694027695731
1.1014003083462274,0.0,0.0,0.1436409958933126,0.0,0.3510534989221932,0.120575895054404,12.209172338352436,-0.1528499621038842,0.3052154260051247,0.0,0.2279620966361271
0.3025563968936174,0.0,-8.783523854055898e-16,-1.1417873212647025,-0.1772012886256023,2.4468659121232086e-16,-0.2418330308627618,-3.533962035133363,3.691588445644133e-16,-0.2108162414675448,0.2401262734413666,-0.1101640844369356
0.646375406644135,0.0,0.0645015309727375,-0.1880240955987918,-0.3544025772512047,0.0,-0.6042419567799276,3.031058859274412,-0.6578249932203639,-0.1926180333101108,0.4802525468827333,0.3756648465108648
0.5087942833022882,0.0,0.1290030619454759,-0.0190821152042672,-0.5316038658768071,1.0707356418890548,5.06050358714894e-16,0.4519393154163721,-0.3289124966101819,-0.1744198251526769,-7.995463235327903e-16,0.0785387111006793
0.6939177270331286,0.0,0.1935045929182144,1.1303279939876716,-0.2658019329384055,0.7002955135483804,3.1292195505099853e-16,0.2003251889666557,0.0,-0.156221616995243,3.1699484913651963,0.2762716842255946
0.2721130418055578,0.0,0.0,0.4121606700296626,-3.853509419308079e-15,0.3298553852077061,1.197935513871032e-16,0.2738385518211647,0.0,-0.1380234088378091,-0.0855281139385506,0.2579416382369524
1.205844021319343,0.0,-0.3221323171736909,1.1967037226461903,1.0311724257009436,6.686954710652192,-7.333485227679207e-17,-3.88693434191848,1.5718849712482257,-0.1198252006803752,8.024388847127716,0.8959582187267504
0.1225496868391361,0.0,-0.6442646343473818,-0.400943121410822,0.6938251912536145,-0.5785577681180943,-2.6646325594068744e-16,7.078592562521095,-0.2636304601282837,-0.1016269925229413,0.1226358174943644,0.8835006184518331
1.553045996945439,0.0,0.6153548301225003,-0.0834774695268285,0.1695677014011307,2.9025797058611467,0.5063790086383811,1.511017692055107,-0.2209175393708405,-0.0834287843655073,-0.1025001603865287,1.002824300343404
0.1284429443283415,0.0,-0.6994471339286453,4.9148908855017375,0.0880045520608886,-0.4802941483373882,0.5597657439036341,-0.9570872653124696,2.134300519250657,-0.0652305762080734,0.2616532634080349,1.139791858288279
0.0152098810651839,0.0,-0.2302081018786708,-2.559367894012351e-16,0.0586697013739257,0.5954159013182015,0.6131524791688869,-0.6136626187352624,-0.8618853857178357,-0.0470323680506395,2.989412705861465,0.9781185998728048
0.969623889081342,-5.892607657409767e-17,-0.096591140022599,0.083728636821498,0.0293348506869628,0.0,0.6665392144341399,0.675565682623209,0.4204666882590637,-0.0288341598932056,9.859343180091392,1.3033842278992616
0.0351687519336026,-1.178521531481953e-16,0.0370258218334728,-0.0278538987073071,0.0,-0.617893986161418,0.7199259496993928,-0.1293157879847171,-0.2561562541111972,-0.0106359517357716,-0.1632307250979918,1.0003551277604266
-0.6612532498022278,-1.76778229722293e-16,0.1706427836895446,1.0908469744499851,0.0036362704742143,0.448984886965182,0.7733126849646457,0.1093506601020064,-0.932779196481458,0.0075622564216621,2.224330579240128,0.8276162767438416
-0.344514255881152,-2.3570430629639067e-16,0.3042597455456164,4.344889639703244e-14,0.0072725409484286,0.6023800094774008,0.1104731470344133,0.482322286999518,0.8470881029843462,0.0257604645790961,7.161931487615949,0.7961262514161868
1.6951641431794089,-2.946303828704883e-16,0.4378767074016882,0.99642194571963,0.010908811422643,0.7557751319896194,-0.5523663908958191,0.2257169209414577,-0.3756224054048589,0.04395867273653,1.0906164334251325,4.790939145585233
0.0896412111035435,-3.5355645944458603e-16,0.57149366925776,-0.0742599401630589,0.2431414355082049,0.0,1.799859614118091,-0.0463504713569506,-0.6984214697386567,0.062156880893964,1.632853798875877,1.6588134702813402
-0.4978059439946798,-4.124825360186836e-16,0.7051106311138319,-0.0803846997744117,-1.8981608865144097e-15,-0.1915679118764068,0.6573781104940184,-1.3288274205696486,0.6133276115674031,-0.0127665670343979,-0.427205998950212,0.6234299037611621
-0.3144954638411142,-4.714086125927813e-16,0.6345995680024487,1.241809687693245,0.1119147889553401,-0.3478639054558912,-0.4851033931300541,0.7675828413484198,-0.1722549689897645,-0.0876900149627599,1.2347460980712723,0.6098457064355404
-0.8583187775012701,-5.30334689166879e-16,0.5640885048910654,2.974667503071238e-16,0.2238295779106821,-0.3533561036650769,0.9147220218482764,-0.5112217613026472,0.904495954291028,-0.0803825137158632,1.6098044997833891,0.502577801413232
1.1908437017096352,-5.892607657409766e-16,0.4935774417796822,0.3843587495818035,0.3357443668660241,0.0,2.314547436826607,0.0241131806186619,0.5782866546149166,-0.0730750124689665,4.9221682699927625,0.3058338361279404
2.487914414426528,-6.481868423150743e-16,0.423066378668299,0.5280013915546212,0.6956564626655075,-1.0771570049848226e-15,0.2585452147952107,-2.396966398519012,0.3216839823484676,-0.0657675112220699,0.4706656569457745,0.4525479374193167
-1.3901616736278262,5.809959867104036e-16,0.3525553155569158,0.5657258644254534,-1.4789008868505737e-15,-7.181046699898818e-16,-0.041194259712173,12.37881196701114,0.261326730895669,-0.0584600099751732,2.3632600476128465,0.3168801159325842
0.5328996022225418,5.307501662562789e-16,0.2820442524455326,1.2036426298088103,1.0994390617345619e-15,-3.590523349949409e-16,0.0,-0.1634261572640828,0.0902297923772169,-0.0511525087282766,0.0059517728122253,0.5760440409174078
