Amplitude_envelope_Skewness,Amplitude_envelope_Skewness.1,Amplitude_envelope_Skewness.2,Amplitude_envelope_Skewness.3,Amplitude_envelope_Skewness.4,Amplitude_envelope_Skewness.5,Amplitude_envelope_Skewness.6,Amplitude_envelope_Skewness.7,Amplitude_envelope_Skewness.8,Amplitude_envelope_Skewness.9,Amplitude_envelope_Skewness.10,Amplitude_envelope_Skewness
1.1014039207281143,-3.226798122300528e-14,0.4792029361140961,0.7193079046360338,-0.350382209430899,-2.9231542805831805,0.6862650581563463,-0.5827360042604576,-0.2263404379000432,0.7006597677012144,0.4281581280307336,-1.741080551838238
-0.8621615260961136,-3.630147887588094e-14,0.4259581654347482,7.667075611104681e-15,-0.7007644188617981,-0.8163598679592661,0.6169140415664753,-0.9656438891782768,-0.0474685026830782,0.6422714537261132,3.2445240077587285,-1.7720495143497033
0.7120109429485361,-4.03349765287566e-14,0.3727133947554003,0.1857023202311914,-1.0511466282926971,0.0,0.5475630249766043,-3.155567529071743,1.8017353853608888,0.583883139751012,-1.357006177730646,-1.9428374004929247
1.5420026833411562,-4.4368474181632265e-14,0.3194686240760523,1.4276490437748557,0.6930735834024091,1.2829853947089024e-14,1.6420434842983005,-1.5988076423342663,-0.166018987898801,0.5254948257759108,-8.129634058475748,-2.1168477485817334
-1.4446711569095407,0.0,0.2662238533967043,0.3904760073997606,0.0,9.952719790410588e-15,-0.6677048923647197,7.4461991582175715,-0.9218932631468852,0.4671065118008096,0.337021707777648,-2.1328735899368807
-0.4194695345495604,1.7094904006534016e-16,0.2129790827173564,0.9787997882230212,1.2768497726732747e-14,7.075585633732151e-15,0.0,0.1391755627988848,-0.221068245530312,0.4087181978257084,-0.5523978700831358,-1.7598535160776572
0.0854286515638417,3.4189808013068033e-16,0.1597343120380084,0.7509665283736638,-0.07433802467737,4.198451477053713e-15,0.0,-0.1250458975179199,2.0048372579592204,0.3503298838506072,1.2990075944273018,-1.7643148374684938
2.2485141221070104,5.12847120196021e-16,0.1064895413586605,1.2377441537709453,0.8066092363792648,0.5128508387162384,0.8318663765042777,0.2150068713778397,-0.3114225470884738,0.291941569875506,-1.6207677379548153e-14,-1.5583833866093482
2.1043656716344143,6.8379616026136075e-16,0.0532447706793125,0.4325543659270497,0.0347815270653571,0.4952843548224985,0.0,1.6480242395776097,0.5766751362119019,0.2335532559004048,-0.1877481089058721,-1.2755226399359638
1.373663178382608,8.547452003267008e-16,-3.541129109811812e-14,-0.1148356682788555,-0.4015508708179862,-2.315873210672153,0.6565499709788317,-0.6930001078257497,-0.092421103809215,0.1751649419253036,-0.7980631055315679,-1.5879277168699015
1.0248329300774128,1.025694240392041e-15,-0.6938909343520724,1.4942241219548709,0.0,-0.3764470686222422,0.4376999806525693,0.4550498636140427,0.3497253026458387,0.1167766279502023,1.1535050990172595,-1.427520715574705
0.7974795648924804,1.1966432804573812e-15,-0.616791941646285,-0.2871239599075768,0.0513068350364947,2.30752112859159,0.2188499903263069,3.1705665155029874,-0.9364388747027048,0.0583883139751012,0.9199438570405702,-1.1734708155937217
1.123793237378875,1.3675923205227213e-15,-0.5396929489404978,0.8243527931398861,-0.2065789348521627,-1.6688023271329226,4.4594443729581565e-14,-1.978661863598832,0.2956962998263077,0.0,1.3100553382404507,-1.0768744926918332
0.5753295472067546,1.5385413605880614e-15,-0.4625939562347104,0.2631011938667926,0.5327911128959779,0.579188345938729,0.7975862156149038,-0.8696270548713453,0.7378801671816614,0.0,0.5064974380160974,-1.61254660461269
0.8580782222734682,1.7094904006534017e-15,-0.3854949635289231,-0.4959885099032558,-0.5244806262766835,0.368577740131656,1.595172431229763,-0.3107459044700449,-0.1584407543611578,0.0,0.6758642084846711,-1.3782856531436545
0.5929517605457918,1.8804394407187418e-15,-0.3083959708231358,-0.1504357630165636,-1.1538815947658254,0.5868843645610767,1.3293103593581357,-0.1616467734277034,-0.1210155155045564,2.657213356340483e-16,1.1669945700233786,-1.0377795670669248
-1.2830791163384054,2.051388480784082e-15,-0.2312969781173485,0.023102174495509,-0.951254816396266,-0.1053391097205111,1.0634482874865077,3.0265297830748024,0.8787845929634049,5.314426712680966e-16,1.4268072262258873,-0.9146367292853848
-0.7818309934709452,2.222337520849422e-15,-0.1541979854115612,0.3659246246428597,-2.8850935483722724,-1.5586899530936285,0.7975862156148801,4.3046427651886265,0.4834164193111818,7.971640069021449e-16,0.8716432705361737,-0.7660787232398886
0.4759766203083897,2.3932865609147624e-15,-0.0770989927057739,-0.8671667098925369,-3.7551765989489736,-3.608618513695634,0.5317241437432525,5.736051744953145,1.6078349168765411,1.0628853425361932e-15,-1.408513286390222,-0.5623430273263602
-0.0437007209950507,2.5642356009801025e-15,1.347372902587315e-14,-0.3050617740091491,-4.210046979929783,-5.304982519679326,0.2658620718716249,4.773186112604531,-0.0672062850888848,1.3286066781702414e-15,1.177411616812851,-0.7307350229301154
-0.2515808050435579,2.7351846410454426e-15,0.0367632295420434,-0.189219638027464,-5.610018850293308,-2.538046443892704,-2.6661379448005558e-15,4.338680623504259,-2.0068445951020166,1.5943280138042898e-15,1.359921826085995,-0.4118333011940615
-0.7291057535086292,2.906133681110783e-15,0.0735264590840733,-0.941814213235133,-5.690514201879132,-1.235528421867923,-1.999603458600417e-15,3.341172872358324,-0.4003523858795517,1.8600493494383378e-15,1.2305784751545468,-0.6017317473557207
-0.8910594663596483,3.0770827211761228e-15,0.1102896886261032,-0.2417202478858645,-6.665894968454828,0.1135539513621781,-1.3330689724002779e-15,4.8043824231029895,-0.2269979020359043,2.1257706850723864e-15,-0.0443914394177472,-0.2737818249350068
-0.3889020886986748,3.248031761241463e-15,0.1470529181681331,-1.7260280870647895,-5.609534694930553,-0.1719363731153904,-6.6653448620013885e-16,1.21913718797533,0.9446953743590852,2.3914920207064346e-15,-0.6093433906334508,-0.1709110599352913
-0.94523304774557,2.9527561465831478e-15,0.183816147710163,-1.2624968583295368,-4.127816226204561,0.9501390731003024,0.0,0.6980849200218466,-4.1589390902432175,2.6572133563404828e-15,1.4474759951041096,-0.1507043938972352
-1.2416776269305652,2.657480531924833e-15,0.2205793772521929,-1.085283928025056,-4.749430606325118,-1.744388629381188,-2.77996880916576e-16,0.1497712199314287,-2.050732145805582,-3.711496295514675e-15,2.391692987095728,-0.3893276939350762
-1.6627018055349363,2.3622049172665184e-15,0.2573426067942229,-2.6687162149189656,-4.119945833870126,-0.6707293863458826,-5.55993761833152e-16,0.4788924156762972,-1.563309805556099,-5.325475123941544e-15,0.12899576014301,-0.6902447847273167
-1.0793813797123664,2.066929302608204e-15,0.2941058363362528,0.0172581289254067,-3.8549947402508287,-0.4800528095363347,-8.33990642749728e-16,0.4549467783656488,-2.7515570547774906,-0.3373567590008536,0.6161785766054092,-0.982394397489229
-0.912537242982228,1.771653687949889e-15,0.3308690658782828,0.1755290675210487,-5.327938812281698,-0.4106275275400437,-1.111987523666304e-15,2.351136196481432,0.3117583118935944,-0.1686783795004268,0.7320679436279294,-1.3185711014295711
-1.2765545714917224,1.4763780732915739e-15,0.3676322954203127,-0.2421336601569238,-4.088871732613112,-0.7710535904342081,-1.38998440458288e-15,-7.034708970153464,0.4450489854644109,0.0,1.0893982863374363,-1.517219631261535
-3.1866268195714618,1.1811024586332592e-15,0.4043955249623426,0.2223888807654968,-3.36078392307583,-0.98558668760505,-1.667981285499456e-15,-0.0576491433115511,-0.4694348184977941,-0.0159322106428436,-0.2064262043476323,-1.3126663513596244
-2.5300811172639626,8.858268439749445e-16,0.4411587545043725,-0.6014909937578559,-3.8955163440511584,-0.0443949689853164,-1.9459781664160322e-15,0.377164789004185,-0.3564602669340198,-0.0318644212856873,-0.1304529564656809,-1.511832980292111
-2.21018499426824,5.905512293166298e-16,0.4779219840464024,-0.9819220095599626,-3.656544365758192,-0.623364043113364,-2.223975047332608e-15,-0.4138071499832027,-1.4408819698505255,-0.047796631928531,-3.286910223076112,-1.113350110502575
-3.4055611244845463,2.952756146583151e-16,0.5146852135884323,-0.5888784543275939,-3.1518378344243776,-1.2835394196362468,-2.501971928249184e-15,-1.2047790889705905,0.3165245928644736,-0.0637288425713746,-0.2911240376234468,-1.2451823358706404
-3.149978461024556,0.0,0.5514484431304623,-0.697492050310043,-3.983846823456323,-2.944387667651056,-2.77996880916576e-15,-1.5509095813766227,-1.043928148202811,-0.0796610532142183,1.3930224524490846,-0.9904680535881912
-2.885536697428819,0.0040442254813197,0.5882116726724922,-1.144815317464588,-4.246181625888028,-4.359353663404519,-3.057965690082336e-15,-0.2112961639300797,-0.849328755155976,-0.095593263857062,0.6284923972001981,-0.4186119815489109
-2.7455048468831293,0.0080884509626395,0.6249749022145221,-1.5098025836152082,-5.002901026233921,-3.890106098927904,0.1331142769415677,-0.1068105462116748,4.078640416368935e-15,-0.1115254744999057,0.1917149316102554,-0.4244333834410453
-2.158508093892561,0.0121326764439593,0.661738131756552,-1.2584896915247274,-3.052422087138924,-4.311310289682543,0.2662285538831385,-0.6292071640685636,0.2961993444533066,-0.1274576851427493,-0.4446963495364414,-0.5356689190546469
-2.0939972779487688,0.016176901925279,0.6421073429993427,-1.0632522025005955,-3.3667000949262658,-2.317936752750809,0.3993428308247093,0.5343092367380367,0.8794030996667804,-0.143389895785593,-0.6385471675937286,-0.9554501766673263
-1.9559094969590656,0.0202211274065988,0.6224765542421332,-1.0697008440285836,-5.4528275352179145,-2.2871542982925024,0.53245710776628,0.0743891649840159,8.848091246804021e-15,-0.1593221064284367,-2.278867895361588,-1.200408064207816
-2.266716378508426,0.0242653528879186,0.6028457654849239,-1.762693688520211,-5.612188210998914,-3.3344542889676587,0.6655713847078507,0.605293433193757,1.5402658008151332e-14,-0.1752543170712804,0.7608859061394888,-1.5957931422385478
-2.009077681023222,0.0283095783692383,0.5832149767277144,-1.467846850820077,-5.273174410849096,-2.88344056978858,0.7986856616494216,0.0015361090155282,0.2751906718527909,-1.0806197380418925,-1.0500419873300373,-1.3678188690554074
-2.497720716359302,0.0323538038505581,0.563584187970505,-1.487087251376663,-5.042821606701308,-1.193732314287599,-0.055225917333304,0.0,5.293901003289002,-0.5403098690209428,0.6396768833393801,-1.0823601255831057
-1.1529784574788904,0.0363980293318779,0.5439533992132957,-0.7873722136186474,-5.048996095313242,-0.9839896526574784,0.3985483081174752,-1.523537891888909,0.0,6.902247953414774e-15,-0.6138837326013529,-0.8611202865318
-1.203205554880682,0.0404422548131976,0.5243226104560863,-0.7805126229165745,-5.342350431532315,-0.5167251064999397,4.923131665017978,-1.9021380646942776,1.2261759329226898,1.0277379416226369e-14,0.7017344866827134,-0.9060676032386522
-0.5074763948389933,0.0444864802945174,0.5046918216988768,-0.6233543320615271,-3.5848849321566645,0.1632391825991613,1.339889304708796,-1.8465197356615264,-1.4102368189862566e-13,1.3652510879037962e-14,-0.0143119564320858,-0.8555314050146906
-1.3563495709814342,0.0485307057758372,0.4850610329416674,-1.4477287250723263,-3.671005600609788,-1.241221261138986,0.6699446523543969,-0.4049095213777797,1.6670597359252084e-15,1.702764234184955e-14,0.6597814323977655,-0.6002651427530403
-1.5286532089165703,0.0525749312571569,-7.577345208345846e-15,-2.43535522259706,-3.442234521891532,0.1278347037559414,-2.2284030964366758e-15,-0.4311806245489025,0.7555660380623774,2.0402773804661145e-14,2.1871826942795725,-0.6381225563099119
0.7569062126991284,0.0566191567384767,1.8388833624811247,-1.956846005679526,-4.794131113850926,-1.2748028110925642,-0.4687726769273069,-4.636411521585305,0.2294677968150015,1.0201386902330572e-14,-0.9488986581662818,-0.9676265938487364
0.7526470661685378,0.0606633822197965,3.677766724962257,-0.6280691470677259,-3.855448126509257,0.1536864305217669,-0.3515795076954802,-3.726353526228633,-0.8922543964479008,0.0,1.4343527895851431,-1.0607336023979184
4.25594952330956,0.0647076077011162,4.2825756182959305,1.464585060059489,-4.4908290723152255,0.1224451730332976,-0.2343863384636534,-5.424700744395991,-0.744117154141005,0.0,-0.4707509632452968,-1.474216934299569
2.546719718642138,0.068751833182436,0.0,1.2813818544685196,-3.4329499633436806,-0.2128603833044181,-0.1171931692318267,-5.118159926410821,-0.0129191340691598,0.1132658062060165,-0.6809979022860965,-1.862592286044292
2.5394779294344807,0.0727960586637558,0.6596557918881256,-1.3832669014019834,-2.8199743546264355,-1.16500727828494,0.0,-1.247154561351057,-0.9101870646658108,0.226531612412033,1.3784958047278937,-1.813150830984217
1.6971148577179376,0.0768402841450756,-3.1190321882731524e-15,-0.5281927617465927,-3.996079267306835,-0.2274112764941249,0.0,-0.932599357362131,-0.002281200903175,0.3397974186180496,-0.0590343999507969,-1.82191753142834
2.936373944784454,0.0808845096263953,-4.2061928400395615e-15,0.3028148085738162,-4.040339915158352,1.0931066590106169,0.0,-2.843337510769988,2.056175922046916,0.4530632248240661,-1.682938195700142,-2.1251378374318497
2.005484474777062,0.0849287351077151,-5.29335349180597e-15,-0.7774866939087659,-3.736385409838096,-2.8447680796508514,-0.7304744512210533,-1.443031820025355,1.271609144383707,0.5344909399302327,-4.5526091856233535,-1.8612728018789653
1.0767868928736417,0.0889729605890349,-6.380514143572379e-15,1.210798919844769,-4.405229641177057,-0.9469501134023895,0.217662098909715,-1.774711109485565,-3.3056816592159364,-0.541742081059031,0.2551394404913292,-2.089635192083064
1.8229754560823008,0.0930171860703546,0.7065232596176981,1.3261251201393245,-4.806187443000167,0.5479663732895282,-0.705475400827278,0.2921932617986443,-9.38432876589398,-0.0182822269432481,-3.980196455229735,-2.540614515152701
-1.3523768124433737,0.0970614115516744,0.5887693830147476,1.2469956875335917,-4.592121484094191,0.0121630936843235,-0.0330433692338981,-1.7117793982159104,-1.5436359915895423,0.5051776271725347,-0.6270960697384286,-2.1536580257217413
-1.509958365051263,0.1011056370329942,0.471015506411797,0.1269905480678477,-4.72169383734169,-0.6429256684329538,0.6393886623594816,-4.8916442880061455,-4.66666317638321,0.2525888135862673,0.1116961460619803,-2.15962790925284
-1.0287852096619048,0.1051498625143139,0.3532616298088465,0.8511359498593309,-4.699030371788939,-0.7829772806815534,0.7004353212882739,-5.113438438775403,-2.494557251180868,0.0,2.174843479098524,-2.2384035240468023
-1.0496981200144977,0.1091940879956337,0.2355077532058959,1.8427693155012927,-4.054099015523131,-1.2706097027700618,0.7614819802170661,-3.877301472625721,-2.815536444448529,-3.4518315088257408e-15,0.3376690801320132,-2.703146888756613
-0.8490917254574222,0.1132383134769535,0.1177538766029454,-0.5418677082169436,-3.976221704842709,5.624447063785224e-15,0.8225286391458585,-4.974443579584313,-6.873823845186422,0.5647049847359337,-0.4928179583311369,-1.7381219763011688
-1.0762034927312123,0.1172825389582732,-5.161267057869747e-15,-1.23686154248709,-4.298068509025595,-0.6446276947436108,0.6168964793593908,-8.519572928717931,-4.774806648501869,0.2823524923679668,-6.374409260853619,-1.4554756629563756
-0.8731927968002632,0.121326764439593,0.0,-1.0466666204530326,-4.452335709913698,1.199497832756008,0.4112643195729232,-3.2799365788068995,-5.537275600754145,0.0,-2.492908071296065,-1.470188865506622
-0.6863026035677774,0.1253709899209128,-0.073698571087627,-0.7076263817573409,-4.67247456650143,-0.34592512088852,0.2056321597864555,-1.4475529579531268,-4.280552612379964,0.3516230278382186,0.6357584478891969,-1.496462752951634
-0.9953047922596444,0.1225849679226703,-0.147397142175254,-2.096146466540384,-3.539816284690963,3.03209516867658,-1.2105843302675703e-14,0.1381554322439178,-7.500973811555939,0.7032460556764373,1.0418621655616358,-1.489470397997459
-0.3885910319966195,0.1197989459244277,-0.221095713262881,-0.8197862395178622,-3.434805604264297,0.4399321081798787,-9.309587695554017e-15,-1.155688284606285,2.4980035365809683,0.0,0.0,-1.864054569215248
-0.2412344365807479,0.1170129239261852,-0.2947942843505081,0.9571755977530492,-3.588757050270205,-0.9195045079384736,-6.513332088432328e-15,-0.7313014177695982,0.0705055732415407,-0.022968354325099,0.0,-2.2556997491286808
-0.201044247929647,0.1142269019279427,-0.3684928554381351,0.4559357064874862,-3.5978241005016267,-5.724315671634384,-3.717076481310642e-15,-0.911495261135818,-2.6994565496869707,-0.045936708650198,0.0,-1.978664660407084
-0.468646083062548,0.1114408799297002,-0.4421914265257621,1.223235866253472,-3.6172593829616497,-0.4229254561157876,-9.208208741889536e-16,-2.029208360874037,0.808643671720149,-0.068905062975297,0.5012493171876787,-2.0877167531749463
0.0243340533396517,0.1086548579314577,-0.5158899976133892,-1.8512475630407608,-3.619446764595036,-1.3937752248130282,1.875434732932734e-15,-1.545100569734679,0.1137740309371489,-0.091873417300396,0.3341662114584551,-2.208027407954986
-0.0127355505699894,0.1058688359332152,-0.5895885687010162,2.015884082557924,-4.045605776368468,-0.269400498595906,-0.1456600467220171,-1.135710140555795,-1.859793096575598,-0.1148417716254951,0.1670831057292316,-1.924520720972449
-0.1733548028841084,0.1030828139349727,-0.6632871397886432,0.1988173784635086,-4.715355866839045,0.7419163597998849,-0.2913200934440361,-2.417814668213804,-2.765486947076972,-0.15185460962011,8.072737183098797e-15,-1.4638531417073966
-1.8063675891419368,0.1002967919367302,-0.4421914265257621,-0.0275904123927709,-3.587678207496724,-0.9072197954810256,-0.4369801401660551,-1.536509467212081,-3.3314336685236787,-0.1888674476147248,0.2153918135711693,-1.4231618517129827
-0.2226529913239637,0.0975107699384877,-0.221095713262881,0.3305669370498652,-4.366302747368338,-1.5143966751398374,-0.5826401868880742,-2.17617995491776,-3.1656247409827865,-0.2258802856093397,0.4307836271423305,-1.5485503534665024
1.5545376272305236,0.0947247479402452,0.0,,-3.170102994090575,-4.365060843486354,-0.7283002336100932,-2.0797939903363125,1.8647113828184088,-0.2628931236039546,0.6461754407134919,-1.4992382843315155
2.869309556436684,0.0919387259420027,-9.512034574417758e-15,,-3.39923485129182,-2.032314486288356,-0.8739602803321121,-1.2112677149592523,-2.725510589298332,-0.2999059615985695,0.8615672542846531,-1.3800905104990082
0.0961603284420204,0.0891527039437602,-1.9024069148835523e-14,,-3.695199365696376,-2.220378929735672,-0.1170791591038823,-1.332508871336705,-0.910470568979605,-0.3369187995931844,-0.7796748902471677,-1.3864968866736789
1.2407134813017962,0.0863666819455177,-2.8536103723253274e-14,,-3.240117692454611,-0.9942844291952044,0.6398019621243475,-2.486058923305888,-1.343794828779295,-0.3739316375877993,-2.4209170347789883,-1.355854637851421
0.9011317162537142,0.0835806599472752,-1.7925261003043438e-14,,-3.1178655301618567,-0.5832054546581198,0.6309047611093003,-2.3206103226577937,-0.4825997761651707,-0.4109444755824141,0.63893689767889,-0.9008734563781954
1.2790701616432074,0.0807946379490326,-7.3144182828336e-15,,-2.983282399805022,-0.1826406813622869,0.6220075600942532,-1.3067880194005534,-0.7629943484696876,-0.447957313577029,0.0,-0.76004348780282
0.4781628781831206,0.0780086159507901,3.2964244373762404e-15,,-2.889488827292748,0.0632993230317847,0.613110359079206,-1.504357974829747,-0.8712444770339572,-0.4849701515716439,0.0,-0.8525814196876131
1.0322198388965076,0.0752225939525476,0.0,,-3.370927507419644,0.1592452180865425,-1.7642316853795337,-1.7604177549528146,-0.4175315643446839,-0.5219829895662589,-0.048561559001571,-0.7734921975598112
2.8365453014773188,0.0724365719543051,-0.0990723275872015,,-3.855861792278435,-0.2714799253995212,-0.7361930605255926,-3.460695470138161,-0.6484710086015495,-0.5589958275608737,-0.4129233788441728,-0.4740068783304985
0.8105106989630886,0.0696505499560626,-0.1981446551744031,,-3.9258357658223697,-0.4155754397797409,-4.273090957347405,-3.179213330268368,0.0330727783800435,-0.5960086655554886,-0.2847304124056344,-0.4885296640008066
-0.3875109957728788,0.0668645279578201,-0.2972169827616047,,-3.2946898085271767,-0.3730123038798573,-4.102167319053509,-2.9731838232312406,1.1346909256729438,-0.6330215035501036,-0.3191883227923432,-0.7657270965558198
-0.0577229820110995,0.0640785059595776,-0.3962893103488062,,-3.422540239220276,-0.5867062349729952,-3.931243680759613,-0.6646832795515111,2.4963633500354026,-0.6700343415447184,-1.19323374481003,-0.962695912474333
-1.3212404845542918,0.0612924839613351,-0.4953616379360078,,-2.473228123336768,-1.981446137319493,-3.760320042465717,-0.3203454244365987,0.233778014719413,-0.7070471795393333,1.1330152747345397,-0.9259383787478496
-1.6266720024596044,0.0585064619630926,-0.5944339655232094,,-3.855152133472169,-1.0778560118072025,-3.58939640417182,0.090432326492669,-5.037902423274948,7.428937994793231e-15,1.164453993256377,-1.136904742602556
-3.034442472656896,0.0557204399648501,-0.8182815724280884,,-3.803796420123671,-1.1505552026376775,-3.418472765877924,0.3790783642192842,-6.183252980738955,0.0639486562685542,0.7747141676471099,-1.325434331787878
-3.5182110865319625,0.0529344179666076,0.4981945826893075,,-3.707462303516947,-1.0351497171315736,-3.247549127584028,0.3147440377742789,1.5285104118657853,0.127897312537101,1.2556714638353148,-0.9846100068392728
-2.681257497638632,0.0501483959683651,1.4765329176786544,,-3.9457714585268207,-3.051180168640025,-3.076625489290131,0.7352380571569809,-1.1572185151676897,0.1918459688056478,-0.11283532641043,-0.547637530053087
-2.1030287805664427,0.0473623739701226,-3.507711850793983,,-4.257198159108493,-0.7414791058432957,-2.905701850996235,0.2087310964152898,-2.6254884501602582,0.2557946250741946,-0.365903020276436,-0.6732721603117168
-4.344417260871963,0.0445763519718801,1.8422112597758529,,-4.312991795132314,-1.9397882476454773,-2.734778212702339,1.112962610185853,0.3197887305968215,0.3197432813427414,-0.0688011938307751,-0.2760336152177318
-6.675720887089871,0.0417903299736376,0.2163849953630837,,-4.256975253431288,-2.118818042606367,-2.5638545744084427,1.0339713713934282,3.269536096632917,0.3836919376112881,-0.6064748936179443,-0.3898884724835912
-2.971007869929528,0.039004307975395,1.453119665035451,,-3.7065591743294055,-1.3476107544091056,-2.3929309361145465,-0.8394843441014597,3.900861647688149,0.4476405938798349,-0.0356727953163271,-0.4934265251781412
-0.5853139151436201,0.0362182859771525,0.7404413378074438,,-3.194486555896461,-2.508713651470188,-2.2220072978206504,-1.9414045326600249,-0.9526377720214062,0.5115892501483817,6.052677156982835e-15,-0.095177021877631
-4.865098452523843,0.03343226397891,0.0277630105794366,,-3.17356808980428,-1.588033226141993,-2.0510836595267543,-2.75149644855412,-1.1628275619187456,0.5755379064169286,0.1208293106473512,-0.4624886740239261
-4.625160680137134,0.0306462419806675,-0.6849153166485705,,-3.299945613380946,-2.8105180676973984,-1.8801600212328573,-2.6480732350238743,-1.5165892599893271,0.6472308119143984,0.7829779084310504,-0.4047857046030864
