Amplitude_envelope_Shape_factor,Amplitude_envelope_Shape_factor.1,Amplitude_envelope_Shape_factor.2,Amplitude_envelope_Shape_factor.3,Amplitude_envelope_Shape_factor.4,Amplitude_envelope_Shape_factor.5,Amplitude_envelope_Shape_factor.6,Amplitude_envelope_Shape_factor.7,Amplitude_envelope_Shape_factor.8,Amplitude_envelope_Shape_factor.9,Amplitude_envelope_Shape_factor.10,Amplitude_envelope_Shape_factor
1.0001004563022549,1.0065659831847755,1.0043850893058417,,1.0042349981581142,1.0015619823535666,1.0000124415874734,1.001365664406526,1.000020108307433,1.0033202663319305,1.0037119095436522,1.001592869205051
1.0001442230490978,1.0067103916541,1.0057110232563744,,,1.0017700560585572,1.0000114593402003,1.0024429351717927,1.0022045495375242,1.0039365982507684,1.008128725029244,1.0029778612982292
1.0007255291727712,1.005049544186689,1.0070369572069071,,,1.002493557791546,1.0009462908226223,1.001268014054595,1.003477330465817,1.0001881184546428,1.0052752205284237,1.0033486604089088
1.0009518890273248,1.003388696719277,1.0083628911574405,,,1.003306834023244,1.0018811223050443,1.0010293411827245,1.00182961011974,1.000292225694303,1.00308450048079,1.001560886379757
1.0003960661553677,1.001333303408838,1.0096888251079732,,,1.0013711406234964,1.0028159537874666,1.000864642733161,1.0027611117041395,1.00069955799991,1.0040740737835188,1.0013505233798925
1.000087969206343,1.0000046846735833,1.0086720576180634,,,1.0014528038036965,1.0037507852698886,1.0010818867932108,1.0036926132885395,1.0013321548510454,1.0081520070354166,1.0018094941577895
1.0003429570197526,1.0007456788941569,1.0076429657495911,,,1.0010990682411898,1.0046856167523106,1.0009460289137178,1.0041001724251453,1.0029537404205395,1.0108285681171982,1.0022490216294213
1.0012174409818702,1.0007527537169825,1.006613873881119,,,1.0011541358499991,1.0046569819241138,1.000949223355824,1.0024326702806896,1.0015877372260604,1.005715617687804,1.0018201034728906
1.0017055946084692,1.0007598285398078,1.005584782012647,,,1.0011681133042345,1.0046283470959172,1.0015405917777696,1.0021704366748634,1.0002217340315815,1.004124365304491,1.002050441649279
1.000488877557989,1.0007669033626334,1.0045556901441746,,,1.0010639663901395,1.0045997122677204,1.001477895235545,1.0047025060762576,1.0018301586952372,1.004477288266998,1.0017117950332108
1.0077134900076343,1.0007739781854588,1.0020328900996178,,,1.001944434624005,1.0045710774395236,1.0011927170562644,1.004608562893596,1.0004348380707242,1.0113411897046742,1.000999831369605
1.0172800081521465,1.0007810530082843,1.0088842141019811,,,1.0012239130051552,1.0045424426113267,1.001235193928596,1.0054190809570538,1.0008392344689998,1.0087638600851372,1.0010941876490684
1.0102126185025984,1.0007881278311097,1.002487143366844,,,1.001117636822877,1.0045138077831302,1.0009949681717851,1.0052091264480565,1.0000291408207496,1.0022022069589338,1.0010270996024508
1.012339465762966,1.0007952026539353,1.0001031055549976,,,1.0007700730887017,1.0044851729549331,1.00147762137638,1.0061075760213347,1.0002583643497676,1.005714161089396,1.0015018138281673
1.0143749076059945,1.0008022774767609,1.0037993172717588,,,1.000587334726061,1.0044565381267363,1.001621578896646,1.0021499520023307,1.0026665436504638,1.00635545235718,1.0028667244254246
1.0015340416228655,1.0008093522995862,1.002926001305655,,,1.000621626621172,1.0044279032985397,1.001385188722831,1.0015546075141883,1.000610337878091,1.0063563870394103,1.00304081453368
1.0171376366503078,1.0008164271224118,1.0020526853395504,,,1.00069449903985,1.004399268470343,1.0013476750422423,1.0024447092757631,1.0008311441426223,1.0030032419077148,1.0029470304955908
1.0087628612031978,1.0008235019452372,1.0011793693734463,,,1.0002557020521496,1.0043706336421463,1.0010896316540754,1.0041290977847863,1.0007458300414016,1.005926730406742,1.0038965281203984
1.0003880857560878,1.0008305767680628,1.0000364247295808,,,1.0005675890247374,1.0043419988139497,1.0011354505345458,1.0046682714566328,1.000660515940181,1.0038879286781557,1.003636477408766
1.001855652365276,1.000837651590888,1.0031248354756468,,,1.0013043441831866,1.0043133639857529,1.0010475812214936,1.0027640304703058,1.0039138576718187,1.0075978764139122,1.0036895254689535
1.0010783869317736,1.0008447264137137,1.001239568725688,,,1.0018350495445707,1.004284729157556,1.0012419914137651,1.0062142594786612,1.0025712765212285,1.0046562438876891,1.0048009084532907
1.0013918523783027,1.0008323162508594,1.0000919475759935,,,1.00206594115887,1.0042560943293593,1.001366205988767,1.00119022469671,1.0101156406640452,1.0051629819987506,1.0064999250203277
1.000856178698658,1.0008199060880054,1.0195420609447825,,,1.0008357607532037,1.0042274595011624,1.0010344327008414,1.0025651214277942,1.0057392384522976,1.005669720109812,1.005105445055903
1.000468571061349,1.0008074959251512,1.0013004543811168,,,1.0014335701538162,1.0041988246729658,1.000850013335741,1.002319372228988,1.0050008311241172,1.005082731662458,1.0036152036402306
1.0007472678149338,1.0007950857622971,1.0053018364850257,,,1.0023387829038546,1.004170189844769,1.000862778558236,1.002073623030182,1.0042624237959368,1.004495743215104,1.0034778890823712
1.0003929655872823,1.000782675599443,1.0093032185889346,,,1.001848368230441,1.0041415550165722,1.0010854305201853,1.0018278738313762,1.0025934235144125,1.0071366469448255,1.002808250857368
1.0004924736623644,1.0007702654365889,1.0063542030290105,,,1.002163080794679,1.0041129201883754,1.0013989055363783,1.00158212463257,1.004269379215241,1.0085763787905648,1.0031247480788237
1.000477147736495,1.0007578552737346,1.0034051874690866,,,1.001647497344476,1.0040842853601788,1.0013674487642334,1.0000012008549342,1.005282420797129,1.003542134122283,1.0027616514252682
1.0005444857992185,1.0007454451108804,1.0004561719091625,,,1.0015136589900704,1.004055650531982,1.0019210959164149,1.006620807306081,1.000335527918648,1.0054828445574682,1.0024000320949251
1.0006002661739732,1.0007330349480263,1.0006959063583758,,,1.0017819129947594,1.0035644414236442,1.002965841831232,1.0012642874279911,1.00119372133955,1.00685133511794,1.002262256692448
1.000751991346375,1.000720624785172,1.000935640807589,,,1.0020759794829597,1.0030732323153062,1.003270744859891,1.000638842157542,1.0022667911440262,1.0070643691907994,1.0021540455243778
1.0003322470273124,1.000708214622318,1.001609798493202,,,1.0012894846498066,1.0025820232069684,1.0042263042334207,1.000013396887093,1.0011887437291465,1.001759490823732,1.0021951378828586
1.0003054590180795,1.0006958044594638,1.0004753319516726,,,1.0009557604879535,1.0020908140986304,1.0039244776603635,1.0000010216994746,1.0044642313927303,1.0017615705262497,1.0022567928052086
1.0003849219376406,1.0006833942966098,1.000173875173398,,,1.0006613689929342,1.0015996049902929,1.0039049013501986,1.0001867545289096,1.002688862958513,1.002002491451374,1.0025319677301536
1.000443956256776,1.0006709841337555,1.0003114614156885,,,1.0009870390340432,1.0011083958819549,1.0041444069839034,1.0000495830364082,1.0022705441963875,1.0016937763071496,1.00248152950487
1.000409184249024,1.0006585739709013,1.0000168923952164,,,1.0010221070381018,1.0006171867736169,1.004244503226884,1.000040869427044,1.0018522254342623,1.0018552787583226,1.00278058092512
1.000364997919795,1.0006461638080473,1.0014424973037048,,,1.0006613138814906,1.0005042727391176,1.0045532547881235,1.000041678325569,1.0014339066721372,1.0017581800594502,1.00247347702904
1.0002741066903729,1.000633753645193,1.0010121537177,,,1.000997335735065,1.0003913587046185,1.0039938497099188,1.000151305934559,1.004246907993613,1.0017931012837498,1.0026727442136751
1.0009023665620986,1.000621343482339,1.0002498762759082,,,1.0020939065265002,1.000278444670119,1.004897442971462,1.0003170308736369,1.0062017294689891,1.0020325251525746,1.002909329970241
1.000504034442992,1.0006089333194848,1.0007955473152854,,,1.0012117933859923,1.0001655306356196,1.0044619681253493,1.000585119805362,1.0081565509443655,1.0020045027688516,1.0031042801017152
1.001371881301666,1.0005965231566307,1.0013412183546626,,,1.001660498034577,1.0000526166011203,1.004434015965461,1.0000918165973212,1.0101113724197417,1.001724424661416,1.00338727901
1.0010066067523078,1.0005841129937765,1.0002536045207793,,,1.0014628513735508,1.0000586209787492,1.0035536270263277,1.0001589978162846,1.0061662425275233,1.0018846226023348,1.0032411690862215
1.0007857071374713,1.0005717028309222,1.0004786962677177,,,1.0026573369626377,1.000064625356378,1.004073364489875,1.0001682607083826,1.00066304491834,1.0020437750730664,1.003127857608203
1.000879681160109,1.0005592926680682,1.0112936665532584,,,1.0070147637164095,1.0000706297340067,1.0027870030654324,1.0001249992346053,1.0014283181426973,1.0019879615552496,1.0030170752665857
1.0007561545651864,1.000546882505214,1.0000187727278922,,,1.0015780675302877,1.0000766341116354,1.003941796086209,1.0000682961785758,1.0013677226181177,1.0019147229026395,1.002813584106411
1.0006083217389696,1.00053447234236,1.000945825635467,,,1.0022273572648164,1.0000826384892645,1.003216977968241,1.000171915857992,1.0007766185757905,1.0017471890379084,1.0025555085675002
1.000692561677226,1.0005220621795057,1.0006644654397556,,,1.0028282060048417,1.0000886428668931,1.0035389272743824,1.0004422634178047,1.0017790086608027,1.001841747917934,1.0023827998299246
1.0003693324104843,1.0005096520166517,1.000383105244044,,,1.002073999996648,1.0000946472445218,1.003135432769002,1.000206493734486,1.0009737858807206,1.001630401557625,1.0021723611770064
1.0006218986586812,1.0004972418537974,1.0001017450483325,,,1.001242185178502,1.000100651622151,1.003106260226433,1.00011693214425,1.0006031283214438,1.0015745340546705,1.0019528828140392
1.0011574970002382,1.000249065878117,1.0050642455004335,,,1.0012606646037288,1.000106655999779,1.002721637850973,1.0003789455908432,1.0018699887071494,1.0016126552551197,1.001916532380284
1.0008041879356626,1.0000008899024362,1.0000487347927003,,,1.001350060298482,1.0001126603774082,1.0025237477214104,1.0006735124858055,1.0021304388068468,1.0014288044243127,1.0018526884997143
1.0014398518603798,1.000045934856241,1.0001881373712842,,,1.0018786102359376,1.000118664755037,1.0021710742038683,1.0005262496774583,1.006266987677012,1.001343002855213,1.0019159274719711
1.0003738231866153,1.000090979810046,1.0003275399498683,,,1.0014115921115063,1.0001246691326655,1.0025101774525382,1.000667409296185,1.0009100732585186,1.0013798236683245,1.0015594439738764
1.0010172931769776,1.0000918812857058,1.0011375530895337,,,1.0019921170476611,1.0001306735102946,1.0024478620649226,1.0006280536019383,1.00414076825885,1.001559461320285,1.0014693599832971
1.0012899501499617,1.0000927827613657,1.001947566229199,,,1.002184416137939,1.0001366778879233,1.0023138999450134,1.0004696551654308,1.0036604087170349,1.0018120569665734,1.001312444074385
1.0017935592137135,1.0000936842370254,1.002757579368864,,,1.002339921613979,1.000142682265552,1.002173961107019,1.0001583580206257,1.0048358864313705,1.001638772498664,1.0013517799956562
1.0008460040819982,1.0000945857126853,1.0035675925085294,,,1.0028695984137015,1.0001486866431808,1.0021606886921093,1.000449214477169,1.003739935033044,1.001648337892592,1.0014956337305332
1.000419438610036,1.0000954871883452,1.0000207831701655,,,1.001995849910041,1.0001546910208097,1.0022495685427184,1.0002905707144687,1.0026439836347176,1.001623657799978,1.0014350577678808
1.0005804850821742,1.000096388664005,1.0013050893890314,,,,1.0001606953984383,1.0020631028431757,1.0003537022691538,1.0036238818546954,1.0015551207620583,1.0014511297354096
1.0004617659579476,1.0000972901396648,1.009119321283211,,,,1.0001666997760672,1.0021626421132108,1.0007684556714709,1.005179352218196,1.0013533209663308,1.0013108423153598
1.0006655396444275,1.0000981916153246,1.0086330966341706,,,,1.000172704153696,1.001875989398455,1.0007263977033116,1.002082912483664,1.001955647128515,1.001395882097488
1.0013811184184742,1.0000990930909843,1.00814687198513,,,,1.0001787085313247,1.0018704324109209,1.0002090550396396,1.0006154168518062,1.0022110372915114,1.0018967744288414
1.000933393873319,1.0000999945666442,1.0005535219907968,,,,1.0001847129089536,1.001682156785107,1.0003460588014963,1.0003155729043536,1.0019661687144286,1.0027282862750415
1.0015327867353638,1.000100896042304,1.0053172783679556,,,,1.0001907172865825,1.0018428141867537,1.0005544941357412,1.0004534562572085,1.002382658152302,1.002838483363036
1.0014959915362185,1.000101797517964,1.004148206558421,,,,1.0001967216642111,1.0017023596455086,1.0000867676310852,1.000396137615969,1.0023703663015515,1.0020685026153937
1.000902664267303,1.000102698993624,1.0029791347488866,,,,1.00020272604184,1.00163627663743,1.0003043602921564,1.0004470960328264,1.001853045956422,1.0024243784460154
1.0013073023215469,1.0001036004692838,1.001810062939352,,,,1.000208730419469,1.001892355796409,1.0003816553435445,1.0018564047381169,1.0020456316371404,1.002860070592814
1.001253300312214,1.0001045019449435,1.0006409911298175,,,,1.0002147347970975,1.0016338749438574,1.0000892885021118,1.0001656897966265,1.0020316939266865,1.0024942337263325
1.0008891354020244,1.0001054034206034,1.000539170763096,,,,1.0004671374982277,1.0019419411240342,1.0000679222114586,1.000293578391522,1.001657735164508,1.0025218996595606
1.0004254278503282,1.0002100731795394,1.0004373503963744,,,,1.0007195401993578,1.0018970524575983,1.0002145871587824,1.0002233454170857,1.0015997503972969,1.0024978776555653
1.0003533948003993,1.0002999804899126,1.0003355300296528,,,,1.000971942900488,1.0019334924210277,1.000042105918327,1.0001621713069546,1.0018133867506458,1.0022001197703625
1.000404887988481,1.000389887800286,1.0002337096629312,,,,1.003678291702786,1.002067496362339,1.0000494820634014,1.000117505155083,1.001579862739407,1.0022762078934258
1.0013041544992145,1.0004797951106592,1.0001318892962097,,,,1.0002427900794897,1.0021292064611131,1.0001627265902546,1.000107695595338,1.001919566943894,1.0026737483563708
1.00163661794476,1.0005697024210325,1.000030068929488,,,,1.0007916747894634,1.0023088026988778,1.0007836851428795,1.0001401845894886,1.002233021665808,1.0036319398458282
1.001184207769252,1.0006596097314058,1.0014693783960391,,,,1.0002188808588175,1.0021707395779569,1.0006585482710644,1.0001776326378455,1.001948453593058,1.0032795276336068
1.0017478526030943,1.0007495170417793,1.0015425714213486,,,,1.0012321429109676,1.002162059277942,1.0003610356675177,1.000137818694901,1.001529222298156,1.0036349899706445
1.0013764442730786,1.0008394243521526,1.0016157644466583,,,,1.000128110111466,1.0020769515264287,1.0000949369999983,1.0000584307446954,1.0017448565515543,1.0038696409678491
1.0013255326519488,1.0009293316625258,1.0016889574719678,,,,1.001082026072365,1.0020138407501749,1.000117848771704,1.0000625293593357,1.0026111742285848,1.0040171549568002
1.0006053706943618,1.0010192389728991,1.0017621504972776,,,,1.0014086449738828,1.0023329786117088,1.0002120242633268,1.0000950368198622,1.0024211953407944,1.0033876473553751
1.0002083566311994,1.0011091462832724,1.001835343522587,,,,1.0042771008439624,1.002167332676682,1.000157162666607,1.0000911851617404,1.003129992107252,1.0033595163165574
1.000205251063143,1.0011990535936457,1.0019085365478966,,,,1.0100311068696957,1.0026925333504348,1.0001353062563445,1.000107372604669,1.0029287571319734,1.002659476592116
1.000315074541136,1.0025497383298454,1.0019817295732063,,,,1.0037029161257132,1.0025134376906082,1.0000796804899437,1.0000608543511984,1.003262736864003,1.0038960517652848
1.0002032844386115,1.0039004230660449,1.0020549225985158,,,,1.0110692826439969,1.0028396924276604,1.00120156905868,1.0001662067916848,1.0027378281048185,1.0045013469077886
1.000204460490446,1.0053473693519035,1.0021281156238255,,,,1.0114993594678323,1.0027534230014403,1.0002149997376597,1.000276814124601,1.0032955686031657,1.0029883082351532
1.0003074857107728,1.00420131834598,1.002201308649135,,,,1.0042691859148625,1.0027043781728229,1.0001387637153896,1.0001185236839891,1.003868060488711,1.0024878068841612
1.0004025990172007,1.0049735619311604,1.002382244633845,,,,1.0000418654848855,1.00284135578617,1.000085675066598,1.0000886941670502,1.0026072050075452,1.0033961559782278
1.0004645055115486,1.004645104978768,1.002563180618555,,,,1.0000232338875716,1.0029013995318092,1.0002519306912274,1.0001661536513875,1.0033169390196743,1.0040269227457563
1.000350058944233,1.0043166480263757,1.002973561993752,,,,1.0000363736410842,1.002506975525007,1.0000354049544522,1.0000977735666854,1.0029853419194457,1.003517117474997
1.0006206282552392,1.0039881910739832,1.0033839433689489,,,,1.0004624876963737,1.002243204162145,1.0000740601718083,1.000163715161543,1.0032300071275004,1.0032389416603569
1.0011495105714736,1.0067554236565583,1.001389792789947,,,,1.0002116098984457,1.0026022269260342,1.0000522531833032,1.0003720502578095,1.0041266581921815,1.0029397846643802
1.000662296404943,1.0012156004869743,1.0000122411086372,,,,1.0001578631543828,1.0023235583093195,1.0000712446347333,1.0003389772511058,,1.002912319686692
1.0007043767756876,1.0013499482187247,1.004207999295904,,,,1.0000685289867322,1.0024614102939686,1.00008115965134,1.000204615378813,,1.002265203616908
1.0005203727985923,1.0014842959504753,1.000295935897354,,,,1.0003291947295376,1.0023667158521692,1.0001241939960608,1.0001400868836705,,1.0019031807623429
1.000733395033271,1.006586818542727,1.007145038981509,,,,1.004284719665543,1.002481695115174,1.0001547139197406,1.0003483628712495,,1.0019697408106067
1.00048652465073,1.001245789543112,1.0031394001846476,,,,1.000396615879433,1.0031806104403878,1.0001750120543793,1.0004932852167214,,1.001674317367551
1.0009666897975538,1.009079170539572,1.0017783090935222,,,,1.0022925827428577,1.0035603152605843,1.0001818023666176,1.0012851000738203,,1.0018318638369237
1.0012681379634334,1.000125666827886,1.0053027887601251,,,,1.0041017323903545,1.003092690746267,1.000205262711183,1.003933503077188,,1.001789848918135
1.0007878478035803,1.0025630138236097,1.0018457963247946,,,,1.0072454683777117,1.0035019954601987,1.000075552562516,1.0010315689581444,,1.0017709735302325
1.000259359933328,1.0004739768728137,1.004557481964919,,,,1.0020205284281989,1.0036373826225014,1.0001184906235558,1.0005220314273862,,1.0019985331061454
1.0011837314533552,1.0004040208029654,1.0030928034373132,,,,1.0000631365514308,1.0035716980215783,1.0001171441768493,1.0016673533444511,,1.001902853252061
1.001061600197763,1.0015334794286073,1.0016281249097072,,,,1.0000096361203958,1.0030819792869312,1.0001971675517218,1.0005489216455117,,1.0016853723385055
1.0006818823974288,1.002662938054249,1.0001634463821014,,,,1.0000617104922718,1.0034505413361707,1.000164673289612,1.0008727286534806,,1.0016486860582583
1.0001524343100023,1.0013637655400212,1.0004831218473167,,,,1.0001137848641477,1.0031573842900587,1.0001179281975874,1.000518948887395,,1.0017924704374297
1.0008924982511138,1.002410008641188,1.000974268396886,,,,1.0001658592360234,1.0033787037342834,1.0001774512364772,1.000788065130376,,1.0018726246670795
1.0013199989455197,1.0017098178784392,1.0016908966811278,,,,1.0002179336078991,1.003954667597192,1.000160978959738,1.00057323730769,,1.001779964268794
1.0013611498515873,1.0003899090275936,1.0010102000313672,,,,1.000270007979775,1.003839077695152,1.0001105587332697,1.001288823648456,,1.0019478210604118
1.0017853068336715,1.0000056012766214,1.0002062461519694,,,,1.000322082351651,1.005086092493598,1.0000969530437631,1.000342326228956,,1.0023401878334133
1.0023692463690212,1.0002024847036803,1.0118101042035332,,,,1.000374156723527,1.0052578066922309,1.0001270829901612,1.0002086394778151,,1.0020912197529772
1.0026912014043352,1.0017587030109625,1.0003957268885455,,,,1.0004262310954029,1.0057204582347496,1.000130166008645,1.0000877192092537,,1.0020977688103567
1.0010720039815626,1.0001768689495334,1.0008355869796144,,,,1.0004783054672786,1.0059866092468388,1.000108434856536,1.00013240424396,,1.0022886897899457
1.002461197943886,1.0011527656509436,1.0012754470706833,,,,1.0005303798391545,1.0060294882861482,1.0001467755434892,1.0000489778441586,,1.0021895498334072
1.0004170388854905,1.0021286623523538,1.0009285611024257,,,,1.000429387629575,1.0060485648742208,1.0001107043043658,1.000107707655786,,1.0022962832878448
1.000434505686594,1.0031045590537635,1.0015984502505284,,,,1.0003283954199955,1.0053015206585467,1.0001170735521772,1.0000494491559384,,1.002470654583882
1.0003334785812696,1.004080455755174,1.0015599305821128,,,,1.000227403210416,1.004864884801569,1.000116366528775,1.0000125224700358,,1.002693728086188
1.000218840351948,1.0019931949620378,1.0054399223255606,,,,1.0001264110008363,1.0054880611338202,1.000291077803456,1.0000839093802611,,1.0028326763242652
1.000960457448108,1.0011687545060797,1.0011328870574172,,,,1.000022093530053,1.0055423906955467,1.0001981180957402,1.0001084719047963,,1.0026612512537063
1.0009938165799763,1.0075327560376577,1.002070339972181,,,,1.0000119463700896,1.006449736773234,1.0003376867834677,1.0000529660021855,,1.0029303974129185
1.000820930644081,1.0000880187652077,1.0016662909246294,,,,1.0000017992101262,1.0072592381404863,1.0003188766957911,1.0000606085474677,,1.0031661879508806
1.000359617672148,1.0108261775444431,1.0007104590908058,,,,1.000009724809107,1.0074088280348072,1.001586173736795,1.0001513537533353,,1.003571497010782
1.000339468519574,1.0058351917069936,1.0024209837100733,,,,1.0000176504080884,1.0067740808080523,1.0009859601570337,1.0000823280086624,,1.0032559286771072
1.000518667013477,1.0119376867570549,1.0029416924663417,,,,1.0078869509985748,1.0073182001138743,1.002880624890108,1.0002474442762757,,1.0035580969116975
1.00016145833608,1.0180401818071163,1.0018711384611343,,,,1.000007604803942,1.0072584478395985,1.0038310355285915,1.0002448637421302,,1.0033970615604506
1.0003602504669042,1.0004240571041112,1.0014805146649275,,,,1.0000082358084554,1.0076875722446916,1.0009065652120732,1.000086334290906,,1.003417307605994
1.0002640328672463,1.007541440744455,1.004820382027063,,,,1.000008866812969,1.0071755645034952,1.000419937445624,1.0001421271849054,,1.0034132180456616
1.0003814543796428,1.0146588243847985,1.0086367162885634,,,,1.000013630251592,1.006924614774004,1.0002165176960718,1.0001391636050434,,1.0031201692572624
1.0004092415963548,1.00482355774137,1.003460112498899,,,,1.0000110927524108,1.0071871487713069,1.0005062813279553,1.0001026954905718,,1.0032944871548373
1.0006687064232256,1.0007801200827344,1.000587009564737,,,,1.0000085552532298,1.0071087571569903,1.000735225174879,1.0001622592256194,,1.003219425783093
1.0006026558237893,1.0012018912619336,1.000453375894427,,,,1.0000060177540486,1.008006488847068,1.0009692163069084,1.0000630315258667,,1.0033655505583254
1.0013552651142217,1.0011351462492586,1.001413866496182,,,,1.004212378954885,1.0082587553565472,1.000894757077885,1.0001348203488845,,1.0034137537002046
1.0007629858332274,1.0014238875341095,1.0020637564473616,,,,1.0041924619591356,1.008561931042787,1.0006594824704589,1.0001521393914976,,1.003024449814882
1.000429409180988,1.0009957849301947,1.0035288791947048,,,,1.004172544963386,1.008381263022574,1.00153163346643,1.0001122961930138,,1.0033589717389488
1.0001790370840855,1.0005676823262797,1.005124653626604,,,,1.0041526279676365,1.0084642643714898,1.0013232920852944,1.0001096284876114,,1.0038205121094987
1.0004033677106363,1.000139579722365,1.005833773437234,,,,1.0041327109718872,1.0088294011497028,1.0022215363068545,1.0001320027666274,,1.0038489593240094
1.0002893588976964,1.0006919520006023,1.0058148322234242,,,,1.0041127939761378,1.0081874348171742,1.0017861882333203,1.0000662858886602,,1.0035004357474804
1.0004088465892118,1.001001388169671,1.0044824777442527,,,,1.0040928769803883,1.008160093263316,1.002794264257456,1.0000799214864238,,1.003777237874991
1.0003001991013942,1.005706822115225,1.00397098305602,,,,1.003632632630025,1.0069348749686715,1.001074862806139,1.0001008474876183,,1.0032804536193694
1.0002391742482126,1.010412256060779,,,,,1.003172388279661,1.0074353640720182,1.0020290190126868,1.0001282981835455,,1.0034390114908525
1.0001899293167236,1.001157421939605,,,,,1.0027121439292976,1.0068464570844853,1.0017349291722144,1.0004286498789134,,1.0031870831439096
1.0004662775864916,1.0104887100834932,,,,,1.002251899578934,1.00639186424863,1.00227467713312,1.0004416533248437,,1.0034952813624458
1.0016571066802429,1.005509975891295,,,,,1.0017916552285704,1.0056951327421428,1.0052108749693576,1.0000918062107516,,1.003009623323232
1.000614794684998,1.007056799249595,,,,,1.0013314108782068,1.0056471344823803,1.002430976100753,1.0002340168894344,,1.003121148455694
1.0003553168071069,1.0057853699476134,,,,,1.0011100705932134,1.0056910668786532,1.0010636949973175,1.000059060026875,,1.0034348260914967
1.0002763977862812,1.0018214091660038,,,,,1.00088873030822,1.0061356426872892,1.0028738436506188,1.0001509244496911,,1.0032392516883133
1.0009740688444655,1.0086757804155937,,,,,1.0006673900232266,1.0054542856644522,1.0012567147003266,1.0000793564481385,,1.003008324246838
1.0004358860710123,1.0016811259227596,,,,,1.0004460497382333,1.00426846702646,1.0008428125319098,1.00073426479371,,1.00333209419993
1.0033677840588056,1.01085515222677,,,,,1.00022470945324,1.0053841855192756,1.000386017067396,1.0004395391552603,,1.003919712514351
1.0001573378450916,1.0035311713423267,,,,,1.0000033691682466,1.004922597381808,1.000733701877232,1.0001709776083334,,1.0039258778721922
1.0001305814374963,1.0025965310849831,,,,,1.000003432772556,1.0033964923348386,1.001718543812181,1.000031829975786,,1.004058607757759
1.0001290513884002,1.003166253746176,,,,,1.0000034963768654,1.003579093024061,1.0024817826808214,1.0000814262949318,,1.0042405190944277
1.0003246520705509,1.006425606897609,,,,,1.0081405263049492,1.0055242503358923,1.0026129107326796,1.0004254484764483,,1.0049993347222697
1.0005927290306866,1.001256841952263,,,,,1.000007601031572,1.005715759332761,1.002250641980428,1.0010429230277436,,1.0054644677783258
1.0015814546113462,1.0009710371478924,,,,,1.0072273331546215,1.0048430181647288,1.0006013517907864,1.0010991151312023,,1.0057566404247822
1.0015129578192474,1.001406111359362,,,,,1.0045874941725257,1.0052618118946204,1.0023457396783295,1.0010671174466144,,1.0056143172140737
1.0009012351375242,1.0017213244436718,,,,,1.0019476551904294,1.0033885522041912,1.0069819194059737,1.000563127323689,,1.005383913684499
1.001090758781388,1.00079198323153,,,,,1.0012864003028494,1.0045742787660832,1.006087894203037,1.0016106736378865,,1.0058510234846214
1.0006242988085363,1.0010635743204124,,,,,1.0006251454152697,1.0033776756697026,1.003443781182425,1.0030536275924626,,1.005265779888411
1.000448993112674,1.0034391309167503,,,,,1.0002149601105317,1.0038804748846542,1.0032487388961362,1.0007529969592448,,1.0051017609174204
1.001137446815094,1.001528506691331,,,,,1.0001157970530097,1.0029601846220255,1.0034063603350176,1.0003740546764528,,1.0055425995979086
1.0013390168702982,1.0020803803068634,,,,,1.0000773270156469,1.0039703428326523,1.0031672761662502,1.0002342926675705,,1.0048674318796902
1.00136237935475,,,,,,1.0000388569782843,1.0029240268872075,1.003101912362612,1.0000331263523958,,1.005400048056292
1.00104634114704,,,,,,1.0000003869409215,1.003965156079036,1.0016208690766264,1.0003201858660251,,1.004528518403309
1.00245738786817,,,,,,1.0039358267691985,1.005034304810345,1.0016684887596845,1.0004593254219725,,1.0039250269182654
1.0016299789433964,,,,,,1.0001900239811503,1.002769847831542,1.002824562345119,1.0002866535311838,,1.003878595980585
1.0011140205941416,,,,,,1.0008477076605136,1.0025804825278406,1.0013111148516118,1.0003388487701637,,1.0040957926349698
1.0011805958362037,,,,,,1.0011937693411588,1.0031540837039228,1.0008337223051278,1.0006296957185064,,1.0036615144869083
1.0002937780813514,,,,,,1.0004127378638803,1.003260069407645,1.0011494065407638,1.0010895329101537,,1.0035186152527278
1.0007072497684997,,,,,,1.000007962132889,1.0027614774765128,1.0026833696038158,1.0007720802119338,,1.0035402329713967
1.0013407968350256,,,,,,1.0000057390072026,1.0028245139018743,1.0023081858644145,1.0005782109282235,,1.0041218918914447
1.0010181123966926,,,,,,1.000173962202345,1.0034719165786252,1.0019407355220773,1.0006392779343118,,1.0042466573477882
1.0014913680766646,,,,,,1.0001238715651084,1.003629355527652,1.0021925095773216,1.0002086868876054,,1.0039744340933825
1.0014281747943006,,,,,,1.0001013957810565,1.0039642693960682,1.001923197645782,1.000364342080889,,1.0034883310449796
1.0010821688485183,,,,,,1.000018021485001,1.0041144815239886,1.0008783640807968,1.0001157280049575,,1.003546976538914
1.003128903646838,,,,,,1.0000186310069008,1.0035760472004989,1.0014108811174285,1.0001987841225484,,1.0035048393847952
1.0019883302797823,,,,,,1.000016905917213,1.0043037278675633,1.0010964690642083,1.0003591412132202,,1.0033202685811171
,,,,,,1.0000028458016208,1.0033097455587583,1.0010602613593,1.0064038171884018,,1.003221424705742
,,,,,,1.0008288754720842,1.0035474368557469,1.0010247494990925,1.0073430863324289,,1.0031179106616686
,,,,,,1.0047860189388136,1.0033838890289877,1.001042488286141,1.009970289870798,,1.003566022839608
,,,,,,1.0038642890963008,1.0032665218919494,1.000722168647254,1.0043052773027286,,1.0036188854726211
