RMS_envelope_Impulse_factor,RMS_envelope_Impulse_factor.1,RMS_envelope_Impulse_factor.2,RMS_envelope_Impulse_factor.3,RMS_envelope_Impulse_factor.4,RMS_envelope_Impulse_factor.5,RMS_envelope_Impulse_factor.6,RMS_envelope_Impulse_factor.7,RMS_envelope_Impulse_factor.8,RMS_envelope_Impulse_factor.9,RMS_envelope_Impulse_factor.10,RMS_envelope_Impulse_factor
2.050601183892608,1.249565439946417,1.0560895855430434,,1.8029341353243056,2.484644395997866,1.100798358913254,1.595131443265717,1.2492300648968764,1.126382209710355,1.3637721006483103,1.6232416195823276
2.03778470772126,1.2490809136277323,1.1112046307912238,,1.867234083481296,2.43906191840665,1.101260164888009,1.7162391625375475,1.4256325207169875,1.1594867384557568,1.3305357743150346,1.6663769674866928
2.1403272117429606,1.2485963873090482,1.124487161253425,,1.9564649228628443,2.572675338481305,1.1017219708627637,1.7084077540672138,1.4255978861223222,1.1925912672011585,1.4942735648625631,1.6602140638995702
2.323031081419769,1.2481118609903636,1.2092533825635858,,2.0371710198883,2.669674629035581,1.102183776837519,1.6792437183934406,1.4076123234378757,1.1084945474582086,1.658011355410092,1.6761957167452042
2.032474381755269,1.2476273346716793,1.2607629343257711,,1.945185515092879,2.8404386390007943,1.1026455828122734,1.5850894229178178,1.4219140834692472,1.0647413663368137,1.422264643006956,1.6640190069994505
1.6963562165733712,1.247142808352995,1.3122724860879562,,1.971738897643327,2.381148457204032,1.1031073887870282,1.6335983491197772,1.3494847899642537,1.0230894235270442,1.4617627105975648,1.6663899993623774
1.6774078137054125,1.2466582820343104,1.3637820378501415,,2.053814380723756,2.853665394421128,1.1035691947617832,1.6154393791277188,1.4209729465929732,1.0472734638490089,1.1885108943092315,1.641681355812128
1.9089187101518743,1.246173755715626,1.3257092463272155,,2.5430638482635675,2.9530712598319666,1.104031000736538,1.657295892111052,1.317526128323273,1.012716196166651,1.3453177433742676,1.6142954091952315
1.358506230438077,1.2456892293969417,1.2876364548042898,,1.5646410186125508,2.947760405626642,1.104492806711293,1.6399495863867413,1.244280604360937,1.1664132618667558,1.649526698312605,1.6881351331903944
1.5256332186488777,1.2452047030782571,1.2495636632813638,,,2.928130737191625,1.1049546126860477,1.46035125389987,1.1118169625493928,1.3111112720095035,1.2646764363720555,1.769674851359156
1.2379665848079062,1.2640330656449623,1.2114908717584378,,,3.050001072544986,1.1377682608402997,1.4837234610718086,1.1352236318913662,1.1554831879242855,1.299639780961485,1.7152286508896204
1.5146439372680072,1.2828614282116677,1.173418080235512,,,2.8503962645409366,1.1705819089945515,1.4756997502370233,1.0056834772736687,1.158061347653499,1.354649399311504,1.5441099355062238
1.2185542843211137,1.1929868460244455,1.135345288712586,,,3.347625942004084,1.2033955571488035,1.504146232589072,1.04873576676552,1.1077762808972589,1.2329143862583705,1.562277607445722
1.1760819872204902,1.0271518604489405,1.2090440000457356,,,3.093237482131036,1.2362092053030551,1.5002683282343292,1.0917880562573712,1.1198220779868862,1.2472485286081525,1.55753988128872
1.1494837074168838,1.0964172685663325,1.1668647076294485,,,2.9534457659010767,1.2690228534573074,1.5514505682941029,1.078430147162002,1.0389507842934584,1.3004472149969186,1.53807789083626
1.2035689989990404,1.0926700012118036,1.124685415213161,,,3.1121561575838856,1.2661925360116844,1.4911204188503124,1.3309772900258026,1.0314166422261737,1.2077782162214958,1.6379665650709538
1.6482065531612995,1.088922733857275,1.082506122796873,,,2.2121198495109446,1.2633622185660611,1.4947929488542664,1.4291666327307295,1.0238825001588887,1.3178466260058974,1.673961743070309
1.5191756228453537,1.0851754665027458,1.0403268303805857,,,3.1294602845016186,1.2605319011204383,1.4476033363067489,1.4471607797434916,1.0168229908847546,1.4602904724980312,1.7583670224320482
1.427836763141617,1.0814281991482169,1.196567627629452,,,1.7985435489490575,1.257701583674815,1.5537294784765523,1.299112757183215,1.0423253377097634,1.479472138669602,1.720069728466854
1.1578311349899937,1.077680931793688,1.2257110307680823,,,1.427554855104916,1.2548712662291923,1.716855048627955,1.2615037578844457,1.2203333074238745,1.2647121574924676,1.655460559758729
1.2452384365958111,1.073933664439159,1.2185361047105046,,,2.046560374200642,1.2520409487835693,1.6693498831674556,1.3272576706596864,1.1851223776307254,1.2578698966296498,1.7732679526114865
1.207823242668861,1.07018639708463,1.0397213176836668,,,1.843310140345063,1.2492106313379463,1.6928202654972608,1.3575644242127791,1.1887031702329194,1.2247738228625424,1.7345376569634838
1.191441678195719,1.0664391297301017,1.150041257918934,,,1.5159799628609407,1.2463803138923233,1.5780414921277843,1.4222392563079027,1.1973523733572875,1.3232688188551116,1.5952143743920175
1.488253376521815,1.0626918623755726,1.1221228657149234,,,1.5947894236286422,1.2435499964467005,1.5865005069811888,1.4359407379352274,1.2063835690881295,1.5297721387421015,1.73994803222946
1.261436650040197,1.0589445950210437,1.0942044735109129,,,2.5133513014417144,1.2407196790010773,1.5815189018914084,1.4871545503347103,1.142469699400113,1.1758094151156506,1.6642410560131244
1.2784155510137798,1.0551973276665148,1.066286081306902,,,1.882901764425149,1.2378893615554545,1.5739206554548533,1.49142022962011,1.084731832608449,1.42815801630618,1.675398089681124
1.2953944519873628,1.0514500603119858,1.1466011426299134,,,2.1916595958738925,1.2350590441098317,1.67935767776986,1.2896146575036889,1.026993965816785,1.550044605028877,1.5712232028906554
1.3543921489143635,1.047702792957457,1.1208276898812877,,,2.047655801153355,1.2322287266642085,1.6195573860422572,1.1255800990369789,1.0245564174023718,1.4530361969689989,1.6596492938514262
1.59478956569711,1.043955525602928,1.1210516218231807,,,2.3292756870575047,1.2293984092185857,1.649196873976068,1.0377662372740677,1.046299548394264,1.564500470933401,1.5991962523678636
1.3399455738330517,1.0458822108526866,1.0627939315298671,,,2.095790752782304,1.2265680917729624,1.6281209929037284,1.0463099028193468,1.052874476243088,1.4662730936950628,1.5725242691257897
1.2284693190363103,1.0478088961024452,1.0688861843841877,,,2.330635170858077,1.2237377743273394,1.713182548325673,1.1495880467128503,1.059344343018115,1.3680457164567246,1.5811321782568089
1.2003654346486516,1.0497355813522038,1.0703151193417952,,,2.01699647390308,1.2209074568817164,1.6471651188758625,1.135600398201447,1.053873758862238,1.2969812384370298,1.7533157591982218
1.20053826644872,1.0516622666019622,1.0920599790090213,,,2.1606662275637887,1.2180771394360934,1.6309179750903768,1.121612749690044,1.048403174706361,1.2259167604173349,1.569546604836201
1.2511922461269964,1.0535889518517207,1.1138048386762476,,,1.7552012044568588,1.2152468219904704,1.5641327326604937,1.1076251011786409,1.0911490017083638,1.5396838229972156,1.6990241289566397
1.1687896659360997,1.055515637101479,1.0853754768561852,,,1.756324472838724,1.2124165045448474,1.7383453376022124,1.0936374526672374,1.1351572306081943,1.3770562591649411,1.5329228813631712
1.174802102769086,1.057442322351238,1.056946115036123,,,1.851957446424641,1.2095861870992244,1.7942143401605235,1.0246665676374542,1.1160436135285277,1.378773394651574,1.582057063264223
1.217112138345776,1.0593690076009965,1.0285167532160606,,,1.7302418366051409,1.2067558696536014,1.799357167585789,1.0752166971380428,1.0489666277603384,1.4078067988922631,1.6960369534254351
1.186221923369302,1.061295692850755,1.0724865538537185,,,2.027585248831931,1.1846044568144791,1.721370131166622,1.0988594922783657,1.0405987575288935,1.248897486483846,1.655976312393844
1.1423655245031157,1.0632223781005137,1.1164563544913766,,,2.1073595566429173,1.162453043975357,1.879156492269448,1.0576645674589322,1.0717628828726269,1.397937659392556,1.6660590119457512
1.2284922745750857,1.065149063350272,1.0773199812232168,,,1.945280313050517,1.1403016311362353,1.758094495453106,1.0164696426394988,1.0000104810761756,1.358675904814358,1.5578108435926106
1.1431726942670315,1.0670757486000306,1.1986866431424033,,,1.985982571580547,1.1181502182971133,1.7228809325722778,1.030544431371291,1.0288943915996058,1.5121474036876674,1.651402401040703
1.1502125007310178,1.0690024338497892,1.1442207807347475,,,1.8043717879227004,1.0959988054579912,1.8902891466343656,1.039359734293555,1.004159454603584,1.5362122679013162,1.523747458961761
1.1396157909874232,1.0709291190995478,1.0067971595820095,,,1.507414663639894,1.0738473926188692,1.726298243452478,1.0141082774619143,1.0182840413338747,1.508098086963987,1.5019256433218258
1.223885852173932,1.0728558043493064,1.3817380602045348,,,1.4939875354357623,1.0516959797797472,1.8312729528442395,1.0043475589303703,1.0324086280641656,1.5237985024871294,1.6206317368638576
1.184413904038594,1.074782489599065,1.3713419626719603,,,1.8204368716859016,1.0760968433803912,1.7429290312099257,1.101406446796204,1.0465332147944564,1.5479471061425345,1.5378731452713732
1.2150108507011683,1.0767091748488236,1.445635739616015,,,1.8822398927609203,1.100497706981035,1.7657704937478769,1.0258654451660696,1.026071127274369,1.4897096511625585,1.5949769465825312
1.287436761007724,1.078635860098582,1.2552145855996053,,,1.7478945976220337,1.1248985705816792,1.8642025145343075,1.0911764018713843,1.028833684497655,1.490809088667709,1.550465966006693
1.1856787064485037,1.0805625453483405,1.140084202134315,,,1.850451965162062,1.149299434182323,1.846312155296745,1.1213727666181,1.0315962417209414,1.509854606064012,1.520817447749757
1.19493977411246,1.082489230598099,1.0249538186690244,,,2.009903871988893,1.1737002977829671,1.8276373029580888,1.24223976283266,1.0343587989442278,1.5365326907552217,1.5666360402654709
1.2042333092091302,1.0844159158478577,1.1791547286554138,,,1.7944704818542616,1.1694365929805366,1.8744294733479752,1.1172221627914578,1.0811275346650846,1.58927707502672,1.5011610920733856
1.3021247296598375,1.0863426010976165,1.4031395363997818,,,1.9452372738689925,1.1651728881781058,1.923856021127428,1.080043059544502,1.025160217980876,1.6522457905219958,1.550079371515085
1.34788516968577,1.0882692863473749,1.1490829963030944,,,1.93330808284092,1.1609091833756753,1.8945915775143485,1.0379266769683264,1.1286394006034544,1.59072146135676,1.5174275624852611
1.334585551825956,1.0901959715971334,1.1157609749327226,,,1.7268869204389163,1.1566454785732447,1.8136595157572952,1.1535911363111324,1.0576602102085566,1.5956672630691702,1.5746261862202668
1.243574526866244,1.0921226568468918,1.0125889847788807,,,1.752839372557511,1.1523817737708142,1.8024176114989088,1.2154321357991429,1.1003701786801534,1.5094235137718277,1.5690371900261644
1.262839430506203,1.0940493420966504,1.0529698292139602,,,1.7059706590837629,1.1481180689683834,1.72577547842769,1.2128232687461566,1.0744370330243302,1.503323190100823,1.5949632505428697
1.5478548531138052,1.095976027346409,1.0933506736490397,,,1.835123186382248,1.1438543641659529,1.6323486564758267,1.1357711624901632,1.0367364666143704,1.5422221475893745,1.6475486637672483
1.3910757918234111,1.0979027125961676,1.133731518084119,,,1.813000836299915,1.1395906593635223,1.741030166986849,1.17039073016068,1.0480449259326083,1.6108289296364149,1.692070253516032
1.2615693933042469,1.0719781066312009,1.2613269860768144,,,1.9592346629257384,1.1353269545610916,1.6245004124464122,1.315320426842721,1.0717355965262838,1.5646150128047347,1.7615689713211815
1.3428950581541148,1.046053500666234,1.273341343080474,,,1.9859936639336933,1.131063249758661,1.619685001013572,1.5420329635115733,1.104804098992257,1.4809702654988697,1.8828854316939008
1.3296496717408126,1.0563880950294258,1.2306889068868023,,,1.7409355136392903,1.1267995449562305,1.5927565012763896,1.5758849146308336,1.076347941008151,1.419987064812919,1.817944324871428
1.3134905655217797,1.0667226893926176,1.1880364706931303,,,1.8137570847076017,1.1225358401537997,1.5181044558819103,1.4796254367934285,1.142356910631567,1.4815249575598346,1.9175067434670685
1.25102537187741,1.0661062194104889,1.2004104464271996,,,1.6746075849562438,1.1182721353513692,1.5347232974971925,1.6633206858620255,1.0834650230349945,1.4900150595226709,1.956663608086347
1.332699414295854,1.0654897494283604,1.212784422161269,,,1.5091573191871657,1.1140084305489386,1.6715472788191266,1.5591607966292746,1.1406154640889172,1.4803178929637246,1.910682825252222
1.3743328667904655,1.0648732794462317,1.2251583978953382,,,1.6491183018377924,1.109744725746508,1.6251145334332824,1.6300225999411737,1.0865717691518015,1.4594259965616911,1.903525116274932
1.523208918458956,1.064256809464103,1.2375323736294075,,,1.8419738008325388,1.1054810209440773,1.6163548091087954,1.7643722824740415,1.1355542742617233,1.4872052092373853,1.8931395937240665
1.3766113909421462,1.0636403394819745,1.0993089342928375,,,2.397260703299233,1.1012173161416468,1.5608029688853884,1.6230931742645571,1.184536779371645,1.5517467501160558,1.994853023722604
1.4358705815800314,1.0630238694998455,1.3157118896660431,,,,1.0969536113392162,1.5581882947258334,1.7131522301445865,1.1810082483406288,1.558219105128758,1.936261304396516
1.527668643069596,1.062407399517717,1.2796321158434232,,,,1.0926899065367854,1.744520115857959,1.5575005155618675,1.1044430553269435,1.6504841990177208,1.877515567703716
1.3860437119547706,1.0617909295355883,1.2086057694276144,,,,1.088426201734355,1.5882986525291938,1.6854666156849447,1.034107335945846,1.7335174361839478,1.8461499968282424
1.3552716186197695,1.0611744595534598,1.1375794230118057,,,,1.0841624969319243,1.6983385697061348,1.5660018065100072,1.0219405132136048,1.6269747648143722,1.7417547985325652
1.373847608845116,1.060557989571331,1.136167997549664,,,,1.0798987921294936,1.5826582315352296,2.1139710301989183,1.0664679532041756,1.926703088911288,1.7674559904794966
1.3140019214807497,1.0599415195892024,1.2159563539657692,,,,1.075635087327063,1.7442225256387558,2.460847976722762,1.0632913778020243,1.946950656433017,1.7466364231780025
1.3153671429080631,1.059325049607074,1.1859619983905816,,,,1.0713713825246325,1.61960092167963,1.5962333312712589,1.0577029921666827,1.947972420585774,1.8164096240597143
1.4141652469304051,1.0587085796249451,1.155967642815394,,,,1.067107677722202,1.6525164809139037,1.963389759963852,1.0587885015959448,2.0169467773400336,1.925373526736264
1.457770619036678,1.0580921096428164,1.1259732872402064,,,,1.0628439729197712,1.5528037082657724,1.9411943060873909,1.5090367116166183,2.015563530164885,1.859989628350072
1.4850616678915676,1.057475639660688,1.0959789316650188,,,,1.0585802681173406,1.5825967700315977,1.725182257914654,1.065443155759498,1.980455896044719,1.9382324798603177
1.4399540943639788,1.0568591696785592,1.0864019471616886,,,,1.0553415490102829,1.5737786927619837,1.747838422265616,1.040125427621168,2.1161825487121098,1.830640132328467
1.3867444543117255,1.2614790360519663,1.0768249626583584,,,,1.052102829903225,1.5962674809672646,1.833723933255988,1.0363213671873803,1.800715252323847,1.7570180437797187
1.4284286040524536,1.2655627518135173,1.067247978155028,,,,1.048864110796167,1.5578929597619011,1.6440071510574088,1.265375929512073,1.7236903515583446,1.8094497825459688
1.216016430271613,1.2696464675750685,1.057670993651698,,,,1.2839963635048268,1.6412927640339563,1.789252567505031,1.2435867313329112,1.8524504446169217,1.7857852600947064
1.1737137709796677,1.2737301833366197,1.048094009148368,,,,1.0935487702896831,1.5839211324702052,2.103940747508995,1.283963859698804,1.735151149642353,1.724796762660211
1.315027896385486,1.277813899098171,1.0385170246450377,,,,1.0969777243548502,1.6303609459018873,1.920574323502277,1.3046973057572062,1.6611070056033472,1.631840563823156
1.4352346277406742,1.2818976148597216,1.1296087868739653,,,,1.2223118337937364,1.7492592076103173,1.99568311872394,1.2722548678291994,1.724607502344839,1.6029149800375062
1.2570174446124471,1.2859813306212728,1.147056316926209,,,,1.549629793227313,1.619529176978886,1.6558669687168697,1.5536326412563437,1.7009252116908673,1.6319460485259485
1.2251902124188028,1.2900650463828238,1.164503846978452,,,,1.2291602768047525,1.6464167572095074,1.338898032165296,1.2689682990311977,1.7769497215405698,1.5885164157198235
1.2868996779266535,1.294148762144375,1.1819513770306953,,,,1.5143082151647915,1.656160081070534,1.367908819327443,1.2362017085254815,1.9459628856673312,1.5528762428733711
1.413657612699337,1.298232477905926,1.1993989070829387,,,,1.124925419986586,1.6783423750100992,1.2999407105016358,1.407834617846508,2.0328202748084387,1.57136529771396
1.5032587759955605,1.3023161936674772,1.216846437135182,,,,1.214392264272827,1.6614129614561066,1.38635122547094,1.430112675793244,1.8075024767296195,1.6048304883157554
1.4635401909901344,1.3063999094290282,1.2342939671874251,,,,1.1552792512890369,1.686948238577617,1.2182069702913587,1.3428032567351156,1.889104278975872,1.6411423915070995
1.518861343600476,1.207677071868543,1.2517414972396688,,,,1.357929922396094,1.6522006896205943,1.4291913399992784,1.3129355891943737,1.985313087524892,1.7608145894590508
1.4443756907995426,1.108954234308058,1.2691890272919122,,,,1.1451189374682829,1.637316233332855,2.025668937389404,1.345082313810264,2.132885583116892,1.7331901324001908
1.3986932177901574,1.0565474236588384,1.2866365573441554,,,,1.2466686717984885,1.6212517489779046,1.340719648632689,1.3622630037332584,2.06969120529087,1.6787976599673549
1.4100905058670437,1.1906153712540752,1.3040840873963988,,,,1.264295269196386,1.7136095300688263,1.4668499135737714,1.341042447868798,1.9546857095276249,1.626311197871153
1.4504774235792108,1.2937403743008848,1.3682212385271713,,,,1.1475346565386288,1.752958627474117,1.291783894730155,1.893670750907924,2.027934078239418,1.6902211893638417
1.4407136766805997,1.2624020667052762,1.4323583896579437,,,,1.2034209365101978,1.767461471295111,1.2762888848075016,1.4030616587927616,2.034749882672434,1.6046520234620143
1.4243691908265697,1.2310637591096678,1.4240421950776718,,,,1.2101336827184754,1.804178983159772,1.624643060530926,1.4003049769442804,2.181965679279645,1.6356458989520404
1.350621112865803,1.1997254515140592,1.4157260004974,,,,1.141454220324964,1.904936041980043,1.3994038084968845,1.5341863532783775,2.2058993838603493,1.6224554243406355
1.4260386263187232,1.1171426160257785,1.1093580623940016,,,,1.1626624896879008,1.840622998045729,1.462687887004552,1.3970687217762952,1.92293976499115,1.7068306379680918
1.4353902662329776,1.1349396967122856,1.473653918649481,,,,1.20118232726801,1.9072409166683224,1.4237200610476797,1.4600621225438093,,1.9063828689979
1.3936121781845543,1.432182029682033,1.3401514058168171,,,,1.3392080112647378,1.8171191868392256,1.5037371628338192,1.6712798632774766,,1.912898260236979
1.5084686212861014,1.7294243626517805,1.045222393744497,,,,1.286952312048446,1.8370675864052888,1.440207831695297,1.5758727813494506,,1.9529807645084096
1.4862390085718418,1.561595931479766,1.6082328596755289,,,,1.2610671125849513,1.9550552479216785,1.3657118217810165,1.6453280641486243,,1.9176251339211603
1.450053453569222,1.3323918705346272,1.2175136303946756,,,,1.4825626045131248,1.8711790041541785,1.4667980685262043,1.3162996851761728,,1.8595326458679404
1.5446194788785714,1.3270403411838625,1.172936264321679,,,,1.4515192670556831,1.8601231110444976,1.4473439758599789,1.25031073633164,,1.8190430982675485
1.500956878592533,1.136460021758397,1.2171587323572313,,,,1.2086236954271592,1.86456428878251,1.2647606660141004,1.2833116648267344,,1.844413586393094
1.535611111957656,1.2305318603087,1.2122527666373095,,,,1.2207061459874693,1.7891819976843155,1.2486417041896656,1.3199345720703015,,1.9155516143026103
1.7132397695663677,1.091551290966878,1.3751043279292878,,,,1.1558068160502828,2.032736673290153,1.2953248832035664,1.367381064578833,,1.9631973479074287
1.69140351180512,1.1203953093604,1.2814045163644352,,,,1.305303790356777,1.8160589776666587,1.3575225841641847,1.8862001810168143,,1.967450975732
1.6919677558854462,1.243713463839326,1.1877047047995826,,,,1.1570406953926609,1.9005186383483208,1.4294523768012164,1.74566408898793,,1.934287182802274
1.3804667130651336,1.3670316183182525,1.09400489323473,,,,1.174475458441292,1.7438220107109663,1.3185003631334464,1.6226393900840816,,2.019418129345849
1.3935991116751454,1.218338090241084,1.477185290086125,,,,1.191910221489923,1.7416965520609986,1.432214948466216,1.5253556669417114,,1.9285895047135189
1.2212126319373036,1.455574841837983,1.2503108156038196,,,,1.2093449845385542,1.909215189734275,1.3776290380018283,1.655010316844885,,1.8679257222404912
1.4190677292467595,1.043364574396241,1.1138525782696702,,,,1.226779747587185,1.7992623002376724,1.5707722914857023,1.945824199061782,,1.920206523023889
1.538413102403065,1.1077550355559769,1.1523460747161651,,,,1.2442145106358165,1.949190895537117,1.517645910978101,1.623381142169138,,1.899928730558851
1.3099309321728885,1.039215075693651,1.1504833790862063,,,,1.2616492736844476,1.830850294730446,1.3261637119359917,2.295895876373847,,1.927907932560788
1.5608071655713442,1.488652754223829,1.3963316519178557,,,,1.279084036733079,1.836483962019964,1.405189460093507,2.0237221722392835,,1.9709182411229649
1.649378882259099,1.1743234871993942,1.0314473563694468,,,,1.2965187997817098,1.9182878230624645,1.444209297534118,1.5638789874984336,,1.9132735836513888
1.5043559867257954,1.1053755364681523,1.059445636353054,,,,1.313953562830341,1.8372078728760743,1.5687338310489682,1.5501634124743793,,1.98032644315062
1.441826506437302,1.1685249202528232,1.0874439163366614,,,,1.331388325878972,1.8016784163385269,1.4700364114053126,1.5819957004381744,,2.141199558284128
1.3800969934666178,1.2316743040374942,1.2494139892452634,,,,1.2589164084297515,1.8693059972267352,1.3920750793739716,1.6568478734871357,,1.9965123578762336
1.5121237525028572,1.294823687822165,1.8212139042926705,,,,1.1864444909805314,1.7755211863523768,1.318173262406434,1.4723208660113072,,1.999216846050984
1.4037428015466278,1.357973071606836,1.663997599453944,,,,1.113972573531311,1.8098713850391643,1.5934556295661786,1.4000346710179294,,2.032534376262807
1.6107373098571278,1.171896002843125,1.0822202312381437,,,,1.0415006560820907,1.967737879075513,1.452384121951348,1.5938597740023912,,1.9757976167828395
1.380603169390384,1.1968034683549666,1.7886976724142536,,,,1.012132654226205,2.063143816446562,1.4392519817260077,1.8456629021075588,,1.916734487741168
1.357212821825059,1.251577686910485,2.2751078585380275,,,,1.0131300878895573,1.9416501850095185,1.669709292564144,1.4648347152532974,,1.938485662560922
1.4402937065486976,1.2901472733575767,1.939017948046343,,,,1.0141275215529095,1.9958673978796944,1.455289523699962,1.907746563870977,,1.887775232790928
1.4400237448941904,1.5070696754387938,1.8308577999851527,,,,1.0241596930165473,1.91698133874504,2.0870094126438663,1.7302359363891269,,1.8947601131493248
1.508853157857338,1.179873880989255,1.4463419051422373,,,,1.0341918644801849,1.869201921307588,1.5315502789412003,1.8984648066609089,,1.897028280737432
1.4127962200085245,1.1881742925510317,1.5895477842824368,,,,1.1018072507980918,1.8251397537520573,2.002218409056645,2.1101097876531125,,1.857847317184796
1.4146194687195055,1.1964747041128077,1.5430964492675034,,,,1.0296618767713346,1.8029323492135625,1.3074823683291628,2.247022115994342,,1.8310195482248253
1.434816470032486,1.169805003521499,2.904534384938214,,,,1.0261653912796775,1.91887412263973,2.3868582069923763,1.9846822774907915,,1.8091400059781173
1.5134779278671189,1.2408477850802364,1.736694378495767,,,,1.0226689057880205,1.862097567727038,1.544159227279568,1.3115773403059627,,1.8615350600566545
1.5524776643337608,1.3118905666389735,1.3780091798133307,,,,1.016487058071088,1.93671079493984,1.860341634014941,2.3543755876519823,,1.727635593640191
1.5907766532450556,1.5898485203499777,1.2440895497803115,,,,1.025424262965553,1.9243968348006333,1.4763061894441274,1.8224997384032864,,1.7411188723734587
1.5554149607571148,1.7987204298568062,1.3040757226838386,,,,1.034361467860018,1.8940836680555708,1.4378113215637307,2.2704260322340355,,1.832905568444421
1.610168450851962,2.778960023027492,1.4376711907137625,,,,1.043298672754483,1.9060953708477435,1.9303222125226749,2.1137795233275742,,1.9634824951748984
1.550519369204278,1.03242393169567,2.201207503450449,,,,1.13911041937548,1.9233685719530005,1.923508152254657,2.3480220382272603,,1.9240405924785275
1.4101015208711831,1.1234439842119055,1.674989005496795,,,,1.120096974370811,1.8529843872646343,2.0531368976218447,1.979844456243722,,1.8006187055557803
1.3910850331767404,1.1560817479275554,1.9982467602638088,,,,1.1010835293661414,1.8509708878713056,1.986045529456883,2.4140049899568776,,1.7826509698456243
1.4799166533735364,1.1887195116432054,1.912452412126836,,,,1.0820700843614723,1.821618693173085,2.0992359119034143,2.37104627105526,,1.8176419163111568
1.604432242530808,1.2213572753588553,1.6526357914109109,,,,1.063056639356803,1.7858662318920264,1.968711128117453,2.3792058132527623,,1.820920543192968
1.4952503194908584,1.1982040151494802,1.7177478611984085,,,,1.0440431943521338,1.78106393604495,1.845139198011079,1.9629711705080213,,1.826209846624006
1.515392821458277,2.0273953941764784,1.6087959317461082,,,,1.0250297493474645,1.7832210595454592,1.802773965420419,2.567321543609821,,1.802125996623764
1.439024571707626,1.678465994089767,2.335067947895072,,,,1.0247476998169645,1.7950603923797812,2.0438553182039927,2.359854411309925,,1.861003461774248
1.615467200610096,1.329536594003056,,,,,1.0244656502864644,1.9692896168986167,1.93778094338174,2.268174587042785,,1.7980671543148607
1.703784931079756,1.2377840884318214,,,,,1.0241836007559644,1.862622306324668,2.0838337264268145,2.634753940960409,,1.863126746722393
1.6069402993657371,1.369572047189003,,,,,1.023901551225464,1.8535768246625808,1.98259430504258,2.388920238792131,,1.8351279692381035
1.384720208528191,1.4895752957426385,,,,,1.023619501694964,1.8860722894810689,1.8612314002132868,2.3447662736939656,,1.807503780286393
1.588183527473468,1.582727735105278,,,,,1.023337452164464,1.789966462481001,1.7325624975948226,2.535042988215221,,1.897551556715491
1.6908710388037462,1.2384941298957992,,,,,1.034029254295159,1.8832595494569515,2.037846591725544,1.3914441987231516,,1.9413338976171524
1.7040758449110478,1.3223560233461231,,,,,1.0447210564258542,1.8736244215531337,1.6796630711165623,2.6123737498461304,,2.0270417830311542
1.555688379395385,1.4398760542211164,,,,,1.0554128585565492,1.8614689927583032,1.9388211805710684,2.413384616062228,,1.884116407725969
1.746516443852655,1.415089017950058,,,,,1.0661046606872442,1.8370002765718367,1.950890884084599,2.375158956084545,,2.075905117928754
1.691176476838654,1.4954006910716424,,,,,1.0767964628179394,1.817031857307896,1.8686136678060448,2.663216573103972,,1.985064663257087
1.6768819429016235,1.28657716234731,,,,,1.0874882649486344,1.840876715892032,1.9691463351216685,2.669868884579704,,1.966619628258769
1.640633822350826,1.2237067102693575,,,,,1.14046191696207,1.863784740230084,1.8039687045058816,2.74048241513919,,2.106472181466539
1.533751534355397,1.8271604197894569,,,,,1.1934355689755056,1.940578185600089,1.836274656361295,2.276308260249589,,1.832236258965044
1.5410443646027236,1.6066610964700885,,,,,1.1498875215295512,1.9008528708605712,1.878758547483468,2.871941742175726,,1.960835126769888
1.75467185964168,1.4201649549634126,,,,,1.0962228613775171,2.0454079318183886,2.1331487445929005,3.0290178759761983,,1.913914031338056
1.4267669159117875,1.2980988652014378,,,,,1.0056446386251654,1.81884514103072,1.9016800791721424,2.7906919796403904,,1.8867601542149133
1.384973265311081,1.2067329912077185,,,,,1.0783452211549354,1.7753729539284375,2.0388067655921507,2.7460883228838915,,1.8452260593649903
1.568001263639254,1.666260219304582,,,,,1.1510458036847055,2.0126040241467007,1.697716768384126,2.84279290044266,,1.8769968440857827
1.4704910820144397,1.398644028619899,,,,,1.1485007657161672,2.02372131058138,1.7238442124390527,2.765266404015201,,1.7866688474216064
1.4509823058593885,1.3961886134537316,,,,,1.1459557277476289,1.843152406828252,2.035351828993308,2.48171378375238,,1.9109322109529707
1.4326221496099447,1.754893146737834,,,,,1.0709347860160805,1.809967043604265,1.7978030440289023,3.272045290832506,,1.9675915943742288
1.6648747089562226,1.6821092115536196,,,,,1.0444703663562374,1.9184929869827696,1.9057193623714763,2.7776455870594967,,1.904229449891208
1.5738939847404128,1.992644275570408,,,,,1.0459997495722817,1.925012331351411,1.765207101983011,2.536380201031429,,1.8604543622645744
1.4292788501543223,,,,,,1.0475291327883254,1.9370300128839169,1.9661754141166128,1.924874081980208,,1.823937551160956
1.7735186868459123,,,,,,1.0490585160043695,1.878389994854276,1.929282285548924,2.7686977586743,,1.8106076647546496
1.3586016391837992,,,,,,1.230159914876941,1.8382140643613496,1.9973895026661808,2.928962824093813,,1.7855201273943424
1.6553944430530378,,,,,,1.2344205790445544,1.7663545620592775,1.8684352302766647,3.2900417755957108,,1.734579569152634
1.5317248459468824,,,,,,1.232804643152141,1.7822156651334904,1.6489300774570232,2.598525640620302,,1.825933770006793
1.478121884457984,,,,,,1.188824913267568,1.7984647745833529,1.450332702480298,2.5968395866087333,,1.8104233984963023
1.8356428403151936,,,,,,1.1684751880267226,1.8504385746613927,1.4669717662033317,2.4442485016732323,,1.7881275826735687
