Duration_envelope_Skewness,Duration_envelope_Skewness.1,Duration_envelope_Skewness.2,Duration_envelope_Skewness.3,Duration_envelope_Skewness.4,Duration_envelope_Skewness.5,Duration_envelope_Skewness.6,Duration_envelope_Skewness.7,Duration_envelope_Skewness.8,Duration_envelope_Skewness.9,Duration_envelope_Skewness.10,Duration_envelope_Skewness
4.276145392014919,1.8822856335092395,2.273635445668848,2.6435784859562594,2.67252853439544,1.7587215267786909,6.017123189786041,3.877831802756245,0.458299862343122,0.3694543911312212,0.7106645048272272,9.177994360527292
1.4175433710503087,-0.1218363824664815,1.1456008690532635,0.9771401214455976,0.2203272509779064,0.0955010809722735,0.9546174073445796,0.5245092149188121,-0.0819225659027692,-0.7041557614977884,0.720050385585028,1.097184291843837
0.4136871778677435,-1.6985272648051215e-16,0.0175662924376791,2.335271347718177,0.0,0.3644146369158083,0.1451302695773093,0.0452413365248867,-0.681420668336538,-0.4211859982074854,0.0,0.2858676468399608
0.0246644143718933,-2.018955304717734e-16,0.0087831462188376,-0.6214810481166066,0.0292471811610733,0.6333281928593432,0.4695763627697957,9.147212224163676,-0.6686794295014419,-0.1382162349171825,0.0,3.471148456622136
-0.3014671115096534,-2.3393833446303467e-16,-3.777587850965135e-15,0.3729115311858234,-3.0146094508194593e-16,0.3166640964296716,0.2356018193313377,0.4966629580501268,-0.411798970729607,0.1447535283731204,0.0,-1.7672733581145446
-0.6829424721141216,-2.659811384542959e-16,7.801211223962668e-16,0.1450311895012146,0.0079586688087652,0.0,0.0016272758928798,-3.1714291989990087,-3.009801525264425e-16,-0.7041668965776144,0.3965340003131471,-2.599748690715656
-0.6735011380323725,-2.980239424455572e-16,-0.2001380397144899,1.1776351000177985,0.0159173376175308,6.77083193524151e-16,-0.2323472675455782,2.806258549049184,-0.7628886001394126,-0.6228464406647483,0.7930680006262942,-2.170322538549751
-0.3697791337985688,-3.3006674643681844e-16,-0.4002760794289806,0.6250277684766803,0.0238760064262964,0.3740837125301073,0.0,1.025726828918608,-0.3814443000697063,-0.5415259847518821,4.085614470084305e-15,-2.0705274317771023
-0.6419643663234814,-3.6210955042807967e-16,-0.6004141191434713,0.816977371828926,0.0119380032131492,-0.199403014138805,-6.454004331008689e-17,-0.1792616359658223,0.0,-0.460205528839016,0.1157916428621881,-0.6794840795251254
-0.8622606081713845,-3.9415235441934096e-16,0.0,0.0695786480910005,2.0790013098761704e-15,-0.7728897408077174,-1.2908008662017375e-16,1.8054177937982896,-2.2993569851009057e-15,-0.3788850729261498,-0.5300989637556903,-0.3309270518687498
