Rise-Time_envelope_Kurtosis,Rise-Time_envelope_Kurtosis.1,Rise-Time_envelope_Kurtosis.2,Rise-Time_envelope_Kurtosis.3,Rise-Time_envelope_Kurtosis.4,Rise-Time_envelope_Kurtosis.5,Rise-Time_envelope_Kurtosis.6,Rise-Time_envelope_Kurtosis.7,Rise-Time_envelope_Kurtosis.8,Rise-Time_envelope_Kurtosis.9,Rise-Time_envelope_Kurtosis.10,Rise-Time_envelope_Kurtosis
99.07426371713538,2.095261951224348,8.854671354327927,19.38025114299855,10.46342232140246,7.19743501097962,42.17660841675594,25.744901983371182,12.225236858892616,4.020048226055246,6.440952377592122,104.242624008836
3.4733220412609924,0.9684834887146554,3.689230572686968,3.427775309358143,-1.0447843892135171,-1.407920784584524,-0.9794535426080122,8.988907388585655,1.6659973947026645,-1.499999999999999,-0.886051708629783,8.946598015330355
17.79327100707922,-2.0,-1.476210208953994,0.1655187592779885,-2.0,-1.453960392292262,-1.5575887996334845,18.03850898464157,-1.5000000000000004,-1.2252020518777191,-2.0,-0.0355732387147145
67.15924627527538,-2.0,-1.7381051044769968,-1.0273196916884262,-1.2539661228691172,-1.5,-1.4999999999999991,61.97306674072708,-1.5000000000000002,-0.9504041037554396,-2.0,1.5494901506314012
118.76520650114898,-2.0,-2.0,-1.667713442783865,-2.0,-1.75,-0.9836937666707812,13.207188926762552,-1.4999999999999996,-0.6756061556331598,-2.0,6.648914848648348
122.0101087764896,-2.0,-2.0,-1.6201664381377383,-1.8333333333333333,-2.0,-0.4673875333415636,3.969994855386316,-2.0,-1.5000000000000009,-1.614090238806999,21.04926296481073
115.02864342524558,-2.0,-1.833333333333333,-0.3550219416758042,-1.6666666666666663,-2.0,0.048918699987654,14.447048533750335,-0.9209479731778254,-1.5000000000000009,-1.2281804776139986,18.444045753422188
73.70013891115055,-2.0,-1.666666666666666,-0.5604366927728122,-1.4999999999999998,-0.5088919751612364,-2.0,-1.251831254246516,-1.4604739865889127,-1.5000000000000009,-2.0,19.242668327344457
0.625645393406538,-2.0,-1.4999999999999991,-0.8440281439072046,-1.75,-0.3280644921059683,-2.0,-0.3977931654185616,-2.0,-1.5000000000000009,13.759270178602332,40.89232389807023
119.56035479286314,-2.0,-2.0,-1.657427937985597,-2.0,-0.1472370090507002,-2.0,4.130147749263868,-2.0,-1.5000000000000004,4.5534137810443225,31.05493954761559
-0.0599984157057469,-2.0,-1.75,1.459076475276973,-0.2399887560507898,1.3221660373175317,-2.0,53.9186454030007,-0.37442725204171,-1.5000000000000004,2.7392089890221785,104.39490996415816
0.2687544753236537,-2.0,-1.5,0.6625396147701905,1.711162877818312,36.86813315269927,-2.0,6.731095915963936,-1.3967973977202517,-1.5000000000000004,4.64201974747226,219.3070718940705
1.5425818572864056,-2.0,-1.5000000000000002,-1.5000000000000009,2.597432488020421,23.57496347191391,-0.0600662598676673,30.167733254989614,-1.7612957274168424,-1.5000000000000002,12.192703265672062,88.89370747127184
7.443327266021228,-2.0,-1.500000000000001,15.351035336928064,-0.505527519370153,10.871173718952797,-0.3659621152695746,3.5602358926516606,-0.8971786642898731,-1.5000000000000002,2.4583464501744707,109.988898008163
0.7538132157427624,-2.0,-0.7131873625051219,-2.0,-1.0036850129134354,34.8779627145296,-0.671857970671482,15.513268398420156,-1.0504573099240158,-1.5,5.871116640792984,73.20858709110952
29.86639145361572,-2.0,-0.8255891678615334,2.695417269566547,-1.5018425064567178,-2.0,-0.9777538260733892,2.259807296519414,-1.6681143486611307,-1.5,0.0973685542762736,92.92083036952768
8.521155290806643,-2.0,-0.9379909732179448,-1.4006874975487735,-2.0,-0.4017260451891449,-1.283649681475297,-0.8376064098989979,-1.583770978717701,-1.5,10.222320157565893,49.28651302409971
-0.6549075241680726,-2.0,-1.050392778574356,-1.5035351973444604,-1.7648990181520687,-0.8383044113360549,-1.589545536877204,0.4042397486345206,-1.4994276087742713,-1.4999999999999998,2.997133995003966,85.389593401673
2.1309411883352505,-2.0,-1.1627945839307674,-2.0,-1.5297980363041372,-0.6988941153701886,-1.5447727684386017,27.3942094292494,-1.5235006502037685,-1.4999999999999998,8.444414974230352,79.06926372694014
1.0816521452877217,-2.0,-1.2751963892871787,-1.0330458791465909,-1.294697054456206,-0.5594838194043223,-1.4999999999999996,0.4176117596904323,-1.6938170048237826,-1.4999999999999996,5.960303732887182,71.07461032074255
1.081608708068444,-2.0000000000000004,-1.3875981946435902,-0.7518796886003849,-0.4382894900144651,-2.0,4.202520495051273,1.4271580753137698,-1.4999999999999991,-1.4999999999999996,4.043993678908766,55.73688681934054
16.773992438327216,-2.0000000000000004,-1.5000000000000016,-0.6381804428478586,-2.0,-1.500000000000001,1.351260247525636,18.81239550028272,0.0458127696004093,-1.4999999999999978,0.3834813951786713,78.90808917265491
-0.5084165533108562,-2.0000000000000004,-1.5500000000000014,-0.6385825877820226,-1.1007402085629443,10.42767571800842,-1.5000000000000009,17.12299675156232,-1.2937426394060707,-1.4999999999999962,-0.7012534710370306,59.13086173376589
-0.8649454669543766,-2.0000000000000004,-1.6000000000000012,-2.0,-0.2014804171258888,-0.0692552283881915,-0.6091678983286819,108.15526254052944,0.7831673038447451,-1.5416666666666632,8.054756921463037,68.51839854610502
-0.9559598057899564,-2.0000000000000004,-1.650000000000001,-0.8061084264262552,0.6977793743111667,-2.0,0.2816642033426371,13.86706745593446,-1.3091721175457185,-1.5833333333333302,7.34520124936091,41.17487153539399
54.144004869197694,-2.0000000000000004,-1.7000000000000008,-0.731553973587586,-1.4999999999999991,-2.0,-0.451584717851238,5.395696538745515,-0.5463607939316057,-1.6249999999999971,106.11588271994997,88.7015453640597
0.1353551051482053,-2.0,-1.7500000000000009,-0.4577016026471869,-2.0,-2.0,-0.1288322406912216,3.3166480958107494,-0.3595104151341548,-1.666666666666664,4.889212120442911,63.144703872129085
37.19583334833885,-2.0,-1.8000000000000007,-1.2646104211255338,-2.0,-2.0,-2.0,13.19406480973128,-0.4509411217706645,-1.7083333333333313,1.2040286008047207,35.96575861673972
1.8620888348890616,-2.0,-1.8500000000000003,2.163445725895162,-1.2188547242257963,-2.0,-2.0000000000000004,11.173228631648689,-1.3599370274419864,-1.7499999999999982,-0.908050670883246,85.0243442249683
0.592656466434994,-2.0,-1.9000000000000004,1.3619839635970663,15.999723847175254,-1.5,-0.9167687438269718,4.610254782666508,-0.9653040087065844,-1.7916666666666652,-2.0,53.83531974207803
-0.4911936771301555,-2.0,-1.95,-0.7985917859880125,-0.9940875655662836,8.541420168753808,-2.0,10.74210355637065,-1.5,-1.833333333333332,0.2232584599973304,103.12351486069996
56.39014246076509,-2.0,-2.0,-0.1983056156100904,-1.3081953821828276,4.847012131197528,-1.5000000000000004,8.003199333994127,-1.806428562073284,-1.8749999999999991,-0.5738313664877435,55.09423241557268
-0.2375744512784607,-2.0,-1.5000000000000009,3.015196822607602,-2.0,0.2945168210761588,-1.666666666666667,0.2078588868693764,-1.1415784277272545,-1.916666666666666,1.7996850829703588,75.280467985838
2.53761497786401,-2.0,-1.5555555555555562,3.921455180575105,-1.385623960944512,15.62603124655056,-1.8333333333333333,28.666109950216565,-1.0752235445727722,-1.958333333333333,-0.6814131537830246,47.40369928417741
-0.0632117425013425,-2.0,-1.6111111111111118,1.619468900411846,-1.304643636328461,1.976298893245736,-2.0,14.308721663462997,-1.3693275005165413,-2.0,-1.2505980691591527,47.16414857428871
-0.7269197679798389,-2.0,-1.6666666666666672,8.395182010274791,-1.4999999999999982,0.275799553260438,-0.9314483371004398,5.340752764655035,-0.6684482246340333,-2.0,-0.9876288040111544,72.67646051866406
64.0921129008962,-2.0,-1.7222222222222228,2.441560168504398,1.9289261047684487,10.320995982472418,0.1371033257991203,0.6280653648133092,-1.254036798883898,-2.0,2.574147322399556,63.39351127104359
14.30903088356726,-2.0,-1.777777777777778,3.294631815595181,11.37272636867129,-0.6472850977891542,-0.2190805618340664,1.450353813479877,-1.0405722059718985,-2.0,6.794346408090803,45.806300276953486
2.46540800689249,-2.0,-1.8333333333333333,8.434751913253923,15.132931539042184,23.96038067802909,-0.5752644494672531,15.038618049408925,-0.8772067050060812,-2.0,2.29960499191686,79.88841307910624
48.09077489002055,-2.0,-1.888888888888889,9.615968065646646,9.44817509329092,27.337403714853725,-0.9314483371004398,-1.3189234449638907,-1.5000000000000009,-2.0,1.593776909943137,91.15364386858816
65.46982090349914,-2.0,-1.9444444444444449,4.080526387035977,7.102403276662519,23.29794118773106,-1.2876322247336265,144.8626147542159,-1.1164491969993504,-2.0,1.9212229449366065,91.91157950103867
113.6320287463013,-2.0,-2.0,4.521155074028616,51.08199095883807,31.10926795574138,-1.6438161123668131,1.0399929466094644,-1.396204968427235,-2.0,-1.408300494799152,109.94618481327568
1.4386232692587253,-2.0,-1.972831047950613,4.569710416007582,18.76082393723112,1.5984537612434897,-2.0,164.37354963358865,12.322691565597342,-2.0,-0.3836236150455736,90.41772415493108
5.769542859660538,-2.0,-1.945662095901226,20.46130661091265,47.0570422585001,47.99916641284665,-2.0,64.57870088850214,3.4509947548361914,-2.0,0.009743610894612,77.79414854541872
3.12765013547567,-2.0,-1.9184931438518391,1.4192486829345627,98.2655979736477,-0.6474272401807535,-2.0,93.35717859402534,-0.6684087578533076,-2.0,0.3253989942691722,115.30837527682648
97.18320892029406,-2.0,-1.891324191802452,17.14499645652817,35.410038284705216,0.3227473415883524,-2.0,2.01499718931752,1.218965987628054,-2.0,1.5607493964009382,78.46710258225623
