Duration_envelope_Central_moment_3rd_order,Duration_envelope_Central_moment_3rd_order.1,Duration_envelope_Central_moment_3rd_order.2,Duration_envelope_Central_moment_3rd_order.3,Duration_envelope_Central_moment_3rd_order.4,Duration_envelope_Central_moment_3rd_order.5,Duration_envelope_Central_moment_3rd_order.6,Duration_envelope_Central_moment_3rd_order.7,Duration_envelope_Central_moment_3rd_order.8,Duration_envelope_Central_moment_3rd_order.9,Duration_envelope_Central_moment_3rd_order.10,Duration_envelope_Central_moment_3rd_order
-131622.368826753,34147.27200150504,131989.48804030314,,686383.472918627,-3178621.179510062,19393.94395438469,-3097597.042787334,-2458442.0075481604,604045444.368759,1715379.0852861905,-1169146.8929153874
75900.10004898354,29269.090287004336,-59110.361546374224,,2838209.1584967715,-490046.31558758585,16623.380532329713,-2959922.697375845,-3610219.82255284,1013765.0354257624,1365177.631398348,866398.9663215369
185374.70301494765,24390.908572503628,-39406.90769758282,,1399042.3753652584,-2105171.157835636,13852.81711027473,-2410265.932036295,-5296540.798042223,31145.30246329753,-4314280.773831873,2173078.37234834
-1386.007628061814,19512.72685800289,-19703.45384879141,,6076080.132294222,-5111283.077918754,11082.253688219753,-1015781.4588504006,-6736874.99968046,-1.746229827404022e-09,0.0,1430406.5459782518
-49970.1715946726,14634.545143502182,0.0,,7975982.619048327,-1768583.8526194566,8311.690266164776,-1140884.1089618453,-719308.6364823622,0.0,-4484653.798215442,944457.0822501678
23596.47799077476,9756.363429001474,-240087.94467251984,,8717694.286440326,235667.749786499,5541.126844109793,-1234113.4882013877,3600408.355977176,4.6566128730773926e-09,9.60426405072212e-10,347941.91393684887
47469.81853002468,4878.181714500766,-480175.8893450397,,1388048744.853727,-802711.1343500697,2770.563422054824,-894337.1663226389,51474.89702102044,-309868.7385943588,-1185185.1575956326,262868.0160962893
387469.11736245005,1.6370904631912708e-11,-720263.8340175595,,,-2169448.4678365206,-1.6189005691558123e-10,-583017.9770161653,-1456658.3702213,-492962.1606276156,0.0,-2887082.354461072
165869.88268796957,-159811.34243145434,-960351.7786900792,,,-2229022.810103016,-1.2951204553246499e-10,-338134.14103213995,-58072.8896299866,62858.09932325057,3522041.4988000942,-1637449.8181782465
3779977.1129292287,-319622.68486290873,-1200439.7233625993,,,308863.07195215544,-9.713403414934872e-11,-834882.3499520455,9.313225746154783e-10,6581.687215950986,3833965.452377043,247263.43615784348
-3607.41752328429,-314124.5181354696,-1440527.668035119,,,-2209698.860076843,-6.475602276623248e-11,-990350.4986191136,2.3283064365386955e-10,37518.83640660656,3957061.014729508,-206708.15446610752
3.534950110406499e-13,3.346940502524376e-10,-2399356.8268786143,,,-2303553.1832394865,-3.237801138311624e-11,-1843008.168254892,-4.656612873077393e-10,-60084.96261436724,999089.2830227596,-1184482.5715305423
62415.37466054247,-885206.5004752928,-1799517.6201589606,,,-1699498.8010393465,0.0,-1716506.9249744883,-7798063.943611765,0.0,1015219.5865416937,-1582482.7772233095
336346.24020580394,-971760.393883138,-1199678.4134393071,,,-1576540.856962066,-228011.82093239736,-1280833.2431056518,-8111549.153350942,3.5470293369144195e-11,4339300.707262753,90386.12038373965
185412.42224698424,-1058314.2872909834,-599839.2067196537,,,-2085019.7472975184,-456023.6418647947,-2505866.764155024,-3813184.0124837128,7.094058673828839e-11,2351438.3056141487,1287186.7826933512
742808.663005554,-1144868.1806988283,0.0,,,-1644481.31970962,-684035.462797192,-2743392.164133931,-8971051.672602093,0.0,-9284433.466914048,4773249.845771357
7798862.888377684,-1231422.0741066737,0.0,,,-3401902.665756711,-912047.2837295894,-2915931.424665173,-1364153.4191026,21517.62721277032,-7890684.366021271,1046281.4370895976
-25739861.909653004,-1317975.967514519,7392211.244504797,,,-4593988.421836139,-1140059.1046619867,-2712477.365084264,3744647.416959204,-1516.8424017937673,-8159285.082493932,5636545.615629822
-941035.7037479366,-1404529.8609223643,9066.4111476647,,,-3386743.014186161,-1368070.925594384,-1761473.849277983,-4303304.777340008,-31365.731677047133,1559229.6706725345,3900680.183390445
15487140.793506354,-1491083.7543302097,86323.4047444771,,,-2307793.7940947968,-1596082.7465267817,-4839956.737761265,-2140997.592275699,-26418.103201526843,-823781.8214576682,3514400.994657292
-9.313225746154783e-10,-1577637.6477380549,-2078374.3837876343,,,-472058.9624558167,-1824094.5674591789,-4591563.044385475,-3836156.635126589,-196823.54614208185,809046.535063053,6989649.3312074095
5.1443294069031245e-12,-1664191.5411459005,-1385582.9225250897,,,-2548919.1639317744,-2052106.388391576,-4451058.516136196,-1977538.4868143944,-34270.073489074486,0.0,5070919.467958139
23929632.053058203,-1750745.4345537454,-692791.4612625448,,,-2979935.2817102275,-2280118.2093239734,-3710781.604715588,-1045646.2197943106,48413.33229890043,-2.3283064365386963e-09,6718092.714397578
11978295.71612303,-1837299.3279615904,-1.5461409930139775e-10,,,-401707.328777637,-2508130.030256371,-2157511.6217047777,-4964384.725379232,13435.597131051623,-1501774.3370270429,5337366.032634458
26959.3791878568,-1923853.221369436,0.0,,,-206110.28270710728,-2736141.851188768,-2614268.9466571803,-899703.0444432736,-21542.13803679718,372336.0388315839,7667959.112986643
-241545.951132032,-2010407.1147772807,4225732.216882427,,,-1049699.1768017136,-2964153.672121166,-1890896.3651729496,2185416.6432170263,0.0,1227361.6774839344,6953094.766832082
948140.2767419936,-2096961.0081851264,25244.279022122148,,,-916367.330589449,-3192165.493053563,-2988451.3427570183,950695.5303322356,-1851246.7538311176,861323.3826309213,4663422.937432868
14605.124472229969,-2016842.2019046936,0.0,,,-2382239.0421413374,-3420177.313985961,-3660027.310941663,606638.8445131626,-2.7939677238464355e-09,95374.58773824223,-1927169.076288189
306356.6380151342,-1936723.3956242616,-1797781.3520168627,,,-697652.9080468966,-3648189.1349183577,-2439410.772663849,-45472.01632168749,1446800.0761851077,-670574.2071544369,57179.573468256895
84762.26553774631,-1856604.589343829,9.458744898438454e-11,,,-1887079.1026603607,-3876200.955850755,-1473332.7481742308,-122138.6247144355,2030382.144532136,-403760.1014697562,8889910.87385166
213277.08114886525,-1776485.7830633968,-937882.719627173,,,-2059585.589577031,-4104212.776783153,-1224270.483174033,-198805.2331071835,2613964.2128791646,-136945.99578507565,5945707.964503348
76809.23981082914,-1696366.9767829643,-1875765.4392543463,,,-204998.24553310065,-4332224.59771555,-1953689.2201786565,-275471.8414999315,452219.866480594,-775130.4320646635,4148962.108758997
1568413.1318490163,-1616248.1705025318,-2994132.6028727405,,,873681.0812329259,-4560236.418647947,-3147163.8570876275,-352138.4498926795,1757461.4763409018,39455543.57065754,4728354.833490253
200851.7010416554,-1536129.3642220995,-4112499.766491135,,,-153025.58862689242,-4788248.239580344,-2047541.6209038969,0.0,18435.924213992,-2460757.147068952,2424443.067567473
211806.37046389448,-1456010.5579416673,-5230866.93010953,,,-493831.6066464427,-5016260.060512742,-2419764.4956439496,775063.4545441723,210651.23916710896,-1678149.8107055798,3028063.507701243
1828223.879762407,-1375891.7516612348,-2615433.465054765,,,-2109192.461088439,-4299651.480439493,-5346218.947679689,-5271265.188937004,153085.4745881262,893215.3996735403,2236346.819554364
804597.2618347774,-1295772.9453808025,0.0,,,-1328403.8671899708,-3583042.9003662444,-5599317.639739337,-2635632.594468502,-211767.0910913616,1303075.299561476,4336322.813536624
79764.71260582452,-1215654.13910037,-293442.72721330833,,,-570236.4678029736,-2866434.320292996,-4887645.384509895,0.0,-1.5916157281026244e-11,-145925.14161925786,3791644.194609217
46932.930482871634,-1135535.3328199375,328216.8113923747,,,-1193783.7512706902,-2149825.7402197467,-2474692.9876872147,-5.466738173254271e-13,885170.6672689911,-345341.8450233014,8483740.022401053
192170.2846549124,-1055416.526539505,75708.15507578943,,,353952.51885094715,-1433217.160146498,-1579421.082044951,-46839.93091063029,0.0,-947554.0392532832,11680654.257959586
163459.77102603414,-975297.7202590728,0.0,,,-850399.3510743087,-716608.5800732486,-3206252.592227811,0.0,50119.73126234968,-1007691.9308328176,6071526.90081453
167904.75332834412,-895178.9139786405,37592.18845645689,,,-1473634.9006265013,0.0,-1983390.860080093,2.9831426218152046e-10,100239.46252469935,-1302955.9377557605,4288548.862303449
289348.02208424953,-815060.107698208,50799.46846007632,,,-1579301.2896281928,94969.70080569969,-3977611.0032172417,1.0277290130034088e-10,150359.19378704904,-1384079.3759976702,4616564.311565254
65945.14214730912,-734941.3014177755,-1510.0334076336433,,,-1447060.6031249145,189939.40161139937,-4315074.051531753,1.2221335055073723e-11,-4.0745362639427185e-10,-1288626.133094716,4415108.707178231
456844.2696337531,-654822.4951373432,58407.01170441446,,,-758481.1142380537,284909.10241709906,-1800691.597212188,-361934.233288502,-4.0745362639427185e-10,-1103820.6790351484,6974071.771343921
210499.77769129447,-574703.6888569107,29203.505852207192,,,-710412.0985603168,379878.80322279874,190616.44254309183,191488.1078489961,-4.0745362639427185e-10,-1221043.1471767677,4497035.347914804
1459641.1349277454,-494584.8825764784,-7.275957614183426e-11,,,896805.9794566924,474848.5040284984,1634580.3959874955,347144.2349355564,-4.0745362639427185e-10,-1091771.9152954188,7178248.83094889
618034.6175061825,-414466.0762960459,2707.911652737983,,,1159687.3248055277,467730.6244942182,-50666.23798252426,-50784.26990092438,-7.56699591875076e-10,-976100.4386251048,8334605.236930359
509838.4566518531,-334347.27001561364,2100032.0061345347,,,-738507.5024067344,460612.744959938,-4741458.12241235,-98168.54435141424,-4.411049303598702e-11,-1547589.415353285,6381554.086453455
584908.2139781738,-254228.4637351812,1.164153218269348e-09,,,-2038390.7055215128,453494.8654256578,-53674.755953865926,-80089.46067287901,-296497.1405548443,-1516520.9406724756,10278255.053033035
655690.8428950774,-174109.65745474864,11895.807202504711,,,1282666.4143411848,446376.9858913776,-2493289.9217019747,1108.2713629856084,-1160811.7093218055,-1000530.692440986,12312820.47866626
670527.5281229395,-93990.85117431635,3.979039320256561e-12,,,1827156.1637661897,439259.1063570974,-3571716.60584927,19546.42649447853,41858.8866230574,-1114193.5469773614,10200958.01529523
398366.59417896776,-13872.044893883867,1.4779288903810084e-12,,,2626559.330400576,432141.2268228172,-4606909.587660688,896965.0464556429,-232543.68239811205,-1092124.4236144617,14109016.474612243
168368.12995579073,66246.76138654863,-1.0231815394945445e-12,,,2549463.272004424,425023.34728853696,-3872313.1888666754,92055.69641998032,1105660.307226143,-1127499.7312968797,12422775.16615599
457245.0583031209,146365.5676669808,-3.524291969370097e-12,,,2160275.560797366,417905.4677542568,-3279370.658039779,40303.225059358745,85447.37227404842,-1240574.4388983925,9748982.12578349
342181.6359097698,73120.5855953336,151980.64263393846,,,1050967.5895628943,410787.5882199766,-2232211.97847916,1278851.1473077363,-51230.63951492304,-1142999.7243013715,8497599.334261645
234091.1859664255,-124.39647631359384,4.774847184307873e-12,,,2236950.787028694,403669.7086856964,-1658993.5529922713,4261873.238033934,0.0,-1178802.6011431273,7726107.161497744
1005857.973232796,-508.7827163619479,9118.39812170831,,,-1022177.3899808414,396551.8291514162,-1773082.0084137192,3697664.665711261,788347.7945656908,-1188172.7094466574,7875689.072258488
135954.53000563674,-893.1689564103019,18236.79624341661,,,-48883.66534082426,389433.9496171359,-2363908.2825080776,3522074.509259155,-1135665.895210225,-1025672.486311484,7627582.695891313
3307926.974764926,2762.7563884052515,566335.2865942481,,,5349942.057747224,382316.07008285576,-1991139.6692539607,3958722.1850571344,2374708.763272515,-1144140.741378348,7417191.122710936
2779406.16377092,6418.681733220806,1114433.7769450797,,,-1342247.8954276608,375198.19054857554,-1678163.307862031,3146704.780952411,-548640.8105599738,-810609.5413444797,6729486.782590045
3840038.4120223946,10074.60707803636,1662532.2672959112,,,3832436.40949931,368080.3110142953,-811624.960005617,1368963.4789267106,-663918.2636594726,-1028115.6703442445,9306838.315129884
508201.383174056,13730.532422851911,2210630.7576467427,,,-178343.2479834614,360962.4314800152,-938360.8206140212,3085553.474220607,-331959.13182973623,-1011462.5612306936,6672767.545602787
48239.622475425385,17386.457767667463,116069.67219864731,,,1033138.4287988098,353844.55194573494,-780553.4807070923,2030206.8227670616,7.639755494892597e-11,-841419.0720647814,6831788.012876994
-34115.15072352081,21042.383112483018,4740750.959278524,,,,346726.6724114547,867569.7302199777,2621598.8748316574,-266300.9588470155,-1075332.6208007834,8477726.848146519
21320.47596512985,24698.30845729857,-1.280568540096283e-09,,,,339608.7928771745,136193.025929806,2549301.086614952,4176872.086162697,-857331.0884423909,7300243.64967528
-258433.2019358051,28354.23380211413,707548.2671899236,,,,332490.9133428943,300044.501854088,3587182.741486734,-254725.28562840508,-1139049.2152045416,6745323.549337655
-872232.28605671,32010.15914692968,1415096.5343798485,,,,325373.0338086141,1525856.72310355,1487618.7536663932,686503.4253201075,-778322.6230115924,4927050.036125263
-937244.2291389796,35666.084491745234,0.0,,,,318255.1542743339,-496662.26056219486,2353747.192328986,98397.90973851092,-874177.5602891603,6107211.732231779
-366987.84374169033,39322.00983656079,742675.3690849387,,,,311137.2747400537,65563.76438966733,4014484.548475877,92822.81453829746,-1961117.590155432,3640763.5700617433
-1185160.4407785204,42977.93518137634,733322.6243659686,,,,304019.3952057735,-51560.08737111608,600297.5936207213,58859.073389900535,-1405665.0238366069,6537153.048136608
-1468021.4464113675,46633.8605261919,723969.8796469986,,,,296901.51567149325,831169.45544049,2411675.6569423177,-32243.334577165675,-1312321.2448629094,7439711.316122262
-1963016.195406635,50289.78587100745,714617.1349280287,,,,289783.6361372131,469345.6294225911,3412138.2455064985,-1234490.8725853402,-949413.6647537074,7089273.220047289
885932.0023831377,53945.71121582301,705264.3902090586,,,,282665.7566029329,1838922.232217735,586444.0550694383,33250.60677493647,-935945.8391406968,5375721.077006817
394443.6349965469,57601.63656063856,587720.3251742155,,,,198215.1620122444,1953336.3291357425,661090.7721516369,-148652.42670698656,-286639.1823165184,6268349.810492162
266402.61006478267,64311.986627133,470176.2601393724,,,,113764.56742155596,698490.990379065,1635143.8846996771,-39351.40187823799,574193.3596019201,5240605.136458457
43968.49225223982,58465.442388302734,352632.1951045293,,,,29313.97283086751,3655486.925072532,313121.2048791398,22544.50478666289,-721616.029591822,4597034.385908976
83065.35487407233,52618.89814947246,235088.13006968625,,,,-716270.125776519,3983284.522599202,479283.6974444,23104.826231694035,-1068327.3812375914,7234345.714168183
663388.3767093552,46772.35391064218,117544.06503484317,,,,376029.1663035955,6441753.909587721,1014915.67105063,28094.725908333286,-1982412.421807632,5778937.031619391
606382.8999003714,40925.80967181191,-1.7674750552032497e-13,,,,-97318.68437670462,4853060.810804364,5947740.43271654,8717.294174074044,-3046786.881035359,3224148.9898261083
3235052.557676458,35079.26543298164,1643622.087194695,,,,235865.2382487096,6070695.783034016,4504291.726256114,106472.4179875152,624238.2249256963,5567963.551913981
2857615.995828864,29232.721194151367,1479259.8784752255,,,,-406314.7200215453,3846824.3922693175,2661055.46289246,45463.79174210151,-110191.87757929642,-607427.1193589233
1454463.6981546162,23386.17695532109,1314897.669755756,,,,166011.8251681801,1685278.0094801085,64123.77883239122,39934.016225583095,813542.1961448072,131570.07676915682
-3724.6333541724734,17539.63271649082,1150535.4610362863,,,,9739606.811358588,3417011.791940084,20879.50781501552,32253.961252736284,-1725455.3774544003,-370159.46637356735
-16193.919688066591,11693.088477660544,986173.252316817,,,,-1634753.037137895,6481780.674126302,1647225.2489642785,672632.8055178269,-1737751.39925772,-862324.4757838178
52894.514289873725,5846.544238830276,821811.0435973475,,,,-6438258.250731662,8007504.227103188,11762.591240145231,45792.50112247299,-2007217.2827994977,-1537926.0158003853
167970.0358271575,0.0,657448.834877878,,,,-8907095.691172142,12339948.777989214,55151.51091513768,44797.71363262913,-581021.3995771059,-326888.6113667746
244954.3441284196,627502.5803196185,493086.6261584086,,,,-23006508.567345235,3841730.295546384,43617.163936149256,49071.46962660466,-1271260.5171486633,-642497.3299553279
52579.78469469879,1255005.160639237,328724.417438939,,,,26219132.118211605,5097867.466584738,167858.6953576344,-3023.959356466637,-1289935.6290187263,-1055967.5439228353
253943.88788334065,6622510.251591996,164362.20871946937,,,,-4071299.1713125855,3096945.72577746,782262.8753840255,-119511.02172347964,-2503302.573458988,-1369442.9668355754
553950.2642284989,16930722.50268173,0.0,,,,-12405195.583052391,498489.5598176645,689865.0700974374,-2610.280543046709,-1921473.4294892608,1261682.2934270636
452779.191965422,-19303.69659373686,-6.402842700481415e-10,,,,1568941.0114203764,38947.34121158579,56533.40035557174,34192.21745125127,-1342322.596369543,1606843.519434362
1457781.0580136268,6269091.110633242,-1.280568540096283e-09,,,,4790780.021311934,1392952.7512297605,119168.52712712268,-78229.87291349142,708619.0676695112,628969.9652260552
494433.2519131287,12557485.91786022,-1089072.983220775,,,,228427.5673028957,5514773.461543296,24318.86019150921,-13043.47592518185,18894493.270255607,761145.8681866904
563443.6761431104,18845880.725087203,-2178145.966441548,,,,-2415895.193658124,2946675.566182523,25935.210504294548,53743.18862691316,1153652.601117388,533577.43141871
1136423.676336757,35972300.63050595,-18812.822584787613,,,,11827476.055545516,4519084.411545591,21656.331560018272,-308835.9154006841,1577153.3026623735,695823.1706714772
-300147.89252945944,-5635.846739947841,316.2414236872268,,,,83005.68391201622,1074323.7594651242,31810.260060226054,-434252.49222885375,,1952386.0331156128
-220329.3091331562,-96717.2430436849,-7907.580078130667,,,,2377255.0933736023,-118027.51179234784,138018.35367577395,-121194.08110707818,,2948265.1286116024
-43061.94608097203,-187798.639347422,2.3283064365386963e-10,,,,-334635.54503782606,-793951.3177982842,48406.532661557336,26126.9209944434,,3822878.182560399
471635.88717929553,-2217650.09136334,-4.656612873077393e-10,,,,-4918823.435413493,437906.525003348,45689.87697901702,-71003.5994017593,,5838807.333651436
-207598.9135720392,-33799.45137899304,0.0,,,,-579574.0846732552,684072.9315932251,56779.47483748925,-117157.6630639019,,4803336.854093098
237687.1436289051,12220851.864389736,22790.800378700467,,,,-2795743.1480229576,-1464829.884682803,66931.33938071108,4759974.174000437,,4505600.213323715
191950.30018572105,2204.448261756693,2.0008883439004408e-11,,,,2407779.0427351603,-2894099.53964676,87809.17951680784,-5925565.762827169,,5727496.828443149
944358.9906898212,349046.6452977246,-1516.5970275602194,,,,-2600349.04234442,-3886808.436999687,128879.03358592487,1044673.8146980682,,4904131.612163502
966449.4130431212,-1381.4418296807814,6.984919309616089e-10,,,,-7497.829067494189,-1770047.634353594,40356.62867221951,898401.1919873721,,4334708.446422288
955515.8966725006,521609.49313323945,1253518.5713987676,,,,-39657.48231273088,-2946533.492948222,960920.2522841594,6455404.068339477,,4624340.296447049
-37465.64114658297,209099.87447029352,2507037.1427975344,,,,-73900.34596540315,-2541283.216486635,814120.7218334151,594586.0878347231,,3273800.684242608
-3395.6627037375606,-103409.74419265246,3760555.7141963015,,,,-65948.84736740211,-2518099.7322999192,242387.02007540755,1917144.2112162288,,3197017.853660595
-45645.71425334737,-5837.16427589332,961665.1774913702,,,,-57997.348769401055,-2406660.005954691,348979.1883645611,410984.9633757438,,4200873.092515652
412453.1335834576,-1111918.4264968638,0.0,,,,-50045.85017140001,-4488465.540475066,42643.41989935006,1162519.7103381904,,4775938.030538916
950298.7170126264,-42677.564685223646,0.0,,,,-42094.35157339896,-6378613.594202053,313727.9385275935,1934182.3184697328,,5118299.815519625
698813.8966386192,0.0,-477386.5344079054,,,,-34142.85297539792,-5597325.935345336,97900.74077953918,3597417.580940885,,5253038.03390112
-76563.04402928882,0.0,46505.14640664235,,,,-26191.35437739687,-5925378.704848344,359663.51432628644,1151793.3558468248,,4137468.24133064
114029.32221987894,2927862.450221728,-1.3969838619232178e-09,,,,-18239.855779395824,-8146710.820215711,429890.5374905814,1226535.3145600772,,6280215.092530546
480837.4979236196,256146.43762521204,-7.821654435247183e-11,,,,-10288.357181394778,-7051982.578079756,3368687.54436351,382333.5673129256,,4464250.931765826
-678983.0419086687,-146356.7388148562,-3.910827217623592e-11,,,,-2336.858583393725,-7882380.565333112,475926.1510607348,60970.39383577774,,5180792.305321209
-837693.1623866919,-79642.05149608447,0.0,,,,5614.640014607316,-6214823.206230529,1517439.694498839,92112.41561309848,,2536268.0746742776
-132089.7457087008,-12927.36417731276,-3402.624616350448,,,,4210.980010955487,-6856072.28441708,341390.6203823825,75415.87886681625,,3344333.8342677183
150061.95269388973,53787.32314145894,-247106.41102562225,,,,2807.320007303658,-3282478.770703448,247870.6916208176,156114.67408813618,,2983031.532043565
-237324.5179804614,120502.01046023068,268976.63373248006,,,,1403.6600036518284,-5317934.249586327,473977.1470904821,30568.267270393502,,2414107.052213361
-6658.342607393894,-82873.7002794527,6622638.38980781,,,,0.0,-5926472.926546769,169485.64841664452,84265.07764009293,,3732952.524931454
1010101.506081144,545698.7659840792,3109614.646758592,,,,0.0,-8706711.886245199,1726872.668331197,100103.5896113996,,4859171.633516767
157487.0583116354,-9421463.05490592,4104093.479841636,,,,214.7371434772242,-14588426.443465898,8942159.156820979,105937.48791147838,,6671598.869146117
413951.6555676156,55116.9273533496,-761416.580838899,,,,429.4742869544484,-13452105.455811985,849745.8468264308,-7968.0609070441,,6103098.672220938
404533.6203329372,222535949.67391908,-790057.9505152302,,,,213.4533411201697,-13384053.775665868,1498011.7304978636,18873206.946597364,,5920150.651871466
604106.3221338614,6368316.688282912,-52721.04343061008,,,,-2.56760471410896,-12319438.831248222,2884201.955845507,140971.38763120706,,4763958.872605104
1259462.4325844834,-8529660.767795864,635656.5699478451,,,,-8688246.066287894,-7248727.85330358,2724213.2935556965,-87443.66469969285,,3790032.9388817567
269280.438718088,-23427638.22387464,1168076.7835730684,,,,21950.27364108089,-6243629.56165811,4465408.627025889,63460.6797692419,,2970600.096882945
1056780.2603408117,-86296.92928547677,1178928.3151571956,,,,10975.136820540443,-8264445.250317525,1016921.9325512043,52773.99089508379,,2677586.9476011004
885709.9694157697,5200408.420119267,659244.9728734228,,,,-1.2221335055073725e-12,-3841233.4438172034,1869351.680269105,44364.92685022799,,3419669.0224921103
722273.8240535315,10487113.769524012,5997834.563365607,,,,-23820.003803792,-6109994.640826848,2451605.4022029145,-74782.05493192439,,4333508.205303435
495165.7454241415,12672521.208951866,-300018.7210874988,,,,-13652.860524727055,-8074888.408092483,325145.7093728835,90948.65308094138,,3942985.047963021
821750.844853458,277447.5668036804,-59072.98562804423,,,,-3485.717245662112,-13229258.26518821,11000551.04531847,172996.31191351972,,4286415.328487644
986086.1919860044,1408461.0476255587,881726.3553405134,,,,6681.426033402829,-12559926.677186543,4847068.671401475,384266.86467940913,,6330170.32999672
444992.9646640866,158795.32473847634,1084847.7351098512,,,,693737.5128167951,-7432666.456136121,11903210.395861585,69414.89561192787,,6071034.332560554
6774153.963141115,195439.509752445,785364.5516500818,,,,1325770.1201120908,1028729.041828714,9463523.843741646,414183.4979598984,,5070540.70612487
2142969.4385772333,123571.74334697444,-278681.8978050429,,,,1957802.7274073863,4825233.724411329,6496819.605850961,376878.3871703791,,6931871.009635345
32575.66043734605,51703.976941503846,1488429.6957798917,,,,2589835.334702682,7225543.15325852,5225860.464062538,390110.81810255424,,4640012.960919039
-17290.954186156643,-20163.78946396673,3559862.590241151,,,,3221867.941997978,15303384.822517484,6778579.301966772,177244.3188695325,,5001251.735487078
-44774.9062867263,-275793.6411055698,4186568.047229176,,,,3853900.5492932736,-19337063.87977777,5198514.736615307,120699.01661873989,,5138758.540055379
11018.099932586225,723183.4416198356,8594744.319191888,,,,4485933.156588569,-20801146.769242115,6168589.581846375,199543.814949512,,5041499.857779842
-50099.90723948542,-635990.1621418747,2889216225.150444,,,,3738277.6304904735,-20016529.352416497,4388926.00973277,242326.7600608813,,4131960.519998513
-75932.88264957801,-1995163.765903585,,,,,2990622.1043923795,-19120915.40970601,2298397.207628585,262325.7001679453,,5609364.690088556
-38980.470776767645,220132.6063865019,,,,,2242966.5782942846,-8573751.392156221,7182606.963597285,240025.3646591853,,4097143.742502258
101195.39146453036,103611668.4651964,,,,,1495311.0521961898,-11221749.52959186,7593053.6440135,-215570.79139107745,,3174771.834598712
-638021.0671860616,6357203.511452884,,,,,747655.5260980949,-13306709.726110475,3331607.962175466,-75926.86116972774,,2765755.1539578354
17784.89565453521,17212525.197443824,,,,,1.3096723705530167e-10,-9235689.584141854,3815495.1581972935,56233.84462437913,,3519223.2596290023
96629.8337069454,83883475.20984791,,,,,1.0186340659856795e-10,-9275209.79626502,10710563.86615613,353011.19292313955,,3743889.619937452
1169920.4543642648,241736.11967937247,,,,,7.275957614183426e-11,-11728576.963881124,2261649.4665996027,628013.1127484073,,2531089.507470038
1518866.3358340089,18241201.27965701,,,,,4.3655745685100555e-11,-14141637.179383986,7895308.58694843,-6472.865091154037,,3741213.564098313
343694.23760427115,367315.1520330122,,,,,1.4551915228366852e-11,-11407379.12735803,13178922.1092493,-978667.3956770072,,583227.4323247935
6996851.948547003,130051572.53506117,,,,,-1.4551915228366852e-11,-5737022.377289609,1563194.5886741527,-445268.3400863397,,764770.3278625648
283231.6580561909,12198139.636394484,,,,,-4.365574568510056e-11,-12633384.182803271,950770.910423836,217850.1695792017,,1145843.612951601
718382.0965881846,52635891.89104784,,,,,539166.2543864014,-9442683.251175942,10530706.047004638,53691.26388968632,,729370.3413145767
12035.136565851206,-228606.49918486524,,,,,1078332.5087728028,-10856877.210571224,9746156.167989882,2541.6543003077622,,1079148.3658432274
335465.37146437046,13496365.113199828,,,,,-367806.3782922636,-11789133.963510755,4768535.843637832,-716653.6520149955,,79442.97694279002
229957.9625410424,1288737.818888815,,,,,2913.868234409284,-14791175.420279348,3892546.295237239,-971006.6042160136,,1578111.3518625654
-201626.76647410955,1237027.363948979,,,,,-2.7939677238464355e-09,-13268410.043081507,211187.1554077488,-504542.23709599633,,1448069.8263656422
-66034.80633248646,1414173.3462644902,,,,,-1140985.3897742238,-14284202.437112764,1307582.7081374929,-726694.0189920599,,3286980.2866316764
206088.6381732116,12757334.262041388,,,,,-2281970.779548445,-13731210.893512975,6958779.080904031,-283150.07821674325,,2296691.314705698
821720.9729512599,931335.5130544428,,,,,-950473.5139301382,-14182953.625271602,-1757470.777725464,-1119565.4516235196,,15973.232414279892
817465.1402647955,1768563.2410336689,,,,,381023.7516881682,-13195065.523525018,4538698.612597615,-3064646.546088807,,1486891.4045042812
359374.7617206396,1418364.6428805022,,,,,46165.16954499829,-14335973.402890949,1817961.960709196,-880363.679387382,,1905687.81148088
59061.30458706632,3263294.295977672,,,,,0.0,-11742022.35917037,-95628.61447596602,-565214.1997849704,,3450373.897392852
330554.98111488874,5807959.857256282,,,,,141490.55459417257,-11655315.334012972,1339693.9416130546,231811.9962252234,,-726489.2265657178
261722.9986457149,,,,,,282981.10918834514,-11385257.884323332,2727671.500610433,59008.798873475214,,1031692.1313686866
652232.9231979143,,,,,,424471.6637825177,-11231759.766400464,2807981.4139179187,-179974.7362478436,,1852869.2902569475
393992.3832016852,,,,,,1972359.1692195,-8176715.0927416785,2692855.097436401,-756306.2206484362,,4351265.692004776
88888327.63685733,,,,,,1106229.9609776642,-3106265.714709732,-145359.67924507995,96240.00996767364,,2912215.317150532
39363.70051533169,,,,,,1229469.9351860892,-5601420.273545537,2793358.984636256,-427404.45949245535,,1399692.214556489
540285.7753922641,,,,,,655328.3508316221,-2204985.3896045177,982990.3670682488,-240955.22390690085,,3489730.0148433847
556897.2834350973,,,,,,46893.40921530856,-3495253.003677272,6784971.072974621,-144981.08815544585,,4748338.760537045
606263.2788945743,,,,,,-108620.3164852677,1262894.4048921345,7874671.461182001,-166074.6212839746,,1978676.1720192763
3635862.162324055,,,,,,29.231877293954668,1623588.6763556534,5895490.240650351,720054.5872870261,,1296149.4474390503
1385764.8784984734,,,,,,13351.31051546843,13345234.284207588,3065696.9416739903,1161425.0637173185,,997875.137055281
1279538.5945041033,,,,,,63620.16466304207,4631505.257052563,10836789.697902424,621564.8144615791,,6962867.42299498
