Rise-Time_envelope_Root_mean_squared,Rise-Time_envelope_Root_mean_squared.1,Rise-Time_envelope_Root_mean_squared.2,Rise-Time_envelope_Root_mean_squared.3,Rise-Time_envelope_Root_mean_squared.4,Rise-Time_envelope_Root_mean_squared.5,Rise-Time_envelope_Root_mean_squared.6,Rise-Time_envelope_Root_mean_squared.7,Rise-Time_envelope_Root_mean_squared.8,Rise-Time_envelope_Root_mean_squared.9,Rise-Time_envelope_Root_mean_squared.10,Rise-Time_envelope_Root_mean_squared
58.33850472315582,127.63265547282155,87.10928318924336,116.88577396998215,86.16058278093355,66.3619178164276,87.8425990073992,59.06254307681049,112.49076088515032,85.8096692173891,83.64587854888613,88.93692173727818
56.33270488390763,125.03938374999332,87.65046954766945,161.18080193705768,83.97171538519412,106.12985193577984,91.46960304836084,87.54241957208808,147.54775961779865,81.02318895884183,83.88625862223132,96.76392007978592
59.57574802813707,122.4461120271651,88.19165590609555,152.1919336492311,81.40284896922279,74.61079651837724,95.09660708932248,64.9039712931255,247.7402467167877,114.48181287508652,71.09407701509583,98.23183191094714
60.89081854846877,119.85284030433688,88.73284226452164,185.60992518767384,83.52995557091415,90.8695995553727,98.72361113028414,102.37553943333997,106.2067272459957,147.9404367913312,68.79874739924217,107.41437617206935
64.94504128464403,117.25956858150865,89.27402862294772,160.35022410098446,73.10729514520115,59.794620961165535,102.3506151712458,68.42483290677043,96.43267218876458,143.09398427202365,49.72832926542975,104.60979578815338
66.5993052819568,114.6662968586804,89.81521498137381,168.22712816425556,75.7732044429241,59.83590263038536,105.97761921220744,214.57407396052253,92.99296173478189,138.24753175271613,63.91840011831353,89.42070321870285
73.02238652662459,112.0730251358522,90.3564013397999,142.99616826575632,76.60055546907661,60.99808310241863,109.60462325316908,184.42388798526133,58.88139187456176,133.40107923340858,139.02114372938794,82.31973816626146
69.30238395890063,109.47975341302396,90.897587698226,184.0481713233683,75.108223885708,47.43054074827419,113.23162729413072,154.2737020100001,86.55343752577745,128.55462671410106,120.90873270933496,88.08541561839081
63.62901977531967,106.88648169019572,91.43877405665208,152.46161314497292,78.51080692767562,62.21152293007837,116.85863133509238,136.18737920655818,85.84176115729873,123.70817419479351,45.02173970317799,76.16896007717719
63.97158071269504,105.37529430675065,91.97996041507815,142.325236415728,84.86647768476331,60.18899936205803,120.48563537605403,167.7077815657856,72.743196380217,118.86172167548597,53.38848802620169,74.21482277005802
61.719886615195065,103.86410692330556,92.52114677350426,151.54584541816732,99.9552877131354,57.03909884755785,118.79633644587184,231.929213912373,96.61386241787643,114.01526915617843,108.4805361284602,79.57856248926828
66.47053100220394,102.3529195398605,93.06233313193034,146.4607050844583,91.92354870376748,59.85141617379589,117.10703751568964,90.2363881005374,68.78575004434462,109.1688166368709,52.37237990855397,75.7581276302671
50.468546362005206,100.84173215641542,91.25149676261468,148.74728689024823,94.03560957832612,64.05833144903775,115.41773858550746,85.10861330979823,82.85496246601194,104.32236411756335,57.64429172938342,79.33551254557904
49.9205201658978,99.33054477297034,89.44066039329904,182.2721734536157,93.21494161554772,54.949561684392094,113.72843965532527,61.80295940530397,54.58282844015464,99.47591159825583,60.554382433903655,81.05221543860895
52.05573007692078,97.81935738952528,87.62982402398339,188.7652739407488,91.55657904945096,68.96897973609951,112.03914072514308,68.43092409597983,82.84808736067905,94.62945907894829,65.5830286822812,83.00803454416175
59.28046868395677,96.3081700060802,85.81898765466774,199.7306579310374,93.76191669289904,72.97248466068274,110.3498417949609,60.17622428884131,63.43391521873047,108.30821175034444,71.42934048059386,80.6244210659092
56.2995726525685,94.79698262263511,84.00815128535208,163.16143883411826,95.44058279104576,81.8036090081797,109.10906065915444,60.51145492619041,52.3704678909256,104.6679348922812,90.44492979387896,85.26213084157631
60.758122443062994,93.28579523919004,82.19731491603643,205.7147549378344,91.41189988157664,182.1291916809349,112.34432554622724,47.37008834478931,54.39042979664551,101.02765803421798,62.41300898805576,84.23501104067162
57.559671789245286,91.77460785574496,80.38647854672078,153.26971186004562,87.36118293144969,115.195454864862,100.35978424862392,118.14236890872712,92.70501243522,97.99464157024796,70.50273854931639,91.95616471945824
71.51219847515685,90.2634204722999,78.57564217740513,137.6769928993493,99.60260547408792,63.60820204425681,101.96189929257235,56.12378041816741,51.2609306017162,94.96162510627792,50.57257926471906,85.15459757964486
61.68110957330827,88.75223308885482,76.76480580808948,124.10332811110727,109.3791748140239,63.294498707337766,102.66782207701974,50.76755235642247,77.3424714501378,91.92860864230788,106.77613457034114,90.70792124115928
54.48359697634089,87.24104570540975,71.07574536373265,91.59694544892088,103.64086197771265,63.22754190367954,103.37374486146712,49.77979867284935,45.81728870390729,88.89559217833786,82.88696534218373,85.36027009059993
56.94181217870156,85.72985832196467,68.29135059704876,75.25509993077304,103.43888817844515,82.25108716363295,115.14336665961297,49.83746907342103,46.11798827117845,97.8047026398696,50.72606892358056,90.1508060795628
78.4146922282032,84.21867093851961,65.50695583036486,96.35241112001168,122.56151318731648,121.02205313064384,118.723482536026,54.32600812423892,83.04975022930871,106.71381310140131,41.19563308769854,97.75297655531683
52.3104057722631,82.70748355507453,57.94327900506378,73.1340676386123,114.63699397740533,114.6389648522064,122.30359841243904,46.828790133449615,52.2162124368649,101.65329102224312,73.1916865326671,97.10103171284496
43.081804715765294,81.19629617162946,76.84028944356295,90.16027188715624,112.4089215190668,78.32516288563106,125.88371428885208,46.70116186450469,86.22238792895133,100.4768931299092,90.24842595146842,108.72371552592725
32.76440515671036,79.68510878818438,130.71974598847171,133.48188626434052,115.69716411133052,68.45927616505087,129.46383016526514,44.83540844623233,101.89985302553691,99.3004952375753,274.31082193944667,112.51695603765656
28.36825370356585,78.1739214047393,81.1734245777304,101.63169295775204,169.51192147010204,70.42400191501761,131.67428152373603,43.63069757927576,64.58082849350664,98.1240973452414,131.472806744173,140.17611695333204
36.010908923775695,76.66273402129423,80.33638235816775,148.50241395007657,105.37599897637536,86.02765758878937,133.88473288220692,41.32098679500704,54.89281579973436,96.94769945290749,101.69986538906085,106.17535192177748
39.82004248860124,75.15154663784915,79.49934013860509,126.2380994136921,115.3553659126387,69.37420128657688,303.3828189289937,50.79844806398223,35.6142146172271,101.88927645809348,30.63703671016535,112.346134258508
37.835238609229805,73.64035925440407,78.66229791904244,135.36231132834925,104.91658408436768,101.13326359421406,111.59255833779063,55.54981110145248,41.68490705170999,110.38477526188494,90.81415185840385,94.16911152722751
40.1220065466574,72.129171870959,62.50565531323603,80.5123947640421,95.62362906683929,67.4848639414736,91.34689751590606,99.06843024327078,59.394210760648825,94.66696113202453,76.22581093612817,129.2955020221635
45.68363854474573,70.61798448751392,59.99483419269811,82.53796798060401,97.59400792913004,58.129863303762704,119.98344236262932,53.80907580641077,108.63719088056136,78.94914700216407,54.82882532467941,128.4743751243562
47.41953725281817,69.10679710406885,57.48401307216019,93.62967612273977,103.19818407936614,101.5665254378189,148.6199872093526,54.67780762769045,96.35769334466303,91.75087137090809,161.00104611162533,117.10282034111776
43.36826999337528,67.59560972062377,54.97319195162226,96.05688667343188,99.8021353423498,143.10020783818095,129.7331198904752,45.70886904023983,82.78535791934893,104.55259573965208,54.79631118957554,98.4072142109188
46.32572039788778,66.0844223371787,52.462370831084336,93.61183932198692,97.77077698300224,171.20861351371747,110.84625257159776,44.47152144082593,67.42114360462625,96.0275996721856,63.90786196534222,106.66897108772336
44.68528553863571,64.57323495373362,49.951549710546416,97.55327886350648,96.6956890706859,59.9388314370868,91.95938525272038,49.82930524478263,60.98659314777756,118.37071304910782,75.5038285710036,119.69725655259924
41.36236647322326,63.06204757028855,47.44072859000849,139.47712186874287,91.06280386201102,150.60534101812536,96.46849634612074,42.95130644941802,69.61011392826069,109.06546700778162,54.621128193121656,125.02960545596888
49.44634629250168,61.55086018684348,67.88959054324395,132.68775523784075,89.0215996753243,148.53512855094198,100.97760743952112,51.59488274219943,69.01650854234963,99.76022096645544,71.22972467121151,119.57999972766594
54.284872359426,60.0396728033984,67.89225474246375,103.51868337157714,90.5858369590089,127.71970893975757,105.48671853292149,52.54659794473339,74.48863238555853,96.6687839246636,35.24907215712349,109.21526340166646
45.28436795335169,59.54366672677895,67.89491894168354,116.64244274927384,92.58685003431845,92.46089421734116,109.99582962632184,63.99502922892509,66.42833476642006,93.57734688287174,73.93474463430567,90.06324533133174
39.141492169000216,59.04766065015949,67.89758314090334,121.42881337959412,95.06454603413242,190.5921416658637,114.15764111954236,64.74295813889366,72.75998711640459,96.26079097794076,64.18889670979905,116.82658157453156
39.416814827304,58.551654573540034,67.90024734012313,103.86389053579732,95.84729089228894,79.10595935355055,118.31945261276284,66.46910702870436,67.87619809200855,94.7144914529959,65.94458969999008,112.76884369482748
42.31003580898167,58.05564849692058,67.90291153934292,129.34542893023155,91.19741608735342,85.0985402599878,122.48126410598336,68.85043381671574,63.93391771052884,93.16819192805104,67.7002826901811,189.47391708837267
52.13469349486189,57.55964242030112,67.90557573856272,148.5330216049429,88.69548488552468,82.19252488370525,126.64307559920384,76.49824530018304,63.05737100448136,91.6218924031062,37.58822233522441,130.35455154837516
52.82845163480302,57.06363634368167,67.90823993778251,94.6033104749202,91.92331461270771,81.62855295485734,130.80488709242437,85.48362818188477,50.82422557537942,90.07559287816134,37.33247582687201,85.21093354001795
51.89857703430355,56.56763026706221,67.9109041370023,55.15541104744168,91.92132736563464,89.6148264729022,133.20763322176066,86.29411929321964,67.48453637669883,88.52929335321649,37.076729318519625,78.83347258316803
53.64918617965526,56.07162419044276,67.9135683362221,94.96112047160636,89.94336844781023,98.3613635785904,135.61037935109692,76.99556267317381,58.417698700058,88.0243486296055,36.82098281016723,80.91793284166451
57.49574989907679,55.5756181138233,59.15805326115533,99.0942186966127,85.40125430334265,117.98740983132411,138.01312548043322,93.16654165413878,63.74335489734893,87.51940390599452,39.46731985868646,91.05259263610748
50.76225676231557,55.07961203720385,50.40253818608855,155.26599104067762,85.12914465365995,126.35507623469016,140.4158716097695,87.46308437884397,68.77193959270585,87.01445918238353,42.113656907205694,81.66154530100646
34.887064887003326,54.58360596058439,41.64702311102178,,83.47893809492886,138.33253679287728,142.81861773910578,105.51636054779031,83.97101938389285,86.50951445877254,44.75999395572492,85.30367597522476
49.12235174295976,54.08759988396494,32.36653361625044,,83.25738586853832,103.612285533334,145.22136386844207,120.0497799211547,82.04531671864014,86.00456973516155,47.40633100424415,92.21218213301074
56.116599508672365,53.59159380734548,23.086044121479105,,87.28999730987773,124.89183907053751,153.69917575341375,125.0284223675624,91.23811348233386,85.49962501155056,48.37064836633162,84.78820631616885
46.31519213365674,53.09558773072602,13.805554626707766,,89.65962044199195,123.13890075202004,162.17698763838544,103.83261408416034,84.38163643435097,84.99468028793959,49.334965728419085,89.40566305913813
41.97479929353018,52.59958165410657,26.742693176805,,84.04746971556861,126.1566053037828,180.9179331687608,100.98589245184272,97.2159877803014,84.4897355643286,62.2741916067226,81.42936337687448
43.31420976600309,52.10357557748712,39.67983172690223,,78.63336448231401,77.44055188712746,199.65887869913607,113.81038623046948,112.18830522909076,83.98479084071761,36.800054662597205,85.882946221459
56.574038965655305,51.60756950086766,52.61697027699947,,79.30756715345638,60.24766966950341,218.3998242295115,102.07876704627203,107.47924572855544,83.47984611710663,45.71892614393082,100.10591071121117
41.30910625953441,51.1115634242482,57.09879361573027,,84.45906309745862,57.97237371687537,368.7777637572448,89.60927621974425,91.48242359286066,82.97490139349564,67.93153887806007,90.01992323018193
54.66557292117767,50.61555734762875,99.60977900992306,,86.19718930511189,78.97377870757562,116.48622540508843,75.19035175113235,92.1408868948189,82.46995666988465,34.6648788279697,95.67309434749738
51.48254152927552,50.1195512710093,142.12076440411585,,91.68816633582226,88.18169977157979,107.31435568776664,70.01972089782109,95.20649632715124,81.96501194627366,42.41504988395611,91.96035319937278
42.75458190308139,49.62354519438984,184.63174979830865,,98.22060823128986,77.6613646048532,107.11518607102964,85.19393952839364,63.28157922645766,81.46006722266267,44.083247695906856,93.24869549130904
46.613015632046185,49.12753911777038,227.14273519250145,,83.66412971945525,88.07449027701138,106.91601645429265,104.434033041278,46.955724140063374,80.9551224990517,43.41725610623288,106.81458733387448
42.87985280304788,48.63153304115093,269.65372058669425,,87.84832020809074,69.22839973138618,106.71684683755564,88.3899221632061,129.9215793914436,80.45017777544071,37.80689565662889,93.1325042920763
47.22186069308151,48.13552696453147,312.164705980887,,84.03518271481536,78.80229695208051,106.51767722081864,83.02615465110856,106.3144417020645,84.08027889199829,34.895466934747674,94.94570088675005
40.62003220811254,47.63952088791202,110.3262187025696,,90.0951303618461,61.14913169575098,106.31850760408165,111.16827541763192,79.84426636961112,88.29349369279852,54.721906643528925,95.9295058228566
39.868988604119615,47.14351481129256,89.34362145490196,,92.14269552246456,50.881467819372446,106.11933798734462,111.64341484015574,105.28752930517824,92.50670849359877,44.37684646249152,92.4875262995045
40.141459087227,46.64750873467311,80.58754368077395,,82.05481824366578,49.78246259318432,105.92016837060764,126.13437497785694,111.85881040033172,96.719923294399,56.161571635392136,92.57940135862516
41.346425069885015,46.15150265805365,66.10320755505492,,105.67080043143336,67.83468264585925,105.72099875387062,125.86008084526227,105.92806466629096,100.93313809519924,93.28190303482098,98.43625244852686
44.9383046361493,45.65549658143419,63.5388573532266,,99.26115055517435,58.65708300108222,105.52182913713362,122.04751546322429,97.86254353867236,105.14635289599946,182.40230338222565,98.437927340194
43.02654632653472,45.15949050481474,66.17518942844205,,113.1910290178597,58.66917936201386,105.32265952039664,113.99681806269932,87.3483932605329,109.3595676967997,45.04777740431911,94.71871641393165
43.71813490854499,44.66348442819529,61.12004021518968,,110.70499701294806,36.26012343541643,105.12348990365962,120.09322931399012,93.18701731657455,113.57278249759992,102.16732000866344,96.96935788379686
43.35329213010274,44.16747835157583,55.99317208562911,,112.7844762670487,38.36655223604934,104.92432028692262,92.42347198710046,56.71462051779615,117.78599729840016,47.2185040585429,93.4760616797143
40.02630987021527,43.67147227495637,50.866303956068535,,111.98986352201014,39.57855082794726,104.7251506701856,94.68366918736864,69.05834912446211,121.9992120992004,40.086439686900086,97.38227071040626
40.00935695371458,43.17546619833692,45.739435826507965,,105.06332473112565,39.751285684059695,104.52598105344862,92.60060595524412,40.51959728485281,111.4236286490845,36.83819208802899,95.62199926936674
46.11447413745913,42.67946012171747,60.798523435864674,,112.11867397195655,43.73874785240143,104.3268114367116,90.18913474953726,41.595531290427004,100.8480451989686,45.531029829786654,98.47258724868264
48.630726594126095,42.18345404509801,61.72094519939946,,124.19584498164878,64.41328111990167,104.1276418199746,99.18782986488534,48.91168187895106,104.34672170981848,46.31468557725788,98.80233015978988
44.01582777996274,41.68744796847855,62.643366962934245,,123.08744021259412,80.39875363642977,103.92847220323762,97.0702098311652,41.66533023762939,107.84539822066834,47.95344005144854,100.43188738393896
51.76205973213849,41.1914418918591,41.09221040275463,,122.97035890419696,125.65551513914708,103.7293025865006,98.14863951376822,48.50191872870618,111.3440747315182,60.58615809188703,97.74144232475749
50.35248523459097,40.69543581523965,28.68295356643317,,127.93685940652568,93.04932283836476,103.5301329697636,101.79630537150034,69.69255206637953,102.68211151944168,73.21887613232552,100.54968100678916
60.40580284703717,40.19942973862019,36.27115715065349,,133.24908619888137,65.6179605072121,103.3309633530266,99.97975649260766,79.70299278245663,86.00957269503968,283.331316567298,107.52043987965996
63.878056011174856,39.70342366200073,43.85936073487381,,148.0532975120836,63.263654978737,103.1317937362896,97.832467542596,96.05036892811614,78.46061627275326,165.9605580548102,102.20865596692212
62.796232945896605,39.20741758538128,51.44756431909413,,136.71277983252492,58.724550784468505,102.9326241195526,94.9460204363678,118.18927549696184,70.82408597960442,47.33897804175123,96.80991376574096
62.44717746320772,38.71141150876182,58.00051659496063,,137.2059804204359,76.14478289720007,102.7334545028156,106.009048259942,87.27503357071967,71.84579858887308,43.44794054652949,89.49637900211158
47.97611590548626,38.21540543214236,64.55346887082713,,138.23823731161804,90.1514048148621,102.5342848860786,91.31658894345384,78.61800817608943,70.40380485398047,40.68116311103807,105.78748712021915
53.62960570799047,37.71939935552291,71.10642114669363,,,86.73548193351496,102.3351152693416,83.10642944145617,138.4596936249051,162.56760767337292,31.31306349639961,97.06547607141128
95.27059780774042,29.829430826929148,77.65937342256015,,,80.0025169116692,94.3350050705929,90.190052643624,136.15796290380524,92.43325615659428,36.605037408822895,94.4700059020006
50.8875717452225,21.939462298335386,84.21232569842665,,,78.58244082380227,86.33489487184421,68.99649417154933,162.1647203792441,93.13175123697258,51.37645949972219,102.19890613692792
78.7969531480228,90.196220036986,90.76527797429316,,,75.92210619663008,78.33478467309553,64.22944683720507,169.49818351786865,95.5369215523848,35.532832922864266,90.73502295292248
63.59399037453233,78.01275899572889,78.60564080693892,,,62.51933579407448,70.33467447434683,67.93622766967958,176.8316466564932,98.47642276309632,38.416850991631165,87.70256784527409
68.75333287451004,74.03721543783813,77.60178456327748,,,70.24330432327243,62.33456427559813,71.08176430062298,247.0302228979268,87.78584470420134,74.76940402808079,94.50739216964628
64.4432889920815,72.31378466095354,76.59792831961603,,,83.33032601276126,69.06124489389714,76.37217676766048,192.86347835684387,85.07660520064586,36.130406135435855,90.3915286370132
71.42504675435643,70.59035388406897,75.59407207595459,,,81.25213905381773,75.78792551219614,86.78183068445726,198.22652018767425,82.36736569709038,56.32685841649066,99.64468909931122
66.80687164299994,68.86692310718439,74.59021583229314,,,84.59487984521921,82.51460613049514,92.51959923487804,166.2494821309688,77.47716204835461,74.2656637998015,98.46748781935328
80.9304699135936,67.14349233029982,78.15733245629761,,,79.16167369478347,89.24128674879415,102.851205269828,228.1285330012453,92.01534355146325,68.12836854233086,94.96022929719176
71.5920154184069,65.42006155341524,61.475509062728825,,,72.07244770882272,95.96796736709317,107.08368788275982,212.3539098588368,92.01232040204955,119.81032235369112,99.85188281213864
82.53129455379204,63.69663077653066,53.09661571936867,,,86.88698822021036,102.69464798539217,109.11989830241446,252.81516739615688,92.47489915008562,55.095444308993606,96.7651320422038
71.33337366203062,61.97319999964608,35.120002491642325,,,88.38162005547161,109.42132860369117,113.60201610635802,229.51072676553983,95.7703004225722,59.67569867699209,102.81772939585149
