Energy_envelope_Central_moment_6th_order,Energy_envelope_Central_moment_6th_order.1,Energy_envelope_Central_moment_6th_order.2,Energy_envelope_Central_moment_6th_order.3,Energy_envelope_Central_moment_6th_order.4,Energy_envelope_Central_moment_6th_order.5,Energy_envelope_Central_moment_6th_order.6,Energy_envelope_Central_moment_6th_order.7,Energy_envelope_Central_moment_6th_order.8,Energy_envelope_Central_moment_6th_order.9,Energy_envelope_Central_moment_6th_order.10,Energy_envelope_Central_moment_6th_order
4.416908676036477e+29,1.0261404011131082e+35,5.586684903134464e+35,7.145686281611295e+41,6.85808739523843e+38,1.313223147671896e+36,4.7704552058347416e+38,1.985013954581717e+36,4.847610896751597e+32,8.104488200573216e+36,1.349944356099978e+33,1.1585021832404884e+37
1.6769735240598258e+27,9.99136757795065e+34,3.112717129310104e+35,1.3310287055639009e+43,6.036329120861703e+37,1.1406220439672232e+36,9.540903383861391e+38,7.397100571652868e+35,4.578730040126739e+28,8.450648461564301e+37,1.7922377153636585e+33,1.91715736348812e+37
1.2766121673138168e+26,9.72133114477022e+34,2.136400519162508e+35,3.762122947273195e+33,1.5232178996121354e+37,3.5287184870970915e+43,1.4311351561888042e+39,4.283343818489573e+34,1.812277368142548e+32,1.6090848103071278e+38,1.2567722065862575e+35,2.332287052968306e+37
3.244314818304616e+28,9.451294711589789e+34,1.1600839090149114e+35,2.906113387994319e+39,5.41214619689789e+36,1.3693486185101483e+36,1.908179973991469e+39,1.342716179643019e+33,5.601579860205125e+28,2.373104774457826e+38,2.4956220360188783e+35,1.6938432412054976e+37
1.0995471019137634e+29,9.181258278409356e+34,1.8376729886731528e+34,,4.880167895188528e+36,9.077464864844388e+35,2.385224791794134e+39,2.913539930935085e+33,1.8040627586490328e+35,3.137124738608524e+38,3.7344718654515005e+35,2.133766839483102e+37
7.990076899718537e+28,8.911221845228923e+34,1.2478852791779317e+34,,6.503856915865336e+36,2.0871380936397128e+35,2.8622696095967995e+39,6.31711226781023e+33,1.1863565683060183e+33,3.9011447027592215e+38,4.973321694884121e+35,2.5013194516018924e+37
1.7140655276393555e+29,8.641185412048492e+34,6.580975696827099e+33,,7.069443925932646e+36,1.413958605311761e+34,1.4522265482096902e+39,1.015458077559532e+34,2.6797270793551845e+35,4.66516466690992e+38,2.5723634209318103e+35,1.982836633824196e+37
1.002758881720911e+30,8.371148978868061e+34,6.830986018748867e+32,,3.2197029680913706e+43,4.559348962980762e+34,4.2183486822581196e+37,2.489413073253213e+34,5.708640194484613e+35,5.4291846310606166e+38,1.71405146979499e+34,3.561806031950675e+37
2.9779016600508724e+29,8.10111254568763e+34,4.554106527956583e+32,,3.3980142516681265e+36,1.349348314835843e+34,1.135180916213695e+39,2.01946927913098e+33,8.332090112457773e+35,6.193204595211316e+38,1.8639789858279656e+31,1.921841616550358e+37
2.6141577922633503e+35,7.831076112507198e+34,2.2772270371642992e+32,,1.0279365216121652e+36,3.5012069062779603e+34,2.2281783456048087e+39,1.5571370009100997e+34,4.45760643888826e+35,6.957224559362011e+38,4.506355296923456e+26,1.848547882770721e+37
3.595539936496584e+31,7.5610396793267665e+34,3.475463720148241e+28,,6.490804182425957e+35,4.1247082014158e+33,3.321175774995923e+39,1.2436062886150005e+34,2.873327283265888e+35,7.721244523512712e+38,1.1814895630477202e+31,1.1522750964361938e+37
6.503045220224771e+29,7.291003246146335e+34,7.94404191188034e+32,,1.0972036277381763e+40,1.1499131700126673e+41,6.631913829880444e+38,2.9518351839852613e+34,2.6822051272776564e+35,8.48526448766341e+38,4.318549445389208e+34,6.824389728974486e+36
9.477032239861216e+27,7.020966812965904e+34,9.11020471996426e+33,,1.1601669152998526e+36,5.315508317643454e+36,1.2627122805945055e+31,4.131280907238889e+34,3.11363437692017e+34,9.249284451814107e+38,2.3106032497578995e+35,7.683022424924642e+36
6.531482256080302e+28,6.750930379785473e+34,1.7426005248740486e+34,,9.533153700607031e+35,2.8713332431326216e+36,1.2901635535527814e+33,1.0375307399808355e+39,3.734414725956841e+35,1.0013304415964806e+39,5.412339583686304e+34,9.836491254400995e+44
3.4916374008091933e+28,6.480893946605041e+34,2.574180577751671e+34,,1.579989758438799e+36,8.087992226563549e+35,1.243909760386439e+33,5.0275844393288855e+33,2.092629040084961e+35,1.0777324380115503e+39,3.12945777770571e+34,1.1789013531585838e+37
8.58593977815935e+32,6.21085751342461e+34,3.4057606306292934e+34,,1.5511244271475043e+44,3.027921553663665e+34,1.1976559672200968e+33,2.91755616092707e+34,2.0540640997646804e+33,1.15413443442662e+39,2.229648359151796e+35,2.202343314499086e+36
4.689320026265596e+28,5.940821080244178e+34,4.237340683506916e+34,,2.201690855713249e+36,2.346149372570066e+33,1.1514021740537544e+33,4.041513692855693e+34,1.5664391305867333e+35,1.2305364308416895e+39,1.12438585071116e+37,1.0739837722303354e+37
7.464642988655588e+27,5.670784647063746e+34,5.068920736384539e+34,,2.6280420181298016e+36,2.0222745472729982e+32,1.105148380887412e+33,2.740565909716203e+34,5.736963738359851e+30,1.53085865321926e+31,6.470169663921502e+46,1.9179556312499632e+37
5.016283879779712e+24,5.400748213883315e+34,1.642498690335578e+36,,2.6109574480237053e+38,5.140396307401289e+43,1.0588945877210696e+33,5.966728716458581e+33,8.004555680427694e+30,3.8445434064855207e+43,1.2194034590829906e+47,1.1873145136895551e+37
8.818285986990485e+24,5.130711780702883e+34,6.818879141815095e+42,,2.971636232730516e+43,5.063853573682579e+39,1.0126407945547274e+33,1.4104510476522169e+32,3.5939517770577725e+31,7.689086812969507e+43,8.59140450290231e+41,2.192163571450942e+36
9.566181973051256e+23,4.860675347522452e+34,3.375451038585556e+37,,1.1034981825346264e+36,1.1537653525292347e+32,9.66387001388385e+32,2.008096456912988e+32,3.728255582957523e+30,1.15336302194535e+44,1.6272825175447892e+38,2.018792377237964e+36
1.4268310620626328e+24,4.59063891434202e+34,7.662741727655569e+38,,2.439821050360432e+41,6.327270016555741e+35,9.201332082220426e+32,5.335897948540688e+32,2.815362392102894e+29,1.5378173625937488e+44,3.833276217000991e+36,1.0119774611665206e+36
3.761240776465432e+28,4.320602481161589e+34,2.4246420009020903e+45,,9.952784636257605e+41,1.4757995396913375e+31,8.738794150557002e+32,4.851079506792794e+31,4.7146797406334506e+30,1.9222717032421478e+44,1.5153805880382317e+34,1.692105997857333e+36
4.900880823406528e+28,4.0505660479811575e+34,1.126173090110131e+41,,7.516524873802987e+38,2.8338210672839576e+44,8.276256218893579e+32,5.65035396178539e+32,7.626689793830348e+29,2.3067260438905462e+44,1.3432185954542717e+34,2.630080541603557e+36
1.2169893105095369e+29,3.7805296148007257e+34,4.917929353608913e+42,,1.169925552890848e+39,1.9940972977417447e+44,7.813718287230156e+32,3.3918543580081336e+33,2.3241217537774588e+29,2.691180384538946e+44,1.2714064703911604e+33,1.0036055668213444e+36
1.175831800010106e+34,3.5104931816202947e+34,3.280255091761961e+42,,1.865232478405764e+39,1.4556171616697784e+34,7.351180355566732e+32,3.3381269643717163e+33,3.378338126843453e+26,3.0756347251873446e+44,1.9454816344249247e+31,1.0565832024919128e+36
1.8625927330421413e+29,3.240456748439864e+34,1.642580829915009e+42,,9.178629905651798e+38,2.7584879085421405e+39,6.888642423903308e+32,1.837069853257621e+33,1.7954508615532615e+25,3.4600890658357434e+44,2.00895210709273e+33,8.58261736553899e+35
6.738569704637339e+24,2.970420315259431e+34,4.9065680680559835e+39,,1.1906276778606551e+39,4.7020696071559405e+29,6.426104492239885e+32,2.5026334842440688e+33,1.0890727588717846e+26,1.7487447153107291e+44,1.9961156876246792e+33,8.553351592560454e+35
2.434012761854926e+29,2.700383882079e+34,3.518004900782816e+37,,4.390691875034482e+42,2.290871776544033e+41,5.963566560576462e+32,1.0264818725696696e+34,5.564478413556451e+27,3.740036478571532e+42,2.585133264601384e+33,5.0214048215349545e+36
9.077488004165024e+29,2.430347448898569e+34,1.7840498593093113e+37,,2.595731184565528e+43,5.804682353637551e+36,5.501028628913038e+32,5.36277247993242e+33,7.748611685149141e+31,9.583089328059706e+47,8.604469075155911e+33,5.170485937040749e+35
1.0967277770534882e+29,2.160311015718138e+34,5.009481783580657e+35,,1.388692479550565e+39,4.001600428025036e+32,5.0384906972496144e+32,8.228012783600469e+33,7.590262566314715e+31,1.9166141255754625e+48,1.0941123559820385e+34,5.987096763413693e+35
8.257247199943249e+27,1.8902745825377053e+34,1.905534661983236e+35,,1.959427520154146e+39,1.3625913053224504e+37,4.575952765586191e+32,5.886584276313311e+33,4.320176091904738e+31,2.874919318344955e+48,5.749532690598457e+33,2.160021450631003e+36
1.6372059048886644e+29,1.6202381493572743e+34,4.302536658856169e+34,,1.2330448016009996e+42,2.9684808226378904e+44,4.113414833922768e+32,5.342778849982119e+33,4.628487653622126e+31,1.279496951291572e+41,5.579418213765289e+32,1.948240219431778e+36
8.065623884888523e+28,1.350201716176843e+34,2.8683904610727184e+34,,1.1716191527672576e+44,7.360901747147906e+31,3.650876902259344e+32,7.144652877255405e+33,3.586640540850915e+31,2.6237187785512714e+39,9.944779859319824e+34,4.039450949898845e+35
1.8123706283403576e+25,1.0801652829964103e+34,1.4342442632892683e+34,,7.526183042620227e+43,1.6005875945235917e+32,3.1883389705959204e+32,1.3875148761061815e+33,9.806489622533457e+31,1.051919244931658e+39,1.119649390954277e+34,3.248893726629199e+35
1.2895879470124396e+26,8.101288498159796e+33,9.806550581864724e+29,,2.9131818391803526e+44,8.118895399736682e+32,2.725801038932498e+32,3.5394199472181297e+33,3.304082321537348e+32,4.472741190849883e+38,2.932277164151717e+36,2.0448243829098663e+36
4.87093139782178e+27,5.400924166355486e+33,2.851470801179732e+39,,5.7514209568768415e+44,7.189481022115309e+44,2.263263107269074e+32,5.728649293462598e+33,1.234236603307477e+35,1.1297794598373139e+39,9.684162916443106e+28,6.80004239269021e+36
2.08322556329999e+31,2.7005598345511765e+33,5.702941601378809e+39,,2.098146947906493e+41,9.332670865213747e+32,1.8007251756056503e+32,2.4470634823869656e+34,3.292550636651657e+28,4.667412349659037e+38,4.33162929310909e+32,5.193357377888318e+35
2.090928959960882e+31,1.95502746839734e+29,8.554412401577887e+39,,,1.052247080518302e+33,1.3381872439422282e+32,2.299754494609201e+44,9.786737766285076e+31,1.5478709318894928e+38,6.623852073146325e+30,8.524724824581618e+35
1.198124132621962e+31,2.035516321078849e+30,1.1405883201776962e+40,,,5.745414759937122e+32,1.2258166710794591e+39,3.640020280275477e+41,1.8294466482987697e+33,9.708976762096324e+37,2.661288385861904e+34,2.1567914512987404e+38
6.121801586589046e+31,3.875529895317965e+30,1.4257354001976038e+40,,,5.42777592150745e+39,2.4516332083401953e+39,5.041290384424436e+35,1.1288237590618804e+21,1.5700709379544547e+36,1.0161155882412656e+34,2.3673439862355536e+38
4.81285030202574e+31,4.253234646957451e+32,1.7108824802175115e+40,,,1.1565125891596416e+33,3.6774497456009305e+39,2.331447610485012e+36,1.963854274184572e+25,5.691858567278822e+35,4.256211169976231e+34,5.9454269206713495e+35
3.481643980716739e+31,2807378829836.752,1.1428824919956865e+42,,,1.9062613110929867e+33,4.903266282861666e+39,5.2929495136865386e+36,3.927595665993238e+25,4.83506352302e+35,7.163388633257824e+36,1.3106491887170792e+38
3.554430104280011e+32,1.186206325750758e+29,8.571618807164723e+41,,,1.0626024203595042e+33,6.129082820122401e+39,5.012250643348456e+36,1.5096699669849692e+31,3.333442922729186e+35,1.28801985903978e+35,1.0910756100300876e+36
3.113015146397848e+32,1.5137850918399872e+29,5.7144126943725844e+41,,,1.3571629428411218e+33,5.853437790095572e+39,4.716827239184494e+37,2.5094052667640105e+31,2.773817944691285e+35,1.1425239806704111e+35,2.4109389050230105e+36
1.6999673845020027e+33,1.841363857929216e+29,2.857206581580443e+41,,,1.0243095740520046e+37,5.577792760068745e+39,1.3187400810877657e+37,7.473661847263063e+31,2.214192966653384e+35,3.453304081213464e+34,2.3688569442600246e+39
1.2218974437200292e+35,2.1689426240184453e+29,4.687883023480594e+34,,,2.9430479427687264e+32,5.3021477300419156e+39,4.0858549115443766e+43,3.826216630711351e+32,2.8217454084807486e+35,2.5619557764905488e+35,2.626625086486981e+39
1.4975716293657676e+40,2.4965213901076747e+29,9.526036055697049e+34,,,3.5887311546131434e+32,5.026502700015088e+39,5.285757948665943e+37,3.407125578634717e+31,2.096094467845829e+35,4.3695682946061007e+33,5.729395520080359e+38
5.551647546052425e+41,2.824100156196904e+29,3.4785756599142355e+37,,,7.503146523686232e+32,4.75085766998826e+39,6.36144745857944e+37,2.391616747212925e+31,1.8538820048153603e+35,1.776135525853512e+39,3.2757876814822514e+39
6.69872853199376e+38,3.1516789222861328e+29,5.851975194340739e+29,,,3.511675022154644e+34,4.4752126399614315e+39,5.824250981353936e+37,9.777577347176594e+31,1.1561314129415925e+35,4.837500143639284e+38,2.0768832885799587e+39
6.928878363777361e+38,3.479257688375362e+29,1.92007756371162e+28,,,1.226811465002503e+35,4.199567609934602e+39,5.9873591837129e+37,5.348233890001457e+31,3.3609783334438144e+33,5.422891223741728e+35,2.763469849108014e+39
2.8985056792307152e+32,3.806836454464591e+29,2.904870390164476e+30,,,8.293573983191968e+34,3.923922579907775e+39,5.748921474605826e+37,1.891800902529716e+32,5.926468202423566e+34,3.7725236637610726e+35,4.969569278175584e+39
2.2170396817103303e+36,4.13441522055382e+29,1.4027570574955203e+32,,,3.02113987374446e+36,3.648277549880947e+39,1.9548847172688803e+38,1.2859469355951048e+33,1.1388511376305657e+33,2.415090603829459e+32,3.8722259384876364e+39
6.204394821210538e+43,4.461993986643049e+29,2.7764654110893965e+32,,,2.51565473760274e+34,3.372632519854118e+39,1.9255683284915225e+38,1.2657989755579867e+33,2.4081945517245312e+32,5.322830701089617e+34,4.262935697393465e+39
3.1023147879912834e+43,4.789572752732279e+29,4.150173764683272e+32,,,1.313794903628862e+33,3.09698748982729e+39,7.379303551974366e+38,9.370593788438116e+33,1.3874592787669663e+32,7.315317854735922e+35,1.6020736274956308e+39
2.347547720288317e+39,5.117151518821508e+29,4.465802109439569e+32,,,1.7761857357734432e+34,2.821342459800462e+39,1.920602275457031e+39,5.420193488048782e+33,3.6672400580940176e+31,2.1348356433920974e+35,1.5073269714644442e+39
1.879249658148877e+37,5.4447302849107366e+29,5.2781429758075826e+39,,,4.908395432506034e+35,2.545697429773632e+39,3.187724530516677e+39,6.980627609008684e+32,2.2869809210313107e+31,1.5413183077206703e+35,4.2370797512902395e+39
7.833403341405709e+36,5.772309050999966e+29,1.2145432833561855e+39,,,5.613015299697645e+37,2.270052399746805e+39,3.7997972988314624e+39,2.4663246797814013e+32,8.667042681980971e+30,3.914258506942484e+34,4.515809319648595e+39
1.4321270599860915e+33,1.2373815157921353e+30,3.950714702203749e+36,,,8.111629552032088e+38,1.9944073697199766e+39,5.992081446720313e+39,4.103681114482593e+30,1.397672940833312e+31,6.271132778721016e+35,6.954985907016753e+38
2.5944921398785005e+32,1.897532126484274e+30,7.263831154203151e+37,,,2.2645946635153463e+39,1.718762339693149e+39,1.0128152414512528e+40,2.7390341144852392e+32,1.4828041103591029e+34,1.2150839706747784e+36,4.059567888185187e+38
2.0219669513388293e+31,2.557682737176413e+30,3.814815321151669e+33,,,6.61769524742811e+34,1.4431173096663207e+39,1.1751097280281463e+40,2.317920010244975e+32,7.542234959844465e+33,9.765917571342326e+38,6.897885649957637e+38
9.236801046887197e+28,3.217833347868552e+30,3.4408917713262765e+36,,,1.2684418577175022e+37,1.1674722796394923e+39,1.3415356303367401e+40,1.8968059060047108e+32,2.5642881609790068e+32,1.9519684302977902e+39,1.2047436176080231e+39
1.0833445699492252e+28,3.8779839585606905e+30,6.877968727331401e+36,,,1.0863655765457154e+40,8.918272496126638e+38,1.3071170201224442e+40,1.4756918017644466e+32,1.0649718802631566e+32,2.3344909074234115e+38,6.695463664305345e+38
3.14623353439236e+34,4.538134569252829e+30,4.7781640653330304e+36,,,2.3388256470378427e+38,6.16182219585836e+38,1.1716396165533254e+40,1.0545776975241824e+32,9.783220185927808e+30,1.0781991032161374e+47,2.427630634087757e+39
1.3707338839547518e+34,5.198285179944967e+30,2.678359403334659e+36,,,7.092173858052338e+36,3.405371895590071e+38,1.1816499872929375e+40,7.744568686177091e+32,1.2487533892506218e+31,4.598509219543036e+40,5.783350627041226e+39
1.5494113865972098e+32,5.858435790637107e+30,5.785547413362875e+35,,,1.578916486167411e+34,6.489215953217919e+37,1.0076484168537571e+40,3.992600545085542e+36,8.117369588356462e+28,7.438980512411061e+37,1.3827660655635662e+39
1.3915861127033322e+35,6.518586401329245e+30,2.896206837736449e+35,,,1.6283093319200193e+34,5.576556467691608e+37,7.687077430335706e+39,1.1950526442174092e+36,1.2765089189969652e+29,8.374967944502546e+37,4.894748777439145e+38
1.6899039476511836e+38,7.178737012021384e+30,6.866262110022989e+32,,,3.2635452882940994e+40,4.663896982165295e+37,6.979502084261054e+39,5.97532036834862e+35,1.3593467213982657e+30,2.1647000432051444e+36,1.2835892364504847e+39
6.653257814512977e+31,7.838887622713523e+30,8.024254589329647e+30,,,1.5078519892680347e+45,3.751237496638984e+37,6.213188664336481e+39,1.1429452314825848e+31,3.5093451688935915e+31,7.42648272544327e+36,8.128359162725826e+41
6.459711541814887e+28,8.499038233405661e+30,8.533590077421467e+33,,,3.5778882830284316e+39,2.8385780111126726e+37,4.9898799007169565e+39,1.9288067550593365e+30,7.818595400803052e+32,1.6565995616718117e+35,1.979019111805925e+39
1.7881270320708813e+34,9.1591888440978e+30,7.728914898924022e+30,,,3.601815192195456e+38,1.925918525586361e+37,4.188184854663061e+39,8.379224878542863e+29,4.861830726629488e+33,6.80607399150786e+34,1.1135802028396783e+39
6.776579749721969e+29,9.81933945478994e+30,7.215309823693142e+30,,,2.6360985793435744e+35,1.01325904006005e+37,4.967359458604796e+39,2.004406885371568e+28,8.046712764691096e+34,2.3042432642289992e+35,1.676166098304353e+39
8.257470745565867e+32,1.0479490065482078e+31,2.275007140097685e+31,,,6.4896075606053455e+38,1.0059955453373734e+36,5.736053211137126e+39,1.6668489691409236e+28,1.5607242456719242e+35,8.471789585793569e+35,4.029862279686899e+39
1.4911034970759417e+31,1.1139640676174216e+31,3.3735548146419387e+31,,,3.932020748975126e+39,9.624588395467808e+35,6.772367139065372e+39,1.8576152141100573e+28,2.316777214874739e+35,1.2071660305199888e+36,2.44437515912873e+39
1.7516086290897178e+28,1.1799791286866357e+31,1.0131399180710089e+30,,,5.2093042114839465e+35,9.18922133756188e+35,8.328219592653671e+39,2.1720164755328534e+28,7.719913381322395e+35,1.7740482407824084e+36,8.101603272591597e+39
2.747102060701656e+33,1.2459941897558493e+31,7.915047402617589e+29,,,5.580891424662863e+36,8.753854279655952e+35,6.78802492125796e+39,1.3722305235576927e+31,7.756528440340349e+37,7.385333019853184e+36,6.411703150761206e+39
2.878486456321854e+31,1.3120092508250634e+31,5.458637545889191e+29,,,1.14168775592938e+36,8.318487221750025e+35,3.469877848607719e+39,1.2326448363259086e+28,1.5435857746867474e+38,2.022581337424656e+37,4.9381531955976606e+39
1.6946052187334016e+34,1.3780243118942772e+31,3.002227689160793e+29,,,5.972896626872859e+42,7.883120163844097e+35,1.481845844296451e+39,7.005238276875615e+29,2.3115187053394595e+38,1.4796971592972233e+37,5.617456133712637e+39
1.021963636235591e+32,1.444039372963491e+31,1.4445504680291976e+30,,,1.5915743241880922e+37,7.59680599520713e+35,3.6475676557739806e+39,1.6112508415544265e+27,6.666029720720955e+41,1.1132948904642947e+37,8.418651170393024e+39
8.548900107058172e+31,1.5100544340327049e+31,5.291279067258842e+35,,,2.9769766488068864e+37,7.310491826570163e+35,6.548932028909619e+39,9.12532098090171e+27,3.3433462532663266e+41,3.113523145699189e+37,2.4982705580213687e+39
1.7561968014892216e+32,1.576069495101919e+31,3.352134344378304e+33,,,1.9828264236957743e+37,7.024177657933195e+35,6.166101815051388e+39,1.5319099618333414e+27,4.685936122774511e+38,2.6650755418043374e+37,2.977627722256957e+39
3.717734607406334e+33,1.6420845561711323e+31,3.834436692824809e+33,,,3.471097099530906e+37,6.737863489296227e+35,4.252549839313479e+39,6.000290814787311e+27,3.556918122974829e+35,4.469418135478672e+37,4.5233359494015486e+39
3.374612435298187e+34,1.7080996172403466e+31,1.1972858464811118e+31,,,1.497772637141402e+37,6.451549320659261e+35,3.645612796066242e+39,4.44954874800787e+27,3.129278051636097e+34,5.494620671901708e+37,3.3591153958518557e+39
6.56478973643749e+32,1.7741146783095604e+31,1.1799584315895556e+31,,,2.082600201755884e+37,6.165235152022293e+35,4.722256653957199e+39,1.2171219120759456e+32,1.0235948445294274e+33,8.48131140427966e+37,3.122432417086585e+39
3.1520313536422e+32,1.8401297393787745e+31,1.1626310166979994e+31,,,4.967636829514274e+37,5.8789209833853255e+35,5.956465870244887e+39,1.0043837152940563e+28,1.909635797711225e+32,4.1217790796701614e+37,2.930558772383474e+39
2.0266347230299447e+32,1.906144800447988e+31,1.1453036018064432e+31,,,1.376563746523051e+38,5.592606814748358e+35,6.769982761448213e+39,1.1171587978474467e+28,1.235576807577798e+32,3.282657306093392e+37,1.9418625241999918e+39
5.051200760330348e+31,9.530725046963716e+30,1.1360921204854436e+31,,,3.0116983610019416e+37,5.306292646111391e+35,5.99547273797335e+39,2.5278540459793586e+31,1.314958140845814e+31,1.031457936035358e+38,1.8905985050565728e+39
3.623491432146658e+27,2.089447548182948e+24,1.3140504276601075e+30,,,2.417572426929234e+37,5.019978477474424e+35,4.132393108435823e+39,1.5287189942196266e+32,1.1555619472863786e+29,2.18821389400748e+37,1.5026436506310063e+39
1.6572910302441715e+33,6.43191442015622e+26,1.5053583931913252e+30,,,2.654557878662488e+36,4.733664308837456e+35,1.2418876062795699e+39,1.5567756505650594e+32,1.930605771404358e+30,1.2324991249261518e+38,8.319399410695632e+38
6.048885218257233e+28,1.2842934364830608e+27,1.6966663587225427e+30,,,1.7278962214356153e+41,4.4473501402004885e+35,7.356371624878909e+38,1.8548981365264667e+32,2.784114693747049e+30,1.5672497084067523e+38,6.2983339698755266e+38
1.7708221357805612e+40,1.3406648454935853e+27,2.948706742394888e+35,,,6.329892964640714e+35,4.161035971563521e+35,1.4288819041449236e+39,1.644596941500739e+32,7.220499008638876e+29,1.0640780921407831e+38,6.7477370331499006e+38
3.841928989935935e+37,1.39703625450411e+27,5.897396518126188e+35,,,1.3047094481858163e+36,3.8747218029265536e+35,2.020726040799497e+39,8.263622821541622e+31,5.458525680095407e+29,1.2638884229015628e+38,6.596228053881599e+38
2.453965768476952e+42,1.4534076635146346e+27,8.84608629385749e+35,,,2.845055726084193e+35,3.588407634289586e+35,2.864857154808481e+39,1.0896462820214691e+32,2.567271561408743e+32,1.5762768825107272e+38,5.0255280673884256e+38
5.110313155861781e+31,1.509779072525159e+27,1.179477606958879e+36,,,1.1661156977696786e+39,3.3020934656526187e+35,2.1367638466494e+39,2.242521926981848e+32,2.695954406113068e+32,2.7375538426437736e+44,5.8085578645706994e+38
1.4678136180615115e+30,1.5661504815356836e+27,2.643719217635917e+31,,,2.411281441288444e+45,3.015779297015652e+35,7.138196274236737e+38,1.3062591444456464e+32,2.824637250817392e+32,4.293758410077741e+38,9.141587642319251e+38
1.193885333661695e+32,1.6225218905462084e+27,5.828482048487705e+34,,,,2.729465128378684e+35,1.7007280618989587e+39,3.789246339781232e+32,2.170797058942624e+35,3.069810745846641e+44,7.463277429666964e+38
8.22929073868802e+29,1.678893299556733e+27,1.1435554927212337e+31,,,,2.4431509597417167e+35,6.321802975295223e+38,3.894057562535387e+32,1.4148133458779809e+43,9.856672553791586e+44,1.991324263041089e+38
7.209315480583758e+29,1.7352647085672574e+27,1.7862634467518477e+35,,,,2.156836791104749e+35,9.017522995056552e+38,9.497134280633252e+32,7.243671988395884e+37,7.381993881883243e+37,5.142377266895731e+38
7.747476072961057e+31,1.7916361175777822e+27,3.572412537954423e+35,,,,1.8705226224677817e+35,1.1076872540349739e+39,6.081137560580366e+32,1.2748611121077428e+37,3.0679883136798217e+38,1.526807830397162e+39
6.98111552812348e+30,1.8480075265883067e+27,9.893287784417864e+30,,,,1.584208453830814e+35,1.817478091121202e+39,2.9145210624908453e+32,1.134622085263544e+35,1.001254371691942e+44,1.3417754378533197e+39
6.975295077403198e+32,1.9043789355988312e+27,3.6063081968965615e+38,,,,1.2978942851938468e+35,1.7281329621288003e+39,2.5155681838339088e+33,2.9446849238955493e+33,1.4597383731874518e+43,6.37839710504956e+38
7.820489666277555e+39,1.960750344609356e+27,2.7047313657006022e+38,,,,1.0115801165568795e+35,3.508268243571983e+39,1.2761173444543376e+33,1.343349364514374e+33,1.610543833576935e+40,1.2317948784703216e+39
3.866135331774565e+31,2.0171217536198805e+27,1.803154534504644e+38,,,,7.252659479199126e+34,5.462283653044345e+39,3.322921872722808e+33,7.408096870067707e+32,1.6294959459541868e+38,5.885749112658887e+38
7.072731442028854e+31,2.073493162630405e+27,9.015777033086851e+37,,,,4.389517792829441e+34,2.267201982383989e+39,5.273137258593893e+33,9.704113611243936e+32,1.6920278647809403e+43,4.3408541365652626e+39
2.405771872534028e+32,2.1298645716409293e+27,8.721127265302043e+31,,,,1.5263761064597652e+34,2.740339138552127e+39,4.520864818463735e+32,3.003407614499715e+31,7.627534107737764e+39,2.7302456054613604e+39
1.1585339248843812e+29,2.1862359806514543e+27,7.450515434169648e+31,,,,1.1550297370839612e+34,2.929879418780544e+39,1.9450783186352817e+32,2.7456107978423545e+31,3.0333879941067816e+38,8.129160694587563e+38
2.723480487143919e+27,8.871098797822401e+36,6.179903603037253e+31,,,,7.836833677081574e+33,4.552055687506678e+39,2.352071198362951e+33,6.047321558632267e+30,5.894546094504658e+39,3.0039157955565524e+39
1.106364019967727e+26,8.089554028174032e+36,4.9092917719048575e+31,,,,4.123369983323534e+33,6.01253037402255e+39,4.815590096597793e+32,1.0041668666299538e+31,2.00630129328956e+42,4.82923352592069e+39
1.917148824809405e+32,7.308009258525662e+36,3.638679940772463e+31,,,,1.3925366138621022e+34,6.255761125957457e+39,5.364243377440594e+33,4.132397656593746e+30,2.6928176486546405e+40,9.994124351916015e+38
6.897332185618842e+33,6.526464488877294e+36,2.368068109640068e+31,,,,1.0077276320143264e+33,6.698218413747955e+39,2.059525368438227e+34,3.211563058503078e+30,2.8841061453728657e+37,7.776394295436691e+39
1.4424048752072423e+33,5.744919719228925e+36,1.097456278507673e+31,,,,4.755898795002076e+32,1.312314112368895e+40,2.5622255589785404e+34,1.1392993192810336e+30,3.231588437368268e+37,4.9805276775086935e+38
4.1162277759989577e+33,4.963374949580555e+36,8.883693662080544e+30,,,,2.512305181337571e+33,1.0944679152654583e+40,1.3949027309978512e+34,5.641803158854695e+32,1.341256745008212e+39,3.629357235414016e+38
1.7850188240221576e+41,4.1818301799321865e+36,4.4686309659033816e+33,,,,2.238714887435477e+32,8.734852549267407e+39,7.985094296591125e+33,1.1102094052040738e+30,5.293437464451181e+42,2.3454618534635007e+38
1.5762226778457515e+33,3.4002854102838166e+36,8.928378238144683e+33,,,,5.026496598022464e+32,8.438075823033023e+39,9.726929704116346e+28,6.169249312458718e+29,1.9321793749518957e+39,5.643619323430967e+38
8.25141108081158e+27,2.618740640635448e+36,1.3388125510385985e+34,,,,4.859539478826493e+32,1.0830733153052568e+40,1.8334954047888072e+37,1.1816497058945853e+30,1.2695596282696516e+44,1.5716800160409537e+38
3.1604644995138067e+27,1.8371958709870792e+36,1.7847872782627285e+34,,,,3.743812191374629e+43,1.2581461129390027e+40,3.425487821096732e+41,1.1402626160657704e+36,1.561313827306267e+44,9.589445806564786e+37
