Counts_envelope_FM4,Counts_envelope_FM4.1,Counts_envelope_FM4.2,Counts_envelope_FM4.3,Counts_envelope_FM4.4,Counts_envelope_FM4.5,Counts_envelope_FM4.6,Counts_envelope_FM4.7,Counts_envelope_FM4.8,Counts_envelope_FM4.9,Counts_envelope_FM4.10,Counts_envelope_FM4
6.390550815115987,1.0000000000000002,1.2499999999999991,2.5005366569512764,1.0,1.0,2.626265734355333,17.363156045238558,2.9836601934177365,1.3333333333333328,5.240797627661749,4.003721627649263
4.419420128173104,1.0000000000000002,1.1999999999999993,2.521787225827971,1.0,1.0,1.0,17.995630361043187,1.736290323594612,1.291666666666666,2.570741095131764,4.016852876947585
8.632807924856612,1.0000000000000002,1.1499999999999997,6.505360979707912,2.001054182853109,1.0,1.0,23.773007551099685,2.66419427585742,1.2499999999999996,3.022475541575621,3.394967462810313
13.846070704843944,1.0000000000000002,1.0999999999999996,5.973008168744539,7.97294571481422,1.5000000000000009,2.099569273335299,15.667916044317971,2.6468809503474304,1.208333333333333,1.0000000000000002,3.950556917914593
9.570808662972828,1.0000000000000002,1.0499999999999998,1.9142973867167687,1.4071194154503228,30.25657106328345,1.0,138.42557604107182,1.4999999999999991,1.1666666666666663,2.256440967879328,3.073463191727196
4.615606607780604,1.0000000000000002,1.0,3.9574981383992696,1.9673614738236265,8.48495346563023,1.5000000000000004,10.746601666903038,1.34566415576072,1.1249999999999998,6.7930643117518175,3.341505407744697
2.5645063510627453,1.0000000000000002,1.4999999999999982,8.20663984116514,0.9999999999999998,2.8710947224504824,1.3333333333333337,41.4046807076371,1.462412783809882,1.083333333333333,3.8583828590761753,3.3569139344796493
2.7727069814687058,1.0000000000000002,1.4444444444444429,5.250458670868886,2.0661976249157186,15.79401341072206,1.1666666666666667,57.24685347097683,2.838774951943692,1.0416666666666663,2.937944616255052,3.013064241858673
5.207281908829562,1.0000000000000002,1.3888888888888875,6.019022531555831,2.263766452331699,5.034329373369842,1.0,17.359765535061108,2.5271922814068724,1.0,1.6631385385920536,2.949808247449138
2.1156324461203444,1.0000000000000002,1.333333333333332,3.3580495073926406,1.4999999999999984,6.052532740532847,2.237981183137912,5.747627426313525,2.185098672014337,1.0000000000000002,3.068717631810638,3.3121786400549533
3.4780602526545303,1.0,1.2777777777777768,2.9731710199391577,3.8236520178271465,12.55828773860545,3.475962366275824,6.0392018308208,2.6712029079060047,1.0000000000000004,4.10999933315698,3.34802067551022
3.5407949441836006,1.0,1.2222222222222214,5.412215175747732,3.0036894812785806,2.041886201494902,3.06330197189652,3.472629285830941,2.4197834707079795,1.0000000000000004,9.68416049769579,3.392409312675496
4.393866667541237,1.0,1.166666666666666,8.417764059229551,3.0944161891137245,7.066108670840706,2.650641577517216,31.150257680584733,1.9848468694350327,1.0000000000000004,4.61106290049869,3.0214845653059257
3.861270415360031,1.0,1.1111111111111107,14.269895305244422,5.3636074230439945,2.766738018588702,2.237981183137912,20.602229813269904,1.4999999999999998,1.0000000000000002,2.098341607999041,2.686128151494834
4.0024650576323095,1.0,1.0555555555555554,3.4499726039071423,6.770124125327711,16.35243435078614,1.825320788758608,108.36930264455287,2.8313700367330923,1.0000000000000002,20.376322507229,2.2715575469352096
4.891112014309287,1.0,1.0,3.636041494931858,11.397968113153931,13.927826114479766,1.412660394379304,13.55507461842226,2.444695549555035,1.0000000000000002,2.866163865138554,2.7108582156480927
2.4371303750006854,1.0,1.0389259390328938,3.079104547897587,8.891994498464962,4.898750144633326,1.0,77.60423833228563,4.042858563007579,1.0000000000000002,26.795503291319164,2.996281147013753
1.95526894194148,1.0,1.0778518780657873,3.952987375906849,13.15816496964666,3.721207247169548,1.0,21.01402368172754,3.854655652359648,1.0000000000000002,4.44137382105247,2.3630971108820265
2.7689794385236786,1.0,1.116777817098681,3.7146385477657824,27.892337357447936,2.0726782504999792,1.0,57.77413222224806,2.0483979596890447,1.0,4.306876153016932,2.685392460644121
3.046160213104016,1.0,1.1557037561315746,3.4599060029001283,13.685852331263389,2.1699732866664863,1.0000000000000002,2.60316640209429,2.3935783330570475,1.0,2.375896736109321,2.0601578143864594
2.997288731867324,1.0,1.1946296951644684,5.861546963209309,8.65328815682048,1.9981095987415511,1.0000000000000002,3.351872788502271,15.377615920874415,1.0,4.191984087634904,1.9346825138261028
2.999749467387024,1.0,1.233555634197362,4.5327312467355325,11.713850377399115,14.018292538105364,1.0000000000000002,2.1554292508597306,13.906849639366952,1.0,8.359300045248505,2.321820231690177
2.303188311643752,1.0,1.2724815732302557,7.407983880678389,14.445321208092876,2.769996472925946,1.0000000000000002,2.4607821693048835,10.789746645318298,1.0,2.3182024306922613,2.3981529163122643
2.119591001787542,1.0,1.3114075122631494,2.607628250230574,16.135377245219374,2.6256856942143947,1.0000000000000002,1.494181394048167,5.871950956468329,1.2108798154018543,2.520709453981586,2.3626449769927365
1.6420187465935503,1.0,1.3503334512960432,2.107785593696657,16.815398470931807,6.8494252331378265,1.0000000000000002,23.418936261781724,3.509461196716239,1.1054399077009271,3.16004143041591,3.365433341529215
36.07744957128026,1.0,1.3892593903289367,2.580838169459444,21.149990692186208,2.6601745966453243,1.0000000000000002,37.08690346892877,2.378740991445088,1.0,2.793876622773787,3.087583507834943
31.67859894173068,1.0,1.4281853293618303,5.271063422629204,11.156652492682984,2.7144100958599577,1.0,1.4801372164802369,7.373766043538748,1.069121270368032,2.510211156194856,2.858523008641365
18.92614411324771,1.0,1.4671112683947245,6.610117144668033,15.075636073736346,4.861904213565564,1.0,1.9072940937474845,1.973016627855308,1.1382425407360637,4.640384332358925,2.7646323405433857
7.721983368302369,1.0,1.5060372074276178,7.563725604610674,11.50825592725394,3.4565080293258554,1.0,2.931066267412355,3.744699846259768,1.2073638111040956,12.024295653639154,3.3931714977067955
26.46570054291301,1.0,1.5449631464605116,6.412723639931415,8.611174018838154,5.423389523534702,1.0,3.9548384410772255,2.4699568429968086,1.2764850814721274,2.7393215506381483,3.33409783610716
20.675195522425216,1.0,1.5838890854934051,10.67418816830886,8.34806591995714,7.430094436161832,1.0,3.6835952264263017,2.812687670226428,1.3456063518401593,2.582179107621752,2.4939320830501868
11.780582157445725,1.0114568235851031,1.6228150245262989,7.649731961405363,20.447576287551232,4.533314815325601,1.0,2.5522381614819984,3.482110084416588,1.4147276222081913,1.917460318627576,2.00396357281123
3.95610831503931,1.0229136471702065,1.6617409635591924,6.345982978354992,10.263238858428611,12.456285777212658,1.0794842995292775,3.636847277461548,1.0,1.483848892576223,4.528960642695999,2.072746909791197
6.165443712494934,1.0343704707553094,1.7006669025920862,8.052840154148903,6.248447917531494,21.700826552555807,1.1589685990585548,4.9074822011558,1.5000000000000004,1.5529701629442547,1.8610239904692027,2.0316703596809047
6.695197121100728,1.0458272943404123,1.799396172953124,7.196030772119974,5.378085930502063,6.393477710776492,1.2384528985878325,7.486260548077324,3.2431568013179244,1.622091433312287,2.0640169415506886,2.4945721978637088
4.036037530992937,1.0572841179255157,1.898125443314162,8.4655383813893,13.21576198024326,3.291587683761824,1.3179371981171095,1.902865161073163,1.0,1.6912127036803186,5.637033073965836,3.171048867881908
2.9245759645393825,1.0687409415106188,1.9968547136752,7.125354498940001,14.866020093357845,13.455111224085602,1.3974214976463872,1.5000000000000004,1.0,1.7603339740483503,4.141858293254206,3.6445468928254527
2.3410371004382555,1.080197765095722,2.095583984036238,7.756177637991157,14.251334527958273,4.315438841719151,1.4769057971756645,1.4999999999999991,1.3527503842677364,2.10516842935891,2.5202972890185715,3.308977895171421
2.260652887200897,1.091654588680825,2.194313254397276,4.773956222078065,14.818684644295985,2.9743908157885377,2.1449787949085173,1.0,4.851059766794679,1.552584214679455,3.626063904103988,3.667490443800768
2.416348853653886,1.1031114122659285,2.293042524758314,5.080460132901702,14.835030462549852,2.7885602175848248,1.4999999999999951,4.990312624645995,1.0,1.0,3.1876763993274846,3.0023474073477368
2.9197894755210188,1.1145682358510316,2.391771795119352,3.3081321405253434,15.04505564392298,3.230310876843441,12.314724262180777,3.306044629845445,1.998453227000307,1.0,2.2657597900995823,3.1409109600502183
2.3821307557676645,1.1260250594361347,2.4905010654803896,4.750373141493339,8.99530821407363,1.9272546903296608,7.825608013839359,6.384233456643111,1.0,1.0,1.7053166441776828,2.777856557430066
1.9385587395590984,1.137481883021238,2.589230335841428,6.91856083511736,6.573544057789944,8.842079025569317,4.41280400691968,2.319430767097466,1.0000000000000004,1.0,4.4492275676228425,2.6407991673826503
1.850019803677708,1.148938706606341,1.0,7.675284908163745,6.286535254181476,24.38805119095452,1.0,2.34034446276814,5.760015130166173,1.0,8.731894418890617,2.3615752723396835
2.6838556742400805,1.160395530191444,5.501620491654885,7.591628338038308,9.904291069226712,5.211567490393486,1.5000000000000009,18.04411107712253,2.281473921580371,1.0,3.781051595944844,2.3531405458362094
3.63028916580101,1.1718523537765473,10.00324098330977,20.636770723295097,7.780862212504791,11.207266697566348,1.3750000000000009,18.142140299348213,2.175614974504456,1.0,23.13630565510572,2.8347699217034377
8.315063660551072,1.1833091773616504,9.59809955365673,14.573934729268103,9.47933169460113,11.755413587008432,1.2500000000000004,32.1060969407677,1.5466069406701584,1.0,3.2076350095051365,3.1295202001753024
6.295627138592297,1.1947660009467536,1.0,4.082163100049438,8.449883542950257,6.739990924696697,1.1250000000000002,17.09389423506799,1.553622022487173,1.8070497570604127,2.9604962816293443,3.5436003798173905
8.163954904919537,1.2062228245318567,1.5000000000000004,3.5518673465473354,7.654425786985174,3.556774102785604,1.0,2.567224894020923,2.098601703804376,2.6140995141208263,2.5548902591173763,3.875776125341834
8.063839193372614,1.2176796481169598,1.0,3.221361948427529,372.3060691356352,1.4246412689724803,1.0,2.429706652359735,2.8115115628084584,3.4211492711812395,7.0300487722767055,4.243967728603739
5.073416776638779,1.229136471702063,1.0,4.667132260699446,14.57286936533033,2.915947678437019,0.9999999999999998,9.655473549704324,5.917850465411404,4.228199028241653,3.333876344933844,4.434813684819465
3.487793438172968,1.240593295287166,1.0,3.089368229259541,11.91782224325688,56.80198838832192,3.0677458946475658,3.605519277920105,6.715202295139845,1.909446630540342,6.577515658135867,4.403678284996512
3.151787681402467,1.2520501188722697,1.0,3.4989482823634512,16.18060860541292,6.766166761488045,1.5999606033268925,6.949565684630797,36.39134464300601,1.4999999999999991,1.9293667123604008,4.1988289090670525
2.889493051891538,1.2635069424573726,1.4999999999999991,2.72141031437251,15.494614103674593,2.734779686844542,1.4999999999999998,1.9755330538683624,7.236605730839337,1.4999999999999991,4.269758081440751,6.095000841542495
3.401867166659563,1.2749637660424755,1.416666666666666,6.68176272654089,18.70440319976701,3.2594683810590106,1.4999999999999996,9.872172448388586,5.122229949988661,1.499999999999999,2.8094222697102134,5.170453027254435
3.601440789269232,1.2864205896275789,1.3333333333333326,2.3279922797604,16.7212212855602,1.4999999999999998,1.4999999999999996,8.315895732140932,17.083214604218337,1.2499999999999996,2.300260976083809,5.398656858532384
2.52963184603789,1.297877413212682,1.2499999999999991,3.311357547337342,24.003184263568247,8.06123909107777,1.4744642032120627,10.929485171334946,7.380139890392144,1.0,2.009894690979046,4.743643497543461
2.717038116048219,1.3093342367977852,1.166666666666666,3.280801193824654,19.60951498719411,4.341175247474562,1.4489284064241257,22.807294470281192,13.713139156998684,1.0,1.9186369165021668,5.356737666792457
2.186344901516874,1.3207910603828883,1.0833333333333328,3.1412004124094888,16.312346522523214,1.0,1.4233926096361889,10.332866893631476,15.58279225174295,1.5000000000000024,8.20762511686759,3.649030389923555
2.588477634210572,1.3322478839679914,0.9999999999999996,3.5473882573707485,23.219691932873296,2.5819315176814523,1.3175444572271418,42.399381092965015,11.71850300989547,1.250000000000001,28.128011908914623,3.5955547079205985
2.3294622850733027,1.3437047075530946,1.0,3.9451869986657258,22.06691208560238,4.674657697696741,1.2116963048180944,10.680006653892182,28.079682795318224,1.0,3.712637585379072,3.728943144888915
2.1593959333123216,1.3551615311381977,1.0555555555555556,3.950056761314214,22.59978916364975,1.5890325863410766,1.105848152409047,7.119427365078563,18.53338696973355,1.2499999999999991,1.917444545606643,3.170143597409073
2.8296591482231555,1.34726905266846,1.1111111111111112,8.789984208427853,13.851412430862656,14.593623731864412,1.0,2.8460318145102765,42.809345274915465,1.4999999999999982,3.521387738817805,2.9730325310411203
2.2004663072574924,1.3393765741987222,1.1666666666666667,2.505774747187425,13.574414152332324,3.212393608737044,1.0,2.9932128296337943,20.711184100914974,0.9999999999999996,1.0,4.171808739713479
2.6730450378375967,1.3314840957289844,1.2222222222222223,3.708913123294088,17.188540732876138,7.414045462736482,1.0,3.056327534314492,58.58343435638742,1.087205491984457,1.0,5.107515866888434
2.3914312582686,1.3235916172592468,1.2777777777777777,5.707454505962087,13.284976920460691,31.40625052316116,1.0,2.9968053907797776,5.656907404268265,1.1744109839689143,1.0,5.609675075628416
2.408378584572221,1.315699138789509,1.3333333333333333,5.034045020208682,10.986975411028489,1.5649213122159225,1.0,4.383335355647062,17.39912266409001,1.2616164759533717,2.2998373572949657,5.526146861037121
2.093745024679438,1.307806660319771,1.3888888888888888,6.95877184069613,12.029284266700271,3.790531480686072,1.0,3.951248221716889,10.58192502315576,1.3488219679378288,1.866558238196644,4.4606516505438805
2.3809757369205067,1.2999141818500335,1.4444444444444444,7.259229532188731,10.770005045553289,2.97210181421181,1.2127061751079995,4.324796535048823,17.060475807276017,1.4360274599222862,1.433279119098322,4.340113567370631
2.149673541044218,1.292021703380296,1.5,4.322214929202212,13.801901810680707,2.073930392837993,1.4254123502159994,5.863134548060293,7.749232672295913,1.4400257436771433,1.0,3.396392279709315
4.292718576774429,1.284129224910558,1.3333333333333333,2.1297410014369067,12.385768550081808,2.652304688880932,1.6381185253239992,4.058694514806856,5.0651380214505535,1.4440240274320004,1.147553337709449,4.29369029535349
2.3647538152964693,1.2762367464408204,1.1666666666666667,11.453266099146392,16.282224363524534,3.8641681476389262,1.8508247004319989,5.25456600695142,2.324393457051872,1.448022311186857,1.2951066754188978,4.044693121102512
2.0059817616497995,1.2683442679710826,1.0,,9.1748317312187,14.836065796971605,2.063530875539999,5.097511249076868,10.408388456664444,1.4520205949417144,1.442660013128347,3.728503658282457
9.514315337658626,1.260451789501345,1.0,,10.439407828795517,7.522372877848984,2.2762370506479983,2.75379120046219,3.507523161974914,1.4560188786965715,1.5902133508377958,3.949976501088294
1.4020358853196626,1.2525593110316071,0.9999999999999996,,14.27170939149539,7.795054210506137,2.904326314345214,3.2859710099527937,2.6592634558767405,1.4600171624514284,3.817639683569939,4.262243769451923
1.655028040112809,1.2446668325618695,0.9999999999999996,,8.564921045749731,2.374665636991608,3.53241557804243,5.740543819892174,7.20523778564963,1.4640154462062855,6.045066016302082,4.038038393065358
1.4685108333611656,1.2367743540921317,0.9999999999999998,,10.19754954934581,2.902507215527695,2.8549437186949542,4.10540678514277,2.992761033694458,1.4680137299611429,1.5000000000000009,2.6569972045796444
2.349151114279022,1.228881875622394,1.0,,13.006311501009211,6.070676235874859,2.1774718593474787,2.9018231487906663,2.1470178414494807,1.4720120137159998,1.0,2.3902178918450114
2.394149721331352,1.2209893971526562,1.0000000000000002,,8.22057707088028,2.621852025835022,1.5000000000000029,3.0973644950314734,3.5544787459518896,1.4760102974708569,1.0,3.727322420145639
1.6730236439902548,1.2130969186829184,0.9999999999999996,,8.48285948466753,2.274863067691161,2.409819214856828,4.237010102635839,3.83953072098368,1.4800085812257138,1.6346646639154192,2.743636901079658
5.050356709477269,1.2052044402131807,1.083333333333333,,11.494255595563883,2.998185026979484,3.2055934315383903,14.296665162485969,4.193063601382966,1.4840068649805709,1.499999999999998,4.198981790340183
2.066414125708489,1.197311961743443,1.1666666666666663,,11.301023453916292,1.9321987423506195,18.08588369833272,18.84512547045517,2.1789833620071923,1.488005148735428,1.5000000000000002,4.229405818670684
8.598272905348834,1.1894194832737053,1.25,,9.064512522670064,2.163138309743639,17.40244835039941,13.49744655083536,5.05696427842736,1.4920034324902849,2.164211738361124,8.921822361260947
7.328963316608896,1.1815270048039674,1.3333333333333333,,9.99688283544159,2.088660401314016,16.719013002466102,2.6751333754773903,7.913317399633536,1.496001716245142,1.5589197098766632,7.091491500510033
9.998676677052392,1.1736345263342298,1.4166666666666667,,6.169482555416076,2.66381458612223,16.035577654532794,2.412149198346951,2.9534633206358047,1.4999999999999991,3.8109717071844016,4.569515262967446
9.377497329504076,1.165742047864492,1.5000000000000002,,11.696666324464614,3.978422555483232,15.352142306599484,1.946314184465874,25.81241892235481,1.0,3.866445164744746,3.8388445115632974
11.460680495407574,1.1578495693947544,1.6606922725550597,,11.209935535513452,7.051350489202092,14.668706958666174,1.885724421237716,20.802443522634523,1.0555555555555556,3.204297583655046,4.905499968362725
11.579753638533507,1.1499570909250163,2.2700934850574086,,10.297100451591874,3.150508697552213,13.985271610732866,1.9051146223014848,8.589883785750432,1.1111111111111114,2.279904550787907,4.42225513533015
10.049599889308066,1.142064612455279,3.439983598165389,,7.701104930247531,8.619356062307544,13.301836262799558,2.491111136264557,10.747960727664385,1.166666666666667,4.533343624143647,2.8770328004100216
6.401708912832691,1.134172133985541,9.160841625629304,,8.10728876374031,2.1619309227519548,12.61840091486625,1.976822320050236,10.056309710722656,1.2222222222222228,2.9942127103432385,3.6351644813787
22.633206269766376,1.1262796555158034,2.125550472770087,,8.929551986714424,3.921268585400679,11.93496556693294,2.747398336333928,2.6168805209990915,1.2777777777777783,2.756557021324242,4.580917065340252
96.3956707963571,1.1183871770460656,1.8733239056380635,,8.06471226249682,30.426668920825776,11.251530218999632,3.011467854641882,3.796401831026723,1.333333333333334,1.9844373836769105,3.129436248984741
51.24215850471007,1.110494698576328,2.776327911361764,,7.143490462344628,20.067989011112573,10.568094871066322,3.359153225941855,10.312147180090504,1.3888888888888895,2.824201861006372,3.2397251279721333
39.1629249515178,1.10260222010659,2.350885274241176,,6.580147166389086,9.323737367044744,9.884659523133012,5.37856822533424,2.803558499526803,1.4444444444444455,1.0,2.8874565870844413
64.708192581901,1.0947097416368523,1.925442637120588,,7.119639769687385,12.546890497747553,9.201224175199703,7.294117624210679,3.3496206290686463,1.500000000000001,1.641206849661844,3.3304473448026304
11.744220291795562,1.086817263167115,1.4999999999999996,,7.740224956897514,10.796946782235809,8.517788827266397,7.265706445246375,3.175290097783588,1.6914495644020833,2.2616806651290755,2.8588669674894587
68.71559838350238,1.078924784697377,1.0,,6.043148465273367,13.397113657274993,7.834353479333087,3.604850394008692,3.924995503100487,1.8828991288041657,2.822491035015425,3.83803914704657
16.19600482091415,1.0710323062276392,1.4492330195565446,,4.24931290706644,3.749784816312643,7.150918131399779,5.037282235541726,9.212161925697492,2.593446805214172,2.775185740690831,4.707745974220116
28.80835772148551,1.0631398277579014,1.8984660391130888,,3.4493047299119457,1.6912802682884025,6.467482783466471,3.940986222926428,3.5725255175904147,3.303994481624178,1.8386553954749023,4.817236918961755
12.708413828001436,1.0552473492881638,3.3185727406529364,,3.545716837609364,3.355296703913168,5.784047435533161,5.127474649261393,2.607564753213551,4.0145421580341845,1.6693276977374516,3.807338114027047
18.49800184436313,1.047354870818426,1.791125523246858,,3.2115177504347834,3.22772232746509,5.100612087599853,6.242479622124932,7.405830959383837,1.7104272376415086,1.5000000000000009,5.928298398664103
11.58569629205172,1.0394623923486883,1.5274170154979052,,3.4517751743210616,2.7480691497930096,4.417176739666544,6.273050250430224,5.969622545214751,1.5000000000000024,1.5,6.144071810324616
47.14048238788202,1.0315699138789505,1.2637085077489525,,4.20731842839101,5.861931944022643,3.7337413917332345,8.5881115758371,3.4633162478304045,1.0,0.9999999999999998,5.933059827024843
10.62704154067714,1.0236774354092129,0.9999999999999996,,4.188335324002456,1.7433719732146462,3.0503060437999263,6.500134353322538,1.8023251061688896,1.0,1.5406563350585574,5.677348653463198
72.8121994240112,1.015784956939475,1.123954057297603,,3.517312860909986,1.7994640866527043,2.366870695866618,6.229201106689031,2.43265893207403,1.0,1.0,4.763463838204532
6.204565596523661,1.0078924784697372,1.2479081145952065,,20.15294220362301,2.61763286448045,1.6834353479333082,4.811762668723567,11.981228431793562,2.776326663418684,1.0597547287211464,5.022547873150812
5.554417619520238,0.9999999999999996,1.37186217189281,,,3.2602490533093844,1.0,4.629728173583129,4.654716514395889,1.3970351251515791,1.0,2.913558774575184
1.3759301324455029,1.2500000000000002,1.4958162291904131,,,2.4636198375926464,1.0,6.497945502651193,1.4108017503100945,12.189756777885565,2.7602144410806986,2.770513371147001
3.1852199187198096,1.5000000000000009,1.6197702864880166,,,2.681787369756741,1.0,10.20273479953287,0.9999999999999996,4.742200337327045,3.379412596349128,3.415826601697662
1.4999999999999998,1.874800995169308,1.74372434378562,,,3.240847272260096,1.0,11.170196474656246,1.0,1.7646222727658465,2.741967134538502,2.5162543758735927
1.0,1.0,2.766311904789954,,,5.328256686404285,1.0,13.55450911607648,1.0000000000000002,3.008272934871798,1.871772035542437,2.8648227479174087
2.338157626417916,2.85367613303783,2.3247339285924653,,,5.692986337739125,1.0,11.305399555589808,2.385463149387252,1.0,2.0516326052424074,3.2749431579274524
1.8877953385888804,2.756984980677985,1.883155952394977,,,4.986036869487008,1.039106263587443,9.751771731064595,6.914113559647675,1.0,2.0177880189703394,3.35234124835662
1.5934990176053156,2.66029382831814,1.4415779761974885,,,4.182120590569232,1.078212527174886,11.478075232291346,5.30965334394568,1.0000000000000002,2.909023063977528,2.675426548147511
1.5429653714797464,2.5636026759582955,1.0,,,3.253408312370991,1.1173187907623292,14.409352152410976,2.97674159674276,1.0,2.1446253193403706,3.382481719876663
3.028664774715472,2.4669115235984505,1.0,,,2.688244276411791,1.1564250543497725,15.214874700071103,1.6817000552964163,2.2980031267947747,1.499999999999999,2.990064168939311
2.8677173697296903,2.3702203712386054,2.9275885351540323,,,3.4809946190869514,1.1955313179372156,11.243852402043206,1.8567582324076768,2.3757649272574928,1.8336834641770503,3.837520770786462
2.137386277590895,2.2735292188787604,1.655026734938758,,,3.3261673127373093,1.2346375815246584,11.149700177457143,1.6475086213054122,4.770652379551314,3.6165891678881774,4.571843364246901
2.6635104078482223,2.176838066518916,1.500000000000001,,,7.065106823114808,1.2737438451121017,12.200338443269144,1.942071979671281,3.485234888918495,2.467907890575803,3.882060801020811
1.0,2.0801469141590707,1.5,,,3.5490283887680194,1.3128501086995448,8.230878895287374,5.741514962544991,2.044324712963495,2.734603585619741,3.044354103304822
1.0,1.9834557617992257,1.3333333333333337,,,11.302655327312848,1.3519563722869878,7.097335621266784,5.61124037795896,2.9415690521849185,1.0,2.6647888120705274
1.767143655025581,1.8867646094393808,1.1666666666666667,,,10.577663394302736,1.391062635874431,8.035497283451223,5.476804269177231,4.050739848311308,1.0,2.794863011888204
