Rise-Time_envelope_Central_moment_3rd_order,Rise-Time_envelope_Central_moment_3rd_order.1,Rise-Time_envelope_Central_moment_3rd_order.2,Rise-Time_envelope_Central_moment_3rd_order.3,Rise-Time_envelope_Central_moment_3rd_order.4,Rise-Time_envelope_Central_moment_3rd_order.5,Rise-Time_envelope_Central_moment_3rd_order.6,Rise-Time_envelope_Central_moment_3rd_order.7,Rise-Time_envelope_Central_moment_3rd_order.8,Rise-Time_envelope_Central_moment_3rd_order.9,Rise-Time_envelope_Central_moment_3rd_order.10,Rise-Time_envelope_Central_moment_3rd_order
-8280.725605037755,6.819886452444357e-13,1264.7486900445765,2615.4705048563824,6991.138488532602,493789.41709737823,0.0,139.40092308542813,-363.65764727634127,-113699.25217944571,74434.35202290445,391282.07183811103
1208.1667754328794,7.578239974205998e-13,1013.865171271884,16092.292438837225,-1294.5313420830198,59627.34643057012,473944.06864290935,2536.2815163097966,5457.314789426421,-102842.0327149844,433674.655088698,282698.5286795403
3483.440034495148,8.33659349596764e-13,1302.1752743012555,344986.7644379653,-267.1264526102828,585983.7136867583,379522.0350730299,11021.209126966898,447.65792812912366,-91984.81325052308,24068.232159729247,184925.4270279556
-1479.7121284401906,9.094947017729282e-13,-88777.59370079702,-1.280568540096283e-09,-178.08430174018855,169606.02153558214,285100.00150315056,1579.7458590655667,49845.00660446076,-81127.59378606176,5342.322597835599,302159.9417756532
34925.77389113599,1.901670740070668e-12,-76165.84902755044,1692347.7916321617,-89.04215087009428,2.501110429875553e-12,190677.9679332712,14641.127273261438,-168.5925160731258,-70270.37432160044,12736.043480562035,638818.1281765699
822064.062046109,2.893846778368408e-12,-63554.10435430387,-2944.1806002974035,0.0,10023.065247771963,96255.93436339176,15417.7976671397,-903.48656784979,-59413.15485713912,96960.39424317336,745735.3846702193
3525.993636018878,3.886022816666148e-12,-50942.35968105729,-6038.100641790151,0.0263629071249925,-7828.533393619317,1833.900793512407,16796.95624126856,-1638.3806196264543,-48555.93539267781,28370.46739674147,908950.729961344
10725.244917232889,4.878198854963888e-12,-38330.61500781072,6.821210263296962e-13,0.052725814249985,438.16415784382025,2424.4242076800965,54787.16956220611,2011.0051886703936,-37698.715928216494,521795.8949978017,775870.697632243
5893.949212627002,5.8703748932616265e-12,-25718.87033456414,11.750843656936295,0.0790887213749776,8704.861709306959,3014.947621847786,3773.179312229549,-843.8302130483579,-26841.49646375517,327475.0894883629,1319236.399067211
6195.113997150535,6.862550931559367e-12,-13107.125661317565,153.95191950100428,-191.00419491383167,0.0,2494.96191218528,-9367.729565771077,-9107.846620849728,-15984.276999293865,861.1848770310037,811776.6820698695
109817.95983209011,7.854726969857108e-12,-495.3809880709834,9061.287657687471,-3.1530333899354446e-14,-2781.503365631376,1321.1146494617517,3234.747671145465,171307.50258618934,-7993.45043595189,-11240.92544104816,1471713.3872111717
3896.364971785693,8.846903008154847e-12,-445.8428892638849,-1149.0153403518332,3535.278234009457,-1651.4186543306157,147.2673867382225,23917.38022729039,14394.888849403296,-2.62387260991657,-5239.799892125428,430010.95655918913
-157.17536479273778,9.839079046452586e-12,-396.30479045678646,3.637978807091713e-12,7070.556468018914,-9436.060957999838,-44.84543913833329,65726.18015962628,12332.530246817314,-2.405216559090682,1255.2211476836453,1410323.402945074
4259.831476167253,1.0831255084750326e-11,-346.766691649688,6529.022904204208,10605.83470202837,-6.366462912410498e-12,-236.9582650148891,164998.80740052942,110.8431657432433,-2.186560508264794,-86.07578580304583,916305.7501360693
348195.32865373575,1.1823431123048067e-11,-297.2285928425895,13282.753153284417,13330.322868712376,0.0,36405.21718617447,25707.680926845747,-985.2039593623412,-1.9679044574389053,11873.6902558364,1429181.066285834
2730.522312322396,1.8189894035458565e-12,-247.69049403549104,78703.66896757408,-6.366462912410498e-12,4.855375361027352e-14,-1140.063476182644,841.3454271955615,822.5323313605277,-1.7492484066130172,6865.119514831225,552106.3527130116
238193.02079006,6.318594770211923e-12,-198.1523952283925,-693.1671803623731,0.0,9.710750722054705e-14,0.0,2213.787844026737,863.5010828876353,-1.530592355787129,249648.7224535987,520693.0305882992
2256.374830569603,1.0818200136877987e-11,-148.6142964212941,529367.8131252938,-6710.72047334416,1.4566126083082056e-13,4.973799150320701e-14,-1520.2856048288647,-2591.549568916922,-1.311936304961241,1025.688230229316,1065204.443900724
2031.5649786082995,1.5317805503544057e-11,-99.07619761419562,-11807.618108524412,7416626.463797871,561.6410781945133,1408.237446452219,-7972.846984341456,-563.9134970379903,-1.0932802541353526,9.379164112033322e-13,1986328.5532575883
410.0034735596383,1.9817410870210118e-11,-49.53809880709713,-1107.297022102066,-1032.0100574826863,-14267.761807659295,5.4569682106375694e-12,-4296.011812455991,-702.5573808888481,-0.8746242033094644,22081.695506574582,1557420.3713506137
94396.89560751464,2.4317016236876183e-11,1.2789769243681805e-12,2902.398185032447,-3348.2994585703937,10125.845459025142,30222.92577266639,-5007.528203048777,11105.543043091697,-0.6559681524835763,15685.504657946867,1097902.109180391
-384.2402478587415,2.8816621603542248e-11,-3045.3464499151,322651.75544821494,-4.329869796038111e-15,53455.72653598288,20148.61718177759,-284.9564402241168,-1442.9661246530063,-0.4373121016576879,184736.98664026143,794340.9745999951
3262.8512357930244,3.3316226970208316e-11,-2706.974622146756,376695.201169588,2220.9416935028785,340.2566093639287,10074.308590888795,-1931.2816155936025,-3432.487066926807,-0.2186560508317998,35066.89880104754,1336856.1917099128
-967.4697450209064,3.781583233687439e-11,-2368.602794378411,354545.86887484626,-2590.5280878239914,306381.6620781283,0.0,-5203.7683667484125,17048.924386616076,-5.9117155615240335e-12,32184.62688014829,1960041.9787043247
476.6688557915976,4.2315437703540445e-11,-2030.2309666100664,1738452.1258262764,-54.199011263115175,32024.956756999407,4437.080050253549,254853.0711500621,-2601.610646230879,-2.9343194540842887e-12,5478.688150235724,532042.8494031875
28985.52665409005,4.681504307020652e-11,-1691.859138841722,619892.4266556612,6251.943077389982,1840765.2072699869,8874.160100507099,-18818.441289740884,825.9153098835159,4.3076653355456086e-14,66855.36494354863,1453854.3137134514
594782.97175434,5.131464843687259e-11,-1353.4873110733777,553167.8854047213,-378.453588812013,1843.1056815587283,7395.133417089249,-5738.107147620271,3045.09482509028,4.480416038177282e-13,50401.11152857667,1589256.7623307076
803.7470412139278,5.5814253803538645e-11,-1015.1154833050332,536394.4518258835,2002.3394718698728,1263425.9617147653,5916.106733671399,-6532.468692838388,2712.6070686925746,8.530065542800006e-13,54699.33256375672,1261629.915256225
671866.3813494548,6.031385917020472e-11,-676.743655536689,833192.2328716607,-1243.2775822827589,547557.6488129345,4437.080050253549,-10302.065181298,-223.8676964084865,1.2579715047422725e-12,7066.618963357918,982054.3276253844
495741.36223340064,6.481346453687079e-11,-338.37182776834425,2606240.265324899,-76.73868092306621,85503.04899473436,2958.0533668357,4178288.208560241,475.8049763954456,1.6629364552045444e-12,29919.62227845621,1942014.7346644788
594930.2999612757,6.931306990353685e-11,0.0,3014669.6438385546,54033.75798347728,1185928.9080825555,1479.0266834178492,-9956.976173766328,-160.94753878460853,2.067901405666817e-12,-4248.903501955602,1092670.0082170332
598.9894106874673,7.381267527020292e-11,-74.20215502144698,2318425.0988427023,5438.349868506672,3474094.0683635296,5.826450433232829e-13,44277.19077065333,7010.15933170047,2.4728663561290885e-12,53426.36649294678,1712897.8029354024
366.6670628110684,7.831228063686898e-11,-148.40431004289397,5454273.398715215,9427.646646679448,1664122.9613122484,4.369837824924617e-13,-533.3743532861027,-60789.30267922927,2.877831306591361e-12,-74591.95309800367,469173.2156373975
3887.751635693142,8.281188600353505e-11,-222.60646506434097,713572.5384877743,10505.470737388508,669.2377793880349,2.9132252166164133e-13,4670.346286951614,23794.737649586867,3.2827962570536328e-12,22205.613109468384,2157497.878312672
181641.7103542142,8.731149137020111e-11,-296.80862008578794,1365811.2211892938,33242.50199579483,2343.217396457726,1.4566126083082056e-13,36002.8820068756,410452.2753321863,3.687761207515905e-12,7054.785935016927,1499246.369776424
280288.87841143296,7.93740830638192e-11,-371.0107751072349,3533669.754421275,12963.768106032803,330156.3806524129,0.0,11021.035098101278,-330.86472687070915,4.092726157978177e-12,3667131.4036157657,1111224.5626071105
200447.53495952857,7.143667475743726e-11,-445.21293012868193,779521.8683839288,5318.885735909736,192812.731242244,0.0,-3185.084645224546,440577.1998941154,0.0,12140.297915709796,1674734.501315282
62137.36960666506,6.349926645105535e-11,-519.4150851501289,1901465.05984838,8345.135145356488,1346.097375099488,0.0,-912.994879843822,761135.2264946776,-2.387423592153937e-12,-184.7924569138557,1018583.3001138642
2628.077004770508,5.5561858144673437e-11,-593.6172401715759,766150.406416633,29745.80157610544,220010.737390843,0.0,82133.06506882863,2125546.858710667,4993.066589682376,18787.47088963601,2052859.5639498483
-464.05771607824136,4.762444983829152e-11,-667.8193951930228,853089.9484435073,1336.8289025430115,507515.3257071176,0.0,1438.6931101294963,1651674.6555543975,2496.5332948412088,57702.98032534002,1530193.97916083
-2515.876903253997,3.96870415319096e-11,-742.0215502144698,1958016.664529732,34867.50887862994,455234.5625140616,0.0,-8113.892887426227,-67378.96948312066,4.18367562815547e-11,56971.3403605654,1919124.849376652
-3470.231442244064,3.174963322552768e-11,-816.2237052359168,1241090.1826801228,13721.540182224482,107631.37976773568,0.0,14118.672588949848,-13952.064865335333,633.0984228368638,25521.073553811304,790327.4964368462
699.0263907464573,2.381222491914576e-11,-890.4258602573639,2435174.151344434,36382.51731542536,83238.1945552035,0.0,321200.25090032467,4236.944431023567,1266.196845673686,15661.468977984488,207904.0666994612
10420.426001375896,1.587481661276385e-11,-964.6280152788108,1747015.7487348225,75868.31391909471,103369.48411613474,0.0,576232.2607671936,27151.3127013913,1899.295268510508,-30809.92747779015,127460.31551859889
7044.35372836361,7.937408306381925e-12,-1038.8301703002578,6259807.604767229,39351.90613116124,12825.53332137318,0.0,831264.2706340626,-2014.490533176616,2532.39369134733,206949.05591177515,291888.1771360375
7376.611215805083,0.0,-1113.0323253217048,3034336.44668296,5215.930321035594,114305.54397519348,0.0,418635.1710131279,-12559.442117663786,3165.492114184152,-1927.6921517423923,18582.83444475692
6767.360059350935,614.1010185188317,-1187.2344803431515,1619381.3883862514,9896.36065691316,246472.41357241067,0.0,642675.0272695163,8884.61636810752,3798.590537020974,20314.30993146997,43588.23005816005
6121.253993887519,1228.202037037663,-1261.4366353645987,3434417.23244241,187223.2915726512,92450.52075435848,1355.5339951877163,2848891.1787634166,-1.4210854715202006e-13,4431.688959857796,673045.7152651976,408487.8992976368
6880.171121533437,1842.303055556495,-1335.6387903860457,1667256.5193852377,5731.439729914759,65837.61573964624,2711.0679903754326,223743.6577223795,4839.099819953593,5064.787382694618,7695.424329645077,33867.66711044029
5634.533484003329,2456.4040740753267,-1131.9366432222396,1964154.459454068,15308.536811280544,64019.35026524841,4066.601985563149,429980.3772471153,3470.0585780174906,5697.88580553144,21883.25711085732,147806.71283004145
5979.897764461729,3070.505092594158,-928.2344960584336,4098079.652293462,871.2594246989127,61660.20876151728,5422.135980750865,15280.963026485457,-7.275957614183426e-12,6330.984228368262,-7110.096129727778,59667.44572578565
6935.908072881448,3684.60611111299,-724.5323488946275,5718886.615748237,10992.998866833988,303031.82068944274,6777.669975938581,5797.899229842004,0.0,6964.082651205084,-1594.7503331135472,160746.69173270283
4736.204290230095,4298.707129631822,-520.8302017308214,6169133.70879905,17427.36712164142,217631.27519903,8133.203971126298,1529.0803824813663,-3001.1361271076885,-7.468024812220165,78151.38746543892,34277.37682939291
4778.2903730984135,4912.808148150653,-317.1280545670153,2033498.902311096,28074.50830721509,263723.473789268,39.94684097772377,0.0,788.9988095931129,-3.7340124061100815,555874.3800034341,252209.1093478668
45191.85287784661,5526.909166669485,-113.4259074032093,8951483.463759331,14904.425938292115,2147934.9888641853,-61.677496690467024,-44.9474088165174,0.0,0.0,-3925.7050559959775,283824.7317296996
700.6350695788085,6141.010185188316,90.2762397605968,1435563.7325837358,14921.000568466829,895071.870530359,75.0673619321158,341221.1528964123,-3888.808741724282,0.0,312089.91541679064,1008772.0116660042
227685.9490462313,6755.111203707148,293.9783869244029,734725.431976487,91571.09613946707,88407.97558429168,137.33842912952534,1537.8214228161246,1.2505552149377765e-12,0.0,33143.29009482427,457660.7937526315
42909.60688932149,7369.21222222598,497.68053408820896,1623284.4998600534,415098.7421249328,73252.87645468728,68.66921456476327,-64.88346465539274,1.4551915228366852e-11,0.0,1026205.019918382,651270.83136532
1246.7550488467457,7983.313240744812,-5.115907697472721e-13,1022879.8633318295,158565.4515288863,135916.487540833,1.1937117960769685e-12,-76.67633743057505,27022.86625983694,0.0,567151.514653743,262585.69907539454
11854.841028707337,8597.414259263644,218.22527637801247,132092.21688657394,67876.91592586323,241184.54143613868,-1051.6171452184492,167.74662398274134,-636.5015928339384,-3.183231456205249e-12,50589.24169057224,425520.13826586737
260280.5326344939,9211.515277782475,436.4505527560257,287478.9938015574,401585.1746629496,37825.445222396535,-788.712858913837,4001.548993969726,-2439.0829382234087,-6.366462912410498e-12,3848.534617663512,1008025.8838268026
13107.358060366589,9825.616296301308,-500.3580286308269,63153.39833840288,348498.8510403164,-8315.804790609489,-525.8085726092246,134.79817754444235,3377.227691683124,0.0,308479.01081813243,1030674.234211624
13533.283824839456,10439.717314820138,-1.7053025658242404e-12,51481.36269595587,83402.82459863757,139100.61408325055,-262.90428630461224,-1.160057661765092,114248.33546210414,5905.827112667923,1222661.6248825572,1651836.0769994913
5283.10894092418,11053.81833333897,-13639.893630670049,407924.5314587278,136695.70636245498,13641.704313534168,0.0,12.00830762245401,-41239.266877824666,11811.654225335846,4587703.923496352,1718746.8924000144
3341.3280532531944,11667.9193518578,0.0,302792.1993621057,43802837.29993634,9900.622479108531,1.1937117960769685e-12,19.384327828799275,59669.80117854891,17717.481338003767,1850221.9014840885,4844052.413148014
13235.950520341888,12282.020370376633,5.210646728907401e-14,883017.7508032061,16891.477920095953,1955.255653094829,2.387423592153937e-12,-26.73000416288984,-195.3659443366772,23623.30845067169,466138.2564909067,1270933.326199642
38712.68031541457,12896.121388895464,1.0421293457814802e-13,4862.343550362224,88495.76036114732,15244.606851572098,641194.5465762167,6848.805196431108,72.38672509121669,-3857.829549276457,3489.925173213647,1743438.491513589
7594.051976244392,13510.222407414296,1.5631940186722204e-13,-21813.519843198428,-7480.701964746208,121864.65727131872,23554.446217667828,13815.512123883536,20775.39975464545,-758.0653158598255,-127.3906360613298,226227.2133052729
11474.765735162218,14124.323425933128,-14082.603948685595,11280.907086370808,-3860.505999692104,8073.532176605864,-8354.454771359182,14962.230961087738,209481.05009584376,-1405.0393670494204,-2703.358978265067,3343353.0459713903
467.03901032806925,14738.42444445196,-11735.50329057133,40373.03022785989,2789.830999921264,2054.594686864967,-54028.60421032395,2237.3150406824648,949677.1234583132,-2052.013418239015,-824.9120742156327,2989163.2285397416
3186.2762028475204,15352.525462970792,-9388.402632457064,-18722.67989259821,85071.82882259217,108.03227451972202,-99702.75364928872,58814.28699477204,463300.16389600816,-1026.0067091195074,119297.87845103306,2742759.1226271302
794.6340012776792,15966.626481489624,-7041.301974342799,4396.139832579491,24617.339394589097,217284.81228384105,-66440.3744712203,3240.5397027761715,472180.7354248168,5.684341886080801e-13,-421.9132262900909,807123.2444441369
3529.5609415581807,16580.727500008456,-4694.201316228533,10330.170192308417,61071.03442294376,43549.69333260888,-33177.99529315189,2687.926144904699,133932.065686969,-9.094947017729282e-12,39720.66135272826,1504754.9139984774
1957.5337880567813,17194.828518527287,-2347.1006581142683,60132.40776232162,79522.27853648536,0.0,84.38388491652233,3051.115633434273,440.08484345404906,3838.801416803357,-1161.8655763478034,2288895.0872863643
975.808227172199,17808.92953704612,-1.2505552149377765e-12,659142.8801619902,54222.96094242634,628424.6738262809,63.28791368739175,8277.227014872524,2381.214412274928,1919.400708401679,17150.23808730517,3486019.736117312
3687.0520712237503,18423.03055556495,-3.183231456205249e-12,1088205.1014029114,-9061.194955550216,3107238.065974908,42.19194245826117,43182.9738135899,-1505.8647019504904,1.1084466677857565e-12,-639.5043209284821,3389243.622295153
79594.46626028954,19037.13157408378,-3.39293738055886,57480.480236645126,-11335.576358996022,927956.5843726397,21.095971229130583,11506.542760805449,6986.302440988516,-220.63081123563472,-2607.182457774373,2369830.778265444
4359.1613617925495,18614.08420577081,-6.7858747611145365,362134.45636226085,40582.154088760464,451211.97347943904,0.0,44961.57061060956,-44.72372792593058,-441.2616224712705,27138.207466348875,633469.988654988
172.07162562628088,18191.03683745784,-10.178812141670214,536574.3870863755,67435.28664181072,3829785.369965897,2.182787284255028e-12,2911.087872930545,-1402.3425861741705,-5.258016244624741e-13,-1.0231815394945445e-12,3147158.0789496354
613.1433144772905,17767.989469144864,-13.57174952222589,116617.28144876088,54131.66053396574,-9484.077015431198,4.365574568510056e-12,51988.55234471681,-1521.2641189762871,1126.162720013057,-4.149569576838985e-12,2684539.95928224
376.3439122156325,17344.94210083189,-16.964686902781565,529751.4949140634,63099.178609120085,14105.415967699008,6.548361852765084e-12,132733.32386934065,-617.6602234501499,2252.3254400261144,-7.275957614183426e-12,10474018.863276027
-2463.4816391358563,16921.89473251892,-20.357624283337245,151456.488187492,42081.165253299856,85559.29754992042,8.731149137020112e-12,229364.8522701188,1337.2620527929032,3378.488160039172,-1485.5662384367402,3948448.310551829
9353.151894301838,16498.847364205943,-23.75056166389292,719700.8451311684,112298.26994333068,63087.2541678275,1.091393642127514e-11,405735.1612699053,4810.37041341385,4504.650880052229,-990.3774922911596,573336.776633041
-438.2065387152804,16075.799995892972,-27.1434990444486,21443.678863536737,219415.3148637493,190178.9154868252,-603.2975077127065,348708.92387407145,-7486.775820326401,5630.813600065286,-495.1887461455791,252871.42979527792
-3538.6245727894807,15652.752627579996,-30.536436425004272,37467.32454418278,140702.16861907707,90288.39124867436,-1206.595015425424,196983.4397528395,13805.944793608169,5260.265925906451,1.4779288903810084e-12,149091.90553235498
-1278.5034256019003,15229.705259267026,-20.357624283336204,25594.62815488631,118247.0101768839,-6076.231466524598,-1809.892523138141,420407.3343990152,3296.264096854064,4889.718251747616,20.459763325332545,1156282.047969099
-5134.741012120575,14806.657890954051,-10.178812141668136,3060229.389183904,123215.31513494122,-61517.46676539339,-2413.190030850859,359506.31551162887,-397.833820041435,4519.170577588781,40.91952665066361,229813.020573586
2320.684265236124,14383.61052264108,-6.572520305780928e-14,,50161.86269681638,-23950.47696839372,-3016.4875385635764,653524.159877798,58692.38536197895,4148.622903429947,61.37928997599468,410938.0930246281
-3937.873611691148,13960.563154328109,-4.3816802038539526e-14,,32689.474610720943,79453.99361405021,-3619.7850462762935,852570.4700512056,4291.137327771172,3778.075229271112,81.83905330132575,890708.6536295112
-1276.6658870950462,13537.515786015134,-2.1908401019269763e-14,,66525.13055833563,-59025.40167338004,-1329.0908730465262,937687.1596784976,93329.36986882228,3407.527555112277,56.384684231976095,350665.2668630064
1621.0744223858787,13114.46841770216,0.0,,127447.82294183108,25411.440884390347,961.6033001832408,647723.6929171071,132108.22387881245,3036.9798809534423,30.93031516262645,845684.1672240305
-37.78773766686172,12691.421049389188,0.0,,133594.92440287332,347939.03913322225,-114458.4585158846,352817.69075846655,222420.5064123805,2666.432206794608,-497.51223394933305,73655.75062213895
4572.465522179092,12268.373681076217,0.0,,73295.1035177577,87550.02569793681,-229878.52033195243,237446.8609407905,292569.21005307115,2295.884532635773,0.0,285732.1909269704
8970.699749700032,11845.326312763242,0.0,,124604.54492466644,-3485.177264008391,-345298.5821480203,201738.3360604328,326604.4226962238,1925.3368584769385,0.0,1163526.0417774683
1058.5842449100596,11422.278944450269,0.0,,100887.49216965024,13114.346935116298,662569.7859304282,354969.71393566765,69274.3087220729,1554.7891843181033,9182.377821548049,150562.2282906262
2481.753128496092,10999.231576137296,-85367.42568571374,,130799.71533552176,88459.56458536783,6269.097496898822,347220.7853965307,7216.696460597261,1184.2415101592687,127.51689596593526,771436.3163033082
-2322.38469977529,10576.184207824324,-170734.85137142747,,302016.36369703885,130560.75472163012,441.715080632323,166103.89933002085,65437.33530706868,813.6938360004342,2383.5130763945435,16420.74936622762
1446.5453994746952,10153.13683951135,-256102.2770571412,,707969.5820620056,20275.56731624985,424.04647740702967,628339.6222528251,140680.84662349912,443.1461618415988,118.63683784958504,23029.450821410028
5048.317730598899,9730.089471198376,-341469.70274285495,,270231.7903446314,105896.2175205919,406.3778741817363,726710.710330677,29186.22553172865,72.59848768276424,429.29922495747576,367955.3546472092
1726.1158837042385,9307.042102885403,-426837.1284285687,,400260.2386308388,7010.029315850022,388.7092709564429,227560.8038531573,1344502.6888907112,-297.9491864760703,75.42933486659032,119166.71788328174
10465.970952550331,8883.994734572432,-512204.5541142824,,111443.55509144328,47316.7280616578,371.0406677311496,99287.8958124599,273280.48624958936,0.0,-657.5728801756468,564332.1633955422
642.1941023191716,8460.94736625946,12720.464787062569,,273598.52093021065,18830.54441734229,353.3720645058562,281929.89950574725,-5742.814555745708,12.012258324308668,14056.28126421226,221568.61554981687
19.068474368823,8037.899997946486,5406.683922211071,,416822.16992960434,27719.63707751422,335.70346128056286,376024.7500917096,5533.791033718285,24.024516648617336,195.9779785349302,64083.3135181747
977.2665032366352,7614.852629633513,-386.4727303145541,,162742.8497862914,45266.36855536884,318.0348580552695,295018.1923116019,-24077.55218776489,36.036774972926,343.65243718994003,142605.98287662302
29.525224405293866,7191.80526132054,869.7872569068354,,1179884.4107807018,37823.42622833343,300.3662548299761,329848.37716236257,31666.063336861265,48.04903329723467,110032.6887850634,324407.58686161094
3892.099510040632,6768.757893007567,1859.4463265206864,,646009.4124716371,114019.34529368771,282.6976516046828,124912.76051120977,3471.086663091329,60.06129162154334,548633.9080083523,662346.9637298057
-36.794431025119806,6345.710524694594,11198.759440510235,,1635031.6881156212,302499.3812599441,265.02904837938945,147563.98071557417,575828.3132411,72.07354994585201,591.1658828391161,35956.806324119774
364.8270566137163,5922.663156381621,1543.926414282119,,1392367.7522829974,5632.086825475712,247.36044515409608,259437.27023410625,491684.97780716006,84.08580827016067,183931.06459237824,304125.3737309504
1128.5923262030858,5499.615788068648,627.56117263777,,1461154.3582257638,15960.870784166324,229.69184192880272,178199.15647992017,10753.659110029996,96.09806659446934,-4.121147867408581e-13,47476.83688879725
132.6823257149071,5076.568419755675,-288.80406900657886,,1253617.7299477707,22851.21397120885,212.0232387035093,205479.7855902076,196275.6551597421,108.11032491877802,-242.4211472493188,121932.26923198982
563.0851216568175,4653.521051442702,-1205.1693106509276,,923663.9118040304,3433.902113090928,194.354635478216,94437.50822412498,1573.5925954249954,-7257.355300414335,-457.7734140208347,43861.584683286375
301.79774062225084,4230.473683129729,0.0,,1266920.4438867455,19172.78798506626,176.68603225292264,72994.20092245494,-474.6379551901202,-14622.820925747448,-172.48267924993092,136083.3855155937
-49.19440267294301,3807.426314816756,-663.490522542398,,1714915.8862734472,218421.00897688643,159.0174290276293,76153.99686987589,16579.66094805972,-11359.332430918035,-167.24133799132116,56069.58893802942
-13.80175471586346,3384.3789465037826,-1326.981045084796,,1625841.3722572825,339068.566539903,141.34882580233597,50798.939838395454,418.6292846359598,-8095.843936088627,-882.897752247335,214835.822231485
2484.1732866731413,2961.331578190809,898.780317018709,,1423714.4442514158,1055929.786650716,123.68022257704256,49344.15126670729,7160.139069175324,-4832.355441259217,1423.272742554719,68064.63742792488
143.75602151025018,2538.2842098778383,860.3400468410093,,2017364.6187021744,644887.3272680107,106.01161935174925,97392.24735390238,510369.4201876592,-19331.127889745803,3729.443237356773,128423.1285204814
-250.81766843199668,2115.2368415648634,573.5600312273389,,1702974.3766964031,35421.46738331104,88.3430161264559,120060.82047893264,450714.0563861131,-34829.83589489384,-978286.207302782,541795.9834707979
-52.26458186281479,1692.1894732518922,286.7800156136684,,2857441.253299155,-3312.051965559166,70.6744129011625,117895.43910725488,685449.4958985738,-1.1084466677857565e-12,0.0,69593.52717438286
-196.4614300647385,1269.142104938917,-2.0463630789890885e-12,,3072657.20788184,3503.50530461133,53.00580967586916,74075.1577606358,670462.1526787791,0.0,-786.2002760319123,94067.17836332014
766.7134092304293,846.0947366259461,1897.2434158818548,,2399012.370167697,56800.99505898503,35.33720645057582,350470.2541853621,391573.23239170347,0.0,-1.3642420526593924e-12,16159.758724845886
682.0018132289961,423.0473683129712,3794.486831763712,,2194004.498134808,84250.80985783911,17.668603225282425,85635.21706392968,3686.775570965641,-10832.371399892876,-320.7030487101235,406922.8259410191
264.34967684677986,-8.526512829121202e-13,5691.730247645569,,,83022.19761570796,-1.091393642127514e-11,140657.63740261618,226452.8044770632,183196.69165241285,1.457167719820518e-16,200240.3563058793
-11490.047026007784,-0.5285694124716839,7588.973663527426,,,82047.29895577319,-9.822542779147626e-12,292916.782023381,-23.965863620590056,233.9901105356041,78.77863750525069,206110.28113141176
475.1350303684957,-1.057138824942515,9486.217079409284,,,125647.06635126084,-8.731149137020112e-12,118828.2840062067,0.0,228.7758893778072,15584.271141246203,274743.0000477929
