Counts_envelope_Median,Counts_envelope_Median.1,Counts_envelope_Median.2,Counts_envelope_Median.3,Counts_envelope_Median.4,Counts_envelope_Median.5,Counts_envelope_Median.6,Counts_envelope_Median.7,Counts_envelope_Median.8,Counts_envelope_Median.9,Counts_envelope_Median.10,Counts_envelope_Median
39.8849687605658,63.41578429956987,71.43563219784839,34.81091292251498,106.85155522617778,46.803914035349536,27.018007398867105,40.134392404384606,75.28922574695096,80.7262989838296,42.496835046501474,81.5456129400259
40.52538389287097,62.19249296086402,67.25626468507627,36.80320511503797,102.8975012117256,48.80878669322432,25.39586014827981,39.05996216157296,91.99427741461196,81.28278670708326,27.594804325486,81.52307055850636
34.73092738884493,60.969201622158174,63.07689717230417,31.01518073587084,96.74655083046969,69.99489349136125,34.656312180961315,38.959121836787766,58.70430319206994,62.59075876584312,19.666609403900267,77.14025055187643
34.269111476389845,59.745910283452325,58.89752965953207,43.3716776288874,108.72044132761562,74.34192241787343,43.91676421364282,38.4749225248162,72.66878469880119,43.89873082460297,18.096539734092765,74.15032603104781
41.32229131548183,58.52261894474648,54.71816214675996,48.52602453766218,86.8136943083847,62.57807285505177,45.20573483663788,37.65799430234762,49.96383101162623,46.24719640838276,18.444071705993704,74.1664292214273
30.68992780832873,57.29932760604063,50.53879463398785,44.54137187124478,84.29554852198605,64.57212296315913,46.49470545963293,37.712974617397975,77.27643037243487,48.59566199216255,13.349053923425243,74.04273520481675
39.22037536752492,56.07603626733478,46.35942712121575,39.65694838707393,84.38552774700207,87.16132947999859,47.78367608262799,38.56540208818564,41.40904136696177,50.94412757594234,16.767526207245638,71.73723390065135
41.03156334861741,54.85274492862892,42.18005960844364,41.896641713805096,80.24904919820446,82.49657613966367,49.07264670562305,29.558267533407086,64.0497253524418,53.29259315972213,15.271725991299457,72.07750796678906
42.7290834837357,53.629453589923074,38.000692095671525,45.087785568559504,82.73834744370053,94.15736360498448,50.3616173286181,34.40956403459681,71.23066380667902,55.64105874350192,19.747147727791923,70.80599678063743
39.98589237625976,52.406162251217225,37.60500501844906,51.45161033761916,84.16373942074182,96.11441398857863,51.65058795161316,44.965847217992575,58.20058985751097,57.98952432728171,13.03908172304982,68.97446036375702
44.43271386107853,51.182870912511376,37.20931794122661,40.84023251969296,89.39904862412696,87.41349462256552,55.55665485539271,42.49562485703405,51.37780870134675,60.3379899110615,15.2604247550013,69.79136277016181
51.126677981185566,49.95957957380553,36.81363086400415,47.875408748293445,87.9454515970056,79.06746977115932,59.46272175917225,49.470254431379736,43.6674567355592,62.68645549484128,30.83375592240116,71.00001425847
43.8250270678,48.73628823509968,36.41794378678169,38.52189966727566,89.61742585211809,80.5887565505094,63.368788662951786,53.42002801896991,35.10909970212159,65.03492107862107,27.24114300839901,75.00747755474627
52.11666030862167,47.56212681302233,36.02225670955923,50.591591757739565,88.05700388503175,77.22295572553085,67.27485556673133,70.20652094145679,54.55099909936815,67.38338666240087,39.64712113266615,74.44534706254356
54.56986597358664,46.38796539094498,35.626569632336775,55.948173987339246,86.25260798335921,52.24333847230957,70.24207771972155,74.28847598411593,61.76777059582707,69.44034572069775,25.602524396800447,79.04650990674027
48.59778783012524,45.21380396886764,35.23088255511432,79.6816175695678,86.62513217458465,52.80906417452612,73.20929987271178,79.58528518283924,62.20113506156931,70.33458428086593,13.43366360135676,78.1091681051462
60.04728628688434,44.03964254679029,34.83519547789186,45.51265763557896,82.64617700340278,36.30658729972561,76.176522025702,66.55485526125831,65.11839031343675,88.6603752996844,14.344984439976528,81.8749690940306
59.394341390505495,42.86548112471294,34.4395084006694,40.078029486265706,84.1051189231526,52.95760327105143,79.14374417869222,81.00710417017383,58.53841461831699,77.54709062133216,19.33998392250946,80.57748853381557
60.1376239505027,41.6913197026356,34.04382132344694,40.63892247333,85.64223850144026,43.57768492894604,82.11096633168243,80.7147459483064,47.11348580111304,66.4338059429799,20.89818115435608,81.0062433552346
59.014482209392746,40.51715828055825,33.64813424622449,31.832643190618505,85.6317826758039,55.30561745820383,85.07818848467267,54.81426474310869,61.84847833345508,68.45339875250971,27.04881326141516,80.34677978780365
60.32620486464647,39.3429968584809,33.252447169002025,52.11794715391801,84.59725678861687,50.51987259383448,88.04541063766288,83.55758191613813,65.68926031946262,70.47299156203954,37.87020438328787,79.22756129636467
62.050695644536646,38.16883543640356,32.85676009177956,63.25567577577264,83.33323341412104,64.96899977589943,91.0126327906531,81.80702760043654,66.74244517214774,72.49258437156935,55.719906160444,59.45491618646248
59.1264070843274,36.99467401432621,32.46107301455711,62.198846782453415,85.00116991923935,66.07940885464909,93.97985494364332,80.05647328473495,70.13388868773038,74.51217718109916,34.11284246554795,60.992333884065815
57.7590658462398,35.82051259224886,32.06538593733465,52.57535103480304,85.49990690463173,65.99679701830411,96.94707709663356,75.40333386050516,70.79325561633974,76.53176999062899,14.937839731643937,60.79611269378739
56.05786964412505,35.35351076834367,31.66969886011219,54.49323052790516,87.57409469644162,54.81714780963487,99.91429924962377,66.15112364146225,79.97907012334822,78.5513628001588,12.615101221290452,56.83133679662356
55.53662744604842,34.886508944438475,31.274011782889733,53.31818621712817,88.35950437069599,49.42441190725685,97.90785894120629,59.13825343123301,84.99519090493924,80.57095560968862,32.3370946139864,56.78600994273503
50.06480380240891,34.419507120533275,30.878324705667275,50.98985332820409,86.39863360246375,50.58016808953107,95.90141863278882,44.03494059400703,49.704247053500886,82.59054841921844,33.06303643531333,65.7311049995798
49.32097673045601,33.95250529662808,34.30151924480489,51.30472642064374,83.87471567169007,52.00218021350768,93.89497832437137,51.26050259744595,71.87919338765981,84.61014122874826,27.007671597996936,72.07268012742648
45.31320494153324,33.48550347272289,37.72471378394249,54.859826815996335,84.08094322592065,50.02054851875928,91.88853801595388,89.73370148159322,60.05266741733007,86.62973403827807,13.33464656490504,67.58744188803232
44.55535654282607,33.0185016488177,41.1479083230801,57.88094327816184,85.79718397257967,53.33724292809617,89.88209770753639,115.80583992742903,54.04803926808446,88.64932684780788,19.503266609550074,65.97030385869574
52.27895794704159,32.551499824912504,44.571102862217714,59.18504037327587,84.2263229253227,53.048169831174455,87.87565739911892,99.67751659330702,57.625536619446486,110.3298827851369,26.760917143260148,65.92836188695395
43.793638225335776,32.08449800100731,47.994297401355325,59.02508150462985,84.28986394289569,48.04345336672654,80.3342137039447,107.8420797611678,39.61728945586595,98.02721968041988,36.89668527847162,62.25747729831665
47.6389980804174,31.617496177102115,51.41749194049293,61.28225489173696,85.12242120241142,59.0454893776829,55.94655206219099,106.0981690448824,53.759638987478176,85.72455657570285,62.84630642127655,62.18248024844003
48.05216458845564,31.15049435319692,54.84068647963054,74.04414423518685,86.01065305990996,62.01846829971291,58.54318554829765,98.38941696840068,51.77231352039527,81.81553233081883,34.451760528260046,66.83492120207583
59.75196208684273,30.68349252929173,58.26388101876815,40.59109582413264,81.73452119809198,42.04299035416374,61.6538496222548,97.916619592092,36.53355253471774,77.9065080859348,56.34764898704134,66.69154977062774
52.874293571969496,30.216490705386533,61.68707555790576,29.55265282747633,83.66943028791904,43.04576688082956,67.91525009024345,93.13859419392726,39.688730150506,73.99748384105077,21.53293404684927,67.00000226305114
48.067814688134746,29.749488881481337,51.68218687619732,29.85711786678197,83.57720087681155,46.4742570990485,74.1766505582321,90.717730993469,28.14374017722684,70.08845959616674,28.604021253733453,71.73014791865006
48.10885429186513,29.282487057576144,46.597822067102925,37.19888390577123,84.94350937890417,71.52805942145564,106.3888677087742,90.52660318828326,18.658774710070528,74.02501545594413,32.37759275920213,75.04613745304596
54.640382833919205,28.815485233670948,41.51345725800852,40.04482774286987,85.67152754926295,63.82132217621477,95.84867946905716,92.5016368223672,37.52427997325093,77.96157131572153,38.319758774394,83.10676938572331
50.36462031028416,28.348483409765755,37.991085268082784,36.03590352174578,87.12142073773423,63.69746509972889,85.30849122934012,93.42998411808426,45.0405473778104,77.68606444596871,45.85641290846032,94.6737035897874
44.03943065455081,27.881481585860563,38.97538765347977,41.20501863372161,87.86523574962264,69.47886344612317,74.76830298962308,94.67479407660412,41.24606604728297,82.59551480086321,47.68152735766599,101.34132213242792
40.360296885321056,27.41447976195537,113.9080077033106,73.77985207572493,91.37214976742573,86.01583031226889,64.22811474990604,93.85589036145436,51.29517463819507,87.50496515575772,63.30654116869833,104.74682144259872
36.69842251182708,26.947477938050174,57.888033440209696,53.36323271432837,90.2933422201137,82.01172905256581,71.52602521806581,90.6509287536358,36.32370271347122,92.41441551065222,58.134808352732776,101.52582608925584
35.42250811651223,26.48047611414498,56.82720695529497,49.47794775294217,86.18286306732763,52.40976877239063,78.82393568622558,88.84241619213353,35.63511503423081,97.32386586554672,51.929456843326726,103.18082126277297
44.147269245908895,26.013474290239785,55.76638047038024,65.96663530449973,82.32794185099296,48.17330286414846,82.78195795439902,92.479026534196,40.072936451965205,108.31490894472545,63.10866683176596,102.5481489887404
46.059394643666856,25.546472466334592,54.70555398546551,80.99812418347142,78.50722313403128,49.76603641488354,82.9270204448201,95.4110095374076,41.8621624616339,74.9016728740654,107.36169584936444,99.31767246278449
44.48189998113294,25.0794706424294,36.6092899345247,39.80643788085827,77.00814074071765,53.00002591338769,86.03580266876838,75.24011552521081,51.92894445639992,87.91686949085903,91.5974789993292,100.88757328175764
56.04955298497352,24.612468818524206,38.18290835879955,51.29192906979917,78.3689403136737,54.32257051484337,75.63306520338935,45.54756500076415,53.19712292304153,100.93206610765267,115.96972743792465,102.1496003409354
57.393262775899416,24.14546699461901,39.7565267830744,67.08449961474065,76.80019054757393,83.02025815962561,65.23032773801032,45.221900432595966,51.87677804172779,101.690192179448,64.77357353188593,96.31888601018676
56.9276909819089,23.67846517071381,41.33014520734925,61.63912814128692,76.1655579585479,80.79538322122315,68.16454230280759,50.38216330695839,51.27955388282358,102.44831825124334,81.33639744805976,94.0766546874185
58.03305553143323,23.21146334680862,42.903763631624095,75.08981574430467,76.48301549181966,84.01699930543991,71.09875686760485,52.30897023971002,48.894052551345744,86.09762551331302,106.36098780074909,101.71948447919578
57.69282508255719,22.74446152290343,44.47738205589894,75.27289969102702,77.00915583284257,55.44602840042064,74.03297143240212,54.14347933856031,48.87209873090413,94.43363605846024,126.8855848607481,93.41628440159816
57.67883952243366,22.27745969899824,46.05100048017379,68.69672021921082,77.00444442112686,47.22571514284739,72.03941933030453,54.97621428596928,43.20927036191014,81.02182981029154,98.80404397843915,90.11603537744044
55.97555415286149,21.81045787509304,38.45661653455293,64.75196155102189,78.00006070584718,48.21842516568206,70.04586722820692,57.19830465121348,38.57810648942191,67.61002356212285,95.41799664130524,90.433853406935
55.97594221237433,21.343456051187847,37.64476488948191,59.477164891772624,76.30917613303951,98.68326095053834,68.0523151261093,59.38536667104314,41.70703735435144,87.83437356577502,32.9939806582017,90.03413245703489
56.54850657436085,21.28720910457356,36.83291324441089,52.49837466717485,74.52132264620053,52.44627407972451,66.05876302401171,59.871053162135,42.56921623388443,108.05872356942722,28.52389744695625,89.01009362702956
55.31420948576572,21.230962157959265,36.02106159933987,48.41077148790496,74.659950835996,60.56478423672743,59.16410500060303,62.63144922432267,38.60522164910314,92.18887340201114,36.88717630249101,89.33217965760649
54.16074593344449,21.17471521134497,35.20920995426885,37.59001957344416,75.07951389929333,55.01512035895605,52.26944697719436,60.69324495266906,31.60004462089257,89.72744586726027,32.028541851736975,89.12423880920282
50.00074348996643,21.118468264730687,34.39735830919783,36.01424898328875,73.48472376454097,56.04918753287879,45.37478895378568,63.28611139568828,30.82564251481618,87.2660183325094,27.169907400982936,89.68140759140972
50.28856194045516,21.0622213181164,33.58550666412681,33.36748997855169,70.26581075733678,58.8668309390345,38.480130930377,58.31451087435599,31.825080699935462,84.80459079775852,16.514719284019826,90.00151599480978
43.983571381514174,21.005974371502106,32.773655019055795,34.275688254595266,69.14816573167084,88.9317695600528,31.58547290696832,54.223899209629046,36.225434447425855,82.34316326300765,24.76180556312741,87.41483154859681
41.19200577769968,20.94972742488782,31.96180337398477,31.01490134858076,69.01255508276247,59.62125755628536,35.765028342900216,51.21830828539686,38.718621964508536,79.88173572825679,33.008891842234995,80.38937555299593
39.49261478677903,20.893480478273528,31.149951728913752,65.41394226039691,73.12939485303004,47.89940744555123,39.94458377883211,55.85737081199686,44.80205639954957,80.10364065207962,41.25597812134258,73.9993740197376
39.80171796975227,20.83723353165924,25.88720481041768,49.952519188617096,75.2991593804226,84.06091019252216,44.124139214764014,56.84161613826553,47.64895411759387,80.32554557590247,43.567436782446734,74.1887677941146
42.5484337634747,20.780986585044943,20.624457891921605,47.5285947780349,79.08162284110526,88.06391741583248,48.30369465069591,60.73070767641551,53.0199430763506,80.5474504997253,45.87889544355088,78.11057593133677
29.684116712318893,20.72473963843065,15.36171097342553,,83.05029258234384,88.31100208709508,52.483250086627805,60.75409951438881,45.08833711244678,80.76935542354813,48.19035410465503,73.58875728307942
19.20768920764208,20.66849269181637,16.981110900071396,,86.00302302997892,79.84503958643155,56.66280552255971,59.000085689626125,45.76934199458131,80.99126034737098,50.50181276575918,73.4406568920001
42.3036021008085,20.61224574520208,18.60051082671726,,79.38020481250268,69.57766178749365,60.4331196388259,63.03484277962211,46.70285048451571,81.21316527119382,52.61036202845929,76.98665418425107
33.77553880020344,20.555998798587787,20.219910753363127,,76.03036487367089,79.17361831041623,64.20343375509209,66.79350096555567,41.00485978636604,81.43507019501665,54.71891129115941,84.08053807010793
34.342649099081974,20.499751851973496,27.78409480720461,,75.90535588383479,57.80244844621579,69.17346903853196,66.13125098899421,42.01410237089211,81.65697511883948,61.68898872032735,82.25094589630172
26.37711424078053,20.44350490535921,35.3482788610461,,74.1718399592994,35.77643376782053,74.14350432197183,67.00249973173952,46.12521941569926,81.87888004266233,49.33784064303687,80.66619094915131
43.3908979239097,20.38725795874492,42.912462914887584,,70.88644193555767,36.15817497181604,79.1135396054117,76.34000932461298,40.82368976942984,82.10078496648516,54.37714630879685,80.75891744953624
30.22246503722718,20.331011012130627,53.118561321083504,,72.01918267943887,32.84517135688941,81.3555667801011,69.29776226098527,38.077598624078206,82.322689890308,61.402145950383705,71.68214472431616
17.0352668894909,20.274764065516337,55.31082182163233,,72.75056383806121,32.47164494183551,59.35170036272318,65.02252514900427,41.8678047416125,82.54459481413085,57.57473173442328,80.70798720424327
23.965668948365817,20.21851711890205,57.50308232218116,,73.50433489919706,42.11237660484144,63.373448330679736,63.28206778361962,51.84518682674123,82.76649973795368,68.94213288408744,84.15114215077965
24.46360888775044,20.16227017228776,59.695342822729984,,74.14808814745095,39.29534475337239,63.93401668965983,62.696514046256034,26.63937295117509,82.98840466177651,51.00787381591299,83.9314213261732
26.03882297113332,20.106023225673468,61.88760332327881,,74.46341345541843,40.133933434619394,64.49458504863992,57.25107397490173,15.289728234856812,83.21030958559936,59.7231667866197,85.11972530149683
26.672428329653822,20.049776279059177,64.07986382382764,,75.13361671681506,37.3980706106657,65.05515340762001,52.01171354310571,35.89257810767542,83.4322145094222,53.38817712739252,82.38202013257343
26.25603347647462,19.993529332444886,66.27212432437646,,77.62673197829301,40.29701808876325,65.6157217666001,45.81352364080426,47.722452384820855,63.99188841788505,62.33525143297064,85.27177871657125
26.08028222031959,19.9372823858306,58.01969367497762,,78.20565409545678,59.78452001984483,66.17629012558018,33.03430790875323,50.88957498331726,65.47529972064066,56.66066094312495,87.00423897285259
25.665594889656884,19.88103543921631,68.37159581578887,,78.195869161862,63.00106067277414,66.73685848456027,27.24020872231019,42.37270264533457,66.95871102339629,39.66002511826581,84.79619212384385
25.78890241683323,19.824788492602018,58.45399528527874,,77.06109984198102,65.03976168533694,67.29742684354036,29.26454853893645,40.31430506722373,68.4421223261519,37.39224435953189,76.41042243519969
28.96093472454457,19.768541545987727,51.1118677566137,,74.83346528713493,60.49065649454336,67.85799520252046,39.46033532218058,46.43466881816114,69.92553362890753,42.906527821789645,80.72009168044283
30.41361039254376,19.71229459937344,54.46951414880306,,76.69247518612372,68.02117789144293,68.41856356150055,28.68112022654104,66.75769718402174,71.40894493166314,40.61440037124948,87.47888115879994
29.01836718150229,19.65604765275915,83.43998715910477,,76.94561601372156,67.86088426336545,68.97913192048064,49.18824862959202,25.942602044318985,72.89235623441877,48.66515593866681,74.17340891359022
27.746419255777337,19.59980070614486,55.43345500061926,,77.05563130660444,67.63093802210709,69.53970027946073,70.56521861360469,14.98718344198752,74.37576753717438,45.80497811682405,74.67155862929523
28.926006994741023,19.543553759530568,62.19788036158229,,77.21863819164972,69.17904531341205,70.10026863844082,66.78478121845436,10.900436266421185,75.85917883993,47.62551176663599,73.89408557242439
28.226074628680507,19.48730681291628,68.96230572254532,,76.00274373915175,71.22276092115757,70.66083699742092,66.77739320928497,8.278876787969217,77.34259014268562,46.59154021343525,74.47280246178357
28.626395533273325,19.43105986630199,75.72673108350835,,76.1260905063146,72.2370686098518,71.221405356401,67.01882631949887,11.861100703410846,77.34225445511368,44.04854902635258,74.75474459766026
29.48242259041362,19.3748129196877,68.68034163311239,,76.63630247372429,72.61445021277096,71.78197371538108,67.41760828159802,19.737442968098364,77.34191876754173,42.22748898781916,75.59430846621774
32.15307891880469,19.318565973073408,70.14940097725597,,76.53048483153341,71.05584076849054,72.34254207436118,69.06534292810514,29.065713084157785,99.52140808048549,58.68183725108488,77.38036050311335
29.789642584741635,19.26231902645912,71.61846032139954,,76.0399730924705,53.80010147491666,72.90311043334127,70.08839111500357,53.31985467614709,121.70089739342922,47.89164355792212,77.79594162645797
31.80549665475749,19.20607207984483,39.255314807448286,,76.10078202817188,73.58864966970927,73.46367879232136,71.41396789445977,77.22753036523504,143.88038670637297,41.71198225611014,75.18506720395904
36.9517592068214,19.14982513323054,29.05836919574423,,66.695546122809,74.9588868733762,74.02424715130145,69.93705851438165,80.86456087804841,118.88734847895869,35.53232095429816,74.84539648111793
39.31142498935685,19.09357818661625,27.22544528601685,,70.27595140844947,77.31990609704982,74.58481551028154,71.0644403098709,74.1888224662122,84.96226784350384,68.22711553287492,74.38121404744876
37.65155717630181,19.03733124000196,25.392521376289466,,73.01771028266921,79.96918220299125,75.14538386926162,69.76954160114161,72.30932212319524,87.55920236403043,62.61307503616621,74.30915841504611
35.953754058774265,18.981084293387667,23.559597466562085,,68.89726185899869,82.0697065467917,75.70595222824171,67.49233898781645,40.22629132011557,78.15915284820437,59.25210766810381,74.2772725657789
31.669116044626428,18.92483734677338,28.3046942544765,,61.22782492838691,83.70633414026075,76.2665205872218,70.22723237860153,50.11927606395718,95.3722595339284,63.70358323036954,75.48418385288271
31.455644309891085,18.86859040015909,33.04979104239092,,49.064547571010905,62.00079118464803,76.8270889462019,74.76426460748718,69.26003234863862,82.37759668331411,57.24361780544169,76.36584152160182
32.37770541818342,18.8123434535448,37.79488783030534,,,71.09787724465143,77.38765730518199,79.0882448243458,78.2702786384119,66.03939078216476,50.533864134230974,76.84344154869825
37.98981997307836,33.94561594864628,42.53998461821976,,,67.99594374935745,81.15279104406336,86.10469887323814,68.58335573188377,72.9160564307767,31.00933219863328,73.9084075642019
19.48505462170772,49.07888844374776,47.28508140613417,,,79.72355492824667,84.91792478294474,87.07724815240964,44.45983973867652,71.35439191255648,34.16883462426526,75.33539540889929
18.032843721272883,80.21081596819222,52.03017819404859,,,79.30208340602701,88.68305852182613,86.34679860711083,31.79030048217012,75.24907102041946,37.12633838704776,73.03275953795472
19.296814639840207,42.81437900943085,101.96773284209542,,,76.041696079636,92.4481922607075,87.80529933970894,19.12076122566371,68.67180147206334,48.47247493556713,74.04631984301203
30.0419486959004,47.94272350533145,98.18107267052903,,,75.59833774313108,96.21332599958887,87.97272108689793,69.85243308538276,61.04127137419945,47.47348896662772,89.37470632768864
44.60670948922549,47.72793736107202,94.39441249896268,,,69.70252248825707,95.46879561828064,89.45907397520098,74.49405367646813,66.04889003336079,35.98433713158264,76.06976287708962
41.69380302131104,47.5131512168126,90.6077523273963,,,64.43695010087262,94.72426523697244,95.20135569581188,75.57667673820266,71.05650869252213,36.0273906993943,73.65602191294968
31.96216715288892,47.29836507255317,86.82109215582992,,,71.10337290728476,93.9797348556642,99.37013928341403,74.83472042627548,56.2726531386496,85.2377945805848,71.22636655033742
51.79703594950311,47.08357892829374,59.91723085334172,,,75.38051837427423,93.23520447435598,102.9192891319075,56.339651893088735,69.19062079881627,82.09556947425568,56.41979346510752
111.48063325347294,46.86879278403431,52.40756332120847,,,66.30668712452415,92.49067409304776,103.91328201762636,34.79468731374842,68.07874220339238,63.2433538110534,56.32911776962102
65.41680113944119,46.65400663977488,41.83561077104201,,,71.23589931126678,91.74614371173952,102.95447400682376,49.13454303537901,58.98073389142422,52.33835261262312,54.72203344293867
73.1734316057612,46.43922049551546,36.845741650696205,,,71.31532538435512,91.00161333043133,101.19882566769282,53.88677995399687,50.59499521279557,51.49187809312953,60.82516844125753
54.60717260682098,46.22443435125603,59.80984963400832,,,71.4791250659669,90.25708294912307,91.68673225111505,74.48604653233998,48.641307475959486,49.4574878174041,67.05828060739634
72.02494960020168,46.0096482069966,78.37524541190763,,,78.08204565217284,89.51255256781486,93.02423250565944,75.35489765117089,55.34062165418512,73.38355095663576,74.06924077168671
