Counts_envelope_Root_mean_squared,Counts_envelope_Root_mean_squared.1,Counts_envelope_Root_mean_squared.2,Counts_envelope_Root_mean_squared.3,Counts_envelope_Root_mean_squared.4,Counts_envelope_Root_mean_squared.5,Counts_envelope_Root_mean_squared.6,Counts_envelope_Root_mean_squared.7,Counts_envelope_Root_mean_squared.8,Counts_envelope_Root_mean_squared.9,Counts_envelope_Root_mean_squared.10,Counts_envelope_Root_mean_squared
40.77134146508004,65.98903016873227,69.51147491820261,37.609961569483424,112.64333608119944,47.71537786185212,32.71327049600763,40.24272453869274,70.3012947895477,80.96469601496916,58.67142609994048,85.39008306086917
39.74712437692645,65.08893318330537,65.59957743232034,45.819637010386366,95.5447790015264,53.31978771476618,29.58029636684246,39.60229343345646,89.6083581448081,81.96818679690347,36.55611091885347,85.16426591157733
37.51729726785973,64.18883619787849,61.68767994643808,35.3551051118406,91.69039812217588,115.5674385519858,42.418671600046736,37.57283514825688,71.82555657407819,69.23315740161723,26.188650882777907,84.85381079525757
38.814807283947786,63.2887392124516,57.7757824605558,45.62906484811974,110.36094801763058,84.94594938626601,55.257046833251,37.151177400897424,75.21087010908975,56.498128006331,28.154678071765613,82.64229005670717
42.75793127446776,62.388642227024704,53.86388497467354,55.90357113873053,88.30836684697917,77.00342071075248,55.05988860070589,35.81879196525236,52.05122541444073,57.77884691411074,23.586176712206967,85.19332811576881
36.58689822745086,61.48854524159782,49.95198748879128,57.52883393731925,84.13131299260799,67.47266960253273,54.86273036816078,37.73138818577563,87.55684469606659,59.05956582189049,30.32984243322156,82.04073888383492
41.56623815477382,60.58844825617093,46.04009000290901,45.82232780516272,84.5229185642285,86.66409764989696,54.66557213561568,37.35390647969093,46.81257118472178,60.34028472967023,26.703688342179568,79.52684727739718
44.19718862488862,59.68835127074404,42.12819251702673,46.76880831532136,80.56316051014912,83.75084624004452,54.46841390307056,36.33166753218418,73.30244725069903,61.62100363744997,17.857568314040954,79.72170935957291
45.9057055108652,58.78825428531715,38.21629503114447,50.93607979333842,82.3730291926887,94.06323778680972,54.27125567052545,36.00863933483667,68.40868272683376,62.90172254522972,32.27328621575752,80.04744209382858
44.08596315832151,57.88815729989026,38.11108699929196,56.53447775767816,83.9061837175527,103.74076198736432,54.07409743798034,46.79663671806558,57.84817051528374,64.18244145300946,14.827528556586866,78.88818756755069
50.81458807785517,56.98806031446337,38.00587896743944,48.39667571444974,88.79248705584025,84.68491831139286,57.9010331725547,42.91317129306408,55.96284665642161,65.4631603607892,21.36385123651005,79.82944943918922
50.97504756631014,56.08796332903648,37.90067093558693,53.56733349096391,87.67400153904724,80.96585399865353,61.72796890712905,49.88878634393264,48.88314212932484,66.74387926856895,33.7088531540804,81.13583772030485
49.24945449304104,55.18786634360959,37.79546290373442,39.015418557906536,86.82576337232562,81.35855651318457,65.55490464170342,65.7521461663723,42.9359658961546,68.02459817634869,29.138365895978428,82.1873592728107
52.45367225416652,53.42791196949472,37.69025487188191,53.91842975352523,84.49129403538917,81.51285564184207,69.38184037627776,77.22466902070919,54.2521481152835,69.30531708412843,71.43509577330933,82.7056832266843
54.76209883136249,51.66795759537983,37.58504684002939,62.76504547763941,83.41319295641021,52.906678098527664,72.15773018602009,75.76788887298424,64.84731606407229,70.09955757923055,44.20297328041816,86.93242129179411
52.36455056687771,49.90800322126496,37.47983880817688,82.67807818948557,84.84055304290747,52.73288129781002,74.93361999576243,95.97493063254817,63.27046464493081,70.62513399882417,17.582774344117183,84.94380429481839
55.43091728706548,48.14804884715008,37.374630776324366,52.39811594093229,82.08175034477684,39.94195380225041,77.70950980550475,71.84297379656172,66.00372617788784,96.82128841865902,19.164630407495824,87.89211921282775
55.76640168725261,46.3880944730352,37.26942274447185,45.59873821838515,83.17909550980319,60.8462987636698,80.48539961524709,84.35039528071226,65.19921084054877,83.1054856951868,22.09304115755617,86.18666155790031
60.4731419708438,44.62814009892032,37.16421471261933,50.30703650365228,82.86868892028342,45.31094181361597,83.26128942498941,80.31051194172952,43.67296036014056,69.38968297171458,22.94205751264713,85.48861243671857
58.82256910222884,42.86818572480544,37.05900668076682,46.72295194056797,84.10385098433856,54.99893520312708,86.03717923473175,66.13099271835834,65.74551563995237,72.43269097909346,27.08988782675767,85.41315093947867
61.37337203694467,41.108231350690566,36.95379864891431,56.68758598122855,83.37222670102442,52.577003002159735,88.81306904447408,91.20049802628438,66.90952000405112,75.47569898647235,39.11946056833417,81.71226602949092
62.18489496760891,39.34827697657569,36.8485906170618,65.78779789057242,81.91890055745226,66.40689144175217,91.5889588542164,88.83752382623969,70.76294571471286,78.51870699385124,57.04387747802426,70.57500644466306
59.385411894109176,37.588322602460806,36.74338258520928,63.957010854368754,82.74613800294954,64.1426526087341,94.36484866395874,86.474549626195,72.98726744353986,81.56171500123013,41.34111943037605,68.34239299899984
58.19471731362913,35.82836822834593,36.63817455335677,56.706516696169295,82.88405614743758,65.47985700004755,97.14073847370108,80.9938414649627,72.30083626049526,84.604723008609,24.476133702170102,67.42601124817983
58.02582971733834,35.56901301016843,36.53296652150426,56.85659957968183,84.07057286035064,53.09171827266329,99.9166282834434,74.56253781672018,79.46028899720095,87.64773101598789,15.343359874976365,65.62272745058368
59.99430779960616,35.30965779199093,36.427758489651744,58.23227094209393,85.30399693499474,49.79226138303217,97.83201989200268,62.12912998264603,85.17386665215713,90.69073902336676,34.95677635748719,66.31002858065101
53.47874279940853,35.05030257381343,36.32255045779923,53.44084026925924,81.93375756177595,50.33053979656809,95.74741150056198,48.8922559844441,57.61205613058011,93.73374703074566,31.65741943006088,66.58331327566682
51.36150638931403,34.79094735563593,39.255469879115374,55.64093777477336,78.95063898535336,49.63589480313832,93.66280310912128,59.09402952002696,73.28822278697801,96.77675503812456,28.09641254045257,69.51265464183315
49.46913803039735,34.53159213745843,42.18838930043152,59.934049329127504,81.2659264278112,45.81949045285832,91.57819471768056,85.4617490316977,60.27152528100036,99.81976304550344,15.398593586431138,66.2382744850483
51.413385039115,34.27223691928093,45.12130872174767,64.4222821204153,83.23410752958262,53.57723470676724,89.49358632623986,111.06179936196982,54.11260664892468,102.86277105288232,22.903825567209267,66.67046353612045
54.557428901877216,34.01288170110343,48.05422814306381,64.79047793574982,81.1244448748295,54.22697899021722,87.40897793479915,122.82362311790595,57.80797181779401,114.19197203258835,29.322111381287662,67.03887179978078
51.80518168101299,33.753526482925935,50.98714756437995,61.84378887979867,80.83182810766264,48.98334646830962,76.99508607255437,108.327258271615,41.33578216442975,100.15183302668052,40.636527900419246,64.18985154908762
53.552649254593454,33.49417126474843,53.920066985696096,69.45737987675054,83.64711659551976,58.33430559609422,54.7738784566161,104.94510599413252,54.38748915235649,86.11169402077267,62.82545524175686,63.03872889333034
50.99256406072097,33.234816046570934,56.852986407012246,78.64657128813974,85.06763718628955,59.16236681434178,60.70784530591325,99.87896638857836,64.23693081699497,82.3183485742337,50.00971499551128,67.20438247054845
60.18790312294666,32.97546082839343,59.78590582832839,47.72129545951338,80.44987476915615,49.3003284158384,62.08413504917198,97.4062722504868,37.41752192866161,78.52500312769472,52.65364632438338,67.55441794181884
55.30371586849992,32.71610561021593,62.71882524964453,34.284240381293515,82.15156532692647,44.0966347104055,68.46017350258043,93.56624006961076,53.94932224014621,74.73165768115574,25.72313243717212,69.73362246046209
51.29306488633024,32.45675039203843,53.08217264798662,31.99845069563586,81.49569728165781,49.911986899033096,74.83621195598887,90.77350651619996,35.42174718787066,70.93831223461676,32.3088562695871,75.05456691458842
56.63022939402789,32.19739517386093,50.31848920263271,37.9519233044896,82.40086906930905,69.4918067374877,96.00150407024088,90.72862818489511,18.77293249202216,76.77387973887866,32.7598016815484,77.78260794100379
62.465026263419,31.93803995568344,47.55480575727881,41.75345913541777,82.7371888070507,65.54062099235402,88.08849045406664,91.51500212647488,39.87482712916331,82.60944724314056,39.38315144278644,84.0387743361623
53.086450687999886,31.67868473750593,37.88616889486978,40.36330729990237,86.33881490079588,64.94085772610994,80.1754768378924,92.4453576232522,41.20801252386569,78.35681202636448,46.615766314602936,91.90130692179316
49.850132128401576,31.419329519328432,38.989131802439694,50.326433117994895,86.5845951048463,71.79268909947523,72.26246322171815,94.15475869397127,40.74500757585157,88.17314604257732,51.65018102150027,97.61474149804968
44.71054758879668,31.15997430115093,104.83618813508708,67.96803479220826,87.7879563366894,80.56735789798816,64.34944960554391,93.99150757580226,48.97559357079702,97.98948005879016,71.04693331503302,100.16905246001056
40.72080805477397,30.900619082973435,59.64566532978269,60.089157256412086,93.04597671643316,78.44645318785966,71.88840484699293,83.92090506931467,44.53436350029869,107.805814075003,59.9335206674333,98.73107908696308
44.31432816931259,30.64126386479593,58.49496371103975,54.25552022995318,85.11338401292493,60.391078720241545,79.42736008844196,86.04440856776097,36.12538348194715,117.62214809121583,51.32123439879631,97.89060491216762
43.21451225478074,30.381908646618434,57.34426209229681,65.97432030056422,81.28635687510364,48.29392042641857,86.34624295465788,88.37589519599896,40.35937929655648,118.4457499283069,66.94777084917547,97.63156190929251
46.472309550067735,30.12255342844093,56.193560473553866,83.01053251456473,78.40733559000913,49.28998199930061,93.22833153908198,88.70272822055402,42.19966161651213,81.2922514784701,109.08427915619671,94.4862095273901
45.24674496339681,29.86319821026344,38.680463239543066,52.85659290194622,77.45831992442285,51.65462224264247,77.97773397222637,85.56982611587475,54.29360011075944,92.9374541265459,92.38110163240356,96.89987962375784
53.70477878043729,29.603842992085934,40.4190715783389,53.00758150960228,79.27704243378615,54.63573767333291,71.34597763463202,46.153481673051004,52.509172853294814,104.58265677462168,115.89226785590438,97.47033405004844
56.71333769689073,29.34448777390844,42.15767991713473,65.68106885251133,77.68467386573457,85.4928212635294,64.71422129703765,45.84122816834931,51.811326584324846,103.51915145442982,72.67811057712936,94.78022412345425
54.21452134945865,29.085132555730933,43.89628825593056,61.759090282469,77.57074452701289,83.57631714131627,67.34557950589866,50.31395542111702,51.253218680143966,102.45564613423797,88.42705217020067,93.35197018291652
56.006002722442126,28.82577733755344,45.6348965947264,68.95679667552669,77.1868064492203,77.06476899100961,69.97693771475964,52.16956063830921,48.56694606831032,86.26208879551103,106.64328911877432,95.19794278218124
54.48446023015056,28.566422119375936,47.37350493352223,72.81387977571565,76.46443898692354,56.95935518685751,72.60829592362064,54.69347122964579,49.49945721360873,91.62596715344507,136.63439733936602,91.87563085762694
55.45365700423993,28.307066901198432,49.11211327231806,66.48560848411083,75.74036600444508,47.14863353087453,71.21871092045048,55.89320619761792,44.46971833620094,80.36089645027334,100.57212385172592,89.24362506742851
52.39227464041535,28.04771168302093,41.73477644604192,62.94449452188035,75.87658598407884,62.52989550246583,69.82912591728031,57.853707258175405,38.80539122315753,69.09582574710163,96.9086076330647,89.35251714130929
52.98488078374682,27.788356464843435,40.78153654334814,60.17243439521054,74.96331680209848,93.0907041473118,68.43954091411014,58.712825189027534,41.26102784521915,90.71006416901768,39.85683487487683,89.23951189856535
54.7127815757793,27.657434764920257,39.82829664065436,52.403934840863485,73.45991340648338,59.59291850288457,67.04995591093997,58.37740343435331,42.54892317476644,112.32430259093374,35.60624961671229,85.70186986510933
54.34362222459715,27.52651306499708,38.87505673796058,47.81687575723826,73.60045479348307,83.76084912389491,60.64514652323047,59.03370414098734,40.31536849974479,97.64749095694064,37.22973205030962,87.97291541520478
57.44522609063883,27.395591365073905,37.9218168352668,48.06820593785296,73.84588078597368,62.91781214013568,54.24033713552096,58.48357248986519,31.92019039899365,93.59228336927444,32.2345284000364,90.48764438062412
49.0547801234936,27.264669665150727,36.96857693257302,43.26370264672307,73.21605408227998,57.0231902727856,47.835527747811454,60.76556644721891,31.68979617326184,89.53707578160821,27.239324749763178,94.83758676001274
49.59569701117082,27.13374796522755,36.01533702987924,36.51946472734497,72.15659725701495,74.8813266791228,41.43071836010195,58.52141087840227,36.394024423657925,85.481868193942,22.56985441086725,91.41991080302402
42.03340022853983,27.00282626530437,35.06209712718547,36.686747999049445,70.59213628968098,80.94872086630797,35.02590897239244,54.72970617765191,38.29204389309889,81.42666060627579,28.799698033551376,85.65165286788721
39.127793499347725,26.8719045653812,34.108857224491686,42.22953627730246,70.11910984336507,60.96769783866561,38.30556874019257,50.72719644128448,41.17429860474602,77.37145301860957,35.0295416562355,80.53969496764645
36.58182180232012,26.74098286545802,33.155617321797905,70.12926077959692,74.32737706599862,59.97038481218557,41.585228507992696,54.485997940419225,47.11652302408056,78.26671849644131,41.25938527891962,77.4205473836401
39.46496370792903,26.61006116553484,27.486595491166284,54.93590472895017,76.18066537882204,75.73165489457824,44.86488827579282,54.59112313526298,51.922598505592966,79.16198397427306,44.91450819403096,77.34983163220892
43.9541956905673,26.479139465611663,21.817573660534663,61.97573386652183,77.94792119702105,80.76979061466044,48.14454804359296,60.523626511324,56.698608928464566,80.0572494521048,48.56963110914229,78.36781095701261
42.08216616007883,26.34821776568849,16.14855182990304,,79.72354761598582,86.13985971720028,51.42420781139308,60.69117581565531,47.22727079274654,80.95251492993654,52.22475402425363,77.7950171484771
26.878888940677385,26.21729606576531,18.12836862271869,,82.02539284623361,80.10159617645823,54.70386757919321,61.13717145879764,52.95807786985934,81.8477804077683,55.87987693936496,78.99875231987413
48.870820790908205,26.086374365842133,20.108185415534336,,80.9195387269202,72.2544601884076,59.60490061004967,66.58043780213906,55.56913690320114,82.74304588560004,55.293767981742505,77.91898669639394
41.164289077421806,25.955452665918955,22.088002208349984,,77.78658640468201,76.88863797142616,64.50593364090612,69.42145074954765,44.30928545921072,83.63831136343178,54.707659024120055,79.51270051531094
44.04236178120735,25.82453096599578,29.25830560390593,,78.15474938201979,63.18078936303341,72.78471849669948,70.31579334681703,48.41206880834035,84.53357684126352,62.995609283836224,78.12265158911532
40.9506958001885,25.693609266072603,36.428608999461886,,76.81747387215577,45.29345035949928,81.06350335249286,68.00166258121193,58.53409891041603,85.42884231909527,50.50274669271918,77.24320057511913
47.95343339125463,25.562687566149425,43.59891239501784,,75.66129246616866,48.26088085694818,89.34228820828622,72.37879022325824,48.5993745179301,86.32410779692701,55.23296959935842,77.78120483822617
42.620224620605285,25.431765866226247,57.21344904596591,,76.97919207967776,50.76336916644918,77.71102751569853,67.33955832724196,45.64451352102336,87.21937327475875,56.21281639027171,74.19203077554903
22.09265382672052,25.300844166303072,59.36352111313713,,76.45033528145137,46.01999106047721,59.1158301650742,64.66846901714413,49.55920837244857,88.11463875259051,67.54527477038353,76.8249566158162
36.04969260918927,25.16992246637989,61.51359318030836,,77.3262766429786,56.81968618794031,62.83477882529652,62.52686064180231,59.50029119053659,89.00990423042225,69.52060830991793,79.04332260861477
29.30012029270914,25.03900076645672,63.66366524747959,,77.12965057023108,53.35745060706317,63.42992828368409,61.18916993334832,34.69917138170197,89.905169708254,55.18787394867124,79.93308877979658
28.251482331032097,24.90807906653354,65.81373731465081,,76.15978808142538,51.94943456682785,64.02507774207166,54.25496109334165,26.39453446327457,90.80043518608574,60.83569155654546,80.45741449862543
28.75162016773385,24.777157366610364,67.96380938182203,,75.80090269773446,45.26754758558323,64.62022720045923,50.97283642970263,52.46524612840069,91.69570066391748,56.68767866860898,79.06061394475248
25.89524499821672,24.646235666687183,70.11388144899325,,77.61466080123469,44.52406381355947,65.21537665884681,46.65518098571103,47.619202216667446,65.22647989898452,76.75783784470771,79.36951883191122
25.79512386399152,24.51531396676401,59.45732489959111,,78.44434515658921,58.7273360524225,65.81052611723437,40.246842213859374,50.50293308112823,66.13356857846146,82.64296694677503,80.73554963924472
25.45106408857244,24.38439226684083,78.92890115282361,,78.40007935028952,58.7537895168054,66.40567557562194,34.39988552453384,43.77544688220581,67.04065725793839,51.48152872608334,80.42287282098317
25.91777014189982,24.253470566917656,66.48817925898888,,77.25258461129084,62.04556472815953,67.00082503400951,36.264538770650766,41.75314230122259,67.94774593741533,41.24969335226416,79.29966892737073
28.30092631778873,24.12254886699448,49.63017048511603,,77.01156765567652,58.28856055345032,67.59597449239709,42.86840724919274,47.94439018046749,68.85483461689226,48.96478087213232,81.34455576585175
31.23962687250532,23.9916271670713,103.65354840216092,,77.92119668484848,66.35396544949272,68.19112395078466,35.1180085826681,69.83470666477459,69.7619232963692,47.72517746569551,84.15280117306963
29.273204538872733,23.86070546714812,72.59205804334708,,78.21415570588627,67.65172087022853,68.78627340917222,54.56178135917386,30.89284536779797,70.66901197584613,53.171994563480496,80.03330502277389
28.932725989941613,23.729783767224944,67.42370345891995,,77.44697549408174,66.915887626564,69.38142286755979,72.02064455714483,20.86101950523508,71.57610065532307,48.44795357405885,81.06445608320068
29.8078076814073,23.59886206730177,69.55491695320706,,77.40722924423984,67.21162284310954,69.97657232594737,66.95084964983656,11.068525837574375,72.4831893348,47.8173559143603,80.09923856262087
28.878899393358264,23.467940367378592,71.68613044749415,,76.5118198079376,67.91990181919918,70.57172178433494,66.10014401901,9.375812731131033,73.39027801427694,52.93719187360171,80.95414981626588
28.54198972652073,23.33701866745541,73.81734394178126,,76.54449986765833,69.44881986076457,71.16687124272251,66.30351757435363,12.607593911519858,79.52358359732271,46.945538891115625,82.22285484546518
29.93003660091076,23.20609696753224,69.87903514308174,,76.71901437557364,71.12509375223893,71.76202070111007,66.54059752786308,20.287346985031903,85.65688918036848,49.29108233024642,83.28316442495486
33.769245133711024,23.075175267609065,71.32341743011972,,75.31804225062774,65.87319944601276,72.35717015949766,68.80666528020834,33.80931394011164,119.33287056297178,57.70743917875727,83.33322136319029
30.527199428993224,22.944253567685884,72.76779971715771,,73.04974915838082,59.61233059397785,72.95231961788522,69.90680966937212,63.59523059191081,153.0088519455751,52.40109946494063,82.1689039017971
31.7481268968898,22.813331867762702,42.89936097226723,,73.66327890036976,72.88384682030528,73.54746907627279,71.49124529419483,78.99979228342164,186.6848333281784,52.7775043144935,78.88342118580834
36.92032424814724,22.682410167839528,28.781116338170555,,69.6602605702857,71.14765621811118,74.14261853466036,70.55135236016152,81.94124171265686,114.02482454441612,53.15390916404636,81.66932170712104
40.427830041317534,22.55148846791636,27.70742439693768,,71.25979493801138,70.22822377417056,74.73776799304794,71.11968024673568,71.2652408537355,86.88107699794794,69.8849819735348,81.4481282418195
37.64049180467549,22.420566767993176,26.63373245570481,,75.22108258973199,77.57792260610616,75.3329174514355,69.39226490492038,68.09365136268181,88.06366726206781,68.83431192781086,80.93058151837587
35.650854151723905,22.28964506807,25.56004051447193,,73.70616650326785,73.99943143037822,75.92806690982307,68.3155560334312,55.28248202839062,81.10525327784745,67.93843229959688,80.14000508720679
31.842603458216427,22.158723368146823,31.201868388585435,,71.89915778648073,74.95515505326132,76.52321636821064,70.51780347263947,62.87915895966687,98.28490311185088,63.79229376595524,80.67713957237183
32.65696864318765,22.027801668223645,36.84369626269894,,91.26664258847768,70.60624147525002,77.11836582659822,74.3168099599864,71.25341234322396,84.29969500687969,62.7313259465427,81.25303123568732
36.13681209853552,21.896879968300468,42.48552413681245,,,72.99916523294075,77.71351528498579,79.21440851408641,78.12700457329868,74.23019883526698,63.50154144573879,77.43038350976275
39.4120041233254,34.02148848346151,48.127352010925954,,,70.0104065693654,81.6595704043925,86.07765212106713,71.01228074047782,73.39416837846754,43.833738585089066,75.06751298900997
34.87425737090948,46.14609699862255,53.76917988503946,,,74.93926476596172,85.6056255237992,87.00869171477004,49.32056350080932,72.23298535289149,40.78198014888616,78.7366299533652
17.95915671865291,76.25615145098628,59.411007759152966,,,75.83927517243184,89.55168064320591,85.6114287877979,36.318720862694384,75.91751118492598,42.08507434238458,74.77461845296627
19.50715465964876,43.81525570415333,103.38439783217264,,,75.51150921213716,93.49773576261263,86.63723532187937,23.31687822457945,68.78142713910849,54.839438181252845,75.61975646084005
30.17880607124616,44.60276026164533,99.3159817442322,,,74.81100758051042,97.44379088201934,87.40813856977164,64.21471442356491,61.09710660118014,49.24039148348602,87.89601277937054
48.18448182149299,44.1538634879847,95.24756565629175,,,73.38443857039022,96.6843294957322,89.11869920188964,73.1139920155657,66.54829622822707,43.07542832984384,77.51687989150426
49.40669696228215,43.70496671432407,91.1791495683513,,,69.01294145660071,95.92486810944504,94.5132207943829,73.9861291282021,71.99948585527402,40.89220188828256,73.92148749911699
46.04489677068736,43.25606994066345,87.11073348041087,,,70.41899222995119,95.1654067231579,98.7961318604262,72.09080518860347,56.27417615330763,79.33979657633579,70.29391218692638
61.81720506307696,42.80717316700282,63.87486821512689,,,69.18429091068444,94.40594533687074,101.63210601405554,57.47045831713838,72.14468121959241,80.07923489849132,62.01704947539171
112.56934405613464,42.358276393342194,67.74971953729157,,,67.94868166141978,93.6464839505836,101.11839852689326,46.555472460867975,69.73209309375105,78.30837019230623,65.81509534227892
77.20381004333075,41.909379619681566,42.62970010886029,,,68.44108821896899,92.88702256429644,100.54960841728314,52.82042838878976,59.6444387691856,55.56504775161403,62.5445800905524
85.55766227556373,41.46048284602094,40.68228956990785,,,69.87863382089219,92.1275611780093,98.8264940264234,63.06381203178211,50.222712001717824,50.59255417732525,63.67672987396827
