Rise-Time_envelope_Median,Rise-Time_envelope_Median.1,Rise-Time_envelope_Median.2,Rise-Time_envelope_Median.3,Rise-Time_envelope_Median.4,Rise-Time_envelope_Median.5,Rise-Time_envelope_Median.6,Rise-Time_envelope_Median.7,Rise-Time_envelope_Median.8,Rise-Time_envelope_Median.9,Rise-Time_envelope_Median.10,Rise-Time_envelope_Median
33.055422284846145,61.14637222968175,109.51810798276142,27.806102627087604,43.48789282460999,64.19254224731218,72.24356549144167,35.69923797485211,72.25226524678433,95.83488515211126,53.313527455493166,68.23405954656802
32.87966300576215,63.16763680893322,108.46939885896276,30.76059165996237,46.28192554815789,49.933024936558304,71.64277266704136,76.21916572983409,38.02547762559196,89.8555517972687,76.10845969422255,60.65567433928604
45.98590430247965,65.1889013881847,107.4206897351641,44.55492327207101,45.52925626806002,74.1115043184733,40.58418684174723,78.29634238168065,58.57874967945992,83.87621844242616,47.3288786616279,67.55658793429717
69.9535761895849,67.21016596743618,106.37198061136544,56.36232544806783,47.4011094181236,78.5112209638404,67.79977229552676,79.07098489665648,65.41222080810925,79.45430399904768,51.65019974001292,67.9271739656516
63.704004719133565,69.23143054668766,103.57098815880514,38.0975869788352,49.83908132901551,76.09404363469886,95.0153577493063,74.952029960727,52.77237222792535,75.0323895556692,79.11416429978458,66.61540889995621
55.13586063258995,71.25269512593914,100.76999570624484,59.73389715793242,52.2770532399074,69.20391842143869,93.86457248304954,72.8535534814211,61.05626464054355,75.6470201637474,53.905746153959534,68.62857101701444
57.34894836015532,73.27395970519062,97.96900325368452,49.025444802130735,54.715025150799306,62.356089267117326,92.71378721679278,45.066217709197744,50.7339481973964,76.2616507718256,56.9504956736912,68.43517151718842
56.69552927206418,75.2952242844421,95.16801080112424,36.18950412804536,42.93506460506335,38.3921272809981,33.416533951479224,72.32289757725881,55.576008633920495,76.87628137990382,56.39253745052642,70.42418506328224
55.24302760249713,79.7850458936737,92.36701834856392,73.08678541386624,79.10384226501,43.78187029898726,78.81305222084328,70.54659521452017,60.68127478688366,77.49091198798202,49.83853879772337,70.94020616393942
43.1085679987728,81.78083027715006,89.56602589600361,46.28710426032084,79.07734544200903,49.17161331697641,116.06703685916646,74.25333522975393,61.67724933558251,78.10554259606022,86.38125225140107,71.91978161507133
37.55672642970949,83.77661466062644,86.7650334434433,77.10050657057516,88.59232520502465,54.561356334965566,62.31246404490968,74.65811211781525,62.728804581644575,78.72017320413842,67.56654533472191,70.34456074488327
42.35592381102903,85.7723990441028,83.964040990883,72.70018635554803,56.10288858892921,60.18990918171699,56.645354338867605,72.7699110077589,46.0772556960308,79.33480381221662,87.3403685643523,68.06506356306431
66.36291581670687,87.76818342757916,81.1630485383227,46.36592262569325,60.26134559238852,101.03239616182395,58.60443538250394,72.0925531441722,77.74280724226209,79.94943442029482,40.87987244577139,68.98499460213009
61.61949837896263,89.76396781105552,78.36205608576239,76.69967611241029,47.39965763985335,96.80541680043626,33.26390949755875,72.8498361133163,52.84651232814353,80.56406502837302,80.71115972639834,70.17930982922176
62.87839273365675,91.7597521945319,83.59461141230994,64.6757352903357,63.241331215708016,84.87873626612244,39.80459305332175,70.90673504783622,65.81176645142308,81.17869563645124,83.30992174432075,70.72295759243103
62.545820052956685,93.75553657800826,83.5615537514373,67.39358817698218,66.26870206609266,77.78747157787706,46.34527660908476,73.83463231979658,72.73763682442352,81.79332624452944,60.901470276154654,71.6623509254278
59.7985560444492,95.75132096148462,83.52849609056466,68.91906988532058,86.44895623248868,85.35380302320026,52.885960164847766,76.832709343841,109.99589117170775,82.40795685260764,56.69923686210829,67.89223989872085
52.01828482063618,97.747105344961,83.49543842969202,80.3070996371699,67.18163430549619,65.0165781663582,48.518964143414365,76.28423424508084,58.28054575309558,87.02502770202507,27.611367339848936,70.19222588410886
44.36555887138128,99.74288972843736,83.46238076881937,85.03958242226568,82.01759824922026,78.30859003026545,44.15196812198096,74.893916609862,71.30841158571228,91.6420985514425,20.310993085029,72.94974759939106
54.400009565312885,101.73867411191372,83.42932310794674,81.12063738344274,86.81537178661782,87.40160819856894,49.92754544419337,74.08389459287793,68.70921912800918,89.43241298357061,17.47299298747265,70.69164228768616
45.94545031774983,103.7344584953901,83.3962654470741,63.98655581022786,83.00387627908871,55.07132743473457,55.70312276640578,79.11777934138513,78.49425132346369,87.22272741569873,27.122889276066072,74.62586644826857
43.78910725278331,105.73024287886646,83.36320778620146,84.58088486074513,84.85641239250072,66.06419555959774,61.4787000886182,74.06314959420938,70.48470361417917,85.01304184782686,42.78123736785532,73.05251339557951
45.77003777526576,107.72602726234282,83.33015012532881,91.63845960147312,84.87366072498665,79.19850596246928,67.25427741083061,72.64068231239926,88.88235531539868,82.80335627995497,42.95855272324507,71.60815013781098
43.6679441895465,109.7218116458192,83.29709246445617,92.03221293805586,84.11426991386665,99.68347291022484,73.02985473304302,72.53624573136287,115.41341906382782,80.59367071208308,68.9329252098303,67.89512726548246
41.834052715209154,111.71759602929556,84.29422923370285,90.79895544201636,85.37143638543064,147.56068512578864,78.80543205525544,73.98334763595375,139.75289329646156,78.3839851442112,40.64124222968717,67.84589012196948
42.91352702710562,113.71338041277193,85.29136600294952,73.15561469968328,85.63892909793552,85.19436149877993,79.23443372554969,72.73423153557358,139.4757817400076,76.17429957633931,111.0479134595137,67.79307768932357
54.46236309014857,115.7091647962483,86.2885027721962,88.71169860119088,85.26453496742678,67.99971926286284,79.66343539584395,72.51000360821394,89.8924106300066,73.96461400846744,47.13273769568463,62.661702265214366
48.77586682075839,117.70494917972466,87.28563954144288,76.09275419220376,85.47894870012685,52.604270176223096,80.09243706613822,32.61491144375427,63.67851479163702,71.75492844059555,48.70796952522134,64.63229682193861
51.526747615055584,116.65625609796504,88.28277631068956,96.81174732124144,83.20686955852396,56.3248941833233,80.52143873643247,50.95370232701459,81.9430140840661,69.54524287272366,107.5849780327754,61.14875705447669
54.76775261784468,115.6075630162054,89.27991307993622,96.57401721259389,84.72621342360148,57.99919474042189,84.14896648419756,57.60215919248777,85.09666413544078,96.32059198185291,45.71299339966651,62.7424058672585
50.5656376785561,114.55886993444578,90.2770498491829,77.31949785045953,85.6786790845118,66.15027990945066,87.77649423196263,58.194612609522096,85.32310635976378,85.14170109014495,67.10609198286404,68.31646183847838
49.30483979544319,113.51017685268616,91.27418661842958,131.12927044115608,76.95176795817899,73.65575064513851,91.40402197972772,61.33195759360593,88.43542627882934,76.26259435171511,63.45635094882465,66.11879697601499
67.20879473604099,112.46148377092652,92.27132338767626,110.02224299227518,76.7000142487947,47.85805637672191,95.0315497274928,60.55213247070062,179.9492049311059,110.47301240275873,43.894259743675256,69.93559481890188
67.16088085397388,111.4127906891669,93.26846015692291,122.4215785530154,80.22481538055487,45.31633369616385,98.65907747525787,99.93920975721348,108.07808273975886,144.68343045380232,44.827753368914216,72.00743999030641
67.3034740990617,110.36409760740727,94.2655969261696,103.78206011116548,67.43797234876074,45.06897539471283,102.28660522302296,61.23369913526442,100.17281032687958,139.3873641515112,45.58341555700236,77.05338888470028
66.83629965210365,109.31540452564764,95.26273369541629,112.87234261248442,71.05518646713595,46.161582693534015,105.91413297078805,174.84959276479543,73.3698382405866,134.0912978492201,55.41742135896295,73.16231721987839
67.11404872296896,108.26671144388804,96.25987046466297,93.65187784901124,71.13519191279585,43.24560548516082,109.54166071855312,136.65550708496065,48.62508820600742,128.795231546929,136.56400576547702,74.38373834630673
66.22092895487508,107.2180183621284,97.25700723390965,107.61706090677195,70.71094693483076,43.15514039509416,113.1691884663182,98.46142140512588,84.60358558966658,123.49916524463788,84.65670101278518,75.65485214419552
52.74570384640038,106.16932528036877,98.25414400315633,92.7421596699317,71.8548602800689,43.069284385703455,116.79671621408328,92.93882179671584,86.94027542698976,118.20309894234676,43.44856872845018,71.83599114887876
52.85955940978173,104.12243757581602,99.251280772403,89.94920632658147,73.61887047278903,46.80128536604136,120.42424396184836,122.30038794449824,56.35686273956505,112.90703264005566,40.83812150185436,68.9632575603633
51.54571585083123,102.07554987126326,100.24841754164966,88.1367675581368,89.14307416872371,52.33209636385348,117.09957554894125,141.58509294342784,96.57963091742062,107.61096633776457,67.52271185411031,69.23776590993405
55.03127278458973,100.02866216671052,101.24555431089634,92.4583286392186,86.07288598034276,54.071537710699126,113.7749071360341,59.844189147594335,53.00844096610232,102.31490003547344,46.480630368927024,70.4339947082762
43.85685943939655,97.98177446215776,98.3664447408553,96.70534659730696,87.12023899232497,62.58219996879271,110.45023872312696,45.28842567156755,79.8959734948458,97.01883373318232,46.82165195359463,70.16448386051142
42.25971384826552,95.934886757605,95.48733517081426,118.22888458590356,88.75637292045641,45.47145843774981,107.12557031021986,45.62048392059597,48.27140385855465,91.72276743089122,66.11274231003168,73.08153339949112
48.35206856541727,93.88799905305228,92.60822560077322,124.22325733756094,84.70240669907588,41.01897491512899,103.80090189731273,57.15088107853577,82.77862043240309,86.42670112860011,68.00928223423082,78.13633577027471
51.339250081589846,91.84111134849952,89.72911603073217,136.72737549727634,85.81995650125111,52.52260746404539,100.4762334844056,50.013618233661525,61.74672654930868,107.43255546033672,54.558708419425166,79.67976095400394
51.37312457954688,89.79422364394676,86.85000646069113,122.67736828897048,85.91271581006944,52.111715992390565,108.4643113058104,59.80086678154089,50.48365646299446,104.19125452557309,69.38907150431535,79.5252572995465
52.64100796434718,87.74733593939402,83.9708968906501,120.1895031309368,84.55598521512346,85.83242442596145,113.84387711538112,48.47934722010244,52.889536283928514,100.94995359080946,65.33106590177094,75.83145713160695
62.07034181218152,85.70044823484128,81.09178732060906,114.56466102966289,84.02453562037579,55.40487311326385,100.445057392624,63.406429281046414,84.60144601022296,97.86123404467216,43.13411912496787,71.92271478942268
65.86237997198278,83.65356053028852,78.21267775056802,92.66023671462816,98.34800242536356,49.97802303237053,101.15661225831356,55.1260389462846,50.06874617652936,94.77251449853486,34.267261927130576,71.7846960280391
56.44979855293047,81.60667282573577,75.33356818052698,75.73673924387353,102.31644731416048,55.46481458370544,102.128040394249,51.19598680954082,65.02916195468961,91.68379495239756,64.80607804506599,75.53688766741672
49.94477272264881,79.55978512118301,70.74395494442408,48.32570825076837,102.94177234990444,50.710089964829706,103.09946853018444,50.29612640999329,34.506362984925545,88.59507540626026,49.794454951725065,71.86650742122049
46.442082188704106,77.51289741663027,66.08786027367273,52.81835361485736,104.14196935374976,62.78447099050635,119.83946352341562,48.93388310047319,46.76628543536386,96.97521767177278,36.73232706093562,75.0654216993975
61.95451281757295,75.46600971207752,61.43176560292138,91.94157929886823,109.71530894338476,121.34662689352334,122.052642329596,52.82487618971486,84.32264580593092,105.3553599372853,30.99553458215751,75.53437413570863
45.70892486573034,73.41912200752478,57.80466873917692,57.08011064115086,109.65758378355171,123.60096070650512,124.2658211357764,46.44251111477857,41.007708961580704,99.23202356900852,36.63732836423359,75.1639038232941
31.694646549765984,71.37223430297202,76.31000413969477,89.83063620042276,109.99666584297373,65.90425556342521,126.4789999419568,47.50196392297186,52.54959909994732,96.60434599652676,42.0317414505452,74.32211771655979
25.488885028991568,69.32534659841927,137.3113122464785,129.20154763239046,110.28392039920632,54.72564456117345,128.6921787481372,43.76311189526561,109.04359028837294,93.97666842404496,149.6915102941682,78.25044965016997
21.492303491163312,67.27845889386651,80.08804339193422,78.1739469634704,110.54835194594315,62.45955168159506,131.0761290170991,43.08213900969661,49.08430347923272,91.34899085156316,69.22405338998698,77.04238707384513
24.212822694742066,65.23157118931377,79.59732950836077,95.65502369823356,110.13344134936524,83.90868879997977,133.460079286061,41.84372631530168,57.13362062618339,88.7213132790814,47.75976585575832,74.91409453817522
30.250822624601145,63.184683484761024,79.10661562478731,126.77957475461152,111.34498077887449,64.85235198724315,271.0666183070076,41.80131839658964,34.89991937048049,102.36807093408164,23.259723564139403,75.77251536358045
31.400278793328244,61.13779578020827,78.61590174121386,123.74104009248762,110.9199702431906,73.67412776882234,86.40676805875248,44.00575294358229,37.84095692160797,116.9111948969073,90.7869133493988,76.60166313970328
30.16340655082288,59.09090807565552,62.30418752075806,69.95910183603671,101.71151545221224,51.08185905562961,94.03418470555911,83.84239960268259,38.83760972092437,102.28361201608746,76.32927512045868,81.36835495208729
44.28773564533428,57.044020371102775,59.60619515649866,66.82817470815118,95.28440744628033,54.78843848719013,118.77696466871492,47.98829278214146,50.37896147519021,87.6560291352676,56.43222083014389,82.74834191288622
43.39792484975399,54.99713266655002,56.90820279223926,99.3390624062659,98.43998686392712,98.36165329884786,143.5197446318707,47.10357208127185,48.39552095817986,96.03997562030074,136.32611278054134,75.29604017336086
42.07245344096475,52.95024496199727,54.21021042797985,93.64450607779752,94.2992630674572,115.50767938175126,126.0161243198486,40.71409226327188,43.36859982060558,104.42392210533389,49.754865279801,72.55567582449413
42.23961157345375,50.90335725744452,51.51221806372045,92.69761145909142,91.07683898679996,152.16403358030328,108.5125040078265,39.66143065602923,61.80879716754733,93.668625295864,38.9583556475688,75.45437352665986
42.03440866110548,48.856469552891774,48.81422569946105,90.54562126309212,90.87626605438764,59.92870088627787,91.0088836958044,44.40871081824888,61.61256918374289,106.8881928613362,77.06163590918578,74.10674714327762
41.30250200035678,46.80958184833902,46.11623333520164,93.75100408735804,87.6082371960188,100.97215549463624,95.10740206184587,40.05458432077161,70.31163605253037,103.19232765718569,34.59767693428274,71.70105214273904
42.2874634788505,44.76269414378627,65.71972711641219,95.58663218921608,89.40292480867147,83.060054645802,99.20592042788738,43.68409163810382,72.24052977499306,99.49646245303516,67.04005678225461,71.55010249410486
42.60289276700435,42.715806439233525,66.18472834353713,93.96643427476484,89.55897990124473,90.23333972439572,103.30443879392888,45.06148925130383,76.14348660316368,98.5967578663473,35.74839837644427,70.39674898760926
41.295872118836144,42.58122904460341,66.64972957066207,86.54867702628144,88.1540711215097,76.9514066205915,107.40295715997036,55.4828150327473,64.00305338267022,97.69705327965944,60.48923163958517,69.87959050075129
41.13855589512258,42.44665164997329,67.11473079778702,89.59846090402904,86.06112569129967,91.11273302414068,111.6840242733924,61.58306775699344,71.43694166193032,96.13360658537768,63.42590897450907,70.53430820193033
40.44930564098515,42.31207425534318,67.57973202491196,70.12492329760778,86.91226831660246,81.23360500212542,115.96509138681446,56.123098737636965,70.93617861650911,92.74542413289927,63.17541353119549,71.0617727099744
41.74905919431856,42.177496860713056,68.0447332520369,104.3630064722295,83.93764054577628,81.90484974947645,120.2461585002365,57.51995926985455,63.72242495865,89.35724168042086,62.92491808788191,75.35905494826386
52.49041027075086,42.04291946608294,68.50973447916185,132.47815131599765,83.54849162949891,83.04299389562435,124.52722561365856,57.96365414406651,68.96615066333992,85.96905922794245,39.17763436495606,71.58740597335274
52.45624872037206,41.90834207145282,68.9747357062868,60.471843075357256,83.26457899219723,85.3910605152593,128.8082927270806,62.52350281706615,38.2010623616436,82.58087677546403,37.703687669192085,67.4687231616513
56.12819263365887,41.77376467682271,69.43973693341174,40.10737275579315,83.39021436350454,85.0038513984131,132.4288608322432,73.65006449455353,70.39979766492897,79.19269432298563,36.2297409734281,66.64744373549766
62.20113957960871,41.63918728219259,69.90473816053668,93.13116056223686,82.3008494339951,83.90759181023319,136.0494289374058,59.21345659244882,51.14986340090494,79.2591206739757,34.75579427766412,67.41019882584803
56.69934712808402,41.50460988756248,60.46081758985429,85.84137386300802,80.8881210705535,134.11476181015738,139.6699970425684,61.9945754269629,70.71947128487972,79.32554702496579,37.013925096259584,67.58309707426133
55.94895686082876,41.37003249293235,51.01689701917189,91.51474627467788,80.57882163282616,136.14342199535648,143.290565147731,56.11423020793144,72.0452884917837,79.39197337595586,39.27205591485505,67.55187603494446
30.75080674025556,41.23545509830224,41.5729764484895,,82.91734034033504,138.87508109461686,146.9111332528936,61.12088838964674,76.0115487686335,79.45839972694594,41.53018673345052,67.71052161980197
50.221924467139445,41.10087770367212,32.30287992501385,,83.04141792282354,75.4966602226464,150.53170135805618,77.70702628868358,76.50467977341597,79.52482607793601,43.78831755204598,69.82186517138358
56.43582502169637,40.966300309042005,23.0327834015382,,83.17459876106271,128.04926780670684,157.3065555799718,75.7554740448251,77.52137610330516,79.5912524289261,46.18215528192909,68.8319690857393
34.84426856416676,40.83172291441189,13.762686878062548,,83.35825737607954,116.49931333623044,164.0814098018874,68.15417817067322,75.01365724099679,79.65767877991617,48.57599301181219,67.4893787671828
33.99662100710779,40.69714551978177,26.185885476982165,,82.57339381192075,95.97267910243588,190.94481884145216,76.22236251525784,76.32659614461525,79.72410513090625,61.084394466270965,68.76234739279525
34.26009854377391,40.56256812515166,38.60908407590178,,72.9938898149837,70.89154907274978,217.80822788101693,88.51308737292956,91.47525160600183,79.79053148189632,36.75426539057375,70.2406099943497
51.281430471251,40.427990730521536,51.0322826748214,,71.01458459821822,66.21666828724153,244.6716369205817,78.54164057937354,88.77968929807508,79.8569578328864,44.663129423301925,72.10423254039887
28.56593396289536,40.29341333589142,57.094739070629245,,80.25501405457658,51.310813244248365,322.9613894961024,61.641370225687865,88.82048304343144,79.92338418387648,55.72882543393189,72.25317053115207
48.72287722536831,40.1588359412613,96.74513185615749,,75.91786208034283,69.26174462019675,109.30967238916236,53.806471070780304,91.38540501237084,79.98981053486655,32.414264457515884,77.9527332525204
48.98531786166866,40.02425854663119,136.3955246416857,,79.42080254440384,72.88080482771932,106.02584437583124,55.77405783396695,90.9276950163002,80.05623688585663,31.634461179285783,81.17381888437973
34.97866994726108,39.88968115200107,176.0459174272139,,74.51468686887806,70.20909992845544,105.63440402167346,59.307400998436655,43.25238402983232,80.1226632368467,41.85794823426392,79.79455910229264
38.30522649128548,39.75510375737096,215.69631021274216,,71.47424048710255,74.57282812741049,105.2429636675157,64.40858613799438,28.04619034381226,80.18908958783679,39.93604744252373,84.24174287242876
38.69627274888244,39.62052636274083,255.3467029982704,,72.30010459583956,68.83143583621147,104.85152331335792,75.8409813840148,90.11689608957325,80.25551593882686,36.70583954079167,75.716592016052
38.46135021143953,39.48594896811072,294.9970957837986,,73.09038392795657,71.59292301426645,104.46008295920014,72.79091034878437,94.9205590007663,83.95467284448547,34.938480652717494,74.29152844539678
38.37788360750926,39.3513715734806,98.2312185993328,,74.368992044163,51.06095154293257,104.06864260504236,85.99812690116819,88.90680243377946,88.03044462445756,44.7410059665114,77.25871496353179
38.39380247732912,39.216794178850485,77.76281610350203,,72.9332253640966,43.54462814977728,103.6772022508846,82.13500260177683,96.57513316489512,92.10621640442965,43.07235934172336,75.48934874639832
38.86090451216476,39.08221678422037,79.67623205516544,,72.27939362792716,39.59269806584458,103.2857618967268,95.9052519094071,124.64158466439056,96.18198818440172,51.33434074265038,75.0988219106352
40.13028271823977,38.94763938959025,62.25970815342702,,80.86819591611743,53.51829592452384,102.89432154256905,92.24872703479548,80.82440308691518,100.2577599643738,66.83584916186784,79.64949074566817
42.8438895361814,38.81306199496014,58.461268032054605,,83.674776857902,43.19497310119964,102.50288118841128,96.08092834198736,84.40318644540399,104.33353174434588,132.4447647770785,77.21501403811392
42.76164082031306,38.678484600330016,55.56276687501435,,84.00352355008854,36.93944734374082,102.11144083425349,98.83931073524688,54.03513011090738,108.40930352431798,42.70927890817051,80.33532832784033
42.919018106798376,38.5439072056999,57.00994003111313,,82.65798558544418,34.79231821566539,101.7200004800957,87.35197001843957,53.45952707319676,112.48507530429006,53.71056013513022,79.42870453587702
42.36628887276071,38.40932981106978,53.77115604557287,,83.79465289194431,34.70558288612581,101.32856012593793,76.54305406076578,51.672033209881256,116.56084708426216,46.81283486004199,79.27516514741936
38.51822016992398,38.27475241643967,50.53237206003261,,83.77531935170398,35.2442023527701,100.93711977178016,77.98750262060757,42.1423423626137,120.63661886423424,38.71313018095186,81.03236988361894
38.62144446201668,38.14017502180955,47.29358807449235,,82.55360709949736,36.1877559043614,100.54567941762238,78.17674065394701,38.31008013955931,113.28292669224832,34.70329188867675,81.03952294706278
44.77318386425972,38.00559762717944,60.79841289338584,,83.73088428700142,38.23272650757974,100.1542390634646,76.97836010485706,36.48542086619644,105.92923452026238,46.389101912594896,80.299139453601
49.20767304038716,37.87102023254931,63.89838430290672,,88.60121488650218,43.16090685417126,99.76279870930682,83.37180277516889,44.95092816237104,106.34330719752715,46.215942066890605,83.14871582722711
42.77321410702842,37.7364428379192,66.9983557124276,,88.02689086096456,65.50365892750234,99.37135835514906,82.3396294402745,36.16641024515873,106.75737987479194,48.19897157255148,81.76204919770359
50.44927053201179,37.60186544328908,37.1072672054666,,87.17442425355233,68.55911003237394,98.97991800099128,85.07835348758877,44.158962756085366,107.17145255205672,56.46276535690818,81.18259393173585
50.81244039516584,37.467288048658965,24.31105371714678,,84.40331953385733,65.71162972327835,98.5884776468335,87.37612419368436,44.63167140825545,113.53639774939704,64.72655914126487,81.53272425896922
60.767681686628734,37.33271065402885,32.78543829846329,,92.7131739861854,65.98722710075259,98.19703729267572,83.15423451491363,47.04085223029929,98.31864837275624,267.1247753079284,83.54034370067143
64.11421929183967,37.19813325939873,41.25982287977981,,91.03899464950908,65.89254374286072,97.80559693851797,80.43561261203669,50.746045516961125,78.12897231082138,127.85492632797292,85.46731201124322
62.97670359501076,37.06355586476862,49.73420746109632,,76.83562784536096,65.60224746218373,97.41415658436016,78.93836521718094,62.7947877751504,62.23854333571615,48.65278979209128,81.04916351958809
62.03879390933921,36.928978470138496,56.240167496672015,,79.7770952800204,66.51618249923709,97.0227162302024,86.84065160803071,54.16975194045372,68.24470865349362,40.1689995662081,77.07597557980236
43.357773852410894,36.794401075508375,62.746127532247705,,76.20889151659573,66.76714305742067,96.63127587604464,85.01586229488147,73.25003521664958,68.0533258774848,39.576214362811285,89.1763674644253
50.82827226365821,36.65982368087826,69.2520875678234,,,66.54405468891903,96.23983552188685,64.42737116372419,110.73553477537548,139.78474461585415,31.312627089456345,81.39982556106206
98.55574034705305,29.52524289823788,75.75804760339909,,,65.98516332734982,88.55959625102686,66.44783771585793,136.79431866936966,92.27542533006992,34.9068727863969,82.7243988274688
45.19420852189141,22.3906621155975,82.26400763897479,,,65.83218411800597,80.87935698016686,49.975492972140096,162.00974338534394,93.42468365357664,38.76727492400785,82.74894778014607
80.72924856342226,80.24491040843638,88.76996767455049,,,64.58116765295165,73.19911770930688,48.20103773374868,169.19360241109635,91.64462375421824,32.25570615503311,71.98199030946301
63.00445446213196,77.20931574393138,73.50354933930419,,,62.57733670677244,65.51887843844688,54.07183094175817,176.37746143684876,88.48790839102891,35.10285899287312,71.60596658892301
63.876823459553385,65.85549295897584,73.72418946464364,,,65.55969009319347,57.83863916758689,59.10320677638472,182.5056924542777,85.24086949113402,65.7810467994178,72.43935146040293
58.30345020891089,64.89387112128357,73.94482958998309,,,65.8870808174052,60.10103522795535,63.49449209121378,176.33543515866037,82.81759442699706,34.32108503457003,77.57241593503396
72.38606957742813,63.9322492835913,74.16546971532253,,,65.3616123604159,62.36343128832381,66.35446206774216,150.09449094617176,80.39431936286012,50.59517126921328,83.50781128292752
63.05920325317773,62.97062744589902,74.38610984066199,,,70.42227806917633,64.62582734869227,65.64263892796401,127.76507357411838,76.55005998330938,73.94063875013899,99.29933523462734
87.27020257469553,62.00900560820674,75.42142742028894,,,66.30450703610217,66.88822340906071,82.07371884906034,186.36774699469595,90.97881165723004,63.35792430771729,85.85203121076813
67.0473272414429,61.04738377051447,44.45439665642671,,,64.6346609332219,69.15061946942917,86.14595795356252,138.8619807244229,92.69282327110182,85.20845616523354,84.5747769011726
85.0287352196743,60.085761932822194,49.98724200476442,,,69.16100790565427,71.41301552979763,78.85314928229795,248.11493595639016,93.83323809396016,55.27760666108989,81.67693738897924
65.78449098478865,59.12414009512992,28.826833397480023,,,73.56170720913933,73.67541159016609,84.38828404478515,155.21874690751036,96.17774092203788,61.27677268767293,95.2275518465424
72.09249797720018,58.16251825743765,50.40358200863018,,,75.97537008316601,75.93780765053455,77.20662379499542,117.63966588470724,95.6066849048378,57.40880358876926,91.57712278186222
