Duration_envelope_Central_moment_5th_order,Duration_envelope_Central_moment_5th_order.1,Duration_envelope_Central_moment_5th_order.2,Duration_envelope_Central_moment_5th_order.3,Duration_envelope_Central_moment_5th_order.4,Duration_envelope_Central_moment_5th_order.5,Duration_envelope_Central_moment_5th_order.6,Duration_envelope_Central_moment_5th_order.7,Duration_envelope_Central_moment_5th_order.8,Duration_envelope_Central_moment_5th_order.9,Duration_envelope_Central_moment_5th_order.10,Duration_envelope_Central_moment_5th_order
80455619207.90717,2100666650.2097173,7852268410.120241,9710279202006.01,-705377682058.0132,123734304362.76012,24500315713.651577,-440805539886.4892,1.937150955200196e-07,4065411072502.1895,11059982809.001251,13685557121.958084
7459425885.650485,2450777758.5780034,11729446165.336102,12725505299673.91,-828691384632.064,6329651600.033091,29400378856.381893,1547154175891.384,-24939451079.453724,6384355742.681152,-20237141692.074127,-66335688140.08016
151802571938.6367,2800888866.946289,15606623920.551962,1351852456570.1863,-863049753319.9054,-154997893641.21472,-121050710250.04196,0.0,-6925081593.271856,3192177871.340576,138164050150.35416,1240172655353.9895
94690614142.00375,3150999975.314576,19483801675.767822,12698965353107.646,-1258327831547.8467,5235971753.473011,-31045056.041744824,-347609767971.128,0.0,0.0,544671775634.61664,338794142542.3249
403453626516.0633,3501111083.682862,23360979430.98368,2802807783935.78,-692762415629.9424,-8652110634.528433,46922379679.86178,-191930352874.2636,137333223493.66664,2.980232238769531e-07,551072802544.3021,1624726475722.625
141205318309.52136,3851222192.051148,27238157186.199543,1277778750116.508,-339729755588.2441,4645487528.627531,3296368572.170399,-1874252244182.5903,-4.291534423828125e-06,5.960464477539062e-07,-34782005997.97048,255877821087.86624
176758187700.20023,4201333300.4194345,31115334941.41541,1231982057729.0386,-491918581456.0701,-6670531264.848854,1648184286.0851996,-227563659.3971655,0.00054931640625,8.940696716308594e-07,92865313210.31616,832822323211.457
123913177273.90433,4551444408.787721,6.67572021484375e-06,88608800626.40833,-549448703776.43774,810748457192.454,0.0,-210773912.7396441,479326953262.1483,1.1920928955078125e-06,35638208924.07463,-587071599233.4318
266685468623.2164,4901555517.156007,59013448918.455925,11057089707.97265,-767301331679.0864,-226077223657.31296,-173280582679.3702,-815828549836.2756,-4155394426.5525537,5.781650543210391e-05,-1429160560.8502831,-830169172162.9034
1296601785179.294,5251666625.524293,118026897836.91183,240710124538.01743,-872861331577.5609,-188000999371.73468,-129960437009.52763,-82085865901.64622,7926789413.912118,0.0001144409179687,16709049634.945065,-162508774933.6464
190161910042.2697,5601777733.892579,-855579362.4231014,175588422937.64377,-799733331031.1945,-44077164254.03327,-86640291339.6851,-255187922990.85416,130021690290.65845,0.0,25345793907.466145,1191164051050.692
85843149130.5577,5951888842.260865,0.0,291747306341.43646,-1176856203313.0564,893955320346.5706,-43320145669.84256,6210802747.926386,-7520586711.244842,51583083797385.14,120167960624.25826,-309340453629.4268
104149099395.95164,6301999950.629151,-1845415164780.794,-277192741324.0524,-1546057199235.0193,-200341045275.668,0.0,988973094.0654612,15111740473.497477,103166167594770.28,1953607740982.4363,1119696330025.1316
92094412079.40544,6652111058.9974375,0.0,50766304166.35058,5344332344043698.0,-96997124864.00122,-2.6226043701171875e-06,-1309882970448.8088,18924821444.16427,154749251392155.44,-171323350881.292,4056623406757.272
296848265607.00574,7002222167.365724,4.450480143229167e-06,96374810853.59836,-1773242775340.2148,150887758388.7602,-5.245208740234375e-06,-1208559312191.684,-12730531290.05408,206332335189540.56,2623507127.33958,-1824087646960.106
120995864973.8628,7352333275.73401,8.900960286458334e-06,-28567593971.988914,-1533662999173.3853,-14315097911.455404,276760016310.7759,-882754570262.5822,63585404868.81643,-50394085837.7056,54997446086.56101,-2170812757859.5024
138445353189.72266,7702444384.102296,1.33514404296875e-05,228287389773.37048,-704790213014.9983,687786563.1250759,390625562354.2405,-1446472162803.0676,10616859659.627218,1935070740.600547,-3964857159.446668,-3726250993172.335
207548025078.968,8052555492.470582,363309479.1675851,160267604726.72302,-643947307738.656,-233102711.83068404,-756766261905.9155,-163320078143.33762,312947888820.5964,1048633613.4080602,349262868.1238273,-33996309565.783875
57274495870.04092,8402666600.838869,302757899.3063209,876905421047.0023,-1014324242955.6588,18091745.704040784,-383310568403.4806,-5930239652.805982,303935527446.0737,162196486.21557322,-1448750598824.6377,835647166962.8363
70449436948.3566,8752777709.207155,242206319.4450568,-223538482603.8332,-715193314461.673,89183146.47592852,-9854874901.0457,-22678696471.49937,6125442590.741944,81098243.10778661,44059978898.32773,-908934792476.218
32186300234.461155,9102888817.57544,181654739.5837925,-20094221623.4749,-569987159250.6941,4351240086074.457,-4710855324.394408,-5293615538.256006,-49781282855.541466,0.0,1204431696482.5923,-697346870497.4677
40739350145.59122,9452999925.943727,121103159.72252835,-62102819894.21039,-774123799071.614,-995971593732.6312,433164252.2568836,42523214935.54342,-36930680639.86145,0.0,-607973822.8188921,-1881008769125.3247
38957164630.1376,9803111034.312014,60551579.86126417,-12188307058.791796,-505899329304.0432,0.0,5577183828.908175,-52960264528.65105,25001419.57087428,2268696986.5510583,6221646029127.372,3683379842919.014
2496986582.0813727,10153222142.6803,0.0,-237298732003.4704,-454253042171.8335,-197129394.8319929,4182887871.681127,-18144527556.30437,-34768148.221055575,1134348493.2755225,-394442702354.0594,5428664302317.614
3234635116.7366204,10503333251.048586,0.0,124487178183.85748,-537604662849.4904,2108026253070.0947,2788591914.454078,-10159639471.264706,3771136561.106295,-1.33514404296875e-05,-1165976563.5565355,5312372664682.33
33262202369.669544,10853444359.416872,71244297.03241037,-30787055556.82001,-492790587145.2482,24259391631.59183,1394295957.2270298,-14424835245.265284,-2177782.535479687,-658540293.7975079,57648687500.75416,3532019557375.8213
9413274081.633028,10612256706.985386,142488594.06482074,-96609118017.58524,-1055921456276.9254,1692725327104.7483,-1.9073486328125e-05,-5594198256.738443,102515653.0021341,-1317080587.5950024,39135641835.8216,1437211137586.6956
18974970379.243088,10371069054.5539,213732891.0972311,354507544460.2275,-1060603715926.744,4356856462175.021,-1.52587890625e-05,-33032199620.082607,236821009510.18143,0.00042724609375,-5.066394805908203e-07,2446833007983.518
31647765903.52341,10129881402.122414,284977188.1296415,78018056945.72855,-854841588830.3579,327200736703.0306,-1.1444091796875e-05,-42511399188.21655,1125799727.0695095,-638231927.8124707,-3.0174851417541504e-07,2474368642912.633
2210044134.174828,9888693749.690928,356221485.16205186,748642861093.6415,-988283647614.3584,-57085791832.31613,-7.62939453125e-06,-38378749510.15216,535164223.2533815,-1276463855.6253686,-9.685754776000977e-08,13011209008863.523
71161289.51343969,9647506097.25944,427465782.1944622,1025172082921.454,-818368094438.0216,107392492365.79558,-3.814697265625e-06,-87469281857.67725,219671669110.95923,-1914695783.4382665,-1038224746.417958,6446859828026.632
2002191048.209302,9406318444.827955,498710079.22687256,1018344540549.592,-405194019339.5003,502690718571.0128,0.0,-19567808328.11501,52653841660.64841,-2552927711.2511644,-692149830.9453051,371613971513.4102
10615321026.94527,9165130792.39647,569954376.259283,1584527967493.1997,-466493781642.6135,50787048625.47391,-36199249.019775495,-14209906658.18329,114629226317.90633,-3191159639.0640626,-346074915.4726523,122028998816.5207
-295305676.3062816,8923943139.964983,641198673.2916933,236897992640.6428,-791939789255.9614,6171186232.777105,-72398498.03955099,-61273304405.43161,-40924955395.86856,-27406787600.87556,4.470348358154297e-07,291734892640.96967
-2236340301.131309,8682755487.533497,427465782.1944622,-351237997989.4832,-1842931656682.8088,-370127119712.08606,-108597747.05932648,-107062867591.48712,-65285053879.53788,-51622415562.68705,4201715750.2883306,976422435094.1592
76600192558.95505,8441567835.102012,213732891.0972311,204011266201642.8,-1331269236667.6426,-575302315108.4967,-144796996.07910198,-206209724395.8025,-3786295539.862678,-75838043524.49854,8403431500.57666,222001083682.36896
68535078856.68127,8200380182.670526,-1.746229827404022e-09,,-1247605463479.3115,-186296417810.3872,-180996245.0988775,-183532343332.22507,12225796666.603151,-100053671486.31004,12605147250.86499,27880093667.18857
316184342221.52057,7959192530.239039,-4.113341371218363e-09,,-2144398552506.2256,-1711465409497.0325,-217195494.11865297,-241036823052.20856,8196280238.571886,-124269299448.12152,16806863001.15332,1043002723675.9994
57755815902.24381,7718004877.807553,-6.480452915032704e-09,,-1456565950155.5305,-154575429042.38757,38275969.363895625,-367346896351.009,-21057165254.480022,-148484927409.933,24186703100.01408,1356208213416.6724
23518021059.83645,7476817225.376068,-8.847564458847046e-09,,-533990655205.0289,-281785890125.46606,293747432.84644425,-506869128929.0706,54634927721.8792,-172700555371.7445,31566543198.87484,1316085467704.8262
14598539664.552908,7235629572.944582,-7.140139738718669e-09,,-814306780637.3661,-384991443222.1372,7608477660.937626,-215575804939.3014,70120390608.77498,-196916183333.556,600877520.0679914,-206610863481.44705
188243786116.39227,6994441920.513096,-5.432715018590292e-09,,-649536515283.1798,479146176481.4428,14923207889.028809,-253260195174.6362,-148777732921.76028,-221131811295.3675,3.933906555175781e-06,86066590890.02284
23763831374.483765,6753254268.08161,-3.725290298461914e-09,,-467516323402.0397,171235384050.2542,22237938117.119987,-658834219610.755,83604577593.08151,-245347439257.179,-3.501772880554199e-07,1291909533173.2063
88315181014.16084,6512066615.650124,5.340576171875e-05,,-277341359885.3506,295767067500.234,-24690932979.526947,-335489954480.4566,25623885737.14297,-269563067218.99048,-245886827016.98337,-100976043089.39922
13222840474.131746,6270878963.218637,785793165.9104728,,-571525652051.8318,162331656157.26196,-46454.14772350858,-263691701311.8004,383931069661.569,-293778695180.802,6740269287.640391,1258299045765.9846
96595325645.31609,6029691310.787151,1571586331.820892,,-493200062948.09467,501305616264.9619,882372106.0502131,-222740136313.8608,202358306304.518,-317994323142.6135,-37707920672.09249,13262130259.501957
101651852656.9435,5788503658.355665,2357379497.731312,,-324797029590.1512,312054775945.18536,847077221.8082045,-311078495096.29944,508421157408.6928,-342209951104.425,225659687815.3977,961188804759.2856
135393782550.31796,5547316005.924179,3143172663.641731,,-420281531781.3443,45831590632.73307,811782337.566196,-395091716515.5389,647878766081.4362,-366425579066.23645,4667439433.266569,254063912621.93896
90202882449.20744,5306128353.492693,3928965829.5521502,,-472195126920.2411,67969985348.59365,776487453.3241875,-226800007795.59,1154884441688.6746,-390641207028.048,32815532527.44366,594849898240.7332
13041806321.284508,5064940701.061207,4714758995.462569,,-796894692061.1632,45570767532.45247,741192569.082179,-115017847017.00925,-13038918746.557976,0.0,4304098442189.757,-407859933578.8759
1345800880.6484523,4823753048.629721,-6625885098.416527,,-951315185908.1528,1702553332596.5645,705897684.8401704,122266696131.11913,-9958763240.461058,206681393508.7953,10790680261162.035,-990026984947.6312
-174220739.75539374,4582565396.198235,672263365849.3527,,-434292687616.8012,-62277879715.47462,670602800.5981619,206039326823.99963,35309003785.41727,413362787017.5905,50529725514.79527,-425776472913.0083
-1440159.7276528676,4341377743.766749,306608311865.71375,,-208849641971.77545,-296708784250.87604,635307916.3561534,635840697584.664,-45423119595.64534,620044180526.3857,329017569808.1288,-499977987520.329
-29610601.361993305,4100190091.3352633,-886494511.8215474,,1124494224119.7627,-49365152325.54146,600013032.1141448,178512425600.37866,-12896434534.382471,826725574035.181,106321200996.1192,-347396329685.44336
19726953427.42512,3859002438.903777,70718548825461.08,,482526905567.7246,-78585747037.15424,564718147.8721362,172357074484.25885,-62263591387.41285,1033406967543.9764,199828178869.97977,1594466000307.7617
4763897273.284311,3617814786.472291,-1666788592111.3564,,856076698636.1962,9052981149158.5,529423263.6301277,278602879432.1724,464309058071.9274,1240088361052.7715,160479703220.78128,-360950049014.73895
11821498818.515877,3376627134.040805,1211983693610.7942,,832577077963.1373,513832901778.2782,494128379.3881192,-206759821082.30035,519000222506.0561,1446769754561.567,295390418255.1018,39039676218.77003
10760347374.171518,3135439481.6093187,807963998502.2686,,961901154846.9272,-259642829194.1253,458833495.14611065,-459821801416.8487,1106526689.1167514,1653451148070.362,0.0,15364783631.299126
16973492374.205885,2894251829.1778326,403944303393.7429,,579990303543.542,-24647120159.58917,423538610.9041021,-295863927669.07605,8779992219.636812,1860132541579.1567,59789503333.07241,-13331120881.102882
-22236235.88321536,2653064176.7463465,-75391714.78279448,,682096141662.6315,-168858613391.90277,388243726.6620936,-278473906283.2064,1955474902.2338347,941786587432.7472,69561380114.65495,-237364808322.0704
10431290181.774908,2411876524.3148603,-2.6775524020195007e-09,,1014204313496.4464,250677715581.65228,352948842.4200851,-849712378036.3656,2342033119.875293,23440633286.337025,283104093172.8258,448924290665.42926
37172098795.74739,2170688871.883375,-3447532735.1159286,,1058997844865.3318,-408196244165.6802,317653958.1780765,-649217652178.9193,285111690891.8184,616253014797626.5,95036693253.35196,-200259270906.1236
10630489695.128054,1929501219.451889,-6895065470.231857,,1489920338003.4731,66266802358.77921,282359073.93606794,-900254604118.7526,1278296963711.8542,1232482588961966.5,171370534484.88354,-126459556600.03577
-1474867328.887374,1688313567.020403,2281335990.372385,,1236328420804.3772,-637210415407.7947,247064189.69405937,-552626233806.5382,64602812038.480286,1848712163126306.5,141430119674.7898,577285983077.4958
3694981836.630939,1447125914.5889168,-717539612.121434,,3073997101451.3574,162962516125.6991,211769305.4520509,-561113940280.2681,-760213441822.6057,171274468990.04218,111489704864.69608,693664599888.9796
5958568702.39714,1205938262.1574306,-478359741.41428936,,1886162460021.044,-315972874531.7866,176474421.21004236,-429280529894.81006,-961871962851.542,106565363.74589896,-390965844393.80615,1445238814869.2131
-100722742.9328049,964750609.7259444,-239179870.70714468,,10839888599917.068,-1044702565285.6812,141179536.9680338,-171701817280.55725,-1248003328237.5466,-2.956390380859375e-05,0.0,791701470467.2502
-950078825.6908736,723562957.2944584,0.0,,5934295649606.136,-223278227552.5431,105884652.72602534,-194896951042.56067,195309931087.52823,0.0,-635015128545.8435,203299293557.956
2299959004.1705832,482375304.86297226,-24005960398.86382,,5177013590156.714,90597389704.7322,70589768.48401678,-207760686514.4028,989218679992.5304,0.0001983642578125,9.059906005859377e-06,318387928547.8129
1118934119.3218296,241187652.43148613,-48011920797.72764,,1.8533744817117024e+16,-160613851817.7297,35294884.24200821,-143193311167.60495,1477041371.3719318,-16068281218.76562,-123241271043.08124,257681046973.16907
15111642026.87619,2.0489096641540527e-08,-72017881196.59146,,,-398349167936.7289,-2.589076757431031e-07,-47537842968.46308,-163981660684.74106,-17167780698.380102,0.0,-330679834192.31506
