Duration_envelope_Central_moment_4th_order,Duration_envelope_Central_moment_4th_order.1,Duration_envelope_Central_moment_4th_order.2,Duration_envelope_Central_moment_4th_order.3,Duration_envelope_Central_moment_4th_order.4,Duration_envelope_Central_moment_4th_order.5,Duration_envelope_Central_moment_4th_order.6,Duration_envelope_Central_moment_4th_order.7,Duration_envelope_Central_moment_4th_order.8,Duration_envelope_Central_moment_4th_order.9,Duration_envelope_Central_moment_4th_order.10,Duration_envelope_Central_moment_4th_order
1416383838.709228,577931632.7858763,265600268.0270573,34318586086.83405,1507480.00270313,4652286325.744659,2635901450.177668,57027268.5603546,134785974960.4492,755662689.8087628,377900475.91094416,923711236.8097398
3280515401.6388564,442649004.7093947,44045129.28589512,3353135340.683243,2474298369.9887595,383142925.9095966,3513132286.801946,56730679.33111267,81463758.70938636,687003675.2977624,279582053.49805766,1556918035.426537
853385306.105744,307366376.6329129,4096482.072767412,524128092.0857978,34801.114490740256,8101019712.68996,106703609690.1363,25575063.003125124,6102888525.913066,618344660.7867621,263762084.4879039,1918950504.706493
123249096.77130404,172083748.5564313,406406.2773681129,5758339215.10083,2528146.6455831453,1561696038.321423,85759827234.33965,62559090.02821966,1311797367.3119726,549685646.2757618,280322269.1164738,1830271803.5325348
92868223.2203532,36801120.4799497,78819716.33822532,198822729.0690124,1986713.3539410075,118378521.60285448,64816044778.54298,9592747.802439304,1359080063.421604,481026631.7647616,166035609.305571,1342766705.1921704
47783626.51688292,35561484.75714909,68204435.54128578,9435717336.313416,1445280.0622988697,10371771.480211306,43872262322.74631,121396447.62369592,516348073.4588845,412367617.2537613,523906898.9328264,2733790039.105905
399336568.06348366,34321849.03434848,57589154.74434626,22764906259.53333,903846.7706567316,1213945133.3361256,22928479866.94965,23521592.884160984,596967275.2500439,343708602.7427609,460916566.7486612,2489287259.3318367
27973007.751875035,33082213.311547875,46973873.94740672,24307507713.0646,610016.0187371407,2572318552.1183987,1984697411.152992,23835331.35870072,677586477.0412034,275049588.2317606,725999880.9377155,2234688239.797277
109622727.15803118,31842577.588747267,36358593.1504672,48866541.533685416,316185.2668175498,1799752937.336251,1471466011.7709932,23661030.23734417,573063964.5035839,206390573.72076035,3043276650.657634,1944428142.4361937
497646103.6191916,30602941.86594665,25743312.353527665,4025281666.566387,22354.514897959,1027187322.5541033,958234612.3889945,38687546.48967217,1319846542.169791,137731559.20975995,687536715.8243877,2634858049.65749
105955533.22916104,29363306.143146053,15128031.556588128,6510809608.597656,1792578.155250965,145418352.88013634,1240283714.2395763,7386352.613399413,410117505.18931127,69072544.69875973,21341703.85146202,3781601054.7066913
285579267.9123887,28123670.420345444,4512750.759648605,30664322304.2718,802245.9677785328,11565491.08836794,1521516791.7177749,63936457.13313714,5948049890.282188,2466931955.1528034,121087357.33502924,3195835380.2038264
331186306.4689676,26884034.69754484,73650463.9511062,182908169046.98187,5178042.626072982,175626308.28874156,1802749869.1959736,94460797.54128376,3780805277.0821214,4864791365.606848,2094921661.6541047,1486323865.1385877
72484136.25516623,25644398.974744227,142788177.1425638,153022172.08255374,9553839.284367433,3115114001.677326,2309235929.913884,121385148.51782568,512421600.5293492,4460746452.422644,200442057.4079004,3767883398.3577614
297399990.5105308,24404763.25194361,211925890.3340214,61154146293.10602,13929635.94266188,76689837.63138267,2815721990.631795,210119581.11252847,7742380642.776076,4056701539.238439,71320643.78193599,3746086270.108257
652749590.8761232,23165127.529143013,281063603.525479,9664471682.060707,1692307113.6802747,29651578.18037082,2042970926.408308,237945367.9533897,7367607648.655301,3652656626.0542345,17645734.63896907,3419750711.417482
172570939.81092927,11226759.66469889,350201316.71693665,8852569791.812895,291317886.5384703,20209813.928222395,1777246977.4614964,639266863.5089192,2097221888.987596,3248611712.870029,221951420.71816948,3253822342.94957
1114627944.1602392,51482430.73303395,419339029.9083942,13456461898.250856,7726007.455883501,10768049.676073972,6157213.011714987,82760741.37793617,848075288.4055853,2844566799.6858253,1298569397.1069238,3956199015.645247
81870563.49245942,91738101.801369,488476743.0998518,1876629181.562126,1830850893.4131968,1326285.4239255486,159025635.58673388,98687165.78911623,3156057205.936252,2440521886.501621,3372819347.279102,5579814342.660915
179818366.8762449,131993772.86970404,557614456.2913094,26394479110.80442,13580983382.20778,3246732950.646515,1172621270.2802336,54637510.83854493,1342831259.019235,2036476973.317416,22726.91539149051,10810340478.794235
153275789.04688817,172249443.93803912,626752169.482767,9305322148.734692,152244408.40693116,44685727959.08379,809176.2847670004,8058369.771972535,411169408.73189646,1632432060.1332116,5290231688.540949,7836024373.315546
254960111.2638701,212505115.0063741,695889882.6742246,49653169345.54867,171287105.6665846,73125917.98531133,239494314.811126,262037891.1880113,256627636.7795393,1228387146.949007,382640116.852166,8288693542.834112
116535327.7297959,252760786.07470924,3202815.357227821,43924313545.31737,4037417.3276380873,372189461.6329932,163426317.74733442,9130661.629526222,990876513.331338,824342233.7648025,2788939281.140401,8404843503.447206
431558569.6918945,293016457.1430443,4497013.307600674,1109872905.900786,2731713614.58636,20406105.136015788,87358320.68354282,176894580.83782926,23546652.876882154,420297320.5805979,9111757288.750542,9874043511.652048
331706926.34329885,333272128.21137935,5791211.257973528,4444790668.745449,2903824734.53138,557322903.3468671,11290323.619751217,154195613.66322318,4025293636.154436,16252407.39639368,827338848.856872,13244957877.667492
136355465.20330402,373527799.2797144,7085409.208346382,2825240349.770316,52089853.04560923,402101160735.3138,3161438526.687099,833166388.0746722,4795315202.789797,360032405.73075265,106576021.57471476,6627701530.377733
519197540.5799685,413783470.3480495,8379607.158719235,1430696225.408182,238007737.9679079,7934196024.402704,6311586729.754446,451320032.3461886,3137649758.2917986,703812404.0651116,621414626.8219382,9672140938.200304
1220116447.7769568,454039141.4163845,9673805.109092088,3960625173.737039,29198119.98389784,5536210425.095434,5264668227.191137,214559803.56688893,816154782.8809967,680208430.9375526,473491038.98056656,15660995510.448946
425851388.9505474,494294812.4847196,10968003.059464945,19740675999.442383,74887152.98047824,1242103634.721452,4217749724.6278286,26185094.29844068,9915026738.790045,656604457.8099934,1203846740.2241297,11179254385.033474
1033716586.1275744,534550483.5530546,12262201.009837797,15274929133.904558,240637424.9138507,946061600.7177172,3170831222.06452,17799988.855080456,3015213911.6698165,633000484.6824343,139942262.58390686,8697337150.933605
754649024.6916727,574806154.6213896,13556398.96021065,2833335927.334742,351332684.32754105,1745382075.5669224,2123912719.5012112,48422298793.34569,3663311789.91559,609396511.5548753,87506076.08592808,9290940621.9183
1421566656.4722672,615061825.6897247,14850596.910583504,9493236982.491018,499669805.3391029,1946066902.291328,1076994216.9379025,30863469.14029241,319991478.1044604,585792538.4273161,620349503.8106995,10214666844.753157
316585416.3281997,655317496.7580597,20011291.24198528,5445241094.26291,272107420.01459545,2633696697.232716,30075714.374593645,3566163933.6483784,89017947.99595289,562188565.299757,57441451.6931227,14830655018.001663
583545661.6295482,695573167.8263948,25171985.57338705,7140657701.881741,158052129.97735274,3113294065.8485765,69153855.63605133,26237777.269927125,29353929.184896063,538584592.1721978,74251088.45026727,10726949093.283974
930433598.6102316,735828838.8947299,30332679.904788826,6876856846.973553,484096427.5045672,197797344.0332296,108231996.89750902,139362552.53440404,731534327.6379873,514980619.0446388,260816932.4372661,14692727443.110136
477098346.7722305,776084509.9630649,35493374.2361906,1916236079.6850028,800530498.1737354,141459804.15358672,147310138.15896672,8452801698.967935,1424038816.956469,491376645.9170797,130829945.50656477,12842807671.90408
568870264.0716205,705533247.2302116,40654068.56759237,8002205775.80214,1017951091.5220784,415653877.89069897,186388279.4204244,1763424852.1677754,128533919.6487548,467772672.78952056,49856068177.45664,10299095229.219936
762253971.6264366,634981984.4973582,45814762.89899415,4216929582.790525,566341202.6947851,118950422.99334234,169499412.52038673,10163676151.458733,649243841.3926994,369249978.7503288,15733085825.065536,12455967493.729046
427607877.8863422,564430721.7645049,50975457.23039592,2113291763.7181528,797799427.6846396,3947963.1615491607,152610545.62034908,12341025722.372822,291339311.6956723,29006686.75065528,33141689.871899303,11818141475.49072
438113803.9562944,493879459.0316516,56136151.56179769,3259956528.0679727,342716156.5758123,343966553.73247594,135721678.7203114,2354078317.9874506,1005621878.0572356,486170842.3635335,11688217.915791996,12238024167.284187
464609903.662412,423328196.2987982,61296845.893199466,1326817341.2533083,514389995.35196185,4746343546.150054,118832811.82027374,1575984425.7846086,8836113560.864498,2407983071.032035,20639480.868434727,13938716374.388355
43011322.13135108,352776933.5659449,66457540.22460124,2819663810.1986394,781280955.7362788,844146740.4004706,101943944.92023608,498974366.1404119,2218082720.363665,4329795299.700537,7804307.54845004,8781693319.079905
48401393.91136579,282225670.8330916,71618234.556003,18203521791.54636,343889516.39858043,250236280.74215287,85055078.0201984,1423545295.9811585,3054773285.542003,5062627874.03994,13763369.275293486,8954768797.76638
239225843.4509466,211674408.1002382,76778928.8874048,9371108906.73825,788528208.3502692,1195334300.2075229,68166211.12016074,5966684556.218774,689628920.2958963,5795460448.379343,123464455.7022549,5993453126.372367
966646515.8449956,141123145.3673849,81939623.21880656,7307695124.641111,855912084.6053615,196280582.91368297,51277344.22012308,5349185050.099416,3799396782.706871,6528293022.718746,239652361.4170834,6492918018.04247
124042865.6361608,70571882.6345315,87100317.55020833,12160609308.904036,552646799.6765697,162150398.598097,34388477.32008541,4731685543.980058,39883247.21427345,7261125597.058149,930843504.203295,3862988754.7361374
139209565.0443843,20619.90167825764,92261011.8816101,8024951125.707612,746304426.8038707,1398097535.1195414,17499610.42004776,1424229578.1427133,955054582.8158123,7993958171.397552,722885953.1751646,3994502946.955187
355705440.1352042,9808280.632021325,97421706.21301188,7160311101.439018,2285882229.8712225,425614379.77397954,610743.5200100872,1707143789.0707188,3967950164.056947,8726790745.736956,58552355.05547614,5211350200.23753
284862062.8879634,19595941.36236439,102582400.54441366,7238696158.192703,1258316570.8543122,387642967.76737744,36795078.913643256,2640036298.200464,7605103.627607397,9459623320.07636,640238859.2805309,5957940060.004627
70830774.75316867,29383602.09270745,107743094.87581542,3338469697.432162,1531190840.5244482,108769344.26569375,72979414.30727643,2306523686.3884177,115021077.38267358,10192455894.415762,500273612.6015403,5328868254.0751095
117731350.06191245,39171262.82305052,120740042.5885452,4450989908.224676,951181448.8282864,340302707.76994747,109163749.7009096,2992032865.7369857,170482424.69521135,10925288468.755163,420106438.2986436,5722775404.59393
125549019.59216844,48958923.55339359,133736990.301275,14514996749.267595,1273119946.0235507,200140565.26635605,145348085.09454277,935146769.438901,2503544.163108822,11658121043.094568,82233745.03788993,5253038888.899519
354058253.2829611,58746584.28373665,146733938.01400477,13642333703.99442,1423471592.944099,968856900.1416558,181532420.488176,2067676187.9516268,1359336.8262075689,12390953617.433971,78362516.03233518,4231455003.634799
259728854.71277887,68534245.01407972,159730885.72673452,14891513578.432207,1664774924.0677943,391661020.7659919,217716755.88180912,5422506017.688068,255686343.1412241,123910046.40820228,299333925.83051306,4205853803.118434
523150777.77702105,78321905.7444228,172727833.43946433,5528477970.545227,1679980838.8760133,754619450.4418838,618499765.9097329,176959912.40406293,198449407.6345496,62683282.76895163,753556403.9840571,4270964558.267197
391502104.6742516,88109566.47476587,185724781.15219408,18303083287.767254,2391446411.772865,1305568743.6558845,951194.5748771386,1448181901.825662,156158638.52954072,1456519.1297009836,1367206659.1655104,3159833789.3929205
867507348.0947014,97897227.20510893,198721728.86492383,7390601737.322258,2284513408.2171645,423707431.0369628,173522643.24424595,1058803250.1605628,1286331059.967596,3209043.510287567,1889603728.98964,5896998816.913336
810040090.6050125,107684887.93545198,211718676.57765365,3589507128.6013103,2584459593.26369,227535138.1176396,20839685.7442536,5040237725.581432,29425672.67068258,4961567.89087415,330729981.7820112,4697997177.695907
1191347948.2813387,117472548.66579506,224715624.29038343,2676565189.287178,2235118354.1072445,225667116.266723,10446392.106104605,6333513.756124436,3761026272.413527,6714092.271460734,515570110.8728825,6362231169.707626
1045807155.7462828,127260209.39613812,95006794.83936831,465866164.4761173,2082846466.9836204,1324642246.6365848,53098.46795561058,4594246.251469803,1447030936.876943,8466616.652047317,289183764.85734344,6157182260.48583
1344075763.7876642,137047870.12648118,249150854.4510864,140517963.76305678,2073753082.0901072,754661275.0549026,1031614947.4576348,1871052728.0184207,42638705.20816717,394115503.8199694,87877483.8906743,5626648961.510237
2798718733.3425736,146835530.85682425,403294914.06280446,601687750.3814772,2374014840.419181,769951534.283453,773780551.0617031,279601623.1742027,179989482.49534187,779764390.9878914,144249722.18962368,8678705993.816656
589211478.7707407,156623191.58716732,7490449.859509831,460625920.084236,1916483162.0086613,456125708.39821935,515946154.6657714,641063729.9146314,879994562.8267986,31735.55543947696,283167760.82983667,12673103580.462963
420418474.6547197,166410852.3175104,7.3754606009012305,891582799.5093586,2602671182.973887,1922120544.288201,258111758.26983976,36161204.01921815,103473143.82037257,45469121685.03071,1023583319.4792598,11443077545.359186
337000650.20729154,176198513.04785347,7599155159.833664,1794628395.675433,3215215032.1049128,698856131.2284672,277361.873908015,9791656.669914708,482969919.1301772,90938211634.50597,4929926970.136086,16045207460.724438
301584269.25056446,185986173.7781965,40593580.612481564,1058962802.00758,945872721147.626,1004741203.8805788,9479935.98461548,4142599350.68226,116598866.19650675,136407301583.98125,946804293.9607356,18789738928.6337
883063327.9117674,195773834.5085396,57187359.97938147,980314219.9609636,3434741383.7632093,749042636.6271273,18682510.095322944,2831936616.098052,219446998.77625287,181876391533.4565,52934754.07830445,10362848991.503906
394888603.2823128,205561495.23888263,73781139.34628138,181480040.11419773,3341811701.3036647,167525872.02795437,1756095975.3724823,2750585150.433448,219102047.7432591,3596703136.7897816,271825073.0521656,12557110375.670782
492482216.31653535,215349155.9692257,90374918.71318129,2114946727.5724928,2632094224.950682,8046310.1968936,2101617658.7987857,3427434641.8995385,43632114.89544558,27726480.4507287,61226748.87530783,8244189793.834401
701452566.6115222,225136816.6995688,30528850.40503168,916516851.5226666,1506860586.1148288,8675196.49657096,3360978039.7851844,1584570055.767492,960548897.4368036,16489961.64462914,83604291.62930882,10136010252.793348
226182177.42956144,234924477.42991185,31041074.16999205,2336333436.931811,2102094156.243719,532132.8406114709,1823325837.8306985,370277860.402689,956804853.0330676,5253442.838529578,5496114337.258033,12799038719.301258
319622374.1222559,244712138.16025493,31553297.934952427,994509545.0946552,1598392098.5843103,4128002.803035822,285673635.8762125,117796430.12393612,53131709.468191214,2653559.274342233,324223170.52166665,14782122822.108011
149276214.30948088,254499798.890598,32065521.6999128,114249248.68205918,1271514239.6144946,13503895417.293276,218313655.90498444,31086338.56133516,388037377.2517076,53675.71015488686,8420341940.669928,9208643982.46716
205520841.617642,264287459.62094104,32577745.46487317,246356712.12485984,1619506030.209577,2920472858.648208,150953675.9337564,421451663.4156034,168873704.01387402,5244777.656343439,18604971.30063853,7993360529.323729
157137062.81023115,274075120.3512841,33089969.229833543,174924317.7704573,1195895216.4368236,28958480.267012715,83593695.96252838,189403054.637496,3333671.682164883,34524253.79640744,9906935674.158878,12553527091.834805
16909003.993685707,283862781.0816272,33602192.994793914,1495166280.6003203,1651353162.6878216,4886327.286982094,96654592.03400478,55113971.908235736,4216099.178287352,67210561.7377682,697392423.8192091,11512352398.619186
26467793.297531053,293650441.81197023,238610996.31215373,2328032142.0642014,1102996587.8638213,4653251611.974781,109715488.10548116,43520903.75886248,15277130.523086524,99896869.67912896,13905466.15353905,11319946995.538431
187892868.46925703,303438102.54231334,213326775.6737196,290098042.2915176,996712294.7095509,3144646662.698348,122776384.17695756,58150116.46655824,1159371.1594574028,109633167.20766504,523444195.5530136,9034229027.068626
62866716.16198546,296707591.52159244,188042555.03528544,432212974.0404616,2272170714.426693,3167715868.6904297,135837280.24843395,56517304.24783092,3464860.379536215,119369464.7362011,232313085.8812474,6625544278.445892
119353917.33938104,289977080.50087154,162758334.3968513,1473760713.4281952,2277816893.597091,9139828589.74125,133032706.42010105,153011894.77580944,475610170.66316473,2991200112.3873587,7126988.15680875,8444952794.613665
215585590.72692764,283246569.4801506,137474113.75841716,1069661243.585092,1773262984.8493106,1686495580.8270216,130228132.59176812,214692307.55283737,5790080.763765875,2405919525.561672,4258078.403367821,8932489076.580402
28337131.20864082,276516058.4594297,112189893.11998302,2712978101.1030097,2345290139.515841,340466958.34686786,127423558.7634352,283548629.91572547,8073340.847500165,1820638938.7359853,1389168.6499268927,21254713502.98494
25572493.943910312,269785547.4387088,86905672.48154888,1794309652.1359088,2061617987.8796444,1327975493.2723072,124618984.9351023,431068837.7925832,615464126.9750435,1235358351.9102986,49865607.98575574,12726984899.475712
28124429.723787304,263055036.41798788,61621451.84311473,1550906525.5183747,1218179118.2832692,1998308265.399612,121814411.10676938,335844205.0606311,512378813.5739346,650077765.0846119,35276052.67905712,4101167182.614229
53837001.29092584,256324525.3972669,36337231.20468059,3064171113.172592,1339155114.444171,2087349162.0886376,102148294.8329743,361106338.6362683,398927887.3909485,64797178.25892498,20686497.3723585,2925855778.442609
24363357.65771656,249594014.37654603,11053010.566246448,2802257781.659344,1680767628.4730835,1279771970.0272768,82482178.55917922,305099720.0351617,225000458.6507643,253842900.14946672,6096942.065659881,2276061171.07806
23140340.561971337,242863503.3558252,7376762.733674729,2313456712.766162,3625796505.255343,2561662091.1689324,62816062.28538415,602683346.739832,249738709.10416567,442888622.0400084,187783981.47841805,3224892789.041993
437587019.4597616,236132992.33510423,3700514.9011030095,119769987491.78568,2670179795.686061,1603799369.0731478,43149946.011589065,772456963.9465111,26391296.865474075,631934343.9305501,369471020.8911762,2937358358.4846287
451620846.65704185,229402481.3143833,24267.06853129076,,2646342259.5633583,484438288.9652032,23483829.737793986,701821739.3232806,57666449.28469616,820980065.8210919,551158060.3039345,2004440943.5648725
835786290.8088564,222671970.2936624,95310.05597748108,,4094661299.827445,4043929853.367618,3817713.463998919,1370638269.7272906,367045596.2944681,1010025787.7116336,732845099.7166926,3038902360.5021048
821658662.8483152,215941459.27294147,166353.0434236714,,2754558848.2551336,860692390.4915235,4864535.963697201,1499254205.843751,447721157.7959595,1199071509.6021752,485528369.8286927,3103552083.585583
205171843.5082174,209210948.25222057,237396.0308698617,,2128672021.507295,3037139595.299624,5911358.463395482,1446438885.300899,414982894.5387415,1388117231.492717,238211639.9406928,4219512826.340452
474623549.43571824,202480437.23149967,167003.44708794833,,1843811197.403185,2730055579.2135324,64354661.19353019,874605502.1375424,1804637436.2417352,1577162953.3832588,15316265.08818023,1772173986.9600046
941050778.6941432,195749926.2107788,96610.863306035,,1424151659.8455355,1181154134.663901,122797963.92366488,1730314932.9706829,2252543553.334769,1766208675.2738006,27098164.28641502,1785789317.310652
525452892.3688107,189019415.1900578,26218.27952412166,,1324068512.069476,867645967.0260472,181241266.6537996,2054798444.0059671,803862473.9560047,1955254397.1643424,2450236.2246299023,3549532997.876498
684690847.5737902,182288904.1693369,359657602.32392985,,868952523.3658258,1235881195.189407,1869764330.6980104,1143773661.6703172,340967533.4850328,2144300119.054884,3235988081.431416,1993847788.05374
70748320.9645482,175558393.14861602,309507215.231359,,1535681062.791799,757031938.7872504,11886.292871089365,698671476.0909435,1295170428.714861,2333345840.945425,375348192.6188284,2355416605.732556
620113759.324789,168827882.1278951,259356828.13878816,,1229154576.2954109,2667474772.0650725,8837156.669172186,558986493.4966415,1968758672.8777184,2522391562.8359675,312311877.79607195,1361818995.9357626
376147556.2715356,162097371.1071742,209206441.0462173,,1853629029.7831628,1624203348.7143834,8519989.544019451,790979362.7991023,1614574596.293781,2711437284.726509,1076273262.3566206,3661958855.512522
405813895.37611175,155366860.08645326,159056053.9536465,,1335204155.925438,1159669271.582068,8202822.418866717,1829549304.674928,1623372123.10869,2900483006.617051,134203728.45762984,2723920139.1951528
306764895.2873833,148636349.06573236,108905666.86107568,,1871280555.0629363,562235863.261414,7885655.293713983,1669136797.877345,3584073444.855592,3089528728.5075927,175605761.1260774,4348812373.4098015
49260480.36046319,141905838.04501146,58755279.76850487,,1715235705.6379964,396103926.0406579,7568488.168561248,1926198209.778109,185355472.4625072,6950459.604877967,8790411609.842075,6400447659.674712
10136460.818301314,135175327.02429053,508564270.935795,,2174151245.563306,2634660613.9874854,7251321.043408514,1728921477.404662,41676456.54113118,1154434698.4010038,17296577703.466927,3615652279.829218
3337769.10096728,128444816.00356963,4886039919.320562,,1648919379.2515695,898705129.5001423,6934153.91825578,1332531351.002386,128182561.2191639,2301918937.1971297,273395514.6285381,3364051577.5684586
135990.71888029072,121714304.9828487,1226677387.9655695,,1579922088.903546,849501487.835016,6616986.793103045,2304371946.7623963,296554619.9999308,3449403175.993256,1250342450.1329536,2154530239.155303
599612.3643627169,114983793.9621278,8214827.9520949535,,3007366104.412034,659247450.1305578,6299819.667950311,2104230859.461198,157045025.62320006,4596887414.789382,734231677.8781217,2755249398.517556
75956727.30830257,108253282.94140688,100482856824.22066,,2670132840.7732,1053606029.9748168,5982652.542797577,1051355898.6787664,725869939.7688333,5744371653.585507,856140971.0241518,3132025718.948756
20874905.683757737,101522771.92068598,5875227067.867604,,4160441588.063111,7788810236.912796,5665485.417644842,1641227089.088884,1199554914.2463284,6891855892.381634,842560419.3089243,1389469240.9261937
45634182.46818827,94792260.89996503,5925145239.408647,,3860791770.862909,1817265044.8083663,5348318.292492108,2154854203.6735144,1310705686.7585027,8039340131.17776,1390527717.339126,1906164536.4080083
47876825.232101135,88061749.87924415,3951081218.8607416,,4362598681.160557,825101337.1386429,5031151.167339373,1611484082.1416976,16258587.726048268,9186824369.973885,219682793.2319232,1518756973.7915668
61140613.26496504,81331238.85852325,1977017198.312837,,4067144651.030182,830851255.8946341,4713984.042186638,950888909.8451116,60603571.33550432,10334308608.77001,789551131.5743608,1432407955.7040105
322839.0841109345,74600727.83780232,2953177.764932668,,3331863676.743557,485614604.8025408,4396816.917033904,873797872.0090642,14351521.793384658,5446197327.523369,628484646.7952423,975114149.7977364
40137236.25119139,67870216.81708142,18894.670509753585,,4003192310.455531,1478009235.0178916,4079649.791881169,2877643900.637154,17477563.142810248,558086046.2767282,1153306671.8433146,1744434860.096321
154813374.11715162,61139705.79636049,37465395.93950196,,5462230663.755796,1449979070.3047898,3762482.666728435,2053527424.7125173,765352171.326919,383682946665.6512,1639485556.5106623,1231655032.0008936
75933852.91188608,54409194.77563959,74911897.20849416,,5009315351.689317,1656146746.1886528,3445315.541575701,2966081720.662472,3663618490.1651134,766807807285.0256,1025159366.2011265,2202330699.0312963
45897746.47328952,47678683.754918665,24186894.213976663,,5099573814.1982,3532735217.919504,3128148.416422966,1768359485.3301034,6818403476.429953,1149932667904.4,1312915863.4576995,3258590022.7635465
17366170.499216918,40948172.734197766,11271976.121605596,,7295309791.436058,2685718518.847296,2810981.291270232,1681046255.7263622,2130939302.3874085,2268305493.3483005,1600672360.7142725,2333273972.4974017
38081413.767767005,34217661.71347684,8476220.898982625,,7107554179.74113,1110166787.078905,2493814.166117497,1407843571.0351,2414937057.219161,2809689.18269442,1970933933.5626109,3507250678.9489527
1379312.0476582963,27487150.692755938,5680465.676359656,,12347333643.774675,2596022417.813228,2176647.0409647627,516668414.7082681,3550675387.578502,104464199.40222465,11364085048.193323,2273587180.559663
7434813.807663593,20756639.67203504,2884710.453736687,,11015333574.89588,2036562079.343513,1859479.9158120288,634367041.4297906,4932370088.123792,327809941.24177223,5827403999.577908,1905402725.18963
12741588.652815994,14026128.65131414,184143979.8544588,,10944870638.71228,1126267655.5025172,1542312.7906592935,724855142.2231913,4562844722.107035,703468720.1350862,31744484.622810733,1819096439.179776
6999033.5451000985,7295617.630593181,365403249.2551809,,4980263327380.224,809389040.6625789,1225145.6655065594,628239296.216715,15197695.082628803,620824558.8485634,1290368151.220997,2451938954.5910463
80279898.16777568,565106.6098722978,546662518.655903,,,1338265039.024974,907978.5403538252,1209623050.844956,818070719.0224172,129469784.48299648,7140705903.168324,3142027035.4119787
51747602.56734023,37002448.203287885,727921788.0566251,,,1549329625.6690807,12126552.42585004,521647115.6155466,230063256.8283769,44667305.76262486,1141059907.8205905,3732549782.18589
1461390578.1078973,73439789.79670347,909181057.4573472,,,3783981386.328808,23345126.31134625,542027262.1837096,516206554.9446029,1694357.4296161174,2064203606.750572,2431620685.1540966
132617.34445346272,150326699.86396226,1090440326.8580694,,,1128631865.8326826,34563700.19684247,575361947.6484146,318858106.9570026,2836675.61233016,2357585478.3881807,1572404213.1721797
68.64241772659489,15887491.65314366,4420258986.562456,,,1270807997.8208685,45782274.08233868,1078616340.8825274,121509658.96940222,21756131.08112205,2756168612.01036,2393135451.673644
148876534.67872468,205410908.6164972,3315214334.4006066,,,899327750.5915462,57000847.9678349,1014083677.6087157,4416961089.445416,40755.0811348551,2967208413.244606,5121350478.407018
161681117.87360734,240439367.4282779,2210169682.238757,,,972135457.3410152,177755936.98110345,708899351.3278788,4513858779.617411,364116.520054599,3286597337.707157,2528709221.1210485
205145202.18237785,275467826.2400586,1105125030.0769076,,,939860354.671208,298511025.994372,1662198677.095382,2388325440.745074,687477.9589743428,1583374350.8188894,2706368303.8214407
279890371.1654379,310496285.0518393,80377.91505791826,,,631155241.084043,419266115.0076405,1906992297.567887,6508484226.853908,3717.230800421079,4855361364.669292,3325172931.48157
4771726013.5047,345524743.86362004,383397410.5067435,,,1842495987.4423504,540021204.0209092,2053044269.860944,9088396618.7121,1353190.26171897,3741920862.568672,910508622.7880228
