RMS_envelope_Root_mean_squared,RMS_envelope_Root_mean_squared.1,RMS_envelope_Root_mean_squared.2,RMS_envelope_Root_mean_squared.3,RMS_envelope_Root_mean_squared.4,RMS_envelope_Root_mean_squared.5,RMS_envelope_Root_mean_squared.6,RMS_envelope_Root_mean_squared.7,RMS_envelope_Root_mean_squared.8,RMS_envelope_Root_mean_squared.9,RMS_envelope_Root_mean_squared.10,RMS_envelope_Root_mean_squared
67.40918933147736,62.68626298854428,23.590464281495123,133.43827980266002,55.66510629984433,53.660335283565225,59.5353869099704,25.818523060562548,83.55714367588511,132.16538336386435,82.01347913690279,55.066481647414726
66.5594591730203,62.572582811777245,23.79802968116217,135.64660557218997,48.3512794446621,52.45364533221635,59.18824997246338,28.629949987613337,72.34696550777184,132.692383031318,51.95478035627055,52.13569979474521
67.56140948621473,62.45890263501021,24.00559508082922,140.3120618648102,48.90772393251763,48.12439381133488,64.15436315229894,25.858782710694708,64.42362552418751,133.21938269877165,48.179217304872495,50.04603593398698
67.5308829161801,62.34522245824319,24.213160480496267,145.9673777094486,49.491178154857074,44.07484733862085,69.1204763321345,31.575838846090885,60.81264307851601,133.74638236622533,65.18440222399214,49.24057737749201
68.02468194714733,62.23154228147615,24.42072588016332,151.50042323002248,45.087747284934,41.805853875348255,74.08658951197008,54.58205684978861,60.98393499815464,134.27338203367898,82.08808652620728,50.2892382261624
70.14541481225416,62.40657297827472,24.62829127983036,146.33323230547794,44.56852252392172,51.81457566307296,79.05270269180564,56.00909776135603,56.79707471948901,134.80038170113264,66.49848252752919,50.30417395643793
67.57606637662342,62.58160367507329,24.83585667949741,147.28935146204626,40.9223286745294,41.20916208108303,78.0808965460218,55.66719599607303,52.605720741079104,133.17599656595849,68.12357806810368,49.562211735874754
66.9906649170111,62.756634371871854,25.043422079164458,154.35712026411014,39.05117432884546,41.04171375159678,77.10909040023797,60.05108439128846,45.0946486580111,132.06370416615644,56.71657233368119,50.93953636802747
67.35506279087083,62.93166506867042,25.250987478831505,132.76164066620169,37.59699751330626,55.17310476452717,76.13728425445414,57.67368426406025,39.50991813228752,128.59090592424442,47.99649169745712,52.58041475878432
68.7016733895527,63.10669576546898,25.45855287849855,123.59795466750224,36.30663864289081,48.48926362349515,75.16547810867031,65.80794856561447,49.91860628992536,125.29684477938216,47.24666754234929,50.03306398647488
69.7008574667746,63.28172646226756,25.6661182781656,131.0850857745903,39.24312243278453,43.45938703434468,74.19367196288648,63.79128003619257,56.49872172074546,122.0027836345199,41.18548907337661,52.75761997042278
68.46855606758196,63.45675715906612,25.87368367783265,141.10656098348116,39.878430912480944,44.10138841108504,73.22186581710265,52.0063558529488,35.21960970054815,122.0063499069972,51.09401215381629,52.635358214228354
73.97079038595133,63.63178785586469,26.08124907749969,118.42774428288938,42.16048688523894,46.740597508048296,72.25005967131882,56.465130739939546,32.94263131968419,122.0099161794745,54.47347180192627,56.04340007551864
73.70784440254175,63.80681855266325,26.288814477166746,103.33047159779204,42.24800073705032,46.89189284398135,71.27825352553499,58.27782025471735,44.05113721525073,122.0134824519518,39.83024281797527,59.57314346483827
73.49971138129405,63.981849249461824,26.496379876833792,116.00848697976176,43.564810234335546,47.34218713085736,70.30644737975116,60.09050976949515,41.64069088054362,122.0170487244291,67.39782613009947,60.534623146697
74.49077174460226,64.15687994626039,26.70394527650084,126.40425039749928,43.69306861299071,45.6188863336679,69.33464123396733,59.7584888015207,31.759904627498013,122.0206149969064,62.02259887559369,60.11746198727023
72.94664273259622,63.544391116766406,26.91151067616789,125.05633966668628,43.7147768689168,47.93238825807529,68.3628350881835,56.57575302264715,37.010461081593895,122.0241812693837,60.90182316329646,56.36489797801393
72.79879569885335,62.93190228727243,27.119076075834936,120.73461615770586,45.17203860208528,50.771898546879946,66.38028306007499,55.4932669406985,41.833807072870144,122.027747541861,68.70087729668876,54.04329360986685
77.27597285654156,62.319413457778445,27.326641475501983,127.78789918741712,44.85154706472518,52.76481653662425,64.39773103196649,63.64979434772625,40.845572518383406,122.0313138143383,72.93725439771897,54.045431799750105
77.64151126924013,61.70692462828446,31.09224722372233,125.49830106758664,45.2024307151018,52.24541958419773,62.41517900385797,61.356649366272535,43.951674886496825,122.0348800868156,65.16556280616146,52.57958089708009
78.0592623210117,61.094435798790485,34.857852971942684,124.82664401843142,46.91371426475993,55.21198383362755,60.43262697574946,50.49211523782586,46.94576625407559,122.0384463592929,55.47919840341302,54.41135150804198
78.71683951101508,60.4819469692965,38.62345872016303,118.73639960057312,50.591583304649866,54.25574680158335,58.45007494764095,43.92138748969277,64.84251138034904,122.0420126317702,58.08379627936626,56.21847289845749
81.34769124052843,59.86945813980252,42.38906446838338,115.45373188103304,47.826311641305566,52.78870519833038,56.46752291953244,55.1440206525316,50.90588013894904,123.66045023427895,57.80410039413818,53.93186401959267
79.21393316830861,59.25696931030854,46.15467021660373,111.16672599281036,47.28333848454266,56.28838763627552,63.60933329010553,63.12116035623949,47.55881680572854,119.83242212257085,60.76794271584158,51.77679710643714
79.5147448285877,58.64448048081456,49.92027596482408,110.1199871847853,47.89555929337838,56.99506193815891,63.72009584059602,63.83308621554679,40.74584280751829,116.00439401086273,73.08125145968216,50.45483804831399
83.41521000410883,58.031991651320574,53.68588171304442,106.28056800617456,51.68228445357437,62.474933703360335,58.88526949562224,62.07526143213431,42.25011242377506,115.88172428963392,73.19258919675333,48.81825901110575
83.30643597842771,57.4195028218266,57.451487461264776,122.84758666920318,56.63080961690666,66.21489403740519,55.567317541296,62.56704808108317,55.19789823156188,115.75905456840512,69.14215787149206,47.59551976776719
82.68672977162845,56.80701399233261,61.21709320948513,142.8883419355729,53.36819372333468,65.42498565651968,56.86767724469005,64.35104163117151,37.74511832537142,115.63638484717632,56.90671112605251,46.3410157045105
83.54758618980034,56.19452516283863,57.25922816370345,89.05206951972879,52.31559248833608,54.41364618113112,58.1680369480841,64.33362141882026,51.81936309025194,115.51371512594751,54.28096496241478,46.08836658928352
83.83495652856179,55.58203633334465,60.84173404691599,74.38132066176966,50.46566807372484,51.81624205176985,61.83167902524792,64.4888126388898,63.17644690550272,116.1518024925557,52.17379219225423,49.39355619361014
74.74584346913083,54.96954750385067,64.42423993012852,79.6087019733882,50.65536963890023,61.45623166496813,58.70093039309546,62.77079451774275,51.71594350857039,116.78988985916388,52.18790819091901,50.20316898417272
71.28756433619388,54.357058674356686,67.8415433831712,74.46100697088121,48.804872754937136,66.74755178508485,55.570181760943,70.76920344340026,53.46943507797816,116.42979171168992,52.06360736264142,48.18565708538537
76.79022220706514,53.74456984486271,54.98013260393576,72.70447695239018,49.3274378067096,68.69580962039635,52.43943312879054,70.6305656561945,55.09239827787765,116.50702946494955,55.90707643047637,47.00713578398594
73.07377546727287,53.132081015368726,58.09097885098494,78.44168427821326,47.50446766038301,59.67556057519727,49.30868449663808,76.4441968753822,59.797145569852056,116.58426721820922,59.46053336197691,46.00134991847307
72.37586428516414,52.51959218587474,64.00428326208224,76.63872663892104,44.78336643751817,60.7659975992071,60.36666411876046,70.2463786888278,51.81036558838971,116.66150497146889,64.50003557495441,43.52229960806627
72.8542635802115,51.90710335638076,57.719596029764425,71.61308449269414,45.52998903328648,73.02491007821706,71.42464374088284,67.18368849415472,41.16836945206404,116.73874272472854,61.15168600076997,43.47263662922626
69.66242276800429,51.29461452688678,51.43490879744662,75.90092638216666,45.17829643796232,88.6514146180617,50.26584687765603,74.66943102181405,45.48895475299413,116.8593701071838,66.68309203461591,46.16152215821098
68.33908920945576,50.6821256973928,45.1502215651288,77.97438046882155,44.30813560593896,107.03444172090153,52.562324580707,75.90104154185,37.05548237882021,110.99319861108896,68.2296156198035,48.044909772739146
71.13125419580297,50.06963686789882,64.82197691087923,109.61512278329948,42.72061100509745,77.99034986232256,57.59434323854718,78.06406663400593,33.1425791480318,110.6208484749514,63.91129195882331,50.38743794621427
62.17212915501579,49.45714803840484,63.36611899556835,88.4764458706587,43.58598613772276,66.07931957369024,54.0899831775908,50.58802195286111,35.37628845744574,110.24849833881385,61.19399510226007,51.554171514496005
58.519948799609615,48.844659208910855,61.91026108025747,80.10698789444318,42.18975103986062,56.78727593230528,50.58562311663442,37.45663743024146,35.32723412490798,110.3514355626938,59.44281493089361,50.87074409929751
53.95536812241912,48.23217037941687,60.45440316494658,70.59326600186961,41.36718844809726,66.54036603576496,52.704641048849766,36.667045170176095,37.83960585344761,110.45437278657378,62.434087178059336,49.15268416418856
52.97716693726887,47.619681549922895,58.9985452496357,68.87742617286128,41.984745869161664,67.62569452435994,54.82365898106511,35.90532135095062,36.816187055854776,115.14006500357134,56.857539580164975,47.40738535568466
50.82447260656892,47.00719272042891,57.542687334324825,63.71893498821669,41.5936497858837,62.224594822142464,56.94267691328045,37.04242365722365,35.675002557926334,108.96105323787866,50.47692534281228,47.04362685463816
48.41237503416848,46.394703890934935,56.086829419013945,72.73586915018376,40.07386408522885,66.46651687563813,56.668294997149445,35.30172542334051,38.34609043173231,108.02458869104557,52.41780092557848,46.07605703634077
46.81603578498659,45.78221506144095,63.11351286184787,71.24031580327062,40.12546440104554,58.682765538782455,56.39391308101844,36.744607944565175,39.99458015224024,107.08812414421246,50.75522340638693,46.66588153931884
50.32571615084603,45.16972623194697,62.57907302099242,70.02821532992881,40.3049832890889,50.50025222859838,56.11953116488743,39.2492030516939,39.49018433326176,106.47667514827282,52.88819615770478,46.52496995092488
46.72437338271273,45.00816682871254,62.04463318013696,77.11680195262552,41.167840604623045,54.34676169598924,55.84514924875642,42.48707887180024,42.43761243026304,105.86522615233316,49.99014740363927,47.05018449918263
44.05249316882814,44.84660742547812,61.5101933392815,82.95935961639258,43.53555378970236,52.75300205451222,60.53771812904879,38.958491504650624,45.918562275771926,105.49324612570926,46.57630611339438,46.67751096162135
43.51776017361868,44.68504802224369,60.97575349842604,83.3560185043889,45.05936179334127,46.4096610584063,65.23028700934115,39.16624567290209,44.07506475204187,104.90313975096484,46.30924269112022,45.484284808265336
39.309009252579656,44.523488619009264,60.44131365757058,79.5043234424051,43.51447331690817,43.82300513337841,69.92285588963352,38.9454508608201,45.77989809302803,104.31303337622045,46.04217926884605,45.901240420696205
37.98670384817089,44.36192921577484,59.90687381671512,70.21825223841816,42.54906372487685,40.35963382037352,74.6154247699259,38.11083063776979,45.84515670214743,103.72292700147602,71.82435963197503,46.156929942173896
40.4162473834802,44.200369812540416,59.372433975859664,104.43209133868046,43.85926347124603,39.707828503015634,79.30799365021826,38.27887955072431,39.86607420748549,103.1328206267316,66.44440361717571,46.75942009524774
40.6054372977546,44.038810409306,58.83799413500421,93.24569659531858,42.35472918752415,39.09648784691538,74.74051650360114,38.79584390036779,46.65392187988218,102.5427142519872,61.0644476023764,47.85917978351121
41.33454629722251,43.87725100607157,58.303554294148746,67.59971037364284,41.71876509366605,42.0521063734902,70.17303935698403,36.98468154517612,44.69666624486309,102.1747312749488,55.68449158757709,47.92013630168452
33.88758637303437,43.71569160283714,59.530748488518206,57.18986822556548,41.91723154987156,41.397696459603,65.60556221036691,40.25345358302978,46.5415638228274,101.8067482979104,57.03865976397646,47.02413802924907
41.47359074347587,43.55413219960272,60.75794268288767,73.45910132326665,42.49338770355213,41.01188912305988,61.03808506374981,39.26101590223063,46.2450613142292,101.438765320872,58.392827940375824,47.39277481258637
43.82122003377507,43.39257279636829,61.985136877257126,,41.33637826745825,39.929562432997976,56.47060791713268,39.1478742552001,50.92339638299412,101.0707823438336,59.74699611677519,46.24412365721512
41.812407089559024,43.23101339313386,60.71397296852526,,40.21170133633177,39.14865097480202,51.90313077051557,41.33261956163814,51.87568893791716,100.70279936679518,61.10116429317456,46.00327953799158
47.26084483904468,43.06945398989944,59.4428090597934,,39.71668716605177,41.71570958228728,55.31204213532508,39.38964932497888,55.49513770143575,100.33481638975675,54.7643990943067,46.02959528500342
45.198582631526016,42.907894586665016,58.17164515106153,,38.73241084860862,44.01178160087461,58.72095350013459,37.19692569647385,56.19575087920725,99.96683341271836,48.42763389543883,45.09128465774616
48.86830480785397,42.74633518343059,56.75825656475083,,39.17450804784224,35.89132585271875,57.06847650294313,37.25086268768708,54.19186441128092,99.59885043567996,39.39820345423929,44.33745790492557
47.36221660783075,42.58477578019617,55.344867978440135,,37.57462233545969,31.77567432171661,55.41599950575167,38.772372733901705,52.40686249113844,99.23086745864155,42.18503603607682,44.615361039093415
46.302311816870144,42.42321637696174,53.93147939212943,,39.18746861621105,32.24144082170698,53.76352250856021,37.66023959473329,55.88791310999627,98.86288448160316,38.40601168461971,45.320419037237485
47.523714625909626,42.26165697372731,46.19832046026538,,40.73581321687071,29.40955999527972,57.66827146225532,37.76084208995903,56.861006407128734,98.49490150456474,53.81056813521448,44.39694865876852
44.631121051759735,42.10009757049289,45.2009437541288,,41.10947163253009,28.667985106298897,57.20723370600531,38.71310482524632,53.72767094139848,98.12691852752631,66.71963930965134,41.74570403121892
51.25336988418336,41.938538167258464,44.203567047992216,,42.1039609307129,27.601199220414248,54.11659325792323,39.64219823147898,55.61501476679708,97.75893555048792,48.880375230537545,41.2315909539268
42.9147743436836,41.77697876402404,43.20619034185563,,42.57905018016368,25.823239700062228,54.00046531483713,39.245223424722255,57.30453278824164,97.39095257344952,63.97730672279933,40.96817307804758
40.74811154142439,41.615419360789616,42.20881363571905,,45.47652687079096,27.403562546979963,53.88433737175103,39.33598468521328,65.03372329375253,97.02296959641112,52.41993986463277,41.4847671247581
35.8891949495311,41.45385995755519,41.21143692958248,,47.132735017582775,38.44470466111245,53.76820942866493,37.49568436115535,57.8929249737573,96.6549866193727,54.47038894824709,43.82556292339672
30.54437876080957,41.29230055432076,40.21406022344589,,46.97058751571605,38.86428885334626,53.65208148557883,37.63471088338405,59.60588593608314,91.33771672777254,56.31103058880685,42.716237864317335
27.429928643032312,41.13074115108634,45.49539150387396,,47.9079766308065,31.744866530391587,53.53595354249274,38.47648201454562,55.491961604107566,91.42807303082964,52.64634534687968,44.35279454306093
27.45638104053436,40.96918174785191,40.39651132406478,,49.63340351440332,28.07429532154169,53.41982559940664,39.83148848150766,58.49459180116904,91.51842933388671,58.084800921595,43.97320254925206
25.40634957564549,40.80762234461749,38.08886775040887,,56.32809795772229,34.401902311321685,53.303697656320544,39.78558334631429,57.664238384056986,91.6087856369438,62.9920672573252,45.37808209926175
25.09017860136684,40.646062941383065,35.29416431664077,,62.49705841634184,35.32288723027084,53.187569713234446,43.33496980782435,58.13403110355856,91.69914194000089,58.32884558595476,45.57894071137645
27.74476467993123,40.48450353814864,37.61364343996506,,63.31943869349195,41.1906092225569,53.07144177014835,36.27616525122931,53.996399207330704,91.78949824305798,52.406676764740645,46.08549342533194
25.44417870373337,40.322944134914216,38.259647936604246,,66.32058120049,39.26641497746572,52.95531382706225,38.44922068837188,61.25181186987412,91.87985454611506,59.602952492791225,46.69467120402256
25.533296883222267,40.16138473167979,49.14199666417282,,66.87469424789352,30.336524851288296,52.83918588397615,41.19014207870695,67.21087698145946,91.97021084917216,56.26771905811085,47.12922323179263
26.23805404007952,39.99982532844536,45.70717421046232,,66.56177936137044,34.88539633122804,52.72305794089005,41.359087302239246,67.22741465407225,92.06056715222924,62.39343289190393,46.34827442638328
26.90540171386,39.83826592521094,42.272351756751824,,67.71619813128983,32.58592893682238,52.60692999780396,40.38057562175659,69.16346361619301,92.15092345528632,64.0198573051431,46.66920376495128
26.349396925683187,39.67670652197651,38.83752930304132,,67.80440204259142,33.879223313393496,52.49080205471786,40.14276544475026,71.27295182948222,91.59127995405711,67.68815243173758,46.96351281466602
27.35726709022362,39.51514711874209,34.15265418792805,,67.3119538179911,37.46693592240342,52.37467411163176,41.145865508055046,72.3990456943079,91.03163645282794,64.28144268743056,46.333710406067375
27.50490489872348,39.35358771550767,37.44144631750652,,69.66729573738823,39.69483396055272,52.258546168545664,40.32514604496557,72.40316540208326,96.32373730192144,67.6740694724179,45.58805822503638
26.176080427174,39.19202831227324,40.73023844708498,,72.52157385407233,39.73113921294199,52.142418225459565,39.69035893150345,79.06528183787202,101.61583815101496,73.53765854472893,46.03970503683714
27.845815527891297,39.03046890903882,45.80010659247707,,72.67409723430877,37.774696230131084,52.026290282373466,39.31171310773376,69.98745438468443,106.90793900010848,62.74177402514543,48.29882834162024
26.56929061913988,38.86890950580439,51.69284399685255,,74.96061923141403,34.90207721949741,51.91016233928737,40.20073367268736,59.98821844797681,100.34910357170484,51.94588950556193,47.32689251188332
25.464638080417703,38.70735010256996,49.02756625298863,,81.46218973435442,35.57207147838371,51.79403439620127,41.619139904458045,54.07759246595917,101.1679008927634,60.25977275855675,45.68531977241884
30.05394566856944,38.54579069933554,46.362288509124696,,88.37485718327949,36.61194625275364,51.67790645311517,39.71305549085164,54.3542096291994,99.30098499650344,52.28433293297002,45.90618395811275
33.654548055744606,38.38423129610111,43.69701076526077,,86.91435924733676,32.12437503347266,51.56177851002908,39.57762946867253,59.35011409855904,94.16823627065855,68.20323030452948,47.1311670984441
38.651638907094494,38.222671892866686,41.909616237428935,,102.91753384068971,30.47166092417271,51.44565056694298,43.71678673563129,73.11270612643693,97.04589334100002,26.14116143210025,49.76754964284984
46.19249886715088,38.061112489632265,40.12222170959711,,168.9560860993861,32.681801685125265,51.32952262385688,45.402007424388295,60.0902596113782,85.7158896889421,56.7064020643417,47.57841473518906
49.744785973056736,37.89955308639784,38.33482718176528,,,34.49245634680878,51.21339468077078,47.53953868523405,63.91316709310097,93.59926850568849,65.8094021863662,47.94159061850605
47.75163236793227,38.61526883153351,36.54743265393344,,,33.456908155227026,48.437692008459386,46.83004998159876,52.73429576170509,99.88192827593768,70.92932752424348,50.02436996561075
57.87437191485334,39.33098457666919,34.760038126101605,,,32.732451160564814,45.66198933614798,44.71086015132941,54.49738668658779,109.07468494656048,69.06080994453664,52.14483934446972
56.568858363518906,50.85191824274283,32.97264359826978,,,30.43531253648188,42.886286663836586,42.81411735073618,54.65886865992938,116.20759998578848,73.61549412624363,51.29638874231316
60.44978765066384,49.60466605684726,41.00052121658601,,,31.34100734487568,40.11058399152519,43.46763364352711,54.82035063327097,111.81325283707014,71.2529464062086,50.74707668359913
60.55202662176981,52.19219703617118,39.81874180408519,,,29.50191545427608,37.334881319213785,43.23304584573361,49.137778981380826,108.14486415549888,69.26008699005246,51.35017406978311
61.23023439404032,51.53053893458289,38.63696239158438,,,31.94436292872085,38.27791836941169,45.29686305996561,51.13991599007915,105.64970566572096,75.85082554004552,47.62850606041811
55.54925982770907,50.868880832994606,37.45518297908357,,,32.55047947449694,39.22095541960959,46.52193113235765,50.29488399601231,103.15454717594308,76.69841468811596,47.60818083204789
60.44250188096184,50.20722273140632,36.27340356658276,,,29.96372503938045,40.16399246980749,49.3186536399612,50.43792169103622,100.72316021671082,65.10318301594504,45.805466359002565
52.30015022786552,49.54556462981804,32.34937777644559,,,30.22442322440638,41.10702952000539,49.021400179255785,58.331562828878745,96.49539376218266,58.88210927148534,47.900799431274535
61.26178037353063,48.88390652822975,40.85881728354319,,,32.0948594303326,42.05006657020329,47.03021383195691,62.27306071834026,88.54860105892742,64.94498277039172,49.62874301406502
54.90535990953581,48.22224842664146,38.592528018830336,,,35.25782076413965,42.99310362040119,46.07567155001706,67.0318631049044,107.96639229243388,67.18215829142684,48.39573300664681
54.22886526941555,47.56059032505318,44.7114994562932,,,34.8152355468412,43.93614067059909,47.72174076978143,69.15747946184835,121.33088524337973,72.46910350932774,50.13150198475247
