Rise-Time_envelope_Central_moment_5th_order,Rise-Time_envelope_Central_moment_5th_order.1,Rise-Time_envelope_Central_moment_5th_order.2,Rise-Time_envelope_Central_moment_5th_order.3,Rise-Time_envelope_Central_moment_5th_order.4,Rise-Time_envelope_Central_moment_5th_order.5,Rise-Time_envelope_Central_moment_5th_order.6,Rise-Time_envelope_Central_moment_5th_order.7,Rise-Time_envelope_Central_moment_5th_order.8,Rise-Time_envelope_Central_moment_5th_order.9,Rise-Time_envelope_Central_moment_5th_order.10,Rise-Time_envelope_Central_moment_5th_order
5671042106.040257,7.159542292356491e-09,-99004.36212167096,17059912.943666637,-1.5720758028692217e-13,-1748833.800606289,1912875.0943895848,97424952.50241771,2423089484.01448,-18136925.50942437,-27529141.55434842,652542284224.9758
5611640.980902392,8.163624443113804e-09,-89103.92590950384,-1518059.2373572355,12149374.589436997,-1933238.2377475784,29790.93438635266,661319451.0479071,47849815.93775772,-25.76264224945144,-42715775.09464038,90400911151.07846
1432414.9873923925,9.167706593871117e-09,-79203.48969733674,4.6566128730773926e-09,24298749.17887399,-30218795.01695725,434842.4580597709,4649651174.957225,31092799.00256805,-23.615755395563315,2048847.6031374345,540851189497.5328
8335507.19314005,1.0171788744628433e-08,-69303.05348516963,13331073.887860442,36448123.76831099,-7.450580596923828e-09,839893.9817331892,9811831817.762053,-50982.164939286005,-21.468868541675192,-2585790.753565124,236974722545.55865
34419232433.56218,1.1175870895385742e-08,-59402.61727300252,53251302.95846332,23755203.397246007,0.0,240333480.08146268,1033954096.1011204,-587379.6978732473,-19.32198168778708,280836953.857591,753939585141.6832
16986887.933788113,2.6921043172478676e-10,-49502.18106083541,1058199477.8899297,-3.2596290111541752e-09,1.0989727646422882e-12,-930113.5476263156,13149919.511045938,-1452465.3094455234,-17.175094833898946,15941001.986752516,158364058318.2801
25111504375.664726,3.790008026714388e-08,-39601.7448486683,-956310.0108030562,0.0,2.1979455292845764e-12,0.0,37027735.59878391,537670.3480357054,-15.028207980010825,5354429234.836361,108596712299.8674
5066727.914319422,7.553095010256299e-08,-29701.3086365012,23833945103.8972,-17714197.857544024,3.296918293926865e-12,3.872457909892546e-13,-3223323.315893506,-8791351.19951593,-12.881321126122703,-1850093.360916173,589170828204.3444
3300531.312708766,1.1316181993798205e-07,-19800.872424334084,-45596088.20541057,2652117717836.765,297680.78386241733,1121173.5519154002,-20336657.51872427,-275353.535172625,-10.73443427223458,6.821210263296962e-11,883789537390.3541
-1496090.8401886977,1.5079268977340114e-07,-9900.43621216697,-825706.6961993104,-2048496.6348192107,-88905699.33429068,9.313225746154784e-09,-10770610.751250274,-646990.9251926563,-8.587547418346457,109334140.10721378,985754890713.4696
13469125349.983728,1.884235596088203e-07,1.2732925824820995e-10,34038598.210179605,-4705537.484412029,82221728.30813813,92382211.17539904,-13102282.088938683,23516600.97968337,-6.440660564458334,113460490.37856716,343395266730.9443
11212289.268497176,2.260544294442393e-07,-2035879.3889322828,10887371062.874132,-2.9629076969683865e-15,492095314.260535,61588140.78359936,-70392.56695216794,-925639.126092435,-4.2937737105702105,4474469385.826189,292980397150.9824
72753551.67790695,2.636852992796584e-07,-1809670.567939807,18850016735.396584,3275125.2713007643,129671.04849132748,30794070.39179968,-4220964.476030204,-19292090.531586792,-2.146886856682088,315473084.2387634,449444277255.02136
-2278539.282757035,3.013161691150775e-07,-1583461.7469473311,13147943929.14012,-2823382.3371239607,11694387778.283209,0.0,-16827757.182630453,58692017.325945385,-2.7939677238464355e-09,246501328.29114205,739749241205.235
1084682.090421948,3.389470389504966e-07,-1357252.925954855,363885588801.6622,-2464.3588545742464,204914661.6744169,14871043.225327617,8748647230.637882,-14609144.895328354,-1.396911475382012e-09,13118787.545127984,140669685166.45825
2117387319.506868,3.765779087859157e-07,-1131044.1049623792,39659508442.4279,18155600.792298462,199946771948.3155,29742086.45065523,-66836023.320369534,7059498.321557503,1.4477308241112041e-13,672801667.8513197,531311207845.62366
45787843349.422295,4.142087786213348e-07,-904835.2839699034,33997524447.36759,-278338.88515269494,5396363.609773113,24785072.04221269,29439101.225195013,7172217.795154507,1.398286819664918e-10,526877149.18568325,558196811359.2306
18311118.74141902,4.518396484567538e-07,-678626.4629774275,33267964726.19267,11097564.308389388,203579420450.97263,19828057.63377016,-24034135.49819104,8322645.701165752,2.7951259085057246e-10,524413407.8646646,577851374824.4806
112024356854.4088,4.894705182921729e-07,-452417.6419849517,112814629463.59686,-4410100.667122368,67086830523.20834,14871043.225327617,-19313201.12981184,-40425.85970508114,4.1919649973465316e-10,10563869.074861232,394572482241.2041
104965290660.19363,5.27101388127592e-07,-226208.82099247584,443226449784.2067,-4366672.287767108,4601184585.75027,9914028.816885076,3959814920773.485,955275.1199135385,5.588804086187337e-10,208019990.6722249,1228936734261.5242
269263520901.7996,5.647322579630111e-07,0.0,739479010680.6667,3106741683.6067104,307060021834.70825,4957014.408442538,-1694544.3720899522,191190.3581216409,6.985643175028141e-10,-28895966.19533047,621263794179.3511
4940696.819229463,6.023631277984302e-07,-42426.83566133267,449151080019.2714,112888946.04103544,628267504778.3702,2.6602720026858148e-11,3008495104.5548787,203911673.7594067,8.38248226386895e-10,460343642.06575537,944532468908.0266
5056167.950331784,6.399939976338493e-07,-84853.67132266534,3211604331614.154,241637095.6781121,519369671505.4454,1.995204002014361e-11,-1528390.7320042043,-511081505.6661871,9.779321352709755e-10,-582028417.8148063,161944794246.0174
13599711.18005834,6.776248674692684e-07,-127280.506983998,39836954535.50188,387874721.0826176,1369544.9964008925,1.3301360013429074e-11,90909087.12482728,264536037.7764553,1.1176160441550563e-09,91325559.37158518,1700369142408.7107
25139594236.310165,7.152557373046875e-07,-169707.34264533067,286731904698.5547,1075868416.5476272,6913436.686523171,6.650680006714538e-12,360813948.770572,11515992883.68887,1.257299953039137e-09,40404882.87504567,713051091453.9956
40725340717.72741,6.502324884588069e-07,-212134.1783066633,1155364355273.4563,460220279.7072092,13132556698.912527,0.0,36293080.69570679,-511560.0608271788,1.3969838619232178e-09,632632018774.4843,289436980524.40924
22330975269.50605,5.852092396129261e-07,-254561.013967996,53283058692.90237,240587875.46575293,21215114502.00304,0.0,-16403745.459216626,19448995807.358154,0.0,52551714.17257447,1081134364053.8224
7622746972.058517,5.201859907670454e-07,-296987.8496293287,679029583455.3313,316508376.384594,24982776.91579628,0.0,-728354.4269678207,77854424357.9607,-4.656612873077393e-10,15392601.067992903,507290912869.2463
10496758.568808643,4.551627419211648e-07,-339414.6852906613,69609538016.7529,957129230.0493217,4405309339.392065,0.0,725185006.9554775,263588433845.1661,13094463.833047464,244445892.9372749,1114597999420.4475
238155.5732424273,3.901394930752841e-07,-381841.520951994,52518544337.85059,-2929025.403087804,51914702764.29801,0.0,1238028.1720924089,162640624089.96027,6547231.916523765,437927671.1759476,697143153445.828
-96356.7827216924,3.251162442294035e-07,-424268.3566133267,214420469771.77267,1653052309.2276516,18035245196.81285,0.0,-90513524.65317547,-476887740.7980368,6.51925802230835e-08,465597771.951405,913726647596.0988
-4409285.245799028,2.600929953835228e-07,-466695.19227465935,98761835954.1286,794570963.222733,5688830324.643653,0.0,35946435.41362154,-55669838.02153619,2323345.3306382177,786943727.2969472,226237765805.4132
1666709.5866797736,1.9506974653764208e-07,-509122.027935992,475136775780.866,1532566889.232231,5306274979.928959,0.0,8544812445.163773,82930998.19581799,4646690.66127637,120026445.70440231,20981632310.312847
261349998.1043597,1.3004649769176146e-07,-551548.8635973247,316401605282.6228,5461479993.279412,3939369521.60659,0.0,30096336470.782948,252106336.3574428,6970035.991914523,-384940699.36620027,26020879246.491764
81378830.28258695,6.502324884588073e-08,-593975.6992586574,5094999001665.183,1812629697.412664,337931208.2692264,0.0,51647860496.40212,-3352717.551627564,9293381.322552675,4707333102.102772,57338474918.27687
15897438.134788468,0.0,-636402.53491999,1469155454569.3228,11798638.53296812,2844855358.6715984,0.0,21997323037.2042,-66159030.99766669,11616726.653190829,-3299502.503514676,1127608325.8338685
14434804.48568085,2421945.4506183136,-678829.3705813227,301947440365.2927,176469599.49633837,25398391078.5616,0.0,40216189760.28833,43017710.21717783,13940071.98382898,92258048.31394024,3104371096.325414
9916434.500813738,4843890.901236627,-721256.2062426554,1729178150716.4795,17065531457.85118,5324797002.807821,1817100.506925752,391647905739.75696,-1.5560885913146194e-12,16263417.314467134,36809179177.67292,183893792865.2903
25538421.71844121,7265836.351854941,-763683.041903988,276932696086.4547,300766602.8471383,2591281596.902887,3634201.013851504,6649133706.147153,4363251.900104817,18586762.645105287,25444398.63506073,1593506015.5476415
17778750.608169265,9687781.802473256,-662498.5327553865,491265346193.66187,920044833.0594704,3313286139.829107,5451301.520777255,15351663591.85877,8314838.834248118,20910107.975743435,119487012.51021203,30944178766.289886
20981275.58670487,12109727.253091568,-561314.0236067851,1860019171919.6084,141829732.7328842,3361370390.1161184,7268402.027703007,29488713.34286569,-7.450580596923828e-09,23233453.30638159,-13704579.526195198,2951459457.9399805
32684571.56722052,14531672.703709882,-460129.5144581836,2835326491255.8228,402992549.9706021,13516516801.71028,9085502.534628758,8817672.810829291,0.0,25556798.637019742,2904315.035775354,34746436021.39188
12553598.335871736,16953618.154328197,-358945.0053095821,3809672365990.863,661337186.4100072,7262221729.986948,10902603.04155451,640441.3763650471,-6703510.611990504,-4898.147815108183,1589941924.9579437,2744679865.903861
24303012.519816585,19375563.60494651,-257760.49616098063,553980878622.7582,1110486232.9573312,7137955732.838054,5459.5330632022615,0.0,979113.4432285574,-2449.0739075540914,46144335257.76926,53670727183.36176
2510144266.637473,21797509.05556482,-156575.9870123791,7188834476378.341,673575086.1144096,178019012392.6023,-4182.753442119662,-5128.989227116259,0.0,0.0,-6550860.935910789,66431978262.67375
15062399.564496627,24219454.506183136,-55391.47786377766,207658523610.0152,633754737.6981784,58671503157.303474,35189.64680621408,9406862857.65096,-27790788.22928513,0.0,22600669165.62825,436746401449.3787
42512734386.79645,26641399.95680145,45793.03128482378,46015133537.18377,5094243763.347314,3933010901.489056,28400.076770300995,1699915.3632000233,2.6193447411060333e-10,0.0,377705964.6635972,196956251440.976
2243451033.346332,29063345.407419764,146977.54043342525,349372660012.0064,63846684671.410736,3226114598.0551023,14200.038385150554,-7109.243720609332,5.21540641784668e-08,0.0,100420949849.90356,299578273166.88416
19071906.64840956,31485290.858038075,-4.0017766878008836e-11,116922270059.7004,22523489925.475403,16187991537.384,1.1459633242338896e-10,-10698.741646648354,139912328.51433983,0.0,40825885824.03635,50704298793.94936
63401178.01011147,33907236.308656394,202432.19164273195,6711652940.475306,3332094880.271475,20938965151.17836,-394689.39857158536,77742.48032050511,1755696.7087812575,-1.455191522836685e-09,1543460031.078235,152403560070.318
46734118419.78143,36329181.75927471,404864.3832854639,35248876518.62828,53798009778.62772,2209669935.7473392,-296017.04892868904,8380169.128922422,-4642134.548824099,-2.9103830456733704e-09,5807522.547734978,438870346146.2257
119316353.17400046,38751127.20989302,-515971.6823450747,2748219481.840975,58212821213.52094,127865973.90766364,-197344.69928579268,50131.43392693657,6241820.155529718,0.0,14111916601.971275,483671871147.9542
117013512.6269953,41173072.66051133,-2.364686224609613e-10,2204178187.3229327,4287401128.180996,12574994122.92174,-98672.34964289633,99.53739675103472,1203325534.1345503,32313592.88405002,165596051083.05893,648524617545.9269
10761566.721732004,43595018.11112964,-32533060.62904328,40219302184.67893,13437552559.6636,44372724.29583645,0.0,498.0661610455797,-166804612.94554824,64627185.76810004,644220460520.0875,823940363508.1638
7071932.610616977,46016963.56174796,0.0,28396399265.54777,490248574167005.6,29585045.87399588,2.2555468603968607e-10,694.8457298603963,744501600.5942554,96940778.65215006,213225506812.57288,2341026965581.375
65660731.89228951,48438909.01236627,6.300145590406222e-13,62618159797.73184,1025883058.2740024,17136844.68213371,4.5110937207937235e-10,-1309.5188224834212,-105108.27108880942,129254371.53620008,12466203080.177525,478784797977.2535
1299246110.7838695,50860854.46298458,1.2600291180812444e-12,458818708.54734576,6521039705.73683,274278778.1279827,47032705616.60662,16031461.26105845,18757.51256352684,-2829472.9550644406,6707455.591446522,670318398584.5995
29420533.09504912,53282799.9136029,1.8900436771218665e-12,-298923778.2486156,559389401.3502235,1905198610.025644,93031958.174683,46919151.5670875,343846677.5244433,-198728.71381394388,-39627.26591561271,46493944363.34957
55454864.077516735,55704745.364221215,-38084077.33815175,50201090.104480855,430697614.50191295,66159213.22373004,-16848151.455787018,66823794.28673474,9439215787.115929,-621256.7838869735,-8624274.845185269,1538194508281.9692
803727.8012887229,58126690.81483953,-31736731.11512646,551200741.4759679,613771889.468897,3259625.604677531,-647062787.7710863,7056797.713164963,62139711743.727806,-1043784.8539600032,-453967.1974017063,1524233816871.4016
7554343.235399364,60548636.26545784,-25389384.89210117,-76103603.29431069,5840625166.171325,8044.512399324295,-1277277424.0863855,1481346979.7960804,14008833458.963907,-521892.4269800016,2041138476.306308,1831868699402.187
2930009.817977246,62970581.71607615,-19042038.66907588,11686713.856013743,2099273703.591435,4725428024.621315,-851512090.6169376,9280382.55309161,19859866679.775387,2.5693225325085223e-11,-784122.3854782972,222293419058.10504
7759130.993274405,65392527.16669447,-12694692.446050584,170006146.08277136,9745259742.255112,969425602.8213134,-425746757.14748967,4691384.408954147,8223822647.863652,-7.450580596923828e-09,153526446.5691867,1030593966986.4991
2744776.620694048,67814472.61731279,-6347346.223025292,748640612.6580406,9302208217.943432,0.0,18576.32195824329,3255101.5493261185,6003560.588561315,3082415.144919896,-1338410.7845612022,1033838094690.435
4035673.5171964746,70236418.0679311,-2.764863893389702e-10,33833934980.25209,5436826575.54714,18983591721.18531,13932.241468682469,163298980.43675044,3085118.5257897787,1541207.572459948,55719892.38676062,1659548152091.4048
4931977.598885848,72658363.51854941,-1.513399183750152e-09,130315958332.55328,353200085.0694064,579746992517.6945,9288.160979121643,2265821519.769854,-2232475.2686402425,9.822542779147624e-11,-505348.5149746123,1724653551230.2314
5799581078.316609,75080308.96916772,-107.41209794339264,2061387273.791585,312727216.69376725,85919944926.50537,4644.080489560824,142336594.45244032,156465339.30212495,-43318.05530261694,-2743134.949517697,1389426129016.6462
13876119.043153672,73411857.65874177,-214.8241958852719,18816076719.669525,3447807126.582468,37820611512.49235,0.0,2238417088.702078,-187466.10284809247,-86636.11060523396,107576980.47536428,152122919607.56924
366246.1164041184,71743406.34831582,-322.23629382715114,24890330397.989258,6629142953.271069,921564239010.6548,1.955777406692505e-09,40060467.5450208,-2577550.9172741408,-2.137312549166381e-11,-1.673470251262188e-10,1542088846356.9756
475457.2374040852,70074955.03788987,-429.6483917690304,2237141936.711315,3322103484.163842,-35032546.333003685,3.91155481338501e-09,1895162084.7788963,-1936590.983493681,1511571.9008663131,-3.3433025237172846e-09,1640882796938.5742
280260.0042087355,68406503.72746393,-537.0604897109097,35835026349.419655,3020595809.1361656,339302591.2006345,5.867332220077515e-09,12980837006.380892,-457866.7602016768,3023143.8017326263,-6.5192580223083504e-09,5232112569435.356
-4463491.579299348,66738052.41703798,-644.4725876527889,8135212980.269971,1826014769.932592,5829656856.996357,7.82310962677002e-09,20160526267.5601,45027048.01239652,4534715.70259894,-781994.0529941742,1787007352970.2063
439132698.31802505,65069601.10661203,-751.8846855946682,119569007342.41087,5002213724.966089,5128280969.012213,9.778887033462524e-09,34110422758.444977,14919000.969437052,6046287.603465253,-521329.3686627826,181199962274.8029
-274943.5259828362,63401149.79618608,-859.2967835365474,132851412.83357053,40019322251.24442,16167424189.073858,-573017.5527708646,31557148970.63121,-13612771.56948638,7557859.504331565,-260664.68433139104,56032469843.02831
-7136092.749058878,61732698.48576013,-966.7088814784266,1272718503.798216,7282970241.89209,4949758617.443014,-1146035.105541739,11765650019.508327,319938930.6834348,7076432.192383058,4.074536263942719e-10,14389727716.455832
173781987.54038197,60064247.17533418,-644.4725876522846,399394392.65573,7269398959.234329,44238766.91727108,-1719052.6583126131,25914622194.423687,57585352.92195359,6595004.88043455,21993.157342990584,547929387457.4141
-8205690.754731792,58395795.86490823,-322.2362938261426,894299412365.4827,8601966236.106321,-383215468.0674014,-2292070.211083488,18112367138.753983,-237313.03529789724,6113577.568486043,43986.31468598076,31420686034.638027
3266572.9617654826,56727344.55448228,-6.750155989720954e-13,,3776687124.5392337,-205425654.8746309,-2865087.763854362,44047472683.79076,3506242824.672409,5632150.256537536,65979.47202897094,96707477147.98788
-4844389.341100568,55058893.24405633,-4.5001039931473044e-13,,1920775107.0353625,1074673915.246756,-3438105.316625236,66383782569.65275,96204721.3152292,5150722.944589028,87972.62937196111,367366139526.4523
6787864.374832928,53390441.93363038,-2.2500519965736522e-13,,3593970246.597212,-465364616.57058585,-951653.6861799388,64141647518.66047,3803877469.4620094,4669295.632640521,46346.00443143412,97630136874.5158
1850064.2169207928,51721990.62320443,0.0,,9617381786.268244,814716210.122909,1534797.9442653588,46741309120.411766,9465542452.090626,4187868.3206920135,4719.379490907125,377019119974.096
-841904.1206628932,50053539.31277848,0.0,,11626429929.168352,15708280881.618088,-1912975328.530279,20819630271.72063,10746368137.168797,3706441.008743506,-357011.5235259764,5051999751.270773
18342179.14619858,48385088.002352536,0.0,,3982079500.604365,4328374107.072843,-3827485455.004823,11934343835.63914,11834219545.341364,3225013.696794999,0.0,83148455029.40448
34165599.073137105,46716636.69192658,0.0,,22598738194.34238,-1282003.2713738566,-5741995581.479367,7684936659.9187155,19609966395.65668,2743586.384846491,0.0,562569794919.3126
1323486.0758992531,45048185.38150063,0.0,,6784026142.680919,232738986.7493402,71576015728.56735,21561219280.210293,2742770176.254864,2262159.072897984,22295906.332048792,12543651608.27422
3298031.316341052,43379734.07107468,-4311418966.009002,,7409353629.694304,6623690950.092647,13277706.876065131,32200605204.85788,178897278.5092392,1780731.7609494766,23022.42998620468,428579681998.22
-3283705.515964665,41711282.760648735,-8622837932.018003,,42258393014.11144,6740156989.669268,347545.8074620016,8305043373.339403,1294816920.776882,1299304.4490009686,1456080.2845915805,1595806487.442446
1036935.466047914,40042831.45022278,-12934256898.027004,,129445827451.88878,214540435.22846025,333643.97516352055,85318572968.62558,3641919940.335543,817877.1370524615,14502.335358748303,1142829536.8877256
16899225.606666856,38374380.13979684,-17245675864.036007,,27622737935.617813,5552955226.501505,319742.1428650394,64485443686.00068,197329642.445452,336449.8251039535,176052.85423408402,61133358095.47531
1932245.530885828,36705928.829370886,-21557094830.04501,,77469996635.08899,69992269.37616871,305840.3105665583,24390644960.438885,174146899811.05527,-144977.48684455408,7556.181903695324,11576975863.688702
62874010.95307318,35037477.518944934,-25868513796.05401,,6961529537.838401,1917859986.1210773,291938.4782680772,4909788596.483727,28347565529.595806,0.0,-461616.4825714471,193126158311.744
364805.0063203996,33369026.20851899,46708721.11745423,,32018811012.88122,140145842.5527303,278036.6459695961,11248422011.932508,-13730190.502298858,2014.1027670047604,61774722.15682415,31554532791.01484
-148807.06877964296,31700574.89809304,11358915.364321904,,49493840967.82311,1293708953.2827268,264134.813671115,22926138674.61709,202157914.7846208,4028.2055340095208,82868.01092551513,5902948791.772435
2567654.6666186573,30032123.587667085,-466712.87788750994,,13279087762.39228,2335376766.617391,250232.9813726339,13085817184.930096,-147782376.4427794,6042.308301014281,67388.17136748401,16146367104.1604
1432.8459439963767,28363672.27724114,756458.3212847065,,319552603117.5627,899319172.1405245,236331.14907415275,13825535741.468994,467754105.8361836,8056.4110680190415,1256959117.83588,73011766746.6084
32553575.88134619,26695220.96681519,1525723.9390450178,,138537698391.84067,7908202073.996516,222429.31677567167,5000025241.332001,6359653.120763376,10070.5138350238,28372558081.454067,388950629400.8493
-55714.10100539368,25026769.65638924,31872309.556574,,493252049163.5189,29543882151.067223,208527.48447719056,6472981405.186498,44846123971.417564,12084.616602028562,470796.6740035536,1769654495.4929574
720609.5368080332,23358318.34596329,1427689.9822721805,,441077228355.09247,108380849.5737068,194625.65217870945,7728325744.209491,26515960789.515835,14098.719369033322,3339233081.272139,116309432468.01488
3645266.9811536353,21689867.03553734,737197.9376370412,,427883397664.83234,376047101.086762,180723.8198802284,7220111406.62356,79964206.24446453,16112.822136038085,-2.5465851649641987e-11,5024669241.056377
67596.9750281552,20021415.725111388,46705.89300190192,,301804169221.6889,747003440.7284179,166821.98758174723,18164058718.155266,5965236650.918099,18126.924903042844,-116376.32326849924,14949413312.166876
1180502.3876881218,18352964.414685443,-643786.1516332371,,235518181141.1884,30712946.97395578,152920.15528326613,3981151553.59118,6465090.529872432,-15910194.02558689,-417302.2495917689,2919028801.683763
281925.1187029108,16684513.104259493,0.0,,343620038654.28595,297834511.4623488,139018.32298478502,3099969125.4109144,-1083062.0277464653,-31838514.976076823,-48863.85134262091,18180530885.80626
-5693.40305071339,15016061.79383354,-249226.4003973478,,548302673498.9212,13889260348.54519,125116.4906863039,3547535031.157185,233177502.587684,-29337755.94514175,-88817.46833679792,4227197200.2915225
-22343.77373459825,13347610.483407594,-498452.8007946956,,433152409035.4334,31396250619.284218,111214.6583878228,1804151142.706138,70864.78062242441,-26836996.91420668,-589363.4808306113,36249308496.67864
15488362.712688172,11679159.172981642,797479.9681390194,,272894198206.1653,72613658240.37917,97312.82608934167,1824245313.491436,50434605.54429656,-24336237.88327161,2830010.1275947634,4273869527.522864
337481.6357370708,10010707.86255569,682122.1654328386,,822336747044.0594,46630780225.49075,83410.99379086058,3622154355.0636177,51798911394.895584,-70296652.36246471,6249383.736020138,9073899907.64131
-120674.61656921884,8342256.5521297455,454748.1102885589,,456603591279.75256,1421219181.5341527,69509.1614923795,6379620359.133233,32554783800.96508,-122118477.78344314,-57155616376.3503,145952068777.16327
-10796.39055366525,6673805.241703793,227374.05514427915,,1144045200044.631,-4279373.636337105,55607.32919389836,5609328246.97737,52356797695.83719,-9.458744898438454e-11,0.0,2611083731.3361444
-285030.5069689778,5005353.931277841,-5.238689482212067e-10,,1148947444691.755,75040145.77848448,41705.49689541728,2231210048.2843027,29669053611.515285,0.0,-647106.6372181614,14618429854.66387
1940649.8512093213,3336902.6208518893,4765420.026006756,,590321357554.1592,626044874.4340827,27803.66459693614,34767042315.505806,15526898014.063175,0.0,-5.820766091346741e-10,675598049.7615302
587134.8814927728,1668451.310425952,9530840.052013516,,398607039140.0229,1146593444.1045332,13901.83229845506,4567663663.769282,7334017.953244504,-47282202.16380984,-156724.23020225237,61884668109.00198
72852.52554376345,-1.1277734301984308e-10,14296260.07802027,,,1529978737.7536392,-2.60770320892334e-08,10718966879.627228,3880777366.161064,3978291195.1493406,6.6407383064737154e-18,45459287540.43568
-26025681.60022237,-2.118856698381951,19061680.10402703,,,4088392106.584615,-2.1886080503463745e-08,36156279539.72586,-2635.838110271084,191714.8527480348,11114.530444134009,56602248945.90978
550563.2581927375,-4.237713396651125,23827100.130033787,,,10031852644.00103,-1.7695128917694092e-08,6627367450.344311,0.0,438627.0797843572,43711397.56328816,32493278692.05226
