RMS_envelope_Crest_factor,RMS_envelope_Crest_factor.1,RMS_envelope_Crest_factor.2,RMS_envelope_Crest_factor.3,RMS_envelope_Crest_factor.4,RMS_envelope_Crest_factor.5,RMS_envelope_Crest_factor.6,RMS_envelope_Crest_factor.7,RMS_envelope_Crest_factor.8,RMS_envelope_Crest_factor.9,RMS_envelope_Crest_factor.10,RMS_envelope_Crest_factor
1.3520539905560307,1.2101928428971211,1.2264643736302332,,1.5343626883124866,2.844445108316867,1.098652026817892,1.580515924603228,1.2424953558486662,1.153488937758851,1.453945701616062,1.6419081404517937
1.5047614514803067,1.2093782206618453,1.1988898513324266,,,2.8051966465118627,1.0989186364071395,1.441094092738032,1.1102639146034,1.2991073928723178,1.2225782275513126,1.7171479798428495
1.2081802030375437,1.2330113123455324,1.1713153290346203,,,2.952443211267876,1.1242253898236645,1.4647800262753985,1.1315710269548798,1.1532297884127574,1.2417677837484546,1.667346262963609
1.4724142922306316,1.2566444040292195,1.143740806736814,,,2.750374473772912,1.1495321432401893,1.4573252758477868,1.005667234916605,1.15577432696683,1.2953574852707712,1.512283610231902
1.2036089781877513,1.1871809826816244,1.1161662844390077,,,3.198025086542434,1.174838896656714,1.4868872533080624,1.0464424834449104,1.1034719181893196,1.2090905924318114,1.5299807784425672
1.1582631534985888,1.0267734494081662,1.2004704977618654,,,2.961703207750578,1.200145650073239,1.483541550388758,1.087217731973216,1.1152674801598672,1.1937923498912757,1.5225928430986069
1.1460216801580771,1.095115206876674,1.1602233591457964,,,2.8796848848497363,1.2254524034897638,1.53385617798287,1.076326323740103,1.0381635507972522,1.254157024133986,1.506373011302303
1.1922462104259457,1.0913663711806116,1.1199762205297277,,,3.029912333116956,1.2240710528143208,1.471075745454425,1.3139289977440065,1.0308770889622445,1.1715667502546716,1.596221104173517
1.59688519362089,1.0876175354845492,1.079729081913659,,,2.1845496213639044,1.2226897021388776,1.475353222590039,1.403463317617781,1.023590627127237,1.2852188470132468,1.6313850950359985
1.4790179115895272,1.0838686997884868,1.03948194329759,,,3.093859275814356,1.2213083514634346,1.4250786272757483,1.417888821748213,1.0166791343450885,1.351647432075621,1.7135595046219585
1.4024957428169826,1.0801198640924243,1.174099684113033,,,1.7869917336623424,1.2199270007879914,1.5228287044013482,1.2858452997995042,1.0414521021107273,1.336490838630599,1.6750507213589558
1.1489168224828037,1.076371028396362,1.2197504233755372,,,1.4190845228999711,1.2185456501125485,1.6614945505712932,1.2504629844570607,1.2101697570898655,1.2305225836741691,1.6215845914372258
1.2354515437273312,1.0726221927002997,1.183000254891762,,,2.0237800742929912,1.2171642994371052,1.6132810077319175,1.3168875421529211,1.1811204082846276,1.2231737048535516,1.7325336543756948
1.196769598975534,1.068873357004237,1.038462969608278,,,1.8098612749160048,1.2157829487616625,1.6340372334555078,1.34291199199525,1.1852723633499718,1.171604661677415,1.6954875879979685
1.170190935779915,1.0651245213081746,1.143526196791375,,,1.4993863601706274,1.214401598086219,1.5300282266735077,1.4037856055055042,1.1903790943905557,1.2572815610390031,1.561406644951289
1.3373587388808876,1.0613756856121122,1.117001206222722,,,1.5824450606761538,1.213020247410776,1.5412632143818867,1.417419880862044,1.2010497557085942,1.3517926339319726,1.7045995481913505
1.2443584350844072,1.0576268499160495,1.0904762156540693,,,2.4848780126860057,1.2116388967353329,1.5414935273414037,1.4566596027338423,1.1411922525613425,1.158048579804752,1.623499976924068
1.2486927709986766,1.0538780142199873,1.0639512250854164,,,1.863775776787893,1.21025754605989,1.5346562673442052,1.4677858152143397,1.0839305006542923,1.3470433441233858,1.6255680731147355
1.253027106912946,1.0501291785239248,1.13447494185424,,,2.148365022675636,1.208876195384447,1.6337856861411175,1.2726710980122375,1.026668748747242,1.465548406002939,1.5264972855276684
1.3244833220054435,1.0463803428278624,1.1187904573509295,,,1.990220520755888,1.2074948447090037,1.5790337653877105,1.1189830816144908,1.024247644247899,1.3679150760495176,1.6064826191607762
1.5456551866714925,1.0426315071318,1.1061704244020123,,,2.217888044849778,1.2061134940335607,1.6094495274794822,1.0372609422932375,1.0454371331459869,1.4388454742352703,1.564567167995237
1.302923211009936,1.0445533073269202,1.06070476820559,,,1.9831262391695144,1.2047321433581175,1.5825822673849697,1.0457487305311517,1.0514057890681934,1.374517398084528,1.5402676791992729
1.2235052370334458,1.0464751075220404,1.0651131348854257,,,2.283688381142991,1.2033507926826743,1.6680734987555217,1.1431928015258823,1.0587162480388272,1.3101893219337857,1.5444518188913754
1.1976389668441092,1.0483969077171609,1.0676789560712403,,,1.919148605230762,1.201969442007231,1.6060975421327677,1.1301421403721554,1.0532159105097736,1.2603079218711597,1.6920556682189352
1.1962966040196628,1.050318707912281,1.087440114518394,,,2.029862487487656,1.2005880913317883,1.590661969448894,1.1170914792184286,1.04771557298072,1.2104265218085333,1.541631959116869
1.2467658662544912,1.052240508107401,1.1072012729655478,,,1.6460729709532549,1.1992067406563451,1.5233398793433477,1.1040408180647017,1.0892339661351276,1.4272381489361476,1.6712093365515537
1.165634368247935,1.0541623083025216,1.0807807303060255,,,1.6457042992872646,1.1978253899809022,1.6879613515288163,1.0909901569109748,1.132585065457619,1.3334580854582276,1.5137963302194408
1.172943216192225,1.0560841084976418,1.0543601876465032,,,1.7351901405357344,1.196444039305459,1.7406410696786607,1.0243549859769288,1.113320363571591,1.3288447083325607,1.5606428120299571
1.213493201141265,1.0580059086927622,1.0279396449869809,,,1.6223509255659183,1.195062688630016,1.7307545544462195,1.0736907639551343,1.04835291792782,1.3375461496162413,1.6679063062826345
1.1833051657532176,1.0599277088878825,1.0684507044995026,,,1.88121184503518,1.1743813724001508,1.654098207068924,1.0934441414067515,1.0403430857293003,1.2055317381573594,1.6262912692770326
1.1403555930824796,1.061849509083003,1.1089617640120246,,,1.9837517776622544,1.153700056170286,1.792909526207187,1.0548879769164583,1.0710435035846362,1.3464822344784668,1.6346772278818544
1.2265702954685358,1.063771309278123,1.0751564653671293,,,1.880251351810712,1.1330187399404208,1.675224470390814,1.0163318124261649,1.0000104810212485,1.3441286183135823,1.5318608847347783
1.1419870472792426,1.0656931094732434,1.195751660439053,,,1.935278728197681,1.1123374237105557,1.6461652863314389,1.0300640379417008,1.0287443783909258,1.4882020709598769,1.6282385248739708
1.1482169958759878,1.0676149096683636,1.141932637691433,,,1.7897113733862549,1.0916561074806903,1.797098346041319,1.0386443664595546,1.004150768203505,1.4982297590872675,1.5014268676864313
1.1377311109047803,1.0695367098634838,1.0067739026796196,,,1.4930493617752354,1.0709747912508256,1.6417183871859382,1.0140073666990037,1.0180490280975725,1.4764151198420803,1.4767589217197172
1.2164246528514615,1.071458510058604,1.3810294703318533,,,1.4699108050622685,1.0502934750209605,1.7380306590434609,1.0043380673434064,1.0319472879916398,1.497354686140075,1.594607881467829
1.181855800883598,1.0733803102537245,1.3571186519024747,,,1.7977301617153356,1.0720491541063424,1.6553998012855584,1.0957867231527754,1.0458455478857074,1.515250959519208,1.512537657046701
1.211926744930589,1.0753021104488447,1.422788057698109,,,1.8486463764925616,1.0938048331917245,1.6672079653556635,1.025522454364485,1.0257225927802227,1.4601466245179096,1.571852792992428
1.283999308950631,1.077223910643965,1.2533811328238744,,,1.7148863300707298,1.1155605122771062,1.7566376091017877,1.084871998682346,1.028397993422658,1.4604775731187123,1.530716157719675
1.1820194922244898,1.0791457108390852,1.139007992315499,,,1.818759380910979,1.137316191362488,1.7329591718221655,1.119114384249007,1.0310733940650936,1.4821943235386696,1.4978343934842728
1.191441483661094,1.0810675110342054,1.0246348518071235,,,1.9567078389851944,1.15907187044787,1.7197658984280595,1.2394565337650452,1.033748794707529,1.5068306630721755,1.5417412834061242
1.1961685367024426,1.0829893112293258,1.1743007171201845,,,1.7511857854157409,1.1552590541580992,1.7590646624446806,1.116768256905081,1.077587185138742,1.5594767085998644,1.476976723252201
1.294939574817519,1.084911111424446,1.3733683877810874,,,1.8857909558865704,1.1514462378683283,1.8110431848164668,1.07948834059564,1.0248358900029049,1.6212502084695466,1.5239983737247604
1.3400478647569207,1.0868329116195663,1.1365223796706247,,,1.859744409664993,1.1476334215785575,1.7791869512267986,1.0377547350925596,1.1248536379463872,1.5587432393725869,1.4890454803571591
1.3239742939354822,1.0887547118146863,1.1151678409313213,,,1.66584519165195,1.1438206052887867,1.7144910759272038,1.1528168493721649,1.0571294308902113,1.5617029027026534,1.5405224708674596
1.236698187876652,1.0906765120098068,1.012508755478953,,,1.6893856386711157,1.140007788999016,1.7034267812667154,1.2142188946522627,1.09929990513955,1.479598641966373,1.5335421532843156
1.2523349267376542,1.0925983122049272,1.049581706503539,,,1.659744433030211,1.136194972709245,1.633001752185846,1.210384274235661,1.0726457495795811,1.473317395610461,1.5565397968471797
1.500618745959536,1.0945201124000474,1.0866546575281255,,,1.7864844332505798,1.132382156419474,1.546715746494676,1.1344260072188002,1.0361521686280502,1.5150320560502455,1.6045115876999876
1.3753359672239218,1.0964419125951677,1.1237276085527117,,,1.754984121954464,1.1285693401297032,1.6498525189719002,1.1694303252628322,1.0473189917165031,1.5830734544336986,1.636251641651198
1.2507460319681296,1.0708206575558836,1.2402042375936213,,,1.8992907412572133,1.1247565238399324,1.5500989902211535,1.3106973448288195,1.0703532101604791,1.5357214738942826,1.695028260739389
1.3262289053729652,1.0451994025165996,1.2282819954378217,,,1.920152818960054,1.1209437075501616,1.5444031814872718,1.5328176523928942,1.0987861012614633,1.4564030101801946,1.8100550218671776
1.3166274279890855,1.0551081888299327,1.2016358085514294,,,1.6790183696176926,1.1171308912603908,1.518378539528089,1.566479677416541,1.0745235911422122,1.3999333240651863,1.7554127638866492
1.2926722904249457,1.065016975143266,1.1749896216650368,,,1.770545714797811,1.11331807497062,1.4504131586006896,1.467434823628278,1.136462383052077,1.460329343787459,1.8417615270535
1.234419187578608,1.06448332854733,1.186070360393285,,,1.6404000858155812,1.1095052586808491,1.4624193926585336,1.6502899336767347,1.0813943498734626,1.4679738261322337,1.869810677054029
1.3165000744285662,1.063949681951394,1.1971510991215328,,,1.4994344413857406,1.1056924423910783,1.59133271756542,1.5476985571938855,1.1368323687093138,1.45635921315327,1.8277901225696864
1.3660750889069888,1.063416035355458,1.2082318378497807,,,1.6363221920224496,1.1018796261013075,1.5540462944233502,1.6239892915597067,1.081120267844519,1.437712037455263,1.8253612880645589
1.507071602384761,1.062882388759522,1.2193125765780288,,,1.8058823714041128,1.0980668098115367,1.5492544218371989,1.7501275701363592,1.122994486219506,1.460756777498951,1.818401230585316
1.3668226793347968,1.0623487421635862,1.0986660584658516,,,2.332780484715872,1.094253993521766,1.4961598287618003,1.6131714326291589,1.164868704594493,1.5195154831023112,1.9210438421137104
1.426716115425763,1.0618150955676502,1.2888597333654408,,,,1.090441177231995,1.495094480919587,1.6963648173167298,1.1675167350693476,1.528024684206849,1.868969213447862
1.5185018799095202,1.0612814489717142,1.2323573277087303,,,,1.0866283609422245,1.676454520999782,1.5260729258295218,1.102945695405186,1.6021822767447689,1.8199333526358976
1.378857843717654,1.060747802375778,1.1754220682640046,,,,1.0828155446524534,1.522101615158917,1.658098149438746,1.0337901514943475,1.6797942815013636,1.7947870071837395
1.3453640717605952,1.060214155779842,1.118486808819279,,,,1.0790027283626824,1.6253788824442834,1.552849109864521,1.0217962640352063,1.58045939786543,1.698755725805009
1.3667739449059506,1.059680509183906,1.125778992447907,,,,1.0751899120729116,1.5075960756076554,2.0691808175459627,1.0662450639311534,1.874596207518535,1.7180922253822584
1.3056404464725837,1.05914686258797,1.1994275779669037,,,,1.0713770957831408,1.6582685979269096,2.3182569031512115,1.063010241787273,1.9049707641660616,1.699702449469798
1.307296245388378,1.0586132159920345,1.172073635311028,,,,1.06756427949337,1.5410881050753793,1.587976566583883,1.0573510626595843,1.905785418043645,1.7648904882906078
1.4010279433264408,1.0580795693960985,1.1447196926551524,,,,1.0637514632035991,1.5730920616568564,1.9440977135786968,1.0584319894589886,1.950755210704629,1.8688635238606468
1.450598876308934,1.0575459228001622,1.1173657499992768,,,,1.0599386469138283,1.481903991499891,1.9214993176428243,1.490152697867471,1.951043084858885,1.8033744192258976
1.4746947683935605,1.0570122762042262,1.090011807343401,,,,1.0561258306240575,1.514644822626334,1.7178592571518971,1.0652237346975657,1.9067155339599309,1.875249888082916
1.4141704186826125,1.0564786296082902,1.081301094279426,,,,1.053413388713068,1.50620258686827,1.7372668742781232,1.039954341378071,2.0053797405279763,1.773419826572782
1.3728544564731933,1.2594821184830884,1.0725903812154507,,,,1.050700946802079,1.5228651427577145,1.8135367759913712,1.0362339560514109,1.7074552995735954,1.7070247603850797
1.4215664669150871,1.2585366979079662,1.0638796681514755,,,,1.0479885048910895,1.4883277126989494,1.6391222043772578,1.2611996770923617,1.6393977555602677,1.7526225422045147
1.2057079829045685,1.257591277332844,1.0551689550875003,,,,1.2776676063437002,1.5699409581391812,1.784754614807063,1.2393980501616624,1.7648843857652972,1.7381925143190204
1.1651491308769064,1.256645856757722,1.046458242023525,,,,1.0913772882666677,1.5126804499869264,2.0847367412106874,1.2790949527340494,1.6704107641225503,1.683708193333222
1.294502783023468,1.2557004361826,1.03774752895955,,,,1.09445674484383,1.560743970288778,1.881564002611776,1.3007170582615992,1.6151402171827889,1.6022497748599065
1.4101552038997809,1.2547550156074776,1.1223512548420955,,,,1.2191393908342882,1.6718977768411538,1.951528136835422,1.268307163709682,1.6450819929918832,1.575297909343106
1.2410457876879348,1.2538095950323556,1.1348836100138373,,,,1.5400415390811764,1.5457582391018612,1.6268375060925937,1.548037651807139,1.6201525427357275,1.600622947384833
1.2054834513895505,1.2528641744572333,1.147415965185579,,,,1.225656832732766,1.566139975545684,1.324914463092033,1.264482995269393,1.6745192487550522,1.559502069845546
1.2730125706803224,1.2519187538821113,1.159948320357321,,,,1.496491441274542,1.5743974192549086,1.3542790412980654,1.232900207952619,1.841894268754156,1.521060261464109
1.398478725018468,1.250973333306989,1.172480675529063,,,,1.1227359989977712,1.5978972526483486,1.280586053833111,1.401526267507989,1.9231452308310184,1.5361595752363426
1.495982453762729,1.250027912731867,1.1850130307008049,,,,1.2077663537379304,1.5845535259380166,1.3564367672651372,1.422368567195465,1.7106822285385352,1.5603954385159229
1.4554344131453352,1.2490824921567447,1.1975453858725469,,,,1.148339544230256,1.6116916543800577,1.2090009017537122,1.3344894724707617,1.7755283626206435,1.5939181202767012
1.5016521539868295,1.177841879306659,1.210077741044289,,,,1.3426060982888643,1.576004292634206,1.415246386493123,1.305799155100528,1.8695962997494984,1.7126461015007193
1.436503071923865,1.1066012664565732,1.2226100962160305,,,,1.1391790308803036,1.5639974688616292,1.93826640289502,1.3377473045171695,2.0097285529381903,1.6729256355132092
1.3903651519754676,1.0552618734551087,1.2351424513877725,,,,1.2402118463844225,1.5452406323774457,1.322519207605677,1.3506128633128067,1.9634127780660864,1.6307668510477749
1.39595607975514,1.1819666818346255,1.2476748065595142,,,,1.2563164320403208,1.6273776175270376,1.456069504788728,1.327980653270589,1.842361703313643,1.588372419666899
1.4379710856556382,1.262096743611932,1.2812052470546549,,,,1.1444713028192486,1.6643767988063136,1.286118645028154,1.872434647033165,1.939735315389512,1.6525370629442788
1.4319070243121128,1.2368129851503045,1.3147356875497958,,,,1.200664283488626,1.6802126559717816,1.2730955635490038,1.387421745183573,1.9197209723672697,1.5721828682391374
1.414320122068432,1.211529226688677,1.3234424401144893,,,,1.2081648156598963,1.71535153012341,1.594266480738142,1.3838343185465345,2.0614752941163146,1.6012908726276007
1.342839952703433,1.1862454682270496,1.332149192679183,,,,1.139547839327686,1.809443675777328,1.3735459897026348,1.518694120380162,2.068090232696899,1.5858700253665972
1.4149313422250307,1.1095128749834802,1.1060158909198734,,,,1.1609164985504807,1.7547218354929923,1.4383265952400368,1.3820412036921856,1.836911481348148,1.6661267134006237
1.4282626556554967,1.1279363924787331,1.46135441576185,,,,1.1994358094822886,1.8147402979190856,1.4005453811274076,1.4435108165124124,,1.8520826536236503
1.3864720488539597,1.3730572289904417,1.2527267367713404,,,,1.33257273845442,1.7260065984583783,1.4858093743584846,1.6473613275208496,,1.850182673476702
1.4921661444776584,1.6181780655021498,1.0441552564266698,,,,1.2841129599292025,1.7424915197751156,1.422971892633813,1.5591217278152991,,1.8965710855414304
1.4654184114350133,1.4318593745148145,1.3740325312060988,,,,1.2468934475606352,1.8559061031888413,1.3473121822753835,1.6315880353508467,,1.8714313200467745
1.442330275074985,1.3023626380567717,1.1896953248131064,,,,1.477059091174259,1.772207913039744,1.4483595802252631,1.308812811807599,,1.8182329579930567
1.5332251302409918,1.2886196484891228,1.1555480268485023,,,,1.436079332453133,1.7628684760873392,1.4382292165505266,1.2460721049551122,,1.7762130884192506
1.4805263664025956,1.1311673243476232,1.1894361381673768,,,,1.2021509405296102,1.758642497380912,1.2591559372691286,1.2178178905759414,,1.8002536149056358
1.499280347957346,1.2003446973828924,1.1878725787060167,,,,1.2134296003715856,1.6969794151899604,1.246083871943113,1.3051619717125815,,1.8625712168614807
1.628209560796192,1.0896970996271629,1.287506138119473,,,,1.1477833140489258,1.929709054791592,1.2907585963417905,1.361804967037525,,1.9109524175465435
1.6159284255520014,1.1136822089159724,1.2225574253894234,,,,1.3013444943181924,1.726591612448087,1.3516211838564538,1.807789524760388,,1.908218756227522
1.6490840950459935,1.2181807419246258,1.1576087126593737,,,,1.1540159287151517,1.805752100178184,1.4212773994478818,1.72480403377331,,1.8762518032814728
1.3663515226498997,1.3226792749332792,1.0926599999293238,,,,1.171289444737874,1.6602770217320728,1.3130397590864409,1.5974709680861132,,1.9592669471125843
1.3876238177956213,1.184847834406932,1.4689865968866327,,,,1.188562960760596,1.6539257996464816,1.4222150186000788,1.5150925955373626,,1.8744287654827656
1.2157017533899277,1.3770571498737312,1.2128909062641413,,,,1.2058364767833183,1.8082282053995928,1.3717643183041863,1.6343398300317546,,1.819153777822657
1.4022887910981514,1.0426890627183896,1.1067029047525407,,,,1.2231099928060405,1.710630056413273,1.5525312349708744,1.9131687723124209,,1.8689331501819584
1.5188167443761058,1.1013793502509666,1.1436140682221303,,,,1.2403835088287627,1.8491747734743889,1.5126980707555386,1.556051842327742,,1.8480291800657849
1.3015060050599354,1.0384169321408376,1.1393947678411935,,,,1.2576570248514851,1.7420837057161207,1.300720665621474,2.258797426473536,,1.8691482786440925
1.551796821096522,1.471657813557393,1.2980969170853458,,,,1.274930540874207,1.7454940292909276,1.393959436292178,2.001639895517053,,1.915271250593925
1.6356387088070288,1.1529437647431855,1.030937716513073,,,,1.2922040568969295,1.82597891780606,1.4345946097579898,1.5557789217937157,,1.8624883832111985
1.495903362427306,1.0969579455961314,1.0571238940881749,,,,1.3094775729196515,1.7433964703147828,1.5619415101047427,1.5270527308814403,,1.924479074601005
1.4314977319066289,1.14909842367004,1.0833100716632764,,,,1.326751088942374,1.703353163408041,1.4575869812035829,1.5586971057853176,,2.082402448017144
1.3747128336352743,1.2012389017439489,1.222726997891752,,,,1.255214547294471,1.771637321929482,1.3822450308899357,1.6433440230416227,,1.94554027134104
1.4981189786666669,1.2533793798178574,1.79661867725722,,,,1.1836780056465672,1.6899778491912585,1.3123526549387348,1.4600537105867302,,1.9458014401594803
1.3962966137997104,1.305519857891766,1.617170991753016,,,,1.112141463998664,1.709978783778383,1.5802338163993692,1.391451566537938,,1.9750956932379864
1.597569561811452,1.1544307241879277,1.080046453613945,,,,1.0406049223507607,1.8592701595373853,1.4385197755300765,1.5687895995966197,,1.921843016244968
1.3679846986732729,1.1577023472066654,1.7355939123219564,,,,1.0120581688288497,1.9418641662542016,1.4233606001634365,1.838146416401692,,1.8608120330544025
1.350241254731521,1.2354492200176856,2.13174591873474,,,,1.0130611169116035,1.82492359997158,1.6477425435635271,1.4451431087123496,,1.8832380185568545
1.4249287790293927,1.2733328699293671,1.850918667120535,,,,1.0140640649943578,1.875315508093328,1.4388756622007,1.8748632435562496,,1.8372472740026509
1.4222790004434571,1.4694068938618756,1.8011232004424451,,,,1.0239202953139848,1.8129692480268256,2.0552270158056176,1.715387788709604,,1.8399085980642569
1.492213414381427,1.1700755923907984,1.4088641660195562,,,,1.0337765256336116,1.766392387417509,1.5114332630618743,1.892386960542986,,1.8391568133432847
1.3972222812548891,1.169851471476194,1.522244594740566,,,,1.098405324559067,1.7397879107435614,1.9678502436867549,2.07301445584152,,1.8000672477069917
1.3978643835278592,1.1696273505615895,1.495982495625994,,,,1.0289698039476205,1.715697644690404,1.288051335162424,2.206198728279958,,1.7737969397964184
1.4165110062680886,1.1637774017085452,2.4697267547516653,,,,1.0256880233893413,1.8274986439149568,2.3298842809190448,1.975148644794381,,1.757431341873356
1.4942199226773365,1.2206542244780605,1.6519317313465052,,,,1.022406242831062,1.7663214494827844,1.5208765744005968,1.3092600556718437,,1.812462984812844
1.5336988248149583,1.2775310472475758,1.3181023654872186,,,,1.0164143926657,1.84251038265724,1.828436802396392,2.3340319905694566,,1.6813636372131675
1.5691052915748165,1.4879855169143703,1.2310220724756036,,,,1.0249452772528314,1.833809645154574,1.4529557377952225,1.8125125529291528,,1.697089734922092
1.538121042277619,1.7294035574121966,1.2723034455914477,,,,1.0334761618399628,1.8035011393186309,1.4055661420307737,2.232697443303883,,1.7929237324964615
1.597634105300882,2.421123998097339,1.430000432327439,,,,1.042007046427094,1.812632086235684,1.8680031480199288,2.0990883790998573,,1.9091939785157763
1.5275078379156262,1.0321298550780615,2.161576956328642,,,,1.132832510396796,1.8296573042745008,1.854679390551752,2.3093876014683787,,1.869929732272738
1.387109763575189,1.1111726598175515,1.6406717886654028,,,,1.1148141327130243,1.7624628812972627,1.982615389218384,1.96795618494028,,1.751675419322072
1.3699780393916714,1.147169924252976,1.9571122863524315,,,,1.0967957550292529,1.7589523069798,1.9008459273657257,2.3609399616041005,,1.7323931969274884
1.460946361457162,1.1831671886884003,1.8867479359516488,,,,1.0787773773454812,1.736942125266032,1.997195844851422,2.3484186671877723,,1.7657990066819114
1.5863754122406828,1.2191644531238248,1.6336236117774623,,,,1.0607589996617095,1.7067843644152756,1.8685377199858244,2.343506289310726,,1.761288818600096
1.484899179449921,1.1821333801206106,1.6712292164471887,,,,1.042740621977938,1.7023893601181852,1.766663583312097,1.9554895412934603,,1.7624705952894997
1.5054195029168702,1.884182548528112,1.5595990599341751,,,,1.0247222442941664,1.7024849739204404,1.701643858293648,2.552881298287484,,1.7365581782943855
1.4331430412591104,1.5839432157858115,2.2627650970287885,,,,1.024445018977102,1.7117450366179614,1.9751195437126647,2.3422054190123545,,1.7890110066248928
1.608338003586861,1.283703883043511,,,,,1.0241677936600375,1.8737253278829464,1.876708275949693,2.2347182769170577,,1.7275729339789538
1.6957598685992912,1.2302981679302716,,,,,1.023890568342973,1.7789378471359063,2.024548154744772,2.525996329277714,,1.7910125416222231
1.601673210172229,1.321038488870641,,,,,1.023613343025909,1.7663406757569722,1.898241055816207,2.2981213186038554,,1.767585894691793
1.3808390244234692,1.4253479566036782,,,,,1.0233361177088445,1.7982659145838655,1.8299987033049103,2.323092843805985,,1.7369375720019584
1.5803225007058654,1.5016748563641535,,,,,1.02305889239178,1.7055385565190957,1.694208692695606,2.4636660261491787,,1.815245793884933
1.679280472267894,1.2150937116159393,,,,,1.0331074238713611,1.7919402070388688,1.9824313142941656,1.388104546869819,,1.842833549792591
1.6845003927938549,1.282883200517393,,,,,1.0431559553509429,1.7798291477647734,1.6406330385519186,2.5597741629491897,,1.9234489523505367
1.531762167524246,1.4067744196477192,,,,,1.053204486830524,1.770110034510889,1.891655273204686,2.395472338155737,,1.7915296254331288
1.7224374006579886,1.369217994176255,,,,,1.0632530183101054,1.7462663627497386,1.912589778727661,2.297538612424381,,1.9678417597708733
1.661104985085326,1.4685982414602392,,,,,1.073301549789687,1.731403589381039,1.8092460237166013,2.569779127294167,,1.867101797646653
1.6622056271333376,1.2767638652655415,,,,,1.0833500812692682,1.7520589741512718,1.894130711696284,2.578090041584307,,1.86445785608018
1.6322964686843864,1.2139778431315271,,,,,1.1292482734518563,1.7735721636551849,1.755898422948157,2.693669902069083,,1.998471115019902
1.5283516130853243,1.7040576552471236,,,,,1.1751464656344444,1.8520016002087591,1.7948646325562745,2.262365503339105,,1.7373127959342598
1.530772487366395,1.5466788893684569,,,,,1.1424235872215258,1.810890794613449,1.8567017811493047,2.7378235293867714,,1.8685972682756409
1.743431978228832,1.4024614452673283,,,,,1.09155664479399,1.95751073942674,2.091019247806225,2.799204082907775,,1.8284196124701348
1.4133003718055797,1.29154659560773,,,,,1.0056286181108105,1.7371462957348194,1.851267966499479,2.528921790239076,,1.800834063176315
1.3706462619494433,1.1968920796308806,,,,,1.075812490612409,1.6991186275310943,1.9858180828980496,2.495030200674004,,1.7680796009624211
1.5584070440229028,1.6251004784633107,,,,,1.1459963631140075,1.920654619300601,1.6644544222644664,2.697310405010719,,1.804200642758456
1.4568181768437511,1.3725381364524405,,,,,1.142712520245761,1.9307056996900105,1.6970945335747378,2.4853876493729885,,1.7224218687651192
1.4397261555983671,1.3821188681770908,,,,,1.1394286773775149,1.7542879502080202,1.9786606264523785,2.190268565605026,,1.8348885530549144
1.4249969463213874,1.657793887892547,,,,,1.069951099708227,1.727747656015334,1.7561873712075182,3.1400083198162494,,1.875125658908688
1.638903441832026,1.5902331138964203,,,,,1.0434391163248904,1.8190121111468616,1.878062196639759,2.717188834757127,,1.820748973775404
1.5405031002483645,1.930432516629273,,,,,1.0450932942479152,1.832107139304637,1.6839580283003273,2.474317601492288,,1.7815038335095992
1.4105035461581157,,,,,,1.0467474721709398,1.8317601685285223,1.8973449601382903,1.8974813357659328,,1.7522888552425595
1.7590264801795998,,,,,,1.0484016500939646,1.776001346115241,1.8897887990331208,2.6792096813852546,,1.7451141545676554
1.3464301677829813,,,,,,1.2214476342605507,1.7341914093270654,1.9363368020501648,2.8216339867453497,,1.7294329929047487
1.640229555267733,,,,,,1.2297592323106388,1.66446373870105,1.8419729141625791,3.143666792368702,,1.6799880719623614
1.4984159261532788,,,,,,1.225818594961821,1.6774390632720106,1.638883959150644,2.513378879258632,,1.7626108826953593
1.444293144514744,,,,,,1.1789589370205094,1.6963424722068663,1.4450166356627745,2.4601775096858924,,1.745754572645038
1.787079371064951,,,,,,1.1650628417220843,1.7480395941457638,1.462365578959438,2.2605574198655347,,1.7246778092959016
1.7288136299253651,,,,,,1.089571753802778,1.696533681931831,1.6181765497809213,2.341146162026669,,1.645090196697342
1.5090978337035452,,,,,,1.058749606196231,1.7075438695471958,2.083870584278108,2.37946975099961,,1.7529440491847117
1.6246381971213966,,,,,,1.097508425450949,1.7589175135742572,1.3904480234748005,2.2747044691072755,,1.771320512144097
1.5917169681800696,,,,,,1.1239007443939462,1.6518502592545912,1.3705135289637698,2.4060371872308046,,1.7532187705141573
1.7441300882949944,,,,,,1.122066780013706,1.7949950899642924,1.3467132253879914,2.367883473234263,,1.7419859178947084
1.8278468126884453,,,,,,1.2165440041557614,1.7407209549965763,1.4730158109189906,2.1200718344978005,,1.824297846302255
2.091559717995015,,,,,,1.1375964964713745,1.7351124141981968,1.4913169209247257,2.140325950668687,,1.784552874237278
1.949612558351044,,,,,,1.0615205839256874,1.769807726494081,1.8496262369533705,2.63192031845557,,1.924184684592945
,,,,,,1.017784367066347,1.832791432330257,1.8362765665869727,1.2325847626498776,,1.803480714868115
,,,,,,1.1600989531183743,1.6807749721608247,1.4904363492998185,1.5135964049530484,,1.8748109960316868
,,,,,,1.2077001824326457,1.7630169327947065,1.39933641174907,1.277460426522461,,1.8888695553549129
,,,,,,1.269169172736636,1.7628717887527092,1.753386945420299,1.6137429401979664,,1.8005213430022502
,,,,,,1.3306381630406263,1.7475163996311096,1.895251030436728,1.0860680399490923,,1.8891879658922788
,,,,,,1.0368478931937646,1.666195515549621,1.633443462927588,1.318747057169609,,1.8532921231013049
