Amplitude_envelope_Peak,Amplitude_envelope_Peak.1,Amplitude_envelope_Peak.2,Amplitude_envelope_Peak.3,Amplitude_envelope_Peak.4,Amplitude_envelope_Peak.5,Amplitude_envelope_Peak.6,Amplitude_envelope_Peak.7,Amplitude_envelope_Peak.8,Amplitude_envelope_Peak.9,Amplitude_envelope_Peak.10,Amplitude_envelope_Peak
83.0372894590242,81.5459784975377,79.71408288526779,101.71124270506836,77.72399661289371,78.45858016064686,93.3512521239822,88.12258649272135,95.45824793114396,84.41498916218578,77.15914414519116,96.80754977429103
85.9318880999644,81.10948648825644,80.27928311535905,102.8817768750662,79.32338891913851,85.67734656159664,104.58651018782358,87.24990773916257,94.7973174558345,86.72553221842641,89.952593778009,97.29464130759848
83.44496320578114,80.67299447897518,80.84448334545031,74.39037241403439,80.92278122538329,89.91237034627078,102.9360818886948,86.9730802123203,86.75714510850736,86.56551504565708,86.42602853262403,95.65449103852704
92.64138557409858,80.23650246969392,81.40968357554159,100.00042645298946,82.52217353162808,82.27073403078376,101.28565358956598,74.60783017660023,101.01300367472096,86.40549787288774,89.39622645611212,94.40645883755238
94.00437315666234,79.80001046041265,81.97488380563286,95.52661362481898,90.26159412668902,80.75749223425909,82.26118369448112,90.74294886578954,91.99915989401718,86.2454807001184,80.96992219286001,95.73777889903924
81.14162301430544,94.84242176482736,82.54008403572412,96.53958043281744,81.4742286197551,81.44850372752401,87.76701085166994,100.01114139338704,86.64753658539009,86.08546352734908,85.62528963104332,98.18786714884529
92.00533440354997,94.45069339288705,83.10528426581538,99.3908240836782,83.0361711844071,82.13951522078894,73.24658199871813,88.07979728002917,87.00037448912897,85.92544635457973,80.50037362503573,97.89141156508288
88.47514982613193,94.05896502094674,83.67048449590665,92.47731169811382,87.70649668802976,82.83052671405386,82.59143013549104,85.46055767697081,91.70797137213988,85.7654291818104,93.09547074026764,100.23943890193532
93.06685226172264,93.66723664900644,84.23568472599793,100.28075311574976,101.79781192852752,93.93751855226144,86.19617154944211,83.55397368550608,86.43136536922913,85.60541200904107,81.64256620352067,96.4295922279641
90.90115994872929,93.27550827706612,84.80088495608919,95.6058991477461,85.43290935560924,100.391961912551,80.50719875224674,86.9019929840684,93.88775939159278,85.44539483627173,98.2515776126635,97.0003679895372
90.60562934740358,92.8837799051258,85.36608518618046,101.3674589696628,82.43752473779688,88.3940869682615,76.62394112627103,94.90589642528084,80.4423434023048,85.2853776635024,89.71293211491704,103.98708228015327
92.530768965947,92.49205153318547,90.60952646005816,102.06093266825673,77.95638138659156,88.65206536186277,72.20854969599876,84.33630609516568,90.991517118559,85.12536049073307,95.33589786508408,97.07256208096734
92.23063904068673,92.10032316124516,88.05231201140533,91.8528182832534,98.47899376200512,85.71923295310607,67.79315826572646,100.00148910189117,83.1850287280085,84.96534331796373,101.90459693439615,96.81576759742602
96.41094919230044,91.70859478930488,85.49509756275249,100.4460267982102,98.66576312358774,80.78011063802266,63.37776683545418,90.80741773598868,91.41419873719362,84.8053261451944,92.49563116300972,96.35516754746872
93.23565613252988,91.31686641736457,82.93788311409966,90.94854951959972,88.21599129757104,102.17314109845576,76.03929580901881,82.12910420885322,92.9159338704062,75.36587772614008,80.29572041020958,96.24747920897568
93.85576096258566,90.92513804542423,80.38066866544683,89.20965936769517,96.7360059169328,101.3917740643186,88.70082478258344,91.47291782297116,89.3229747600589,65.92642930708577,86.14480817802541,97.23382244190816
96.67089646934753,90.53340967348392,77.82345421679399,101.25461176338926,94.85437748421006,102.89266648719295,88.88409183291954,92.93478557278192,84.90004204166206,69.16354773633348,85.47445715074484,96.50145155429202
95.07491160896656,90.1416813015436,75.26623976814116,103.47405659540485,94.01468498386636,103.9067362111086,89.06735888325564,89.40625985607319,100.16131580741342,72.40066616558119,86.96420374439076,101.9710185159948
89.2293419070407,89.7499529296033,72.70902531948832,100.70443283334978,97.44719329315062,102.41134606306991,89.25062593359175,90.13856872502424,74.82950351205865,75.6377845948289,82.09828327323414,98.26512170390504
89.81210411077134,89.35822455766298,70.15181087083549,95.54513655570868,93.96171044434472,100.40870395183973,89.43389298392785,101.29903464848172,99.27511652801569,78.87490302407662,75.77486982292749,97.56069019832658
91.83772447085394,88.96649618572268,67.59459642218266,101.24985435276108,95.32050125440271,99.23873542803584,89.61716003426395,93.48149176230348,87.57459596742905,82.11202145332433,88.28242323978087,100.02151147575228
93.1715487263466,88.57476781378236,68.74264175038654,100.01337470854476,97.30581635270757,100.01003326614244,89.80042708460005,100.15256244335517,80.87318218932833,85.34913988257203,77.18679703878955,96.83183685758624
85.0507127435727,88.18303944184204,69.89068707859043,91.04200485965758,96.23595071872094,97.23450604278644,89.15756151514798,89.1724591605101,83.687469210406,88.58625831181975,76.12220213382304,97.52088812354036
86.0701072768923,87.79131106990174,71.03873240679431,92.4003510275353,95.89063387869172,97.06863146926548,88.5146959456959,100.4656090065725,79.87524557180043,91.82337674106743,82.92797480416856,97.25991190343892
88.47047597136473,87.39958269796142,72.18677773499819,88.33850826950363,95.5773551573902,94.163735717642,87.87183037624382,100.9714546300976,82.62867981414242,95.06049517031516,78.5212229121551,96.58261149190264
89.60243125156583,86.45963275278382,73.33482306320208,89.01261414194592,100.76602402043802,88.85269093464062,87.22896480679175,101.49003022206236,77.58785748542816,98.29761359956288,100.0328885835792,97.25813375511191
94.3002533813815,85.51968280760622,74.48286839140596,93.39586509460612,96.10094480425376,82.790158140857,88.12325370299527,98.64381305414112,83.22703534790497,93.60469105375262,100.0091345791874,98.95262005860182
94.04458261152745,84.5797328624286,75.63091371960984,110.67341180940184,94.89645944902922,81.69259680153287,89.01754259919879,104.51648017272208,82.65576108080695,92.81412056331122,73.57604250767999,97.93524640846157
94.42595663784314,83.639782917251,76.77895904781373,94.91830714527802,95.1117473381166,81.95872912622666,89.9118314954023,92.85306220688864,83.5151805013717,101.5771444944776,72.42871284060774,97.26786474014168
86.00057450555273,82.6998329720734,77.9270043760176,88.50475049239525,96.4372141233651,94.58622101346432,90.80612039160582,103.66888800537612,91.60507492479748,89.26360652164773,79.01416479970183,96.8472053330206
93.30187981979442,81.75988302689579,79.07504970422148,95.53851480263172,100.53129920488664,86.0657426515657,91.70040928780934,86.2436839374162,83.66600734228146,76.95006854881787,73.8110739679057,97.58348415178251
92.15945069306858,80.81993308171819,80.22309503242538,96.03639020329211,96.5726497399121,90.74624802529314,92.59469818401286,89.26256641641895,87.42693357251329,79.0470885625343,73.26283533622593,97.67994986728309
88.75196922468206,79.87998313654059,81.37114036062925,87.59893938458109,97.02658040824792,101.09401665350462,93.48898708021638,96.35928254862536,79.57574247656531,81.14410857625073,80.50483946903168,95.32093856914445
90.77268967226244,78.94003319136297,82.51918568883313,101.85484844774147,96.2163498050032,89.61819153905006,94.3832759764199,98.87993293195068,88.21266972155372,83.24112858996716,85.01942149523066,96.00443587751342
89.59422796144315,78.00008324618537,83.66723101703701,100.00375539672592,96.86313294789068,87.33773219392235,95.2775648726234,101.400583315276,77.07304927196924,85.33814860368359,79.54089755528705,95.74613821927429
84.27055049463299,77.06013330100777,84.8152763452409,88.09679552327357,98.25229618826144,90.14433212771624,96.17185376882692,96.29605498656782,77.65677363324069,87.43516861740002,81.00066021339187,96.8674179805153
84.96337934481959,76.63156224011811,85.96332167344478,90.26277892260114,100.00379523988136,84.24184250827001,97.06614266503044,97.65044924221895,88.51455914307908,89.53218863111644,69.6167463128968,96.57696868034289
86.22851379780934,76.20299117922846,87.11136700164866,100.03270800316857,100.33136160664782,86.03747348410418,95.28222670997071,94.84389399200792,78.44246615638184,91.62920864483289,93.80013511552484,94.709235378369
88.84892607523561,75.77442011833881,88.25941232985255,93.57124915409732,97.84979682208235,86.62275872554734,93.49831075491102,93.6732885503581,84.40327055474603,93.7262286585493,76.57933524383247,94.74138738309227
93.33178619166596,75.34584905744916,87.74919927579197,100.07922133659092,96.35244019564598,93.40106272106192,91.7143947998513,97.17431785947308,80.96148721315392,95.82324867226572,71.95493164187248,93.39494838540588
95.63627572084908,74.9172779965595,87.23898622173138,92.03533443433015,97.48347021640411,90.5442302844994,89.9304788447916,91.3474538965946,67.05565341727049,97.92026868598217,70.52330152239811,94.119700679423
85.32116192190273,74.48870693566987,86.72877316767078,86.65661498104356,97.51678344556454,91.67560781804217,88.14656288973188,87.60868442946762,68.70820728474185,100.0172886996986,75.80327955333684,94.85147714783923
85.7494611686279,74.06013587478022,86.2185601136102,97.70597177868248,97.24971026440927,89.85435037833223,86.36264693467217,107.20939237841168,73.57921414916788,99.54584888730952,72.1783536198216,93.96658147943025
84.96662908795301,73.63156481389056,85.70834705954961,87.19966083867051,97.20316727806022,95.34652258267823,94.30175647603724,101.05527802351216,78.63878757336757,95.07971074715115,79.04223961779996,94.37446223783796
92.094809092886,73.20299375300091,85.19813400548902,89.08093695189808,97.01433712132174,91.24716135535326,77.7227946924453,104.78083229974048,81.1272180068776,90.6135726069928,83.61170963703226,94.16532282081243
84.17524207929267,72.77442269211126,84.68792095142842,92.41148294346264,100.00165384575436,93.83141187037228,96.80245513535527,103.81411819657922,96.63678846549172,90.18475844598022,87.73538646220683,93.53420199955036
91.29927806071048,72.3458516312216,84.17770789736784,94.93727901991508,100.2268304732683,93.86940649455325,81.09226594236748,102.14666978399173,68.5186173513445,89.75594428496764,86.53706353662683,93.2878775731345
89.43133002391382,71.91728057033195,83.66749484330725,86.0000211284249,97.07460138353407,90.5357080421633,84.819529092724,97.5983823316094,88.15510379540338,89.32713012395506,76.91557715809408,93.89127596783575
90.63981594735758,71.4887095094423,80.44693080540671,79.39156831749551,96.11552049575376,101.1332958746673,88.54679224308053,96.2000499503395,65.64956172258752,88.89831596294248,89.70904566127399,93.82527573388612
93.57214896378876,71.06013844855265,81.7075403987917,82.12973275836505,97.33280640179632,93.7969502095515,98.501757694664,99.85764925368436,75.2288422045688,91.44670270108142,73.87008398637062,94.4409578182482
93.63051686627132,70.631567387663,82.96814999217672,81.90253066460284,95.92787321079672,94.6154581184774,93.62615347651284,96.20540109494247,76.59735412218693,93.99508943922037,87.7488606574789,93.8400774772008
93.872895231315,70.20299632677336,74.60955556507979,96.3000152232964,95.56847332530651,91.43634811502466,88.75054925836164,98.82243629755168,76.62266015760281,84.8226143998179,82.96320528388179,96.80484208062916
92.49310441329526,69.7744252658837,76.08509985215714,89.01959087279629,97.1731690828322,100.81076598083344,83.87494504021046,98.09648249590452,79.91224803748175,89.35625174304069,77.31968970443663,93.02450427261128
84.46819640681018,69.34585420499405,100.51613675249168,84.6108633001442,98.08271231818088,97.26763073679068,78.9993408220593,98.01330779935074,76.70023647946874,93.88988908626348,92.29319182184548,93.44200658358098
84.51634290191214,68.9172831441044,77.16452272841953,93.1243588972793,101.38409386648009,97.93492890159776,85.59089244418266,97.35960704700256,80.88763678470947,98.42352642948627,81.2912192756533,94.86496846483055
92.80700460362162,68.48871208321475,78.83213075528309,96.34666459395967,99.34022437614377,94.29229960393536,92.182444066306,96.83732632062524,84.02238291150448,102.95716377270908,80.31100409966827,93.37335985187238
89.99047557001802,68.0601410223251,80.49973878214665,81.71194286840911,95.40970667183004,82.44658633730822,82.0347878049603,102.10498446345672,83.24178060358369,101.35661493953876,81.62110778939525,95.54601818047767
88.23549058656687,67.63156996143545,82.16734680901021,98.40797527993112,101.49859380076298,80.42430326844936,97.16508315787564,98.34388012698574,84.43138708809734,87.6544742105417,89.66190517152717,94.09826023276624
89.36286910172154,67.2029989005458,67.13191548268553,92.88024669756732,98.40143396305174,82.29877335784684,91.92082811305563,97.63004476159594,79.8460996341683,90.44486792805785,88.61984687863293,93.2754874348915
84.75566890748162,66.77442783965614,69.97593180217594,95.55623838724804,94.50123730639557,80.74405374412905,91.81461570473684,94.26122403572404,82.57178043734967,93.23526164557398,104.043180376222,94.16429897774805
84.86572750784119,66.34585677876649,72.81994812166636,89.60234045430514,93.4382720057348,89.06407940622789,91.70840329641804,85.27565102574268,78.72898230047302,90.17561129297776,82.35877730836012,95.76090527413474
81.15676205995405,65.91728571787684,75.66396444115676,82.18528791829394,97.51859481888091,100.04420262363384,94.6046255328356,93.450103082993,79.98698427447158,87.11596094038154,96.71718716569222,94.91617622383548
85.65413678528604,65.4887146569872,78.50798076064717,87.8005110250403,95.14020787773616,91.53186843226396,97.50084776925316,100.03320055837632,80.69430095090219,90.0839726253689,82.43163071302341,93.9997643994562
86.40068698956723,65.06014359609755,81.3519970801376,80.11853318684209,94.36518616907632,86.97304517058662,100.39707000567074,87.72867696600547,77.5912989915597,91.487958581588,109.50347228255008,95.1822969018832
79.69534252361242,64.6315725352079,84.196013399628,83.59620073369953,98.26929828845446,79.99404583899467,98.20228490275346,87.78675038892939,76.03318299847697,87.02826811668828,98.51367861392092,94.41691449708028
82.77854034747573,64.20300147431824,67.65132981679398,94.6026525878095,93.5001499477172,94.64454533574082,96.00749979983618,88.01373109172101,76.58162066184904,82.56857765178857,97.5859597016565,95.24812783576948
84.66509168625167,63.77443041342859,67.46781090058258,88.3692929447407,100.00620589454924,95.87999448346204,93.81271469691892,89.5094232518203,77.93561413633645,92.14539048147464,73.26617661229606,95.05195412261348
86.88779510119635,64.06090184279763,67.28429198437118,83.52732092048235,94.22122667187357,97.093464483629,91.61792959400164,93.40107359336966,78.02226588015137,101.72220331116068,84.12001843335749,93.47775751645212
81.6482182241572,64.34737327216668,67.10077306815978,80.87551190818323,97.08826865463205,92.99573449634546,87.94804096050284,88.48676822763323,93.64174553689055,85.86303526530898,76.93263603941386,94.1592214033471
83.74882912232644,64.63384470153572,66.91725415194838,98.50189964914536,96.85882489013868,93.51952277169823,84.27815232700404,91.20010147094251,80.46208549453108,85.6133560958986,74.62001822113305,94.71103212110954
79.53380181016034,64.92031613090478,66.73373523573697,96.25203479587756,98.89479627214595,89.32216164317467,80.60826369350525,95.32392758762632,75.3365214883383,85.36367692648821,72.30740040285224,94.409257335697
76.88046333447726,65.20678756027382,66.55021631952557,84.80121929643245,100.00016916180346,90.66965431984048,76.93837506000645,87.6065415693951,87.22728362990873,85.11399775707781,73.52991251485416,94.31861589722484
76.46473732645335,65.49325898964287,66.36669740331418,84.97930512524756,95.65993427720517,100.41007080952804,73.26848642650765,90.27910650975676,90.44898251744084,84.86431858766743,74.5534584320676,93.79166804610922
81.63950268473127,65.77973041901191,66.18317848710278,96.84912016075532,94.75910856765408,92.37971320736304,74.46343927753634,93.60557587164412,87.78337656258213,84.61463941825704,75.57700434928105,93.76782736250767
77.32295259206477,66.06620184838096,65.99965957089138,100.25598052357802,94.37430172683752,89.65664453292239,75.65839212856503,93.90041159013946,79.71689367219486,85.31866994003641,76.6005502664945,94.37162207697575
76.27996375464146,66.35267327775,65.68118435826996,85.41566986182701,93.53920091082136,102.04861081648691,76.85334497959371,91.43165265980583,87.15010126028076,86.02270046181577,79.41139179344205,93.31085185314843
80.68751424523471,66.63914470711904,65.36270914564854,94.05499441201523,93.21663862967252,87.90652604285005,78.04829783062239,87.16971944791152,79.10693329527246,86.72673098359513,82.22223332038962,95.45071160565443
81.29573541948677,66.92561613648809,65.04423393302712,,92.76103147356416,88.70171389381294,79.24325068165108,87.40199655592065,90.83889362218898,87.4307615053745,85.03307484733718,95.4693983430182
75.91562761129724,67.21208756585715,65.27524114386995,,94.00033641515272,88.68799724874167,80.43820353267976,87.69760591819528,84.67313184842375,88.13479202715388,87.84391637428473,96.05792077500396
75.62855034444,67.49855899522619,65.50624835471278,,94.00216355133207,85.86016771748362,80.86233132987398,88.76353924924565,89.55467069954317,88.83882254893324,86.49457811143617,96.20221922907623
81.03816508085934,67.78503042459523,65.73725556555561,,100.020064590086,86.63844507838137,81.2864591270682,91.46603539932246,89.75494943971542,89.5428530707126,85.14523984858761,96.23307251563888
76.71182208070819,68.07150185396428,70.41428729951502,,93.17497490635716,85.15404367338017,85.88560361772244,87.69892560014836,90.35907744698945,90.24688359249195,82.71685974757314,97.2296474704962
89.61026003263616,68.35797328333332,75.09131903347442,,93.65031527316376,89.3763205277061,90.48474810837666,89.61329042770998,90.10932337759058,90.95091411427134,81.47412133537269,95.89261740412032
79.01186593790004,68.64444471270237,79.76835076743383,,93.330844946135,84.05812633303019,95.0838925990309,89.52519113841447,91.29886221947088,91.6549446360507,81.71380888396453,95.07120521905576
78.50910016330371,68.93091614207141,83.90951193411885,,100.00417073021696,98.84383776112684,86.76916536699763,89.15683802955677,90.45600592061014,92.35897515783006,83.40596137811359,95.20151429710604
68.40978403668996,69.21738757144047,84.41770370716446,,93.35288736472113,95.33659872111384,86.28158557456993,88.62826467609469,92.67206894272874,93.06300567960945,82.67035044249747,95.77442849943108
74.54252819762777,69.50385900080951,84.92589548021007,,92.83203020625268,87.1163393525826,87.19663768900654,98.77653335898394,95.7410298492393,93.7670362013888,90.06411132905086,100.38290695290364
75.30429070718299,69.79033043017856,85.43408725325568,,93.31307944991208,86.67858317395181,87.21767753582296,89.00815249822392,89.22448169171503,94.47106672316816,83.47204371095641,94.27731188210844
84.60324713373184,70.0768018595476,85.94227902630128,,100.00314150823736,85.40304747693907,87.23871738263938,92.21067294986835,84.06782157341017,95.17509724494752,84.53011616613857,94.12009919179404
75.82820841777281,70.36327328891664,86.45047079934689,,92.9433736714024,84.1255221817084,87.2597572294558,89.95387105813192,89.1284700485623,95.8791277667269,83.51126441469492,93.522316678073
75.79555714273785,70.64974471828569,86.9586625723925,,94.71486815358648,82.27830031677378,87.28079707627222,91.8788675671337,83.92019788817976,77.96595591663497,101.03189454374224,95.79006878483612
74.13366664680497,70.93621614765473,85.77816444457903,,97.20033746433393,100.0209226424601,87.30183692308864,87.5025680313244,84.08236501059375,80.31466002799527,101.70981201655158,94.819152735703
74.00673608943163,71.22268757702378,101.39563892981764,,100.00923030088344,97.55775680214764,87.32287676990506,85.24442960277025,85.75084557590247,82.66336413935558,85.19686399585594,92.87854857775991
74.71394218170978,71.50915900639284,94.45270509452264,,93.96993428802578,86.22384998887756,87.34391661672149,83.4849639973683,80.52828263042797,85.01206825071588,83.30683219575985,94.3505616262786
75.20400977867617,71.79563043576188,77.00730698170946,,100.03890511379517,92.1020795660164,87.36495646353791,84.85317873549423,80.98813705084929,87.36077236207619,82.92235122161861,92.59342285316131
76.60191715580606,72.08210186513092,101.3559416015791,,100.04816125332128,84.60879548607727,87.38599631035433,84.01836400039565,82.63935634665458,89.7094764734365,83.27181061373913,93.75976987982618
76.70262048110267,72.36857329449997,99.4537243232203,,95.58107896077286,100.00886525365505,87.40703615717075,87.17875049514458,82.26904796826614,92.0581805847968,83.21735505857932,92.58231778461216
76.93122015864361,72.65504472386901,79.69865978873311,,96.85712661966956,100.11345551492154,87.42807600398717,89.12409136282903,80.8699814795837,94.4068846961571,83.09105775180194,92.10367532824324
86.71139256850034,72.94151615323806,82.81024352206634,,96.91706732546906,88.20837656537607,87.4491158508036,88.5215192848768,67.3749274700064,96.7555888075174,77.30899285081404,91.73950370630122
77.10538561805554,73.2279875826071,85.92182725539956,,100.00609498070686,96.18424565075937,87.47015569762,87.93937924243193,68.30408837147101,99.10429291887772,84.90236977026643,91.94542583073633
75.65015041138736,73.51445901197616,89.0334109887328,,96.16462273702912,81.32134729404137,87.49119554443642,86.89523285973085,67.80249422622414,95.5992508560535,84.00517014709722,92.67298705445091
77.80749484713631,73.8009304413452,90.40387854495218,,100.01231961373148,95.90178442638968,87.51223539125284,87.8003220232503,69.40991419043384,92.09420879322928,85.22624732473723,92.12124917287052
77.85032888393077,74.08740187071425,84.8935298438882,,102.58280872982756,89.02567064937176,87.53327523806927,87.54505749023835,83.65677418843215,97.07901520241232,85.21485671707822,92.23334131948768
76.83287617465582,74.37387330008329,79.38318114282423,,96.84284858480076,83.9312754146231,87.55431508488569,88.12275381856966,84.94387028776974,102.06382161159536,85.01352934386567,91.92114501161456
76.92947897846726,74.66034472945233,67.87506163204459,,96.34606286988029,92.15726753646628,87.57535493170211,87.67593816854604,87.69100668028807,107.0486280207784,85.26286409505057,92.05230869177184
78.33087766036425,74.94681615882138,68.27634092396954,,99.9324150645519,100.0295109699878,87.59639477851853,87.59021184082341,88.08012726180304,88.54382139123513,85.51219884623548,91.92841925830304
75.915620454574,75.23328758819042,71.93257017575938,,100.04713020219,83.90679572458173,87.61743462533495,89.63029618131159,85.32464084853916,79.33156525065601,85.6590771543588,92.73581410816496
73.94004512164982,75.51975901755947,75.5887994275492,,100.01789535046191,84.27731407139424,87.63847447215137,87.6856137830257,85.96312455325528,81.05980646015907,86.58677447883589,92.71577239933202
74.10819479438466,75.80623044692852,79.24502867933904,,100.16653009789816,84.57344975951702,87.6595143189678,88.1017658060137,87.81208897903882,86.21397329474354,87.25802362801036,92.84912042439602
76.81942283021732,76.09270187629757,82.3544153099824,,103.25617674805936,100.00451968849694,87.68055416578422,88.2882432626169,87.6624680949336,82.7952406297656,85.260994680193,91.8890076553139
81.93179343432652,76.37917330566661,85.46380194062576,,98.68691454789716,84.98132356434611,87.70159401260064,89.7810809433792,84.16176735314136,82.35172916636424,85.10157552171795,91.4881408512981
77.4699027007087,76.66564473503566,88.57318857126913,,,85.60707354741811,87.72263385941706,100.38447787991224,87.16566886884641,82.00118630416532,87.02473403704559,91.30549615121843
75.11801532586705,79.36697023545764,91.68257520191248,,,87.95103257524083,90.32041397644278,101.51899117314564,85.62455093130232,86.93974811126442,86.25430826550588,94.31865356972034
77.41475115306753,82.06829573587962,94.79196183255584,,,96.05596783404334,92.91819409346849,99.12658582732504,78.23627000893214,79.64144752907856,86.01930195714559,94.74587978488348
72.31456500421322,84.81269237095502,97.9013484631992,,,88.61344755700911,95.5159742104942,98.28173153262236,76.90354324766031,79.99565201522938,85.91036531532778,91.000178626557
69.05115922638342,69.01014563627123,104.7447860653934,,,88.80162417968963,98.11375432751991,98.75242823173984,75.5708164863885,79.8369010516165,91.80003667062914,92.3206152492706
71.50908763058646,71.64785147409181,99.63061288922734,,,88.89203523802007,100.71153444454563,98.21207853383612,82.11037969412897,80.16098167481093,87.09852925056958,95.17100651222589
78.51690062024116,71.3262101708033,94.51643971306127,,,88.60337876188066,100.30725827463677,97.85501610744728,83.0626155745718,80.18343049632679,85.47521292470016,94.80963975462484
78.52251862461699,71.00456886751479,89.40226653689524,,,91.00942199561148,99.90298210472788,99.61077239375844,83.1757230930408,80.20587931784266,85.5022129117356,95.05267679738564
78.7577089608865,70.68292756422628,84.28809336072918,,,86.79214892233948,99.498705934819,100.00030245370496,84.25791861649456,74.60324340448469,86.7976591494879,94.90803173033208
97.92737724947251,70.36128626093776,77.48269658159039,,,85.53349821664943,99.09442976491012,98.2375693302723,81.70893778258517,80.38473831293142,86.90234500013212,95.43418464214776
98.84048704674164,70.03964495764926,96.1420966739898,,,86.69901625416718,98.69015359500123,95.33713942916282,82.77464622677971,79.66091776064212,94.23069321589132,96.70220728779805
96.26275467532672,69.71800365436074,74.9139083506426,,,88.24260107950927,98.28587742509237,94.51075494008222,84.61048142124287,80.56504091478824,86.51657431761859,94.40668475459826
97.95204981170592,69.39636235107224,64.31209314693362,,,88.7666522279188,97.88160125518348,96.38051206633416,83.73656566996293,80.59407849444078,86.60731209873845,94.52353585383725
89.1512483525837,69.07472104778373,78.80577818702093,,,88.51033338760689,97.4773250852746,95.28110657788564,84.31425510937649,88.38717120463413,86.80468823456312,95.6179442091773
77.80647493918023,68.75307974449521,82.64063129542669,,,94.5118231524353,97.07304891536572,96.7320615615271,85.01325197423722,80.32037110362857,87.89854502043448,96.25254076528168
